
[00:00:00.000 --> 00:00:04.160]  大公子,平安,我們一起祈禱
[00:25:05.840 --> 00:25:09.520]  就是耶穌給我們的邀請是什麼呢
[00:25:09.520 --> 00:25:11.080]  學祂的樣式
[00:25:11.080 --> 00:25:15.280]  學祂的樣式
[00:25:16.320 --> 00:25:19.280]  學祂的樣式的話不是跟著祂來上課
[00:25:19.280 --> 00:25:20.920]  上課是什麼呢
[00:25:20.920 --> 00:25:23.920]  聽完課
[00:25:23.920 --> 00:25:25.520]  接著走人
[00:25:25.520 --> 00:25:29.080]  這就是上課
[00:25:29.080 --> 00:25:31.880]  耶穌說
[00:25:31.880 --> 00:25:33.960]  你是要學我的榜樣
[00:25:33.960 --> 00:25:35.480]  有樣學樣
[00:25:35.480 --> 00:25:38.080]  不是學生
[00:25:38.080 --> 00:25:39.120]  是學徒
[00:25:39.120 --> 00:25:41.120]  是門徒
[00:25:41.120 --> 00:25:43.040]  你要看看我怎樣做
[00:25:43.040 --> 00:25:44.240]  你怎樣做
[00:25:44.640 --> 00:25:46.560]  我怎樣做 你怎樣做
[00:25:46.560 --> 00:25:49.880]  你試試看 你跟我的吩咐去做
[00:25:49.880 --> 00:25:51.360]  你跟從我的紀律
[00:25:51.360 --> 00:25:54.000]  服我的額 你試試看
[00:25:54.000 --> 00:25:57.920]  是的
[00:25:57.920 --> 00:26:00.120]  耶穌從來都沒有說
[00:26:00.120 --> 00:26:02.400]  人生是沒有彈指的
[00:26:02.400 --> 00:26:04.440]  人生是不需要服下的
[00:26:04.440 --> 00:26:05.720]  沒有
[00:26:05.720 --> 00:26:10.640]  絕對那些所謂的自由輕鬆是虛假的
[00:26:12.280 --> 00:26:15.280]  是輕飄飄的 要付代價的
[00:26:15.280 --> 00:26:19.160]  耶穌說的話
[00:26:19.160 --> 00:26:20.840]  你要付我的額
[00:26:20.840 --> 00:26:22.600]  我的額是容易的額
[00:26:22.600 --> 00:26:25.240]  是輕散的額
[00:26:25.240 --> 00:26:30.120]  所以容易這個字原文是
[00:26:30.120 --> 00:26:31.080]  舒火
[00:26:31.080 --> 00:26:32.760]  適合你的意思
[00:26:32.760 --> 00:26:36.800]  所以這種額是什麼呢
[00:26:36.800 --> 00:26:38.400]  是一種訓練
[00:26:38.400 --> 00:26:41.560]  是一種做門徒的訓練
[00:26:42.280 --> 00:26:44.120]  是一種做門徒的紀律
[00:26:44.120 --> 00:26:49.400]  我們有沒有經過這個訓練呢
[00:26:49.400 --> 00:26:52.360]  我們發現
[00:26:52.360 --> 00:26:53.400]  不健身
[00:26:53.400 --> 00:26:54.800]  沒有肌肉
[00:26:54.800 --> 00:26:56.840]  你怎樣負重呢
[00:26:56.840 --> 00:27:00.360]  不學習 不考試
[00:27:00.360 --> 00:27:03.240]  我們怎樣出的成績呢
[00:27:03.240 --> 00:27:06.680]  如果父母
[00:27:06.680 --> 00:27:08.040]  一點彈指
[00:27:08.040 --> 00:27:10.600]  一點訓練都不給小朋友
[00:27:11.920 --> 00:27:13.360]  怎樣給他們成材呢
[00:27:13.360 --> 00:27:16.920]  所以耶穌說
[00:27:16.920 --> 00:27:18.640]  我要給你的彈指
[00:27:18.640 --> 00:27:20.400]  不是那些律法的彈指
[00:27:20.400 --> 00:27:22.200]  不是重彈
[00:27:22.200 --> 00:27:24.520]  而是訓練
[00:27:24.520 --> 00:27:27.000]  是愛的訓練
[00:27:27.000 --> 00:27:29.240]  是適合你的額
[00:27:29.240 --> 00:27:36.040]  正如馬太福音在二十三節說
[00:27:36.040 --> 00:27:39.240]  律法上更加重要的事
[00:27:39.240 --> 00:27:40.360]  就是公義
[00:27:40.360 --> 00:27:41.600]  憐憫
[00:27:42.000 --> 00:27:42.720]  信實
[00:27:42.720 --> 00:27:46.480]  耶穌給我們的訓練
[00:27:46.480 --> 00:27:47.560]  就是公義
[00:27:47.560 --> 00:27:49.000]  憐憫
[00:27:49.000 --> 00:27:50.600]  信實的訓練
[00:27:50.600 --> 00:27:55.040]  祂要我們去學習祂
[00:27:55.040 --> 00:27:58.040]  成為更加謙卑
[00:27:58.040 --> 00:27:59.640]  柔和的人
[00:27:59.640 --> 00:28:02.640]  你發現了嗎
[00:28:02.640 --> 00:28:04.960]  柔和的人是有彈性的
[00:28:04.960 --> 00:28:06.560]  是不固執的
[00:28:06.560 --> 00:28:08.520]  是願意改變
[00:28:08.520 --> 00:28:09.840]  金心的
[00:28:12.200 --> 00:28:14.840]  謙卑的人是有容量的
[00:28:14.840 --> 00:28:16.560]  有胸懷的
[00:28:16.560 --> 00:28:20.000]  可以裝得下更加多的東西
[00:28:20.000 --> 00:28:24.240]  你看看如果我們變得是
[00:28:24.240 --> 00:28:25.200]  訓練了之後
[00:28:25.200 --> 00:28:27.480]  變得有胸懷有彈性
[00:28:27.480 --> 00:28:28.800]  可以帶動
[00:28:28.800 --> 00:28:30.360]  可以改變的時候
[00:28:30.360 --> 00:28:33.560]  我們可否享受到安息呢
[00:28:33.560 --> 00:28:38.760]  怕就怕我們甚麼呢
[00:28:38.760 --> 00:28:41.000]  我們經常黏著我們的過去
[00:28:42.480 --> 00:28:43.960]  黏著我們的將來
[00:28:43.960 --> 00:28:46.480]  不肯活在當下
[00:28:46.480 --> 00:28:51.320]  不肯放下自己的重擔
[00:28:51.320 --> 00:28:57.320]  當然
[00:28:57.320 --> 00:28:59.880]  有樣學樣是不容易的
[00:28:59.880 --> 00:29:01.640]  因為人家怎樣做
[00:29:01.640 --> 00:29:03.280]  我跟著學未必準的
[00:29:03.280 --> 00:29:05.560]  但是
[00:29:05.560 --> 00:29:08.120]  你交給耶穌
[00:29:08.120 --> 00:29:09.200]  祂會幫我們的
[00:29:09.200 --> 00:29:10.400]  因為耶穌說
[00:29:10.800 --> 00:29:12.640]  「你是付我的額」
[00:29:12.640 --> 00:29:14.840]  「我的額」的意思是
[00:29:14.840 --> 00:29:16.320]  這個額不單是你的
[00:29:16.320 --> 00:29:18.320]  還是耶穌的
[00:29:18.320 --> 00:29:20.240]  祂也有份的
[00:29:20.240 --> 00:29:22.880]  我們發現
[00:29:22.880 --> 00:29:24.400]  在以色列的甘田
[00:29:24.400 --> 00:29:25.680]  如果有一隻心牛
[00:29:25.680 --> 00:29:27.000]  牠不懂的
[00:29:27.000 --> 00:29:29.360]  有一隻老牛
[00:29:29.360 --> 00:29:31.040]  牠帶著牠一起
[00:29:31.040 --> 00:29:32.800]  付著牠的額一起走
[00:29:32.800 --> 00:29:35.640]  這樣才學習了甘田
[00:29:35.640 --> 00:29:38.760]  老牛識途
[00:29:39.120 --> 00:29:41.000]  所以我們不用怕
[00:29:41.000 --> 00:29:44.240]  我們有耶穌會帶著我們
[00:29:44.240 --> 00:29:46.760]  祂不是隨便亂來的
[00:29:46.760 --> 00:29:48.120]  祂會帶著我們
[00:29:48.120 --> 00:29:49.480]  付這個額
[00:29:49.480 --> 00:29:52.680]  所以我們不用怕
[00:29:52.680 --> 00:29:54.680]  你想想
[00:29:54.680 --> 00:29:55.960]  如果這樣的彈指
[00:29:55.960 --> 00:29:57.000]  會不會輕散呢
[00:29:57.000 --> 00:30:00.400]  你說耶穌基督已經
[00:30:00.400 --> 00:30:01.720]  升了天了
[00:30:01.720 --> 00:30:02.520]  我們怎麼辦呢
[00:30:02.520 --> 00:30:03.480]  哦
[00:30:03.480 --> 00:30:04.720]  我們現在還有
[00:30:04.720 --> 00:30:06.280]  耶穌基督的身體
[00:30:06.280 --> 00:30:08.360]  我們的身體是甚麼
[00:30:09.280 --> 00:30:10.400]  耶穌基督的身體是甚麼
[00:30:10.400 --> 00:30:12.240]  就是教會
[00:30:12.240 --> 00:30:15.600]  頂智媒
[00:30:15.600 --> 00:30:18.160]  在我們的教會當中
[00:30:18.160 --> 00:30:20.040]  有沒有這樣陪著你
[00:30:20.040 --> 00:30:21.840]  訓練你
[00:30:21.840 --> 00:30:24.560]  勸勉你的老牛呢
[00:30:24.560 --> 00:30:28.400]  這個很重要
[00:30:28.400 --> 00:30:33.960]  有一年
[00:30:33.960 --> 00:30:35.520]  旅行回來
[00:30:35.520 --> 00:30:38.320]  覺得很累
[00:30:39.480 --> 00:30:40.520]  經常發現
[00:30:40.520 --> 00:30:43.200]  旅行比上班更累
[00:30:43.200 --> 00:30:47.360]  當時回來的時候已經很晚了
[00:30:47.360 --> 00:30:49.320]  很疲憊
[00:30:49.320 --> 00:30:52.480]  拖著行李箱走出地鐵站
[00:30:52.480 --> 00:30:55.800]  遠遠看見自己住的那棟樓
[00:30:55.800 --> 00:30:58.240]  一盞一盞燈光
[00:30:58.240 --> 00:31:00.040]  一看到那棟樓
[00:31:00.040 --> 00:31:02.680]  就覺得自己好像鬆了一點
[00:31:02.680 --> 00:31:04.400]  就沒那麼累了
[00:31:04.400 --> 00:31:06.760]  我想
[00:31:06.760 --> 00:31:07.560]  家呢
[00:31:08.360 --> 00:31:11.160]  永遠是給人平靜安穩的地方
[00:31:11.160 --> 00:31:14.320]  人生如旅行
[00:31:14.320 --> 00:31:17.080]  有很多的勞苦受煩
[00:31:17.080 --> 00:31:20.240]  但教會是我們所寧的家
[00:31:20.240 --> 00:31:22.840]  主耶穌永遠在家裡
[00:31:22.840 --> 00:31:25.600]  向我們發出這個溫柔的邀請
[00:31:25.600 --> 00:31:27.520]  回到我這裡
[00:31:27.520 --> 00:31:29.120]  放下重擔
[00:31:29.120 --> 00:31:31.040]  我給你安息
[00:31:31.040 --> 00:31:33.080]  所以
[00:31:33.080 --> 00:31:35.360]  回到教會來
[00:31:35.360 --> 00:31:37.160]  跟弟兄姊妹一起
[00:31:38.760 --> 00:31:40.640]  我們在破碎的生活當中
[00:31:40.640 --> 00:31:42.480]  在朦朧的生活當中
[00:31:42.480 --> 00:31:44.680]  學習神秘的我們的安息
[00:31:44.680 --> 00:31:46.800]  感謝主
[00:31:46.800 --> 00:31:47.800]  感謝主的話語
