
[00:00:00.000 --> 00:00:05.280]  「童年陰影可以影響一生的健康」
[00:15:24.840 --> 00:15:27.640]  他就想原來是你
[00:15:27.640 --> 00:15:29.600]  每一天都是你
[00:15:29.600 --> 00:15:33.200]  如果不是我家就不用弄成這樣
[00:15:33.200 --> 00:15:35.520]  阿比亞他可以有這樣的反應
[00:15:35.520 --> 00:15:37.280]  或者我們想
[00:15:37.280 --> 00:15:40.960]  這場的悲劇可不可以避免呢
[00:15:40.960 --> 00:15:42.040]  是可能可以避免
[00:15:42.040 --> 00:15:43.360]  如果昔日
[00:15:43.360 --> 00:15:46.160]  阿希米勒再多問大衛一點
[00:15:46.160 --> 00:15:49.080]  其實他已經察覺到有奇怪的
[00:15:49.080 --> 00:15:50.160]  你是黃的女婿
[00:15:50.160 --> 00:15:51.080]  為甚麼一個人走來
[00:15:51.080 --> 00:15:52.760]  沒有人跟著你呢
[00:15:52.760 --> 00:15:55.280]  但是大衛說謊
[00:15:55.280 --> 00:15:57.760]  所以阿希米勒沒有想過大衛會說謊
[00:15:57.760 --> 00:15:59.720]  他一直信任大衛
[00:15:59.720 --> 00:16:04.200]  悲劇好像沒有辦法避免
[00:16:04.200 --> 00:16:06.040]  就是這樣發生了
[00:16:06.040 --> 00:16:10.640]  這個倖存者阿比亞他
[00:16:10.640 --> 00:16:12.840]  其實他當時多少歲呢
[00:16:12.840 --> 00:16:14.160]  曾經沒有說
[00:16:14.160 --> 00:16:15.320]  可能是小朋友的階段
[00:16:15.320 --> 00:16:16.640]  或者少年的階段
[00:16:16.640 --> 00:16:18.240]  在他爸爸做祭司的時候
[00:16:18.240 --> 00:16:20.160]  前文有說他幫過爸爸
[00:16:20.160 --> 00:16:23.440]  不過幫爸爸也可以小時候幫爸爸的
[00:16:23.440 --> 00:16:25.600]  以利做祭司的時候
[00:16:25.600 --> 00:16:28.040]  撒姆爾小時候也要幫他
[00:16:28.040 --> 00:16:29.400]  沒有說
[00:16:29.400 --> 00:16:30.840]  或者這個也不是重點
[00:16:30.840 --> 00:16:32.280]  總之有一個人走得掉
[00:16:32.280 --> 00:16:34.240]  這個就是阿比亞他
[00:16:34.240 --> 00:16:37.160]  阿比亞他眼見自己的家族
[00:16:37.160 --> 00:16:42.200]  甚至城裏面的男女老少被殺害
[00:16:42.200 --> 00:16:43.840]  我們可以這樣相信
[00:16:43.840 --> 00:16:48.120]  應該是有不能磨滅的傷痕
[00:16:48.120 --> 00:16:50.560]  不能磨滅的陰影
[00:16:50.560 --> 00:16:53.720]  不能磨滅在他心中的疑惑
[00:16:53.720 --> 00:16:55.040]  他疑惑
[00:16:55.040 --> 00:16:57.280]  為甚麼素羅要這麼殘忍
[00:16:57.280 --> 00:16:58.880]  他可以疑惑
[00:16:58.880 --> 00:17:00.480]  大衛為甚麼要牽連他
[00:17:00.480 --> 00:17:01.960]  甚至他可以疑惑
[00:17:01.960 --> 00:17:04.080]  疑惑上帝
[00:17:04.080 --> 00:17:06.440]  那些是你的祭司
[00:17:06.440 --> 00:17:08.080]  不要說我的家人
[00:17:08.080 --> 00:17:09.040]  是你的僕人
[00:17:09.040 --> 00:17:10.120]  為甚麼你不保護他
[00:17:10.120 --> 00:17:11.120]  就好像我們很多基督徒
[00:17:11.120 --> 00:17:14.360]  也會這樣質問上帝
[00:17:14.360 --> 00:17:16.360]  阿比亞他
[00:17:16.360 --> 00:17:17.040]  他可以這樣
[00:17:17.040 --> 00:17:21.040]  但經文同樣沒有記載
[00:17:21.040 --> 00:17:22.400]  他走到大衛那裏
[00:17:22.400 --> 00:17:27.040]  其實走難有多辛苦呢
[00:17:27.040 --> 00:17:29.440]  我想在場大部份的弟兄姊妹
[00:17:29.440 --> 00:17:30.600]  我們都沒有經歷過
[00:17:30.600 --> 00:17:32.400]  可能有些老人家他們經歷過
[00:17:32.400 --> 00:17:34.840]  由國內來香港的時候
[00:17:34.840 --> 00:17:38.040]  有很多攀山越嶺
[00:17:38.040 --> 00:17:40.040]  游水過河
[00:17:40.040 --> 00:17:41.240]  我們不非短孫
[00:17:41.240 --> 00:17:44.960]  去年我們接了很多的難民
[00:17:44.960 --> 00:17:47.760]  從鄰國而來
[00:17:47.760 --> 00:17:49.440]  聽了他們的故事
[00:17:49.440 --> 00:17:51.440]  有時都叫我們很心寒
[00:17:51.440 --> 00:17:53.080]  叫我們很心酸
[00:17:53.080 --> 00:17:54.720]  叫我們很心痛
[00:17:54.720 --> 00:17:55.840]  其中一個女孩
[00:17:55.840 --> 00:18:00.440]  她說她的村落被侵略
[00:18:00.440 --> 00:18:02.040]  被人放火燒
[00:18:02.040 --> 00:18:04.000]  被人搶劫
[00:18:04.000 --> 00:18:04.760]  屠殺
[00:18:04.760 --> 00:18:08.200]  她的家人全部都被殺
[00:18:08.200 --> 00:18:09.480]  當她見到這樣的場景
[00:18:09.480 --> 00:18:11.400]  她就起勢離開
[00:18:11.400 --> 00:18:12.440]  你跟甚麼人一起走
[00:18:12.440 --> 00:18:13.920]  她就跟她的鄰居一起走
[00:18:13.920 --> 00:18:15.800]  有路就走了
[00:18:15.800 --> 00:18:17.480]  走著走著應該有人幫助他們
[00:18:17.480 --> 00:18:20.400]  所以可以去到鄰近的國家
[00:18:20.400 --> 00:18:22.480]  近期我們都看到很多這些新聞
[00:18:22.480 --> 00:18:23.640]  很多這些圖畫
[00:18:23.640 --> 00:18:28.000]  坐船走的
[00:18:28.000 --> 00:18:29.800]  很危險
[00:18:29.800 --> 00:18:31.160]  阿比亞他怎樣走呢
[00:18:31.160 --> 00:18:33.240]  他應該是走路一幅圖
[00:18:33.240 --> 00:18:34.640]  說他在羅伯城
[00:18:34.640 --> 00:18:36.880]  當時大衛究竟在哪裏呢
[00:18:36.880 --> 00:18:37.840]  如果按照經文
[00:18:37.840 --> 00:18:39.360]  他應該在哈列耶林
[00:18:39.360 --> 00:18:40.640]  哈列我經常說耶林
[00:18:40.640 --> 00:18:43.960]  樹林可能都有椰子樹
[00:18:43.960 --> 00:18:45.040]  哈列的樹林
[00:18:45.040 --> 00:18:48.840]  但他之後去了基拉
[00:18:48.840 --> 00:18:50.920]  究竟阿比亞他怎樣走呢
[00:18:50.920 --> 00:18:53.200]  他那條漫漫長路
[00:18:53.200 --> 00:18:54.320]  有時候想想
[00:18:54.320 --> 00:18:58.200]  他人生的路還漫長
[00:18:58.200 --> 00:19:00.000]  我們很難想像
[00:19:00.000 --> 00:19:01.200]  這個阿比亞他
[00:19:01.200 --> 00:19:03.320]  他可以成為一個怎樣的人
[00:19:03.320 --> 00:19:06.880]  是人成長所遭遇這些事情
[00:19:06.880 --> 00:19:09.280]  帶來很大的影響
[00:19:09.280 --> 00:19:11.800]  近期香港有一齣電影
[00:19:11.800 --> 00:19:12.920]  很有趣
[00:19:12.920 --> 00:19:15.080]  叫《蝙蝠俠對超人》
[00:19:15.080 --> 00:19:16.160]  是不是他們的粉絲
[00:19:16.160 --> 00:19:17.920]  你們會看的
[00:19:17.920 --> 00:19:20.760]  聽聞影評一般般
[00:19:20.760 --> 00:19:23.800]  不過全球的票房很高
[00:19:23.800 --> 00:19:26.560]  我覺得都值得看
[00:19:26.560 --> 00:19:28.640]  只要看背後
[00:19:28.640 --> 00:19:31.280]  內容是講蝙蝠俠
[00:19:31.280 --> 00:19:32.400]  講超人
[00:19:32.400 --> 00:19:33.840]  為甚麼兩個會打架呢
[00:19:33.840 --> 00:19:34.720]  還有一個人
[00:19:34.720 --> 00:19:35.720]  忘了叫甚麼人
[00:19:35.720 --> 00:19:37.400]  三個男人
[00:19:37.400 --> 00:19:39.560]  原來他們三個男人
[00:19:39.560 --> 00:19:41.720]  都有童年陰影
[00:19:41.720 --> 00:19:43.200]  長大之後
[00:19:43.200 --> 00:19:46.600]  他們怎樣彼此相愛
[00:19:46.600 --> 00:19:49.360]  但又怎樣彼此相殺
[00:19:49.360 --> 00:19:50.600]  都很有意思
[00:19:50.600 --> 00:19:52.080]  我嘗試翻查一下
[00:19:52.080 --> 00:19:56.360]  蝙蝠俠究竟有甚麼童年陰影
[00:19:56.360 --> 00:19:57.400]  但我很認真
[00:19:57.400 --> 00:20:02.120]  有一晚做到半夜
[00:20:02.120 --> 00:20:04.080]  蝙蝠俠
[00:20:04.080 --> 00:20:07.880]  原本是一個富有的企業家
[00:20:07.880 --> 00:20:11.320]  花花公子慈善家
[00:20:11.320 --> 00:20:14.600]  但他小時候跟他父母去看電影
[00:20:14.600 --> 00:20:16.480]  經過一條細巷
[00:20:16.480 --> 00:20:19.480]  他父母被搶劫
[00:20:19.480 --> 00:20:20.120]  被槍殺
[00:20:20.120 --> 00:20:21.520]  在他眼前被槍殺
[00:20:21.520 --> 00:20:24.000]  當時有版本說他八歲
[00:20:24.000 --> 00:20:26.160]  有版本說他十歲
[00:20:26.160 --> 00:20:28.160]  他眼見父母被槍殺
[00:20:28.160 --> 00:20:29.600]  他就立定心志
[00:20:29.600 --> 00:20:31.320]  長大之後要報仇
[00:20:31.320 --> 00:20:33.920]  所以他周遊列國
[00:20:33.920 --> 00:20:35.720]  拜訪名師學習格鬥
[00:20:35.720 --> 00:20:39.760]  武術 形精各樣的技能
[00:20:39.760 --> 00:20:42.840]  訓練為將來做準備
[00:20:42.840 --> 00:20:44.360]  他討厭槍械
[00:20:44.360 --> 00:20:45.480]  他不殺人
[00:20:45.480 --> 00:20:47.280]  但他虐待人
[00:20:47.280 --> 00:20:48.440]  他不相信任何人
[00:20:48.440 --> 00:20:51.880]  包括那些正義聯盟的朋友
[00:20:51.880 --> 00:20:54.800]  這些全部都是童年陰影所造成
[00:20:54.800 --> 00:20:58.680]  後來蝙蝠俠的名字叫Bruce
[00:20:58.680 --> 00:21:01.440]  回到他小時候的城市
[00:21:01.440 --> 00:21:05.160]  他很想對付罪犯
[00:21:05.160 --> 00:21:06.240]  想很多方法
[00:21:06.240 --> 00:21:08.360]  其中他嘗試改變
[00:21:08.360 --> 00:21:10.200]  裝容了一個普通人的身份
[00:21:10.200 --> 00:21:11.080]  來對新疆正義
[00:21:11.080 --> 00:21:12.920]  不過沒有人理會他
[00:21:12.920 --> 00:21:13.800]  他試過失敗
[00:21:13.800 --> 00:21:15.040]  在他迷惘的時候
[00:21:15.040 --> 00:21:16.280]  那幾個漫畫就走出來
[00:21:16.280 --> 00:21:18.640]  其實我看漫畫很差
[00:21:18.640 --> 00:21:19.760]  漫畫走出來
[00:21:19.760 --> 00:21:22.480]  突然有一隻蝙蝠飛進來
[00:21:22.480 --> 00:21:23.520]  令他想起一些事
[00:21:23.520 --> 00:21:26.000]  蝙蝠想起他一個童年陰影
[00:21:26.000 --> 00:21:29.560]  他小時候掉下井被蝙蝠嚇過
[00:21:29.560 --> 00:21:31.560]  他又想起小時候的陰影
[00:21:31.560 --> 00:21:33.800]  就是父母被槍殺
[00:21:33.800 --> 00:21:35.280]  蝙蝠代表甚麼呢
[00:21:35.280 --> 00:21:36.480]  蝙蝠代表恐懼
[00:21:36.480 --> 00:21:38.360]  於是他想起恐懼
[00:21:38.360 --> 00:21:43.600]  原來恐懼是世人最大的敵人
[00:21:43.600 --> 00:21:44.640]  他恐懼
[00:21:44.640 --> 00:21:46.000]  所以籠罩著他
[00:21:46.000 --> 00:21:47.120]  然後他發現
[00:21:47.120 --> 00:21:49.720]  用恐懼來對付罪犯就是最好
[00:21:49.720 --> 00:21:52.600]  所以他要化身成為一隻蝙蝠俠
[00:21:52.600 --> 00:21:55.400]  來嚇退那些敵人
[00:21:55.400 --> 00:21:57.480]  但他心裏為了報仇
[00:21:57.480 --> 00:21:59.840]  所以很多危機有一個忍者大師
[00:21:59.840 --> 00:22:03.760]  想引誘他加入邪惡的黨派
[00:22:03.760 --> 00:22:04.760]  不過後來他沒有加入
[00:22:04.760 --> 00:22:06.200]  就加入了做正義的
[00:22:06.200 --> 00:22:07.360]  一個人影響了他
[00:22:07.360 --> 00:22:08.440]  我沒有看完
[00:22:08.440 --> 00:22:10.760]  太多版本了
[00:22:10.760 --> 00:22:12.400]  都頗有趣
[00:22:12.400 --> 00:22:14.560]  其實都頗有意思
[00:22:14.560 --> 00:22:18.800]  說到人的童年陰影
[00:22:18.800 --> 00:22:20.120]  不知道電影節目有沒有
[00:22:20.120 --> 00:22:21.400]  你所謂的童年陰影
[00:22:21.400 --> 00:22:24.360]  有些陰影是你不想回望
[00:22:24.360 --> 00:22:25.720]  有些陰影
[00:22:25.720 --> 00:22:28.320]  可能是一路影響著你
[00:22:28.320 --> 00:22:29.560]  我曾經分享
[00:22:29.560 --> 00:22:31.680]  我都有其中一個陰影
[00:22:31.680 --> 00:22:33.280]  小時候父母經常告訴我
[00:22:33.280 --> 00:22:34.680]  有拐子佬
[00:22:34.680 --> 00:22:37.240]  有拐子佬的錢包袋會套你的
[00:22:37.240 --> 00:22:37.920]  有直升機
[00:22:37.920 --> 00:22:39.560]  所以經常都很害怕
[00:22:39.560 --> 00:22:40.880]  很害怕拐子佬
[00:22:40.880 --> 00:22:42.520]  他說拐了之後放在哪裏
[00:22:42.520 --> 00:22:44.080]  你有沒有聽過這些故事
[00:22:44.080 --> 00:22:45.880]  放在天橋上
[00:22:45.880 --> 00:22:48.240]  說這樣建天橋是穩陣的
[00:22:48.240 --> 00:22:50.240]  這些版本真是嚇到傻
[00:22:50.240 --> 00:22:51.880]  所以我自三門仔以前
[00:22:51.880 --> 00:22:54.120]  在比華里那裏
[00:22:54.120 --> 00:22:55.320]  不是比華里未建
[00:22:55.320 --> 00:22:56.680]  再建上高的那些
[00:22:56.680 --> 00:22:57.560]  是填海
[00:22:57.560 --> 00:22:58.160]  有天橋
[00:22:58.160 --> 00:22:59.200]  每逢那條天橋
[00:22:59.200 --> 00:23:00.680]  我一定會閉上眼睛祈禱
[00:23:00.680 --> 00:23:01.680]  那裏有小孩
[00:23:01.680 --> 00:23:03.560]  很慘的
[00:23:03.560 --> 00:23:05.720]  接著影響還要再大
[00:23:05.720 --> 00:23:06.560]  我做夢
[00:23:06.560 --> 00:23:07.880]  我做夢一定是躲起來
[00:23:07.880 --> 00:23:08.480]  經常都躲起來
[00:23:08.480 --> 00:23:09.440]  有櫃就躲起來
[00:23:09.440 --> 00:23:11.960]  所有櫃、桌、檯等等
[00:23:11.960 --> 00:23:13.120]  我都躲起來
[00:23:13.120 --> 00:23:14.640]  直到一路長大
[00:23:14.640 --> 00:23:16.880]  這些夢經常發生
[00:23:16.880 --> 00:23:20.160]  讀書的時候問老師解一下夢
[00:23:20.160 --> 00:23:21.760]  老師當然不是真的解夢
[00:23:21.760 --> 00:23:22.880]  轉化一下
[00:23:22.880 --> 00:23:24.760]  其實你人生有什麼恐懼呢
[00:23:24.760 --> 00:23:26.000]  有沒有一些不見得光的東西呢
[00:23:26.000 --> 00:23:28.160]  因為我們躲起來
[00:23:28.160 --> 00:23:29.840]  每個人都有
[00:23:29.840 --> 00:23:32.240]  長大之後的亞比亞他
[00:23:32.240 --> 00:23:34.480]  變成怎樣的呢
[00:23:34.480 --> 00:23:36.840]  童年的陰影可以怎樣影響他呢
[00:23:36.840 --> 00:23:40.320]  或者這些生命裏面的不幸殘酷
[00:23:40.320 --> 00:23:44.640]  是否注定他一生都沒有希望呢
[00:23:44.640 --> 00:23:49.360]  我們可以看看亞比亞他之後的人生
[00:23:49.360 --> 00:23:51.000]  亞比亞他之後的人生
[00:23:51.000 --> 00:23:52.720]  其中一個部分
[00:23:52.720 --> 00:23:55.920]  他跟隨大衛做祭司、謀事
[00:23:55.920 --> 00:24:00.200]  研究一個人物的一生是很長的
[00:24:00.200 --> 00:24:02.240]  23章第6節說
[00:24:02.240 --> 00:24:05.040]  亞比亞他走的時候
[00:24:05.040 --> 00:24:10.400]  他拿著他父親大祭司的服飾
[00:24:10.400 --> 00:24:11.560]  以佛德
[00:24:11.560 --> 00:24:14.840]  好像盔甲那樣前伏後伏跨著
[00:24:14.840 --> 00:24:16.560]  裏面應該有污淩土名
[00:24:16.560 --> 00:24:21.360]  就是祭司要來求問上帝心意的工具
[00:24:21.360 --> 00:24:25.280]  以佛德代表當時亞比亞他
[00:24:25.280 --> 00:24:27.440]  接觸他父親繼續做祭司
[00:24:27.440 --> 00:24:29.800]  他就在大衛的身邊
[00:24:29.800 --> 00:24:32.920]  經文有兩段是說大衛
[00:24:32.920 --> 00:24:37.120]  第一次是說大衛為了營救基拉的同胞
[00:24:37.120 --> 00:24:39.960]  要跟菲律斯人爭戰的時候
[00:24:39.960 --> 00:24:41.640]  大衛就很想祈禱
[00:24:41.640 --> 00:24:42.800]  他隨時都可以祈禱
[00:24:42.800 --> 00:24:45.560]  不過那一次他就叫了祭司
[00:24:45.560 --> 00:24:46.680]  當時已經做祭司了
[00:24:46.680 --> 00:24:47.800]  亞比亞他跟他說
[00:24:47.800 --> 00:24:49.800]  你將以佛德給我
[00:24:49.800 --> 00:24:52.120]  好讓我來求問上帝
[00:24:52.120 --> 00:24:54.320]  這件事記載著
[00:24:54.320 --> 00:24:57.800]  雖然不是亞比亞他為大衛祈求
[00:24:57.800 --> 00:25:01.280]  但知道亞比亞他已經一直在做祭司
[00:25:01.280 --> 00:25:05.240]  另一段是三十章第六至八節
[00:25:05.240 --> 00:25:07.880]  當阿瑪力人侵奪南地
[00:25:07.880 --> 00:25:09.800]  攻破洗格拉的時候
[00:25:09.800 --> 00:25:12.320]  大衛就從阿吉王那裏回來
[00:25:12.320 --> 00:25:14.280]  知道自己的城
[00:25:14.280 --> 00:25:16.760]  那些阿瑪力人將城燒了
[00:25:16.760 --> 00:25:18.840]  又擄走他的妻兒子女
[00:25:18.840 --> 00:25:19.920]  大衛有什麼反應呢?
[00:25:19.920 --> 00:25:22.280]  三十章第六節大衛很焦急
[00:25:22.280 --> 00:25:24.800]  他為自己的家人苦惱
[00:25:24.800 --> 00:25:27.920]  第七節大衛就跟亞希米勒的兒子
[00:25:27.920 --> 00:25:30.080]  祭司亞比亞他說
[00:25:30.080 --> 00:25:32.560]  請你將以佛德拿過來
[00:25:32.560 --> 00:25:34.680]  亞比亞他就將以佛德拿給大衛
[00:25:34.680 --> 00:25:37.840]  大衛就求問上帝
[00:25:37.840 --> 00:25:39.440]  再說這兩次的經驗
[00:25:39.440 --> 00:25:41.920]  雖然不是亞比亞他為大衛求
[00:25:41.920 --> 00:25:44.000]  大衛他自己親自求
[00:25:44.000 --> 00:25:48.000]  但亞比亞他就一直擔任祭司的職份
[00:25:48.000 --> 00:25:51.280]  原來亞比亞他不僅擔任大衛的祭司
[00:25:51.280 --> 00:25:53.240]  也曾經擔任他的謀士
[00:25:53.240 --> 00:25:54.880]  在歷代至上
[00:25:54.880 --> 00:25:57.360]  二十七章三十二至三十四節
[00:25:57.360 --> 00:26:00.040]  講述大衛身邊的人
[00:26:00.040 --> 00:26:02.280]  特別講到三十四節
[00:26:02.280 --> 00:26:04.560]  亞希多佛之後
[00:26:04.560 --> 00:26:05.760]  在講謀士
[00:26:05.760 --> 00:26:09.320]  有比拿亞的兒子耶和耶大
[00:26:09.320 --> 00:26:14.760]  和亞比亞他接續他作謀士
[00:26:14.760 --> 00:26:17.480]  大衛經常要出戰
[00:26:17.480 --> 00:26:21.840]  他需要人來和他一起策劃
[00:26:21.840 --> 00:26:25.720]  亞比亞他和他一起策劃
[00:26:25.720 --> 00:26:27.880]  亞比亞他經過滅門的慘案
[00:26:27.880 --> 00:26:29.640]  他沒有放棄自己
[00:26:29.640 --> 00:26:31.240]  上帝也沒有放棄他
[00:26:31.240 --> 00:26:33.480]  他跟隨著大衛做祭司
[00:26:33.480 --> 00:26:34.960]  做謀士
[00:26:34.960 --> 00:26:36.840]  知不知道做了多久
[00:26:36.840 --> 00:26:38.800]  到大衛死的時候他還沒有死
[00:26:38.800 --> 00:26:41.720]  大衛做皇帝做了多久
[00:26:41.720 --> 00:26:45.720]  列王紀上第二章十至十一節告訴我們
[00:26:45.720 --> 00:26:50.680]  大衛在以色列作皇四十年
[00:26:50.680 --> 00:26:54.200]  即是說亞比亞他一直跟隨大衛
[00:26:54.200 --> 00:26:57.800]  起碼有四十年
[00:26:57.800 --> 00:26:58.600]  經文還有講
[00:26:58.600 --> 00:26:59.880]  大衛死了之後
[00:26:59.880 --> 00:27:01.480]  所羅門王繼任
[00:27:01.480 --> 00:27:03.080]  就講第四節
[00:27:03.080 --> 00:27:06.840]  耶和耶大的兒子比拿亞作元帥
[00:27:06.840 --> 00:27:11.200]  撒督和亞比亞他做祭司
[00:27:11.200 --> 00:27:13.560]  雖然我們後文再看
[00:27:13.560 --> 00:27:15.920]  所羅門也廢了亞比亞他
[00:27:15.920 --> 00:27:18.080]  但他曾經做祭司長
[00:27:18.080 --> 00:27:19.200]  即是祭司的領袖
[00:27:19.200 --> 00:27:23.200]  可以說是大祭司
[00:27:23.200 --> 00:27:27.440]  亞比亞他經過童年很悲慘的故事
[00:27:27.440 --> 00:27:29.320]  但他仍然過著一個
[00:27:29.320 --> 00:27:30.520]  可以這樣說
[00:27:30.520 --> 00:27:32.680]  很積極的人生
[00:27:32.680 --> 00:27:35.760]  他還有生兒養女
[00:27:35.760 --> 00:27:37.480]  有很多人誤解
[00:27:37.480 --> 00:27:38.880]  牧師不可以結婚
[00:27:38.880 --> 00:27:39.840]  祭司也不可以
[00:27:39.840 --> 00:27:42.400]  因為用了天主教神父的形象
[00:27:42.400 --> 00:27:44.200]  祭司可以結婚嗎
[00:27:44.200 --> 00:27:46.680]  可以 因為他們要傳宗接代
[00:27:46.680 --> 00:27:47.880]  祭司利美人
[00:27:47.880 --> 00:27:50.800]  由利美的支派一直傳下去
[00:27:50.800 --> 00:27:53.600]  撒姆爾基夏有兩段經文告訴我們
[00:27:53.600 --> 00:27:57.400]  亞比亞他也有兒子
[00:27:57.400 --> 00:27:59.600]  有兩個兒子
[00:27:59.600 --> 00:28:01.000]  八章十七節
[00:28:01.000 --> 00:28:02.680]  阿希特的兒子撒督
[00:28:02.680 --> 00:28:06.560]  和亞比亞他的兒子阿希米勒
[00:28:06.560 --> 00:28:07.960]  讀到這些名字就很煩
[00:28:07.960 --> 00:28:09.320]  又叫阿希米勒
[00:28:09.320 --> 00:28:12.640]  阿希米勒不是他爸爸的名字嗎
[00:28:12.640 --> 00:28:14.880]  但我們去完北非之後就知道了
[00:28:14.880 --> 00:28:16.880]  那些人全部都叫Mohab
[00:28:16.880 --> 00:28:18.440]  無可默德
[00:28:18.440 --> 00:28:19.680]  爸爸又叫無可默德
[00:28:19.680 --> 00:28:20.840]  大爺又叫無可默德
[00:28:20.840 --> 00:28:23.160]  叔叔又叫無可默德
[00:28:23.160 --> 00:28:24.480]  所以他們一定會說
[00:28:24.480 --> 00:28:25.640]  誰的兒子
[00:28:25.640 --> 00:28:28.280]  教會有時我們有重複名字
[00:28:28.280 --> 00:28:30.640]  梁牧師寫信給醫護人員
[00:28:30.640 --> 00:28:32.000]  見到的時候我問
[00:28:32.000 --> 00:28:32.960]  其中問
[00:28:32.960 --> 00:28:35.000]  你有沒有收到牧師的信
[00:28:35.000 --> 00:28:35.800]  他說沒有
[00:28:35.800 --> 00:28:39.800]  靈機一觸 哎呀 有同名
[00:28:39.800 --> 00:28:41.280]  同名是怎樣的呢
[00:28:41.280 --> 00:28:42.760]  他們只是括著一和二
[00:28:42.760 --> 00:28:43.720]  現在一二都不是
[00:28:43.720 --> 00:28:46.120]  是用出直卡號碼的
[00:28:46.120 --> 00:28:47.000]  對我們來說
[00:28:47.000 --> 00:28:49.880]  怎知道你出直卡號碼代表誰
[00:28:49.880 --> 00:28:52.200]  他們就是用爸爸的名字來對重複
[00:28:52.200 --> 00:28:53.400]  然後十五二記下
[00:28:53.400 --> 00:28:55.760]  記載亞比亞他還有另外一個兒子
[00:28:55.760 --> 00:28:58.160]  十五二記下第十五章二十七節和三十六節
[00:28:58.160 --> 00:29:00.600]  我們只看二十七節
[00:29:00.600 --> 00:29:01.840]  王友對祭司撒督說
[00:29:01.840 --> 00:29:02.760]  你不是先見媽
[00:29:02.760 --> 00:29:03.880]  你可以安然回城
[00:29:03.880 --> 00:29:09.120]  你兒子阿希瑪和亞比亞他的兒子若拿丹
[00:29:09.120 --> 00:29:09.880]  可以跟你回去
[00:29:09.880 --> 00:29:12.320]  又叫若拿丹
[00:29:12.320 --> 00:29:15.360]  很普遍的名字
[00:29:15.360 --> 00:29:18.560]  另一個小傑
[00:29:18.560 --> 00:29:20.240]  亞比亞他的人生
[00:29:20.240 --> 00:29:22.520]  或者充滿著陰影傷害
[00:29:22.520 --> 00:29:23.920]  但他的故事
[00:29:23.920 --> 00:29:25.240]  我們可以這樣說
[00:29:25.240 --> 00:29:28.200]  他往後的人生仍然是開放和未完的
[00:29:28.200 --> 00:29:30.480]  他是可以重新選擇的
[00:29:30.480 --> 00:29:31.520]  他選擇了什麼
[00:29:31.520 --> 00:29:32.960]  他選擇來到追隨大衛
[00:29:32.960 --> 00:29:36.600]  雖然他可以覺得大衛是連累他的
[00:29:36.600 --> 00:29:38.720]  但他仍然跟著大衛
[00:29:38.720 --> 00:29:40.160]  他做以色列的祭司
[00:29:40.160 --> 00:29:41.840]  做大衛的謀士
[00:29:41.840 --> 00:29:44.880]  過一個有意義的人生
[00:29:44.880 --> 00:29:46.160]  同樣的弟兄姊妹
[00:29:46.160 --> 00:29:47.160]  我們人生的故事
[00:29:47.160 --> 00:29:50.560]  可能開頭都是充滿著坎坷
[00:29:50.560 --> 00:29:51.960]  不過未完的
[00:29:51.960 --> 00:29:53.280]  我們還有今天
[00:29:53.280 --> 00:29:54.240]  主日許可
[00:29:54.240 --> 00:29:55.320]  還有明天
[00:29:55.320 --> 00:29:57.000]  不知道還有多少年
[00:29:57.000 --> 00:29:58.520]  我們的故事是未完的
[00:29:58.520 --> 00:30:00.560]  仍然是開放的
[00:30:00.560 --> 00:30:05.560]  我們還有重新抉擇的可能
[00:30:05.560 --> 00:30:07.280]  當然
[00:30:07.280 --> 00:30:09.000]  亞比亞他是否說
[00:30:09.000 --> 00:30:11.280]  他重新過著一個新的生活
[00:30:11.280 --> 00:30:15.440]  就可以忘記他以前遭遇的事情呢?
[00:30:15.440 --> 00:30:17.480]  是以前遭遇的事情
[00:30:17.480 --> 00:30:21.040]  有時真是不能夠忘記
[00:30:21.040 --> 00:30:22.320]  他是否可以代表
[00:30:22.320 --> 00:30:24.280]  即是說他往後的生活
[00:30:24.280 --> 00:30:26.320]  是不受他以前的事情影響
[00:30:26.320 --> 00:30:27.640]  或者全無傷痛呢?
[00:30:27.640 --> 00:30:29.280]  不是
[00:30:29.280 --> 00:30:31.400]  亞比亞他
[00:30:31.400 --> 00:30:35.600]  他可以走出他受害的陰霾
[00:30:35.600 --> 00:30:36.680]  近年很喜歡用這個詞
[00:30:36.680 --> 00:30:39.600]  籠罩著他的東西
[00:30:39.600 --> 00:30:42.560]  是我們世俗亞比亞他的生命片段
[00:30:42.560 --> 00:30:45.040]  你不難發現
[00:30:45.040 --> 00:30:47.760]  他那些所謂的陰影
[00:30:47.760 --> 00:30:51.520]  或者他童年所受的遭害
[00:30:51.520 --> 00:30:53.680]  是可以隨時被勾起的
[00:30:53.680 --> 00:30:54.480]  有兩個片段
[00:30:54.480 --> 00:31:00.120]  第一《撒姆爾基上》23章第十一節提到
[00:31:00.120 --> 00:31:04.920]  大衛聽聞蘇羅要來到滅基伊拉城的時候
[00:31:04.920 --> 00:31:06.480]  他禱告
[00:31:06.480 --> 00:31:10.080]  當聽到要來滅城的時候
[00:31:10.080 --> 00:31:12.040]  他想起什麼?
[00:31:12.040 --> 00:31:15.520]  他自己的城都彷彿被滅一樣
[00:31:15.520 --> 00:31:19.200]  《撒姆爾基下》第十五章另一個片段
[00:31:19.200 --> 00:31:21.800]  大衛作王很多年之後
