
[00:00:00.000 --> 00:00:04.000]  神父保佑我們,讓我們一同祈禱
[00:22:03.000 --> 00:22:08.000]  主耶穌給了我們一條新的命令
[00:22:08.000 --> 00:22:12.000]  在約翰福音13章34節
[00:22:12.000 --> 00:22:15.000]  說:我賜給你們一條新命令
[00:22:15.000 --> 00:22:17.000]  乃是叫你們彼此相愛
[00:22:17.000 --> 00:22:19.000]  我怎樣愛你們
[00:22:19.000 --> 00:22:23.000]  你們也要怎樣彼此相愛
[00:22:23.000 --> 00:22:26.000]  其實主耶穌將愛的對象
[00:22:26.000 --> 00:22:29.000]  還收窄了一點
[00:22:29.000 --> 00:22:32.000]  彼美人說愛所有的意識的人
[00:22:32.000 --> 00:22:35.000]  耶穌進一步將範圍收窄到
[00:22:35.000 --> 00:22:39.000]  信徒之間要彼此相愛
[00:22:39.000 --> 00:22:41.000]  我相信主耶穌不是叫我們
[00:22:41.000 --> 00:22:43.000]  不要愛其他的人
[00:22:43.000 --> 00:22:46.000]  而是說我們要在一個小群體裡面
[00:22:46.000 --> 00:22:52.000]  去學習和操練真正的愛心
[00:22:52.000 --> 00:22:54.000]  最後讓我講一個故事
[00:22:54.000 --> 00:22:57.000]  來結束今天的講道
[00:22:57.000 --> 00:22:59.000]  有一位猶太的拉比
[00:22:59.000 --> 00:23:01.000]  就是宗教教師
[00:23:01.000 --> 00:23:03.000]  問他的學生
[00:23:03.000 --> 00:23:07.000]  什麼時候是黎明呢?
[00:23:07.000 --> 00:23:09.000]  那些學生忘記了
[00:23:09.000 --> 00:23:11.000]  他們的拉比是一位智慧人
[00:23:11.000 --> 00:23:13.000]  智慧人出的謎語
[00:23:13.000 --> 00:23:15.000]  不是那麼簡單的
[00:23:15.000 --> 00:23:17.000]  有一位學生回答
[00:23:17.000 --> 00:23:19.000]  黎明就是黑夜過去
[00:23:19.000 --> 00:23:21.000]  早上開始出現
[00:23:21.000 --> 00:23:23.000]  或者有些光的時候
[00:23:23.000 --> 00:23:25.000]  那時候就是黎明
[00:23:25.000 --> 00:23:27.000]  拉比說不是
[00:23:27.000 --> 00:23:29.000]  另一位學生就說
[00:23:29.000 --> 00:23:33.000]  當我們可以分辨一隻生粥是驢
[00:23:33.000 --> 00:23:35.000]  或者是馬的時候
[00:23:35.000 --> 00:23:37.000]  就是黎明了
[00:23:37.000 --> 00:23:39.000]  拉比也說不是
[00:23:39.000 --> 00:23:41.000]  結果那些學生沒有人答對
[00:23:41.000 --> 00:23:43.000]  拉比就說
[00:23:43.000 --> 00:23:45.000]  當你能夠分辨一個人
[00:23:45.000 --> 00:23:47.000]  是你的弟兄
[00:23:47.000 --> 00:23:49.000]  或者是敵人的時候
[00:23:49.000 --> 00:23:53.000]  那個時候就是黎明了
[00:23:53.000 --> 00:23:55.000]  我希望大家都是聖潔的信徒
[00:23:55.000 --> 00:23:59.000]  我們要活在光明中
[00:23:59.000 --> 00:24:01.000]  約翰一書說得很清楚
[00:24:01.000 --> 00:24:03.000]  讓我們好好學習
[00:24:03.000 --> 00:24:05.000]  認得出
[00:24:05.000 --> 00:24:07.000]  在教會中的人
[00:24:07.000 --> 00:24:09.000]  都是我們可以學習愛的對象
[00:24:09.000 --> 00:24:13.000]  絕對不會是我們的敵人
[00:24:13.000 --> 00:24:15.000]  讓我們一起祈禱
[00:24:15.000 --> 00:24:17.000]  真是天父感謝你
[00:24:17.000 --> 00:24:19.000]  藉著主耶穌的血
[00:24:19.000 --> 00:24:21.000]  使我們成為聖潔
[00:24:21.000 --> 00:24:23.000]  求你幫助我們
[00:24:23.000 --> 00:24:25.000]  有從你而來的愛
[00:24:25.000 --> 00:24:27.000]  並且願意學習
[00:24:27.000 --> 00:24:29.000]  愛我們的弟兄姊妹
[00:24:29.000 --> 00:24:31.000]  活出真愛
[00:24:31.000 --> 00:24:33.000]  以致我們可以愛世人
[00:24:33.000 --> 00:24:35.000]  見證聖潔的天國
[00:24:35.000 --> 00:24:37.000]  奉耶穌基督的名祈禱
[00:24:37.000 --> 00:24:39.000]  阿們
