
[00:00:00.000 --> 00:00:02.060]  在復活節的時候能夠回來
[00:16:07.580 --> 00:16:09.820]  你自己都控制不了的
[00:16:09.820 --> 00:16:12.460]  說話說出去又收不回
[00:16:12.460 --> 00:16:16.540]  如何去面對破壞了的關係
[00:16:16.540 --> 00:16:18.700]  是很難去處理的
[00:16:18.700 --> 00:16:22.700]  聖經說罪是洗神和人隔絕
[00:16:22.700 --> 00:16:26.540]  原來我們能夠活在真正的自己裡面
[00:16:26.540 --> 00:16:28.700]  是因為我們和上帝
[00:16:28.700 --> 00:16:31.740]  這位創造我們的神連結
[00:16:31.740 --> 00:16:34.060]  就好像一個電器
[00:16:34.060 --> 00:16:35.340]  我們插著電掣
[00:16:35.340 --> 00:16:37.100]  我們的能力源源不絕
[00:16:37.100 --> 00:16:41.900]  我們就可以按照電器裡面的本質來工作
[00:16:41.900 --> 00:16:44.140]  如果是吸塵機就插著吸塵
[00:16:44.140 --> 00:16:46.780]  如果是風筒就吹塔
[00:16:46.780 --> 00:16:49.420]  但是當我們離開的時候
[00:16:49.420 --> 00:16:51.020]  我們失去了那種能力
[00:16:51.020 --> 00:16:56.140]  失去了真正讓我們行得對的動力
[00:16:56.140 --> 00:17:01.020]  所以電器就一直在打圈打轉
[00:17:01.020 --> 00:17:03.020]  然後它一定會停了
[00:17:03.020 --> 00:17:04.060]  請姐妹
[00:17:04.060 --> 00:17:06.620]  當我們回到這位救贖主的時候
[00:17:06.620 --> 00:17:09.420]  你要知道祂是我們的創造主
[00:17:09.420 --> 00:17:13.020]  我們的上帝創造我們原先的世界
[00:17:13.020 --> 00:17:16.460]  不單只是一個我們見到的物質世界
[00:17:16.460 --> 00:17:19.260]  上靈界探索的弟兄姊妹就很清楚
[00:17:19.260 --> 00:17:22.300]  我們經常以為我們看到的花草樹木就是上帝的創造
[00:17:22.300 --> 00:17:25.260]  我們忘記了上帝是一個靈
[00:17:25.260 --> 00:17:28.140]  上帝除了有一個物質世界見到之外
[00:17:28.140 --> 00:17:31.660]  其實有一個靈界是我們以前應該見到
[00:17:31.660 --> 00:17:33.100]  現在見不到的
[00:17:33.100 --> 00:17:34.620]  因為人犯了罪之後
[00:17:34.620 --> 00:17:36.780]  我們就和動物其實是一樣的
[00:17:36.780 --> 00:17:39.980]  我們都只是活在一個物質世界裏面
[00:17:39.980 --> 00:17:41.580]  而有一個我們見不到的世界
[00:17:41.580 --> 00:17:46.060]  我們常常在說天使或者魔鬼所說的所謂的靈界
[00:17:46.060 --> 00:17:47.500]  人為什麼這麼寶貴
[00:17:47.500 --> 00:17:51.500]  耶穌為什麼要寫在十字架上來拯救我們
[00:17:51.500 --> 00:17:55.660]  因為我們是按照上帝形象所做
[00:17:55.660 --> 00:17:58.300]  當你很具體地來看這幅圖畫的時候
[00:17:58.300 --> 00:18:01.100]  你就知道原來人是很特別的
[00:18:01.100 --> 00:18:03.260]  和旁邊那個說你很特別的
[00:18:03.260 --> 00:18:05.820]  戴著口罩很安全的
[00:18:05.820 --> 00:18:11.980]  因為全宇宙裏面只有人類才像神
[00:18:11.980 --> 00:18:14.620]  我們是上帝的兒子
[00:18:14.620 --> 00:18:17.580]  所以我們其實在未犯罪以前
[00:18:17.580 --> 00:18:20.140]  我們是屬於雙方的世界
[00:18:20.140 --> 00:18:23.420]  所以上帝揀選我們為什麼要治理大地
[00:18:23.420 --> 00:18:25.980]  除了人類像神之外
[00:18:25.980 --> 00:18:29.660]  其他都只是按照上帝的心意來創造
[00:18:29.660 --> 00:18:32.700]  所以唯有人能夠代表上帝
[00:18:32.700 --> 00:18:33.900]  成為他的形象
[00:18:33.900 --> 00:18:35.260]  成為他的代言人
[00:18:35.260 --> 00:18:37.580]  在這個地上行使管治
[00:18:37.580 --> 00:18:39.980]  可惜聖經說人類犯了罪
[00:18:39.980 --> 00:18:42.620]  罪是令到神和人隔絕
[00:18:42.620 --> 00:18:45.740]  就好像一個電器被人拔掉了電就一樣
[00:18:45.740 --> 00:18:48.460]  就算它有一點點儲電功能
[00:18:48.460 --> 00:18:51.260]  那只可以說
[00:18:51.260 --> 00:18:53.500]  它的靈魂在睡覺
[00:18:53.500 --> 00:18:55.340]  或者在死
[00:18:55.340 --> 00:18:56.540]  它只是待機
[00:18:56.540 --> 00:18:59.340]  因為電已經斷了
[00:18:59.340 --> 00:19:00.540]  在我們犯罪之後
[00:19:00.540 --> 00:19:01.580]  人類的世界
[00:19:01.580 --> 00:19:04.380]  我們怎麼去面對現在我們活著的生活呢
[00:19:04.380 --> 00:19:06.780]  我們經常說有靈魂體
[00:19:06.780 --> 00:19:07.580]  很明白的
[00:19:07.580 --> 00:19:11.100]  我們的身體恢復了一個物質世界
[00:19:11.100 --> 00:19:12.620]  應有的命運
[00:19:12.620 --> 00:19:14.780]  所以無論你多努力
[00:19:14.780 --> 00:19:17.420]  你的肌肉都是向下墮的
[00:19:17.420 --> 00:19:19.580]  無論你多努力的踏來踏去
[00:19:19.580 --> 00:19:22.220]  你的皺紋是永遠都會出現的
[00:19:22.220 --> 00:19:23.420]  吃得多健康
[00:19:23.420 --> 00:19:24.940]  做得多多運動
[00:19:24.940 --> 00:19:28.700]  你裡面的內臟的功能
[00:19:28.700 --> 00:19:30.380]  都會一路退化
[00:19:30.380 --> 00:19:33.180]  因為這個物質的軀殼
[00:19:33.180 --> 00:19:35.660]  終於都會成為過去
[00:19:35.660 --> 00:19:37.180]  但是我們的靈
[00:19:37.180 --> 00:19:39.500]  卻是因為搏逆
[00:19:39.500 --> 00:19:41.820]  和上帝斷絕之後
[00:19:41.820 --> 00:19:43.100]  就沒有了能力
[00:19:43.100 --> 00:19:46.700]  於是我們就在軟弱無力
[00:19:46.700 --> 00:19:48.060]  但是很有趣的
[00:19:48.060 --> 00:19:50.220]  自古以來只有人類
[00:19:50.220 --> 00:19:51.340]  無論什麼民族
[00:19:51.340 --> 00:19:52.700]  無論住南半球
[00:19:52.700 --> 00:19:53.660]  北半球
[00:19:53.660 --> 00:19:55.500]  無論你什麼學歷
[00:19:55.500 --> 00:19:57.820]  都是想拜神的
[00:19:57.820 --> 00:19:58.780]  簡單來說
[00:19:58.780 --> 00:20:03.340]  我們都是有一個心是想向外求的
[00:20:03.340 --> 00:20:05.660]  我們覺得總有宇宙裡面
[00:20:05.660 --> 00:20:07.100]  是有一個外力
[00:20:07.100 --> 00:20:09.500]  是應該可以幫到我們
[00:20:09.500 --> 00:20:11.020]  讀得書多厲害的人
[00:20:11.020 --> 00:20:12.300]  可以很迷信的
[00:20:12.300 --> 00:20:15.820]  你不要想著有識之士就不迷信的
[00:20:15.820 --> 00:20:18.620]  很成功的人更加迷信
[00:20:18.620 --> 00:20:19.340]  我們常常說
[00:20:19.340 --> 00:20:20.940]  為什麼基督教這麼困難呢
[00:20:20.940 --> 00:20:22.300]  在傳福音裡面
[00:20:22.300 --> 00:20:23.580]  實際上是的
[00:20:23.580 --> 00:20:24.300]  你想一下
[00:20:24.300 --> 00:20:26.460]  如果我做生意越大
[00:20:26.460 --> 00:20:27.820]  我一個決定
[00:20:27.820 --> 00:20:29.820]  就影響很大
[00:20:29.820 --> 00:20:31.820]  所以找個風水師
[00:20:31.820 --> 00:20:34.220]  找個大師幫我問一問
[00:20:34.220 --> 00:20:36.460]  這個生意接不接
[00:20:36.460 --> 00:20:38.700]  這個股票買不買
[00:20:38.700 --> 00:20:40.300]  都挺好的
[00:20:40.300 --> 00:20:41.420]  很重要的
[00:20:41.420 --> 00:20:42.460]  有信心
[00:20:42.460 --> 00:20:44.460]  起碼信心已經贏了
[00:20:44.460 --> 00:20:46.780]  但是在信仰裡面好像什麼都不能問
[00:20:46.780 --> 00:20:48.540]  我知道這段時間很多弟兄姊妹
[00:20:48.540 --> 00:20:51.820]  都是在股票的狀態裡面
[00:20:51.820 --> 00:20:53.260]  是求神幫助的
[00:20:53.260 --> 00:20:54.780]  但是你知道你祈禱
[00:20:54.780 --> 00:20:56.220]  你都不是很敢祈
[00:20:56.220 --> 00:20:58.220]  不知道該怎麼辦
[00:20:58.220 --> 00:20:58.940]  弟兄姊妹
[00:20:58.940 --> 00:21:02.700]  我們的靈和真神是脫離了的時候
[00:21:02.700 --> 00:21:03.580]  我們在這個世界上
[00:21:03.580 --> 00:21:05.900]  很多東西都是沒有渣拿的
[00:21:05.900 --> 00:21:07.420]  很不知道怎麼去做
[00:21:07.420 --> 00:21:09.100]  所以你明白為什麼
[00:21:09.100 --> 00:21:11.500]  什麼叫痛苦
[00:21:11.500 --> 00:21:13.820]  其實痛苦就是
[00:21:13.820 --> 00:21:16.060]  兩邊都不知道怎麼辦
[00:21:16.060 --> 00:21:18.940]  我有時候做這個決定
[00:21:18.940 --> 00:21:20.380]  我另外一邊就罵我
[00:21:20.380 --> 00:21:21.500]  我做這個決定
[00:21:21.500 --> 00:21:23.340]  我另外一邊就罵我
[00:21:23.340 --> 00:21:26.300]  一個自己在內心的狀態裡面
[00:21:26.300 --> 00:21:29.180]  都不能夠很一致的時間
[00:21:29.180 --> 00:21:32.380]  人類怎麼會不能夠活在痛苦當中
[00:21:32.380 --> 00:21:35.500]  你還會明白為什麼耶穌要道成肉身
[00:21:35.500 --> 00:21:37.260]  死在十字架上面
[00:21:37.260 --> 00:21:42.780]  為的是祂要去將罪這個問題完全的解決
[00:21:42.780 --> 00:21:45.260]  將死權去奪回
[00:21:45.260 --> 00:21:49.260]  讓每一個相信祂的人不再害怕死亡
[00:21:49.260 --> 00:21:50.380]  但是弟兄姊妹你發現
[00:21:50.380 --> 00:21:52.220]  如果你不怕死
[00:21:52.220 --> 00:21:55.820]  其實你已經是很有力量的
[00:21:55.820 --> 00:21:56.860]  是不是
[00:21:56.860 --> 00:21:58.540]  其實說來說去最後是什麼
[00:21:58.540 --> 00:21:59.500]  最後就是死
[00:21:59.500 --> 00:22:00.940]  如果你是口頭禪
[00:22:00.940 --> 00:22:02.860]  不要緊 最後就是死
[00:22:02.860 --> 00:22:04.300]  當你這樣想的時候
[00:22:04.300 --> 00:22:07.820]  真的很多壓力很多東西都是可以放鬆的
[00:22:07.820 --> 00:22:09.900]  但是我們為什麼會不怕死
[00:22:09.900 --> 00:22:11.340]  基督徒不死的嗎
[00:22:11.340 --> 00:22:12.460]  基督徒長生不老嗎
[00:22:12.460 --> 00:22:13.580]  當然不是
[00:22:13.580 --> 00:22:15.020]  但是我們知道什麼
[00:22:15.020 --> 00:22:17.180]  這個身體真的會成為過去
[00:22:17.180 --> 00:22:19.660]  上帝創造我們的身體不是這樣的
[00:22:19.660 --> 00:22:21.740]  犯罪之前的身體不是這樣的
[00:22:21.740 --> 00:22:26.060]  犯罪之前的身體像誰
[00:22:26.060 --> 00:22:28.620]  耶穌基督為什麼要道成肉身
[00:22:28.620 --> 00:22:29.980]  祂就要告訴我們
[00:22:29.980 --> 00:22:33.820]  將真正的盼望很具體的給我們看
[00:22:33.820 --> 00:22:36.140]  耶穌走在人類的歷史當中
[00:22:36.140 --> 00:22:38.220]  這是一件偉大的事
[00:22:38.220 --> 00:22:39.580]  因為一個偉大的神
[00:22:39.580 --> 00:22:41.660]  祂要受限制
[00:22:41.660 --> 00:22:44.620]  有能力而受限制
[00:22:44.620 --> 00:22:48.460]  那一個指控的能力才是最偉大
[00:22:48.460 --> 00:22:50.540]  祂要成為一個人類
[00:22:50.540 --> 00:22:53.420]  祂要活在我們的生命當中
[00:22:53.420 --> 00:22:54.620]  祂要做一個嬰兒
[00:22:54.620 --> 00:22:56.940]  我經常說祂仍然要賴屍賴尿
[00:22:56.940 --> 00:22:59.020]  祂可能仍然被媽媽打
[00:22:59.020 --> 00:23:01.820]  但是你想一下我們人生很多的苦痛
[00:23:01.820 --> 00:23:04.700]  就是在生老病死的裏面
[00:23:04.700 --> 00:23:08.460]  主都一一為我們經過
[00:23:08.460 --> 00:23:09.980]  讓我們知道
[00:23:09.980 --> 00:23:12.380]  祂帶給我們的平安
[00:23:12.380 --> 00:23:14.540]  不是死了上天堂
[00:23:14.540 --> 00:23:17.660]  不是那個虛無縹緲將來的事
[00:23:17.660 --> 00:23:20.220]  在祂的生老病死
[00:23:20.220 --> 00:23:21.500]  每一個階段
[00:23:21.500 --> 00:23:24.700]  耶穌都做了一個很大的示範
[00:23:24.700 --> 00:23:26.220]  如果我們真是很切實地
[00:23:26.220 --> 00:23:27.580]  去代入耶穌這個角色
[00:23:27.580 --> 00:23:28.780]  你想一下
[00:23:28.780 --> 00:23:30.940]  祂是一個未婚的女子
[00:23:30.940 --> 00:23:33.500]  所生的嬰兒
[00:23:33.500 --> 00:23:34.940]  可能大家沒有這樣想過
[00:23:34.940 --> 00:23:36.540]  雖然我們經常說
[00:23:36.540 --> 00:23:38.300]  但是如果你想一下
[00:23:38.300 --> 00:23:40.940]  祂是一個這樣的嬰兒
[00:23:40.940 --> 00:23:43.740]  活在一個村落裏面
[00:23:43.740 --> 00:23:45.580]  全世界都知道
[00:23:45.580 --> 00:23:48.380]  全世界都看到
[00:23:48.380 --> 00:23:49.900]  當祂面對的壓力
[00:23:49.900 --> 00:23:52.540]  祂會不會受欺凌呢
[00:23:52.540 --> 00:23:55.340]  祂會不會被隔壁那個自治浸呢
[00:23:55.340 --> 00:23:57.580]  祂的成長裏面遇到的困苦
[00:23:57.580 --> 00:23:58.700]  祂有走難我們知道
[00:23:58.700 --> 00:24:00.300]  我也不用走難
[00:24:00.300 --> 00:24:02.300]  祂所有遇到的事情
[00:24:02.300 --> 00:24:07.420]  都是人世間所經歷的困難
[00:24:07.420 --> 00:24:08.860]  到祂出來傳道
[00:24:08.860 --> 00:24:10.060]  滿有抱負
[00:24:10.060 --> 00:24:11.580]  做祂自己應該做的事情
[00:24:11.580 --> 00:24:13.340]  你知道祂自己的家鄉
[00:24:13.340 --> 00:24:16.700]  是最看不起祂的
[00:24:16.700 --> 00:24:17.420]  很清晰的
[00:24:17.420 --> 00:24:20.940]  是看不起祂
[00:24:20.940 --> 00:24:23.580]  祂去為祂所愛的人所做的一切
[00:24:23.580 --> 00:24:26.220]  到頭來是被這群人出賣
[00:24:26.220 --> 00:24:29.740]  甚至釘死在十字架上
[00:24:29.740 --> 00:24:31.820]  人世間最痛的
[00:24:31.820 --> 00:24:35.660]  耶穌都經歷過
[00:24:35.660 --> 00:24:37.580]  人世間最痛的就是
[00:24:37.580 --> 00:24:39.500]  自己裏面
[00:24:39.500 --> 00:24:43.420]  自我形象的不肯定
[00:24:43.420 --> 00:24:44.860]  人世間最痛苦的就是
[00:24:44.860 --> 00:24:47.660]  最親的人出賣你
[00:24:47.660 --> 00:24:50.620]  你付心付命對他好的那些人
[00:24:50.620 --> 00:24:56.700]  他們反而是忘恩負義
[00:24:56.700 --> 00:24:58.540]  弟兄姊妹
[00:24:58.540 --> 00:25:01.820]  上帝祂要道成肉身
[00:25:01.820 --> 00:25:04.380]  祂要去勝過死亡
[00:25:04.380 --> 00:25:06.220]  奪回我們的生命
[00:25:06.220 --> 00:25:09.100]  其實可以有很多方法
[00:25:09.100 --> 00:25:11.100]  你有沒有想過
[00:25:11.100 --> 00:25:12.220]  在受難節復活節
[00:25:12.220 --> 00:25:13.340]  我們所看的
[00:25:13.340 --> 00:25:15.420]  每年都是看那些故事
[00:25:15.420 --> 00:25:18.540]  但背後是在說一個很重要的信息
[00:25:18.540 --> 00:25:22.060]  就是上帝除了愛你和我之外
[00:25:22.060 --> 00:25:24.780]  祂是為我們的人生
[00:25:24.780 --> 00:25:28.220]  做了一個很重要的示範
[00:25:28.220 --> 00:25:30.780]  無論今天你遇到的是什麼困局
[00:25:30.780 --> 00:25:32.620]  什麼困境
[00:25:32.620 --> 00:25:34.300]  你去看看耶穌
[00:25:34.300 --> 00:25:37.020]  所走過的生 老 病 死
[00:25:37.020 --> 00:25:39.420]  你就知道我們的信仰
[00:25:39.420 --> 00:25:40.940]  是有把握的
[00:25:40.940 --> 00:25:46.700]  因為我們的神是親自去經歷過
[00:25:46.700 --> 00:25:51.820]  讓我們的靈真的能夠在主裡面甦醒
[00:25:51.820 --> 00:25:53.420]  由我們信主那一刻
[00:25:53.420 --> 00:25:56.220]  我們的電掣就已經連接
[00:25:56.220 --> 00:25:58.540]  我們應該與我們的神
[00:25:58.540 --> 00:26:00.620]  你也是去親近
[00:26:00.620 --> 00:26:02.460]  當我們時刻在主裡面
[00:26:02.460 --> 00:26:04.220]  去支取能力的時候
[00:26:04.220 --> 00:26:06.540]  今天你有十萬個問題
[00:26:06.540 --> 00:26:09.500]  上帝就會給你有十萬個答案
[00:26:09.500 --> 00:26:11.740]  因為我們人生的一切
[00:26:11.740 --> 00:26:14.620]  都在這位復活主裡面
[00:26:14.620 --> 00:26:17.900]  祂的復活帶給我們一個很重要的盼望
[00:26:17.900 --> 00:26:20.220]  就是我們一切的罪
[00:26:20.220 --> 00:26:22.380]  都可以被赦免
[00:26:22.380 --> 00:26:24.700]  人為什麼不能夠平安
[00:26:24.700 --> 00:26:26.540]  為什麼自己不能夠平安
[00:26:26.540 --> 00:26:29.580]  就是我們自己裡面自責
[00:26:29.580 --> 00:26:30.940]  我想這樣做 我做不到
[00:26:30.940 --> 00:26:33.180]  我不想這樣做 又做到
[00:26:33.180 --> 00:26:34.540]  都不知道怎麼辦
[00:26:34.540 --> 00:26:35.980]  所以往往有很多時候
[00:26:35.980 --> 00:26:37.500]  沒錯 我們會罵人
[00:26:37.500 --> 00:26:40.940]  但往往罵完人之後的人
[00:26:40.940 --> 00:26:42.540]  夜闌人靜
[00:26:42.540 --> 00:26:44.620]  他睡不著他的痛苦
[00:26:44.620 --> 00:26:47.900]  往往是自己罵自己
[00:26:47.900 --> 00:26:50.300]  錯在我們基督教來說
[00:26:50.300 --> 00:26:51.980]  不重要
[00:26:51.980 --> 00:26:53.740]  因為一切的罪過
[00:26:53.740 --> 00:26:57.660]  都在耶穌基督的愛裡面被塗抹
[00:26:57.660 --> 00:27:01.020]  只要我們願意去承認我們的錯
[00:27:01.020 --> 00:27:04.940]  我們願意求神幫助我們有能力去悔改的時候
[00:27:04.940 --> 00:27:07.900]  上帝就能夠帶領我們進入
[00:27:07.900 --> 00:27:10.540]  跟父神和好的路
[00:27:10.540 --> 00:27:14.220]  也讓我們跟自己可以和好
[00:27:14.220 --> 00:27:15.900]  祂是和平之君
[00:27:15.900 --> 00:27:19.820]  祂很希望每一個人都跟神能夠再一次連結
[00:27:19.820 --> 00:27:21.260]  成為祂的兒女
[00:27:21.260 --> 00:27:24.380]  拿回屬天的能力和福分
[00:27:24.380 --> 00:27:29.260]  好讓我們今天能夠在這個地上廣傳福音
[00:27:29.260 --> 00:27:31.660]  弟兄姊妹 我們要傳福音
[00:27:31.660 --> 00:27:34.380]  自己要得到福音
[00:27:34.380 --> 00:27:36.620]  如果你自己都不覺得這是福音
[00:27:36.620 --> 00:27:39.420]  你怎樣跟別人分享是福音呢
[00:27:39.420 --> 00:27:41.260]  如果我說這東西好吃
[00:27:41.260 --> 00:27:42.460]  當然我覺得好吃
[00:27:42.460 --> 00:27:44.460]  我才會告訴你好吃
[00:27:44.460 --> 00:27:46.140]  我才會推銷得精彩
[00:27:46.140 --> 00:27:47.580]  因為我整個表情告訴你
[00:27:47.580 --> 00:27:49.180]  真的很好吃
[00:27:49.180 --> 00:27:51.180]  這樣你才有說服力
[00:27:51.180 --> 00:27:52.860]  就讓我們真的來到神的面前
[00:27:52.860 --> 00:27:56.380]  很好的是來更新自己
[00:27:56.380 --> 00:28:00.060]  過往的日子我們不能追回頭
[00:28:00.060 --> 00:28:02.700]  將來的日子我們應該怎樣去走
[00:28:02.700 --> 00:28:05.260]  如果沒有這位復活主跟我們一起走
[00:28:05.260 --> 00:28:07.980]  我們是很難走下去的
[00:28:07.980 --> 00:28:09.340]  與自己和
[00:28:09.340 --> 00:28:17.500]  最重要的是我們要將我們這個所謂頭腦的控制室
[00:28:17.500 --> 00:28:20.700]  再一次交回給這位和平之君
[00:28:20.700 --> 00:28:22.940]  耶穌基督是一位和平之君
[00:28:22.940 --> 00:28:24.940]  祂來是要做拯救
[00:28:24.940 --> 00:28:26.700]  所以不需要這麼害怕
[00:28:26.700 --> 00:28:29.020]  坦誠地去面對祂
[00:28:29.020 --> 00:28:30.460]  在過往的日子裏面
[00:28:30.460 --> 00:28:32.860]  你和我都是一個迷失的裏面
[00:28:32.860 --> 00:28:35.980]  《提摩太后書》所講的所有末世的情況
[00:28:35.980 --> 00:28:37.180]  我們都經歷過
[00:28:37.180 --> 00:28:39.740]  我們自己都曾經瘋狂過
[00:28:39.740 --> 00:28:41.500]  我們都是單顧自己的事
[00:28:41.500 --> 00:28:43.020]  我們曾經都貪愛錢財
[00:28:43.020 --> 00:28:44.620]  自誇狂傲
[00:28:44.620 --> 00:28:45.340]  旁獨
[00:28:45.340 --> 00:28:46.300]  違背父母
[00:28:46.300 --> 00:28:47.100]  忘恩負義
[00:28:47.100 --> 00:28:47.980]  心不勝節
[00:28:47.980 --> 00:28:48.860]  母親情
[00:28:48.860 --> 00:28:50.140]  不解怨
[00:28:50.140 --> 00:28:51.660]  嘟嘟嘟嘟嘟
[00:28:51.660 --> 00:28:52.940]  不解怨
[00:28:52.940 --> 00:28:54.060]  在今時今日
[00:28:54.060 --> 00:28:56.220]  是我們要面對的問題
[00:28:56.220 --> 00:28:59.020]  我沒有生他的氣
[00:28:59.020 --> 00:28:59.900]  我沒有生他的氣
[00:28:59.900 --> 00:29:02.460]  健身都說不生他的氣
[00:29:02.460 --> 00:29:04.700]  但是不復和
[00:29:04.700 --> 00:29:06.780]  你明不明白我的意思
[00:29:06.780 --> 00:29:09.740]  那你主動去找他就可以了
[00:29:09.740 --> 00:29:12.060]  不要說不要緊
[00:29:12.060 --> 00:29:12.620]  很難的
[00:29:12.620 --> 00:29:15.500]  他可能不喜歡我找他
[00:29:15.500 --> 00:29:16.780]  我們其實不知道
[00:29:16.780 --> 00:29:18.460]  究竟對方怎麼想
[00:29:18.460 --> 00:29:20.700]  其實我們心裏不想復和
[00:29:20.700 --> 00:29:21.980]  為了什麼呢
[00:29:21.980 --> 00:29:23.500]  解釋不了
[00:29:23.500 --> 00:29:27.740]  但是本來我們要將心裏一切的苦毒
[00:29:27.740 --> 00:29:30.700]  惱恨憤怒讓罵毀謗
[00:29:30.700 --> 00:29:33.500]  這些惡毒要除去
[00:29:33.500 --> 00:29:35.660]  如果我們不除去的時候
[00:29:35.660 --> 00:29:38.940]  你內心是永遠不會有真正的平安
[00:29:38.940 --> 00:29:39.740]  也這麼說
[00:29:39.740 --> 00:29:44.300]  你很難和平安的主連結
[00:29:44.300 --> 00:29:45.500]  我們年中就說
[00:29:45.500 --> 00:29:47.500]  我們一定要開幸福小組
[00:29:47.500 --> 00:29:49.020]  怎麼幸福
[00:29:49.020 --> 00:29:51.420]  你的小組幸福嗎
[00:29:51.420 --> 00:29:53.740]  你覺得信耶穌幸福嗎
[00:29:53.740 --> 00:29:58.620]  如果你自己還有十萬個炸彈在那裡
[00:29:58.620 --> 00:30:02.460]  我們怎麼能夠向別人介紹
[00:30:02.460 --> 00:30:05.180]  你信耶穌 上次耶穌幫到你的
[00:30:05.180 --> 00:30:06.540]  弟兄姊妹
[00:30:06.540 --> 00:30:07.820]  上帝復和的大能
[00:30:07.820 --> 00:30:11.340]  不單止要流到我們自己的生命當中
[00:30:11.340 --> 00:30:15.100]  一定要透過你流露出去
[00:30:15.100 --> 00:30:21.580]  因為苦毒是會遺傳的
[00:30:21.580 --> 00:30:24.060]  當我們自己會在苦毒
[00:30:24.060 --> 00:30:25.580]  不饒恕
[00:30:25.580 --> 00:30:27.340]  憤恨
[00:30:27.340 --> 00:30:29.580]  嬲怒當中的時候
[00:30:29.580 --> 00:30:34.860]  我們身邊的人是第一個會受害的
[00:30:34.860 --> 00:30:36.220]  什麼叫做罪
[00:30:36.220 --> 00:30:39.420]  罪就是想做的做不到
[00:30:39.420 --> 00:30:41.980]  不想做的偏偏就去做
[00:30:41.980 --> 00:30:44.140]  那誰是受害者
[00:30:44.140 --> 00:30:46.460]  一定是我們身邊的人
[00:30:46.460 --> 00:30:49.740]  一代一代的咒詛就是這樣而來
[00:30:49.740 --> 00:30:54.380]  最近有一個叫做「爸爸不在家」的故事很流行
[00:30:54.380 --> 00:30:57.900]  多謝黃牧師臨時幫我做了配音
[00:30:57.900 --> 00:31:00.700]  我很想借這個短短的漫畫
[00:31:00.700 --> 00:31:03.020]  給大家一段安靜的時間
[00:31:03.020 --> 00:31:04.940]  罪就是這麼恐怖
[00:31:04.940 --> 00:31:06.300]  我們不去正視
[00:31:06.300 --> 00:31:08.540]  我們不去停止它的時候
[00:31:08.540 --> 00:31:11.820]  罪是會一代一代的影響下去
[00:31:11.820 --> 00:31:14.700]  麻煩家樂
[00:31:14.700 --> 00:31:18.300]  從小我就發現爸爸經常都不在家
[00:31:18.300 --> 00:31:20.620]  媽媽的心情也很差
[00:31:20.620 --> 00:31:25.100]  但我只知道爸爸去了上班
[00:31:25.100 --> 00:31:27.340]  爸爸偶爾會回來家裡
[00:31:27.340 --> 00:31:29.900]  但我和他很不親近
[00:31:29.900 --> 00:31:34.940]  我以為爸爸只是一個偶爾回來的中年男子
[00:31:34.940 --> 00:31:38.300]  爸爸回來的時候通常都是在半夜
[00:31:38.300 --> 00:31:41.100]  回來的時候經常都是睡覺
[00:31:41.100 --> 00:31:44.220]  或者是我睡了覺的時候他才起來活動
[00:31:44.220 --> 00:31:47.580]  我們並沒有太多的交流
[00:31:47.580 --> 00:31:50.780]  不然他就經常和媽媽吵架
[00:31:50.780 --> 00:31:54.940]  我聽到他吵架我都會感到很害怕
[00:31:54.940 --> 00:31:58.220]  後來媽媽說爸爸在外面有了另一個女人
[00:31:58.220 --> 00:32:00.060]  有了新的家庭
[00:32:00.060 --> 00:32:03.420]  媽媽的心情就更加差了
[00:32:03.420 --> 00:32:05.340]  我小時候很頑皮
[00:32:05.340 --> 00:32:07.740]  因為我經常被媽媽罵
[00:32:07.740 --> 00:32:10.860]  做什麼事都被她罵
[00:32:10.860 --> 00:32:12.380]  媽媽長大之後
[00:32:12.380 --> 00:32:14.460]  因為我很害怕被人罵
[00:32:14.460 --> 00:32:17.420]  在學校上台也不敢說話
[00:32:17.420 --> 00:32:21.500]  在同學之間也好像變成了隱形人一樣
[00:32:21.500 --> 00:32:23.980]  我會安慰路邊被遺棄的小狗
[00:32:23.980 --> 00:32:26.540]  覺得牠很可憐
[00:32:26.540 --> 00:32:28.780]  爸爸偶爾會回來看我
[00:32:28.780 --> 00:32:31.340]  帶我去他新的家裡玩
[00:32:31.340 --> 00:32:33.900]  但我和爸爸都不是很親近
[00:32:33.900 --> 00:32:36.380]  也不是很想去
[00:32:36.380 --> 00:32:38.140]  阿姨她對我很好
[00:32:38.140 --> 00:32:40.620]  會煮很好吃的東西給我吃
[00:32:40.620 --> 00:32:46.220]  也會帶我去百貨公司買玩具和買衣服給我
[00:32:46.220 --> 00:32:48.460]  爸爸和阿姨生了個小朋友
[00:32:48.460 --> 00:32:50.140]  但他不怕三寶
[00:32:50.140 --> 00:32:52.540]  和我很不一樣
[00:32:52.540 --> 00:32:54.220]  我覺得他很可愛
[00:32:54.220 --> 00:32:56.140]  他經常想和我玩
[00:32:56.140 --> 00:32:59.420]  但我很不想和他玩
[00:32:59.420 --> 00:33:02.380]  媽媽一個人在家裡辛苦的工作
[00:33:02.380 --> 00:33:04.300]  去養家
[00:33:04.300 --> 00:33:06.700]  心情經常都很差
[00:33:06.700 --> 00:33:08.700]  雖然我慢慢地長大
[00:33:08.700 --> 00:33:11.660]  但我仍然經常被她罵
[00:33:11.660 --> 00:33:13.820]  但當我長大之後
[00:33:13.820 --> 00:33:16.540]  我經常都控制不了我的情緒
