
[00:00:00.000 --> 00:00:05.160]  有機會來到分享神的說話是一件很美好的事
[00:22:21.560 --> 00:22:23.760]  我們會受到誘惑
[00:22:23.760 --> 00:22:27.960]  去做很多我們知道其實是不對的事情
[00:22:27.960 --> 00:22:29.680]  我們會嫉妒
[00:22:29.680 --> 00:22:32.200]  我們會偷竊
[00:22:32.200 --> 00:22:33.840]  我們會用不正當的方法
[00:22:33.840 --> 00:22:36.680]  去得到一些東西
[00:22:36.680 --> 00:22:39.560]  貪財會令一些紀錄圖
[00:22:39.560 --> 00:22:42.040]  在報稅上面作弊
[00:22:42.040 --> 00:22:44.160]  貪財會導致一些紀錄圖
[00:22:44.160 --> 00:22:47.120]  去盜用一些有版權的東西
[00:22:47.120 --> 00:22:49.560]  貪財會導致一些紀錄圖
[00:22:49.560 --> 00:22:51.320]  不誠實
[00:22:51.320 --> 00:22:54.560]  或者導致他們停止去侍奉
[00:22:54.560 --> 00:22:57.360]  為了賺更多的錢
[00:22:57.360 --> 00:23:00.000]  對於那些有需要的人
[00:23:00.000 --> 00:23:01.640]  貪財有時候會令到我們
[00:23:01.640 --> 00:23:03.320]  塞住我們的愛心
[00:23:03.320 --> 00:23:05.640]  去幫助他們
[00:23:05.640 --> 00:23:08.680]  貪財會導致很多的紀錄圖
[00:23:08.680 --> 00:23:10.800]  對於子女灌輸了
[00:23:10.800 --> 00:23:14.000]  給他們一些錯誤的價值觀
[00:23:14.000 --> 00:23:14.880]  貪財
[00:23:14.880 --> 00:23:16.880]  這裡說是萬惡之根
[00:23:16.880 --> 00:23:19.160]  它會導致各種各種的
[00:23:19.160 --> 00:23:21.080]  不正確的行為出來
[00:23:21.080 --> 00:23:23.120]  不單單是這樣
[00:23:23.120 --> 00:23:25.560]  貪財的紀錄圖很容易會
[00:23:25.560 --> 00:23:31.120]  偏離正確的信仰
[00:23:31.120 --> 00:23:32.640]  在幾十年前
[00:23:32.640 --> 00:23:35.080]  出現有一種神學
[00:23:35.080 --> 00:23:37.560]  它被稱為成功神學
[00:23:37.560 --> 00:23:40.960]  或者叫成功的福音
[00:23:40.960 --> 00:23:42.840]  英文叫Prosperity Theology
[00:23:42.840 --> 00:23:46.160]  或者Prosperity Gospel
[00:23:46.160 --> 00:23:48.440]  前一陣子我被邀請
[00:23:48.440 --> 00:23:51.400]  在一個地方說這個專題
[00:23:51.400 --> 00:23:54.000]  有關Prosperity的專題
[00:23:54.000 --> 00:23:54.880]  今天我的Power Point
[00:23:54.880 --> 00:23:58.040]  其實就是用那次專題的Power Point
[00:23:58.040 --> 00:24:00.680]  找到一個背景
[00:24:00.680 --> 00:24:04.200]  很多錢的一個背景
[00:24:04.200 --> 00:24:07.920]  這個成功神學或者成功福音
[00:24:07.920 --> 00:24:09.320]  它的影響力
[00:24:09.320 --> 00:24:13.920]  仍然在一些基督教的圈子裡面
[00:24:13.920 --> 00:24:16.040]  成功神學的牧師告訴我們
[00:24:16.040 --> 00:24:18.280]  如果你真的對神有信心
[00:24:18.280 --> 00:24:19.960]  它就會賜給你在財富
[00:24:19.960 --> 00:24:22.080]  和物質上面的賦予
[00:24:22.080 --> 00:24:26.160]  所以窮人一定是沒有信心的
[00:24:26.160 --> 00:24:29.160]  有信心的人不可能貧窮
[00:24:29.160 --> 00:24:32.280]  他們如果奉獻的目的
[00:24:32.280 --> 00:24:35.160]  就是讓神可以十倍
[00:24:35.160 --> 00:24:37.480]  一百倍的來回報他們
[00:24:37.480 --> 00:24:39.520]  所以如果你奉獻一元
[00:24:39.520 --> 00:24:42.320]  神會回報你一百元
[00:24:42.320 --> 00:24:45.440]  這種信仰吸引很多的人
[00:24:45.440 --> 00:24:49.920]  有誰不想神祝福他們呢
[00:24:49.920 --> 00:24:52.160]  貪財的心
[00:24:52.160 --> 00:24:56.080]  扭曲了聖經真理的核心
[00:24:56.080 --> 00:24:59.240]  財富成為這些信徒
[00:24:59.240 --> 00:25:03.840]  他們信仰的中心
[00:25:03.840 --> 00:25:05.840]  保羅在第十節他說
[00:25:05.840 --> 00:25:07.960]  有人貪戀
[00:25:07.960 --> 00:25:11.520]  錢財就被引誘來了真道
[00:25:11.520 --> 00:25:16.480]  用許多的仇苦將自己刺透了
[00:25:16.480 --> 00:25:18.120]  我們看見有一些夫妻
[00:25:18.120 --> 00:25:19.920]  本來是非常相愛的
[00:25:19.920 --> 00:25:21.400]  但是因為錢財的問題
[00:25:21.400 --> 00:25:24.800]  導致家庭破裂
[00:25:24.800 --> 00:25:27.280]  有些人為了努力的賺錢
[00:25:27.280 --> 00:25:30.480]  而損害了自己的健康
[00:25:30.480 --> 00:25:32.640]  有些人因為過於擔心
[00:25:32.640 --> 00:25:34.560]  股票市場的起伏
[00:25:34.560 --> 00:25:36.440]  精神崩潰
[00:25:36.440 --> 00:25:40.760]  最近股市的趨勢真的很厲害
[00:25:40.760 --> 00:25:42.240]  一下跌得很厲害
[00:25:42.240 --> 00:25:46.600]  一下又升得很厲害
[00:25:46.600 --> 00:25:52.400]  當他們急切地去採摘財富的花的時候
[00:25:52.400 --> 00:25:59.520]  他們會被花鏡上的刺刺傷
[00:25:59.520 --> 00:26:03.720]  當我的子女小時候
[00:26:03.720 --> 00:26:06.840]  有時候我和太太都不太想去購物
[00:26:06.840 --> 00:26:10.120]  因為有時候他們會看到一些東西
[00:26:10.120 --> 00:26:12.240]  同學有 朋友有
[00:26:12.240 --> 00:26:13.840]  他們就在那裡叫一下
[00:26:13.840 --> 00:26:15.640]  要買 要買 要買
[00:26:15.640 --> 00:26:16.960]  到了那個地步
[00:26:16.960 --> 00:26:18.280]  如果我們不買
[00:26:18.280 --> 00:26:22.600]  他們就會很不高興
[00:26:22.600 --> 00:26:24.120]  有人貪戀錢財
[00:26:24.120 --> 00:26:25.680]  就被引誘來了真道
[00:26:25.680 --> 00:26:28.840]  用許多的仇苦將自己刺透了
[00:26:28.840 --> 00:26:32.800]  我們生活在一個物質主義的社會上面
[00:26:32.800 --> 00:26:34.720]  很容易 真的很容易
[00:26:34.720 --> 00:26:38.280]  被貪財蒙蔽了我們的眼睛
[00:26:38.280 --> 00:26:43.280]  也很容易向我們的小朋友傳達一些錯誤的價值觀
[00:26:43.280 --> 00:26:45.280]  所以我們要記得
[00:26:45.280 --> 00:26:48.960]  驚虔需要加上知足
[00:26:48.960 --> 00:26:51.240]  貪財是有害的
[00:26:51.240 --> 00:26:52.960]  這個我想我們都知道
[00:26:52.960 --> 00:26:57.080]  但是我們需要事實上來提醒自己
[00:26:57.080 --> 00:26:58.680]  如果貪財是有害的
[00:26:58.680 --> 00:27:01.960]  那麼富有是不是一件壞事呢
[00:27:01.960 --> 00:27:06.240]  如果我們已經有很多錢的話
[00:27:06.240 --> 00:27:08.120]  已經有很多東西的話
[00:27:08.120 --> 00:27:09.600]  我們應該怎麼做呢
[00:27:09.600 --> 00:27:11.760]  這個是下一個的問題
[00:27:11.760 --> 00:27:14.680]  事實上剛才我已經講過了
[00:27:14.680 --> 00:27:17.000]  我們這裡我想
[00:27:17.000 --> 00:27:18.680]  我相信絕大部分的人
[00:27:18.680 --> 00:27:21.400]  和世界上有很多的人相比
[00:27:21.400 --> 00:27:24.680]  我們其實都可以稱為有錢人
[00:27:24.680 --> 00:27:25.680]  同樣的
[00:27:25.680 --> 00:27:29.400]  如果你覺得你自己不富裕的話
[00:27:29.400 --> 00:27:31.080]  去做宣教士
[00:27:31.080 --> 00:27:35.600]  去參加一些貧窮的地方的宣教工作
[00:27:35.600 --> 00:27:37.160]  你就會很不同了
[00:27:37.160 --> 00:27:41.080]  第十七節告訴我們
[00:27:41.080 --> 00:27:43.760]  富有的人不應該做什麼
[00:27:43.760 --> 00:27:45.920]  然後第十八節告訴我們
[00:27:45.920 --> 00:27:48.200]  富有的人應該做什麼
[00:27:48.200 --> 00:27:53.400]  所以這十七至十八節告訴我們
[00:27:53.400 --> 00:27:55.440]  不應該做什麼和應該做什麼
[00:27:55.440 --> 00:27:56.400]  第十七節說
[00:27:56.400 --> 00:28:00.000]  有錢的人不應該自告
[00:28:00.000 --> 00:28:02.680]  不要以為如果你有這樣有那樣
[00:28:02.680 --> 00:28:05.520]  你就比其他的人更加優越
[00:28:05.520 --> 00:28:06.080]  為什麼呢
[00:28:06.080 --> 00:28:09.280]  因為我們所擁有的
[00:28:09.280 --> 00:28:11.520]  全部都是來自神的
[00:28:11.520 --> 00:28:12.800]  是神所賜給我們的
[00:28:12.800 --> 00:28:14.760]  是神給我們的禮物
[00:28:14.760 --> 00:28:16.720]  或者有些人會想
[00:28:16.720 --> 00:28:21.040]  我擁有這些東西是因為我比較聰明
[00:28:21.040 --> 00:28:22.640]  我比較能幹
[00:28:22.640 --> 00:28:26.360]  或者是我的父母比較聰明
[00:28:26.360 --> 00:28:28.760]  可以來教育我
[00:28:28.760 --> 00:28:32.720]  或者是我很努力去工作所得到的
[00:28:32.720 --> 00:28:34.560]  那些擁有比較少的人
[00:28:34.560 --> 00:28:37.000]  可能是他們比較沒那麼聰明
[00:28:37.000 --> 00:28:38.480]  或者他們比較懶惰
[00:28:38.480 --> 00:28:42.600]  所以賺不到像我那麼多的錢
[00:28:42.600 --> 00:28:43.800]  或者真的
[00:28:43.800 --> 00:28:44.720]  或者是真的
[00:28:44.720 --> 00:28:48.720]  或者我們真的當中有不少的人
[00:28:48.720 --> 00:28:50.720]  是比別人聰明
[00:28:50.720 --> 00:28:55.960]  可以做到很多更高的一些工作
[00:28:55.960 --> 00:28:58.080]  但是
[00:28:58.080 --> 00:28:59.240]  或者我們可以想想
[00:28:59.240 --> 00:29:02.560]  是誰令到我們聰明呢
[00:29:02.560 --> 00:29:06.200]  是誰給予我們那些才能呢
[00:29:06.200 --> 00:29:08.160]  是誰給予我們智慧呢
[00:29:08.160 --> 00:29:11.320]  是誰給予我們機會呢
[00:29:11.320 --> 00:29:15.360]  是誰給予我們有健康的身體去工作呢
[00:29:15.360 --> 00:29:18.760]  是誰讓我們出生在美國
[00:29:18.760 --> 00:29:19.640]  在台灣
[00:29:19.640 --> 00:29:20.600]  在香港
[00:29:20.600 --> 00:29:25.160]  而不是出生在西方的非洲呢
[00:29:25.160 --> 00:29:28.000]  是誰創造牛羊
[00:29:28.000 --> 00:29:31.680]  是誰栽植這些蔬菜
[00:29:31.680 --> 00:29:34.920]  給我們有食物呢
[00:29:34.920 --> 00:29:37.720]  如果我們可以經常的記得
[00:29:37.720 --> 00:29:40.840]  我們這些其實平時真的覺得是
[00:29:40.840 --> 00:29:41.680]  take for granted
[00:29:41.680 --> 00:29:43.200]  理所當然的東西
[00:29:43.200 --> 00:29:47.440]  其實都是神所賜給我們的禮物
[00:29:47.440 --> 00:29:50.040]  而且想想
[00:29:50.040 --> 00:29:51.800]  神如果沒有給我們這些東西
[00:29:51.800 --> 00:29:55.200]  我們會是變成怎樣的呢
[00:29:55.200 --> 00:29:56.680]  如果我們經常這樣想的時候
[00:29:56.680 --> 00:29:57.360]  我們
[00:29:57.360 --> 00:29:59.880]  我想我們會變得更加的謙卑
[00:29:59.880 --> 00:30:02.120]  我們在日常生活裡面會更加地
[00:30:02.120 --> 00:30:03.400]  去感恩
[00:30:03.400 --> 00:30:06.120]  保羅曾經問
[00:30:06.120 --> 00:30:07.520]  光臨多的教會
[00:30:07.520 --> 00:30:09.960]  他說你們有什麼不是領受的呢
[00:30:09.960 --> 00:30:12.000]  如果是領受的
[00:30:12.000 --> 00:30:13.680]  為什麼你會自誇
[00:30:13.680 --> 00:30:17.280]  彷彿不是領受的呢
[00:30:17.280 --> 00:30:20.400]  我們這些擁有比較多東西的人
[00:30:20.400 --> 00:30:21.960]  保羅說不要自告
[00:30:21.960 --> 00:30:22.680]  我們也都
[00:30:22.680 --> 00:30:24.560]  另外一樣東西不要做的就是
[00:30:24.560 --> 00:30:25.560]  不要依靠
[00:30:25.560 --> 00:30:26.960]  依靠錢財
[00:30:26.960 --> 00:30:29.880]  不要將我們的希望寄託在
[00:30:29.880 --> 00:30:32.400]  我們所擁有的東西上面
[00:30:32.400 --> 00:30:35.360]  因為這些東西是不確定的
[00:30:35.360 --> 00:30:39.800]  是非常之不穩定的
[00:30:39.800 --> 00:30:42.600]  最近的
[00:30:42.600 --> 00:30:44.760]  經濟的那種波動
[00:30:44.760 --> 00:30:47.200]  令到很多人人心惶惶
[00:30:47.200 --> 00:30:48.720]  真的
[00:30:48.720 --> 00:30:50.560]  他們發覺在以前以為
[00:30:50.560 --> 00:30:51.760]  很穩定的東西
[00:30:51.760 --> 00:30:56.440]  其實是不穩定的
[00:30:56.440 --> 00:31:00.360]  如果你還記得在九十年代的時候
[00:31:00.360 --> 00:31:03.200]  那個.com的bubble
[00:31:03.200 --> 00:31:05.000]  你可能還記得
[00:31:05.000 --> 00:31:06.280]  有些人可能是
[00:31:06.280 --> 00:31:10.200]  當時就在那個bubble裡面
[00:31:10.200 --> 00:31:14.840]  當時那些人真的深切地體會到
[00:31:14.840 --> 00:31:16.800]  他們很多人呢
[00:31:16.800 --> 00:31:19.800]  已經一下子賺了很多的錢
[00:31:19.800 --> 00:31:22.000]  我認識的我有些朋友
[00:31:22.000 --> 00:31:25.400]  他們四十歲就退休了
[00:31:25.400 --> 00:31:27.480]  賺夠了
[00:31:27.480 --> 00:31:31.160]  股票上升的速度真的
[00:31:31.160 --> 00:31:35.680]  令人頭暈眼花
[00:31:35.680 --> 00:31:37.600]  但是在幾年之內
[00:31:37.600 --> 00:31:41.080]  那個bubble就沒有了
[00:31:41.080 --> 00:31:42.720]  就破亂了
[00:31:42.720 --> 00:31:47.120]  我是七十年代末期
[00:31:47.120 --> 00:31:50.520]  八十年代初期來到美國的
[00:31:50.520 --> 00:31:51.760]  可能有些人
[00:31:51.760 --> 00:31:53.320]  和我那個年代
[00:31:53.320 --> 00:31:54.760]  他們還記得
[00:31:54.760 --> 00:31:55.600]  當時是什麼呢
[00:31:55.600 --> 00:31:58.760]  當時是石油危機的時候
[00:31:58.760 --> 00:32:01.240]  所以石油的工業
[00:32:01.240 --> 00:32:03.080]  其實當時是很重要
[00:32:03.080 --> 00:32:04.880]  在美國是很重要的
[00:32:04.880 --> 00:32:06.760]  我剛來美國的第一個地方
[00:32:06.760 --> 00:32:08.000]  就是休斯頓
[00:32:08.000 --> 00:32:12.000]  休斯頓就是煉油的地方
[00:32:12.000 --> 00:32:13.560]  當時休斯頓是
[00:32:13.560 --> 00:32:16.240]  全美國發展最快的城市
[00:32:16.240 --> 00:32:17.640]  那些人湧進來
[00:32:17.640 --> 00:32:20.000]  湧進來這個城市裡面
[00:32:20.000 --> 00:32:21.480]  因為有太多的工作
[00:32:21.480 --> 00:32:23.920]  來到去做了
[00:32:23.920 --> 00:32:25.080]  很容易賺到錢
[00:32:25.080 --> 00:32:27.480]  很容易找到工作
[00:32:27.480 --> 00:32:30.840]  他們買房子安頓下來
[00:32:30.840 --> 00:32:33.960]  當時的房價還很便宜
[00:32:33.960 --> 00:32:36.960]  但是幾年之後
[00:32:36.960 --> 00:32:41.840]  經濟和石油的工業崩潰
[00:32:41.840 --> 00:32:42.760]  沒有工作
[00:32:42.760 --> 00:32:45.000]  很多人都沒有工作
[00:32:45.000 --> 00:32:47.400]  也都沒有錢
[00:32:47.400 --> 00:32:48.960]  他們要搬去其他的地方
[00:32:48.960 --> 00:32:50.520]  來找工作
[00:32:50.520 --> 00:32:54.680]  但是房子沒有人要買
[00:32:54.680 --> 00:32:58.680]  連不用錢也沒有人要接受
[00:32:58.680 --> 00:33:01.840]  因為我不要你給我任何錢
[00:33:01.840 --> 00:33:03.800]  你給我供就行了
[00:33:03.800 --> 00:33:05.560]  都沒有人要
[00:33:05.560 --> 00:33:07.880]  當時是真的很慘
[00:33:07.880 --> 00:33:11.120]  財富是不確定的
[00:33:11.120 --> 00:33:13.920]  不要將希望寄託在財富上面
[00:33:13.920 --> 00:33:15.200]  我們的盼望是什麼呢
[00:33:15.200 --> 00:33:15.960]  我們當然知道
[00:33:15.960 --> 00:33:18.640]  我們的盼望其實是在於神
[00:33:18.640 --> 00:33:23.040]  祂是那一位豐富供應我們
[00:33:23.040 --> 00:33:25.520]  一切所享受的神
[00:33:25.520 --> 00:33:27.560]  我們所有的一切
[00:33:27.560 --> 00:33:33.080]  都是從祂而來的
[00:33:33.080 --> 00:33:35.240]  有一個小女孩
[00:33:35.240 --> 00:33:37.480]  和她媽媽去購物一次
[00:33:37.480 --> 00:33:41.960]  售貨員看到這個小女孩很可愛
[00:33:41.960 --> 00:33:44.840]  就拿出一罐糖出來
[00:33:44.840 --> 00:33:49.200]  她告訴小朋友
[00:33:49.200 --> 00:33:53.160]  你伸手拿一堆糖給你
[00:33:53.160 --> 00:33:56.840]  但是那個女孩沒有動
[00:33:56.840 --> 00:33:58.040]  站在那裡
[00:33:58.040 --> 00:33:59.440]  售貨員就問她
[00:33:59.440 --> 00:34:02.840]  你是不是不喜歡吃糖
[00:34:02.840 --> 00:34:04.520]  那個女孩說
[00:34:04.520 --> 00:34:06.560]  我喜歡吃糖的
[00:34:06.560 --> 00:34:08.760]  售貨員以為
[00:34:08.760 --> 00:34:11.600]  她怕醜不敢去拿
[00:34:11.600 --> 00:34:14.960]  所以她自己就伸手拿了一堆糖
[00:34:14.960 --> 00:34:19.480]  放在她小女孩的口袋裡
[00:34:19.480 --> 00:34:21.600]  然後她離開之後
[00:34:21.600 --> 00:34:22.640]  她媽媽就問她
[00:34:22.640 --> 00:34:26.080]  為什麼你剛才自己不會拿糖呢
[00:34:26.080 --> 00:34:27.840]  你知道這個女孩說什麼嗎
[00:34:27.840 --> 00:34:36.520]  說因為那個叔叔的手比我大得多
[00:34:36.520 --> 00:34:37.880]  多聰明啊
[00:34:37.880 --> 00:34:39.760]  很聰明啊
[00:34:39.760 --> 00:34:43.800]  有沒有想過神的手比我們的手大得多
[00:34:43.800 --> 00:34:45.400]  神的手比我們的手大得多
[00:34:45.400 --> 00:34:47.040]  所以祂能夠做的
[00:34:47.040 --> 00:34:52.440]  其實是遠超過我們可以用金錢所做的事
[00:34:52.440 --> 00:34:55.280]  不知道你記不記得
[00:34:55.280 --> 00:34:59.040]  以前MasterCard有一個廣告
[00:34:59.040 --> 00:34:59.840]  他說
[00:34:59.840 --> 00:35:03.160]  There are some things money can't buy
[00:35:03.160 --> 00:35:06.720]  for everything else there is MasterCard
[00:35:06.720 --> 00:35:10.440]  這句說話給我很深的印象
[00:35:10.440 --> 00:35:12.640]  我覺得他所說的很聰明
[00:35:12.640 --> 00:35:14.480]  有些東西錢不可以買
[00:35:14.480 --> 00:35:20.280]  其他的東西你也可以用MasterCard
[00:35:20.280 --> 00:35:24.160]  好 讓我們反過來
[00:35:24.160 --> 00:35:26.320]  有些東西是錢可以買的
[00:35:26.320 --> 00:35:32.840]  其他的東西有神
[00:35:32.840 --> 00:35:34.840]  所以對於我們擁有財富的人來說
[00:35:34.840 --> 00:35:37.600]  不要因為財富而自高
[00:35:37.600 --> 00:35:43.480]  也不要依靠那些無定的錢財
[00:35:43.480 --> 00:35:44.800]  我們應該做些什麼呢
[00:35:44.800 --> 00:35:47.920]  十八節說到其實有四樣東西
[00:35:47.920 --> 00:35:49.280]  要行善
[00:35:49.280 --> 00:35:51.080]  要在好事上付足
[00:35:51.080 --> 00:35:52.560]  要甘心施舍
[00:35:52.560 --> 00:35:54.960]  要樂意地去供給
[00:35:54.960 --> 00:35:56.240]  簡單來說就是
[00:35:56.240 --> 00:36:00.360]  我們透過分享我們所擁有的
[00:36:00.360 --> 00:36:03.640]  可以做很多好的事
[00:36:03.640 --> 00:36:04.760]  富裕的人
[00:36:04.760 --> 00:36:05.720]  應該多行善
[00:36:05.720 --> 00:36:07.840]  因為他們有更多的能力
[00:36:07.840 --> 00:36:10.080]  去做這些事情
[00:36:10.080 --> 00:36:10.840]  還記得嗎
[00:36:10.840 --> 00:36:11.760]  剛才我們說
[00:36:11.760 --> 00:36:13.320]  我們大多數的人
[00:36:13.320 --> 00:36:15.520]  比起世界上很多地方的人
[00:36:15.520 --> 00:36:17.720]  其實我們都算是富有的人
[00:36:17.720 --> 00:36:20.760]  所以我們應該做更多的善事
[00:36:20.760 --> 00:36:23.280]  當我讀大學的時候
[00:36:23.280 --> 00:36:26.680]  我們大學學生團計的輔導
[00:36:26.680 --> 00:36:30.080]  他有一間很大的房子
[00:36:30.080 --> 00:36:32.120]  所以每逢感恩節
[00:36:32.120 --> 00:36:34.280]  聖誕節或者農曆新年
[00:36:34.280 --> 00:36:36.280]  他都請我們去他家
[00:36:36.280 --> 00:36:37.920]  很開心
[00:36:37.920 --> 00:36:41.160]  煮一大鍋的東西
[00:36:41.160 --> 00:36:44.040]  讓我們一起來享受
[00:36:44.040 --> 00:36:47.560]  後來畢業過了一些時間之後
[00:36:47.560 --> 00:36:52.120]  我有機會回去休斯頓探望他的時候
[00:36:52.120 --> 00:36:53.720]  進去他的房子
[00:36:53.720 --> 00:36:56.120]  都是我們以前經常去的房子
[00:36:56.120 --> 00:37:01.080]  我發覺他的房子好像破舊了很多
[00:37:01.080 --> 00:37:04.440]  我心裏面很感動
[00:37:04.440 --> 00:37:06.080]  是我們在他家聚會
[00:37:06.080 --> 00:37:09.040]  令他的房子破舊了很多
[00:37:09.040 --> 00:37:10.320]  真的
[00:37:10.320 --> 00:37:14.160]  這是他所付出的代價
[00:37:14.160 --> 00:37:16.640]  讓一些留學生在異鄉
[00:37:16.640 --> 00:37:23.080]  可以享受溫暖的一些時間
[00:37:23.080 --> 00:37:25.440]  而這種代價
[00:37:25.440 --> 00:37:28.840]  只有富裕的人才可以出氣
[00:37:28.840 --> 00:37:31.440]  他有這樣的房子才可以來幫忙
[00:37:31.440 --> 00:37:33.640]  讓我們可以享受
[00:37:33.640 --> 00:37:37.920]  富人比窮人能夠做更多的善事
[00:37:37.920 --> 00:37:40.320]  我想這個道理是很明顯的
[00:37:40.320 --> 00:37:44.840]  富裕的人亦都需要樂於的來分享
[00:37:44.840 --> 00:37:46.240]  樂於的奉獻
[00:37:46.240 --> 00:37:50.520]  樂於的照顧那些有需要的人
[00:37:50.520 --> 00:37:53.400]  有很多基督徒覺得
[00:37:53.400 --> 00:37:57.800]  十一奉獻好像是一個責任一樣
[00:37:57.800 --> 00:38:01.400]  久不久有些弟兄姊妹會問我
[00:38:01.400 --> 00:38:07.160]  因為十一奉獻是有些爭論性在裏面的
[00:38:07.160 --> 00:38:12.800]  因為有人認為新約聖經沒有提到要我們十一奉獻
[00:38:12.800 --> 00:38:14.840]  所以有些弟兄姊妹會問
[00:38:14.840 --> 00:38:17.200]  我們到底需不需要十一奉獻呢
[00:38:17.200 --> 00:38:19.400]  也有些弟兄姊妹問
[00:38:19.400 --> 00:38:27.240]  十分之一是歲前還是歲後呢
[00:38:27.240 --> 00:38:29.240]  通常我的答案是
[00:38:29.240 --> 00:38:34.280]  不要將這件事看為是一個責任
[00:38:34.280 --> 00:38:39.200]  很多人以為奉獻十分之一已經是很好的一件事
[00:38:39.200 --> 00:38:42.000]  教會有時候還有建堂
[00:38:42.000 --> 00:38:44.560]  還有宣教這些奉獻
[00:38:44.560 --> 00:38:49.240]  也有人問這些包不包括在十分之一裏面呢
[00:38:49.240 --> 00:38:51.920]  還是之外呢 額外呢
[00:38:51.920 --> 00:38:56.680]  我們會覺得要求很多
[00:38:56.680 --> 00:39:00.000]  其實我自己過去也有這樣的想法
[00:39:00.000 --> 00:39:04.120]  我以為只要我奉獻了十分之一
[00:39:04.120 --> 00:39:07.400]  我就已經盡了我的本分
[00:39:07.400 --> 00:39:09.920]  不要誤會我的意思
[00:39:09.920 --> 00:39:13.600]  我是為這些忠心奉獻的弟兄姊妹很感恩的
[00:39:13.600 --> 00:39:16.320]  但是我在這裏想提醒一件事
[00:39:16.320 --> 00:39:22.680]  就是新約聖經的確沒有提到要奉獻十分之一給教會
[00:39:22.680 --> 00:39:29.360]  也沒有提到建堂也沒有提到宣教的基金等等的東西
[00:39:29.360 --> 00:39:31.160]  但是新約聖經說什麼呢
[00:39:31.160 --> 00:39:32.840]  經常說什麼呢
[00:39:32.840 --> 00:39:36.640]  就是信徒應該施捨給窮人
[00:39:36.640 --> 00:39:41.760]  要關心那些比我們更加不幸的一些人
[00:39:41.760 --> 00:39:43.920]  去照顧那些有需要的人
[00:39:43.920 --> 00:39:49.880]  要用我們有餘的來幫補那些不足的
[00:39:49.880 --> 00:39:52.960]  我再說一次我不是說我們不應該奉獻十分之一
[00:39:52.960 --> 00:39:54.560]  或者不應該奉獻建堂
[00:39:54.560 --> 00:39:55.720]  不是這樣的意思
[00:39:55.720 --> 00:39:58.760]  而是說雖然有時候我們以為
[00:39:58.760 --> 00:40:01.720]  已經履行了聖經的責任
[00:40:01.720 --> 00:40:08.840]  但是其實我們並沒有真正達到聖經的標準
[00:40:08.840 --> 00:40:12.280]  我記得我以前有一位神學院的教授
[00:40:12.280 --> 00:40:13.880]  就是我的老師
[00:40:13.880 --> 00:40:17.960]  曾經和我們分享他在海地做宣教的經歷
[00:40:17.960 --> 00:40:23.080]  他以前是在海地這個國家做宣教的
[00:40:23.080 --> 00:40:26.320]  大家知道海地是一個非常貧窮的國家
[00:40:26.320 --> 00:40:27.720]  非常貧窮
[00:40:27.720 --> 00:40:30.440]  當時我教授也有分享
[00:40:30.440 --> 00:40:32.440]  他說當他在那裡的時候
[00:40:32.440 --> 00:40:37.560]  這個國家已經經歷了一段很長的乾旱的時期
[00:40:37.560 --> 00:40:41.400]  當地的農民非常艱難
[00:40:41.400 --> 00:40:44.880]  他說他在教會裡面講道的時候
[00:40:44.880 --> 00:40:48.040]  第一排都是那些小朋友坐在第一排
[00:40:48.040 --> 00:40:51.320]  他說他們坐在那裡都很安靜不作聲
[00:40:51.320 --> 00:40:52.560]  不是因為他們很乖
[00:40:52.560 --> 00:40:54.760]  而是因為他們已經很久沒有吃東西
[00:40:54.760 --> 00:40:58.840]  所以沒有力氣作聲
[00:40:58.840 --> 00:41:01.640]  後來當雨水終於來了
[00:41:01.640 --> 00:41:03.800]  他們非常高興
[00:41:03.800 --> 00:41:08.800]  當他們長久以來第一次有農作物的修成的時候
[00:41:08.800 --> 00:41:11.920]  他們將這些農作物賣了它
[00:41:11.920 --> 00:41:17.000]  然後他說這些大兄姐妹將那些錢拿來給他
[00:41:17.000 --> 00:41:23.000]  他說牧師這是神所賜給我們的雨水
[00:41:23.000 --> 00:41:24.040]  賜給我們的修成
[00:41:24.040 --> 00:41:28.640]  所以我們將這一筆的錢來奉獻
[00:41:28.640 --> 00:41:34.400]  你看看怎樣可以用在神的工作上
[00:41:34.400 --> 00:41:36.160]  我的老師告訴我
[00:41:36.160 --> 00:41:40.360]  他說當我看見這個犧牲的奉獻的時候
[00:41:40.360 --> 00:41:45.400]  我怎能夠不將自己奉獻給神
[00:41:45.400 --> 00:41:46.800]  所以大兄姐妹
[00:41:46.800 --> 00:41:49.440]  我們這些有富足的人
[00:41:49.440 --> 00:41:52.320]  其實從來沒有真正
[00:41:52.320 --> 00:41:54.880]  或者很少有真正體驗過
[00:41:54.880 --> 00:41:57.840]  什麼是犧牲的奉獻
[00:41:57.840 --> 00:42:00.360]  神賜給我們有很多的財富
[00:42:00.360 --> 00:42:02.600]  不單止是讓我們可以享受
[00:42:02.600 --> 00:42:07.040]  也是讓我們能夠去分享
[00:42:07.040 --> 00:42:08.360]  通過我們的手
[00:42:08.360 --> 00:42:12.400]  我們分享的手可以祝福其他有需要的人
[00:42:12.400 --> 00:42:16.720]  或者用來建立神國的工作
[00:42:16.720 --> 00:42:19.760]  最後在十九節
[00:42:19.760 --> 00:42:20.640]  不是十八節
[00:42:20.640 --> 00:42:22.080]  應該是十九節
[00:42:22.080 --> 00:42:23.680]  十九節那裡告訴我們
