
[00:00:00.000 --> 00:00:06.260]  但呢一篇嘅《尚行詩》同之前讀過嘅呢,有好大嘅分別喎。
[00:25:44.200 --> 00:25:53.200]  夏文都會講,喺第一百三十二篇嘅夏文,嗰度就第十六節嗰度講,神話:「我要使祭司,偏要上舊恩。」
[00:25:53.200 --> 00:25:58.200]  聖文就大聲歡呼,係回應上面呢一段嘅第九節嘅。
[00:25:58.200 --> 00:26:02.200]  正如呢一個嘅裝備,唔係大衛能夠裝備喎!
[00:26:02.200 --> 00:26:09.200]  冇錯,大衛呢,真係就組織咗師班隊啦,仲有好多時候rehearsal,即係未有聖殿咋喎!
[00:26:09.200 --> 00:26:17.200]  佢已經喺月代之上見到佢,組織咗師班啦,組織咗祭司團隊啦,侍奉團隊喎,守門口,訓練晒佢哋㗎啦!
[00:26:17.200 --> 00:26:20.200]  不過,未有聖殿,都要做咗先!
[00:26:20.200 --> 00:26:26.200]  但係,問題就係,呢個亦都唔係大衛知道,唔係佢自己能夠做嘅。
[00:26:26.200 --> 00:26:31.200]  呢個係上帝自己親自嘅,去偏上舊恩為佢哋,偏上公義。
[00:26:31.200 --> 00:26:42.200]  而嗰個領事部佢哋知道佢哋侍奉呢,亦都今日至今日我哋五年踏步,好在領事部話,我唔揀侍奉,因為我唔識,我無能,我無德無能。
[00:26:42.200 --> 00:26:48.200]  咁呢道經文話畀你聽,你嘅侍奉唔係因為你嘅德、你嘅能、你嘅才、你嘅肝。
[00:26:48.200 --> 00:26:58.200]  而係神呀,將呢啲恩賜披喺你嘅身上面,呢個神嘅作為,神要使用你,唔係在乎你有幾多能力,有幾多恩賜。
[00:26:58.200 --> 00:27:04.200]  呢個就神嘅恩賜嚟㗎,佢企向就係話,大衛話,祭司得以裝備。
[00:27:04.200 --> 00:27:15.200]  然後呢,祈求上主唔好厭棄佢嘅受告者喎,即係佢知道啦,神已立佢個國,佢希望佢嘅子孫孫孫都安在呢個皇位啦。
[00:27:15.200 --> 00:27:21.200]  但係唔係㗎,係咪啱,幾百年之後,佢就亡於巴比倫啦。
[00:27:21.200 --> 00:27:34.200]  好啦,下風報啦,就十一節呢,逆轉咗喎,中間就話,求你不要厭棄你嘅受告者,大衛咁講啦。
[00:27:34.200 --> 00:27:43.200]  十一節就話啦,要我懷君起咗個誓喎,憑住信實向大衛起咗誓喎,你向我祈願起誓,我又向你起誓。
[00:27:43.200 --> 00:27:55.200]  絕不改變,義無反顧,承諾去,不過呢個承諾呢,有個「約」字喎,第十二節啦。
[00:27:55.200 --> 00:28:14.200]  你都眾志若,謹信我的約,和我所教導他的法道,他人的子孫必永不在在你的寶座上。「約」喎,神已有條件嘅咩?都係要條件啦,即係話,你同我立咗約,我做我嘅嘢,你做你嘅嘢。
[00:28:14.200 --> 00:28:26.200]  如果你唔做你嘅嘢呢,佢嘅約無法成完喺成就我嘅身上面喎,有個「約」字喎,係未必然嘅喎,係唔畀你喎,而係你,冇守約。
[00:28:26.200 --> 00:28:42.200]  你冇遵守神嘅法道呀,你冇按照神嘅心意,所以你得唔到呢個嘅恩典,你得唔到呢個福氣,得唔到呢個王位之,能夠延續落去,係一個「約」字喎。
[00:28:42.200 --> 00:28:56.200]  我多年影響你,永遠嘅角度,永遠嘅王座,都得,不過如果你奉旨嘅,想多年嘅,佢話畀你聽,唔係呢回事,呢個「約」字。
[00:28:56.200 --> 00:29:12.200]  我聽知,你知嘛,神對你有一個「約」字,神影響一切俾你,但係你要記住「約」,「約」感受,「約」神嘅「約」,「約」尊重神嘅教導,你就唔服。
[00:29:12.200 --> 00:29:31.200]  好啦,仲有喎,另一個節叫「願意」喎,第十三節,耶和華解雖要石安,願意安作自己嘅居所,第十四節,至少我永遠安其之所,我要住在這地方,因為我願意在這裏。
[00:29:31.200 --> 00:29:51.200]  你讀下《撒姆爾記下》就知,第七章,佢大衛同仙之拿丹講,我想同上帝起個聖殿,上帝同佢講,喂,你唔知咩?上帝從來都唔住喺人手所做嘅居所裏面。
[00:29:51.200 --> 00:30:05.200]  上當年喺曠野飄流,唔係喺個朝下晚擦,喺個帳棚嗰度,即係回望嗰度,係咪呀?起床就擦,係咪呀?到下一站就起返佢,係咪呀?
[00:30:05.200 --> 00:30:16.200]  神從來都喺你當中走來走去,行來行去,行走在你當中,佢唔會固定俾你關喺一個念入面。
[00:30:16.200 --> 00:30:27.200]  回望有神嘅同在,並不表示回望就將神裝咗喺裏面,神係唔被回望所裝載住。
[00:30:27.200 --> 00:30:42.200]  好多時就係我哋用我哋嘅辦法,就想將神裝載,以我哋自己嘅方式,將神裝載喺某一個固定嘅地方。
[00:30:42.200 --> 00:30:51.200]  咁方便佢哋乜嘢呀?去見拜佢呀嘛!係咪呀?親近佢呀嘛!神唔係咁㗎喎!
[00:30:51.200 --> 00:30:56.200]  所以我話,你!第一個反應神話「免」喎!係咪呀?
[00:30:56.200 --> 00:31:03.200]  先話你嘅好意,起個聖殿,你話我唔睇聖殿㗎!我係天地嘅主嚟㗎嘛!係咪呀?
[00:31:03.200 --> 00:31:13.200]  天地我哋就為地有咗腳凳,當然腳凳我哋嘅意思就係叫做「藥櫃」啦!
[00:31:13.200 --> 00:31:17.200]  但係你要講神願意嘅喎!係咪呀?
[00:31:17.200 --> 00:31:30.200]  神話我要居住喺你所為我預備嘅居所,石安,我願意將佢當作自己嘅居所。
[00:31:30.200 --> 00:31:44.200]  我會賜福俾呢個地方石安,瑩瑩撒冷嘅百姓,我願意裝備侍奉我嘅人,祭司,為佢披上舊衣。
[00:31:44.200 --> 00:31:50.200]  好緊要喎!如果神願意唔得㗎喎!係咪呀?
[00:31:50.200 --> 00:31:58.200]  因為神有個願意喎!咁神諗,我願意!咁你嘅願意係我願意喎!
[00:31:58.200 --> 00:32:05.200]  因為有時我哋呢,就理所當然喎!就需要神擺個框框裏面喎!係咪呀?
[00:32:05.200 --> 00:32:10.200]  神有時又願意喎!唔知係咪個意思呢?
[00:32:10.200 --> 00:32:20.200]  所以有時呢,有時我哋用我哋嘅方式,諗住神話你根據我嘅方法啦,咁咁咁咁,你畀我做呢件事啦!
[00:32:20.200 --> 00:32:24.200]  咁你應該知道神唔係用呢種方式辦事嘅!
[00:32:24.200 --> 00:32:32.200]  但有時神呢,都照你所祈求嘅方式,為你完成幫!點解呀?
[00:32:32.200 --> 00:32:42.200]  因為神願意輔咒呀!就正如好似耶穌基督咁,願意輔咒我哋成為人,係咪當中一樣呀?
[00:32:42.200 --> 00:32:45.200]  祂願意呀!你輔咒我哋呀!
[00:32:45.200 --> 00:32:53.200]  祂住喺一個聖殿當中,大衛所羅門以為呢個真係非常之輝煌嘅聖殿,係咪呀?
[00:32:53.200 --> 00:32:58.200]  威咩呀?係咪呀?對神嚟講,係咪呀?一機都唔威!係咪呀?
[00:32:58.200 --> 00:33:01.200]  但祂願意喺嗰度同我哋會面!
[00:33:01.200 --> 00:33:05.200]  最後呢,祂俾我呢個應許,就係最尾嗰度,
[00:33:05.200 --> 00:33:11.200]  祂話呢,我在那裡,我要使大衛嘅各絕葬,獲成佢能力!
[00:33:11.200 --> 00:33:15.200]  我用我嘅手工咒預備明燈!
[00:33:15.200 --> 00:33:19.200]  明燈喺佢頭上面發光!
[00:33:19.200 --> 00:33:23.200]  呢個係邊個?呢個就係耶穌彌賽亞喺降臨!
[00:33:23.200 --> 00:33:27.200]  因為你知道呀,彌魯歸回之後呀,
[00:33:27.200 --> 00:33:33.200]  雖然所羅巴特係大衛嘅廟宇,但佢冇再登上皇位!
[00:33:33.200 --> 00:33:39.200]  之後再冇一個大衛嘅家族嘅人喺皇位上面!
[00:33:39.200 --> 00:33:42.200]  喺希臘帝國嘅時候呢,
[00:33:42.200 --> 00:33:53.200]  佢哋復咗個國嗰個叫做哈斯蒙帝國,或者叫做馬克比皇朝!
[00:33:53.200 --> 00:33:56.200]  但佢哋唔係大衛嘅家族嚟嘅!
[00:33:56.200 --> 00:34:02.200]  但佢嘅家族再冇喺呢個嘅皇位嗰度,
[00:34:02.200 --> 00:34:07.200]  喺耶路撒冷嘅皇位上面坐!
[00:34:07.200 --> 00:34:12.200]  即使到嗰一位大衛嘅子孫耶穌基督,
[00:34:12.200 --> 00:34:17.200]  佢係神嘅兒子,佢就係嗰個彌賽亞,
[00:34:17.200 --> 00:34:20.200]  佢成就呢個嘅救恩嗰一位!
[00:34:20.200 --> 00:34:23.200]  咁所以佢已經去咗呢一個嘅彌賽亞嘅來臨,
[00:34:23.200 --> 00:34:30.200]  完成咗呢個嘅救恩,亦都使佢嘅英許唔會落空!
[00:34:30.200 --> 00:34:40.200]  咁有時見到神嘅英許,有時唔係好似時時都好似咁充神!
[00:34:40.200 --> 00:34:48.200]  但係佢見到神有佢嘅心意嘅,神嘅英許係真嘅!
[00:34:48.200 --> 00:34:54.200]  呢位就係納在大衛寶座上,永在大衛寶座上嘅守護者!
[00:34:54.200 --> 00:34:58.200]  好啦!最後啦!潛心者要有啲心理嘅素質喎!
[00:34:58.200 --> 00:35:05.200]  第一,我諗下啦!嗰度,我哋記憶我哋嘅苦難同埋我哋嘅失敗,係咪?
[00:35:05.200 --> 00:35:10.200]  教會都有佢嘅失敗同埋苦難,係咪呀?
[00:35:10.200 --> 00:35:13.200]  教會唔係時時咁污公淩業嘅,
[00:35:13.200 --> 00:35:17.200]  好多時候有時苦難當中,失敗當中,係軟弱嘅呢邊,
[00:35:17.200 --> 00:35:21.200]  有時教會腐敗添,
[00:35:21.200 --> 00:35:24.200]  羅馬天主教嘅腐敗亦都係我哋嘅腐敗,
[00:35:24.200 --> 00:35:28.200]  我哋天主教無關,人哋知住天主教嚟撈我哋嘅。
[00:35:28.200 --> 00:35:31.200]  可以劃清界線嗎?
[00:35:31.200 --> 00:35:35.200]  可以嘅,我哋唔係天主教教會嘅份子,
[00:35:35.200 --> 00:35:41.200]  不過人哋都係將佢入埋基督徒嘅數㗎啦,係咪呀?
[00:35:41.200 --> 00:35:49.200]  咁亦都有好多嘅敗壞嘅、失腳嘅神奇子民,甚至係教會嘅領袖。
[00:35:49.200 --> 00:35:56.200]  今日教會好似喺原本係基督教國家嘅西方裏面,
[00:35:56.200 --> 00:36:00.200]  被推到邊緣嘅當中,甚至俾人哋點樣呀?
[00:36:00.200 --> 00:36:06.200]  藐視添,反歧視,亦向歧視翻添。
[00:36:06.200 --> 00:36:08.200]  咁點算呀?
[00:36:08.200 --> 00:36:10.200]  我哋有種種嘅失敗失意。
[00:36:10.200 --> 00:36:15.200]  有時我哋記憶當中係我哋自己嘅苦難呀、失敗呀,
[00:36:15.200 --> 00:36:18.200]  定係記憶到神嘅英氣同埋救恩呀?
[00:36:18.200 --> 00:36:21.200]  喺呢個生命裏面呀,你自己嘅歷程嘅當中,
[00:36:21.200 --> 00:36:25.200]  你成日記住嘅就係你自己嘅失敗呀。
[00:36:25.200 --> 00:36:29.200]  咁樣,都要記住神嘅嗰個醒覺呀。
[00:36:29.200 --> 00:36:36.200]  同樣嘅,呢幾個裏面,記憶到大衛嘅風光偉績喺上面講到,
[00:36:36.200 --> 00:36:40.200]  話大衛真係一個好愛主嘅人嚟㗎喎,係咪呀?
[00:36:40.200 --> 00:36:45.200]  為神咁奔跑喎,出千出力喎,條命都包埋上去喎,係咪呀?
[00:36:45.200 --> 00:36:51.200]  好愛主喎,熟齡嘅領袖喎,記得大衛或者熟齡嘅偉人,
[00:36:51.200 --> 00:36:57.200]  或者自己點樣為主擺上,然後又冇記得神呀,
[00:36:57.200 --> 00:37:01.200]  佢嘅願意改為我哋所成就嘅嘢呢?
[00:37:01.200 --> 00:37:05.200]  如果唔係屬於神嘅話,啲嘢都唔可以成就嘅喎,係咪呀?
[00:37:05.200 --> 00:37:08.200]  我哋記憶到啲咩嘢呢?
[00:37:08.200 --> 00:37:12.200]  兩個嘢我哋都會有嘅,係咪呀?
[00:37:12.200 --> 00:37:14.200]  我哋唔可以忘記我哋嘅苦難。
[00:37:14.200 --> 00:37:19.200]  唔可以忘記嘅失敗。
[00:37:19.200 --> 00:37:25.200]  但更加要知道神嘅作為,神嘅應許,神嘅救恩。
[00:37:25.200 --> 00:37:32.200]  如果你有呢種咁嘅心理質素呢,呢個就係一個朝聖者呀,
[00:37:32.200 --> 00:37:40.200]  喺佢朝聖嘅經歷裏面要鍛鍊嘅一種嘅心態,呢個朝聖者嘅心理質素。
[00:37:40.200 --> 00:37:50.200]  仲有囉,你明白呀,先係上帝願意呀,然後你先能夠話你願意喎。
[00:37:50.200 --> 00:37:53.200]  我想為神做呢樣,做嗰樣,做嗰樣。
[00:37:53.200 --> 00:37:57.200]  係你要將神框喺某一個框框嘅裏面喎,係咪呀?
[00:37:57.200 --> 00:38:00.200]  有時要監神要跟住你咁做喎,係咪呀?
[00:38:00.200 --> 00:38:08.200]  要神願意先得嘅喎,好似見聖殿一樣喎,我唔使㗎,咁聖殿啫,係咪呀?
[00:38:08.200 --> 00:38:15.200]  但係神都願意,如果佢唔願意,聖殿都唔會見得醒,係咪呀?
[00:38:15.200 --> 00:38:21.200]  但係呢個唔係一個神一定係咁嘅樣,畀我哋去裝載,係咪呀?
[00:38:21.200 --> 00:38:28.200]  所以有時我哋就好想將神框喺我哋所能夠理解嘅框框裏面,
[00:38:28.200 --> 00:38:35.200]  其實有時你想控制神,請你替我辦呢啲嘅事情,照我嘅方法,我嘅時間。
[00:38:35.200 --> 00:38:53.200]  神話話,有時都會嘅,人都好知道我哋嘅軟弱嘅,好錫我哋嘅,都救你嘅,幫你嘅,照你嘅意思,幫你做咗嗰樣嘢,救咗你一命。
[00:38:53.200 --> 00:38:59.200]  但係你明白嘅一樣嘢就係,唔係一定係咁嘅,要先係神願意。
[00:38:59.200 --> 00:39:07.200]  所以嗰啲尋求神嘅心,要明白你嘅旨意要成就,要明白神嘅旨意。
[00:39:07.200 --> 00:39:14.200]  所以呢,有一個舊約嘅神學家叫做布魯格曼,布格曼。
[00:39:14.200 --> 00:39:20.200]  咁佢寫本書有啲好得意嘅,我幾鍾意幾得意嘅,叫做《約櫃流浪記》,聽唔聽到呀?
[00:39:20.200 --> 00:39:23.200]  《約櫃流浪記》,劇場版。
[00:39:23.200 --> 00:39:33.200]  佢將《撒滿喜記》上,一路寫到去成本舊約嘅,唔係淨係《約櫃流浪記》,唔係淨係《撒滿喜記》,成本舊約寫嘅。
[00:39:33.200 --> 00:39:35.200]  寫到去出耶穌嗰度㗎。
[00:39:35.200 --> 00:39:44.200]  咁佢話啦,《約櫃流浪》,神好似流浪咁。
[00:39:44.200 --> 00:39:47.200]  咁有時我哋話,哎呀,神咁低位嘅咩?
[00:39:47.200 --> 00:39:49.200]  神唔會俾人哋俘虜咗佢咩?
[00:39:49.200 --> 00:39:55.200]  神都唔夠俾你使人打佢咩?佢哋抬咗佢嘅櫃出嚟,要打形象吖嘛。
[00:39:55.200 --> 00:39:56.200]  等等等等等等。
[00:39:56.200 --> 00:40:01.200]  成本經圖呢?佢話,提醒我哋,我哋要去研究一樣嘢。
[00:40:01.200 --> 00:40:08.200]  成本經圖咁寫,提醒我哋,神理咨文,要點樣樣呀?
[00:40:08.200 --> 00:40:15.200]  就係,我哋要抵抗否認呀,有時我哋否認我哋嘅失敗呀,有時否認我哋教會嘅軟弱。
[00:40:15.200 --> 00:40:24.200]  講唔講否認,先訴說真相。
[00:40:24.200 --> 00:40:32.200]  如果隱瞞,係錯,係輸咗,遇咗,過咗,咪承認囉。
[00:40:32.200 --> 00:40:38.200]  教會都會錯㗎嘛,神理咨文都會錯㗎嘛,係咪呀?都會失敗㗎嘛。
[00:40:38.200 --> 00:40:42.200]  咁人哋又歸咎話,呢個係神嘅錯,神嘅失敗,係咪呀?
[00:40:42.200 --> 00:40:48.200]  如果我哋唔認錯呢,更加錯就錯在上帝㗎,係咪呀?
[00:40:48.200 --> 00:40:54.200]  抗拒否認,要訴說真相。
[00:40:54.200 --> 00:41:00.200]  就將藥櫃披露,呢個真相,如實咁寫喺聖經裏面囉,係咪呀?
[00:41:00.200 --> 00:41:07.200]  第二呢,抗拒絕望薄,雖然藥櫃好似,而家冇咗藥櫃添,
[00:41:07.200 --> 00:41:12.200]  我哋唔需要出啲實物嘅,呢個嘅硬件嘅藥櫃,係咪呀?
[00:41:12.200 --> 00:41:16.200]  於是人哋始終將神嘅氣成,好似離開咗佢哋咁囉。
[00:41:16.200 --> 00:41:21.200]  亡國囉,係咪呀?唔得打敗靖王嘅國,被俘虜過囉,係咪呀?
[00:41:21.200 --> 00:41:23.200]  甚至被毀過兩次囉。
[00:41:23.200 --> 00:41:34.200]  但係你抗拒絕望,因而你會因著神嘅,嗰個會因便因佢,你夫夫,好似佢所講嘅,
[00:41:34.200 --> 00:41:38.200]  我要使用祭司以披上舊恩,聖人就要大聲呼呼。
[00:41:38.200 --> 00:41:47.200]  拒絕絕望,神佬已經去,特別係耶穌基督已經復活咗。
[00:41:47.200 --> 00:41:51.200]  佢唔得再在神壺裏面,佢已經要再來。
[00:41:51.200 --> 00:41:54.200]  抗拒絕望,因而著藥。
[00:41:54.200 --> 00:41:57.200]  第三呢,佢話抵抗安逸薄。
[00:41:57.200 --> 00:42:07.200]  但係你都可以安安逸逸咁住喺自己嘅聖殿裏面,自己嘅皇宮裏面嘅,係咪呀?
[00:42:07.200 --> 00:42:12.200]  有時基督都會鍾意棄下嘅。
[00:42:12.200 --> 00:42:18.200]  安樂都係一個正常嘅事嘅,冇話唔好嘅,冇話有自然再攞夫離婚嘅。
[00:42:18.200 --> 00:42:27.200]  但係有時安逸嘅就係,你唔夠專注,但就太專注於神嘅事,係咪呀?
[00:42:27.200 --> 00:42:32.200]  即係寢食,都記住神嘅事情。
[00:42:32.200 --> 00:42:40.200]  你唔好太安逸,要專注於神嘅事,神叫你做,就做啦,係咪呀?
[00:42:40.200 --> 00:42:54.200]  所以有三件事嘅,呢個就係菲魯伽納,就住呢個嘅「玉桂流浪」提醒我哋嘅三件事。
[00:42:54.200 --> 00:43:02.200]  拒絕否認,拒絕絕望,就係咩呀?拒絕安逸。
[00:43:02.200 --> 00:43:06.200]  記住啦喎!
[00:43:06.200 --> 00:43:14.200]  呢個就係一個嘅朝聖者,有嘅生理嘅質素。
