
[00:00:00.000 --> 00:00:02.400]  我想提醒大家一件非常重要的事
[00:19:44.000 --> 00:19:46.480]  我們就團結了
[00:19:46.480 --> 00:19:50.480]  我們那時候才開始祈禱、守望、警醒
[00:19:50.480 --> 00:19:54.680]  這種的確是我們需要留意的一種心態
[00:19:54.680 --> 00:19:56.080]  我們要小心
[00:19:56.080 --> 00:19:59.840]  今天其實上帝已經給我們每一個人
[00:19:59.840 --> 00:20:01.200]  作為基督徒
[00:20:01.200 --> 00:20:05.360]  我們是要關心我們的世界
[00:20:05.360 --> 00:20:10.760]  教會是應該常常為城市守望、關注和代禱
[00:20:10.760 --> 00:20:13.400]  聖經叫我們祈禱不可以灰心
[00:20:13.400 --> 00:20:14.680]  要為萬人禱告
[00:20:14.680 --> 00:20:17.880]  要為城市求平安
[00:20:17.880 --> 00:20:20.760]  我就跟這班同學說了這幾句話
[00:20:20.760 --> 00:20:24.360]  好像化解了一些矛盾
[00:20:24.360 --> 00:20:27.040]  我也趁機再說多一點
[00:20:27.040 --> 00:20:30.600]  最近我告訴同學
[00:20:30.600 --> 00:20:33.240]  最近我踩單車減肥
[00:20:33.240 --> 00:20:38.760]  我特別強調我真的踩單車去城寨公園
[00:20:38.760 --> 00:20:43.760]  我看到有幾個石造的紀念封
[00:20:43.760 --> 00:20:47.520]  不知道大家有沒有去過城寨公園見過這些紀念封
[00:20:47.520 --> 00:20:49.400]  我忽然有感而發
[00:20:49.400 --> 00:20:53.840]  原來那些紀念封是說一些宣教士在城寨裏面
[00:20:53.840 --> 00:21:03.080]  曾經做過一些替那些吸毒的人去戒毒
[00:21:03.080 --> 00:21:06.040]  幫助那些倒的人去戒毒
[00:21:06.040 --> 00:21:09.800]  所謂的八戒事功
[00:21:09.800 --> 00:21:13.560]  幫助一些人重新做回好人
[00:21:13.560 --> 00:21:18.880]  我所熟悉的其中一位叫潘寧卓
[00:21:18.880 --> 00:21:21.200]  Jacqueline Pullinger 小姐
[00:21:21.200 --> 00:21:27.640]  王大業執事都曾經跟她一本《傳記追龍》翻譯過
[00:21:27.640 --> 00:21:29.240]  我記得看那本書的時候
[00:21:29.240 --> 00:21:34.360]  我看見一個女孩由英國單身來到
[00:21:34.360 --> 00:21:37.160]  我們城寨是甚麼地方
[00:21:37.160 --> 00:21:40.160]  以前是三不管的地方
[00:21:40.160 --> 00:21:41.880]  即是說英國政府不管
[00:21:41.880 --> 00:21:42.880]  香港政府不管
[00:21:42.880 --> 00:21:43.920]  大陸不管
[00:21:43.920 --> 00:21:45.160]  三不管
[00:21:45.160 --> 00:21:48.200]  裏面充滿了很多白粉的賊家
[00:21:48.200 --> 00:21:50.920]  大耳窿、黑社會、妓女
[00:21:50.920 --> 00:21:53.720]  她就在這些人當中周旋
[00:21:53.720 --> 00:21:56.840]  將愛、將憐憫、將神的恩典
[00:21:56.840 --> 00:21:58.800]  用她的身體力行
[00:21:58.800 --> 00:22:03.160]  道成肉身地在他們當中生活
[00:22:03.160 --> 00:22:04.800]  我告訴我的同學
[00:22:04.800 --> 00:22:06.400]  真正關心社會
[00:22:06.400 --> 00:22:09.920]  我相信並不單止我們用意識層面
[00:22:09.920 --> 00:22:11.800]  去關心政治的議題
[00:22:11.800 --> 00:22:13.600]  當然這也是很重要的戰線
[00:22:13.600 --> 00:22:15.200]  我沒有反對
[00:22:15.200 --> 00:22:19.240]  但我們更加要像這些宣教士一樣
[00:22:19.240 --> 00:22:20.720]  我們要身體力行
[00:22:20.720 --> 00:22:24.600]  道成肉身地活在這些人群當中
[00:22:24.600 --> 00:22:26.920]  用愛心、用神的恩慈
[00:22:26.920 --> 00:22:30.360]  去轉化每一個我們遇到的生命
[00:22:30.360 --> 00:22:33.840]  這群宣教士本來
[00:22:33.840 --> 00:22:35.920]  他們遇到的人
[00:22:35.920 --> 00:22:40.400]  就是會被撒旦掏空了生命的一切
[00:22:40.400 --> 00:22:42.520]  本來有的快樂、健康
[00:22:42.520 --> 00:22:44.800]  都會被撒旦拿走
[00:22:44.800 --> 00:22:46.920]  但他們就不忿氣
[00:22:46.920 --> 00:22:48.840]  他們相信福音的大能
[00:22:48.840 --> 00:22:51.160]  他們就用福音的大能去改變
[00:22:51.160 --> 00:22:56.040]  當時整個城寨的氣氛、狀模
[00:22:56.040 --> 00:22:58.840]  今天才有城寨公園裏面
[00:22:58.840 --> 00:23:04.440]  幾座紀念碑去紀念這些宣教士的工作
[00:23:04.440 --> 00:23:08.120]  後來Jacqueline Pullinger也創立了一個幸福營
[00:23:08.120 --> 00:23:13.840]  成為了香港其中一個最大的福音解讀機構
[00:23:13.840 --> 00:23:15.120]  各位弟兄姊妹
[00:23:15.120 --> 00:23:19.040]  上帝呼召我們成為這個城市
[00:23:19.040 --> 00:23:23.040]  成為教會、成為家庭的守護者聯盟
[00:23:23.040 --> 00:23:27.200]  我們不要輕看自己的位份
[00:23:27.200 --> 00:23:32.600]  你是可以為這個城市帶來真正的平安、喜樂、豐盛的
[00:23:32.600 --> 00:23:34.640]  問題是你有沒有察覺
[00:23:34.640 --> 00:23:38.720]  你自己其實是有這種能力和身份的呢?
[00:23:38.720 --> 00:23:40.120]  我不是誇張
[00:23:40.120 --> 00:23:42.040]  我告訴大家
[00:23:42.040 --> 00:23:44.880]  福音的大能你相信嗎?
[00:23:44.880 --> 00:23:48.320]  其實上帝真的可以讓我們有轉化這個城市
[00:23:48.320 --> 00:23:51.160]  家庭、教會的能力
[00:23:51.160 --> 00:23:55.200]  撒旦偷取的正正就是我們這種信心
[00:23:55.200 --> 00:23:58.880]  上帝要將他的能力加倍給我們
[00:23:58.880 --> 00:24:03.440]  但是我們就經常以為自己不能夠改變什麼
[00:24:03.440 --> 00:24:05.040]  你的心常常想
[00:24:05.040 --> 00:24:06.560]  我連自己都做不好
[00:24:06.560 --> 00:24:09.200]  我還怎樣改變這個世界呢?
[00:24:09.200 --> 00:24:11.200]  你會覺得自己很天真
[00:24:11.200 --> 00:24:14.080]  你會覺得這是不是謊話
[00:24:14.080 --> 00:24:17.240]  你會不會高估了自己
[00:24:17.240 --> 00:24:18.920]  但是各位弟兄姊妹
[00:24:18.920 --> 00:24:21.360]  沒錯,有時候我們會高估自己
[00:24:21.360 --> 00:24:24.280]  但是今天我發覺教會最大的問題是
[00:24:24.280 --> 00:24:26.280]  低估了自己
[00:24:26.280 --> 00:24:28.920]  上帝告訴我們教會是什麼
[00:24:28.920 --> 00:24:30.960]  他說他升上高天的時候
[00:24:30.960 --> 00:24:32.680]  他擄掠了仇敵
[00:24:32.680 --> 00:24:35.880]  將各個恩賜已經賞賜給人
[00:24:35.880 --> 00:24:39.200]  尚且將人類所喪失的能力
[00:24:39.200 --> 00:24:41.200]  已經重新奪回
[00:24:41.200 --> 00:24:44.000]  今天給過教會的你和我
[00:24:44.000 --> 00:24:46.040]  教會是基督的身體
[00:24:46.040 --> 00:24:48.840]  是充滿萬有者所充滿的
[00:24:48.840 --> 00:24:52.000]  充滿萬有的者也都充滿教會
[00:24:52.000 --> 00:24:55.320]  我們需要害怕撒旦的工作嗎?
[00:24:55.320 --> 00:24:57.320]  我們需要害怕我們沒有能力
[00:24:57.320 --> 00:25:00.320]  去使人不夠悔改嗎?
[00:25:00.320 --> 00:25:02.320]  聖經說:神若幫助我們
[00:25:02.320 --> 00:25:04.080]  誰能抵擋我們呢?
[00:25:04.080 --> 00:25:07.200]  神既不愛惜自己的兒子
[00:25:07.200 --> 00:25:08.120]  為我們捨
[00:25:08.120 --> 00:25:10.640]  他豈不將萬物和一切
[00:25:10.640 --> 00:25:12.880]  都白白賜給我們嗎?
[00:25:12.880 --> 00:25:13.560]  各位弟兄姊妹
[00:25:13.560 --> 00:25:15.480]  我們是世界的炎
[00:25:15.480 --> 00:25:17.080]  是世界的光
[00:25:17.080 --> 00:25:18.960]  我們可以防止這個世界
[00:25:18.960 --> 00:25:22.120]  進一步的腐化和黑暗
[00:25:22.120 --> 00:25:23.480]  弟兄姊妹
[00:25:23.480 --> 00:25:25.480]  最近五一
[00:25:25.480 --> 00:25:28.400]  我在我們的社關和服務日
[00:25:28.400 --> 00:25:30.640]  我有一段感想的說話
[00:25:30.640 --> 00:25:32.600]  可能當中不是很多人在場
[00:25:32.600 --> 00:25:34.200]  我都想再一次
[00:25:34.200 --> 00:25:36.320]  和大家清楚的說
[00:25:36.320 --> 00:25:37.920]  我們香港這幾年
[00:25:37.920 --> 00:25:41.480]  其實正處於一個非常矛盾的年代
[00:25:41.480 --> 00:25:43.480]  無論在政治在立法
[00:25:43.480 --> 00:25:45.400]  在社會在民生
[00:25:45.400 --> 00:25:48.360]  都是充滿著矛盾和對立
[00:25:48.360 --> 00:25:49.320]  如果再這樣下去
[00:25:49.320 --> 00:25:53.000]  我相信沒什麼人會願意留在香港居住
[00:25:53.000 --> 00:25:56.440]  我認識的不少朋友都想過移民
[00:25:56.440 --> 00:25:57.960]  有錢或者有能力
[00:25:57.960 --> 00:26:00.520]  會美加澳紐
[00:26:00.520 --> 00:26:02.080]  沒錢沒能力
[00:26:02.080 --> 00:26:06.440]  台灣、澳門都想過
[00:26:06.440 --> 00:26:07.880]  各位弟兄姊妹
[00:26:07.880 --> 00:26:11.040]  我很明白大家的心態
[00:26:11.040 --> 00:26:12.760]  我也實在知道
[00:26:12.760 --> 00:26:15.080]  生活在紅磡區
[00:26:15.080 --> 00:26:19.600]  這些叫鐵路沿線、上水、元朗
[00:26:19.600 --> 00:26:22.400]  每逢假日
[00:26:22.400 --> 00:26:28.400]  那種塞的情況是令人很火的
[00:26:28.400 --> 00:26:32.520]  當你看到那些同胞塞住路的時候
[00:26:32.520 --> 00:26:34.720]  甚至最近是因為
[00:26:34.720 --> 00:26:37.360]  小朋友的一睹大便
[00:26:37.360 --> 00:26:39.480]  就引發的中港矛盾
[00:26:39.480 --> 00:26:42.440]  再引起網上的大戰
[00:26:42.440 --> 00:26:47.600]  大陸網民會發起「五一遍地黃金周」
[00:26:47.600 --> 00:26:52.800]  接著香港的高登Brother和Seeder就說
[00:26:52.800 --> 00:26:56.800]  我們要發起國內自由行大小便的攝影大賽
[00:26:56.800 --> 00:26:58.720]  登上網上
[00:26:58.720 --> 00:26:59.760]  各位弟兄姊妹
[00:26:59.760 --> 00:27:01.320]  我們很明白
[00:27:01.320 --> 00:27:04.640]  因為我是生於斯長於斯的香港人
[00:27:04.640 --> 00:27:07.040]  我也明白大家所想的
[00:27:07.040 --> 00:27:10.240]  或者裡面的那種憤怒
[00:27:10.240 --> 00:27:12.600]  但我呼籲大家
[00:27:12.600 --> 00:27:13.280]  作為信徒
[00:27:13.280 --> 00:27:15.160]  我們雖然有時心中有火
[00:27:15.160 --> 00:27:18.760]  但是我們不要用激烈的語言
[00:27:18.760 --> 00:27:20.040]  或者用暴力
[00:27:20.040 --> 00:27:23.400]  用各種方法去罵戰或者對恥
[00:27:23.400 --> 00:27:26.560]  當然我們有時會以為自己是
[00:27:26.560 --> 00:27:28.560]  站在正義的那一方
[00:27:28.560 --> 00:27:32.560]  但我們極有可能也是成為撒旦的幫兇
[00:27:32.560 --> 00:27:37.400]  我們當然可以有自己的態度、立場、看法
[00:27:37.400 --> 00:27:41.240]  但我們也可以適當地去表達
[00:27:41.240 --> 00:27:44.680]  我希望你不要以為我是維穩的那一派
[00:27:44.680 --> 00:27:47.360]  因為社會上的標籤已經很多
[00:27:47.360 --> 00:27:50.600]  不需要你再帶來教會裡面
[00:27:50.600 --> 00:27:52.800]  我的基礎是告訴大家
[00:27:52.800 --> 00:27:54.400]  我們是天國的公民
[00:27:54.400 --> 00:27:56.600]  我們是和平之子
[00:27:56.600 --> 00:27:58.480]  我們天國的公民的身份
[00:27:58.480 --> 00:28:01.320]  永遠比我們出生
[00:28:01.320 --> 00:28:04.480]  比我們的國籍、種族更加重要
[00:28:04.480 --> 00:28:05.680]  各位弟兄姊妹
[00:28:05.680 --> 00:28:09.960]  願意上帝的愛在我們當中
[00:28:09.960 --> 00:28:12.160]  唯有你們是被揀選的族類
[00:28:12.160 --> 00:28:13.840]  是有君尊的祭司
[00:28:13.840 --> 00:28:19.040]  在聖結局的角度是屬神的子民
[00:28:19.040 --> 00:28:24.920]  神的兒女是要洗人與人之間的冤仇去廢掉
[00:28:24.920 --> 00:28:26.520]  我希望今天
[00:28:26.520 --> 00:28:30.760]  也是一個機會讓我們重新在神面前反省
[00:28:30.760 --> 00:28:39.080]  我們能不能夠用愛包容去接納我們身邊的人
[00:28:39.080 --> 00:28:43.560]  也真的成為我們這個城市美好的見證
