
[00:00:00.000 --> 00:00:02.400]  平安!我們一齊祈禱
[00:22:12.500 --> 00:22:14.500]  曾經聽過
[00:22:14.500 --> 00:22:16.500]  我看過他的文章
[00:22:16.500 --> 00:22:17.500]  不過我看不明白
[00:22:17.500 --> 00:22:18.500]  他用數學證明
[00:22:18.500 --> 00:22:20.500]  好像一位中國人
[00:22:20.500 --> 00:22:22.500]  在培政中學畢業
[00:22:22.500 --> 00:22:23.500]  很厲害去計算
[00:22:23.500 --> 00:22:27.500]  在數學上是能夠證明到有十一維空間
[00:22:27.500 --> 00:22:30.500]  那篇就是他的博士論文
[00:22:30.500 --> 00:22:32.500]  所以不需要太緊張
[00:22:32.500 --> 00:22:34.500]  是不是真的有一個屬靈空間
[00:22:34.500 --> 00:22:35.500]  當然有
[00:22:35.500 --> 00:22:37.500]  聖經給我們看到
[00:22:37.500 --> 00:22:39.500]  上帝就是靈
[00:22:39.500 --> 00:22:40.500]  在聖經裡面
[00:22:40.500 --> 00:22:42.500]  給我們看到有上帝有天使
[00:22:42.500 --> 00:22:45.500]  那些全部都是活在屬靈世界裡面
[00:22:45.500 --> 00:22:48.500]  屬靈空間裡面
[00:22:48.500 --> 00:22:50.500]  而這種屬靈生命
[00:22:50.500 --> 00:22:51.500]  靈性生命
[00:22:51.500 --> 00:22:54.500]  是不能夠靠修煉
[00:22:54.500 --> 00:22:57.500]  靠燒香捐錢得到的
[00:22:57.500 --> 00:22:59.500]  不行的
[00:22:59.500 --> 00:23:03.500]  耶穌清清楚楚告訴我們
[00:23:03.500 --> 00:23:06.500]  那為著我喪失生命的
[00:23:06.500 --> 00:23:08.500]  得到生命
[00:23:08.500 --> 00:23:11.500]  我們要用現在這個現世屬肉體
[00:23:11.500 --> 00:23:12.500]  屬物質的生命
[00:23:12.500 --> 00:23:16.500]  去換一個是永恆的生命
[00:23:16.500 --> 00:23:20.500]  我們要願意為耶穌而活
[00:23:20.500 --> 00:23:22.500]  我們才會得到那個
[00:23:22.500 --> 00:23:25.500]  新的靈性的生命
[00:23:25.500 --> 00:23:27.500]  正如主耶穌曾經說過
[00:23:27.500 --> 00:23:28.500]  人若不從生
[00:23:28.500 --> 00:23:32.500]  就不能看見上帝國的實現
[00:23:32.500 --> 00:23:37.500]  只有真心願意附帶嫁人
[00:23:37.500 --> 00:23:40.500]  才會得到聖靈的重生
[00:23:40.500 --> 00:23:46.500]  得到那個永恆屬靈的生命
[00:23:46.500 --> 00:23:48.500]  這是最基本的好處
[00:23:48.500 --> 00:23:50.500]  有了這種新生命之後
[00:23:50.500 --> 00:23:53.500]  還有很多其他的好處
[00:23:53.500 --> 00:23:55.500]  在《無羅馬書》八章十七節
[00:23:55.500 --> 00:23:57.500]  就提到一樣東西
[00:23:57.500 --> 00:24:00.500]  既然是上帝的兒女
[00:24:00.500 --> 00:24:03.500]  我們享有上帝為他子民
[00:24:03.500 --> 00:24:04.500]  所預備的福澤
[00:24:04.500 --> 00:24:09.500]  也要跟基督同享上帝為他所保留的
[00:24:09.500 --> 00:24:12.500]  上帝為基督保留了什麼呢
[00:24:12.500 --> 00:24:15.500]  就是永遠的榮耀
[00:24:15.500 --> 00:24:17.500]  永遠的榮耀
[00:24:17.500 --> 00:24:19.500]  教授主席也有提到
[00:24:19.500 --> 00:24:20.500]  人生在世
[00:24:20.500 --> 00:24:22.500]  無論你有多榮耀
[00:24:22.500 --> 00:24:24.500]  有一天都會死的
[00:24:24.500 --> 00:24:26.500]  人間的榮耀
[00:24:26.500 --> 00:24:30.500]  最多是讓你進了博物館
[00:24:30.500 --> 00:24:34.500]  就好像秦始皇留下了兵馬俑
[00:24:34.500 --> 00:24:37.500]  現在就變成博物館
[00:24:37.500 --> 00:24:39.500]  再不然就像毛澤東那樣
[00:24:39.500 --> 00:24:43.500]  把屍首放在紀念館
[00:24:43.500 --> 00:24:46.500]  但是上主要給我們的
[00:24:46.500 --> 00:24:48.500]  是永恆的生命
[00:24:48.500 --> 00:24:50.500]  是永遠的榮耀
[00:24:50.500 --> 00:24:53.500]  是永遠的榮耀
[00:24:53.500 --> 00:24:54.500]  除此之外
[00:24:54.500 --> 00:24:56.500]  當我們成為上帝的兒女
[00:24:56.500 --> 00:24:59.500]  在世上也有很多好處
[00:24:59.500 --> 00:25:02.500]  根據《耳筆所書》第二章二到三節
[00:25:02.500 --> 00:25:05.500]  我們未信耶穌之前的人
[00:25:05.500 --> 00:25:07.500]  是被三樣東西控制
[00:25:07.500 --> 00:25:08.500]  第一
[00:25:08.500 --> 00:25:13.500]  這個世界的邪風惡俗
[00:25:13.500 --> 00:25:16.500]  這個世界的邪風惡俗
[00:25:16.500 --> 00:25:17.500]  第二
[00:25:17.500 --> 00:25:20.500]  是天界的掌權者
[00:25:20.500 --> 00:25:21.500]  第三
[00:25:21.500 --> 00:25:23.500]  是肉體的私欲意念
[00:25:23.500 --> 00:25:26.500]  當我們認識主耶穌之後
[00:25:26.500 --> 00:25:27.500]  跟隨耶穌
[00:25:27.500 --> 00:25:29.500]  我們就可以從所有這些核祭裡面
[00:25:29.500 --> 00:25:30.500]  得到釋放
[00:25:30.500 --> 00:25:32.500]  得到自由
[00:25:32.500 --> 00:25:34.500]  所以主耶穌曾經說過
[00:25:34.500 --> 00:25:36.500]  你們若常常遵守我的教導
[00:25:36.500 --> 00:25:38.500]  就真是我的門徒了
[00:25:38.500 --> 00:25:40.500]  你們會認識真理
[00:25:40.500 --> 00:25:43.500]  真理會使你們得自由
[00:25:43.500 --> 00:25:47.500]  這裡說的自由不是為所欲為的自由
[00:25:47.500 --> 00:25:52.500]  是從被核祭裡面得釋放出來的自由
[00:25:52.500 --> 00:25:55.500]  很多人以為我們自己是自由人
[00:25:55.500 --> 00:25:56.500]  但我們不知道
[00:25:56.500 --> 00:26:01.500]  其實我們受到這個世界的邪風惡俗所控制
[00:26:01.500 --> 00:26:04.500]  在澳洲有很多人喜歡喝醉酒
[00:26:04.500 --> 00:26:06.500]  喜歡吸毒品
[00:26:06.500 --> 00:26:08.500]  最近看電視新聞
[00:26:08.500 --> 00:26:11.500]  又說警察破了幾千萬的冰毒
[00:26:11.500 --> 00:26:14.500]  和Cocaine
[00:26:14.500 --> 00:26:17.500]  還有天界的掌權者
[00:26:17.500 --> 00:26:21.500]  邪靈最喜歡帶人去拜假神
[00:26:21.500 --> 00:26:22.500]  拜科學
[00:26:22.500 --> 00:26:23.500]  拜金牛
[00:26:23.500 --> 00:26:26.500]  拜錢
[00:26:26.500 --> 00:26:31.500]  也有人盡情放縱自己私欲的意念
[00:26:31.500 --> 00:26:33.500]  最近我看了一套考古片
[00:26:33.500 --> 00:26:36.500]  才明白羅馬時代的情況
[00:26:36.500 --> 00:26:38.500]  也明白聖經說的
[00:26:38.500 --> 00:26:42.500]  謊言醉酒是什麼意思
[00:26:42.500 --> 00:26:44.500]  謊言醉酒
[00:26:44.500 --> 00:26:46.500]  以前保羅叫我們
[00:26:46.500 --> 00:26:48.500]  寫羅馬書的時候
[00:26:48.500 --> 00:26:51.500]  特別提醒羅馬教會的人
[00:26:51.500 --> 00:26:53.500]  不要謊言醉酒
[00:26:53.500 --> 00:26:58.500]  不可好色邪道
[00:26:58.500 --> 00:27:01.500]  願意付代價跟隨耶穌的人
[00:27:01.500 --> 00:27:06.500]  就可以得到這些真理裡面的自由
[00:27:06.500 --> 00:27:11.500]  此外還有一個很大的好處
[00:27:11.500 --> 00:27:13.500]  在人生的路上
[00:27:13.500 --> 00:27:18.500]  有上帝帶領我們走人生路
[00:27:18.500 --> 00:27:20.500]  最近
[00:27:20.500 --> 00:27:23.500]  最感動我的一節聖經
[00:27:23.500 --> 00:27:26.500]  詩篇32章8節
[00:27:26.500 --> 00:27:27.500]  我要教導你
[00:27:27.500 --> 00:27:29.500]  指示你當行的路
[00:27:29.500 --> 00:27:31.500]  我要定徵在你身上
[00:27:31.500 --> 00:27:33.500]  勸誡你
[00:27:33.500 --> 00:27:35.500]  當我們面對人生路
[00:27:35.500 --> 00:27:39.500]  如果感覺忘言的時候
[00:27:39.500 --> 00:27:41.500]  如果我們是耶穌的門徒
[00:27:41.500 --> 00:27:43.500]  我們要記得
[00:27:43.500 --> 00:27:46.500]  上帝時時會看著我們
[00:27:46.500 --> 00:27:49.500]  上帝會藉著聖經、聖靈、祈禱和教會
[00:27:49.500 --> 00:27:53.500]  指引我們當行的路
[00:27:53.500 --> 00:27:56.500]  只要我們願意背起自己的十字架
[00:27:56.500 --> 00:27:59.500]  全然毀身跟隨主
[00:27:59.500 --> 00:28:00.500]  只要我們去哪裡
[00:28:00.500 --> 00:28:01.500]  我們就去哪裡
[00:28:01.500 --> 00:28:03.500]  做什麼我們就做什麼
[00:28:03.500 --> 00:28:05.500]  這樣我們就會得到
[00:28:05.500 --> 00:28:09.500]  所有這些生命的好處
[00:28:09.500 --> 00:28:11.500]  我從另外一個角度來看
[00:28:11.500 --> 00:28:13.500]  成本和收益的比對
[00:28:13.500 --> 00:28:18.500]  我們的生命本來已經掉進了罪坑裡
[00:28:18.500 --> 00:28:21.500]  爛命一條
[00:28:21.500 --> 00:28:26.500]  上帝將我們扶起來
[00:28:26.500 --> 00:28:32.500]  將我們原本失去的尊貴身份賜給我們
[00:28:32.500 --> 00:28:35.500]  就好像主耶穌說過一個比喻
[00:28:35.500 --> 00:28:38.500]  浪子回頭的故事
[00:28:38.500 --> 00:28:40.500]  那個主人
[00:28:40.500 --> 00:28:42.500]  那個浪子的爸爸
[00:28:42.500 --> 00:28:44.500]  他吩咐僕人
[00:28:44.500 --> 00:28:47.500]  趕快把最好的衣服給他穿上
[00:28:47.500 --> 00:28:49.500]  戒指給他戴上
[00:28:49.500 --> 00:28:51.500]  鞋子給他穿上
[00:28:51.500 --> 00:28:57.500]  這些都是代表一個太子爺的身份
[00:28:57.500 --> 00:29:00.500]  地位
[00:29:00.500 --> 00:29:03.500]  承受財產的權利
[00:29:03.500 --> 00:29:06.500]  我們都有
[00:29:06.500 --> 00:29:08.500]  其實我們現在的身份
[00:29:08.500 --> 00:29:12.500]  就已經和基督一同在天上作和
[00:29:12.500 --> 00:29:15.500]  各位弟兄姊妹和朋友
[00:29:15.500 --> 00:29:19.500]  跟隨耶穌有這麼多的好處
[00:29:19.500 --> 00:29:21.500]  永恆活耀的生命
[00:29:21.500 --> 00:29:23.500]  尊貴的身份
[00:29:23.500 --> 00:29:28.500]  在世上有上帝帶著我們同行指引我們
[00:29:28.500 --> 00:29:31.500]  我認為背起自己的十字架
[00:29:31.500 --> 00:29:34.500]  全然毀身跟隨主的代價
[00:29:34.500 --> 00:29:37.500]  根本是微不足道
[00:29:37.500 --> 00:29:39.500]  微不足道
[00:29:39.500 --> 00:29:42.500]  你們的意見是怎樣呢?
[00:29:42.500 --> 00:29:44.500]  我們一起去祈禱
[00:30:04.500 --> 00:30:10.500]  其他事項
