
[00:00:00.000 --> 00:00:05.000]  歡迎大家來到農年的第一個周六重大
[00:19:07.000 --> 00:19:11.000]  但是我知道你們是飢渴無義
[00:19:11.000 --> 00:19:13.200]  然後我望著你們
[00:19:13.200 --> 00:19:14.800]  然後我跟你們說
[00:19:14.800 --> 00:19:16.400]  你們是有福的
[00:19:16.400 --> 00:19:21.000]  因為天國是你們的
[00:19:21.000 --> 00:19:23.800]  那究竟耶穌在說什麼
[00:19:23.800 --> 00:19:26.400]  在做什麼
[00:19:26.400 --> 00:19:27.200]  如果你熟悉聖經
[00:19:27.200 --> 00:19:30.800]  你會知道耶穌其實是在演一個天國劇場
[00:19:30.800 --> 00:19:33.200]  耶穌是在演一個先知的角色
[00:19:33.200 --> 00:19:35.600]  先知有時候是說話
[00:19:35.600 --> 00:19:37.400]  但是有時候他會演戲
[00:19:37.400 --> 00:19:41.000]  他通過這個先知的劇場裏面
[00:19:41.000 --> 00:19:44.600]  將這些窮苦 傷殘人士
[00:19:44.600 --> 00:19:47.200]  變成了那個佈景
[00:19:47.200 --> 00:19:48.600]  如果我說得不好聽
[00:19:48.600 --> 00:19:50.600]  我會說是卡拉貝
[00:19:50.600 --> 00:19:53.400]  耶穌難得有一群卡拉貝在那裏
[00:19:53.400 --> 00:19:54.800]  不如演一場戲
[00:19:54.800 --> 00:19:57.400]  演一個天國的劇場
[00:19:57.400 --> 00:20:00.200]  於是耶穌跟他們拍了一張自拍
[00:20:00.200 --> 00:20:01.400]  接著說
[00:20:01.400 --> 00:20:03.600]  你猜這張自拍代表了什麼
[00:20:03.600 --> 00:20:06.000]  其實這張自拍
[00:20:06.000 --> 00:20:08.200]  是呈現了耶穌真正的身份
[00:20:08.200 --> 00:20:09.000]  那個身份在哪裏
[00:20:09.000 --> 00:20:10.800]  在舊約裏面已經說了
[00:20:10.800 --> 00:20:14.800]  當上帝認祂的君王彌臨的時候
[00:20:14.800 --> 00:20:16.000]  祂會跟誰一起
[00:20:16.000 --> 00:20:17.800]  祂不是去有錢人那裏的
[00:20:17.800 --> 00:20:20.800]  祂不是去不理睬民事祭司長那裏
[00:20:20.800 --> 00:20:22.000]  拍一張自拍
[00:20:22.000 --> 00:20:25.000]  祂會跟一群很窮很窮的人一起
[00:20:25.000 --> 00:20:25.600]  去拍照
[00:20:25.600 --> 00:20:26.800]  那個
[00:20:26.800 --> 00:20:28.200]  你認定那個
[00:20:28.200 --> 00:20:31.000]  就是上帝的君王
[00:20:31.000 --> 00:20:33.000]  上帝的救世主
[00:20:33.000 --> 00:20:36.200]  於是耶穌通過
[00:20:36.200 --> 00:20:37.600]  這個八福的頭四福
[00:20:37.600 --> 00:20:38.600]  告訴我們
[00:20:38.600 --> 00:20:42.600]  祂就是舊約裏面所預言的彌賽
[00:20:42.600 --> 00:20:46.200]  耶穌是以色列人期待多時的基督
[00:20:46.200 --> 00:20:48.600]  祂是所有福氣的源頭
[00:20:48.600 --> 00:20:51.800]  祂是天國的君王
[00:20:51.800 --> 00:20:54.400]  這裏我們需要澄清一件事
[00:20:54.400 --> 00:20:57.800]  很容易令人有種誤會
[00:20:57.800 --> 00:20:58.800]  誤會什麼呢
[00:20:58.800 --> 00:21:01.200]  以為貧窮就可以進天國
[00:21:01.200 --> 00:21:02.600]  有沒有聽過
[00:21:02.600 --> 00:21:05.200]  真的有些人現代的神學家覺得
[00:21:05.200 --> 00:21:09.200]  很明顯貧窮就是進天國的
[00:21:09.200 --> 00:21:13.800]  沒有人可以靠自己的財富進天國
[00:21:13.800 --> 00:21:14.400]  我跟你說
[00:21:14.400 --> 00:21:15.800]  有人可以靠財富進天國
[00:21:15.800 --> 00:21:17.400]  這個一定是錯的
[00:21:17.400 --> 00:21:20.600]  但是有沒有人可以靠他自己的貧窮
[00:21:20.600 --> 00:21:22.200]  自己的財富進天國
[00:21:22.200 --> 00:21:24.000]  都不行的
[00:21:24.000 --> 00:21:26.800]  進天國其實只有一條路
[00:21:26.800 --> 00:21:28.200]  那條路是什麼呢
[00:21:28.200 --> 00:21:31.000]  認罪悔改 信靠耶穌
[00:21:31.000 --> 00:21:32.600]  我怎麼知道呢
[00:21:32.600 --> 00:21:36.000]  原來馬太早就告訴我們了
[00:21:36.000 --> 00:21:38.000]  我們這裏有個名詞
[00:21:38.000 --> 00:21:40.400]  有個名詞只有馬太用的
[00:21:40.400 --> 00:21:43.200]  那個就叫天國
[00:21:43.200 --> 00:21:44.800]  天國這個名詞
[00:21:44.800 --> 00:21:46.600]  在整個新約聖經裏面
[00:21:46.600 --> 00:21:48.800]  只有馬太用的
[00:21:48.800 --> 00:21:53.200]  而天國去到馬太福音第五章
[00:21:53.200 --> 00:21:54.600]  極其貧窮的人有福利
[00:21:54.600 --> 00:21:56.000]  因為天國是貪瞞積極
[00:21:56.000 --> 00:21:58.800]  這個天國其實是第三次的出現
[00:21:58.800 --> 00:22:01.000]  在馬太福音第五章之前
[00:22:01.000 --> 00:22:02.800]  天國已經出了兩次
[00:22:02.800 --> 00:22:03.400]  在哪裏呢
[00:22:03.400 --> 00:22:07.000]  馬太福音第三章和馬太福音第四章
[00:22:07.000 --> 00:22:08.600]  我想帶你去看
[00:22:08.600 --> 00:22:11.600]  馬太福音第三章和馬太福音第四章
[00:22:11.600 --> 00:22:14.000]  怎麼說天國
[00:22:14.000 --> 00:22:16.400]  馬太福音第三章第一節第二節
[00:22:16.400 --> 00:22:18.800]  在那些日子撕洗了約翰出來
[00:22:18.800 --> 00:22:21.000]  在猶太的抗爺宣講
[00:22:21.000 --> 00:22:23.000]  你們要悔改因為天國近了
[00:22:23.000 --> 00:22:24.800]  你怎麼可以進天國
[00:22:24.800 --> 00:22:27.800]  請問是悔改
[00:22:27.800 --> 00:22:30.400]  接著到耶穌第四章
[00:22:30.400 --> 00:22:31.400]  從那時候開始
[00:22:31.400 --> 00:22:33.200]  耶穌自己宣講說
[00:22:33.200 --> 00:22:37.400]  你們要悔改因為天國近了
[00:22:37.400 --> 00:22:40.000]  這個是我羅盤的第三點
[00:22:40.000 --> 00:22:43.600]  無論貧或富總要心悔改
[00:22:43.600 --> 00:22:46.200]  你怎麼可以進入天國
[00:22:46.200 --> 00:22:47.600]  是因為你悔改
[00:22:47.600 --> 00:22:50.000]  所以你不要以為
[00:22:50.000 --> 00:22:53.200]  你靠貧窮就可以進天國
[00:22:53.200 --> 00:22:54.600]  不要以為你現在太有錢了
[00:22:54.600 --> 00:22:56.000]  讓我賣光所有東西
[00:22:56.000 --> 00:22:57.800]  貧窮了我就可以進天國
[00:22:57.800 --> 00:22:59.200]  不行的
[00:22:59.200 --> 00:23:03.800]  無論貧或富總要心悔改
[00:23:03.800 --> 00:23:07.200]  通過悔改從最終回轉
[00:23:07.200 --> 00:23:12.600]  迎向上帝所認許的救主君王
[00:23:12.600 --> 00:23:16.800]  哇塞普欽第一章
[00:23:16.800 --> 00:23:18.200]  第二十節
[00:23:18.200 --> 00:23:19.800]  第二十一節
[00:23:19.800 --> 00:23:21.200]  耶穌是那個君王
[00:23:21.200 --> 00:23:23.800]  是唯一我們的救主
[00:23:23.800 --> 00:23:28.000]  這那女人瑪利亞所懷的
[00:23:28.000 --> 00:23:31.200]  人是從聖靈來的
[00:23:31.200 --> 00:23:33.000]  你記得耶穌那一句
[00:23:33.000 --> 00:23:34.400]  第一篇講仗
[00:23:34.400 --> 00:23:36.400]  他說以賽亞書第六十一章
[00:23:36.400 --> 00:23:38.400]  他說耶和的靈在我身上
[00:23:38.400 --> 00:23:40.000]  原來耶和的靈
[00:23:40.000 --> 00:23:42.000]  從耶穌在母胎裡面
[00:23:42.000 --> 00:23:43.600]  已經在他身上
[00:23:43.600 --> 00:23:48.200]  對應了所懷的胎是從聖靈來的
[00:23:48.200 --> 00:23:49.400]  你明白嗎
[00:23:49.400 --> 00:23:52.400]  於是以賽亞書第六十一章
[00:23:52.400 --> 00:23:54.200]  已經在他懷胎的時候
[00:23:54.200 --> 00:23:58.000]  是開始呈現
[00:23:58.000 --> 00:24:00.000]  他將要生一個兒子
[00:24:00.000 --> 00:24:01.600]  你要給他的名字
[00:24:01.600 --> 00:24:02.800]  啟名叫耶穌
[00:24:02.800 --> 00:24:04.400]  耶穌是上帝是拯救
[00:24:04.400 --> 00:24:05.800]  上帝會拯救
[00:24:05.800 --> 00:24:08.800]  因為他將要把百姓
[00:24:08.800 --> 00:24:11.800]  從罪惡裡面拯救出來
[00:24:11.800 --> 00:24:14.400]  耶穌來要拯救上帝的百姓
[00:24:14.400 --> 00:24:15.800]  怎樣拯救
[00:24:15.800 --> 00:24:18.800]  將他們從罪惡裡面拯救出來
[00:24:18.800 --> 00:24:19.800]  如何拯救
[00:24:19.800 --> 00:24:21.800]  通過他的十字架
[00:24:21.800 --> 00:24:24.800]  唯有十字架才可以
[00:24:24.800 --> 00:24:26.800]  將罪人拯救
[00:24:26.800 --> 00:24:28.800]  所以進入天國的道路
[00:24:28.800 --> 00:24:30.600]  記得是迴轉
[00:24:30.600 --> 00:24:32.400]  是迴轉走向耶穌
[00:24:32.400 --> 00:24:35.000]  那個十字架上面的耶穌
[00:24:35.000 --> 00:24:37.400]  是十字架上面的耶穌
[00:24:37.400 --> 00:24:39.600]  讓我們可以進入天國
[00:24:39.600 --> 00:24:42.400]  耶穌自己這樣去宣告
[00:24:42.400 --> 00:24:44.800]  他說不要以為我來
[00:24:44.800 --> 00:24:47.800]  是要廢掉律法和先知
[00:24:47.800 --> 00:24:49.600]  我來不是要廢掉
[00:24:49.600 --> 00:24:50.600]  而是要成全
[00:24:50.600 --> 00:24:53.600]  我來要成全律法和先知
[00:24:53.600 --> 00:24:57.400]  耶穌怎樣去成全律法和先知
[00:24:57.400 --> 00:25:01.400]  首先耶穌活的是一個完美的一生
[00:25:01.400 --> 00:25:03.800]  他成全了聖結上帝律法中
[00:25:03.800 --> 00:25:05.800]  一切的要求
[00:25:05.800 --> 00:25:08.200]  所有我們守不住的律法
[00:25:08.200 --> 00:25:10.000]  之前我們說十戒
[00:25:10.000 --> 00:25:12.000]  之後我們也會繼續說十戒
[00:25:12.000 --> 00:25:13.800]  我們守不住的律法
[00:25:13.800 --> 00:25:15.600]  耶穌要為我們守住
[00:25:15.600 --> 00:25:19.000]  祂完美地成全
[00:25:19.000 --> 00:25:20.600]  不單止這樣
[00:25:20.600 --> 00:25:24.600]  耶穌更是為我們成全了律法
[00:25:24.600 --> 00:25:25.800]  對公義的要求
[00:25:25.800 --> 00:25:27.600]  律法對公義有的要求
[00:25:27.600 --> 00:25:29.800]  不單止是律法要你做到完美
[00:25:29.800 --> 00:25:31.000]  而是律法說
[00:25:31.000 --> 00:25:32.600]  你做不到的時候
[00:25:32.600 --> 00:25:35.000]  你必須要罪有應得
[00:25:35.000 --> 00:25:37.800]  於是耶穌必須要上十字架
[00:25:37.800 --> 00:25:39.000]  在十字架上
[00:25:39.000 --> 00:25:41.800]  祂替叛逆罪人承擔了
[00:25:41.800 --> 00:25:46.600]  律法要求的審判和懲罰
[00:25:46.600 --> 00:25:49.800]  於是在《馬太福音》第二十章裡面
[00:25:49.800 --> 00:25:54.200]  耶穌自己說祂來到降生祂的目的地
[00:25:54.200 --> 00:25:58.800]  祂的目的地是耶路撒冷的城外的十字架
[00:25:58.800 --> 00:26:01.000]  耶穌上耶路撒冷去的時候
[00:26:01.000 --> 00:26:02.700]  對十二門徒說
[00:26:02.700 --> 00:26:05.200]  賀達我們要上耶路撒冷
[00:26:05.200 --> 00:26:09.000]  人子將要被交給祭司長黃文士
[00:26:09.000 --> 00:26:11.200]  他們要定他的死罪
[00:26:11.200 --> 00:26:14.400]  把他交在外邦人氣囊邊打
[00:26:14.400 --> 00:26:16.000]  釘在十字架上
[00:26:16.000 --> 00:26:19.900]  第三天他要從死裡復活
[00:26:19.900 --> 00:26:22.100]  耶穌怎樣拯救我們從罪裡面
[00:26:22.100 --> 00:26:23.900]  祂替我們支付罪債
[00:26:23.900 --> 00:26:26.400]  祂替我們勝過死亡
[00:26:26.400 --> 00:26:28.300]  是通過祂的十字架
[00:26:28.300 --> 00:26:31.900]  通過祂的凶憤路
[00:26:31.900 --> 00:26:33.800]  而這一切
[00:26:33.800 --> 00:26:36.000]  是承傳著《摩西律法》
[00:26:36.000 --> 00:26:39.800]  和《眾先之書》裡面的所有預言
[00:26:39.800 --> 00:26:41.500]  耶穌為我們賞十字架
[00:26:41.500 --> 00:26:43.100]  耶穌為我們出凶群無
[00:26:43.100 --> 00:26:45.100]  這一切都是在
[00:26:45.100 --> 00:26:47.300]  舊約的《摩西律法》
[00:26:47.300 --> 00:26:50.600]  和《眾先之書》裡面早有預言
[00:26:50.600 --> 00:26:52.600]  於是我們帶你去看
[00:26:52.600 --> 00:26:55.400]  《路加福音》第二十四章
[00:26:55.400 --> 00:26:58.300]  耶穌自己復活的救主
[00:26:58.300 --> 00:26:59.800]  在復活節裡面
[00:26:59.800 --> 00:27:04.200]  耶穌向他兩個蒙在鼓裡
[00:27:04.200 --> 00:27:06.600]  死在最終的門徒這樣作見證
[00:27:06.600 --> 00:27:08.000]  祂說無知的人啊
[00:27:08.000 --> 00:27:11.500]  你們的心信得太遲鈍了
[00:27:11.500 --> 00:27:15.000]  基督不是必須受這苦難
[00:27:15.000 --> 00:27:16.000]  十字架
[00:27:16.000 --> 00:27:18.300]  然後進入他的榮耀
[00:27:18.300 --> 00:27:19.600]  從死裡復活
[00:27:19.600 --> 00:27:22.400]  於是他從摩西和眾先之起
[00:27:22.400 --> 00:27:25.300]  凡經上所指著他的話
[00:27:25.300 --> 00:27:27.300]  都給他們作了解釋
[00:27:27.300 --> 00:27:29.000]  經上所指他的話
[00:27:29.000 --> 00:27:30.600]  就是他必須要受死
[00:27:30.600 --> 00:27:32.000]  他必須要復活
[00:27:32.000 --> 00:27:34.400]  於是耶穌來要承傳
[00:27:34.400 --> 00:27:35.900]  舊約聖經裡面
[00:27:35.900 --> 00:27:38.400]  摩西和先知所講
[00:27:38.400 --> 00:27:41.200]  關於他所有的預言
[00:27:41.200 --> 00:27:42.600]  我不知道你還記不記得
[00:27:42.600 --> 00:27:45.900]  這個很奇妙的福音故事
[00:27:45.900 --> 00:27:48.000]  我們經常每年都有機會
[00:27:48.000 --> 00:27:49.300]  去溫習這個故事
[00:27:49.300 --> 00:27:51.400]  這個故事是對對碰的
[00:27:51.400 --> 00:27:53.000]  這個故事是前後呼應
[00:27:53.000 --> 00:27:57.300]  是ABCD CBA的一個故事
[00:27:57.300 --> 00:28:01.100]  是中間最重要的黃色那一格
[00:28:01.100 --> 00:28:02.500]  耶穌基督的福音
[00:28:02.500 --> 00:28:04.700]  將兩個門徒
[00:28:04.700 --> 00:28:09.000]  從之前的眼睛迷惑
[00:28:09.000 --> 00:28:09.900]  拯救出來
[00:28:09.900 --> 00:28:12.300]  讓他們眼睛明亮
[00:28:12.300 --> 00:28:13.300]  從他們之前
[00:28:13.300 --> 00:28:16.500]  他們內心遲鈍
[00:28:16.500 --> 00:28:20.400]  將他們變為後來的心裡火熱
[00:28:20.400 --> 00:28:24.700]  這個是一個起死回生的故事
[00:28:24.700 --> 00:28:25.900]  最後
[00:28:25.900 --> 00:28:29.000]  這兩個門徒因為他們聽了這個福音
[00:28:29.000 --> 00:28:31.900]  他們有兩樣之前所沒有的東西
[00:28:31.900 --> 00:28:34.600]  他們有Open eyes and burning heart
[00:28:34.600 --> 00:28:37.200]  他有眼睛的明亮
[00:28:37.200 --> 00:28:40.700]  他有心裡的火熱
[00:28:40.700 --> 00:28:44.700]  現在我想你做少少幻想
[00:28:44.700 --> 00:28:49.700]  我想你幻想那天在山上
[00:28:49.700 --> 00:28:54.200]  耶穌向著貧困貧窮悲戰的這幫人
[00:28:54.200 --> 00:28:56.400]  這幫人就這樣不會得救的
[00:28:56.400 --> 00:28:57.200]  你明白嗎
[00:28:57.200 --> 00:29:00.000]  他不會因為他的貧窮而得救的
[00:29:00.000 --> 00:29:04.000]  於是耶穌向著這幫貧窮悲戰的人
[00:29:04.000 --> 00:29:08.100]  去宣講同一樣的基督的福音
[00:29:08.100 --> 00:29:11.000]  我想你想想這幫人
[00:29:11.000 --> 00:29:12.800]  他們的眼睛
[00:29:12.800 --> 00:29:14.000]  以及他們的心靈
[00:29:14.000 --> 00:29:15.500]  被耶穌所改造
[00:29:15.500 --> 00:29:16.900]  他的道改造
[00:29:16.900 --> 00:29:20.200]  於是他們從眼睛迷惑裡面
[00:29:20.200 --> 00:29:22.100]  跳出來變成眼睛明亮
[00:29:22.100 --> 00:29:25.300]  他們從內心遲鈍跳出來
[00:29:25.300 --> 00:29:28.100]  變成心裡火熱
[00:29:28.100 --> 00:29:29.200]  我想問一下你
[00:29:29.200 --> 00:29:30.700]  你覺得他們生活上
[00:29:30.700 --> 00:29:33.900]  結果有沒有一個突破和改變
[00:29:33.900 --> 00:29:37.900]  我們知道耶穌是為他們做了很多的神蹟
[00:29:37.900 --> 00:29:40.600]  為他們醫治趕位等等
[00:29:40.600 --> 00:29:44.100]  但是講到最後他們生活上
[00:29:44.100 --> 00:29:45.800]  仍然都是貧困
[00:29:45.800 --> 00:29:47.200]  仍然都是痛苦
[00:29:47.200 --> 00:29:48.400]  仍然都是卑微
[00:29:48.400 --> 00:29:51.100]  仍然都是無意
[00:29:51.100 --> 00:29:53.600]  但是從另一個角度來講
[00:29:53.600 --> 00:29:55.000]  他們的生命不再一樣
[00:29:55.000 --> 00:29:56.200]  因為他們有兩樣
[00:29:56.200 --> 00:29:57.800]  之前他們所沒有的東西
[00:29:57.800 --> 00:30:01.500]  他們有Open eyes and burning heart
[00:30:01.500 --> 00:30:04.300]  他們有一個明亮的眼睛
[00:30:04.300 --> 00:30:09.700]  他們有一個火熱的心靈
[00:30:09.700 --> 00:30:12.500]  這件事令我想起
[00:30:12.500 --> 00:30:17.100]  那年前我在神學院裡面的一個老師
[00:30:17.100 --> 00:30:20.300]  他是一個傳奇的
[00:30:20.300 --> 00:30:21.600]  非常傳奇的老師
[00:30:21.600 --> 00:30:24.800]  他的名字叫Habib Khan
[00:30:24.800 --> 00:30:28.500]  他在1960年讀完神學之後
[00:30:28.500 --> 00:30:32.700]  帶著他太太和兩個小孩
[00:30:32.700 --> 00:30:35.800]  去了韓國
[00:30:35.800 --> 00:30:38.000]  我現在不是說今天去韓國
[00:30:38.000 --> 00:30:40.200]  他是1960年去韓國
[00:30:40.200 --> 00:30:42.800]  是另一個完全不一樣的世界
[00:30:42.800 --> 00:30:46.600]  他去韓國住了12年
[00:30:46.600 --> 00:30:50.800]  在韓國Habib Khan有兩份工作
[00:30:50.800 --> 00:30:52.300]  第一個工作是他白天
[00:30:52.300 --> 00:30:54.600]  就在一間韓國的神學院裡面
[00:30:54.600 --> 00:30:56.700]  教新藥聖經
[00:30:56.700 --> 00:30:58.200]  夜晚就精彩了
[00:30:58.200 --> 00:31:00.300]  夜晚他就會出街
[00:31:00.300 --> 00:31:05.300]  嘗試和妓女和黑衣仔傳福音
[00:31:05.300 --> 00:31:06.400]  那什麼叫黑衣仔
[00:31:06.400 --> 00:31:10.700]  所謂黑衣仔就是那些被壞人
[00:31:10.700 --> 00:31:13.100]  那些黑社會領養了
[00:31:13.100 --> 00:31:13.900]  領養來做什麼
[00:31:13.900 --> 00:31:15.700]  掌控他們
[00:31:15.700 --> 00:31:19.200]  派他們出去去黑衣
[00:31:19.200 --> 00:31:24.300]  當時你有很多這些孤苦無依的孤兒
[00:31:24.300 --> 00:31:26.200]  他們最慘的了
[00:31:26.200 --> 00:31:28.500]  因為他們唯一的目的
[00:31:28.500 --> 00:31:31.300]  就是要幫那些壞人賺錢
[00:31:31.300 --> 00:31:32.400]  於是夜晚回來
[00:31:32.400 --> 00:31:33.800]  如果賺不夠錢的時候
[00:31:33.800 --> 00:31:36.400]  就被人毒打
[00:31:36.400 --> 00:31:39.700]  Habib Khan在韓國的時候
[00:31:39.700 --> 00:31:41.400]  做兩個工作
[00:31:41.400 --> 00:31:42.500]  早上教神學
[00:31:42.500 --> 00:31:48.400]  夜晚去和妓女和黑衣仔傳福音
[00:31:48.400 --> 00:31:50.400]  你想都想不到
[00:31:50.400 --> 00:31:53.900]  當中竟然有黑衣仔來信他們的耶穌
[00:31:53.900 --> 00:31:55.800]  他說過一個故事很有意思
[00:31:55.800 --> 00:31:57.300]  他說有一幫黑衣仔
[00:31:57.300 --> 00:31:59.600]  我和他們做過好幾次查經
[00:31:59.600 --> 00:32:02.000]  接著他們開始順傳
[00:32:02.000 --> 00:32:04.100]  接著他有一晚
[00:32:04.100 --> 00:32:06.900]  他要去到他們的當中
[00:32:06.900 --> 00:32:11.700]  和他們查登山步伐裡面的八幅
[00:32:11.700 --> 00:32:13.800]  他看到當日的經文
[00:32:13.800 --> 00:32:16.600]  極其貧窮的人有福了
[00:32:16.600 --> 00:32:19.400]  痛苦哀悼的人有福了
[00:32:19.400 --> 00:32:21.700]  卑微低下的人有福了
[00:32:21.700 --> 00:32:24.100]  飢渴無意的人有福了
[00:32:24.100 --> 00:32:26.100]  他都心寒
[00:32:26.100 --> 00:32:36.400]  他說我怎樣和這幫黑衣仔去講這段聖經
[00:32:36.400 --> 00:32:39.600]  他說那晚他去到大概11點鐘
[00:32:39.600 --> 00:32:41.200]  因為要等到11點鐘
[00:32:41.200 --> 00:32:44.300]  他們的黑衣仔才回來
[00:32:44.300 --> 00:32:49.000]  剛剛好有兩個信了主的小姑兒
[00:32:49.000 --> 00:32:51.000]  被怪人毒打
[00:32:51.000 --> 00:32:54.000]  因為他們拿不夠錢回來
[00:32:54.000 --> 00:32:59.000]  一下一下來到火爐邊喝口湯
[00:32:59.000 --> 00:33:03.600]  接著就開始查經
[00:33:03.600 --> 00:33:06.200]  極其貧窮的人有福了
[00:33:06.200 --> 00:33:08.500]  因為天國是貪汙的
[00:33:08.500 --> 00:33:10.700]  痛苦哀悼的人有福了
[00:33:10.700 --> 00:33:13.500]  因為他們必得安慰
[00:33:13.500 --> 00:33:15.400]  卑微低下的人有福了
[00:33:15.400 --> 00:33:18.600]  因為他們必承受土地
[00:33:18.600 --> 00:33:21.200]  飢渴無意的人有福了
[00:33:21.200 --> 00:33:25.300]  因為他們必得飽足
[00:33:25.300 --> 00:33:28.900]  毒完他都不吃大
[00:33:28.900 --> 00:33:34.000]  他不敢去引導他們去思想
[00:33:34.000 --> 00:33:36.300]  安定了一段時間
[00:33:36.300 --> 00:33:40.800]  突然間有一個黑衣仔開始說
[00:33:40.800 --> 00:33:42.200]  這段聖經一點都沒有錯
[00:33:42.200 --> 00:33:45.800]  耶穌講得真是完全的正確
[00:33:45.800 --> 00:33:48.700]  我們實在是有福的
[00:33:48.700 --> 00:33:51.400]  從前我們什麼都不是
[00:33:51.400 --> 00:33:52.800]  我們不屬於任何人
[00:33:52.800 --> 00:33:57.100]  我們每天就是面對著一個無望的將來
[00:33:57.100 --> 00:33:58.300]  被人毒打
[00:33:58.300 --> 00:34:01.200]  現在所有東西都不一樣了
[00:34:01.200 --> 00:34:02.200]  我們罪得赦免
[00:34:02.200 --> 00:34:05.200]  我們有上帝兒子的名分
[00:34:05.200 --> 00:34:09.600]  我們有永生的盼望
[00:34:09.600 --> 00:34:12.900]  哈密自己都嚇到瘋了
[00:34:12.900 --> 00:34:21.700]  怎麼可能這幫人會講出一個這樣的見證呢
[00:34:21.700 --> 00:34:25.700]  因為他們有明亮的眼睛
[00:34:25.700 --> 00:34:26.700]  火熱的心靈
[00:34:26.700 --> 00:34:28.500]  你明不明白
[00:34:28.500 --> 00:34:31.400]  他們的外在環境有沒有外面沒有
[00:34:31.400 --> 00:34:34.700]  所以極其貧窮
[00:34:34.700 --> 00:34:36.000]  痛苦哀動
[00:34:36.000 --> 00:34:38.200]  卑微低下
[00:34:38.200 --> 00:34:39.900]  飢渴無意
[00:34:39.900 --> 00:34:41.200]  是他們的寫照
[00:34:41.200 --> 00:34:42.900]  然而他說
[00:34:42.900 --> 00:34:44.100]  我們是有福的
[00:34:44.100 --> 00:34:48.300]  因為在耶穌基督裡面
[00:34:48.300 --> 00:34:49.600]  我們是上帝的兒女
[00:34:49.600 --> 00:34:53.100]  我們有永生的盼望
[00:34:53.100 --> 00:34:56.100]  耶穌是何等的甘甜
[00:34:56.100 --> 00:34:57.700]  甜到一個地步
[00:34:57.700 --> 00:35:01.100]  當你人生裡面有一滴兩滴
[00:35:01.100 --> 00:35:04.300]  三滴四滴的苦水的時候
[00:35:04.300 --> 00:35:05.500]  你會發現
[00:35:05.500 --> 00:35:12.700]  他們沒有辦法勝過主耶穌基督的甘甜
[00:35:12.700 --> 00:35:15.600]  問題是我們有沒有明亮的眼睛
[00:35:15.600 --> 00:35:19.900]  我們有沒有火熱的心靈
[00:35:19.900 --> 00:35:22.900]  哈密他自己臨死的時候
[00:35:22.900 --> 00:35:27.100]  也都做了一個甘甜的見證
[00:35:27.100 --> 00:35:30.500]  哈密死的時候是1999年
[00:35:30.500 --> 00:35:32.400]  當時他有癌症
[00:35:32.400 --> 00:35:35.800]  好一段時間去到最後一個暑假
[00:35:35.800 --> 00:35:37.600]  他要送去那些hospice
[00:35:37.600 --> 00:35:40.200]  就是臨終的療養院
[00:35:40.200 --> 00:35:42.300]  基本上是等死的
[00:35:42.300 --> 00:35:45.100]  那個暑假他有一個很好的朋友
[00:35:45.100 --> 00:35:48.700]  是另外一個神學院的教授
[00:35:48.700 --> 00:35:51.800]  他懷著一個很沉重的心情去探望哈密
[00:35:51.800 --> 00:35:53.600]  他知道見完他這次
[00:35:53.600 --> 00:35:55.900]  可能永遠都不會再見到他了
[00:35:55.900 --> 00:36:01.700]  當時這個教授是準備他要去放假的
[00:36:01.700 --> 00:36:04.000]  於是他來到哈密的面前
[00:36:04.000 --> 00:36:05.800]  哈密還有幾口氣
[00:36:05.800 --> 00:36:07.800]  哈密就說
[00:36:07.800 --> 00:36:08.900]  放假了是嗎
[00:36:08.900 --> 00:36:11.400]  暑假你去哪裡
[00:36:11.400 --> 00:36:13.500]  他很不好意思
[00:36:13.500 --> 00:36:17.700]  他說我會和家人一起上山
[00:36:17.700 --> 00:36:20.900]  那裡有一間度假屋
[00:36:20.900 --> 00:36:22.900]  哈密聽完之後
[00:36:22.900 --> 00:36:24.600]  他就開始大笑
[00:36:24.600 --> 00:36:27.900]  哈密最厲害的就是那把笑聲
[00:36:27.900 --> 00:36:30.600]  接著他說真的不好意思
[00:36:30.600 --> 00:36:32.200]  因為我要去的地方
[00:36:32.200 --> 00:36:35.600]  比你要去的地方好得太多
[00:36:35.600 --> 00:36:39.800]  他知道他將要去見主面
[00:36:39.800 --> 00:36:42.100]  然而他不但不懼怕
[00:36:42.100 --> 00:36:44.200]  他會告訴他們
[00:36:44.200 --> 00:36:47.200]  我要去的地方是何等的甜美
[00:36:47.200 --> 00:36:49.400]  Jim Keller曾經說過一句話
[00:36:49.400 --> 00:36:53.900]  他說如果我們可以看見
[00:36:53.900 --> 00:36:58.300]  可以抓住主耶穌基督裡面的福氣
[00:36:58.300 --> 00:37:01.400]  罪得赦免 而止的冥犯
[00:37:01.400 --> 00:37:03.000]  永生的盼望
[00:37:03.000 --> 00:37:05.400]  這個人生裡面所有的苦難
[00:37:05.400 --> 00:37:08.200]  所有的善言對於我們來講
[00:37:08.200 --> 00:37:11.200]  就好像被蚊子咬的那樣
[00:37:11.200 --> 00:37:14.300]  我們不是要將我們人生的苦難
[00:37:14.300 --> 00:37:16.400]  假設他們不存在
[00:37:16.400 --> 00:37:19.100]  而是我們要求上帝
[00:37:19.100 --> 00:37:21.600]  給我們明亮的眼睛
[00:37:21.600 --> 00:37:22.600]  火熱的心靈
[00:37:22.600 --> 00:37:24.800]  當我們看見
