
[00:00:00.000 --> 00:00:03.400]  我們今天繼續思想有關應許的訊息
[00:20:03.300 --> 00:20:05.100]  很多有信心的人
[00:20:05.100 --> 00:20:08.700]  這些人都是存著信心死了的
[00:20:08.700 --> 00:20:11.700]  還沒有得著所應許的
[00:20:11.700 --> 00:20:14.500]  只不過是從遠處看見
[00:20:14.500 --> 00:20:16.500]  就表示歡迎
[00:20:16.500 --> 00:20:19.700]  又承認他們在世上是異鄉人
[00:20:19.700 --> 00:20:22.100]  是俠侶
[00:20:22.100 --> 00:20:24.500]  聖經提到他們一班的人
[00:20:24.500 --> 00:20:26.100]  他們死的時候
[00:20:26.100 --> 00:20:29.700]  都未曾得到所應許
[00:20:29.700 --> 00:20:30.900]  但是你見到聖經說
[00:20:30.900 --> 00:20:32.700]  他們歡喜迎接
[00:20:32.700 --> 00:20:34.900]  從遠處看見
[00:20:34.900 --> 00:20:37.700]  他們看見些什麼?
[00:20:37.700 --> 00:20:38.900]  阿伯拉罕看不看見
[00:20:38.900 --> 00:20:40.300]  他的子子孫孫
[00:20:40.300 --> 00:20:43.300]  在迦南地建立了以色列國?
[00:20:43.300 --> 00:20:44.900]  他看不到
[00:20:44.900 --> 00:20:49.100]  但是他信心裡知道一定會成全
[00:20:49.100 --> 00:20:54.300]  所以好像在遠處看到事實
[00:20:54.300 --> 00:20:57.100]  然後聖經說他們歡喜迎接
[00:20:57.100 --> 00:20:59.500]  可以翻譯做擁抱
[00:20:59.500 --> 00:21:01.100]  擁抱什麼?
[00:21:01.100 --> 00:21:03.100]  擁抱神的應許
[00:21:03.100 --> 00:21:05.700]  確實神會成全的事情
[00:21:05.700 --> 00:21:09.500]  因此他們就在當中歡喜迎接
[00:21:09.500 --> 00:21:14.700]  但是他們在當時是未曾得著的
[00:21:14.700 --> 00:21:16.900]  這段時間我們講了很多
[00:21:16.900 --> 00:21:19.900]  過去我們教會很多的先賢
[00:21:19.900 --> 00:21:22.900]  曾經幫助我們的一些宣教士
[00:21:22.900 --> 00:21:24.900]  其中一個可能大家都會認識的
[00:21:24.900 --> 00:21:27.700]  是澤富文牧師
[00:21:27.700 --> 00:21:30.100]  澤富文牧師本來他在加拿大
[00:21:30.100 --> 00:21:32.700]  他父親是一個很有錢的人
[00:21:32.700 --> 00:21:34.700]  很大的生意
[00:21:34.700 --> 00:21:36.500]  是一個富裕的家庭
[00:21:36.500 --> 00:21:39.700]  但是澤富文牧師領受神給他的感動
[00:21:39.700 --> 00:21:43.300]  因此他離開了自己的家鄉
[00:21:43.300 --> 00:21:46.100]  他去到中國的地方
[00:21:46.100 --> 00:21:49.900]  放下了可能他有機會繼承的很大的生意
[00:21:49.900 --> 00:21:53.900]  他去到在廣西的梧州的地方
[00:21:53.900 --> 00:21:55.100]  在廣西的梧州
[00:21:55.100 --> 00:21:58.500]  因為他發現這個地方其實風景很美麗
[00:21:58.500 --> 00:22:01.700]  因此他就在那裡自己費用
[00:22:01.700 --> 00:22:04.500]  建了一個很大棟的洋房
[00:22:04.500 --> 00:22:07.500]  他就想我將來會在這裡退休
[00:22:07.500 --> 00:22:09.900]  他會一生想著在中國裡面服侍
[00:22:09.900 --> 00:22:12.100]  然後退休在這個地方
[00:22:12.100 --> 00:22:14.100]  甚至死在中國
[00:22:14.100 --> 00:22:15.700]  當他建好的地方
[00:22:15.700 --> 00:22:17.900]  在加拿大運一些很漂亮的傢俬
[00:22:17.900 --> 00:22:20.100]  搬進這個地方
[00:22:20.100 --> 00:22:22.700]  想著將來自己會雲湧
[00:22:22.700 --> 00:22:23.700]  突然有一個早上
[00:22:23.700 --> 00:22:26.700]  一班同工早上一起吃早餐的時候
[00:22:26.700 --> 00:22:29.300]  突然間見到澤牧師從他的房間
[00:22:29.300 --> 00:22:31.700]  很驚慌地走出來
[00:22:31.700 --> 00:22:34.900]  一走出來的時候他滿頭冷汗
[00:22:34.900 --> 00:22:37.500]  然後大家問他什麼事
[00:22:37.500 --> 00:22:39.700]  他就說我發了一個惡夢
[00:22:39.700 --> 00:22:43.300]  他說我夢見我雙手是曬鮮血的
[00:22:43.300 --> 00:22:45.500]  想去洗洗都洗不到
[00:22:45.500 --> 00:22:47.900]  然後很多人在後面追著我
[00:22:47.900 --> 00:22:51.500]  一路追著我好像我欠了他們很多東西
[00:22:51.500 --> 00:22:54.100]  突然間我就驚醒了
[00:22:54.100 --> 00:22:55.700]  他說我醒了之後
[00:22:55.700 --> 00:22:59.300]  聖經以西傑書的經文浮現在我腦海
[00:22:59.300 --> 00:23:00.900]  聖經講到
[00:23:00.900 --> 00:23:02.900]  那些要滅亡的人
[00:23:02.900 --> 00:23:06.700]  你要將我的道向他們傳講
[00:23:06.700 --> 00:23:08.700]  如果你不向他們傳講
[00:23:08.700 --> 00:23:15.100]  我要向你追討他們滅亡的血債
[00:23:15.100 --> 00:23:17.700]  澤牧師一想起這經文
[00:23:17.700 --> 00:23:19.100]  他就很清楚知道
[00:23:19.100 --> 00:23:23.700]  神要他去將福音帶給南洋
[00:23:23.700 --> 00:23:27.900]  當時的南洋包括有很多不同的國家
[00:23:27.900 --> 00:23:30.100]  他心裏知道神要他去
[00:23:30.100 --> 00:23:34.100]  後來去到北婆羅洲的地方工作
[00:23:34.100 --> 00:23:36.900]  然後立克人就跟他說
[00:23:36.900 --> 00:23:40.500]  你的房子剛剛建好怎麼辦?
[00:23:40.500 --> 00:23:45.900]  當時澤牧師的反應是揮一揮手
[00:23:45.900 --> 00:23:47.700]  他說這些物質的東西
[00:23:47.700 --> 00:23:52.900]  我不可以讓它纏繞著我
[00:23:52.900 --> 00:23:54.300]  很多人都知道
[00:23:54.300 --> 00:23:59.900]  一間洋房澤牧師是從未住過一天
[00:23:59.900 --> 00:24:05.300]  他只是奉獻出來給其他宗教的用途
[00:24:05.300 --> 00:24:07.300]  然後去到北婆羅洲
[00:24:07.300 --> 00:24:11.300]  開展很多宗教的工作
[00:24:11.300 --> 00:24:14.100]  在今天當你去到印尼
[00:24:14.100 --> 00:24:15.500]  去到越南
[00:24:15.500 --> 00:24:18.100]  去到很多南洋的地方
[00:24:18.100 --> 00:24:21.500]  你都會聽到有關澤牧師
[00:24:21.500 --> 00:24:26.900]  曾經留下的福音的一個腳蹤
[00:24:26.900 --> 00:24:30.100]  今天有人會覺得他很奇怪
[00:24:30.100 --> 00:24:31.900]  放棄了很多
[00:24:31.900 --> 00:24:35.100]  但是我們思想的時候就體會到
[00:24:35.100 --> 00:24:39.100]  他曾經帶來了眾多生命的祝福
[00:24:39.100 --> 00:24:42.100]  他能夠放棄一個簡單的了解
[00:24:42.100 --> 00:24:45.300]  你看下面的經文就會知道
[00:24:45.300 --> 00:24:46.100]  在第八
[00:24:46.100 --> 00:24:53.500]  在剛才讀的第十一章第十五節
[00:24:53.500 --> 00:24:55.900]  第十一章第十五節
[00:24:55.900 --> 00:24:59.900]  如果他們懷念已經離開了的地方
[00:24:59.900 --> 00:25:02.700]  還有可以回去的機會
[00:25:02.700 --> 00:25:04.500]  可以再回去的
[00:25:04.500 --> 00:25:08.100]  但是現在他們所嚮往的
[00:25:08.100 --> 00:25:10.300]  我本講羨慕的
[00:25:10.300 --> 00:25:12.700]  是一個更美的
[00:25:12.700 --> 00:25:15.300]  在天上的家
[00:25:15.300 --> 00:25:20.100]  所以神不以他們稱他為神而覺得羞恥
[00:25:20.100 --> 00:25:25.300]  因為他已經為他們預備了一座城
[00:25:25.300 --> 00:25:26.500]  是更美的
[00:25:26.500 --> 00:25:28.900]  這兩個字我很喜歡
[00:25:28.900 --> 00:25:31.300]  是一個更美的天家
[00:25:31.300 --> 00:25:36.100]  一個更加榮耀的在天上的家
[00:25:36.100 --> 00:25:38.700]  就是他們所羨慕的
[00:25:38.700 --> 00:25:40.300]  無論剛才講
[00:25:40.300 --> 00:25:44.500]  習牧師他在加拿大的遺產
[00:25:44.500 --> 00:25:46.700]  或者在廣西的物業
[00:25:46.700 --> 00:25:49.100]  或者他一切的名聲地位
[00:25:49.100 --> 00:25:52.100]  這些一切不吸引他
[00:25:52.100 --> 00:25:57.300]  因為他心嚮往的是天上的家
[00:25:57.300 --> 00:25:59.500]  一對年老的宣教士
[00:25:59.500 --> 00:26:02.100]  回到自己的家鄉
[00:26:02.100 --> 00:26:03.900]  因為很多年沒有回去了
[00:26:03.900 --> 00:26:05.500]  已經沒有朋友認識
[00:26:05.500 --> 00:26:08.500]  子女都搬到其他地方住
[00:26:08.500 --> 00:26:10.300]  去到那個機場的時候
[00:26:10.300 --> 00:26:13.900]  沒有一個人來探他 接他
[00:26:13.900 --> 00:26:15.900]  在機場裡面看到另一個名人
[00:26:15.900 --> 00:26:18.300]  剛剛同一個時候抵達
[00:26:18.300 --> 00:26:22.300]  但是很多很多的人湧過來歡迎他
[00:26:22.300 --> 00:26:28.100]  很多一些橫額展開歡迎一位名人
[00:26:28.100 --> 00:26:30.500]  這位宣教士太太的心裡有一些
[00:26:30.500 --> 00:26:33.100]  好像很不開心
[00:26:33.100 --> 00:26:35.500]  有一些酸溜溜的感覺
[00:26:35.500 --> 00:26:37.700]  跟她先生講
[00:26:37.700 --> 00:26:41.500]  我們離開了外面這麼多年工作
[00:26:41.500 --> 00:26:46.900]  回來一個人都沒有來接我們
[00:26:46.900 --> 00:26:50.700]  沒有一個人來接我們
[00:26:50.700 --> 00:26:53.700]  突然間先生轉過頭來跟她講
[00:26:53.700 --> 00:26:59.500]  當然了 我們都還沒有回到家
[00:26:59.500 --> 00:27:01.500]  回到天家的時候
[00:27:01.500 --> 00:27:07.700]  你就會看到有多少的天使
[00:27:07.700 --> 00:27:09.500]  多少屬神的人
[00:27:09.500 --> 00:27:11.700]  跟我們一起去感恩
[00:27:11.700 --> 00:27:16.900]  去讚美神為我們預備的永遠的英雄
[00:27:16.900 --> 00:27:17.900]  各位弟兄姊妹
[00:27:17.900 --> 00:27:19.900]  上上記得一件事情
[00:27:19.900 --> 00:27:22.700]  正如聖經剛才我們所讀的
[00:27:22.700 --> 00:27:27.100]  這些人他們承認自己只不過是客類
[00:27:27.100 --> 00:27:28.900]  是寄居者
[00:27:28.900 --> 00:27:35.900]  你再看剛才第十三節中間一句話
[00:27:35.900 --> 00:27:37.700]  第十三節中間
[00:27:37.700 --> 00:27:39.500]  過去另一版
[00:27:39.500 --> 00:27:44.500]  又承認他們在世上是異鄉人
[00:27:44.500 --> 00:27:46.900]  是客類
[00:27:46.900 --> 00:27:49.100]  他們承認自己只不過是客類
[00:27:49.100 --> 00:27:50.500]  是異鄉人
[00:27:50.500 --> 00:27:56.100]  不僅不介意今天失去了一些很羨慕的東西
[00:27:56.100 --> 00:27:58.300]  其實不是他們真正的羨慕
[00:27:58.300 --> 00:27:59.700]  我想你會很明白
[00:27:59.700 --> 00:28:02.100]  如果你有一次機會去到一個地方
[00:28:02.100 --> 00:28:03.700]  去到西貢的地方
[00:28:03.700 --> 00:28:06.700]  如果你跟一班朋友在當中紮營
[00:28:06.700 --> 00:28:08.900]  找個地方暫時睡一下
[00:28:08.900 --> 00:28:11.100]  進到營寨那裡
[00:28:11.100 --> 00:28:12.500]  我想你不會大聲說
[00:28:12.500 --> 00:28:17.700]  嘩 為什麼沒有一套梳化給我睡一下
[00:28:17.700 --> 00:28:19.500]  為什麼沒有一個hi-fi給我聽一下
[00:28:19.500 --> 00:28:22.700]  上不到網的
[00:28:22.700 --> 00:28:28.300]  因為你不太介懷那些短暫的居庭時間
[00:28:28.300 --> 00:28:29.500]  相對來說
[00:28:29.500 --> 00:28:30.300]  我們在地上
[00:28:30.300 --> 00:28:31.300]  神給我們恩典
[00:28:31.300 --> 00:28:33.500]  我們感謝上帝
[00:28:33.500 --> 00:28:35.700]  但是如果神沒有給你
[00:28:35.700 --> 00:28:37.700]  而是要你去聽從祂
[00:28:37.700 --> 00:28:40.100]  做祂要你做的事情
[00:28:40.100 --> 00:28:42.100]  你仍然可以很安然
[00:28:42.100 --> 00:28:46.500]  因為你的家在上面
[00:28:46.500 --> 00:28:51.100]  神給你的應許 今天你會領受一部分
[00:28:51.100 --> 00:28:54.700]  但是最終神給你的完全的應許
[00:28:54.700 --> 00:28:57.100]  是在天上的家鄉
[00:28:57.100 --> 00:28:58.700]  神不會覺得羞恥
[00:28:58.700 --> 00:29:00.700]  因為祂已經為你
[00:29:00.700 --> 00:29:05.500]  信靠的人預備天上的城
[00:29:05.500 --> 00:29:06.900]  因此我們知道
[00:29:06.900 --> 00:29:09.100]  我們心裡面所等候的
[00:29:09.100 --> 00:29:13.100]  是神一個真正永恆的應許
[00:29:13.100 --> 00:29:13.900]  各位靈媒姊妹
[00:29:13.900 --> 00:29:15.900]  我們看完了一段經文
[00:29:15.900 --> 00:29:17.900]  你和我在人生信仰的路上
[00:29:17.900 --> 00:29:19.500]  一路走的時候
[00:29:19.500 --> 00:29:21.900]  有些時候會有艱難
[00:29:21.900 --> 00:29:23.700]  有些時候因為聽從神
[00:29:23.700 --> 00:29:25.900]  會付一些代價
[00:29:25.900 --> 00:29:27.500]  但是我們看到很多見證人
[00:29:27.500 --> 00:29:30.100]  在我們身邊鼓勵著我們
[00:29:30.100 --> 00:29:31.700]  當你一路走的時候
[00:29:31.700 --> 00:29:34.300]  你不要擔心自己信心不足
[00:29:34.300 --> 00:29:37.300]  你記得主是信實的
[00:29:37.300 --> 00:29:39.100]  祂會堅固我們
[00:29:39.100 --> 00:29:40.700]  會補償我們
[00:29:40.700 --> 00:29:43.100]  在過程中你忍耐
[00:29:43.100 --> 00:29:46.300]  行完神要你行的路
[00:29:46.300 --> 00:29:49.100]  在當中你記得堅持著
[00:29:49.100 --> 00:29:52.100]  去聽從主
[00:29:52.100 --> 00:29:53.300]  在其中
[00:29:53.300 --> 00:29:55.100]  將你的心眼
[00:29:55.100 --> 00:29:57.900]  集中在天上的家
[00:29:57.900 --> 00:30:00.500]  你就領受神給你的力量
[00:30:00.500 --> 00:30:03.100]  一直行完神要你走的路
[00:30:03.100 --> 00:30:07.900]  承受神要給你的應許
[00:30:07.900 --> 00:30:09.900]  我們一起祈禱
[00:30:14.100 --> 00:30:16.100]  在做第一次會議的時候
[00:30:16.100 --> 00:30:18.100]  每一個人都自己祈禱
[00:30:18.100 --> 00:30:20.100]  求神幫助你
[00:30:20.100 --> 00:30:23.100]  一生堅定地信靠神
[00:30:23.100 --> 00:30:25.100]  行神自己的路
[00:30:43.100 --> 00:31:06.100]  (祈禱)
[00:31:06.100 --> 00:31:08.100]  天上的主我們感謝祢
[00:31:08.100 --> 00:31:11.100]  因為祢很樂意將祢自己的豐富
[00:31:11.100 --> 00:31:13.100]  也賜給我們
[00:31:13.100 --> 00:31:16.100]  除了祢樂意將天上地下一切
[00:31:16.100 --> 00:31:17.100]  屬靈的福氣
[00:31:17.100 --> 00:31:20.100]  也賜給信靠祢的人
[00:31:20.100 --> 00:31:22.100]  主也求祢保守我們
[00:31:22.100 --> 00:31:24.100]  一生堅定的信靠祢
[00:31:24.100 --> 00:31:26.100]  讓我們能夠領受
[00:31:26.100 --> 00:31:29.100]  祢要給我們全部的應許
[00:31:29.100 --> 00:31:30.100]  在地上的
[00:31:30.100 --> 00:31:31.100]  在天上的
[00:31:31.100 --> 00:31:34.100]  主也求祢在我們人生的路上
[00:31:34.100 --> 00:31:37.100]  不忘記自己只不過是客裡
[00:31:37.100 --> 00:31:39.100]  是寄居的
[00:31:39.100 --> 00:31:41.100]  以致我們心思
[00:31:41.100 --> 00:31:42.100]  我們的著眼
[00:31:42.100 --> 00:31:45.100]  都在祢要給我們永恆的天家
[00:31:45.100 --> 00:31:48.100]  主也求祢這樣帶領我們
[00:31:48.100 --> 00:31:50.100]  讓這些人物他們的見證
[00:31:50.100 --> 00:31:53.100]  都成為了我們生命的激勵
[00:31:53.100 --> 00:31:54.100]  我們祈禱
[00:31:54.100 --> 00:31:56.100]  奉耶穌成名求
[00:31:56.100 --> 00:31:57.100]  阿們
