
[00:00:00.000 --> 00:00:07.000]  首先我想再問問大家知不知道今年的教會主題是什麼?
[00:22:23.000 --> 00:22:26.000]  奧古斯丁在他後面一生
[00:22:26.000 --> 00:22:28.000]  他寫了很多書
[00:22:28.000 --> 00:22:32.000]  也講了五百篇道
[00:22:32.000 --> 00:22:35.000]  但是那些書的道不是很容易看
[00:22:35.000 --> 00:22:37.000]  因為是拉丁文
[00:22:37.000 --> 00:22:40.000]  接著我講另一個人
[00:22:40.000 --> 00:22:44.000]  這個人比較容易講
[00:22:44.000 --> 00:22:47.000]  這個是施暴增
[00:22:47.000 --> 00:22:51.000]  施暴增是十九世紀的人
[00:22:51.000 --> 00:22:54.000]  他的出名就是
[00:22:54.000 --> 00:22:55.000]  他有一個花名
[00:22:55.000 --> 00:22:56.000]  不是花名
[00:22:56.000 --> 00:22:58.000]  是港道王子
[00:22:58.000 --> 00:23:01.000]  剛才我講
[00:23:01.000 --> 00:23:04.000]  奧古斯丁講了五百篇
[00:23:04.000 --> 00:23:07.000]  五百篇道我發覺不是那麼容易
[00:23:07.000 --> 00:23:09.000]  如果每個禮拜在這裡講
[00:23:09.000 --> 00:23:11.000]  要十年
[00:23:11.000 --> 00:23:13.000]  五十篇一年
[00:23:13.000 --> 00:23:16.000]  他講了三千六百篇
[00:23:16.000 --> 00:23:18.000]  三千六百篇
[00:23:18.000 --> 00:23:21.000]  平均一個禮拜可能要兩篇半
[00:23:21.000 --> 00:23:22.000]  我計算過
[00:23:22.000 --> 00:23:24.000]  因為他很厚實
[00:23:24.000 --> 00:23:27.000]  而且他年紀不是很大
[00:23:27.000 --> 00:23:30.000]  他在十六歲就開始講道
[00:23:30.000 --> 00:23:32.000]  十六歲了
[00:23:32.000 --> 00:23:33.000]  他讀書不多
[00:23:33.000 --> 00:23:36.000]  中學可能從未畢業
[00:23:36.000 --> 00:23:41.000]  但是他有其他的傳道人幫助他
[00:23:41.000 --> 00:23:47.000]  但是他有一天走到一間小教堂
[00:23:47.000 --> 00:23:49.000]  十幾個人當天
[00:23:49.000 --> 00:23:51.000]  在大風雪裡面
[00:23:51.000 --> 00:23:54.000]  那天那個牧師都不回來講道
[00:23:54.000 --> 00:23:59.000]  不知道是臨時在會中拉了一個人出來
[00:23:59.000 --> 00:24:00.000]  不是拉
[00:24:00.000 --> 00:24:02.000]  不知道那個人是什麼
[00:24:02.000 --> 00:24:05.000]  可能是一個收鞋佬
[00:24:05.000 --> 00:24:08.000]  或者做一些操工的人
[00:24:08.000 --> 00:24:12.000]  不要以為英國人講英文很標準
[00:24:12.000 --> 00:24:15.000]  但是英國人的鄉下音那些東西
[00:24:15.000 --> 00:24:17.000]  很難聽
[00:24:17.000 --> 00:24:18.000]  我告訴你
[00:24:18.000 --> 00:24:21.000]  施寶珍說燒他
[00:24:21.000 --> 00:24:22.000]  那些人說話
[00:24:22.000 --> 00:24:24.000]  發音都不準
[00:24:24.000 --> 00:24:26.000]  不要講文化
[00:24:26.000 --> 00:24:29.000]  但是那天
[00:24:29.000 --> 00:24:32.000]  那個人就站在他面前
[00:24:32.000 --> 00:24:34.000]  就讀二塞亞書給他聽
[00:24:34.000 --> 00:24:37.000]  二塞亞書四十五章二十二節
[00:24:37.000 --> 00:24:40.000]  地極的人都裝仰望我
[00:24:40.000 --> 00:24:41.000]  就必得救
[00:24:41.000 --> 00:24:43.000]  因為我是神
[00:24:43.000 --> 00:24:47.000]  再沒有別神
[00:24:47.000 --> 00:24:48.000]  因為我是神
[00:24:48.000 --> 00:24:49.000]  再沒有別神
[00:24:49.000 --> 00:24:50.000]  這句話
[00:24:50.000 --> 00:24:53.000]  在二塞亞書四十五章
[00:24:53.000 --> 00:24:55.000]  是重覆又重覆的
[00:24:55.000 --> 00:24:57.000]  如果當年
[00:24:57.000 --> 00:25:00.000]  如果記得摩西
[00:25:00.000 --> 00:25:04.000]  回去帶領那些人出埃及的時候
[00:25:04.000 --> 00:25:07.000]  他問神我怎麼告訴別人
[00:25:07.000 --> 00:25:10.000]  我們的神是誰
[00:25:10.000 --> 00:25:12.000]  神告訴他一句
[00:25:12.000 --> 00:25:14.000]  我是你的神
[00:25:14.000 --> 00:25:15.000]  我就是神
[00:25:15.000 --> 00:25:16.000]  沒有別的神
[00:25:16.000 --> 00:25:18.000]  很直的一句
[00:25:18.000 --> 00:25:19.000]  不用多說
[00:25:19.000 --> 00:25:22.000]  你不信就不信
[00:25:22.000 --> 00:25:27.000]  這是當年施寶珍接受
[00:25:27.000 --> 00:25:29.000]  接著那年他就開始講道
[00:25:29.000 --> 00:25:31.000]  一直講下去
[00:25:31.000 --> 00:25:35.000]  他講道不只是世世教會
[00:25:35.000 --> 00:25:39.000]  這是他當年講道的地方
[00:25:39.000 --> 00:25:42.000]  我想是最後的時候
[00:25:42.000 --> 00:25:45.000]  在倫敦南部
[00:25:45.000 --> 00:25:48.000]  六千人坐在那裏聽
[00:25:48.000 --> 00:25:49.000]  如果我想六百人
[00:25:49.000 --> 00:25:50.000]  我也很開心
[00:25:50.000 --> 00:25:51.000]  我們看到了
[00:25:51.000 --> 00:25:52.000]  六千人
[00:25:52.000 --> 00:25:54.000]  不是小事
[00:25:54.000 --> 00:25:57.000]  沒有power point
[00:25:57.000 --> 00:26:00.000]  沒有音響系統
[00:26:00.000 --> 00:26:04.000]  他不只是講一堂
[00:26:04.000 --> 00:26:06.000]  而且他講道
[00:26:06.000 --> 00:26:09.000]  他每堂講道都有人好好地
[00:26:09.000 --> 00:26:11.000]  take notes
[00:26:11.000 --> 00:26:13.000]  他不是自己的notes
[00:26:13.000 --> 00:26:14.000]  很多人take notes
[00:26:14.000 --> 00:26:16.000]  因為他的notes寫完之後
[00:26:16.000 --> 00:26:18.000]  有人幫他整理
[00:26:18.000 --> 00:26:19.000]  印出來
[00:26:19.000 --> 00:26:23.000]  給那些人買回去
[00:26:23.000 --> 00:26:25.000]  我花了一些時間
[00:26:25.000 --> 00:26:27.000]  去找他的講道
[00:26:27.000 --> 00:26:30.000]  因為他的講道幾乎是
[00:26:30.000 --> 00:26:31.000]  從創世紀第一章
[00:26:31.000 --> 00:26:34.000]  可以講到最尾
[00:26:34.000 --> 00:26:38.000]  我想我只是聽過一個牧師
[00:26:38.000 --> 00:26:40.000]  大膽講過一句
[00:26:40.000 --> 00:26:42.000]  就是三十年
[00:26:42.000 --> 00:26:44.000]  他沒有離開過港台
[00:26:44.000 --> 00:26:47.000]  每一個星期天都在港台
[00:26:47.000 --> 00:26:48.000]  這個是John McArthur
[00:26:48.000 --> 00:26:49.000]  他說你不信
[00:26:49.000 --> 00:26:53.000]  你可以去我的教會的記錄
[00:26:53.000 --> 00:26:55.000]  去check我的講道
[00:26:55.000 --> 00:26:57.000]  但這個是施暴津
[00:26:57.000 --> 00:27:00.000]  施暴津以講道為多
[00:27:00.000 --> 00:27:04.000]  但是施暴津這個講道
[00:27:04.000 --> 00:27:06.000]  一直是傳道下來
[00:27:06.000 --> 00:27:11.000]  他的講道不是很標準的
[00:27:11.000 --> 00:27:13.000]  你要看看才知道
[00:27:13.000 --> 00:27:14.000]  他不是要講什麼
[00:27:14.000 --> 00:27:16.000]  他就是兩節經文
[00:27:16.000 --> 00:27:18.000]  他就可以一邊讀
[00:27:18.000 --> 00:27:19.000]  但是他很清楚
[00:27:19.000 --> 00:27:21.000]  一二三
[00:27:21.000 --> 00:27:24.000]  但是你不可以抄他講什麼
[00:27:24.000 --> 00:27:26.000]  以前我們有一個幻想
[00:27:26.000 --> 00:27:28.000]  就是現在我讀完施暴津講道
[00:27:28.000 --> 00:27:30.000]  我們就可以在這裡講五世
[00:27:30.000 --> 00:27:32.000]  但是這個不行
[00:27:32.000 --> 00:27:33.000]  而他的講道
[00:27:33.000 --> 00:27:34.000]  我告訴你
[00:27:34.000 --> 00:27:35.000]  今年你可以
[00:27:35.000 --> 00:27:38.000]  現在可以去Cancer City
[00:27:38.000 --> 00:27:39.000]  有間學校
[00:27:39.000 --> 00:27:41.000]  他的Library
[00:27:41.000 --> 00:27:44.000]  可以找到他的collection
[00:27:44.000 --> 00:27:46.000]  最後再講一個
[00:27:46.000 --> 00:27:48.000]  那我就可以結束
[00:27:48.000 --> 00:27:54.000]  這個是一個工人的事情
[00:27:54.000 --> 00:27:55.000]  我在中學的時候
[00:27:55.000 --> 00:27:57.000]  我是住在學校
[00:27:57.000 --> 00:28:00.000]  我沒有回家那天
[00:28:00.000 --> 00:28:01.000]  那個星期
[00:28:01.000 --> 00:28:04.000]  我們有主要崇拜在學校
[00:28:04.000 --> 00:28:09.000]  我留意到我們在崇拜聚會的時候
[00:28:09.000 --> 00:28:10.000]  有一個工人
[00:28:10.000 --> 00:28:11.000]  靜靜地坐在後面
[00:28:11.000 --> 00:28:12.000]  那個工人就是
[00:28:12.000 --> 00:28:15.000]  我們在我住的那層宿舍
[00:28:15.000 --> 00:28:19.000]  幾十人的一層樓的工人打掃
[00:28:19.000 --> 00:28:20.000]  倒水而已
[00:28:20.000 --> 00:28:23.000]  那個工人沒有讀什麼書
[00:28:23.000 --> 00:28:24.000]  他沒有薪水
[00:28:24.000 --> 00:28:26.000]  真的沒有薪水
[00:28:26.000 --> 00:28:28.000]  他有個地方住
[00:28:28.000 --> 00:28:30.000]  在學校吃正宋的
[00:28:30.000 --> 00:28:32.000]  我們正宋他死
[00:28:32.000 --> 00:28:35.000]  還有一些理髮錢
[00:28:35.000 --> 00:28:37.000]  他沒有薪水
[00:28:37.000 --> 00:28:40.000]  當時的情形就是這樣
[00:28:40.000 --> 00:28:42.000]  因為他又沒有家人
[00:28:42.000 --> 00:28:43.000]  沒有地方去
[00:28:43.000 --> 00:28:46.000]  那學校就收容了他
[00:28:46.000 --> 00:28:49.000]  我們在每天
[00:28:49.000 --> 00:28:52.000]  我們完成了自修課
[00:28:52.000 --> 00:28:53.000]  晚上回家之前
[00:28:53.000 --> 00:28:55.000]  在還沒關燈睡覺之前
[00:28:55.000 --> 00:28:56.000]  我們小朋友幾個
[00:28:56.000 --> 00:28:58.000]  很喜歡走到他的房間裡
[00:28:58.000 --> 00:28:59.000]  跟他聊聊天
[00:28:59.000 --> 00:29:01.000]  掃掃苦惱
[00:29:01.000 --> 00:29:02.000]  在那時候
[00:29:02.000 --> 00:29:05.000]  他就拿了一本聖經出來
[00:29:05.000 --> 00:29:06.000]  大字聖經
[00:29:06.000 --> 00:29:08.000]  就要我們讀給他聽
[00:29:08.000 --> 00:29:10.000]  他說你那時候你懂得讀書
[00:29:10.000 --> 00:29:12.000]  讀給我聽
[00:29:12.000 --> 00:29:14.000]  我不知道我們讀什麼
[00:29:14.000 --> 00:29:15.000]  老實說
[00:29:15.000 --> 00:29:16.000]  那我想
[00:29:16.000 --> 00:29:19.000]  我不知道他聽到什麼
[00:29:19.000 --> 00:29:21.000]  偶爾他會說
[00:29:21.000 --> 00:29:23.000]  你們要相信耶穌
[00:29:23.000 --> 00:29:25.000]  他不會跟我們說
[00:29:25.000 --> 00:29:27.000]  基督論、救恩論這些
[00:29:27.000 --> 00:29:30.000]  不知道說什麼
[00:29:30.000 --> 00:29:32.000]  不會的
[00:29:32.000 --> 00:29:34.000]  但是
[00:29:34.000 --> 00:29:36.000]  他給我們的印象
[00:29:36.000 --> 00:29:38.000]  是很難忘的
[00:29:38.000 --> 00:29:41.000]  在他的笑容
[00:29:41.000 --> 00:29:45.000]  在他的身上
[00:29:45.000 --> 00:29:47.000]  我們可以看到
[00:29:47.000 --> 00:29:50.000]  有耶穌基督在他身上
[00:29:50.000 --> 00:29:52.000]  雖然他沒有跟我們
[00:29:52.000 --> 00:29:55.000]  用什麼福音解經
[00:29:55.000 --> 00:29:56.000]  但是
[00:29:56.000 --> 00:30:00.000]  他在我們當中的時候
[00:30:00.000 --> 00:30:04.000]  我們是對他的認識
[00:30:04.000 --> 00:30:07.000]  也是因為神給他
[00:30:07.000 --> 00:30:09.000]  有一個這樣的恩典
[00:30:09.000 --> 00:30:14.000]  他那時候才六十多歲
[00:30:14.000 --> 00:30:16.000]  但是一直到現在
[00:30:16.000 --> 00:30:20.000]  我還是記得
[00:30:20.000 --> 00:30:28.000]  那一年是一九五八年
[00:30:28.000 --> 00:30:30.000]  有些年份我會記得很清楚
[00:30:30.000 --> 00:30:34.000]  因為這些事情是很特別的
[00:30:34.000 --> 00:30:38.000]  剛才我選了這幾個例子
[00:30:38.000 --> 00:30:43.000]  是由瑪麗亞約瑟一開始
[00:30:43.000 --> 00:30:44.000]  到今天
[00:30:44.000 --> 00:30:46.000]  二千年裡面
[00:30:46.000 --> 00:30:52.000]  神的信息怎麼給人
[00:30:52.000 --> 00:30:54.000]  我們看到
[00:30:54.000 --> 00:30:57.000]  神的救恩是從神來給我們
[00:30:57.000 --> 00:30:59.000]  他是給我們看到
[00:30:59.000 --> 00:31:01.000]  要我們怎樣去認識他
[00:31:01.000 --> 00:31:03.000]  他的信息可能
[00:31:03.000 --> 00:31:06.000]  當初是用夢
[00:31:06.000 --> 00:31:08.000]  或者用天使
[00:31:08.000 --> 00:31:09.000]  我們今天看不到夢
[00:31:09.000 --> 00:31:10.000]  有夢
[00:31:10.000 --> 00:31:12.000]  或者沒有天使
[00:31:12.000 --> 00:31:15.000]  或者可以跟我們在聖經裡面
[00:31:15.000 --> 00:31:18.000]  或者在其他信徒的見證
[00:31:18.000 --> 00:31:20.000]  傳道人的傳說
[00:31:20.000 --> 00:31:24.000]  為什麼保羅一次又一次
[00:31:24.000 --> 00:31:26.000]  特別看重
[00:31:26.000 --> 00:31:28.000]  說他自己是
[00:31:28.000 --> 00:31:30.000]  耶穌基督的使徒
[00:31:30.000 --> 00:31:32.000]  是基督的使者
[00:31:32.000 --> 00:31:34.000]  所以今天在這裡
[00:31:34.000 --> 00:31:36.000]  我想很簡單一樣東西
[00:31:36.000 --> 00:31:37.000]  就是我們要講的
[00:31:37.000 --> 00:31:38.000]  在講台上
[00:31:38.000 --> 00:31:40.000]  我們只有一個信息
[00:31:40.000 --> 00:31:42.000]  就是神給我們的信息
[00:31:42.000 --> 00:31:45.000]  是給人的信息
[00:31:45.000 --> 00:31:48.000]  神今天不單止給我們信息
[00:31:48.000 --> 00:31:53.000]  也都有聖靈提醒我們
[00:31:53.000 --> 00:31:55.000]  叫我們人知道
[00:31:55.000 --> 00:31:57.000]  我們為我們的罪
[00:31:57.000 --> 00:31:58.000]  為我們的義
[00:31:58.000 --> 00:32:00.000]  我們受審判
[00:32:00.000 --> 00:32:02.000]  我們今天來到神面前
[00:32:02.000 --> 00:32:05.000]  我們有聖誕提醒我們
[00:32:05.000 --> 00:32:07.000]  我們要在神面前
[00:32:07.000 --> 00:32:08.000]  我們要悔改
[00:32:08.000 --> 00:32:10.000]  我們要接受神的愛
