
[00:00:00.000 --> 00:00:02.500]  大家可能會覺得奇怪
[00:23:19.500 --> 00:23:22.500]  那些管監牢的人就很奇怪
[00:23:22.500 --> 00:23:23.500]  還對她說
[00:23:23.500 --> 00:23:25.500]  你們這些人是怎麼了
[00:23:25.500 --> 00:23:27.500]  人家進了監獄
[00:23:27.500 --> 00:23:30.500]  也在千方萬法的要想辦法走出去
[00:23:30.500 --> 00:23:33.500]  可是你們好像來了就不用出去了
[00:23:33.500 --> 00:23:35.500]  還繼續在監牢裏面唱歌
[00:23:35.500 --> 00:23:40.500]  你們到底是怎麼回事
[00:23:40.500 --> 00:23:42.500]  這個呂小敏姊妹
[00:23:42.500 --> 00:23:45.500]  她已經寫了過千首的詩歌
[00:23:45.500 --> 00:23:48.500]  她的創作仍然在繼續
[00:23:48.500 --> 00:23:52.500]  她始終如一地說了這樣一段話
[00:23:52.500 --> 00:23:54.500]  她說聖靈纔是詩歌的作者
[00:23:54.500 --> 00:23:57.500]  我只是耶穌所用的器皿
[00:23:57.500 --> 00:24:01.500]  有很多人都對她有很多的讚揚
[00:24:01.500 --> 00:24:04.500]  可是她每一次也是淡淡地說
[00:24:04.500 --> 00:24:08.500]  把心中聽到的歌聲唱出來
[00:24:08.500 --> 00:24:12.500]  她的老爸是一個典型的河南的農民
[00:24:12.500 --> 00:24:14.500]  她也很喫驚地說
[00:24:14.500 --> 00:24:17.500]  她說這小妹子哪學過什麼
[00:24:17.500 --> 00:24:20.500]  她十首八首也就算了
[00:24:20.500 --> 00:24:22.500]  那現在可是九百多首
[00:24:22.500 --> 00:24:25.500]  她是現代的都是新歌
[00:24:25.500 --> 00:24:26.500]  百多首
[00:24:26.500 --> 00:24:28.500]  然後她的老爸就說
[00:24:28.500 --> 00:24:33.500]  這真的是神給我們中國的禮物
[00:24:33.500 --> 00:24:38.500]  她的詩選在所有華人可以到的地方都被送唱
[00:24:38.500 --> 00:24:43.500]  很多的人因爲這些的詩歌深受鼓舞
[00:24:43.500 --> 00:24:45.500]  很多海外的音樂家都覺得
[00:24:45.500 --> 00:24:48.500]  這位姊妹是很有音樂的天才
[00:24:48.500 --> 00:24:52.500]  她很想給她一個出國深造的機會
[00:24:52.500 --> 00:24:54.500]  可是這個姊妹呢
[00:24:54.500 --> 00:24:56.500]  她寧可留在中國傳道
[00:24:56.500 --> 00:25:02.500]  因爲她認爲是這片的土地給了她靈感
[00:25:02.500 --> 00:25:06.500]  是神的護照給她創作的泉源
[00:25:06.500 --> 00:25:09.500]  所以她寧可繼續留在中國
[00:25:09.500 --> 00:25:14.500]  所以只要能把上帝的救贖之恩反映出來的
[00:25:14.500 --> 00:25:16.500]  就是好的詩歌
[00:25:16.500 --> 00:25:21.500]  不管是傳統的還是現代的都是新歌
[00:25:21.500 --> 00:25:24.500]  其實傳統的詩歌也曾經新過
[00:25:24.500 --> 00:25:29.500]  那我們現在的歌曲有一天也會變成傳統
[00:25:29.500 --> 00:25:32.500]  換句話說我們每一個屬神的子民
[00:25:32.500 --> 00:25:37.500]  你也可以來爲神創作新歌
[00:25:37.500 --> 00:25:43.500]  只要你在基督裏你深切的經歷到上帝的奇妙的拯救
[00:25:43.500 --> 00:25:45.500]  還有你經歷聖靈的感動
[00:25:45.500 --> 00:25:50.500]  你就可以爲神來寫新歌
[00:25:50.500 --> 00:25:56.500]  第四點我們要反思的是對神救贖之恩的回應
[00:25:56.500 --> 00:25:59.500]  詩篇116篇有幾節的經文
[00:25:59.500 --> 00:26:01.500]  我們一起念
[00:26:01.500 --> 00:26:06.500]  我拿什麼報答耶和華向我所施的一切厚恩呢
[00:26:06.500 --> 00:26:08.500]  我要舉起舊恩的杯
[00:26:08.500 --> 00:26:10.500]  稱揚耶和華的名
[00:26:10.500 --> 00:26:16.500]  我要在耶和華的衆民面前向他還我所許的願
[00:26:16.500 --> 00:26:18.500]  本來人背膩了上帝
[00:26:18.500 --> 00:26:21.500]  我們只配得神憤怒的杯
[00:26:21.500 --> 00:26:24.500]  可是現在我們卻蒙神拯救
[00:26:24.500 --> 00:26:27.500]  可以舉起舊恩的杯
[00:26:27.500 --> 00:26:32.500]  那我們怎樣來回報神呢
[00:26:32.500 --> 00:26:35.500]  我們要在衆民面前稱揚耶和華
[00:26:35.500 --> 00:26:39.500]  我們要以感恩的心向他還願
[00:26:39.500 --> 00:26:42.500]  最後我們有一些的應用
[00:26:42.500 --> 00:26:43.500]  首先呢
[00:26:43.500 --> 00:26:46.500]  我們要矯正我們敬拜的態度
[00:26:46.500 --> 00:26:48.500]  如果我們有不對的地方
[00:26:48.500 --> 00:26:50.500]  我們要矯正過來
[00:26:50.500 --> 00:26:55.500]  第二點我們要活出一個敬拜的人生
[00:26:55.500 --> 00:26:58.500]  就是你不光光只是星期天回到教會
[00:26:58.500 --> 00:26:59.500]  崇拜的時候
[00:26:59.500 --> 00:27:00.500]  敬拜神
[00:27:00.500 --> 00:27:02.500]  在我們每天生活裏
[00:27:02.500 --> 00:27:06.500]  你隨時隨地都可以敬拜歌頌上帝
[00:27:06.500 --> 00:27:07.500]  第三點
[00:27:07.500 --> 00:27:12.500]  我們要與人分享基督的舊恩
[00:27:12.500 --> 00:27:13.500]  第四點
[00:27:13.500 --> 00:27:15.500]  如果我們還沒有信主的話
[00:27:15.500 --> 00:27:18.500]  我們要接受耶穌爲主
[00:27:18.500 --> 00:27:23.500]  有一首的詩歌叫像美妙詩歌
[00:27:23.500 --> 00:27:25.500]  它的歌詞很有意思
[00:27:25.500 --> 00:27:28.500]  這首歌大家會唱嗎
[00:27:28.500 --> 00:27:29.500]  會唱嗎
[00:27:29.500 --> 00:27:30.500]  我們一起唱好不好
[00:27:30.500 --> 00:27:32.500]  我們就唱唱這首詩歌
[00:27:32.500 --> 00:27:33.500]  預備起
[00:27:33.500 --> 00:27:38.500]  是我的生命像美妙詩歌
[00:27:38.500 --> 00:27:44.500]  時常發出十字架寶貴信息
[00:27:44.500 --> 00:27:49.500]  救助我願意像美妙詩歌
[00:27:49.500 --> 00:27:54.500]  長髮苗影不論日子順或逆
[00:27:54.500 --> 00:28:01.500]  有耶穌在我心一切都比和諧
[00:28:01.500 --> 00:28:07.500]  祂能使最憂傷心靈的安泰
[00:28:07.500 --> 00:28:12.500]  救助我願意像美妙詩歌
[00:28:12.500 --> 00:28:17.500]  時常發出十字架寶貴信息
[00:28:17.500 --> 00:28:21.500]  但願我們的生命也好像這首詩歌所提醒的
[00:28:21.500 --> 00:28:23.500]  像一首美妙的詩歌
[00:28:23.500 --> 00:28:27.500]  常常發出十字架寶貴的信息
[00:28:27.500 --> 00:28:31.500]  一個基督徒經歷過耶穌基督的拯救
[00:28:31.500 --> 00:28:35.500]  就好像以前以色列人
[00:28:35.500 --> 00:28:37.500]  上次也是這樣
[00:28:37.500 --> 00:28:40.500]  一到這裏就有重疊了
[00:28:40.500 --> 00:28:44.500]  考考大家的眼力了
[00:28:44.500 --> 00:28:49.500]  基督徒猛拯救就好像以色列人
[00:28:49.500 --> 00:28:54.500]  過紅海脫離了埃及王法老的奴役
[00:28:54.500 --> 00:29:00.500]  但是我們基督徒卻是脫離了罪的奴役
[00:29:00.500 --> 00:29:05.500]  所以一個基督徒的生命可以成爲一首詩歌
[00:29:05.500 --> 00:29:08.500]  唱誦上帝在我們身上救贖的大能
[00:29:08.500 --> 00:29:13.500]  要不是我們對罪孽被罪挾持那種的痛苦
[00:29:13.500 --> 00:29:17.500]  還有被基督拯救的恩典那種深切的體會的話
[00:29:17.500 --> 00:29:22.500]  我們就無法向神來發出救恩與送贊
[00:29:22.500 --> 00:29:27.500]  聖誕節就不是紀念聖誕老人
[00:29:27.500 --> 00:29:33.500]  而是紀念耶穌的降生爲要成就救贖之恩
[00:29:33.500 --> 00:29:38.500]  聖誕的誦歌就不再是Santa Claus is coming to town
[00:29:38.500 --> 00:29:42.500]  而是Jesus Christ is coming to town
[00:29:42.500 --> 00:29:47.500]  也就是說聖誕的誦歌是摩西之歌
