
[00:00:00.000 --> 00:00:06.960]  這個加拉太書是可以說 我們一直在講
[00:21:53.280 --> 00:21:55.920]  宗教沒有辦法勸我為善
[00:21:55.920 --> 00:21:57.920]  孔老夫子勸我們勸了多少
[00:21:57.920 --> 00:21:58.960]  有沒有
[00:21:58.960 --> 00:22:00.000]  從小讀到大
[00:22:00.000 --> 00:22:01.680]  孔老夫子勸告你
[00:22:01.680 --> 00:22:06.400]  你即使是不在孔夫子的影響之下
[00:22:06.400 --> 00:22:12.800]  你在這個
[00:22:12.800 --> 00:22:15.360]  你在無神論的環境長大
[00:22:15.360 --> 00:22:19.680]  你受到什麼影響
[00:22:19.680 --> 00:22:22.080]  魯迅的影響
[00:22:22.080 --> 00:22:23.360]  是不是要做好人
[00:22:23.360 --> 00:22:27.760]  學雷鋒有沒有
[00:22:27.760 --> 00:22:31.440]  請問學了嗎
[00:22:31.440 --> 00:22:35.440]  中國人都變成雷鋒了嗎
[00:22:35.440 --> 00:22:37.040]  你會不會發現
[00:22:37.040 --> 00:22:38.320]  我們越是這樣說
[00:22:38.320 --> 00:22:42.080]  正越表明我們的缺乏是不是
[00:22:42.080 --> 00:22:43.600]  今天你可以看見
[00:22:43.600 --> 00:22:45.600]  宗教想要用律法
[00:22:45.600 --> 00:22:46.640]  想要用刑
[00:22:46.640 --> 00:22:47.520]  想要做什麼
[00:22:47.520 --> 00:22:49.200]  想要自己克服己身
[00:22:49.200 --> 00:22:50.400]  想要苦修
[00:22:50.400 --> 00:22:51.920]  使得我們可以
[00:22:51.920 --> 00:22:53.360]  能夠達到一個境界
[00:22:53.360 --> 00:22:54.480]  脫離煩惱
[00:22:54.480 --> 00:22:57.440]  使得我們能夠討神的喜悅
[00:22:57.440 --> 00:23:01.440]  這註明是失敗
[00:23:01.440 --> 00:23:04.640]  所以
[00:23:04.640 --> 00:23:07.520]  這就是為什麼
[00:23:07.520 --> 00:23:12.480]  為什麼我們今天需要耶穌基督
[00:23:12.480 --> 00:23:16.960]  有一個弟兄
[00:23:16.960 --> 00:23:18.880]  他生長的家庭背景
[00:23:18.880 --> 00:23:22.320]  爸爸非常的嚴格
[00:23:22.320 --> 00:23:24.240]  要求嚴格
[00:23:24.240 --> 00:23:26.160]  據說當年
[00:23:26.160 --> 00:23:30.080]  他考大學聯考的時候
[00:23:30.080 --> 00:23:34.480]  他把整本英文字典背起來的
[00:23:34.480 --> 00:23:37.280]  厲不厲害
[00:23:37.280 --> 00:23:40.240]  他英文也真是棒
[00:23:40.240 --> 00:23:41.680]  他在以前我們教會裡面
[00:23:41.680 --> 00:23:46.240]  是做翻譯工作的
[00:23:46.240 --> 00:23:48.560]  但是呢
[00:23:48.560 --> 00:23:50.560]  這麼好的一個弟兄
[00:23:50.560 --> 00:23:54.000]  結了婚之後呢
[00:23:54.000 --> 00:23:57.440]  太太非常受不了他
[00:23:57.440 --> 00:23:59.280]  他太太說
[00:23:59.280 --> 00:24:04.560]  他說 我們家那一個地板 廚房的地板
[00:24:04.560 --> 00:24:08.240]  他每一次來看都要罵人
[00:24:08.240 --> 00:24:12.880]  他說我永遠達不到他的標準
[00:24:12.880 --> 00:24:15.040]  這邊有一點點的不乾淨
[00:24:15.040 --> 00:24:18.640]  他就說你這個沒有擦乾淨
[00:24:18.640 --> 00:24:19.760]  好了
[00:24:19.760 --> 00:24:21.200]  太太說那不然怎麼辦
[00:24:21.200 --> 00:24:22.800]  你來擦
[00:24:22.800 --> 00:24:23.840]  他真的來擦
[00:24:23.840 --> 00:24:26.400]  他告訴你他怎麼擦你知道嗎
[00:24:26.400 --> 00:24:27.680]  他是這樣子
[00:24:27.680 --> 00:24:29.040]  跪在那邊有個馬步
[00:24:29.040 --> 00:24:31.600]  一個一個的這樣子
[00:24:31.600 --> 00:24:37.280]  一個一個的這樣子刷
[00:24:37.280 --> 00:24:40.320]  對不對
[00:24:40.320 --> 00:24:42.640]  夫妻相愛是不是要
[00:24:42.640 --> 00:24:46.800]  把地板刷到一塵不染
[00:24:46.800 --> 00:24:48.080]  才表示我愛你
[00:24:48.080 --> 00:24:53.360]  是不是
[00:24:53.360 --> 00:24:56.320]  結婚的時候應該要先訂個條約的
[00:24:56.320 --> 00:24:57.120]  是不是
[00:24:57.120 --> 00:24:59.760]  老公你結婚之後
[00:24:59.760 --> 00:25:04.560]  你必須要做一二三四五六七八九十
[00:25:04.560 --> 00:25:06.240]  我在做婚前輔導的時候
[00:25:06.240 --> 00:25:07.440]  我也幫年輕人做過這個
[00:25:07.440 --> 00:25:09.600]  你們婚後一定要做家事
[00:25:09.600 --> 00:25:10.640]  你要做什麼家事
[00:25:10.640 --> 00:25:11.760]  他要做什麼家事
[00:25:11.760 --> 00:25:14.320]  都想好了對不對
[00:25:14.320 --> 00:25:17.280]  結婚之後不做怎麼辦
[00:25:17.280 --> 00:25:19.520]  不做怎麼辦
[00:25:19.520 --> 00:25:23.200]  吵架
[00:25:23.200 --> 00:25:24.320]  你懂我意思嗎
[00:25:24.320 --> 00:25:25.840]  我不是說我們不要有規矩
[00:25:25.840 --> 00:25:28.000]  我們不知道是有標準
[00:25:28.000 --> 00:25:29.440]  但是親愛的女生們
[00:25:29.440 --> 00:25:32.400]  這就是保羅在羅馬書裡面講到那個
[00:25:32.400 --> 00:25:34.800]  他說我內自行善由得我
[00:25:34.800 --> 00:25:36.320]  行出來怎麼樣
[00:25:36.320 --> 00:25:37.440]  由不得我
[00:25:37.440 --> 00:25:40.320]  我不想要做的惡我反去做
[00:25:40.320 --> 00:25:43.360]  我想要去行的惡善怎麼樣
[00:25:43.360 --> 00:25:45.840]  我反不去做
[00:25:45.840 --> 00:25:47.360]  保羅說怎麼樣
[00:25:47.360 --> 00:25:51.120]  我真是苦啊
[00:25:51.120 --> 00:25:53.360]  你有這種感覺嗎
[00:25:53.360 --> 00:25:56.880]  有嗎 你有救了
[00:25:56.880 --> 00:26:00.000]  你如果從來沒有這種感覺
[00:26:00.000 --> 00:26:03.200]  那你是有點問題
[00:26:03.200 --> 00:26:06.080]  因為你還沒有看見你自己的問題
[00:26:06.080 --> 00:26:09.520]  你看到的都是別人的問題
[00:26:09.520 --> 00:26:10.640]  親愛的同志們
[00:26:10.640 --> 00:26:13.040]  一個真正認識自己的人
[00:26:13.040 --> 00:26:14.880]  一個真正認識主的人
[00:26:14.880 --> 00:26:17.280]  他會承認靠我自己
[00:26:17.280 --> 00:26:19.920]  我沒有辦法
[00:26:19.920 --> 00:26:22.720]  所以這就是為什麼
[00:26:22.720 --> 00:26:24.240]  保羅在這裡讓我們看見
[00:26:24.240 --> 00:26:27.760]  行律法是受奏主的
[00:26:27.760 --> 00:26:28.480]  為什麼呢
[00:26:28.480 --> 00:26:32.880]  因為耶穌基督已經為我們定在石架上面
[00:26:32.880 --> 00:26:37.040]  聖經上說凡是在石架整個木頭上面
[00:26:37.040 --> 00:26:38.720]  凡掛在木頭上面
[00:26:38.720 --> 00:26:40.480]  13節這裡講
[00:26:40.480 --> 00:26:48.800]  凡掛在木頭上面都是被奏主的
[00:26:48.800 --> 00:26:50.320]  意思就是說
[00:26:50.320 --> 00:26:54.800]  耶穌基督會定在石架上面的
[00:26:54.800 --> 00:26:56.400]  都是什麼樣的人
[00:26:56.400 --> 00:26:57.920]  重刑犯
[00:26:57.920 --> 00:27:01.600]  殺人放火的才會定在石架上面
[00:27:01.600 --> 00:27:05.120]  可是耶穌基督定在石架上面
[00:27:05.120 --> 00:27:08.400]  他為我們承受了這個奏主
[00:27:08.400 --> 00:27:12.400]  以至於我們今天就不需要受到律法的奏主
[00:27:12.400 --> 00:27:18.080]  懂這個意思嗎
[00:27:18.080 --> 00:27:20.640]  所以
[00:27:20.640 --> 00:27:24.480]  很多時候我們信了耶穌之後
[00:27:24.480 --> 00:27:27.040]  我們還是想要靠修行
[00:27:27.040 --> 00:27:29.600]  我們還是想要靠做好事
[00:27:29.600 --> 00:27:34.080]  我們還是想說在教會裡面要做些什麼
[00:27:34.080 --> 00:27:36.640]  這樣子我才能夠
[00:27:36.640 --> 00:27:41.280]  好像比較更屬靈一點
[00:27:41.280 --> 00:27:43.200]  更愛主一點
[00:27:43.200 --> 00:27:43.760]  對不對
[00:27:43.760 --> 00:27:45.360]  不要誤會我意思
[00:27:45.360 --> 00:27:47.760]  我覺得今天我們華人教會
[00:27:47.760 --> 00:27:49.280]  可能很大的問題是
[00:27:49.280 --> 00:27:52.240]  很多人都不做
[00:27:52.240 --> 00:27:53.040]  都不服侍
[00:27:53.040 --> 00:27:55.600]  你懂我意思嗎
[00:27:55.600 --> 00:27:57.200]  可是我也要提醒
[00:27:57.200 --> 00:28:00.640]  如果你今天服侍的動機
[00:28:00.640 --> 00:28:03.680]  是以為我做了這個
[00:28:03.680 --> 00:28:06.160]  所以上帝會比較喜歡我
[00:28:06.160 --> 00:28:12.480]  那你服侍的動機是錯的
[00:28:12.480 --> 00:28:17.040]  律法只能教我們自罪
[00:28:17.040 --> 00:28:21.600]  為要引我們到基督的面前
[00:28:21.600 --> 00:28:23.680]  不是說律法無用
[00:28:23.680 --> 00:28:25.760]  但是律法的功能不同
[00:28:25.760 --> 00:28:28.480]  律法會教我們看見我們自己有罪了
[00:28:28.480 --> 00:28:30.080]  我們自己這樣子軟弱
[00:28:30.080 --> 00:28:33.040]  為什麼我做不到
[00:28:33.040 --> 00:28:35.360]  我記得我們早期
[00:28:35.360 --> 00:28:37.280]  我不知道老一點的童工
[00:28:37.280 --> 00:28:38.480]  老一點是說久一點
[00:28:38.480 --> 00:28:40.240]  不是說你老
[00:28:40.240 --> 00:28:42.320]  老一點的童工都應該還記得
[00:28:42.320 --> 00:28:43.840]  我們每一年年初的時候
[00:28:43.840 --> 00:28:48.480]  我們都會有一個長職童工就任禮
[00:28:48.480 --> 00:28:51.280]  有沒有 記不記得
[00:28:51.280 --> 00:28:52.560]  記不記得
[00:28:52.560 --> 00:28:54.720]  小林記得嗎
[00:28:54.720 --> 00:28:56.320]  高章你記得嗎
[00:28:56.320 --> 00:28:58.880]  好 那個幹嘛
[00:28:58.880 --> 00:29:00.080]  那個是幹嘛
[00:29:00.080 --> 00:29:03.280]  你記不記得我們都會有一張
[00:29:03.280 --> 00:29:06.000]  童工立願書 有沒有
[00:29:06.000 --> 00:29:07.040]  還記得吧
[00:29:07.040 --> 00:29:09.360]  上面你大概可能還記得有一些吧
[00:29:09.360 --> 00:29:10.240]  是不是
[00:29:10.240 --> 00:29:13.120]  比如說要食音奉獻 有沒有
[00:29:13.120 --> 00:29:16.160]  比如說要竭力的參加教會
[00:29:16.160 --> 00:29:18.640]  各樣的聚會 是不是
[00:29:18.640 --> 00:29:21.520]  等等等等這些
[00:29:21.520 --> 00:29:26.000]  那我請問弟兄姊妹
[00:29:26.000 --> 00:29:30.720]  你在大堂立了願之後
[00:29:30.720 --> 00:29:34.560]  都做到了嗎
[00:29:34.560 --> 00:29:37.120]  要參加教會的禱告會
[00:29:37.120 --> 00:29:41.520]  就一看
[00:29:41.520 --> 00:29:44.240]  有些人沒來
[00:29:44.240 --> 00:29:49.520]  所以那就變成每一次
[00:29:49.520 --> 00:29:53.040]  上帝定罪你的一個單子
[00:29:53.040 --> 00:29:56.960]  毛小林沒有來參加
[00:29:56.960 --> 00:29:58.480]  是不是
[00:29:58.480 --> 00:30:02.240]  高正宗沒有來參加
[00:30:02.240 --> 00:30:05.360]  所以到後來你會發現
[00:30:05.360 --> 00:30:07.600]  我不用了
[00:30:07.600 --> 00:30:08.480]  你懂我意思嗎
[00:30:08.480 --> 00:30:10.080]  為什麼
[00:30:10.080 --> 00:30:12.560]  因為聖經上面告訴我們說
[00:30:12.560 --> 00:30:14.560]  你向神許願的
[00:30:14.560 --> 00:30:16.640]  你就應當還願
[00:30:16.640 --> 00:30:18.480]  如果你不還願
[00:30:18.480 --> 00:30:20.160]  你就寧可不要許這個願
[00:30:20.160 --> 00:30:21.920]  懂這個意思嗎
[00:30:21.920 --> 00:30:23.920]  當然這個不是只是在教會層面
[00:30:23.920 --> 00:30:26.240]  應用在方方面面的
[00:30:26.240 --> 00:30:29.200]  對不對 你跟人家說
[00:30:29.200 --> 00:30:31.680]  牧師我會為你禱告
[00:30:31.680 --> 00:30:36.400]  You better do it now
[00:30:36.400 --> 00:30:39.680]  如果你認為你記性很好
[00:30:39.680 --> 00:30:41.600]  講完之後
[00:30:41.600 --> 00:30:43.520]  你就忘掉了
[00:30:43.520 --> 00:30:44.880]  你許了這個願
[00:30:44.880 --> 00:30:45.680]  你沒有還願
[00:30:45.680 --> 00:30:47.360]  懂這個意思嗎
[00:30:47.360 --> 00:30:48.400]  所以聖經上告訴我們說
[00:30:48.400 --> 00:30:50.480]  許了願
[00:30:50.480 --> 00:30:53.040]  你就要還願的意思就在這裡
[00:30:53.040 --> 00:30:54.240]  好了
[00:30:54.240 --> 00:30:59.280]  那我怕大家許了願不還願犯罪
[00:30:59.280 --> 00:31:02.640]  就乾脆不用了
[00:31:02.640 --> 00:31:05.520]  但是弟兄姊妹
[00:31:05.520 --> 00:31:07.360]  我再一次講
[00:31:07.360 --> 00:31:09.840]  我用這個歷史意思就是說
[00:31:09.840 --> 00:31:11.440]  你會發現
[00:31:11.440 --> 00:31:15.360]  律法沒有辦法叫我們成神
[00:31:15.360 --> 00:31:20.720]  律法沒有辦法叫我們得救
[00:31:20.720 --> 00:31:23.760]  我們得救是本乎恩
[00:31:23.760 --> 00:31:27.120]  也因著性
[00:31:27.120 --> 00:31:28.880]  不是出於我們自己
[00:31:28.880 --> 00:31:31.040]  也不是出於我們的行為
[00:31:31.040 --> 00:31:35.920]  免得教人自誇
[00:31:35.920 --> 00:31:42.560]  所以這個保羅接著就引用了
[00:31:42.560 --> 00:31:44.720]  哈巴古書第二章第四節
[00:31:44.720 --> 00:31:48.560]  一人必因性得身這句話
[00:31:48.560 --> 00:31:51.120]  那麼這句話不僅僅加拉太書
[00:31:51.120 --> 00:31:54.560]  第三章的這個地方他引用
[00:31:54.560 --> 00:31:58.400]  而且羅馬書第一章十七節
[00:31:58.400 --> 00:31:59.920]  也引用這句話
[00:31:59.920 --> 00:32:01.920]  一人必因性得身
[00:32:01.920 --> 00:32:04.320]  這句話什麼意思呢
[00:32:04.320 --> 00:32:07.200]  這句話的意思就是說
[00:32:07.200 --> 00:32:09.520]  我們這些一人
[00:32:09.520 --> 00:32:15.120]  一人並不是說你是完美無缺
[00:32:15.120 --> 00:32:15.760]  沒有犯罪
[00:32:15.760 --> 00:32:16.480]  不是
[00:32:16.480 --> 00:32:18.320]  一人是什麼
[00:32:18.320 --> 00:32:19.680]  意思就是說
[00:32:19.680 --> 00:32:26.240]  那些跟神有好的關係的人
[00:32:26.240 --> 00:32:29.440]  他們是因著信心
[00:32:29.440 --> 00:32:32.080]  因著相信耶穌基督
[00:32:32.080 --> 00:32:34.960]  而跟神有這個關係的
[00:32:34.960 --> 00:32:36.720]  懂這意思嗎
[00:32:36.720 --> 00:32:38.560]  那麼得身是得什麼呢
[00:32:38.560 --> 00:32:40.080]  得身就是指得
[00:32:40.080 --> 00:32:43.600]  得到救恩
[00:32:43.600 --> 00:32:48.960]  所以為什麼這個保羅
[00:32:48.960 --> 00:32:51.520]  羅馬書講這一件事情
[00:32:51.520 --> 00:32:54.080]  加拉太書講這件事情
[00:32:54.080 --> 00:32:56.880]  那麼為什麼馬丁路德改教的時候
[00:32:56.880 --> 00:32:58.960]  強調因性稱義
[00:32:58.960 --> 00:33:01.120]  就是從這裡而來的
[00:33:01.120 --> 00:33:04.400]  所以我們今天信耶穌
[00:33:04.400 --> 00:33:05.520]  我們今天得救
[00:33:05.520 --> 00:33:07.280]  我們今天得著神的恩典
[00:33:07.280 --> 00:33:10.080]  我們今天能夠在神的面前稱義
[00:33:10.080 --> 00:33:10.880]  是因什麼
[00:33:10.880 --> 00:33:12.880]  請再告訴我
[00:33:12.880 --> 00:33:14.160]  因著什麼
[00:33:14.160 --> 00:33:20.560]  因著信
[00:33:20.560 --> 00:33:22.240]  我就想到每一次
[00:33:22.240 --> 00:33:23.360]  以前我在神學院
[00:33:23.360 --> 00:33:25.920]  我們考希臘文的時候
[00:33:25.920 --> 00:33:27.520]  那時候教我們的是一個
[00:33:27.520 --> 00:33:32.320]  內地會的宣教師叫戴德里老師
[00:33:32.320 --> 00:33:36.080]  坦白說很多希臘文忘了
[00:33:36.080 --> 00:33:38.240]  現在當然是在用的當中
[00:33:38.240 --> 00:33:40.480]  慢慢的再把它恢復
[00:33:40.480 --> 00:33:41.760]  但是他有一句話
[00:33:41.760 --> 00:33:44.160]  我永遠不會忘
[00:33:44.160 --> 00:33:46.960]  每一次我們在考試之前
[00:33:46.960 --> 00:33:49.120]  他都會講一句話
[00:33:49.120 --> 00:33:53.120]  我們大家都緊張的要死
[00:33:53.120 --> 00:33:55.360]  他都會講一句話
[00:33:55.360 --> 00:33:59.040]  他說同學們不要緊張
[00:33:59.040 --> 00:34:03.040]  因性稱義
[00:34:03.040 --> 00:34:05.600]  你懂他意思嗎
[00:34:05.600 --> 00:34:08.080]  你懂他意思嗎
[00:34:08.080 --> 00:34:12.240]  如果你希臘文考不及格
[00:34:12.240 --> 00:34:19.360]  怎麼樣
[00:34:19.360 --> 00:34:23.600]  上帝會說你看希臘文考不及格
[00:34:23.600 --> 00:34:25.840]  你這個神學生有沒有
[00:34:25.840 --> 00:34:28.400]  會不會
[00:34:28.400 --> 00:34:29.920]  As long as你盡力了
[00:34:29.920 --> 00:34:31.760]  You do your best
[00:34:31.760 --> 00:34:34.160]  是不是
[00:34:34.160 --> 00:34:36.240]  像我們有人在門訊考試的時候
[00:34:36.240 --> 00:34:37.840]  哎呀 背了半天
[00:34:37.840 --> 00:34:39.440]  一個整個禮拜都在背經
[00:34:39.440 --> 00:34:41.200]  結果當考試卻一來的時候
[00:34:41.200 --> 00:34:44.080]  全都忘光了
[00:34:44.080 --> 00:34:45.040]  你這時候就發現
[00:34:45.040 --> 00:34:47.440]  你何等需要因性稱義
[00:34:47.440 --> 00:34:52.320]  Amen
[00:34:52.320 --> 00:34:54.240]  但是我們從小的經驗不是如此
[00:34:54.240 --> 00:34:58.720]  哎呀 考試不及格怎麼樣
[00:34:58.720 --> 00:35:01.120]  我永遠記得我小學的時候
[00:35:01.120 --> 00:35:02.720]  兩科不及格
[00:35:02.720 --> 00:35:11.920]  被我爸爸狠狠的打了一頓
[00:35:11.920 --> 00:35:12.560]  對不對
[00:35:12.560 --> 00:35:15.120]  我們的背景就是如此
[00:35:15.120 --> 00:35:17.200]  你必須要達到這個標準
[00:35:17.200 --> 00:35:18.160]  你必須要做什麼
[00:35:18.160 --> 00:35:19.280]  你必須怎麼樣子
[00:35:19.280 --> 00:35:20.880]  你才能夠怎麼樣子
[00:35:20.880 --> 00:35:22.800]  所以呢
[00:35:22.800 --> 00:35:26.800]  我們很難真正的相信
[00:35:26.800 --> 00:35:28.960]  那麼
[00:35:28.960 --> 00:35:30.560]  為什麼因性稱義這麼重要
[00:35:30.560 --> 00:35:31.920]  為什麼信心這麼重要
[00:35:31.920 --> 00:35:33.680]  為什麼以性為本這麼重要
[00:35:33.680 --> 00:35:34.880]  第二個原因
[00:35:34.880 --> 00:35:36.880]  因為我們來讀這些聖經好不好
[00:35:36.880 --> 00:35:38.880]  西伯來書第十一章第六節
[00:35:38.880 --> 00:35:43.040]  人非有性就不能得神的喜悅
[00:35:43.040 --> 00:35:45.280]  因為到神面前來的人
[00:35:45.280 --> 00:35:47.600]  必信信有神
[00:35:47.600 --> 00:35:52.960]  且信他賞賜那尋求他的人
[00:35:52.960 --> 00:35:54.320]  請你注意我highlight的地方
[00:35:54.320 --> 00:35:58.320]  他說人非有性怎麼樣
[00:35:58.320 --> 00:36:05.760]  就不能得神的喜悅
[00:36:05.760 --> 00:36:09.040]  西伯來書把這一個
[00:36:09.040 --> 00:36:12.800]  加上了不能得神的喜悅
[00:36:12.800 --> 00:36:13.680]  講因性稱義
[00:36:13.680 --> 00:36:14.480]  我們可能會想到
[00:36:14.480 --> 00:36:17.360]  是得救的那個層面
[00:36:17.360 --> 00:36:18.640]  但是講這一句話的層面
[00:36:18.640 --> 00:36:21.360]  就不是只是得救了
[00:36:21.360 --> 00:36:22.080]  保羅提到說
[00:36:22.080 --> 00:36:24.080]  他立志要討主的喜悅
[00:36:24.080 --> 00:36:25.440]  是不是
[00:36:25.440 --> 00:36:26.640]  一個正常的基督徒
[00:36:26.640 --> 00:36:27.680]  我們都會希望說
[00:36:27.680 --> 00:36:30.640]  我的一生能夠討主的喜悅
[00:36:30.640 --> 00:36:32.480]  是不是
[00:36:32.480 --> 00:36:33.520]  我們講到牧者
[00:36:33.520 --> 00:36:35.040]  常常也美麗的牧者們們
[00:36:35.040 --> 00:36:36.480]  要討主喜悅
[00:36:36.480 --> 00:36:37.920]  是不是
[00:36:37.920 --> 00:36:39.360]  但是舊約的觀念是
[00:36:39.360 --> 00:36:40.880]  討主討上帝的喜悅
[00:36:40.880 --> 00:36:42.080]  是怎麼討喜悅的
[00:36:42.080 --> 00:36:47.360]  要遵守這些的律法
[00:36:47.360 --> 00:36:49.280]  但是到了新約
[00:36:49.280 --> 00:36:53.520]  耶穌基督為我們訂十字架
[00:36:53.520 --> 00:36:55.680]  讓我們看見
[00:36:55.680 --> 00:36:58.880]  我們今天因著相信
[00:36:58.880 --> 00:37:02.000]  我們就能夠得神的喜悅
[00:37:02.000 --> 00:37:05.360]  因著相信什麼呢
[00:37:05.360 --> 00:37:08.080]  我們來讀這些聖經
[00:37:08.080 --> 00:37:12.240]  基督既為我們受了咒詛
[00:37:12.240 --> 00:37:15.280]  就贖出我們脫離律法的咒詛
[00:37:15.280 --> 00:37:16.480]  因為經上說
[00:37:16.480 --> 00:37:21.040]  凡掛在木頭上都是被咒詛的
[00:37:21.040 --> 00:37:22.160]  這裡告訴我們說
[00:37:22.160 --> 00:37:27.760]  是誰為我們受了咒詛
[00:37:27.760 --> 00:37:31.120]  耶穌基督
[00:37:31.120 --> 00:37:32.640]  所以我們怎麼樣子
[00:37:32.640 --> 00:37:35.120]  才能夠得神的喜悅呢
[00:37:35.120 --> 00:37:43.920]  因為相信耶穌基督
[00:37:43.920 --> 00:37:44.880]  哎呦 你說 牧師
[00:37:44.880 --> 00:37:45.840]  你講了半天
[00:37:45.840 --> 00:37:48.080]  還是講這麼簡單的道理啊
[00:37:48.080 --> 00:37:52.080]  我以為你今天會講很深的道理咧
[00:37:52.080 --> 00:37:55.040]  兄弟們 簡不簡單
[00:37:55.040 --> 00:37:58.560]  簡不簡單 這道理
[00:37:58.560 --> 00:37:59.440]  有人搖頭
[00:37:59.440 --> 00:38:02.640]  那這個道理深不深
[00:38:02.640 --> 00:38:04.400]  這個道理深到一個地步
[00:38:04.400 --> 00:38:06.480]  你一生
[00:38:06.480 --> 00:38:10.640]  你可能都沒有辦法完全的明白
[00:38:10.640 --> 00:38:14.960]  但是這個道理簡單到一個地步
[00:38:14.960 --> 00:38:19.600]  就是相信
[00:38:19.600 --> 00:38:20.800]  我的女兒
[00:38:20.800 --> 00:38:23.200]  小時候常常跟我玩一個遊戲
[00:38:23.200 --> 00:38:25.440]  我們家那時候有一個 playground
[00:38:25.440 --> 00:38:27.680]  是那種組裝的
[00:38:27.680 --> 00:38:29.520]  你懂我意思嗎
[00:38:29.520 --> 00:38:31.280]  有個滑樓梯
[00:38:31.280 --> 00:38:32.960]  樓梯上面有一個
[00:38:32.960 --> 00:38:38.080]  可以站到的一個板子
[00:38:38.080 --> 00:38:38.880]  她每次很喜歡
[00:38:38.880 --> 00:38:40.640]  就是站在那個板子上面
[00:38:40.640 --> 00:38:41.840]  大概是差不多
[00:38:41.840 --> 00:38:44.480]  以我的身高來講
[00:38:44.480 --> 00:38:46.480]  大概是差不多我的頭
[00:38:46.480 --> 00:38:50.080]  這個脖子以上的高度
[00:38:50.080 --> 00:38:51.920]  她很喜歡站在那個地方
[00:38:51.920 --> 00:38:55.600]  然後就是準備要跳下來
[00:38:55.600 --> 00:38:58.880]  你懂我意思嗎
[00:38:58.880 --> 00:39:01.760]  她跳下來
[00:39:01.760 --> 00:39:04.400]  你說我會不會接
[00:39:04.400 --> 00:39:08.560]  會不會
[00:39:08.560 --> 00:39:10.160]  你會不會接
[00:39:10.160 --> 00:39:12.240]  會肯定
[00:39:12.240 --> 00:39:14.880]  是不是
[00:39:14.880 --> 00:39:16.800]  但是親愛的兄弟妹妹
[00:39:16.800 --> 00:39:20.720]  她為什麼敢跳下來
[00:39:20.720 --> 00:39:23.840]  她相信我會接對不對
[00:39:23.840 --> 00:39:27.200]  是不是
[00:39:27.200 --> 00:39:29.760]  親愛的兄弟妹妹
[00:39:29.760 --> 00:39:33.360]  我們的神也是如此
[00:39:33.360 --> 00:39:35.440]  他說你如果沒有信心
[00:39:35.440 --> 00:39:37.600]  你就不能夠得我的喜悅
[00:39:37.600 --> 00:39:40.160]  但是你如果相信我
[00:39:40.160 --> 00:39:42.800]  你就會得我的喜悅
[00:39:42.800 --> 00:39:45.200]  你說 come on 上帝
[00:39:45.200 --> 00:39:46.960]  我從小到大天父
[00:39:46.960 --> 00:39:48.480]  我的爸爸媽媽
[00:39:48.480 --> 00:39:49.440]  我的兄弟姐妹
[00:39:49.440 --> 00:39:51.360]  我的老師都告訴我說
[00:39:51.360 --> 00:39:53.760]  I got to do something
[00:39:53.760 --> 00:39:55.200]  我要不然就成績好
[00:39:55.200 --> 00:39:56.160]  我要不然就是什麼
[00:39:56.160 --> 00:39:58.800]  在學校裡面做班長
[00:39:58.800 --> 00:40:01.760]  或者是做風紀股長
[00:40:01.760 --> 00:40:03.600]  我總是要在做些什麼
[00:40:03.600 --> 00:40:05.680]  我才能夠被我的老師
[00:40:05.680 --> 00:40:07.040]  被我的父母親
[00:40:07.040 --> 00:40:09.840]  甚至被我的牧師喜歡
[00:40:09.840 --> 00:40:10.960]  怎麼你今天跟我說
[00:40:10.960 --> 00:40:14.400]  我只要信就可以得你喜歡
[00:40:14.400 --> 00:40:17.360]  我覺得我很難想通
[00:40:17.360 --> 00:40:20.880]  我覺得我很難明白
[00:40:20.880 --> 00:40:22.560]  可是親愛的兄弟妹妹
[00:40:22.560 --> 00:40:24.880]  我就說
[00:40:24.880 --> 00:40:31.200]  簡不簡單
[00:40:31.200 --> 00:40:37.280]  好了 你說簡單
[00:40:37.280 --> 00:40:39.200]  今天你面臨到工作
[00:40:39.200 --> 00:40:41.840]  已經找了一年都找不到
[00:40:41.840 --> 00:40:46.480]  你相信上帝這位愛你的天父
[00:40:46.480 --> 00:40:48.400]  他知道你的需要
[00:40:48.400 --> 00:40:50.400]  馬太福音第六章裡面講說
[00:40:50.400 --> 00:40:52.880]  天上的飛鳥也不收也不種
[00:40:52.880 --> 00:40:54.800]  上帝天父還養活他
[00:40:54.800 --> 00:40:57.600]  何況你咧 是不是
[00:40:57.600 --> 00:40:59.920]  有沒有 你相信嗎
[00:40:59.920 --> 00:41:06.160]  你相信上帝會養活你嗎
[00:41:06.160 --> 00:41:07.920]  親愛的兄弟妹妹
[00:41:07.920 --> 00:41:09.680]  可是我們真的失業一年
[00:41:09.680 --> 00:41:11.680]  都還找不到工作的時候
[00:41:11.680 --> 00:41:12.800]  你才會發現
[00:41:12.800 --> 00:41:17.440]  信真不容易 是不是
[00:41:17.440 --> 00:41:18.160]  你沒有私雇業
[00:41:18.160 --> 00:41:23.520]  你不知道那些失業的人的痛苦
[00:41:23.520 --> 00:41:27.440]  所以這個信在原文的意思裡面
[00:41:27.440 --> 00:41:30.640]  它是一個continue的信
[00:41:30.640 --> 00:41:32.880]  不是一個 我就是信
[00:41:32.880 --> 00:41:34.720]  也不是投老知識的信
