
[00:00:00.000 --> 00:00:05.600]  (主席)大家好,當中可能我認識某些人,其他都不認識
[00:16:40.180 --> 00:16:41.180]  可能會好一點
[00:16:41.180 --> 00:16:42.180]  現在第五期了
[00:16:42.180 --> 00:16:44.180]  第六期了
[00:16:44.180 --> 00:16:45.180]  誇張一點說
[00:16:45.180 --> 00:16:48.180]  不只是第四期
[00:16:48.180 --> 00:16:49.180]  可不可以
[00:16:49.180 --> 00:16:50.180]  耶穌說
[00:16:50.180 --> 00:16:51.180]  不是我可不可以
[00:16:51.180 --> 00:16:52.180]  是你信不信
[00:16:52.180 --> 00:16:53.180]  試試還是不試
[00:16:53.180 --> 00:16:55.180]  所以這個爸爸
[00:16:55.180 --> 00:16:57.180]  都是憑一個
[00:16:57.180 --> 00:16:58.180]  小小
[00:16:58.180 --> 00:16:59.180]  很小的信心
[00:16:59.180 --> 00:17:01.180]  試試
[00:17:01.180 --> 00:17:03.180]  他就是一個謙虛的態度
[00:17:03.180 --> 00:17:04.180]  見到上帝
[00:17:04.180 --> 00:17:06.180]  見到曙光
[00:17:06.180 --> 00:17:08.180]  我知道要信
[00:17:08.180 --> 00:17:09.180]  但我不夠的
[00:17:09.180 --> 00:17:10.180]  我不行
[00:17:10.180 --> 00:17:12.180]  你幫一下我信
[00:17:12.180 --> 00:17:13.180]  耶穌怎樣幫他信
[00:17:13.180 --> 00:17:15.180]  我就做給你看
[00:17:15.180 --> 00:17:16.180]  我就試
[00:17:16.180 --> 00:17:17.180]  你問我
[00:17:17.180 --> 00:17:18.180]  我就做在
[00:17:18.180 --> 00:17:19.180]  解決你的問題
[00:17:19.180 --> 00:17:21.180]  做在你的兒子身上
[00:17:21.180 --> 00:17:23.180]  搞定
[00:17:23.180 --> 00:17:24.180]  耶穌一句
[00:17:24.180 --> 00:17:25.180]  將他一輩子
[00:17:25.180 --> 00:17:27.180]  一輩子小孩子的問題
[00:17:27.180 --> 00:17:29.180]  你出來
[00:17:29.180 --> 00:17:30.180]  聾啞的
[00:17:30.180 --> 00:17:33.180]  當然最後還是發瘋
[00:17:33.180 --> 00:17:34.180]  點著點著
[00:17:34.180 --> 00:17:36.180]  最終還是要出來
[00:17:36.180 --> 00:17:37.180]  很快出來了
[00:17:37.180 --> 00:17:39.180]  接著醫好了
[00:17:39.180 --> 00:17:42.180]  怎樣在我們身上應用呢
[00:17:42.180 --> 00:17:43.180]  很簡單
[00:17:43.180 --> 00:17:45.180]  如果耶穌是假的
[00:17:45.180 --> 00:17:46.180]  你說
[00:17:46.180 --> 00:17:47.180]  耶穌你幫一下我
[00:17:47.180 --> 00:17:48.180]  我想經歷一下你
[00:17:48.180 --> 00:17:49.180]  或者我已經得到感動
[00:17:49.180 --> 00:17:50.180]  很相信你
[00:17:50.180 --> 00:17:51.180]  你幫助我
[00:17:51.180 --> 00:17:52.180]  我願意相信你
[00:17:52.180 --> 00:17:54.180]  你就試試
[00:17:54.180 --> 00:17:55.180]  剛才我說
[00:17:55.180 --> 00:17:56.180]  你要幫助我
[00:17:56.180 --> 00:17:57.180]  都是十秒鐘之內
[00:17:57.180 --> 00:18:00.180]  如果這個耶穌是假的話
[00:18:00.180 --> 00:18:01.180]  十秒鐘
[00:18:01.180 --> 00:18:02.180]  我豪得給你
[00:18:02.180 --> 00:18:03.180]  上帝
[00:18:03.180 --> 00:18:05.180]  如果這個耶穌是真的話
[00:18:05.180 --> 00:18:07.180]  你很多同事都見證過
[00:18:07.180 --> 00:18:10.180]  經歷過給你看
[00:18:10.180 --> 00:18:12.180]  你都可以試一下
[00:18:12.180 --> 00:18:14.180]  憑信心
[00:18:14.180 --> 00:18:16.180]  我今天想問一下大家
[00:18:16.180 --> 00:18:17.180]  你不用告訴我
[00:18:17.180 --> 00:18:18.180]  你想一下
[00:18:18.180 --> 00:18:22.180]  你正在用哪一種牌子的洗頭水
[00:18:22.180 --> 00:18:23.180]  我不知道
[00:18:23.180 --> 00:18:24.180]  你先想一下
[00:18:24.180 --> 00:18:26.180]  你為什麼要用那種洗頭水
[00:18:26.180 --> 00:18:29.180]  你是不是證實了洗頭水一定好
[00:18:29.180 --> 00:18:30.180]  不是
[00:18:30.180 --> 00:18:31.180]  多數都是
[00:18:31.180 --> 00:18:33.180]  看告白或者有人介紹
[00:18:33.180 --> 00:18:35.180]  你的頭髮很紅
[00:18:35.180 --> 00:18:38.180]  你試一下用這個洗頭水
[00:18:38.180 --> 00:18:39.180]  然後跟著就說
[00:18:39.180 --> 00:18:41.180]  你看我
[00:18:41.180 --> 00:18:42.180]  我用了這個洗頭水
[00:18:42.180 --> 00:18:44.180]  很好
[00:18:44.180 --> 00:18:46.180]  他都是一個廣告式
[00:18:46.180 --> 00:18:47.180]  告訴你
[00:18:47.180 --> 00:18:49.180]  未用洗頭水這麼困難
[00:18:49.180 --> 00:18:50.180]  用了是這麼好
[00:18:50.180 --> 00:18:52.180]  你的同事都告訴你
[00:18:52.180 --> 00:18:53.180]  我未信耶穌之前
[00:18:53.180 --> 00:18:55.180]  都有很多困難
[00:18:55.180 --> 00:18:58.180]  怎樣一路奮鬥經歷耶穌幫助
[00:18:58.180 --> 00:19:00.180]  邀請你試一下
[00:19:00.180 --> 00:19:03.180]  你連廣告都有時聽
[00:19:03.180 --> 00:19:05.180]  憑信心
[00:19:05.180 --> 00:19:08.180]  信心不是很離奇的事
[00:19:08.180 --> 00:19:11.180]  我是科學頭腦不相信信心
[00:19:11.180 --> 00:19:13.180]  你每一日都相信信心
[00:19:13.180 --> 00:19:16.180]  每一日都憑信心去做事
[00:19:16.180 --> 00:19:18.180]  我又告訴你
[00:19:18.180 --> 00:19:21.180]  今天誰未吃到這個飯盒的飯
[00:19:21.180 --> 00:19:22.180]  這個飯
[00:19:22.180 --> 00:19:23.180]  未呀
[00:19:23.180 --> 00:19:24.180]  個個都吃
[00:19:24.180 --> 00:19:25.180]  你怎知吃得到
[00:19:25.180 --> 00:19:27.180]  你怎知是
[00:19:27.180 --> 00:19:28.180]  怎知是衛生
[00:19:28.180 --> 00:19:31.180]  吃不壞你的
[00:19:31.180 --> 00:19:32.180]  你怎知
[00:19:32.180 --> 00:19:34.180]  憑信心
[00:19:34.180 --> 00:19:36.180]  你想想
[00:19:36.180 --> 00:19:37.180]  簡單地
[00:19:37.180 --> 00:19:38.180]  你坐這張椅子
[00:19:38.180 --> 00:19:39.180]  你有沒有證明這張椅子
[00:19:39.180 --> 00:19:41.180]  有沒有證明這張椅子
[00:19:41.180 --> 00:19:42.180]  是安全你才坐
[00:19:42.180 --> 00:19:43.180]  有沒有
[00:19:43.180 --> 00:19:44.180]  沒有
[00:19:44.180 --> 00:19:45.180]  我相信沒有
[00:19:45.180 --> 00:19:46.180]  有問題的
[00:19:46.180 --> 00:19:47.180]  如果進來
[00:19:47.180 --> 00:19:48.180]  我要先測試一下這張椅子
[00:19:48.180 --> 00:19:49.180]  拿個機器
[00:19:49.180 --> 00:19:50.180]  拿個重的東西
[00:19:50.180 --> 00:19:51.180]  按一下按一下
[00:19:51.180 --> 00:19:55.180]  可能這個人有一點點問題
[00:19:55.180 --> 00:19:57.180]  常常你一進來見到這張椅子
[00:19:57.180 --> 00:19:58.180]  平時都是這樣坐
[00:19:58.180 --> 00:20:00.180]  這個禮拜堂的人都是這樣坐
[00:20:00.180 --> 00:20:01.180]  我都是覺得
[00:20:01.180 --> 00:20:03.180]  OK吧
[00:20:03.180 --> 00:20:04.180]  再講大一點
[00:20:04.180 --> 00:20:05.180]  這層樓
[00:20:05.180 --> 00:20:07.180]  塌不塌
[00:20:07.180 --> 00:20:08.180]  這層樓
[00:20:08.180 --> 00:20:09.180]  這層樓塌不塌
[00:20:09.180 --> 00:20:10.180]  不塌
[00:20:10.180 --> 00:20:11.180]  如果你相信這層樓塌
[00:20:11.180 --> 00:20:12.180]  你已經不應該進來
[00:20:12.180 --> 00:20:15.180]  你有沒有去測試過這層樓的安全
[00:20:15.180 --> 00:20:17.180]  沒有
[00:20:17.180 --> 00:20:19.180]  你都是相信政府的牌照
[00:20:19.180 --> 00:20:20.180]  等等的東西
[00:20:20.180 --> 00:20:21.180]  這麼多人都
[00:20:21.180 --> 00:20:22.180]  都進來都沒有問題
[00:20:22.180 --> 00:20:24.180]  我上個禮拜才進來
[00:20:24.180 --> 00:20:25.180]  上個禮拜進來
[00:20:25.180 --> 00:20:26.180]  不塌
[00:20:26.180 --> 00:20:28.180]  證明了這個禮拜不塌
[00:20:28.180 --> 00:20:29.180]  當然不是證明
[00:20:29.180 --> 00:20:31.180]  是相信
[00:20:31.180 --> 00:20:33.180]  就算你說你去測試
[00:20:33.180 --> 00:20:34.180]  大部分人
[00:20:34.180 --> 00:20:36.180]  我相信在座當中
[00:20:36.180 --> 00:20:38.180]  大部分人根本沒有能力
[00:20:38.180 --> 00:20:40.180]  去證明這座樓的安全
[00:20:40.180 --> 00:20:43.180]  大部分
[00:20:43.180 --> 00:20:45.180]  不是你差一點
[00:20:45.180 --> 00:20:47.180]  是你強項不在這裡
[00:20:47.180 --> 00:20:48.180]  我們強項是拆樓
[00:20:48.180 --> 00:20:50.180]  不是蓋樓
[00:20:50.180 --> 00:20:52.180]  你都是憑信心
[00:20:52.180 --> 00:20:53.180]  所以如果信上帝
[00:20:53.180 --> 00:20:55.180]  信一個超然偉大的上帝
[00:20:55.180 --> 00:20:57.180]  你憑我們可以證明到他真實
[00:20:57.180 --> 00:20:59.180]  然後我去跟下你
[00:20:59.180 --> 00:21:01.180]  如果一個真正偉大的上帝
[00:21:01.180 --> 00:21:03.180]  連這座樓你都證明不到
[00:21:03.180 --> 00:21:05.180]  你何來證明上帝的真實
[00:21:05.180 --> 00:21:07.180]  所以我們說
[00:21:07.180 --> 00:21:09.180]  我提議大家
[00:21:09.180 --> 00:21:11.180]  聽下別人的廣告
[00:21:11.180 --> 00:21:13.180]  經歷耶穌的廣告
[00:21:13.180 --> 00:21:14.180]  然後自己去試下
[00:21:14.180 --> 00:21:15.180]  第一
[00:21:15.180 --> 00:21:17.180]  要說我真的要立志
[00:21:17.180 --> 00:21:19.180]  有些東西我自己要揸權
[00:21:19.180 --> 00:21:20.180]  說是保護自己
[00:21:20.180 --> 00:21:21.180]  不讓人過界
[00:21:21.180 --> 00:21:23.180]  是我要立志的
[00:21:23.180 --> 00:21:25.180]  但環境各方面
[00:21:25.180 --> 00:21:27.180]  有很多壓力的時候
[00:21:27.180 --> 00:21:29.180]  有其他方法解決
[00:21:29.180 --> 00:21:32.180]  不過我今天介紹其中一樣東西
[00:21:32.180 --> 00:21:33.180]  祈禱
[00:21:33.180 --> 00:21:34.180]  倚靠耶穌
[00:21:34.180 --> 00:21:36.180]  信耶穌
[00:21:36.180 --> 00:21:38.180]  我教會一年有一次的洗禮
[00:21:38.180 --> 00:21:40.180]  每一次我都要求他們的洗禮
[00:21:40.180 --> 00:21:41.180]  要寫一個他們的見證
[00:21:41.180 --> 00:21:42.180]  他們的廣告
[00:21:42.180 --> 00:21:44.180]  他們的頭髮水
[00:21:44.180 --> 00:21:45.180]  之前的行
[00:21:45.180 --> 00:21:46.180]  未用之前幾行
[00:21:46.180 --> 00:21:48.180]  用了之後怎樣
[00:21:48.180 --> 00:21:50.180]  這個簡單的廣告
[00:21:50.180 --> 00:21:51.180]  這個是新鮮的
[00:21:51.180 --> 00:21:53.180]  我想幾天前
[00:21:53.180 --> 00:21:54.180]  星期二
[00:21:54.180 --> 00:21:56.180]  兩天前收到
[00:21:56.180 --> 00:21:58.180]  他說我叫做阿英
[00:21:58.180 --> 00:22:00.180]  未信主之前
[00:22:00.180 --> 00:22:02.180]  我過程非常內向
[00:22:02.180 --> 00:22:04.180]  在2014年
[00:22:04.180 --> 00:22:06.180]  由親戚介紹我來香港結婚
[00:22:06.180 --> 00:22:07.180]  但結了婚之後
[00:22:07.180 --> 00:22:08.180]  就不開心
[00:22:08.180 --> 00:22:10.180]  但一年之後生了一個兒子
[00:22:10.180 --> 00:22:12.180]  很大壓力
[00:22:12.180 --> 00:22:13.180]  丈夫又不愛惜
[00:22:13.180 --> 00:22:14.180]  又不懂得幫助
[00:22:14.180 --> 00:22:16.180]  情緒很大的變動
[00:22:16.180 --> 00:22:17.180]  看了醫生
[00:22:17.180 --> 00:22:18.180]  那幾年裡面
[00:22:18.180 --> 00:22:21.180]  吃盡無數的中藥
[00:22:21.180 --> 00:22:23.180]  都沒有辦法解決
[00:22:23.180 --> 00:22:25.180]  又生了另外一個女兒
[00:22:25.180 --> 00:22:28.180]  然後我心情再不好發作的時候
[00:22:28.180 --> 00:22:31.180]  就將全屋的人出氣
[00:22:31.180 --> 00:22:33.180]  喊喊喪喪
[00:22:33.180 --> 00:22:34.180]  打打罵罵
[00:22:34.180 --> 00:22:35.180]  然後我覺得
[00:22:35.180 --> 00:22:37.180]  我去看醫生
[00:22:37.180 --> 00:22:38.180]  接著再去看醫生
[00:22:38.180 --> 00:22:40.180]  然後就有情緒病
[00:22:40.180 --> 00:22:42.180]  不是很心餓
[00:22:42.180 --> 00:22:44.180]  什麼都不想做
[00:22:44.180 --> 00:22:46.180]  只是想哭
[00:22:46.180 --> 00:22:50.180]  接著就問我的親戚
[00:22:50.180 --> 00:22:52.180]  怎麼辦
[00:22:52.180 --> 00:22:53.180]  親戚是一個基督徒
[00:22:53.180 --> 00:22:55.180]  就開始帶我去教會
[00:22:55.180 --> 00:22:56.180]  長話短說
[00:22:56.180 --> 00:22:58.180]  他一去到教會
[00:22:58.180 --> 00:23:00.180]  覺得非常溫暖
[00:23:00.180 --> 00:23:01.180]  舒服
[00:23:01.180 --> 00:23:02.180]  唱的詩歌
[00:23:02.180 --> 00:23:03.180]  和見證講道
[00:23:03.180 --> 00:23:05.180]  很感動他
[00:23:05.180 --> 00:23:07.180]  他長年的
[00:23:07.180 --> 00:23:10.180]  嘮嘮
[00:23:10.180 --> 00:23:12.180]  又睡不著
[00:23:12.180 --> 00:23:13.180]  又失眠
[00:23:13.180 --> 00:23:14.180]  就說說
[00:23:14.180 --> 00:23:16.180]  就聽見如果耶穌可以幫他
[00:23:16.180 --> 00:23:18.180]  他就自己去祈禱
[00:23:18.180 --> 00:23:20.180]  神啊你也幫幫我睡覺
[00:23:20.180 --> 00:23:22.180]  就在那晚開始睡覺
[00:23:22.180 --> 00:23:24.180]  15年後一點
[00:23:24.180 --> 00:23:26.180]  全部睡得著
[00:23:26.180 --> 00:23:28.180]  是不是這麼真
[00:23:28.180 --> 00:23:29.180]  你都洗頭水
[00:23:29.180 --> 00:23:30.180]  你都信得
[00:23:30.180 --> 00:23:31.180]  你看看這個
[00:23:31.180 --> 00:23:33.180]  你就自己去試試
[00:23:33.180 --> 00:23:36.180]  失眠是一個非常困難的事
[00:23:36.180 --> 00:23:38.180]  失眠我相信大家
[00:23:38.180 --> 00:23:40.180]  不多不少可能會經歷過
[00:23:40.180 --> 00:23:41.180]  生活壓力
[00:23:41.180 --> 00:23:42.180]  工作壓力
[00:23:42.180 --> 00:23:43.180]  人事不和的時候
[00:23:43.180 --> 00:23:44.180]  有些睡不著
[00:23:44.180 --> 00:23:45.180]  睡不著又影響第二天
[00:23:45.180 --> 00:23:47.180]  很多很多的問題
[00:23:47.180 --> 00:23:48.180]  就在這個時候
[00:23:48.180 --> 00:23:50.180]  這樣神給他的經歷
[00:23:50.180 --> 00:23:52.180]  他開始在教會成長
[00:23:52.180 --> 00:23:54.180]  堅決相信耶穌
[00:23:54.180 --> 00:23:59.180]  耶穌我只不過是一個罪人
[00:23:59.180 --> 00:24:02.180]  不應該做的做多了
[00:24:02.180 --> 00:24:05.180]  應該做的做少了
[00:24:05.180 --> 00:24:07.180]  不應該說的話說多了
[00:24:07.180 --> 00:24:09.180]  又問候多了
[00:24:09.180 --> 00:24:12.180]  應該說建立人的話
[00:24:12.180 --> 00:24:13.180]  又說少了
[00:24:13.180 --> 00:24:15.180]  這些在上帝的標準
[00:24:15.180 --> 00:24:17.180]  都是叫做罪
[00:24:17.180 --> 00:24:18.180]  做不到
[00:24:18.180 --> 00:24:20.180]  上帝我還不了債
[00:24:20.180 --> 00:24:21.180]  也沒辦法改變
[00:24:21.180 --> 00:24:23.180]  你幫幫我吧
[00:24:23.180 --> 00:24:25.180]  連個鬼父
[00:24:25.180 --> 00:24:26.180]  這麼小的鬼父
[00:24:26.180 --> 00:24:27.180]  都醫不了的人
[00:24:27.180 --> 00:24:28.180]  你都能搞定
[00:24:28.180 --> 00:24:30.180]  你一定能搞定我的問題
[00:24:30.180 --> 00:24:31.180]  我的處境
[00:24:31.180 --> 00:24:32.180]  我的罪
[00:24:32.180 --> 00:24:33.180]  我的現況
[00:24:33.180 --> 00:24:36.180]  或者我軟弱到連立志
[00:24:36.180 --> 00:24:37.180]  自己有價值
[00:24:37.180 --> 00:24:38.180]  這個力量
[00:24:38.180 --> 00:24:39.180]  都不是很大信心
[00:24:39.180 --> 00:24:40.180]  我信心不足
[00:24:40.180 --> 00:24:41.180]  求你幫幫我
[00:24:41.180 --> 00:24:44.180]  我今天就是邀請大家
[00:24:44.180 --> 00:24:46.180]  心裡面說說
[00:24:46.180 --> 00:24:48.180]  耶穌我正在面對的困難
[00:24:48.180 --> 00:24:49.180]  很大
[00:24:49.180 --> 00:24:51.180]  求你幫幫我
[00:24:51.180 --> 00:24:54.180]  我知道大家
[00:24:54.180 --> 00:24:56.180]  今天來
[00:24:56.180 --> 00:24:58.180]  可能有些基督徒邀請你
[00:24:58.180 --> 00:24:59.180]  或者在你的辦公室附近
[00:24:59.180 --> 00:25:00.180]  有些小組
[00:25:00.180 --> 00:25:02.180]  你和你的朋友說說
[00:25:02.180 --> 00:25:03.180]  你願意信耶穌
[00:25:03.180 --> 00:25:04.180]  你願意
[00:25:04.180 --> 00:25:06.180]  一起幫幫你祈禱
[00:25:06.180 --> 00:25:07.180]  你就經歷一下神
[00:25:07.180 --> 00:25:09.180]  如果神是真的
[00:25:09.180 --> 00:25:10.180]  祂一定能幫到你
[00:25:10.180 --> 00:25:11.180]  假的
[00:25:11.180 --> 00:25:13.180]  你試一試就知道了
[00:25:13.180 --> 00:25:15.180]  我為你祈禱好不好
[00:25:15.180 --> 00:25:16.180]  我們一起低頭祈禱
[00:25:16.180 --> 00:25:17.180]  天父上帝
[00:25:17.180 --> 00:25:19.180]  創造天地萬物的上帝
[00:25:19.180 --> 00:25:20.180]  祢無處不在
[00:25:20.180 --> 00:25:21.180]  無所不知
[00:25:21.180 --> 00:25:22.180]  無事不能
[00:25:22.180 --> 00:25:26.180]  今天我們帶著不同的需要
[00:25:26.180 --> 00:25:28.180]  或者我們都還沒有進入宗教
[00:25:28.180 --> 00:25:30.180]  但是我深深相信
[00:25:30.180 --> 00:25:31.180]  那個小孩子
[00:25:31.180 --> 00:25:33.180]  鬼父的小孩子
[00:25:33.180 --> 00:25:34.180]  還有那個爸爸
[00:25:34.180 --> 00:25:36.180]  都還沒有信耶穌
[00:25:36.180 --> 00:25:39.180]  你都說他有價值
[00:25:39.180 --> 00:25:41.180]  愛得過
[00:25:41.180 --> 00:25:42.180]  幫得過
[00:25:42.180 --> 00:25:44.180]  所以他今天祈禱
[00:25:44.180 --> 00:25:45.180]  我們可能還沒有信耶穌
[00:25:45.180 --> 00:25:47.180]  或者甚至信了耶穌
[00:25:47.180 --> 00:25:48.180]  我們都說
[00:25:48.180 --> 00:25:50.180]  上帝我們的問題解決不了
[00:25:50.180 --> 00:25:51.180]  還沒放得下
[00:25:51.180 --> 00:25:53.180]  你幫幫我們吧
[00:25:53.180 --> 00:25:55.180]  你幫我們自己有一個心智
[00:25:55.180 --> 00:25:58.180]  是真的要自己立志
[00:25:58.180 --> 00:26:00.180]  才不會被人踐踏
[00:26:00.180 --> 00:26:02.180]  但是一個踐踏的力量很大的時候
[00:26:02.180 --> 00:26:05.180]  立了志也有很多吃力
[00:26:05.180 --> 00:26:08.180]  我們就將這個事交在你的手裡
[00:26:08.180 --> 00:26:10.180]  我相信你
[00:26:10.180 --> 00:26:11.180]  倚靠你
[00:26:11.180 --> 00:26:13.180]  求你幫助
[00:26:13.180 --> 00:26:15.180]  雖然信不足
[00:26:15.180 --> 00:26:17.180]  你也會幫助我們
[00:26:17.180 --> 00:26:19.180]  我願意倚靠
[00:26:19.180 --> 00:26:20.180]  願意禱告
[00:26:20.180 --> 00:26:21.180]  奉耶穌名祈禱
[00:26:21.180 --> 00:26:23.180]  阿們
[00:26:38.180 --> 00:26:39.180]  先生說得爽快一點
[00:26:39.180 --> 00:26:41.180]  我知道在座當中很多
[00:26:41.180 --> 00:26:44.180]  都是有信耶穌的
[00:26:44.180 --> 00:26:45.180]  你不如握握手
[00:26:45.180 --> 00:26:46.180]  你已經信了耶穌
[00:26:46.180 --> 00:26:47.180]  讓我看看
[00:26:47.180 --> 00:26:48.180]  好不好
[00:26:48.180 --> 00:26:49.180]  以後的說話
[00:26:49.180 --> 00:26:50.180]  我希望對你有鼓勵
[00:26:50.180 --> 00:26:51.180]  好不好
[00:26:51.180 --> 00:26:52.180]  好
[00:26:52.180 --> 00:26:53.180]  你的未信朋友
[00:26:53.180 --> 00:26:54.180]  你看著他
[00:26:54.180 --> 00:26:55.180]  瞪著他
[00:26:55.180 --> 00:26:56.180]  怎樣
[00:26:56.180 --> 00:26:57.180]  怎樣
[00:26:57.180 --> 00:26:58.180]  喂
[00:26:58.180 --> 00:26:59.180]  行不行
[00:26:59.180 --> 00:27:00.180]  好不好
[00:27:00.180 --> 00:27:01.180]  OK
[00:27:01.180 --> 00:27:03.180]  以下給信了耶穌
[00:27:03.180 --> 00:27:05.180]  特別給信了耶穌的人
[00:27:05.180 --> 00:27:06.180]  去問
[00:27:06.180 --> 00:27:08.180]  嘗試回答這個問題
[00:27:08.180 --> 00:27:12.180]  為什麼門徒不能趕出鬼來
[00:27:12.180 --> 00:27:15.180]  沒有信心
[00:27:15.180 --> 00:27:17.180]  什麼叫沒有信心
[00:27:17.180 --> 00:27:21.180]  他們有沒有試過趕鬼治病
[00:27:21.180 --> 00:27:22.180]  有吧
[00:27:22.180 --> 00:27:23.180]  看看吧
[00:27:23.180 --> 00:27:27.180]  六章七節
[00:27:27.180 --> 00:27:29.180]  《馬可福音》六章七節
[00:27:29.180 --> 00:27:30.180]  我們要相信
[00:27:30.180 --> 00:27:32.180]  這些編排不是隨便放一些東西進去
[00:27:32.180 --> 00:27:33.180]  一定是有意思的
[00:27:33.180 --> 00:27:34.180]  先講了這個
[00:27:34.180 --> 00:27:36.180]  耶穌叫你十二個門徒來
[00:27:36.180 --> 00:27:38.180]  差遣他們兩個兩個出去
[00:27:38.180 --> 00:27:42.180]  又賜他們權柄制服污鬼
[00:27:42.180 --> 00:27:44.180]  叫他們不要帶那麼多錢
[00:27:44.180 --> 00:27:45.180]  不要帶那麼多衣服
[00:27:45.180 --> 00:27:46.180]  不要帶那麼多婦女
[00:27:46.180 --> 00:27:47.180]  就出去了
[00:27:47.180 --> 00:27:48.180]  出去之後
[00:27:48.180 --> 00:27:49.180]  門徒就出去傳道
[00:27:49.180 --> 00:27:50.180]  叫人悔改
[00:27:50.180 --> 00:27:52.180]  趕鬼治病和悔改
[00:27:52.180 --> 00:27:53.180]  是分不開的
[00:27:53.180 --> 00:27:54.180]  OK
[00:27:54.180 --> 00:27:55.180]  叫人悔改
[00:27:55.180 --> 00:27:59.180]  又趕出許多鬼
[00:27:59.180 --> 00:28:00.180]  用油抹了許多病人
[00:28:00.180 --> 00:28:01.180]  治好他們
[00:28:01.180 --> 00:28:02.180]  行不行
[00:28:02.180 --> 00:28:03.180]  行
[00:28:03.180 --> 00:28:04.180]  所以第二個福音書
[00:28:04.180 --> 00:28:05.180]  寫了他們
[00:28:05.180 --> 00:28:06.180]  嘩
[00:28:06.180 --> 00:28:07.180]  很厲害
[00:28:07.180 --> 00:28:08.180]  回來告訴耶穌
[00:28:08.180 --> 00:28:09.180]  很厲害
[00:28:09.180 --> 00:28:10.180]  完全行
[00:28:10.180 --> 00:28:11.180]  直到耶穌說
[00:28:11.180 --> 00:28:12.180]  你不要只看這件事
[00:28:12.180 --> 00:28:13.180]  很興奮
[00:28:13.180 --> 00:28:14.180]  很開心
[00:28:14.180 --> 00:28:15.180]  很厲害
[00:28:15.180 --> 00:28:16.180]  要為這些人
[00:28:16.180 --> 00:28:17.180]  在生命冊
[00:28:17.180 --> 00:28:18.180]  為你自己在生命冊
[00:28:18.180 --> 00:28:19.180]  由名記載了
[00:28:19.180 --> 00:28:20.180]  而高興
[00:28:20.180 --> 00:28:21.180]  OK
[00:28:21.180 --> 00:28:22.180]  總之他說
[00:28:22.180 --> 00:28:23.180]  行了
[00:28:23.180 --> 00:28:24.180]  很開心
[00:28:24.180 --> 00:28:25.180]  誰知道九章
[00:28:25.180 --> 00:28:27.180]  七八九
[00:28:27.180 --> 00:28:28.180]  即是三章之後
[00:28:28.180 --> 00:28:29.180]  就已經記載
[00:28:29.180 --> 00:28:30.180]  眾人中間有一個人
[00:28:30.180 --> 00:28:34.180]  夫子我帶你兒子來到你面前
[00:28:34.180 --> 00:28:35.180]  這個被鬼附的
[00:28:35.180 --> 00:28:37.180]  但是你的門徒
[00:28:37.180 --> 00:28:40.180]  我請你的門徒說出來
[00:28:40.180 --> 00:28:42.180]  他們卻是不能
[00:28:42.180 --> 00:28:44.180]  關鍵點在這裡
[00:28:44.180 --> 00:28:46.180]  要看前文後理
[00:28:46.180 --> 00:28:47.180]  究竟作者
[00:28:47.180 --> 00:28:49.180]  作者的背後
[00:28:49.180 --> 00:28:51.180]  馬可福音的作者的背後
[00:28:51.180 --> 00:28:53.180]  是上帝感動他對人說話
[00:28:53.180 --> 00:28:56.180]  他就開始說九章初頭
[00:28:56.180 --> 00:28:59.180]  六章到九章十七節
[00:28:59.180 --> 00:29:02.180]  不能夠有九章
[00:29:02.180 --> 00:29:04.180]  第九章的開始
[00:29:04.180 --> 00:29:07.180]  過了六天耶穌帶著彼得雅各約翰
[00:29:07.180 --> 00:29:09.180]  暗暗地上高山
[00:29:09.180 --> 00:29:11.180]  就在他們面前變了形象
[00:29:11.180 --> 00:29:13.180]  衣服放光極其潔白
[00:29:13.180 --> 00:29:20.180]  地上漂泊的沒有一個能漂得那樣白
[00:29:20.180 --> 00:29:22.180]  簡單一點
[00:29:22.180 --> 00:29:25.180]  耶穌帶三個門徒上山
[00:29:25.180 --> 00:29:28.180]  然後給他一個上天堂的經歷
[00:29:28.180 --> 00:29:31.180]  又見到列祖列宗
[00:29:31.180 --> 00:29:34.180]  又見到上帝的榮光
[00:29:34.180 --> 00:29:37.180]  即是見到上帝
[00:29:37.180 --> 00:29:39.180]  很開心
[00:29:39.180 --> 00:29:41.180]  然後彼得雅忘形
[00:29:41.180 --> 00:29:42.180]  我們不如繼續在這裡
[00:29:42.180 --> 00:29:44.180]  做一個棒什麼的
[00:29:44.180 --> 00:29:46.180]  然後全部沒有了
[00:29:46.180 --> 00:29:47.180]  然後下山
[00:29:47.180 --> 00:29:49.180]  然後下山就到九章
[00:29:49.180 --> 00:29:51.180]  第九章就說他們
[00:29:51.180 --> 00:29:53.180]  別人邀請他們趕鬼治病
[00:29:53.180 --> 00:29:56.180]  不行
[00:29:56.180 --> 00:30:00.180]  未經歷過上天堂的經歷
[00:30:00.180 --> 00:30:04.180]  多麼感動多麼感人的經歷
[00:30:04.180 --> 00:30:06.180]  神蹟奇事的經歷
[00:30:06.180 --> 00:30:08.180]  超自然的經歷
[00:30:08.180 --> 00:30:10.180]  未經歷之前都可以
[00:30:10.180 --> 00:30:12.180]  經歷過之後不行
[00:30:12.180 --> 00:30:17.180]  這是馬可福音作者編排要說出的訊息
[00:30:17.180 --> 00:30:20.180]  他想說經歷不是一切
