
[00:00:00.000 --> 00:00:02.480]  多謝 頂姐妹
[00:18:25.560 --> 00:18:29.000]  你媽媽有個女兒也想嫁給他
[00:18:29.000 --> 00:18:30.280]  彼得呢?
[00:18:30.280 --> 00:18:33.160]  彼得只有兩條船
[00:18:33.160 --> 00:18:35.880]  還爛爛的
[00:18:35.880 --> 00:18:39.000]  肯定就是這個官在前 彼得在後
[00:18:39.000 --> 00:18:40.520]  過了二千年之後
[00:18:40.520 --> 00:18:43.400]  誰在前誰在後呢?
[00:18:43.400 --> 00:18:46.600]  圖上那個就是聖彼得大教堂
[00:18:46.600 --> 00:18:50.040]  我們每一期的教宗選舉都在那裏舉行
[00:18:50.040 --> 00:18:53.360]  很多人都用彼得來做自己的英文名
[00:18:53.360 --> 00:18:56.120]  全因堂好像暫時沒有
[00:18:56.120 --> 00:18:57.640]  遲些都應該有了
[00:18:57.640 --> 00:18:58.800]  我們播道會
[00:18:58.800 --> 00:18:59.920]  我去很多堂會
[00:18:59.920 --> 00:19:02.400]  我問他們誰叫彼得
[00:19:02.400 --> 00:19:03.760]  很多人舉手
[00:19:03.760 --> 00:19:05.760]  那些牧師都叫彼得
[00:19:05.760 --> 00:19:07.600]  所以彼得是在前
[00:19:07.600 --> 00:19:10.680]  這個官又叫甚麼名字?
[00:19:10.680 --> 00:19:13.600]  你看聖經看不看到他叫甚麼名字?
[00:19:13.600 --> 00:19:16.120]  沒有名字
[00:19:16.120 --> 00:19:24.200]  名字都沒有 那就在後
[00:19:24.200 --> 00:19:27.080]  今天你和我的處境都是這樣
[00:19:27.080 --> 00:19:28.560]  我們要做一個選擇
[00:19:28.560 --> 00:19:32.080]  究竟你走那個年輕的官的路
[00:19:32.080 --> 00:19:33.680]  還是走彼得的路
[00:19:33.680 --> 00:19:36.000]  究竟你願不願意跟隨耶穌
[00:19:36.000 --> 00:19:38.480]  我都講到上帝不介意你有錢
[00:19:38.480 --> 00:19:39.920]  上帝很多時候祝福你的
[00:19:39.920 --> 00:19:41.400]  用錢來祝福你
[00:19:41.400 --> 00:19:44.440]  上帝不需要你變賣你的LV手袋
[00:19:44.440 --> 00:19:46.560]  你的勞力士錶給他
[00:19:46.560 --> 00:19:50.120]  上帝其實最愛的是你對他的心意
[00:19:50.120 --> 00:19:52.400]  曾賢有句很簡單的話
[00:19:52.400 --> 00:19:54.120]  上帝對我講
[00:19:54.120 --> 00:19:59.000]  「我而將你的心歸我」
[00:19:59.000 --> 00:20:03.440]  「你將你的心給我」
[00:20:03.440 --> 00:20:04.680]  這個就是上帝
[00:20:04.680 --> 00:20:06.960]  上帝愛你的心
[00:20:06.960 --> 00:20:09.200]  祂要你愛祂
[00:20:09.200 --> 00:20:12.720]  彼得放下那兩條船仔跟隨耶穌
[00:20:12.720 --> 00:20:16.080]  他就享受到一個豐盛的生命
[00:20:16.080 --> 00:20:18.200]  現在讓我來做一些反思
[00:20:18.200 --> 00:20:19.400]  第一
[00:20:19.400 --> 00:20:23.400]  我們有沒有靠自己的功績來取悅上帝?
[00:20:23.400 --> 00:20:26.120]  好像官的錯誤一樣
[00:20:26.120 --> 00:20:26.760]  第二
[00:20:26.760 --> 00:20:28.280]  你的生命裏面
[00:20:28.280 --> 00:20:32.960]  你的心裏面有沒有甚麼難阻你全心跟隨耶穌?
[00:20:32.960 --> 00:20:34.960]  是否你的愛人?是否你的兒女?
[00:20:34.960 --> 00:20:36.960]  是否你的職業?是否你的錢?
[00:20:36.960 --> 00:20:42.560]  你的面子?你的聲譽?你的權?
[00:20:42.560 --> 00:20:43.520]  第三
[00:20:43.520 --> 00:20:47.120]  你有沒有原主那個憐憫人的心腸?
[00:20:47.120 --> 00:20:49.320]  你會不會學習耶穌基督的樣式
[00:20:49.320 --> 00:20:55.200]  愛那些被人忽略、沒有人愛的人?
[00:20:55.200 --> 00:20:58.120]  最後我跟大家分享一幅圖畫
[00:20:58.120 --> 00:21:05.720]  我18歲就離開了香港 自己一個男孩去到外國讀書
[00:21:05.720 --> 00:21:08.080]  生活了三十多年
[00:21:08.080 --> 00:21:11.240]  在那時開車出去外面
[00:21:11.240 --> 00:21:14.080]  去到田野裏面就見到這些這樣的屋
[00:21:14.080 --> 00:21:16.400]  這些屋其實有個新世代的故事
[00:21:16.400 --> 00:21:18.240]  這些破舊了的木屋
[00:21:18.240 --> 00:21:21.640]  原來18年前加拿大地廣人稀
[00:21:21.640 --> 00:21:24.640]  很多歐洲的移民是農夫來到加拿大
[00:21:24.640 --> 00:21:27.120]  政府就想開發這些耕地
[00:21:27.120 --> 00:21:29.720]  就給他們一個deal
[00:21:29.720 --> 00:21:33.680]  就說如果你在這塊地上工作十年開墾
[00:21:33.680 --> 00:21:34.920]  整塊地就給你
[00:21:34.920 --> 00:21:38.240]  這塊地就一英里長一英里闊
[00:21:38.240 --> 00:21:39.840]  嘩 不行
[00:21:39.840 --> 00:21:41.040]  香港就沒有那麼多地
[00:21:41.040 --> 00:21:42.200]  香港就沒有那麼多農地
[00:21:42.200 --> 00:21:44.120]  又都被四叔買了
[00:21:44.120 --> 00:21:48.120]  但是如果一英里長一英里闊就很重要
[00:21:48.120 --> 00:21:51.640]  整個香港九龍新界加起來都只有四百英里
[00:21:51.640 --> 00:21:54.840]  那時每人一英里想像那些農夫
[00:21:54.840 --> 00:21:57.200]  就在那個中間點
[00:21:57.200 --> 00:22:00.520]  因為每一英里都有條小路
[00:22:00.520 --> 00:22:02.200]  我開車就經過這條路
[00:22:02.200 --> 00:22:04.480]  在中間點就建了這間屋
[00:22:04.480 --> 00:22:06.800]  大家有盤
[00:22:06.800 --> 00:22:09.160]  那間屋對面路就是你
[00:22:09.160 --> 00:22:12.720]  四家人就彼此相輔
[00:22:12.720 --> 00:22:14.680]  就生了很多子女
[00:22:14.680 --> 00:22:16.640]  有牛有羊有馬有豬
[00:22:16.640 --> 00:22:17.840]  嘩 很開心
[00:22:17.840 --> 00:22:20.160]  這個家園就很寶貴 心安定
[00:22:20.160 --> 00:22:22.800]  就最愛最愛的了
[00:22:22.800 --> 00:22:26.120]  但是一百年之後我開車經過
[00:22:26.120 --> 00:22:31.760]  人去樓空 頹垣敗瓦
[00:22:31.760 --> 00:22:34.440]  不再被紀念
[00:22:34.440 --> 00:22:38.600]  這已經證明了你今天所寶貴的東西
[00:22:38.600 --> 00:22:41.880]  如果你愛它多過愛上帝的話
[00:22:41.880 --> 00:22:44.480]  其實都不能夠留存很久
[00:22:44.480 --> 00:22:46.320]  都不能夠永存
[00:22:46.320 --> 00:22:49.440]  我想像我當年一個人去加拿大
[00:22:49.440 --> 00:22:52.880]  十八歲 眨眼間已經五十年過去了
[00:22:52.880 --> 00:22:55.160]  人生就很快就過去了
[00:22:55.160 --> 00:22:58.720]  李白 詩人李白有句話
[00:22:58.720 --> 00:23:02.640]  「浮生若夢為歡幾何?」
[00:23:02.640 --> 00:23:06.200]  如果你選擇那條年輕的官那條路
[00:23:06.200 --> 00:23:10.240]  將來你的處境就像這間屋一樣
[00:23:10.240 --> 00:23:11.640]  不再被紀念
[00:23:11.640 --> 00:23:13.080]  但如果你像彼得那樣
[00:23:13.080 --> 00:23:15.800]  撇下那兩條爛船仔跟隨耶穌
[00:23:15.800 --> 00:23:19.800]  上帝接受你 上帝是恩代你
[00:23:19.800 --> 00:23:22.000]  耶穌對彼得說
[00:23:22.000 --> 00:23:23.600]  我實在告訴你
[00:23:23.600 --> 00:23:25.920]  你為我的名撇下這些東西
[00:23:25.920 --> 00:23:29.840]  將來得到八倍 而且承受永生
[00:23:29.840 --> 00:23:33.160]  將來你要和我坐在寶座上面
[00:23:33.160 --> 00:23:34.560]  審判以色列
[00:23:34.560 --> 00:23:36.680]  因為你要坐在寶座上面
[00:23:36.680 --> 00:23:38.440]  享受這個永遠的生命
[00:23:38.440 --> 00:23:42.960]  頂姐妹 這個比喻就是這麼簡單
[00:23:42.960 --> 00:23:46.640]  今天在新年開始讓我們在上帝面前立志
[00:23:46.640 --> 00:23:49.960]  是真心的跟隨祂
[00:23:49.960 --> 00:23:53.400]  我知道大家前面的道路都不容易
[00:23:53.400 --> 00:23:56.800]  我們上帝為我們預備了一些擔子
[00:23:56.800 --> 00:23:58.000]  一些十字擔
[00:23:58.000 --> 00:23:59.440]  但是上帝與你同在
[00:23:59.440 --> 00:24:01.840]  你這時候將你的心交給祂
[00:24:01.840 --> 00:24:04.120]  祂就會接受 祂就會帶領你
[00:24:04.120 --> 00:24:06.680]  在你的人生幽谷
[00:24:06.680 --> 00:24:08.200]  高高低低的人生裏面
[00:24:08.200 --> 00:24:09.400]  祂與你同在
[00:24:09.400 --> 00:24:12.680]  祂慈愛的手 減輕你的憂慮重在
[00:24:12.680 --> 00:24:16.000]  祂會為你打開一個燦爛的明天
[00:24:16.000 --> 00:24:17.320]  祂會陪伴你
[00:24:17.320 --> 00:24:21.320]  將來有一天祂會接你回天下
[00:24:21.320 --> 00:24:23.760]  其實我很感恩
[00:24:23.760 --> 00:24:26.520]  人生真的很快就不再被紀念
[00:24:26.520 --> 00:24:28.160]  幾年之後可能我死了
[00:24:28.160 --> 00:24:29.720]  你們都不會再紀念我
[00:24:29.720 --> 00:24:31.160]  最多頭一兩個星期
[00:24:31.160 --> 00:24:32.800]  羅莫斯沒有來講道
[00:24:32.800 --> 00:24:35.320]  現在所有的道行馬匡莫斯都講了
[00:24:35.320 --> 00:24:36.960]  然後就已經忘記了
[00:24:36.960 --> 00:24:38.680]  但是耶穌紀念我
[00:24:38.680 --> 00:24:40.080]  耶穌都紀念你
[00:24:40.080 --> 00:24:41.640]  我們一起低頭有個祈禱
[00:24:41.640 --> 00:24:43.960]  我讓大家有半分鐘的時間
[00:24:43.960 --> 00:24:45.920]  你自己對神祈禱
[00:24:45.920 --> 00:24:48.840]  你對神說:主啊 我願意將我的心交給祢
[00:24:48.840 --> 00:24:50.440]  如果你未信耶穌的話
[00:24:50.440 --> 00:24:53.400]  你對耶穌說:主啊 我願意接受祢的救恩
[00:24:53.400 --> 00:24:54.360]  祢的禮物
[00:24:54.360 --> 00:24:56.400]  我願意做祢的兒女
[00:24:56.400 --> 00:24:58.000]  如果你信了耶穌說:主啊
[00:24:58.000 --> 00:24:59.440]  我要審查自己
[00:24:59.440 --> 00:25:00.960]  如果心裏面有偶像
[00:25:00.960 --> 00:25:02.440]  求祢幫助我除害
[00:25:02.440 --> 00:25:04.400]  我不要錢 不要其他的東西
[00:25:04.400 --> 00:25:06.400]  我要來 我要跟隨來
[00:25:06.400 --> 00:25:07.640]  我要學習彼得
[00:25:07.640 --> 00:25:09.440]  一生一世跟隨來
[00:25:09.440 --> 00:25:12.040]  我們一起安靜半分鐘的時間
[00:25:12.040 --> 00:25:17.040]  我讓大家有個祈禱
[00:25:17.040 --> 00:25:18.800]  真主我們來到祢的面前
[00:25:18.800 --> 00:25:19.800]  我們感謝祢
[00:25:19.800 --> 00:25:21.000]  在新年開始
[00:25:21.000 --> 00:25:23.040]  祢給我們有激勵
[00:25:23.040 --> 00:25:24.480]  給我們有安慰
[00:25:24.480 --> 00:25:26.560]  主祢應許我們同在
[00:25:26.560 --> 00:25:27.840]  祢幫助我們
[00:25:27.840 --> 00:25:30.760]  我將到在在每一位弟兄姐妹交托
[00:25:30.760 --> 00:25:34.160]  他們在新一年有不同的計劃
[00:25:34.160 --> 00:25:35.720]  有不同的負擔
[00:25:35.720 --> 00:25:37.360]  或者是有重擔
[00:25:37.360 --> 00:25:38.880]  或者有憂慮
[00:25:38.880 --> 00:25:40.120]  有希望
[00:25:40.120 --> 00:25:41.120]  有夢想
[00:25:41.120 --> 00:25:43.040]  我完全將他們交托
[00:25:43.040 --> 00:25:45.280]  我為他們的緣故有禱告
[00:25:45.280 --> 00:25:46.360]  求祢祝福他們
[00:25:46.360 --> 00:25:47.920]  求祢的靈充滿他們
[00:25:47.920 --> 00:25:50.600]  你赦免他們的過犯和軟弱
[00:25:50.600 --> 00:25:53.800]  祢的靈大大的將喜樂賜給他們
[00:25:53.800 --> 00:25:56.160]  叫他們真的看得清楚
[00:25:56.160 --> 00:25:59.080]  祢才是他們心裏所至愛的
[00:25:59.080 --> 00:26:02.600]  其他一切都是短暫的
[00:26:02.600 --> 00:26:05.480]  浮生若夢為歡幾何
[00:26:05.480 --> 00:26:09.080]  主我們將到每一位弟兄姐妹交托
[00:26:09.080 --> 00:26:12.880]  我特別為到如果有未相信你的朋友交托
[00:26:12.880 --> 00:26:14.800]  求你接受他的禱告
[00:26:14.800 --> 00:26:16.480]  你將永生賜給他
[00:26:16.480 --> 00:26:17.720]  倘若他對你說
[00:26:17.720 --> 00:26:19.280]  我願意相信耶穌
[00:26:19.280 --> 00:26:20.800]  接受這個永生的禮物
[00:26:20.800 --> 00:26:23.480]  求你繼續帶領開導他
[00:26:23.480 --> 00:26:24.600]  與他同在
[00:26:24.600 --> 00:26:26.400]  多謝你聽我們的祈禱
[00:26:26.400 --> 00:26:27.800]  奉耶穌基督的名
[00:26:27.800 --> 00:26:28.800]  阿們
