
[00:00:00.000 --> 00:00:03.280]  美國一個很出名的金融家
[00:17:38.360 --> 00:17:39.840]  不知道大家有沒有這樣的經驗
[00:17:39.840 --> 00:17:41.040]  很多時候你也有這樣的經驗
[00:17:41.040 --> 00:17:43.280]  覺得 哇 我真的跟神很親近
[00:17:43.280 --> 00:17:43.960]  OK
[00:17:43.960 --> 00:17:47.040]  各樣神都好像很看重我
[00:17:47.040 --> 00:17:49.240]  神要用我去make a difference
[00:17:49.240 --> 00:17:50.400]  去做些事
[00:17:50.400 --> 00:17:51.720]  OK
[00:17:51.720 --> 00:17:52.720]  無論我做什麼
[00:17:52.720 --> 00:17:55.600]  上帝都像在我旁邊幫着我一樣
[00:17:55.600 --> 00:17:57.520]  我跟神覺得 哇 真的
[00:17:57.520 --> 00:17:58.760]  真的很棒
[00:17:58.760 --> 00:17:59.800]  大家有沒有試過這樣的
[00:17:59.800 --> 00:18:02.080]  肅靈高峯的經驗
[00:18:02.080 --> 00:18:03.400]  有沒有
[00:18:03.400 --> 00:18:05.320]  我希望你有
[00:18:05.320 --> 00:18:06.320]  沒有的時候
[00:18:06.320 --> 00:18:07.200]  怎麼能夠有呢
[00:18:07.200 --> 00:18:09.800]  一會兒跟大家去講
[00:18:09.800 --> 00:18:12.720]  我想跟大家特別去留意的是
[00:18:12.720 --> 00:18:15.120]  45節和46節
[00:18:15.120 --> 00:18:17.520]  因爲有一個轉捩點開始出現
[00:18:17.520 --> 00:18:20.600]  45節和46節
[00:18:20.600 --> 00:18:22.280]  就是說到
[00:18:22.280 --> 00:18:23.160]  在那個時間
[00:18:23.160 --> 00:18:27.520]  阿哈王已經在坐車回去
[00:18:27.520 --> 00:18:28.840]  不過一會兒
[00:18:28.840 --> 00:18:30.280]  天空悶了 烏雲
[00:18:30.280 --> 00:18:31.160]  風也吹起來了
[00:18:31.160 --> 00:18:32.640]  大雨傾盆而下
[00:18:32.640 --> 00:18:33.320]  但是
[00:18:33.320 --> 00:18:35.080]  阿哈就上了馬車
[00:18:35.080 --> 00:18:37.120]  已經回到耶穌列的地方
[00:18:37.120 --> 00:18:39.160]  大家留意46節
[00:18:39.160 --> 00:18:40.880]  上主的能力臨到伊利亞
[00:18:40.880 --> 00:18:42.160]  他就束緊衣服
[00:18:42.160 --> 00:18:43.320]  趕着阿哈的前頭
[00:18:43.320 --> 00:18:45.760]  一直跑到耶穌列
[00:18:45.760 --> 00:18:46.640]  哇
[00:18:46.640 --> 00:18:48.320]  很奇怪
[00:18:48.320 --> 00:18:51.000]  他已經警告了皇帝
[00:18:51.000 --> 00:18:53.000]  他走了 不走就走不了
[00:18:53.000 --> 00:18:54.400]  那皇帝就走了
[00:18:54.400 --> 00:18:57.120]  上馬車走
[00:18:57.120 --> 00:18:58.000]  但是接着
[00:18:58.000 --> 00:19:02.680]  上帝就將能力賜給伊利亞先知
[00:19:02.680 --> 00:19:03.840]  讓他束緊衣服
[00:19:03.840 --> 00:19:06.440]  不知道是不是在草上飛
[00:19:06.440 --> 00:19:08.160]  騎車
[00:19:08.160 --> 00:19:12.040]  竟然可以跑在阿哈王的前頭
[00:19:12.040 --> 00:19:13.680]  先去到耶穌列
[00:19:13.680 --> 00:19:14.800]  耶穌列就是
[00:19:14.800 --> 00:19:17.280]  那時的首都
[00:19:17.280 --> 00:19:18.360]  皇宮在那裏
[00:19:18.360 --> 00:19:20.800]  皇后在那裏
[00:19:20.800 --> 00:19:22.960]  我不知道這是怎麼發生的
[00:19:22.960 --> 00:19:24.760]  怎麼能做到這件事
[00:19:24.760 --> 00:19:26.600]  不過這不是重點
[00:19:26.600 --> 00:19:28.080]  重點是我在想
[00:19:28.080 --> 00:19:30.280]  當伊利亞先知
[00:19:30.280 --> 00:19:32.520]  先阿哈王那一步
[00:19:32.520 --> 00:19:33.920]  去到耶穌列
[00:19:33.920 --> 00:19:36.560]  等他回來
[00:19:36.560 --> 00:19:37.520]  到底
[00:19:37.520 --> 00:19:41.600]  這個伊利亞先知的腦袋在想什麼呢
[00:19:41.600 --> 00:19:46.080]  到底他爲什麼要先過阿哈王回去
[00:19:46.080 --> 00:19:48.000]  等他回來呢
[00:19:48.000 --> 00:19:49.440]  我在想
[00:19:49.440 --> 00:19:52.760]  其中我看到一個原因
[00:19:52.760 --> 00:19:55.640]  就是
[00:19:55.640 --> 00:19:59.400]  你看到神的工作是多麼的偉大
[00:19:59.400 --> 00:20:01.320]  你看到上主的能力
[00:20:01.320 --> 00:20:03.520]  你知道耶穌說上帝先是獨一的真神
[00:20:03.520 --> 00:20:05.960]  你的所謂先知
[00:20:05.960 --> 00:20:07.840]  被我殺光了
[00:20:07.840 --> 00:20:09.400]  所以這個伊利亞先知
[00:20:09.400 --> 00:20:12.200]  在耶穌列期待着
[00:20:12.200 --> 00:20:13.520]  阿哈王回來
[00:20:13.520 --> 00:20:14.640]  講給皇后聽
[00:20:14.640 --> 00:20:16.080]  然後應罪悔改
[00:20:16.080 --> 00:20:18.720]  帶領人民再次去敬拜
[00:20:18.720 --> 00:20:19.840]  那個獨一的真神
[00:20:19.840 --> 00:20:21.960]  耶穌是上帝
[00:20:21.960 --> 00:20:25.560]  他期待着有這樣的事發生
[00:20:25.560 --> 00:20:26.920]  但是
[00:20:26.920 --> 00:20:29.440]  他這個期待有沒有出現呢
[00:20:29.440 --> 00:20:31.280]  他有great anticipation
[00:20:31.280 --> 00:20:32.680]  一個很大的期待
[00:20:32.680 --> 00:20:35.800]  希望透過做這麼多的功夫
[00:20:35.800 --> 00:20:37.520]  ok
[00:20:37.520 --> 00:20:39.080]  乾旱又有雨水了
[00:20:39.080 --> 00:20:39.840]  ok
[00:20:39.840 --> 00:20:40.800]  是吧
[00:20:40.800 --> 00:20:43.160]  哪個上帝有能力
[00:20:43.160 --> 00:20:44.120]  又看到了
[00:20:44.120 --> 00:20:45.840]  你的先知又沒有了
[00:20:45.840 --> 00:20:48.000]  應該悔改了
[00:20:48.000 --> 00:20:49.640]  but nothing happened
[00:20:49.640 --> 00:20:51.680]  相反是什麼
[00:20:51.680 --> 00:20:53.440]  相反他等來的是什麼
[00:20:53.440 --> 00:20:55.480]  是這個皇后
[00:20:55.480 --> 00:20:57.960]  耶細別的message
[00:20:57.960 --> 00:21:02.480]  那個message是什麼
[00:21:02.480 --> 00:21:05.960]  阿哈王就將伊利亞所做的每一件事
[00:21:05.960 --> 00:21:08.880]  和他怎麼處死所有不利的先知
[00:21:08.880 --> 00:21:12.080]  都告訴妻子耶細別
[00:21:12.080 --> 00:21:14.440]  耶細別就差事者去見伊利亞
[00:21:14.440 --> 00:21:15.920]  這個就是message
[00:21:15.920 --> 00:21:18.640]  明天這時候
[00:21:18.640 --> 00:21:23.600]  如果我不照你對付我的先知的辦法來對付你
[00:21:23.600 --> 00:21:26.720]  願神明擊殺我
[00:21:26.720 --> 00:21:28.200]  這個轉捩點
[00:21:28.200 --> 00:21:30.320]  是伊利亞人生的轉捩點
[00:21:30.320 --> 00:21:33.600]  伊利亞害怕
[00:21:33.600 --> 00:21:34.480]  大家可不可以想象
[00:21:34.480 --> 00:21:37.760]  剛纔我說伊利亞那種威風
[00:21:37.760 --> 00:21:38.680]  忽然之間
[00:21:38.680 --> 00:21:40.800]  在這個時刻
[00:21:40.800 --> 00:21:42.520]  害怕到什麼地步呢
[00:21:42.520 --> 00:21:44.920]  起身逃命
[00:21:44.920 --> 00:21:48.560]  就帶着他的僕人逃到猶大的別士巴去
[00:21:48.560 --> 00:21:50.760]  就是猶大最南邊的地方
[00:21:50.760 --> 00:21:51.680]  都不救
[00:21:51.680 --> 00:21:53.400]  留下的僕人在那裏
[00:21:53.400 --> 00:21:56.320]  自己走了一天的路程來到曠野
[00:21:56.320 --> 00:21:57.600]  去到曠野
[00:21:57.600 --> 00:22:02.920]  就坐在一棵杜松樹的陰下
[00:22:02.920 --> 00:22:05.680]  求死
[00:22:05.680 --> 00:22:06.400]  悄悄地說
[00:22:06.400 --> 00:22:07.680]  上主啊我受了
[00:22:07.680 --> 00:22:08.600]  我受不了
[00:22:08.600 --> 00:22:09.600]  我受不了
[00:22:09.600 --> 00:22:12.600]  把我的性命除去吧
[00:22:12.600 --> 00:22:16.560]  我還是死掉的好
[00:22:16.560 --> 00:22:18.920]  大家有沒有看到一個很大的轉變
[00:22:18.920 --> 00:22:22.200]  從一個屬靈的高位忽然之間
[00:22:22.200 --> 00:22:25.760]  跌入屬靈的幽谷當中
[00:22:25.760 --> 00:22:31.120]  我稱之爲伊利亞的後靈性高峯綜合症
[00:22:31.120 --> 00:22:33.600]  Post-Spiritual High Syndrome
[00:22:33.600 --> 00:22:35.720]  本來是很高的
[00:22:35.720 --> 00:22:36.800]  很高的
[00:22:36.800 --> 00:22:39.080]  忽然之間
[00:22:39.080 --> 00:22:40.080]  一個很大的石壁
[00:22:40.080 --> 00:22:42.160]  一個很大的挫折
[00:22:42.160 --> 00:22:46.040]  就出現在他的生命當中
[00:22:46.040 --> 00:22:47.280]  到那個地步
[00:22:47.280 --> 00:22:48.880]  他要逃命
[00:22:48.880 --> 00:22:49.400]  OK
[00:22:49.400 --> 00:22:50.560]  本來想着
[00:22:50.560 --> 00:22:52.200]  希望見到這些人悔改
[00:22:52.200 --> 00:22:53.120]  歸向上帝
[00:22:53.120 --> 00:22:55.800]  現在竟然要逃命
[00:22:55.800 --> 00:22:57.200]  他從來沒有想過
[00:22:57.200 --> 00:23:00.360]  他會有這樣的制御
[00:23:00.360 --> 00:23:02.880]  他覺得他不知道該怎麼辦
[00:23:02.880 --> 00:23:05.800]  唯一的方法就是走
[00:23:05.800 --> 00:23:07.080]  根本是不可能的事
[00:23:07.080 --> 00:23:08.000]  如果你是我
[00:23:08.000 --> 00:23:09.280]  不是我
[00:23:09.280 --> 00:23:11.280]  如果你是阿哈王
[00:23:11.280 --> 00:23:13.680]  如果你是皇后
[00:23:13.680 --> 00:23:14.280]  耶穌別
[00:23:14.280 --> 00:23:16.320]  哇 國家
[00:23:16.320 --> 00:23:19.720]  經歷了三年多的乾旱
[00:23:19.720 --> 00:23:20.920]  人民沒喫飯
[00:23:20.920 --> 00:23:21.960]  很多人餓死
[00:23:21.960 --> 00:23:24.440]  甚至連生畜都要餓死
[00:23:24.440 --> 00:23:25.720]  很嚴重
[00:23:25.720 --> 00:23:26.120]  OK
[00:23:26.120 --> 00:23:29.080]  但是神說下雨就下雨了
[00:23:29.080 --> 00:23:30.000]  OK
[00:23:30.000 --> 00:23:34.000]  然後八百五十個先知
[00:23:34.000 --> 00:23:35.200]  在祈禱
[00:23:35.200 --> 00:23:35.840]  沒事發生
[00:23:35.840 --> 00:23:38.520]  但是當伊利亞一個先知祈禱的時候
[00:23:38.520 --> 00:23:42.040]  神就光火消電祭祀
[00:23:42.040 --> 00:23:46.040]  他們所經歷和所見到的一切
[00:23:46.040 --> 00:23:48.920]  應該是令他們悔改的
[00:23:48.920 --> 00:23:50.520]  但相反的
[00:23:50.520 --> 00:23:52.240]  他們反而是發誓
[00:23:52.240 --> 00:23:54.320]  要在二十四小時之內
[00:23:54.320 --> 00:23:58.560]  就要殺死伊利亞
[00:23:58.560 --> 00:24:00.440]  當我看到這裏的時候
[00:24:00.440 --> 00:24:02.920]  我心裏有兩個反應
[00:24:02.920 --> 00:24:04.600]  第一個反應是什麼呢
[00:24:04.600 --> 00:24:05.240]  很多時候我們說
[00:24:05.240 --> 00:24:06.800]  這個人不會信耶穌了
[00:24:06.800 --> 00:24:08.920]  除非他見到異象 見到神蹟
[00:24:08.920 --> 00:24:11.680]  所以我們求他遇到異象 見到神蹟
[00:24:11.680 --> 00:24:14.360]  他就會信耶穌了
[00:24:14.360 --> 00:24:15.680]  I was wrong
[00:24:15.680 --> 00:24:16.560]  如果你這麼想
[00:24:16.560 --> 00:24:19.200]  You are wrong too
[00:24:19.200 --> 00:24:22.240]  這個阿哈王親眼見到神蹟的
[00:24:22.240 --> 00:24:25.520]  親眼見證神的作爲
[00:24:25.520 --> 00:24:26.640]  耶穌雖然見不到
[00:24:26.640 --> 00:24:29.080]  但聽他老公說不會騙他的
[00:24:29.080 --> 00:24:30.920]  但原來人見到神蹟
[00:24:30.920 --> 00:24:32.280]  人見到異象
[00:24:32.280 --> 00:24:33.360]  人見到奇事
[00:24:33.360 --> 00:24:36.600]  不會因爲這樣就信耶穌的
[00:24:36.600 --> 00:24:38.480]  就會被觸動改變
[00:24:38.480 --> 00:24:41.240]  這個完全是聖靈的工作
[00:24:41.240 --> 00:24:43.520]  所以我們可以這樣求的
[00:24:43.520 --> 00:24:48.720]  不過事件不是這樣發生的
[00:24:48.720 --> 00:24:51.680]  第二個讓我想起的是什麼呢
[00:24:51.680 --> 00:24:55.480]  就是人的軟弱
[00:24:55.480 --> 00:24:59.720]  當我們將我們的眼目轉向上帝
[00:24:59.720 --> 00:25:01.280]  而將我們的注意力
[00:25:01.280 --> 00:25:03.400]  放在我們所面對的困難
[00:25:03.400 --> 00:25:07.280]  處境 危機和逆境的時候
[00:25:07.280 --> 00:25:09.200]  原來每一個人都這麼軟弱
[00:25:09.200 --> 00:25:10.960]  包括爾利亞先知
[00:25:10.960 --> 00:25:13.440]  我們覺得他是屬靈的偉人
[00:25:13.440 --> 00:25:16.400]  爾利亞先知 是不是這樣想的
[00:25:16.400 --> 00:25:18.720]  但原來就算是爾利亞先知
[00:25:18.720 --> 00:25:21.560]  也會有軟弱跌倒
[00:25:21.560 --> 00:25:25.360]  信心不足的時候
[00:25:25.360 --> 00:25:26.680]  爲什麼他會這樣呢
[00:25:26.680 --> 00:25:28.120]  我當時已經說了
[00:25:28.120 --> 00:25:30.840]  因爲他將太多的注意力
[00:25:30.840 --> 00:25:33.840]  放在他所面對的逆境
[00:25:33.840 --> 00:25:36.560]  困難 危機上
[00:25:36.560 --> 00:25:38.600]  當他的眼轉向耶穌
[00:25:38.600 --> 00:25:40.160]  轉向上帝
[00:25:40.160 --> 00:25:43.880]  他就忽然之間覺得自己很無助
[00:25:43.880 --> 00:25:45.880]  第一
[00:25:45.880 --> 00:25:48.200]  大家有沒有經歷過這樣的情況呢
[00:25:48.200 --> 00:25:49.720]  其實這不單單是
[00:25:49.720 --> 00:25:53.040]  舊約 爾利亞先知的例子
[00:25:53.040 --> 00:25:54.240]  考考大家好不好
[00:25:54.240 --> 00:25:57.720]  在新約裏面其實也有同樣的例子
[00:25:57.720 --> 00:25:59.480]  這是耶穌基督的門徒
[00:25:59.480 --> 00:26:00.800]  十二個門徒之一
[00:26:00.800 --> 00:26:02.800]  大家知道我想說誰嗎
[00:26:02.800 --> 00:26:04.960]  他也有爾利亞先知
[00:26:04.960 --> 00:26:07.600]  同樣的制御和經歷
[00:26:07.600 --> 00:26:10.160]  大家想想是誰呢
[00:26:10.160 --> 00:26:11.640]  十二個門徒
[00:26:11.640 --> 00:26:13.120]  很難找吧
[00:26:13.120 --> 00:26:16.000]  三個當中其中一個呢
[00:26:16.000 --> 00:26:17.800]  是誰呢
[00:26:17.800 --> 00:26:19.240]  我聽不到
[00:26:19.240 --> 00:26:20.720]  彼得
[00:26:20.720 --> 00:26:22.200]  哪件事呢
[00:26:22.200 --> 00:26:23.080]  是彼得
[00:26:23.080 --> 00:26:26.200]  是哪件事呢
[00:26:26.200 --> 00:26:29.440]  記不記得有一個《預克豐古的晚上》
[00:26:29.440 --> 00:26:30.400]  講故事
[00:26:30.400 --> 00:26:32.520]  預克豐古的晚上
[00:26:32.520 --> 00:26:37.000]  一羣門徒在加利利海的中心
[00:26:37.000 --> 00:26:38.280]  坐在船裏面
[00:26:38.280 --> 00:26:41.480]  忽然之間看到黑影走過來
[00:26:41.480 --> 00:26:42.600]  他們以爲看到鬼
[00:26:42.600 --> 00:26:43.920]  大家記得那個故事嗎
[00:26:43.920 --> 00:26:46.440]  耶穌說是我來的
[00:26:46.440 --> 00:26:49.280]  彼得走着走着先死就先死的那個
[00:26:49.280 --> 00:26:50.080]  如果是你
[00:26:50.080 --> 00:26:51.960]  你叫我也走在水上
[00:26:51.960 --> 00:26:53.320]  好像你一樣
[00:26:53.320 --> 00:26:54.880]  大家記得那個故事嗎
[00:26:54.880 --> 00:26:55.720]  記得
[00:26:55.720 --> 00:26:57.480]  很出名的故事
[00:26:57.480 --> 00:26:58.440]  耶穌對彼得說
[00:26:58.440 --> 00:27:00.240]  那你來吧
[00:27:00.240 --> 00:27:01.720]  彼得真的來
[00:27:01.720 --> 00:27:03.200]  真是多大信心
[00:27:03.200 --> 00:27:04.560]  立刻脫了衣服
[00:27:04.560 --> 00:27:05.760]  跳進海里
[00:27:05.760 --> 00:27:07.560]  離開了船跳進海里
[00:27:07.560 --> 00:27:08.320]  咦
[00:27:08.320 --> 00:27:09.000]  可以啊
[00:27:09.000 --> 00:27:10.240]  他真的在水面上行走
[00:27:10.240 --> 00:27:11.840]  走到耶穌那裏
[00:27:11.840 --> 00:27:14.720]  弟兄姊妹
[00:27:14.720 --> 00:27:15.800]  這個呢
[00:27:15.800 --> 00:27:18.400]  是彼得屬靈生命的高峯
[00:27:18.400 --> 00:27:20.880]  從來沒有別的門徒
[00:27:20.880 --> 00:27:22.160]  包括十二門徒在內
[00:27:22.160 --> 00:27:23.440]  曾經好像耶穌一樣
[00:27:23.440 --> 00:27:24.520]  在水面上行走
[00:27:24.520 --> 00:27:25.840]  有沒有聽過誰
[00:27:25.840 --> 00:27:26.960]  在聖經裏找不到
[00:27:26.960 --> 00:27:28.240]  唯一彼得一個
[00:27:28.240 --> 00:27:31.520]  曾經可以在水上行走
[00:27:31.520 --> 00:27:32.120]  不得了
[00:27:32.120 --> 00:27:34.000]  那個經驗我相信
[00:27:34.000 --> 00:27:35.560]  他一定終身難忘
[00:27:35.560 --> 00:27:37.200]  而且好像我剛纔說的
[00:27:37.200 --> 00:27:40.320]  是他屬靈的高峯
[00:27:40.320 --> 00:27:43.640]  但這個高峯很短時間
[00:27:43.640 --> 00:27:44.880]  在什麼時候
[00:27:44.880 --> 00:27:47.760]  彼得開始下沉
[00:27:47.760 --> 00:27:49.040]  在什麼時候
[00:27:49.040 --> 00:27:50.840]  大家知道的
[00:27:50.840 --> 00:27:53.200]  當他的眼目
[00:27:53.200 --> 00:27:54.200]  轉來耶穌
[00:27:54.200 --> 00:27:55.560]  不是看着耶穌
[00:27:55.560 --> 00:27:58.120]  而轉而去看着什麼
[00:27:58.120 --> 00:28:00.440]  the stormy sea
[00:28:00.440 --> 00:28:02.800]  看着周圍的風浪
[00:28:02.800 --> 00:28:06.440]  哇 這麼大風 這麼大浪
[00:28:06.440 --> 00:28:10.680]  他就開始下沉
[00:28:10.680 --> 00:28:12.760]  same as Elijah
[00:28:12.760 --> 00:28:15.240]  和這個以利亞一樣
[00:28:15.240 --> 00:28:17.320]  當以利亞
[00:28:17.320 --> 00:28:19.840]  當彼得注視在
[00:28:19.840 --> 00:28:21.400]  自己面對的那些困難
[00:28:21.400 --> 00:28:23.640]  逆境的時候
[00:28:23.640 --> 00:28:24.960]  他就開始覺得
[00:28:24.960 --> 00:28:27.160]  和神有隔膜
[00:28:27.160 --> 00:28:29.200]  他開始覺得和神越來越遠
[00:28:29.200 --> 00:28:30.520]  其實不是越來越遠
[00:28:30.520 --> 00:28:32.920]  不過你見不到他
[00:28:32.920 --> 00:28:34.400]  你眼睛裏面見不到上帝
[00:28:34.400 --> 00:28:36.040]  見不到耶穌基督
[00:28:36.040 --> 00:28:38.000]  於是你就開始覺得
[00:28:38.000 --> 00:28:39.520]  哎呀 我很不行
[00:28:39.520 --> 00:28:40.960]  你接下來是什麼
[00:28:40.960 --> 00:28:42.160]  恐懼
[00:28:42.160 --> 00:28:43.320]  恐懼帶來什麼
[00:28:43.320 --> 00:28:44.000]  你會frustrated
[00:28:44.000 --> 00:28:45.320]  爲什麼我信耶穌這麼久
[00:28:45.320 --> 00:28:46.320]  仍然會這樣
[00:28:46.320 --> 00:28:48.400]  遇到問題還會害怕
[00:28:48.400 --> 00:28:50.160]  沒信心
[00:28:50.160 --> 00:28:51.840]  你frustrated的時候
[00:28:51.840 --> 00:28:52.720]  你更加分心
[00:28:52.720 --> 00:28:53.240]  你就想想
[00:28:53.240 --> 00:28:54.280]  應該怎麼面對這個問題
[00:28:54.280 --> 00:28:56.040]  怎麼處理這件事
[00:28:56.040 --> 00:28:58.280]  怎麼去解決這個困境
[00:28:58.280 --> 00:29:01.120]  自己又想方法
[00:29:01.120 --> 00:29:03.200]  當你這樣做的時候
[00:29:03.200 --> 00:29:05.560]  我們好像在面對一個問題
[00:29:05.560 --> 00:29:07.120]  我們push我們
[00:29:07.120 --> 00:29:09.040]  one step further away from God
[00:29:09.040 --> 00:29:13.000]  讓我們離開上帝更加遠
[00:29:13.000 --> 00:29:15.000]  我們缺乏了那種力量
[00:29:15.000 --> 00:29:19.240]  全心全意地去服侍上帝
[00:29:19.240 --> 00:29:24.160]  這個就是以利亞和彼得面對的問題
[00:29:24.160 --> 00:29:26.440]  從一個屬靈的高方
[00:29:26.440 --> 00:29:28.800]  一個高處
[00:29:28.800 --> 00:29:30.640]  結果經歷了一個
[00:29:30.640 --> 00:29:31.800]  我剛纔說的
[00:29:31.800 --> 00:29:38.880]  Post-Spiritual High Symptom
[00:29:38.880 --> 00:29:42.160]  我記得
[00:29:42.160 --> 00:29:43.320]  很多時候
[00:29:43.320 --> 00:29:47.440]  我們做基督徒越來越久的時候
[00:29:47.440 --> 00:29:49.720]  不知道大家有沒有這樣的經驗
[00:29:49.720 --> 00:29:51.200]  當你信仰一段時間的時候
[00:29:51.200 --> 00:29:52.000]  我剛纔已經說過
[00:29:52.000 --> 00:29:53.560]  我們的high point
[00:29:53.560 --> 00:29:55.400]  你覺得和神很接近
[00:29:55.400 --> 00:29:56.640]  你覺得很棒
[00:29:56.640 --> 00:29:58.960]  你覺得神的同在
[00:29:58.960 --> 00:30:01.400]  no doubt about it
[00:30:01.400 --> 00:30:02.080]  但是
[00:30:02.080 --> 00:30:03.280]  after one day
[00:30:03.280 --> 00:30:03.840]  two day
[00:30:03.840 --> 00:30:04.880]  比如說
[00:30:04.880 --> 00:30:06.400]  通常大家來敬拜
[00:30:06.400 --> 00:30:09.600]  都是這個week裏面的high point
[00:30:09.600 --> 00:30:11.200]  屬靈的high point
[00:30:11.200 --> 00:30:12.440]  可不可以這樣說
[00:30:12.440 --> 00:30:14.280]  平時可能你沒有自己個人敬拜
[00:30:14.280 --> 00:30:15.720]  沒有讀聖經那麼多
[00:30:15.720 --> 00:30:16.920]  今天起碼你來到
[00:30:16.920 --> 00:30:18.560]  大家一起敬拜上帝
[00:30:18.560 --> 00:30:19.840]  可能今天這個崇拜
[00:30:19.840 --> 00:30:21.400]  是屬靈的high point
[00:30:21.400 --> 00:30:24.440]  但是一到星期一開始上班
[00:30:24.440 --> 00:30:25.640]  接着那個星期
[00:30:25.640 --> 00:30:29.000]  你從high point開始就滑落了
[00:30:29.000 --> 00:30:31.560]  大家有沒有這樣的經驗
[00:30:31.560 --> 00:30:32.440]  有時候你會發覺
[00:30:32.440 --> 00:30:33.800]  本來和上帝很好的
[00:30:33.800 --> 00:30:35.040]  但是過了一天
[00:30:35.040 --> 00:30:35.960]  過了一個星期
[00:30:35.960 --> 00:30:37.440]  過了一個月之後
[00:30:37.440 --> 00:30:38.760]  糟了
[00:30:38.760 --> 00:30:40.880]  我那些壞習慣
[00:30:40.880 --> 00:30:44.920]  不知爲什麼又是死灰復燃
[00:30:44.920 --> 00:30:48.160]  那些以前我以爲我已經搞定了的
[00:30:48.160 --> 00:30:49.440]  隱約和試探
[00:30:49.440 --> 00:30:51.800]  我不會再失敗了
[00:30:51.800 --> 00:30:54.720]  咦 又再失敗過了
[00:30:54.720 --> 00:30:57.320]  大家有沒有這樣的經驗
[00:30:57.320 --> 00:30:59.640]  This is human
[00:30:59.640 --> 00:31:03.440]  這就是我們的情況和處境
[00:31:03.440 --> 00:31:05.320]  這也是當日
[00:31:05.320 --> 00:31:08.720]  以尼亞和彼得的經驗
[00:31:08.720 --> 00:31:10.520]  忽然之間對上帝
[00:31:10.520 --> 00:31:12.560]  對自己和祂的關係
[00:31:12.560 --> 00:31:14.440]  有一個很大的問號
[00:31:14.440 --> 00:31:15.600]  Where am I?
[00:31:15.600 --> 00:31:17.040]  Where is God?
[00:31:17.040 --> 00:31:19.480]  上帝好像離我們越來越遠
[00:31:19.480 --> 00:31:20.760]  越來越遠
[00:31:20.760 --> 00:31:24.760]  我們好像越來越見不到祂
[00:31:24.760 --> 00:31:27.440]  當我們面對這樣的處境
[00:31:27.440 --> 00:31:31.320]  我們應該怎麼做呢
[00:31:31.320 --> 00:31:36.680]  我記得
[00:31:36.680 --> 00:31:40.120]  在什麼時候呢
[00:31:40.120 --> 00:31:42.040]  應該是1983年的時候
[00:31:42.040 --> 00:31:43.960]  很長時間了
[00:31:43.960 --> 00:31:45.360]  1983年我還有一年
[00:31:45.360 --> 00:31:47.160]  1983年我跟大家說過
[00:31:47.160 --> 00:31:50.680]  我在德州海方
[00:31:50.680 --> 00:31:52.920]  也跟大家說過
[00:31:52.920 --> 00:31:54.640]  我第一次崇拜了多少人
[00:31:54.640 --> 00:31:56.840]  大家記不記得
[00:31:56.840 --> 00:31:59.920]  我第一次崇拜了多少人
[00:31:59.920 --> 00:32:01.560]  除了牧師之外
[00:32:01.560 --> 00:32:04.160]  一個媽媽帶着三個小朋友
[00:32:04.160 --> 00:32:05.160]  記不記得
[00:32:05.160 --> 00:32:07.320]  我跟大家說過
[00:32:07.320 --> 00:32:10.160]  那時我覺得
[00:32:10.160 --> 00:32:11.720]  這是神明我呼召
[00:32:11.720 --> 00:32:13.720]  去start a new church
[00:32:13.720 --> 00:32:14.960]  繼續去做
[00:32:14.960 --> 00:32:15.960]  很感謝主
[00:32:15.960 --> 00:32:18.080]  我一個媽媽三個小朋友開始
[00:32:18.080 --> 00:32:20.560]  結果後來有六十多人聚會
[00:32:20.560 --> 00:32:23.200]  我覺得挺不錯的
[00:32:23.200 --> 00:32:24.600]  而且我不是full time
[00:32:24.600 --> 00:32:27.040]  我是weekend去做的
[00:32:27.040 --> 00:32:28.440]  而且我又不是住在那裏
[00:32:28.440 --> 00:32:29.280]  我住在Fort Worth
[00:32:29.280 --> 00:32:31.960]  我的church在Houston
[00:32:31.960 --> 00:32:33.040]  我覺得很不錯
[00:32:33.040 --> 00:32:35.440]  但是過了一段時間
[00:32:35.440 --> 00:32:36.520]  我就覺得
[00:32:36.520 --> 00:32:38.480]  我就停留在那裏
[00:32:38.480 --> 00:32:39.920]  呆滯不前
[00:32:39.920 --> 00:32:41.680]  無論我多努力
[00:32:41.680 --> 00:32:43.760]  過不了70天
[00:32:43.760 --> 00:32:45.680]  1-2次未必
[00:32:45.680 --> 00:32:47.520]  一定過不了80天
[00:32:47.520 --> 00:32:48.920]  很努力去做
[00:32:48.920 --> 00:32:51.880]  去探訪 搞活動
[00:32:51.880 --> 00:32:53.400]  各種事情做齊
[00:32:53.400 --> 00:32:55.080]  但是呢
[00:32:55.080 --> 00:32:56.920]  似乎沒辦法能夠break through
[00:32:56.920 --> 00:32:58.560]  那個情況
[00:32:58.560 --> 00:33:00.960]  開始有點frustrated
[00:33:00.960 --> 00:33:03.960]  特別當那些人數很fructuate的時候
[00:33:03.960 --> 00:33:05.240]  心裏會感到緊張
[00:33:05.240 --> 00:33:06.680]  每個星期
[00:33:06.680 --> 00:33:07.960]  今個星期多少人
[00:33:07.960 --> 00:33:09.680]  一問到我 我不知道怎麼回答
[00:33:09.680 --> 00:33:11.560]  人多了好像很開心
[00:33:11.560 --> 00:33:14.520]  人少了好像很depressed
[00:33:14.520 --> 00:33:15.200]  在那個時候
[00:33:15.200 --> 00:33:19.080]  忽然之間 我忘記了什麼日子
