
[00:00:00.000 --> 00:00:05.200]  很快,我們亞哥的系列又講到第五講
[00:20:28.760 --> 00:20:30.760]  說出他的好處
[00:20:30.760 --> 00:20:33.240]  一對夫妻當吵架的時候
[00:20:33.240 --> 00:20:34.600]  我們都要小心
[00:20:34.600 --> 00:20:38.440]  不要記住對方的壞處
[00:20:38.440 --> 00:20:42.040]  我們一定要記住對方的好處
[00:20:42.040 --> 00:20:46.200]  在以弗所書的四章31至32節
[00:20:46.200 --> 00:20:47.880]  保羅提醒我們
[00:20:47.880 --> 00:20:53.080]  一切苦毒、怒恨、憤怒、讓鬧、毀謗
[00:20:53.080 --> 00:20:54.760]  並一切的惡毒
[00:20:54.760 --> 00:20:57.320]  都從你們中間除掉
[00:20:57.320 --> 00:21:00.360]  並要以恩慈相待全憐民的心
[00:21:00.360 --> 00:21:01.960]  彼此饒恕
[00:21:01.960 --> 00:21:06.040]  正如神在基督裡饒恕了你們一樣
[00:21:06.040 --> 00:21:11.000]  夫妻很應該恩慈相待彼此饒恕
[00:21:11.000 --> 00:21:14.360]  哥倫多前書的十三章四至五節
[00:21:14.360 --> 00:21:16.440]  很熟悉的經文
[00:21:16.440 --> 00:21:18.120]  愛是恆久忍耐
[00:21:18.120 --> 00:21:19.320]  又有恩慈
[00:21:19.320 --> 00:21:20.600]  愛是不嫉妒
[00:21:20.600 --> 00:21:22.120]  愛是不自誇
[00:21:22.120 --> 00:21:23.000]  不張狂
[00:21:23.000 --> 00:21:24.600]  不作害羞的事
[00:21:24.600 --> 00:21:26.200]  不求自己的益處
[00:21:26.200 --> 00:21:27.560]  不輕易發怒
[00:21:27.560 --> 00:21:29.800]  不計算人的惡
[00:21:29.800 --> 00:21:33.160]  夫妻更應該是不輕易發怒
[00:21:33.160 --> 00:21:36.520]  不計算人的惡
[00:21:36.520 --> 00:21:41.080]  很快經文去到第六章
[00:21:41.080 --> 00:21:43.160]  就講到天光
[00:21:43.160 --> 00:21:45.000]  耶路撒冷的女子說
[00:21:45.000 --> 00:21:47.720]  我們可以幫你去找所羅門王
[00:21:47.720 --> 00:21:50.280]  我們應該去哪裡找呢?
[00:21:50.280 --> 00:21:52.120]  就在這個時候
[00:21:52.120 --> 00:21:54.200]  舒拉蜜記起了
[00:21:54.200 --> 00:22:00.600]  她說所羅門王可能是去了自己的園中牧放群羊
[00:22:00.600 --> 00:22:03.400]  而當她去到園中的時候
[00:22:03.400 --> 00:22:07.000]  真的找到所羅門王在那裡放羊
[00:22:07.000 --> 00:22:10.600]  夫妻應該很認識大家
[00:22:10.600 --> 00:22:12.120]  就好像舒拉蜜一樣
[00:22:12.120 --> 00:22:13.960]  知道所羅門王在哪裡
[00:22:13.960 --> 00:22:15.960]  夫妻應該有默契
[00:22:15.960 --> 00:22:21.720]  應該彼此的認識
[00:22:21.720 --> 00:22:24.520]  第四個部分又完結了
[00:22:24.520 --> 00:22:27.000]  我們講到第四個部分
[00:22:27.000 --> 00:22:29.400]  當然有前面三個部分
[00:22:29.400 --> 00:22:30.440]  如果記得的話
[00:22:30.440 --> 00:22:33.880]  第一個、第二個部分完結的時候
[00:22:33.880 --> 00:22:35.720]  都是很相似的經文
[00:22:35.720 --> 00:22:39.320]  二章七節和三章五節
[00:22:39.320 --> 00:22:42.680]  都是有些很親密的情況出現
[00:22:42.680 --> 00:22:46.760]  接著就有勸街耶路撒冷女子說
[00:22:46.760 --> 00:22:51.000]  你們不要挑起對方的感情
[00:22:51.000 --> 00:22:54.360]  你們要等待正確的時機
[00:22:54.360 --> 00:22:56.840]  而第三個部分的完結
[00:22:56.840 --> 00:22:58.840]  就是說時機到了
[00:22:58.840 --> 00:23:00.200]  洞房花燭
[00:23:00.200 --> 00:23:01.880]  四章十六節
[00:23:01.880 --> 00:23:05.880]  舒拉蜜是邀請所羅門王進入自己的院子
[00:23:05.880 --> 00:23:08.200]  這個院子就是她的身體
[00:23:08.200 --> 00:23:09.320]  而五章一節
[00:23:09.320 --> 00:23:13.160]  就是所羅門王真的進入了舒拉蜜的院子
[00:23:13.160 --> 00:23:16.040]  她的身體
[00:23:16.040 --> 00:23:17.640]  第四個部分
[00:23:17.640 --> 00:23:20.040]  第四部分的完結
[00:23:20.040 --> 00:23:21.960]  是我屬良人
[00:23:21.960 --> 00:23:23.400]  良人屬我
[00:23:23.400 --> 00:23:25.240]  其實這一節的經文
[00:23:25.240 --> 00:23:27.800]  三次在雅歌出現
[00:23:27.800 --> 00:23:29.880]  第一次是二章十六節
[00:23:29.880 --> 00:23:32.520]  是他們婚前的彼此相熟
[00:23:32.520 --> 00:23:35.480]  第二次是今天的經文六章三節
[00:23:35.480 --> 00:23:37.800]  是婚後的彼此相熟
[00:23:37.800 --> 00:23:40.040]  而七章十節
[00:23:40.040 --> 00:23:42.760]  就是說他們叫完交
[00:23:42.760 --> 00:23:45.960]  復和之後彼此相熟
[00:23:45.960 --> 00:23:49.480]  這裡其實猶太人注意到
[00:23:49.480 --> 00:23:50.920]  這一句句子
[00:23:50.920 --> 00:23:51.880]  我屬良人
[00:23:51.880 --> 00:23:53.080]  良人屬我
[00:23:53.080 --> 00:23:55.240]  是一個字母詩
[00:23:55.240 --> 00:23:59.160]  如果大家記得我曾經說過字母詩
[00:23:59.160 --> 00:24:01.960]  當我說《那紅書》的時候
[00:24:01.960 --> 00:24:05.880]  詩篇的一百十九篇也是字母詩
[00:24:05.880 --> 00:24:07.160]  還有《哀歌》
[00:24:07.160 --> 00:24:09.240]  我們很快就會說《哀歌》
[00:24:09.240 --> 00:24:11.960]  整篇的《哀歌》都是字母詩
[00:24:11.960 --> 00:24:15.400]  字母詩就是每一句的第一個字
[00:24:15.400 --> 00:24:18.040]  都是用字母來編排
[00:24:18.040 --> 00:24:20.200]  用希伯來文的字母
[00:24:20.200 --> 00:24:21.640]  順著次序
[00:24:21.640 --> 00:24:23.800]  Aleph, Beth, Gimel
[00:24:23.800 --> 00:24:26.680]  一路一路ABC排下去
[00:24:26.680 --> 00:24:28.920]  這裡猶太人注意到
[00:24:28.920 --> 00:24:29.960]  我屬良人
[00:24:29.960 --> 00:24:31.240]  良人屬我
[00:24:31.240 --> 00:24:37.560]  如果你將每一個字的第一個字母拉出來
[00:24:37.560 --> 00:24:39.800]  你就可以編成一個字
[00:24:39.800 --> 00:24:42.840]  這個字就是Eluel
[00:24:42.840 --> 00:24:44.440]  什麼意思?
[00:24:44.440 --> 00:24:46.600]  是六月份
[00:24:46.600 --> 00:24:49.400]  究竟猶太人的六月份
[00:24:49.400 --> 00:24:51.720]  和今天的經文有什麼關係
[00:24:51.720 --> 00:24:55.880]  我先賣一個關子
[00:24:55.880 --> 00:24:57.640]  我們首先看看
[00:24:57.640 --> 00:25:00.680]  從施拉蜜和所羅門王的關係
[00:25:00.680 --> 00:25:06.040]  來看看我們怎樣可以解決婚姻上的問題
[00:25:06.040 --> 00:25:10.920]  第一,我們看到夫妻對性的需要都不同
[00:25:10.920 --> 00:25:14.040]  婚後是需要慢慢來調節
[00:25:14.040 --> 00:25:16.760]  我們看到男生比較衝動
[00:25:16.760 --> 00:25:18.760]  比較容易有心情
[00:25:18.760 --> 00:25:22.120]  女生很多時候是要培養情緒
[00:25:22.120 --> 00:25:25.480]  我們看到像所羅門王走來找施拉蜜
[00:25:25.480 --> 00:25:29.160]  你很清楚知道他的動機是什麼
[00:25:29.160 --> 00:25:31.320]  第二點我們要知道
[00:25:31.320 --> 00:25:37.080]  我們的身體是為了伴偶而所設
[00:25:37.080 --> 00:25:41.480]  這是很清楚在《書雅歌》的四章十六節
[00:25:41.480 --> 00:25:44.680]  這個丸子就是施拉蜜的身體
[00:25:44.680 --> 00:25:46.440]  當然是屬於施拉蜜
[00:25:46.440 --> 00:25:51.080]  但到五章一節說這個丸子是屬於所羅門王
[00:25:51.080 --> 00:25:55.880]  這和哥倫多前書的七章四節
[00:25:55.880 --> 00:25:59.080]  保羅的教導是一模一樣
[00:25:59.080 --> 00:26:00.840]  所以我們要小心
[00:26:00.840 --> 00:26:03.000]  不要像施拉蜜那樣
[00:26:03.000 --> 00:26:07.080]  有那麼多藉口來推搪
[00:26:07.080 --> 00:26:09.240]  如果有真正的原因
[00:26:09.240 --> 00:26:12.600]  不可以和對方親熱
[00:26:12.600 --> 00:26:14.760]  可以告訴對方
[00:26:14.760 --> 00:26:16.840]  不要給對方印象
[00:26:16.840 --> 00:26:20.120]  好像你在拒絕他一樣
[00:26:20.120 --> 00:26:23.880]  做丈夫的也要合理
[00:26:23.880 --> 00:26:26.120]  不要像所羅門王那樣
[00:26:26.120 --> 00:26:28.200]  等到施拉蜜睡了覺
[00:26:28.200 --> 00:26:30.440]  才去找施拉蜜
[00:26:30.440 --> 00:26:33.320]  也要體諒對方
[00:26:33.320 --> 00:26:35.480]  很多時候做丈夫的覺得
[00:26:35.480 --> 00:26:37.960]  太太在家裡好像沒事做
[00:26:37.960 --> 00:26:40.120]  其實太太在家裡打理家務
[00:26:40.120 --> 00:26:41.240]  照顧弟弟
[00:26:41.240 --> 00:26:44.120]  比丈夫上班更忙
[00:26:44.120 --> 00:26:47.400]  很多時候我們要體諒對方
[00:26:47.400 --> 00:26:49.160]  第三點就是
[00:26:49.160 --> 00:26:51.240]  當夫妻吵架的時候
[00:26:51.240 --> 00:26:54.600]  要注意立刻和解
[00:26:54.600 --> 00:26:58.360]  這就是已不鎖書的四章二十七節
[00:26:58.360 --> 00:26:59.720]  保羅教我們
[00:26:59.720 --> 00:27:02.040]  生氣卻不要犯罪
[00:27:02.040 --> 00:27:03.880]  不可含怒道日落
[00:27:03.880 --> 00:27:07.160]  也不可給魔鬼留地步
[00:27:07.160 --> 00:27:09.160]  是神創造婚姻
[00:27:09.160 --> 00:27:13.080]  但是是撒旦希望會毀滅婚姻
[00:27:13.080 --> 00:27:15.960]  這也是為什麼在美國
[00:27:15.960 --> 00:27:19.560]  超過百分之五十的婚姻都是失敗
[00:27:19.560 --> 00:27:21.720]  包括基督徒在內
[00:27:21.720 --> 00:27:23.160]  真的很多人害怕
[00:27:23.160 --> 00:27:26.920]  因為撒旦不斷想毀滅婚姻
[00:27:26.920 --> 00:27:30.840]  當你幫撒旦留有地步的時候
[00:27:30.840 --> 00:27:34.280]  你就被他有機可乘
[00:27:34.280 --> 00:27:38.360]  其實我們應該如廣東人所說
[00:27:38.360 --> 00:27:42.120]  夫妻藏頭打架是藏美和
[00:27:42.120 --> 00:27:46.280]  要快點和解
[00:27:46.280 --> 00:27:48.440]  還有第四點
[00:27:48.440 --> 00:27:52.200]  當夫妻吵架的時候
[00:27:52.200 --> 00:27:55.320]  千萬不要在第三者面前
[00:27:55.320 --> 00:27:58.040]  說對方的不是
[00:27:58.040 --> 00:28:00.040]  我們看到舒拉蜜
[00:28:00.040 --> 00:28:02.520]  雖然和所羅門王吵架
[00:28:02.520 --> 00:28:05.400]  但她仍然記得所羅門王的好處
[00:28:05.400 --> 00:28:08.280]  不斷讚美他
[00:28:08.280 --> 00:28:10.280]  我們做夫妻的都是一樣
[00:28:10.280 --> 00:28:14.760]  要到處說對方的好說話
[00:28:14.760 --> 00:28:17.880]  不要記得對方的壞處
[00:28:17.880 --> 00:28:19.720]  在一段婚姻
[00:28:19.720 --> 00:28:22.280]  當然會有不滿的時候
[00:28:22.280 --> 00:28:26.120]  但不要向第三者投訴
[00:28:26.120 --> 00:28:27.160]  有很多人說
[00:28:27.160 --> 00:28:29.640]  我找我的好朋友談
[00:28:29.640 --> 00:28:32.600]  我的配偶不會知道
[00:28:32.600 --> 00:28:35.560]  若要人不知除非己莫為
[00:28:35.560 --> 00:28:37.800]  如果你向人投訴的話
[00:28:37.800 --> 00:28:43.080]  遲早這些話都會傳到你配偶的耳邊
[00:28:43.080 --> 00:28:45.800]  我曾經聽過一間教會
[00:28:45.800 --> 00:28:47.240]  不是我們教會
[00:28:47.240 --> 00:28:48.520]  我們教會很好
[00:28:48.520 --> 00:28:50.840]  有一間教會在禱告會的時候
[00:28:50.840 --> 00:28:54.600]  太太會叫弟兄姊妹幫她禱告
[00:28:54.600 --> 00:28:58.440]  就會不斷數出她丈夫的壞處
[00:28:58.440 --> 00:29:00.040]  唱衰她的丈夫
[00:29:00.040 --> 00:29:01.720]  我們要很小心
[00:29:01.720 --> 00:29:04.200]  千萬不要這樣做
[00:29:04.200 --> 00:29:05.960]  如果你真的要投訴的話
[00:29:05.960 --> 00:29:09.640]  應該找你自己的配偶來投訴
[00:29:09.640 --> 00:29:12.280]  這是《馬太福音》第十八章
[00:29:12.280 --> 00:29:13.960]  給我們的教導
[00:29:13.960 --> 00:29:17.160]  但千萬不要為了芝麻綠豆的事
[00:29:17.160 --> 00:29:19.160]  和真理無關的事
[00:29:19.160 --> 00:29:20.920]  來不斷吵架
[00:29:20.920 --> 00:29:22.120]  不值得
[00:29:22.120 --> 00:29:26.760]  我在庶針研系列講夫妻的智慧也講過
[00:29:26.760 --> 00:29:29.000]  如果是芝麻綠豆
[00:29:29.000 --> 00:29:30.120]  和真理無關
[00:29:30.120 --> 00:29:33.080]  我們應該盡量接納對方
[00:29:33.080 --> 00:29:34.920]  接受對方
[00:29:34.920 --> 00:29:36.840]  但如果和真理有關的話
[00:29:36.840 --> 00:29:38.600]  我們應該講清楚
[00:29:38.600 --> 00:29:41.480]  用《馬太福音》第十八章
[00:29:41.480 --> 00:29:45.800]  我在庶針研系列也講過舌頭的智慧
[00:29:45.800 --> 00:29:48.040]  我說要講建立的話
[00:29:48.040 --> 00:29:51.400]  兩夫妻之間更加要講建立的話
[00:29:51.400 --> 00:29:55.240]  不要講拆位的話
[00:29:55.240 --> 00:29:57.000]  最後的一點
[00:29:57.000 --> 00:30:00.920]  就是舒拉蜜很認識所羅門王
[00:30:00.920 --> 00:30:02.760]  我們做夫妻的也是一樣
[00:30:02.760 --> 00:30:05.640]  我們很需要彼此的認識
[00:30:05.640 --> 00:30:07.240]  彼此有默契
[00:30:07.240 --> 00:30:09.000]  就好像舒拉蜜
[00:30:09.000 --> 00:30:11.640]  她是知道所羅門王在哪裡
[00:30:11.640 --> 00:30:15.560]  在哪裡能夠找到他
[00:30:15.560 --> 00:30:17.560]  又要解釋一下
[00:30:17.560 --> 00:30:19.400]  剛才我講到
[00:30:19.400 --> 00:30:21.880]  「我屬良人,良人屬我」
[00:30:21.880 --> 00:30:24.360]  其實是一個字母詩
[00:30:24.360 --> 00:30:27.800]  你將每一個字第一個字母抽出來
[00:30:27.800 --> 00:30:29.160]  會變成一個字
[00:30:29.160 --> 00:30:31.080]  就是Eliwiel
[00:30:31.080 --> 00:30:34.840]  猶太人的拉比看得很清楚
[00:30:34.840 --> 00:30:38.200]  究竟和今天的經文有什麼關係呢
[00:30:38.200 --> 00:30:40.200]  在《雅歌》的六章二節
[00:30:40.200 --> 00:30:44.360]  說我的良人下入自己的園中
[00:30:44.360 --> 00:30:48.120]  所以所羅門王王在園中
[00:30:48.120 --> 00:30:50.440]  和「我屬良人,良人屬我」
[00:30:50.440 --> 00:30:52.920]  是兩句連接的經文
[00:30:52.920 --> 00:30:54.600]  而「良人屬我,我屬良人」
[00:30:54.600 --> 00:30:57.400]  就是Eliwiel這個字母詩
[00:30:57.400 --> 00:30:59.480]  就是六月的意思
[00:30:59.480 --> 00:31:00.760]  所以我們看到
[00:31:00.760 --> 00:31:04.680]  王在園中和六月份是有關的
[00:31:04.680 --> 00:31:06.920]  根據猶太人的傳統
[00:31:06.920 --> 00:31:12.120]  王每到六月就會去到田園搭一個棚
[00:31:12.120 --> 00:31:13.960]  是與人民在一起
[00:31:13.960 --> 00:31:17.880]  打成一片與民同在
[00:31:17.880 --> 00:31:19.400]  我們也知道
[00:31:19.400 --> 00:31:22.360]  六月一日是距離贖罪日
[00:31:22.360 --> 00:31:24.600]  贖罪日是七月十日
[00:31:24.600 --> 00:31:26.040]  剛剛四十日
[00:31:26.040 --> 00:31:27.480]  在這段日子
[00:31:27.480 --> 00:31:30.360]  猶太人會認罪悔改
[00:31:30.360 --> 00:31:32.200]  來親近神
[00:31:32.200 --> 00:31:35.960]  所以六月份也是親近神的時候
[00:31:35.960 --> 00:31:38.680]  親近王,親近神
[00:31:38.680 --> 00:31:42.600]  你想想我們基督徒是不是很有福氣
[00:31:42.600 --> 00:31:45.080]  我們可以隨時親近我們的神
[00:31:45.080 --> 00:31:48.120]  因為我們的王,我們的神的靈
[00:31:48.120 --> 00:31:49.960]  在我們的身上
[00:31:49.960 --> 00:31:52.600]  所以我們能夠每天親近祂
[00:31:52.600 --> 00:31:56.040]  我們不需要等到六月
[00:31:56.040 --> 00:31:57.560]  如果大家記得
[00:31:57.560 --> 00:31:59.640]  我和大家講文素記的時候
[00:31:59.640 --> 00:32:01.160]  我曾經講過
[00:32:01.160 --> 00:32:04.200]  神是將耶穌基督的第一次來臨
[00:32:04.200 --> 00:32:05.800]  和第二次來臨
[00:32:05.800 --> 00:32:09.000]  是放在猶太人的日曆裏面
[00:32:09.000 --> 00:32:12.440]  猶太人的日曆主要是有一月份的節日
[00:32:12.440 --> 00:32:14.520]  和七月份的節日
[00:32:14.520 --> 00:32:17.720]  一月份的節日就好像如月節
[00:32:17.720 --> 00:32:21.080]  耶穌基督就是我們如月節的羔羊
[00:32:21.080 --> 00:32:23.080]  而耶穌基督被釘十字架
[00:32:23.080 --> 00:32:26.440]  剛剛就是如月節那一天
[00:32:26.440 --> 00:32:28.360]  所以我們看到
[00:32:28.360 --> 00:32:31.880]  和耶穌基督第一次的來臨是有關
[00:32:31.880 --> 00:32:33.240]  三日之後
[00:32:33.240 --> 00:32:35.320]  就是初贖果子節
[00:32:35.320 --> 00:32:37.640]  是耶穌基督復活的日子
[00:32:37.640 --> 00:32:41.160]  耶穌基督就是我們的初贖果子
[00:32:41.160 --> 00:32:43.160]  祂的復活
[00:32:43.160 --> 00:32:44.840]  那七月呢?
[00:32:44.840 --> 00:32:49.320]  七月是和耶穌基督第二次的來臨有關
[00:32:49.320 --> 00:32:53.080]  我們知道猶太人的新年就是七月一日
[00:32:53.080 --> 00:32:54.840]  那天是什麼日子?
[00:32:54.840 --> 00:32:56.840]  是吹號日
[00:32:56.840 --> 00:32:59.640]  The Feast of the Trumpet
[00:32:59.640 --> 00:33:00.680]  如果我們記得
[00:33:00.680 --> 00:33:03.640]  帖撒羅尼加前書四章講什麼?
[00:33:03.640 --> 00:33:05.320]  一聲號響
[00:33:05.320 --> 00:33:08.040]  耶穌基督回來迎接祂的辛苦
[00:33:08.040 --> 00:33:09.480]  迎接教會
[00:33:09.480 --> 00:33:13.160]  所以是和祂第二次的來臨有關
[00:33:13.160 --> 00:33:15.720]  我這裡不想講完所有
[00:33:15.720 --> 00:33:17.000]  如果大家有興趣
[00:33:17.000 --> 00:33:19.560]  可以去聽我民訴記系列
[00:33:19.560 --> 00:33:21.080]  憲制節期
[00:33:21.080 --> 00:33:24.680]  講到民訴記28章、29章
[00:33:24.680 --> 00:33:27.000]  但是這裡我們要注意的
[00:33:27.000 --> 00:33:30.360]  就是當初贖果子節之後
[00:33:30.360 --> 00:33:33.640]  第五十日是什麼節期?
[00:33:33.640 --> 00:33:35.400]  是五旬節
[00:33:35.400 --> 00:33:38.760]  教會就是五旬節誕生
[00:33:38.760 --> 00:33:40.520]  聖靈降落
[00:33:40.520 --> 00:33:43.000]  五旬節是五旬節
[00:33:43.000 --> 00:33:47.080]  在五旬節和七月耶穌基督回來
[00:33:47.080 --> 00:33:49.080]  這段中間的日子
[00:33:49.080 --> 00:33:50.360]  是什麼時候?
[00:33:50.360 --> 00:33:52.600]  是六月的時候
[00:33:52.600 --> 00:33:54.920]  六月是什麼時候?
[00:33:54.920 --> 00:33:57.240]  是我們和耶穌基督的靈
[00:33:57.240 --> 00:34:00.680]  我們每個人都有神的靈在我們身上
[00:34:00.680 --> 00:34:03.080]  可以與神親近
[00:34:03.080 --> 00:34:04.840]  我們看到
[00:34:04.840 --> 00:34:07.320]  神真的將耶穌基督
[00:34:07.320 --> 00:34:10.040]  回來第一次、第二次的時間表
[00:34:10.040 --> 00:34:12.920]  放在猶太人的日曆裡面
[00:34:12.920 --> 00:34:18.920]  他們可能根本不知道
[00:34:18.920 --> 00:34:23.960]  我們又應該怎樣來回應呢?
[00:34:23.960 --> 00:34:26.120]  我曾經講過
[00:34:26.120 --> 00:34:28.840]  雅歌不是預言
[00:34:28.840 --> 00:34:31.480]  預言是一個虛構的故事
[00:34:31.480 --> 00:34:33.560]  雅歌是真實的故事
[00:34:33.560 --> 00:34:35.400]  所以雅歌不是預言
[00:34:35.400 --> 00:34:38.920]  雅歌可以說是一個預表或預象
[00:34:38.920 --> 00:34:42.280]  來代表我們和耶穌基督的關係
[00:34:42.280 --> 00:34:45.800]  就好像《書拉密》和《所羅門王》的關係
[00:34:45.800 --> 00:34:47.720]  這個預表預象
[00:34:47.720 --> 00:34:51.880]  有點像聖經裡面有很多其他的預象
[00:34:51.880 --> 00:34:55.320]  就好像羅亞的方舟
[00:34:55.320 --> 00:34:57.000]  是真事
[00:34:57.000 --> 00:35:00.760]  但是是預表著耶穌基督的救贖
[00:35:00.760 --> 00:35:03.800]  所以《書拉密》和《所羅門王》的關係
[00:35:03.800 --> 00:35:07.720]  也可以預表我們和耶穌基督的關係
[00:35:07.720 --> 00:35:09.480]  我們看到
[00:35:09.480 --> 00:35:11.720]  在這個六月的時候
[00:35:11.720 --> 00:35:13.800]  在這個教會的時期
[00:35:13.800 --> 00:35:17.480]  應該耶穌基督的靈在我們身上
[00:35:17.480 --> 00:35:20.360]  但是究竟祂在我們每個基督徒的心裡面
[00:35:20.360 --> 00:35:23.160]  還是祂在門外敲門呢?
[00:35:23.160 --> 00:35:26.920]  這個很值得我們去想一想
[00:35:26.920 --> 00:35:31.080]  是不是我們和耶穌基督的蜜月期已經完結了?
[00:35:31.080 --> 00:35:34.680]  是不是我們對耶穌基督的愛心已經冷卻了?
[00:35:34.680 --> 00:35:36.600]  現在祂不在我們的心裡面
[00:35:36.600 --> 00:35:38.440]  而是在門外敲門
[00:35:38.440 --> 00:35:40.520]  是不是有這樣的事呢?
[00:35:40.520 --> 00:35:43.720]  我們看到在啟示錄的三章二十節
[00:35:43.720 --> 00:35:47.880]  耶穌基督寫信給老弟家教會
[00:35:47.880 --> 00:35:50.920]  他說:「漢吶,我站在門外敲門
[00:35:50.920 --> 00:35:53.720]  若有聽見我聲音就開門的
[00:35:53.720 --> 00:35:56.520]  我要進到他那裡去
[00:35:56.520 --> 00:36:00.680]  我與他,他與我一同坐直」
[00:36:00.680 --> 00:36:02.360]  有很多傳道人
[00:36:02.360 --> 00:36:06.520]  都用這節的經文來說傳福音
[00:36:06.520 --> 00:36:08.280]  耶穌基督敲門
[00:36:08.280 --> 00:36:11.880]  如果你打開門你就能夠接受耶穌基督
[00:36:11.880 --> 00:36:13.080]  但是注意
[00:36:13.080 --> 00:36:17.240]  這一封信是耶穌基督寫給老弟家教會
[00:36:17.240 --> 00:36:20.200]  是寫給基督徒的
[00:36:20.200 --> 00:36:24.840]  我們是不是我們的耶穌基督已經在門外敲門呢?
[00:36:24.840 --> 00:36:27.480]  啟示錄的二章和三章
[00:36:27.480 --> 00:36:30.920]  耶穌基督不單止寫信給老弟家教會
[00:36:30.920 --> 00:36:33.960]  他也寫信給以弗所教會
[00:36:33.960 --> 00:36:36.600]  保羅在以弗所書的第五章
[00:36:36.600 --> 00:36:38.520]  他是用夫妻的關係
[00:36:38.520 --> 00:36:41.640]  來代表我們與耶穌基督的關係
[00:36:41.640 --> 00:36:44.440]  以弗所教會要愛基督
[00:36:44.440 --> 00:36:45.640]  要服從基督
[00:36:45.640 --> 00:36:48.120]  因為基督為他們寫命
[00:36:48.120 --> 00:36:50.280]  但是很可惜
[00:36:50.280 --> 00:36:51.320]  過了很多年
[00:36:51.320 --> 00:36:56.200]  以弗所教會已經對耶穌基督的愛心冷卻了
[00:36:56.200 --> 00:36:59.080]  以至耶穌基督要再寫信給他們
[00:36:59.080 --> 00:37:05.400]  要叫他們重新鹽點他們最自己的愛
[00:37:05.400 --> 00:37:08.920]  這個很值得我們去思考
[00:37:08.920 --> 00:37:12.760]  究竟耶穌基督是否真的與我們同在
[00:37:12.760 --> 00:37:14.760]  與我們有親密的關係
[00:37:14.760 --> 00:37:18.200]  還是祂已經在門外敲門
[00:37:18.200 --> 00:37:21.560]  如果祂在門外敲門是為什麼呢?
[00:37:21.560 --> 00:37:24.040]  是不是我們不夠警醒呢?
[00:37:24.040 --> 00:37:27.000]  我們見到舒拉蜜是很警醒的
[00:37:27.000 --> 00:37:29.000]  經文說她雖然睡在床上
[00:37:29.000 --> 00:37:31.560]  但是她仍然很清醒
[00:37:31.560 --> 00:37:34.120]  我覺得如果我們不警醒的話
[00:37:34.120 --> 00:37:37.560]  就有點像耶穌基督與三個門徒
[00:37:37.560 --> 00:37:41.240]  在赫西瑪利園的一個情形
[00:37:41.240 --> 00:37:43.160]  耶穌基督到那裡禱告
[00:37:43.160 --> 00:37:46.040]  帶了彼得、約翰和雅各
[00:37:46.040 --> 00:37:48.040]  叫他們看守著
[00:37:48.040 --> 00:37:50.040]  結果耶穌基督三次回來
[00:37:50.040 --> 00:37:53.880]  他們三次都睡著了
[00:37:53.880 --> 00:37:57.320]  在《馬太福音》的26章41節
[00:37:57.320 --> 00:37:58.200]  經文說
[00:37:58.200 --> 00:38:03.720]  「門徒的心靈固然懸疑肉體卻懸若鳥」
[00:38:03.720 --> 00:38:05.240]  肉體卻懸若鳥
[00:38:05.240 --> 00:38:07.240]  這就像廣東人說
[00:38:07.240 --> 00:38:09.240]  「心有餘而力不足」
[00:38:09.240 --> 00:38:11.240]  也就像廣東人說
[00:38:11.240 --> 00:38:16.680]  「講就天下無敵,做就有心無力」
[00:38:16.680 --> 00:38:20.840]  耶穌基督來到勸他的門徒
[00:38:20.840 --> 00:38:25.320]  「總要警醒禱告免得入了迷惑」
[00:38:25.320 --> 00:38:27.560]  我們每個人都要警醒
[00:38:27.560 --> 00:38:29.560]  當我們不警醒的時候
[00:38:29.560 --> 00:38:33.400]  就很容易被撒旦迷惑我們
[00:38:33.400 --> 00:38:35.080]  但很多時候
[00:38:35.080 --> 00:38:37.720]  也可能不是因為我們不警醒
[00:38:37.720 --> 00:38:41.480]  而是因為我們太掛念自己的事
[00:38:41.480 --> 00:38:43.880]  不去侍奉我們的主
[00:38:43.880 --> 00:38:47.480]  太掛念自己的事
[00:38:47.480 --> 00:38:50.440]  很多時候牧師叫人來侍奉
[00:38:50.440 --> 00:38:53.000]  都有很多很多的藉口
[00:38:53.000 --> 00:38:57.080]  我們的藉口是否像舒拉蜜的藉口呢?
[00:38:57.080 --> 00:39:00.440]  當我們說「我們已經上了床」
[00:39:00.440 --> 00:39:02.680]  不要忘記耶穌基督說
[00:39:02.680 --> 00:39:06.280]  「人子連枕頭的地方都沒有」
[00:39:06.280 --> 00:39:07.480]  當我們的藉口說
[00:39:07.480 --> 00:39:10.200]  「我已經洗了腳,我乾淨了」
[00:39:10.200 --> 00:39:12.200]  「我不想弄髒了」
[00:39:12.200 --> 00:39:14.440]  不要忘記耶穌基督為我們
[00:39:14.440 --> 00:39:17.400]  被人套口水在他的臉上
[00:39:17.400 --> 00:39:20.840]  被人鞭打,被人辱罵
[00:39:20.840 --> 00:39:24.120]  當我們說「我們已經脫了衣服」
[00:39:24.120 --> 00:39:25.640]  「很舒服上床」
[00:39:25.640 --> 00:39:29.400]  不要忘記耶穌基督為我們赤裸裸地
[00:39:29.400 --> 00:39:34.280]  被釘在十字架的上方
[00:39:34.280 --> 00:39:39.640]  究竟我們有沒有在人的面前
[00:39:39.640 --> 00:39:41.720]  來讚美耶穌基督
[00:39:41.720 --> 00:39:44.360]  來承認耶穌基督呢?
