
[00:00:00.000 --> 00:00:04.840]  今天的題目都是有關教會建造
[00:20:28.440 --> 00:20:30.520]  每一個人都很重要的
[00:20:30.520 --> 00:20:36.920]  有你來我們才是一個教會
[00:20:36.920 --> 00:20:38.600]  我相信在座當中
[00:20:38.600 --> 00:20:41.960]  很多人都會竹棋、象棋
[00:20:41.960 --> 00:20:46.680]  我的象棋就一般般
[00:20:46.680 --> 00:20:48.120]  問一個問題
[00:20:48.120 --> 00:20:51.000]  除了將軍那個稅
[00:20:51.000 --> 00:20:52.760]  元帥和將軍最
[00:20:52.760 --> 00:20:54.040]  就是不可以沒有了
[00:20:54.040 --> 00:20:55.880]  因為沒有了就輸棋
[00:20:55.880 --> 00:20:59.880]  哪個棋子最重要
[00:20:59.880 --> 00:21:01.880]  很多人都說車
[00:21:01.880 --> 00:21:03.880]  但是有些高手
[00:21:03.880 --> 00:21:05.400]  讓了我雙車
[00:21:05.400 --> 00:21:09.400]  一樣輸給他
[00:21:09.400 --> 00:21:13.400]  每個棋子都有他自己的行法
[00:21:13.400 --> 00:21:15.480]  馬就厲害了
[00:21:15.480 --> 00:21:17.240]  衝鋒陷陣
[00:21:17.240 --> 00:21:18.680]  但是如果叫了馬腳
[00:21:18.680 --> 00:21:21.160]  你就跳不了了
[00:21:21.160 --> 00:21:22.440]  象很厲害
[00:21:22.440 --> 00:21:23.160]  打斜
[00:21:23.160 --> 00:21:24.760]  行田
[00:21:24.760 --> 00:21:26.760]  你塞了個象眼就不行了
[00:21:26.760 --> 00:21:28.120]  沒得跳了
[00:21:28.120 --> 00:21:30.440]  哪一樣最重要
[00:21:30.440 --> 00:21:31.160]  鋸
[00:21:31.160 --> 00:21:34.280]  橫衝直撞
[00:21:34.280 --> 00:21:38.040]  但是很多過河出
[00:21:38.040 --> 00:21:41.160]  你就可以當鋸了
[00:21:41.160 --> 00:21:43.400]  個個都很重要
[00:21:43.400 --> 00:21:46.040]  馬後炮
[00:21:46.040 --> 00:21:47.400]  炮很重要
[00:21:47.400 --> 00:21:48.840]  不過還需要個炮台
[00:21:48.840 --> 00:21:51.800]  沒有炮台沒辦法了
[00:21:51.800 --> 00:21:53.960]  馬後炮其實真的很強
[00:21:53.960 --> 00:21:59.080]  將軍就沒有了
[00:21:59.080 --> 00:22:00.600]  個個都很重要
[00:22:00.600 --> 00:22:03.560]  個個都有自己的限制
[00:22:03.560 --> 00:22:05.640]  教會也是一樣
[00:22:05.640 --> 00:22:08.280]  我有的恩賜你沒有
[00:22:08.280 --> 00:22:11.960]  你有的恩賜我沒有
[00:22:11.960 --> 00:22:13.160]  我有港獨的恩賜
[00:22:13.160 --> 00:22:16.280]  但是你要我煮幾道菜
[00:22:16.280 --> 00:22:19.000]  我就不行了
[00:22:19.000 --> 00:22:20.040]  要請客的時候
[00:22:20.040 --> 00:22:22.120]  你找個幫手就不行了
[00:22:22.120 --> 00:22:23.800]  教成人主義學
[00:22:23.800 --> 00:22:25.320]  我沒問題
[00:22:25.320 --> 00:22:28.120]  但如果你叫我教青少年
[00:22:28.120 --> 00:22:32.760]  他們肯聽才奇怪
[00:22:32.760 --> 00:22:34.200]  沒辦法
[00:22:34.200 --> 00:22:35.800]  每一個人都有恩賜
[00:22:35.800 --> 00:22:38.120]  每一個人都重要
[00:22:38.120 --> 00:22:41.000]  有些人的恩賜比較突出一點
[00:22:41.000 --> 00:22:43.240]  很多人都看到聽到
[00:22:43.240 --> 00:22:45.960]  有些人的恩賜在暗中進行
[00:22:45.960 --> 00:22:47.560]  看不到的
[00:22:47.560 --> 00:22:49.720]  所謂隱藏的侍奉
[00:22:49.720 --> 00:22:51.000]  教會很多人是這樣
[00:22:51.000 --> 00:22:52.440]  隱藏的侍奉
[00:22:52.440 --> 00:22:54.600]  你看不到的
[00:22:54.600 --> 00:22:57.160]  所以不要因為恩賜不同
[00:22:57.160 --> 00:22:58.280]  因為職位不同
[00:22:58.280 --> 00:23:01.720]  就分你我他
[00:23:01.720 --> 00:23:05.880]  信主的年代是可能有分別
[00:23:05.880 --> 00:23:06.760]  或者有些人說
[00:23:06.760 --> 00:23:08.600]  我是第二代的信徒
[00:23:08.600 --> 00:23:10.440]  第三代第四代
[00:23:10.440 --> 00:23:14.440]  第四代我整個家族都是信耶穌的
[00:23:14.440 --> 00:23:17.560]  有時我們職位當然是有不同
[00:23:17.560 --> 00:23:20.200]  但是我們都是耶穌的門徒
[00:23:20.200 --> 00:23:22.680]  都是天父的兒女
[00:23:22.680 --> 00:23:25.080]  我們都是聖靈的殿
[00:23:25.080 --> 00:23:27.400]  所以很多時候是不同
[00:23:27.400 --> 00:23:30.920]  恩賜上聖靈比我們有很多不同的恩賜
[00:23:30.920 --> 00:23:32.440]  但是同一位聖靈
[00:23:32.440 --> 00:23:34.600]  我們都是一樣的
[00:23:34.600 --> 00:23:38.920]  沒有在你心裡的聖靈大聲一點
[00:23:38.920 --> 00:23:42.120]  我的聖靈就是不跟我說話
[00:23:42.120 --> 00:23:43.560]  沒得這麼分的
[00:23:43.560 --> 00:23:46.440]  我們都是聖靈的殿
[00:23:46.440 --> 00:23:47.720]  所以無論我的恩賜
[00:23:47.720 --> 00:23:48.840]  你的恩賜
[00:23:48.840 --> 00:23:49.640]  他的恩賜
[00:23:49.640 --> 00:23:51.800]  都是神所分派的
[00:23:51.800 --> 00:23:54.520]  為了讓我們彼此服侍
[00:23:54.520 --> 00:23:58.760]  發揮整體的共融
[00:23:58.760 --> 00:24:01.480]  我們中間還有些什麼場呢
[00:24:01.480 --> 00:24:06.120]  第三方面是家人和客人的差異
[00:24:06.120 --> 00:24:08.280]  因為我們雙方藉著他
[00:24:08.280 --> 00:24:10.440]  就在同一位聖靈裡面
[00:24:10.440 --> 00:24:12.840]  得以進到父的面前
[00:24:12.840 --> 00:24:16.040]  就是保羅當時講到外邦的信徒
[00:24:16.040 --> 00:24:19.880]  以及猶太人的信徒
[00:24:19.880 --> 00:24:21.880]  我們住的房子和很多人一樣
[00:24:21.880 --> 00:24:27.160]  在車房門口旁邊有一個遙控
[00:24:27.160 --> 00:24:29.880]  按數字就可以開門
[00:24:29.880 --> 00:24:32.360]  有一個密碼
[00:24:32.360 --> 00:24:35.560]  我們的兒子雖然不跟我們一起住
[00:24:35.560 --> 00:24:38.920]  但是他有我們車房的密碼
[00:24:38.920 --> 00:24:41.640]  他隨時可以來
[00:24:41.640 --> 00:24:44.920]  因為這是他的家
[00:24:44.920 --> 00:24:46.920]  我們家也是他的家
[00:24:46.920 --> 00:24:49.080]  他隨時可以來
[00:24:49.080 --> 00:24:52.280]  你呢 我就不給你密碼了
[00:24:52.280 --> 00:24:53.320]  如果你來我家
[00:24:53.320 --> 00:24:55.400]  你按了我會開門
[00:24:55.400 --> 00:24:57.080]  歡迎你
[00:24:57.080 --> 00:24:59.960]  但是你是客人
[00:24:59.960 --> 00:25:02.840]  客人和家人是不一樣的
[00:25:02.840 --> 00:25:07.000]  是有分別的
[00:25:07.000 --> 00:25:08.760]  通過耶穌基督的救贖
[00:25:08.760 --> 00:25:11.160]  其實他給我們的權柄
[00:25:11.160 --> 00:25:13.480]  做神的兒女
[00:25:13.480 --> 00:25:15.800]  並且賜給我們聖靈
[00:25:15.800 --> 00:25:18.440]  就好像車房的密碼
[00:25:18.440 --> 00:25:20.200]  大家藉著聖靈
[00:25:20.200 --> 00:25:23.720]  可以跟父神連線
[00:25:23.720 --> 00:25:26.040]  去到他的裡面
[00:25:26.040 --> 00:25:27.480]  神給我們這個密碼
[00:25:27.480 --> 00:25:29.640]  是因為我們是他家裡面的人
[00:25:29.640 --> 00:25:30.920]  是家人
[00:25:30.920 --> 00:25:32.680]  不是客人
[00:25:32.680 --> 00:25:34.200]  所以耶穌所書第二章
[00:25:34.200 --> 00:25:35.400]  十九節說
[00:25:35.400 --> 00:25:38.360]  只要你不再是外人或者客人
[00:25:38.360 --> 00:25:44.120]  是與聖徒同國是神家裡的人
[00:25:44.120 --> 00:25:45.480]  剛才我說過
[00:25:45.480 --> 00:25:47.240]  以前耶路撒冷的聖殿
[00:25:47.240 --> 00:25:49.960]  只有猶太人才可以
[00:25:49.960 --> 00:25:52.760]  進入裡面的範圍
[00:25:52.760 --> 00:25:53.640]  不是猶太人
[00:25:53.640 --> 00:25:55.320]  你就沒有辦法親近神
[00:25:55.320 --> 00:25:56.920]  因為他們的想像
[00:25:56.920 --> 00:25:58.920]  神就是坐在
[00:25:58.920 --> 00:26:03.640]  致聖所的寶座上面的
[00:26:03.640 --> 00:26:05.480]  如果你不是男人
[00:26:05.480 --> 00:26:07.320]  你只能在外圍
[00:26:07.320 --> 00:26:11.160]  或者是請父親、兄長
[00:26:11.160 --> 00:26:13.480]  代表你進去祈禱神
[00:26:13.480 --> 00:26:16.280]  更加親近神多一些
[00:26:16.280 --> 00:26:17.560]  所以只有大祭司
[00:26:17.560 --> 00:26:21.720]  才可以進入致聖所神的所在
[00:26:21.720 --> 00:26:25.240]  但是當耶穌被釘十字架的時候
[00:26:25.240 --> 00:26:27.560]  快將死亡的時候
[00:26:27.560 --> 00:26:30.600]  聖殿的萬紙裂開
[00:26:30.600 --> 00:26:34.520]  當然這個在希伯來書那裡
[00:26:34.520 --> 00:26:35.800]  我們就會明白
[00:26:35.800 --> 00:26:38.760]  這是指聖所的萬紙
[00:26:38.760 --> 00:26:41.320]  是致聖所和聖所中間的萬紙
[00:26:41.320 --> 00:26:41.960]  是隔開的
[00:26:41.960 --> 00:26:44.360]  一般人沒有辦法進去
[00:26:44.360 --> 00:26:47.720]  與神見面、敬拜
[00:26:47.720 --> 00:26:49.640]  也沒有辦法直接從神那裡
[00:26:49.640 --> 00:26:51.960]  可以聽到祂的指示
[00:26:51.960 --> 00:26:53.800]  只有大祭司一年一次
[00:26:53.800 --> 00:26:55.640]  才可以進入那裡
[00:26:55.640 --> 00:26:58.600]  但是現在這個萬紙裂開
[00:26:58.600 --> 00:26:59.560]  意思就是說
[00:26:59.560 --> 00:27:00.920]  我們每個人都可以
[00:27:00.920 --> 00:27:02.440]  因為耶穌基督的死亡
[00:27:02.440 --> 00:27:03.800]  因為聖靈的緣故
[00:27:03.800 --> 00:27:08.120]  我們可以進去到神的座位
[00:27:08.120 --> 00:27:10.920]  寶座前面
[00:27:10.920 --> 00:27:14.360]  剛才我們唱詩都有唱到
[00:27:14.360 --> 00:27:15.640]  去到神的寶座面
[00:27:15.640 --> 00:27:17.400]  我們去到寶座面前
[00:27:17.400 --> 00:27:19.320]  直接可以見到神
[00:27:19.320 --> 00:27:20.520]  可以敬拜神
[00:27:20.520 --> 00:27:23.320]  也可以聽到祂對我們的教導
[00:27:23.320 --> 00:27:28.440]  這是多麼大的恩典和權利
[00:27:28.440 --> 00:27:30.680]  有些人說我們今天去到神的面前
[00:27:30.680 --> 00:27:35.960]  是因為接受水禮、泡禮
[00:27:35.960 --> 00:27:38.360]  加入耶穌基督的家庭
[00:27:38.360 --> 00:27:41.560]  很多人都有這樣的感覺
[00:27:41.560 --> 00:27:43.640]  洗禮那天真的很開心
[00:27:43.640 --> 00:27:47.000]  從此就加入了這個大的家庭
[00:27:47.000 --> 00:27:48.920]  是對的
[00:27:48.920 --> 00:27:50.360]  我們一生當中
[00:27:50.360 --> 00:27:53.320]  只有一次是受水禮
[00:27:53.320 --> 00:27:55.960]  所以我們夫婦加入這個教會的時候
[00:27:55.960 --> 00:27:57.400]  不需要再受水禮
[00:27:57.400 --> 00:27:59.240]  不需要再泡的了
[00:27:59.240 --> 00:28:02.840]  一次過我們就加入了神的教會當中
[00:28:02.840 --> 00:28:05.560]  在屬靈上是同一個教會
[00:28:05.560 --> 00:28:07.560]  雖然我們搬屋去到別的地方
[00:28:07.560 --> 00:28:09.880]  就參加當地的教會
[00:28:09.880 --> 00:28:12.360]  但是我們受洗禮、受水禮
[00:28:12.360 --> 00:28:17.400]  就成為耶穌基督的教會一員
[00:28:17.400 --> 00:28:18.600]  我要強調的是
[00:28:18.600 --> 00:28:20.520]  只要你是基督徒
[00:28:20.520 --> 00:28:22.120]  是教會的成員
[00:28:22.120 --> 00:28:24.280]  你就是家人
[00:28:24.280 --> 00:28:27.400]  不要將自己作為客人
[00:28:27.400 --> 00:28:29.880]  所以這裡所說的在基督徒當中
[00:28:29.880 --> 00:28:31.400]  在教會的會員當中
[00:28:31.400 --> 00:28:33.960]  我們不要起牆
[00:28:33.960 --> 00:28:37.000]  我們都有責任在活動上
[00:28:37.000 --> 00:28:39.400]  在財務上支持這個教會
[00:28:39.400 --> 00:28:45.480]  在事工上參與、服侍
[00:28:45.480 --> 00:28:48.680]  1896年
[00:28:48.680 --> 00:28:50.280]  十九世紀
[00:28:50.280 --> 00:28:52.840]  有一個意大利的經濟學家
[00:28:52.840 --> 00:28:56.200]  社會學家Paretto
[00:28:56.200 --> 00:29:00.680]  他就留意到當時的意大利的土地
[00:29:00.680 --> 00:29:07.000]  80%是操縱在20%的人手上
[00:29:07.000 --> 00:29:11.000]  他當然有很多的解釋
[00:29:11.000 --> 00:29:13.800]  大家覺得好像有點問題
[00:29:13.800 --> 00:29:18.920]  80%的土地是20%的人所擁有
[00:29:18.920 --> 00:29:21.560]  這樣很不公平
[00:29:21.560 --> 00:29:26.280]  後來很多人也發現有這樣的現象
[00:29:26.280 --> 00:29:29.960]  這個不是一個計算出來的方程式
[00:29:29.960 --> 00:29:32.440]  只不過是一個很普遍的現象
[00:29:32.440 --> 00:29:36.200]  就是在其他的工商界
[00:29:36.200 --> 00:29:41.160]  或者其他的社團當中都發現
[00:29:41.160 --> 00:29:43.480]  20%的輸入
[00:29:43.480 --> 00:29:45.400]  就有80%的輸出
[00:29:45.400 --> 00:29:49.640]  所以叫做80/20
[00:29:49.640 --> 00:29:53.240]  餐館80%的營業額
[00:29:53.240 --> 00:29:56.760]  是20%的常客
[00:29:56.760 --> 00:29:59.000]  有沒有道理?
[00:29:59.000 --> 00:30:02.200]  餐館如果你經常靠那些偶然來一次
[00:30:02.200 --> 00:30:04.440]  你做不住的
[00:30:04.440 --> 00:30:05.960]  主要是很多常客
[00:30:05.960 --> 00:30:07.880]  一個星期來一次
[00:30:07.880 --> 00:30:09.560]  一個星期來幾次
[00:30:09.560 --> 00:30:14.040]  你就知道營業額是有相當的
[00:30:14.040 --> 00:30:20.840]  公司80%的成果是出自20%的僱員
[00:30:20.840 --> 00:30:23.320]  有沒有道理?
[00:30:23.320 --> 00:30:27.320]  有些很用功或者是很什麼的
[00:30:27.320 --> 00:30:31.880]  有上進的僱員
[00:30:31.880 --> 00:30:34.120]  教會有些人做過研究
[00:30:34.120 --> 00:30:36.760]  都發現有這樣的現象
[00:30:36.760 --> 00:30:43.640]  80%的教會的財務是20%的人去支持的
[00:30:43.640 --> 00:30:46.760]  20%的人奉獻很多
[00:30:46.760 --> 00:30:48.520]  超過他們的能力
[00:30:48.520 --> 00:30:52.360]  支持了80%的財務
[00:30:52.360 --> 00:30:53.640]  崇拜這麼說
[00:30:53.640 --> 00:30:58.120]  我們這裡大概有100人左右
[00:30:58.120 --> 00:30:59.800]  能夠有多少人來參與
[00:30:59.800 --> 00:31:02.280]  我們就可以有這樣的崇拜?
[00:31:02.280 --> 00:31:03.480]  你就數一下
[00:31:03.480 --> 00:31:05.400]  剛才在台上
[00:31:05.400 --> 00:31:08.040]  唱詩的、詩琴的、領會的
[00:31:08.040 --> 00:31:11.240]  數一數大概七八個人
[00:31:11.240 --> 00:31:19.080]  你還要數後面那些音響、影片的人
[00:31:19.080 --> 00:31:21.640]  還有人開車接人來
[00:31:21.640 --> 00:31:25.800]  還有幫忙看小費的
[00:31:25.800 --> 00:31:30.120]  加起來差不多20人
[00:31:30.120 --> 00:31:31.560]  有100人的聚會
[00:31:31.560 --> 00:31:32.680]  有20個人
[00:31:32.680 --> 00:31:36.200]  你就可以負責到差不多80%的工作
[00:31:36.200 --> 00:31:38.440]  可以有一個崇拜
[00:31:38.440 --> 00:31:43.880]  都挺像的 有這樣的現象
[00:31:43.880 --> 00:31:47.000]  我在這裡算是比較新的會友
[00:31:47.000 --> 00:31:48.440]  所以不知道真實的情況
[00:31:48.440 --> 00:31:49.960]  其實你們更加了解
[00:31:49.960 --> 00:31:51.960]  究竟T4C
[00:31:51.960 --> 00:31:56.360]  我們的事工是多少人負責參與
[00:31:56.360 --> 00:31:59.560]  我們就有今天的教會
[00:31:59.560 --> 00:32:02.280]  如果每一個會友都是家人的話
[00:32:02.280 --> 00:32:04.200]  我希望這個比例
[00:32:04.200 --> 00:32:10.360]  能夠變成70/30、60/40
[00:32:10.360 --> 00:32:11.880]  更多人參與
[00:32:11.880 --> 00:32:14.440]  分擔教會的事工
[00:32:14.440 --> 00:32:16.600]  神會賜福給我們
[00:32:16.600 --> 00:32:19.960]  繼續有得發展
[00:32:19.960 --> 00:32:23.400]  所以這個是我們每個人都要問自己
[00:32:23.400 --> 00:32:24.520]  我們是家人的話
[00:32:24.520 --> 00:32:27.640]  如果你發覺有些人沒有被關心
[00:32:27.640 --> 00:32:29.800]  好像被冷落了
[00:32:29.800 --> 00:32:31.720]  你不要等執事會
[00:32:31.720 --> 00:32:35.560]  或者在關懷部開會決定
[00:32:35.560 --> 00:32:38.440]  你是家人你就去關心
[00:32:38.440 --> 00:32:42.360]  星期天如果看到有一個人在那裡站著
[00:32:42.360 --> 00:32:43.400]  沒有人跟他聊天
[00:32:43.400 --> 00:32:46.040]  你就去跟他聊天
[00:32:46.040 --> 00:32:47.400]  有新的面孔來到
[00:32:47.400 --> 00:32:49.000]  好像還沒有認識
[00:32:49.000 --> 00:32:53.000]  你不要當他是第一次來
[00:32:53.000 --> 00:32:54.040]  你只能說對不起
[00:32:54.040 --> 00:32:56.280]  我以前沒有機會認識
[00:32:56.280 --> 00:32:58.760]  你是家人 你就歡迎他
[00:32:58.760 --> 00:33:00.920]  不需要只是告訴他招待
[00:33:00.920 --> 00:33:02.920]  他好像是第一次來
[00:33:02.920 --> 00:33:04.040]  跟他說幾句
[00:33:04.040 --> 00:33:06.680]  你是家人來的
[00:33:06.680 --> 00:33:08.760]  如果你想到福音外展
[00:33:08.760 --> 00:33:11.160]  有些事工被忽略
[00:33:11.160 --> 00:33:13.080]  你在神那裡有些感動
[00:33:13.080 --> 00:33:15.640]  你是家人就可以發動
[00:33:15.640 --> 00:33:20.760]  福音事工是不需要會員大會批准的
[00:33:20.760 --> 00:33:23.160]  當然如果你說用教會的名義
[00:33:23.160 --> 00:33:24.200]  用教會的資源
[00:33:24.200 --> 00:33:27.320]  那不就應該對牧場團的問責
[00:33:27.320 --> 00:33:30.280]  但如果你以信徒的身份去開展
[00:33:30.280 --> 00:33:31.960]  或者參與一些福音事工
[00:33:31.960 --> 00:33:34.200]  應該得到鼓勵
[00:33:34.200 --> 00:33:36.040]  或者不是這個教會的
[00:33:36.040 --> 00:33:40.360]  在外面一些機構辦的福音事工
[00:33:40.360 --> 00:33:41.640]  你不需要批准的人
[00:33:41.640 --> 00:33:43.800]  你就參與
[00:33:43.800 --> 00:33:46.040]  這是在神的家裡面
[00:33:46.040 --> 00:33:48.920]  我們有這樣的責任
[00:33:48.920 --> 00:33:50.520]  但如果你有嚇人的心態
[00:33:50.520 --> 00:33:52.520]  我們就不一樣了
[00:33:52.520 --> 00:33:54.760]  我們會期待被服侍
[00:33:54.760 --> 00:33:55.960]  我們不滿意的時候
[00:33:55.960 --> 00:33:58.600]  就是要求改變
[00:33:58.600 --> 00:34:02.120]  如果真的忍不住了
[00:34:02.120 --> 00:34:03.960]  如果你有嚇人的心態
[00:34:03.960 --> 00:34:06.520]  那不就走了
[00:34:06.520 --> 00:34:10.040]  沒有人可以攔住不讓你走的
[00:34:10.040 --> 00:34:11.960]  或者下一次不在這裡
[00:34:11.960 --> 00:34:14.600]  有時候我們旅行都會這樣
[00:34:14.600 --> 00:34:16.840]  住酒店住過一次不滿意
[00:34:16.840 --> 00:34:18.840]  下一次就不來了
[00:34:18.840 --> 00:34:20.520]  但你家就不一樣了
[00:34:20.520 --> 00:34:22.120]  你一定要回家的
[00:34:22.120 --> 00:34:24.600]  那是家來的
[00:34:24.600 --> 00:34:27.000]  所以究竟教會是你的家
[00:34:27.000 --> 00:34:29.880]  還是像酒店一樣
[00:34:29.880 --> 00:34:33.000]  你才可以回答這個問題
[00:34:33.000 --> 00:34:36.600]  當然如果我們有辦法
[00:34:36.600 --> 00:34:39.240]  開車來教會參與就最好了
[00:34:39.240 --> 00:34:41.080]  有些人是不行的
[00:34:41.080 --> 00:34:43.160]  但如果你說我沒有車
[00:34:43.160 --> 00:34:46.360]  又年紀大了又不能來
[00:34:46.360 --> 00:34:48.120]  怎麼可以參與這麼多的事工
[00:34:48.120 --> 00:34:50.120]  但起碼有一樣侍奉
[00:34:50.120 --> 00:34:53.000]  你一定可以參與的
[00:34:53.000 --> 00:34:55.640]  就是為教會祈禱
[00:34:55.640 --> 00:34:58.440]  為福音的侍功來祈禱
[00:34:58.440 --> 00:35:00.600]  以前教會有一位姐妹
[00:35:00.600 --> 00:35:03.240]  健康的時候參與很多的事工
[00:35:03.240 --> 00:35:05.000]  後來中風了
[00:35:05.000 --> 00:35:07.640]  中風要坐輪椅
[00:35:07.640 --> 00:35:09.560]  不過到今時今日
[00:35:09.560 --> 00:35:12.680]  她都是每天為教會來祈禱
[00:35:12.680 --> 00:35:14.520]  為神的國度祈禱
[00:35:14.520 --> 00:35:17.640]  這個是她可以做的
[00:35:17.640 --> 00:35:19.640]  你是教會的一員
[00:35:19.640 --> 00:35:22.440]  你也可以天天為教會祈禱
[00:35:22.440 --> 00:35:25.880]  為神的國度祈禱
[00:35:25.880 --> 00:35:27.640]  你沒有車
[00:35:27.640 --> 00:35:29.960]  你可以用電話來關心人
[00:35:29.960 --> 00:35:32.680]  打個電話看看她怎麼樣
[00:35:32.680 --> 00:35:39.240]  很多教會在新冠病毒流行幾年
[00:35:39.240 --> 00:35:41.080]  都注意到有些教會的事工
[00:35:41.080 --> 00:35:44.600]  可以在網上進行
[00:35:44.600 --> 00:35:45.880]  你是家人的話
[00:35:45.880 --> 00:35:47.720]  你可以想一想
[00:35:47.720 --> 00:35:49.800]  我們現在雖然教堂重開了
[00:35:49.800 --> 00:35:50.600]  大家可以來了
[00:35:50.600 --> 00:35:55.240]  但是有哪些事工可以在網上進行
[00:35:55.240 --> 00:35:57.560]  沒有車都一樣可以推行的
[00:35:57.560 --> 00:35:58.440]  想一想
[00:35:58.440 --> 00:35:59.800]  如果你是家人的話
[00:35:59.800 --> 00:36:05.160]  可以給我們很多的意見
[00:36:05.160 --> 00:36:07.800]  英文有一句成語叫做
[00:36:07.800 --> 00:36:10.680]  Birds of the feather flock together
[00:36:10.680 --> 00:36:13.480]  中文就不要直接翻譯了
[00:36:13.480 --> 00:36:15.320]  就是兩句成語
[00:36:15.320 --> 00:36:18.520]  物以類聚 人以群分
[00:36:18.520 --> 00:36:21.400]  當然了 如果我們和聲和氣差不多
[00:36:21.400 --> 00:36:23.480]  很自然會在一起的
[00:36:23.480 --> 00:36:25.400]  這個是很自然的
[00:36:25.400 --> 00:36:27.240]  大家母語一樣
[00:36:27.240 --> 00:36:28.040]  文化一樣
[00:36:28.040 --> 00:36:28.920]  經歷一樣
[00:36:28.920 --> 00:36:31.880]  就在一起
[00:36:31.880 --> 00:36:34.040]  同一個教會T4C
[00:36:34.040 --> 00:36:36.120]  無論你怎麼安排
[00:36:36.120 --> 00:36:38.520]  三堂一起下令會
[00:36:38.520 --> 00:36:39.400]  吃飯的時候
[00:36:39.400 --> 00:36:41.800]  用各種的方法
[00:36:41.800 --> 00:36:44.040]  你要排他們坐位
[00:36:44.040 --> 00:36:45.560]  要抽籤
[00:36:45.560 --> 00:36:47.880]  你強迫大家坐在一起
[00:36:47.880 --> 00:36:50.200]  不會持久的
[00:36:50.200 --> 00:36:51.160]  吃完那頓飯
[00:36:51.160 --> 00:36:52.200]  如果你沒有抽籤
[00:36:52.200 --> 00:36:56.680]  一樣是分哪一堂的頂籤在一起
[00:36:56.680 --> 00:36:58.840]  哪個小組在一起
[00:36:58.840 --> 00:37:00.760]  是很自然的
[00:37:00.760 --> 00:37:02.680]  所以有選擇的
[00:37:02.680 --> 00:37:08.360]  大家都很自然會和聲和氣在一起
[00:37:08.360 --> 00:37:10.120]  有可能我們都會發覺
[00:37:10.120 --> 00:37:12.840]  我們中間有些牆
[00:37:12.840 --> 00:37:15.640]  究竟我們在廣東堂
[00:37:15.640 --> 00:37:17.400]  我們有些什麼牆呢
[00:37:17.400 --> 00:37:18.680]  有多高呢
[00:37:18.680 --> 00:37:22.200]  如果是發現自己和一些人有隔開
[00:37:22.200 --> 00:37:25.080]  不妨從自己開始去拆
[00:37:25.080 --> 00:37:27.080]  無論牆是多高
[00:37:27.080 --> 00:37:28.200]  你拆一塊磚
[00:37:28.200 --> 00:37:29.240]  我拿一塊磚
[00:37:29.240 --> 00:37:31.480]  總有一天拆了它
[00:37:31.480 --> 00:37:34.040]  確認我們有共同的信仰
[00:37:34.040 --> 00:37:36.840]  承認大家是敬拜同一位神
[00:37:36.840 --> 00:37:38.520]  侍奉同一位主
[00:37:38.520 --> 00:37:41.320]  我們先不要拿個判斷
[00:37:41.320 --> 00:37:43.960]  好壞對錯
[00:37:43.960 --> 00:37:49.080]  或者是以前我的朋友說那些講國語的人是怎樣的
[00:37:49.080 --> 00:37:52.280]  或者是那些講台山話的人是怎樣的
[00:37:52.280 --> 00:37:54.200]  你不要這麼快聽他們說
[00:37:54.200 --> 00:37:55.560]  就拿個判斷
[00:37:55.560 --> 00:37:57.880]  你去認識一下他們
[00:37:57.880 --> 00:37:58.920]  去聊聊天
[00:37:58.920 --> 00:38:03.080]  或者是大家起碼有個笑容
[00:38:03.080 --> 00:38:05.880]  打個招呼都是好的
[00:38:05.880 --> 00:38:09.160]  可能在所謂另外一個群體當中
[00:38:09.160 --> 00:38:10.680]  你遇到一兩位
[00:38:10.680 --> 00:38:12.680]  我不敢說全部
[00:38:12.680 --> 00:38:15.480]  你遇到一個兩個
[00:38:15.480 --> 00:38:17.960]  願意跟你一起交談的
[00:38:17.960 --> 00:38:19.640]  可以彼此認識
[00:38:19.640 --> 00:38:20.600]  彼此了解
[00:38:20.600 --> 00:38:21.640]  彼此善良
[00:38:21.640 --> 00:38:24.600]  那你就走左一步了
[00:38:24.600 --> 00:38:26.920]  你拿了一塊磚下來
[00:38:26.920 --> 00:38:28.920]  那下一步我們才說到
[00:38:28.920 --> 00:38:30.360]  彼此同心
[00:38:30.360 --> 00:38:34.200]  合一彼此相愛侍奉神
[00:38:34.200 --> 00:38:38.520]  請大家同心祈禱
[00:38:38.520 --> 00:38:40.920]  主上再一次感謝你給我們一段時間
[00:38:40.920 --> 00:38:43.480]  和聖經裡面學習
[00:38:43.480 --> 00:38:45.640]  有時候我們自己都是
[00:38:45.640 --> 00:38:48.280]  在和一些人分別的時候
[00:38:48.280 --> 00:38:50.280]  就下了個判斷
[00:38:50.280 --> 00:38:51.960]  我們是比較好的
[00:38:51.960 --> 00:38:54.440]  我們是比較厲害的
[00:38:54.440 --> 00:38:55.720]  求主的幫助
[00:38:55.720 --> 00:38:58.360]  我們在主耶穌基督的裡面
[00:38:58.360 --> 00:39:00.360]  我們不要這麼分
[00:39:00.360 --> 00:39:01.880]  雖然大家是有分別
[00:39:01.880 --> 00:39:03.720]  但是我們不歧視
[00:39:03.720 --> 00:39:07.800]  懇求天父給我們有更加敏感的心
[00:39:07.800 --> 00:39:12.600]  無論我們是在以前的時間
[00:39:12.600 --> 00:39:14.280]  傷害了一些人
[00:39:14.280 --> 00:39:15.800]  劃了一些線
[00:39:15.800 --> 00:39:17.160]  扣住了饒恕
[00:39:17.160 --> 00:39:18.600]  幫助我們在以後
