
[00:00:00.000 --> 00:00:02.000]  (主席)各位弟兄姊妹早晨
[00:23:47.000 --> 00:23:51.000]  施比受更為有福
[00:23:51.000 --> 00:23:54.000]  在這個真實的世界裏
[00:23:54.000 --> 00:23:58.000]  寬恕比寄愁好
[00:23:58.000 --> 00:24:02.000]  吾還手比還手好
[00:24:02.000 --> 00:24:07.000]  十字架比利劍好
[00:24:10.000 --> 00:24:14.000]  這才是人生的真相
[00:24:14.000 --> 00:24:17.000]  是的
[00:24:17.000 --> 00:24:21.000]  耶穌就是這樣活的
[00:24:21.000 --> 00:24:27.000]  祂就是活這個真相給我們看
[00:24:27.000 --> 00:24:30.000]  上帝千方百計來到人間
[00:24:30.000 --> 00:24:33.000]  就是向我們啟示這個真相
[00:24:33.000 --> 00:24:35.000]  耶穌是神
[00:24:35.000 --> 00:24:37.000]  祂就是這樣活的
[00:24:37.000 --> 00:24:39.000]  祂順從天父
[00:24:39.000 --> 00:24:44.000]  而天父也是這樣活的
[00:25:09.000 --> 00:25:12.000]  因為天父叫日頭照好人
[00:25:12.000 --> 00:25:14.000]  也照大人
[00:25:14.000 --> 00:25:16.000]  降雨給義人
[00:25:16.000 --> 00:25:18.000]  也給不義的人
[00:25:18.000 --> 00:25:21.000]  天父也是這樣做
[00:25:21.000 --> 00:25:26.000]  真正的信耶穌
[00:25:26.000 --> 00:25:30.000]  其實就是跟著耶穌走
[00:25:30.000 --> 00:25:32.000]  在這個跟從裏
[00:25:32.000 --> 00:25:36.000]  我們慢慢離開世俗的軌跡
[00:25:36.000 --> 00:25:40.000]  進入神的軌跡
[00:25:40.000 --> 00:25:42.000]  進入神的軌跡
[00:25:42.000 --> 00:25:44.000]  我們的世界
[00:25:44.000 --> 00:25:46.000]  我們見到的世界
[00:25:46.000 --> 00:25:48.000]  英文叫vision
[00:25:48.000 --> 00:25:52.000]  就會隨著這個軌跡來開闊
[00:25:52.000 --> 00:25:54.000]  慢慢你見到的世界
[00:25:54.000 --> 00:25:57.000]  你的視域開闊的時候
[00:25:57.000 --> 00:26:03.000]  你就慢慢見到耶穌所看到的世界
[00:26:03.000 --> 00:26:04.000]  有一天
[00:26:04.000 --> 00:26:07.000]  如果你真的跟著這個腳蹤而行
[00:26:07.000 --> 00:26:08.000]  有一天
[00:26:08.000 --> 00:26:10.000]  你會看到
[00:26:10.000 --> 00:26:13.000]  原來耶穌來
[00:26:13.000 --> 00:26:17.000]  祂真的開了一個新的世界
[00:26:17.000 --> 00:26:20.000]  呈現了一個新的世界
[00:26:20.000 --> 00:26:24.000]  活現了一個新的世界
[00:26:24.000 --> 00:26:27.000]  耶穌不斷呼召我們
[00:26:27.000 --> 00:26:29.000]  跟從祂
[00:26:29.000 --> 00:26:31.000]  祂期望我們
[00:26:31.000 --> 00:26:33.000]  在我們的生活裏
[00:26:33.000 --> 00:26:35.000]  跟從祂的緣故
[00:26:35.000 --> 00:26:37.000]  都能夠活出這個世界
[00:26:37.000 --> 00:26:40.000]  一個新的世界出來
[00:26:40.000 --> 00:26:42.000]  耶穌以祂的一生
[00:26:42.000 --> 00:26:44.000]  呈現了一個新的世界
[00:26:44.000 --> 00:26:48.000]  也都期望我們
[00:26:48.000 --> 00:26:50.000]  用我們的人生
[00:26:50.000 --> 00:26:53.000]  活現這個世界
[00:26:53.000 --> 00:26:56.000]  登山補訓
[00:26:56.000 --> 00:26:59.000]  不是拿來作為一個策略
[00:26:59.000 --> 00:27:02.000]  去在一個舊的世界裏成功
[00:27:02.000 --> 00:27:04.000]  是不可以的
[00:27:04.000 --> 00:27:08.000]  其實是活現一個全新的世界
[00:27:08.000 --> 00:27:10.000]  今日講道的經文
[00:27:10.000 --> 00:27:12.000]  最後的一節是這樣的
[00:27:12.000 --> 00:27:15.000]  《華大福音》五章四十八節
[00:27:15.000 --> 00:27:17.000]  所以你們要完全
[00:27:17.000 --> 00:27:19.000]  像你們的天父
[00:27:19.000 --> 00:27:21.000]  完全一樣
[00:27:21.000 --> 00:27:23.000]  這裏講的完全
[00:27:23.000 --> 00:27:28.000]  當然不是指完美無瑕
[00:27:28.000 --> 00:27:35.000]  而是指一種屬乎天父的印記
[00:27:35.000 --> 00:27:37.000]  一個記號
[00:27:37.000 --> 00:27:39.000]  天父是完全的
[00:27:39.000 --> 00:27:41.000]  而屬乎他的人
[00:27:41.000 --> 00:27:46.000]  就會打下一個屬乎他的印記
[00:27:46.000 --> 00:27:48.000]  有了這個印記的人
[00:27:48.000 --> 00:27:52.000]  他就應該信服天父的旨意
[00:27:52.000 --> 00:27:55.000]  以天父的人愛為目標
[00:27:55.000 --> 00:27:58.000]  這些人有了天父印記的人
[00:27:58.000 --> 00:28:02.000]  他就應該放下世界的種種暴力
[00:28:02.000 --> 00:28:04.000]  平安自在地
[00:28:04.000 --> 00:28:07.000]  在人間創造和平
[00:28:07.000 --> 00:28:09.000]  創造復和
[00:28:09.000 --> 00:28:11.000]  這樣的人
[00:28:11.000 --> 00:28:13.000]  他用一種很獨特的人生
[00:28:13.000 --> 00:28:16.000]  活現一個全新的世界
[00:28:16.000 --> 00:28:20.000]  這個就是天國的真相
[00:28:20.000 --> 00:28:23.000]  天國的真實
[00:28:23.000 --> 00:28:26.000]  耶穌在登山寶訓裏面
[00:28:26.000 --> 00:28:28.000]  曾經教過我們祈禱
[00:28:28.000 --> 00:28:30.000]  在登山寶訓裏面
[00:28:30.000 --> 00:28:33.000]  教我們用主禱文來祈禱
[00:28:33.000 --> 00:28:36.000]  主禱文其實是登山寶訓的一個段落
[00:28:36.000 --> 00:28:38.000]  主禱文是這樣說的
[00:28:38.000 --> 00:28:42.000]  天父啊,願祢的國降臨
[00:28:42.000 --> 00:28:45.000]  願祢的旨意行在地上
[00:28:45.000 --> 00:28:48.000]  如同行在天上
[00:28:48.000 --> 00:28:50.000]  當我們看到耶穌生活
[00:28:50.000 --> 00:28:52.000]  背後的那個神聖的世界
[00:28:52.000 --> 00:28:56.000]  而我們又願意跟著耶穌來走的時候
[00:28:56.000 --> 00:28:59.000]  其實我們就是將天父的旨意
[00:28:59.000 --> 00:29:01.000]  行在地上
[00:29:01.000 --> 00:29:03.000]  而當我們這樣做
[00:29:03.000 --> 00:29:05.000]  這樣實踐的時候
[00:29:05.000 --> 00:29:07.000]  其實天國的真相
[00:29:07.000 --> 00:29:10.000]  就會呈現在人間
[00:29:10.000 --> 00:29:12.000]  每次的主日崇拜
[00:29:12.000 --> 00:29:15.000]  我們都念主禱文
[00:29:15.000 --> 00:29:19.000]  念主禱文每一次都提醒我們登山寶訓
[00:29:19.000 --> 00:29:22.000]  登山寶訓的時候
[00:29:22.000 --> 00:29:23.000]  告訴我們
[00:29:23.000 --> 00:29:27.000]  其實我們正在活在一個平衡宇宙
[00:29:27.000 --> 00:29:29.000]  另外一個世界
[00:29:29.000 --> 00:29:33.000]  這個世界行事的法則
[00:29:33.000 --> 00:29:35.000]  和這個世俗
[00:29:35.000 --> 00:29:38.000]  我們習慣的世界行事的法則
[00:29:38.000 --> 00:29:40.000]  剛剛相反
[00:29:40.000 --> 00:29:42.000]  弟兄姊妹
[00:29:42.000 --> 00:29:44.000]  希望你們能夠完全
[00:29:44.000 --> 00:29:46.000]  像你們的天父
[00:29:46.000 --> 00:29:47.000]  完全一樣
[00:29:47.000 --> 00:29:49.000]  願神祝福你們
[00:29:49.000 --> 00:29:51.000]  願榮耀歸給聖父
[00:29:51.000 --> 00:29:52.000]  聖子
[00:29:52.000 --> 00:29:53.000]  聖靈的名
[00:29:53.000 --> 00:29:54.000]  阿們
