
[00:00:00.000 --> 00:00:05.200]  大概一個月之前我在這裡都有講過一堂薩姆爾記
[00:19:15.400 --> 00:19:18.400]  外表斯文內裡黑暗
[00:19:18.400 --> 00:19:22.400]  這個是整個故事最終關鍵的地方
[00:19:22.400 --> 00:19:28.400]  就是大衛在整件事上會不會蒙上一個陰影呢
[00:19:28.400 --> 00:19:29.400]  因為這樣的緣故
[00:19:29.400 --> 00:19:32.400]  大衛立刻做了幾件事
[00:19:32.400 --> 00:19:36.400]  第一他公開說這件事他是不知道的
[00:19:36.400 --> 00:19:38.400]  他斥責他的部下
[00:19:38.400 --> 00:19:42.400]  接著他為阿尼爾準備棺木
[00:19:42.400 --> 00:19:46.400]  大衛自己也跟在棺木的背後
[00:19:46.400 --> 00:19:47.400]  他親自
[00:19:47.400 --> 00:19:51.400]  接著他們把阿尼爾葬在哪裡
[00:19:51.400 --> 00:19:53.400]  希伯倫
[00:19:53.400 --> 00:19:55.400]  我們給他國葬
[00:19:55.400 --> 00:19:56.400]  葬在哪裡
[00:19:56.400 --> 00:19:57.400]  葬在首爾
[00:19:57.400 --> 00:19:58.400]  你明白嗎
[00:19:58.400 --> 00:20:00.400]  你不是送他回去北韓
[00:20:00.400 --> 00:20:02.400]  不是將屍骨送回去
[00:20:02.400 --> 00:20:04.400]  你叫他國葬在哪裡
[00:20:04.400 --> 00:20:07.400]  看回大衛的家
[00:20:07.400 --> 00:20:09.400]  王在阿尼爾的棺木方面
[00:20:09.400 --> 00:20:12.400]  由大哭百姓到大哭
[00:20:12.400 --> 00:20:14.400]  我想你知道
[00:20:14.400 --> 00:20:18.400]  大衛所做的事不單是一個政治的行動
[00:20:18.400 --> 00:20:20.400]  我相信
[00:20:20.400 --> 00:20:24.400]  《習武爾記》的作者是在告訴我們
[00:20:24.400 --> 00:20:26.400]  大衛是真心真意
[00:20:26.400 --> 00:20:29.400]  為著阿尼爾的枉死在哭泣
[00:20:29.400 --> 00:20:32.400]  他也是公開的斥責
[00:20:32.400 --> 00:20:34.400]  虐押的不義
[00:20:34.400 --> 00:20:35.400]  暗殺的行動
[00:20:35.400 --> 00:20:37.400]  於是你看看結果
[00:20:37.400 --> 00:20:39.400]  結果是什麼呢
[00:20:39.400 --> 00:20:43.400]  結果就是眾百姓知道了就看為好
[00:20:43.400 --> 00:20:45.400]  看大衛為好
[00:20:45.400 --> 00:20:49.400]  泛王所做的眾百姓都看為好
[00:20:49.400 --> 00:20:50.400]  眾百姓是誰呢
[00:20:50.400 --> 00:20:51.400]  你看看下面那一節
[00:20:51.400 --> 00:20:53.400]  哪日以色列眾百姓才知道
[00:20:53.400 --> 00:20:58.400]  殺尼爾的兒子阿尼爾並非出於王意
[00:20:58.400 --> 00:21:02.400]  所以這個百姓再不只是猶大的百姓
[00:21:02.400 --> 00:21:06.400]  連以色列的百姓都看大衛為好
[00:21:06.400 --> 00:21:09.400]  大衛是一個公義的主宰
[00:21:09.400 --> 00:21:12.400]  這是整段聖經最中心的事
[00:21:12.400 --> 00:21:14.400]  不是他們打不打仗
[00:21:14.400 --> 00:21:15.400]  不是核不核一
[00:21:15.400 --> 00:21:16.400]  是否能做到這個問題
[00:21:16.400 --> 00:21:20.400]  是大衛究竟是否一個公義的君王
[00:21:20.400 --> 00:21:21.400]  答案就是
[00:21:21.400 --> 00:21:28.400]  是是是整個故事的焦點大衛是一個公義的君王
