
[00:00:00.000 --> 00:00:02.600]  各位姐妹,我們又讀聖經了
[00:15:50.080 --> 00:15:51.880]  講聖經很清楚
[00:15:51.880 --> 00:15:54.280]  已經很厲害了
[00:15:54.280 --> 00:15:55.480]  差不多你說
[00:15:55.480 --> 00:15:57.880]  如果要他去做傳道人
[00:15:57.880 --> 00:15:59.480]  去做工作
[00:15:59.480 --> 00:16:02.880]  侍奉李思敬了
[00:16:02.880 --> 00:16:05.480]  我們見到他多偉大的工作
[00:16:05.480 --> 00:16:06.880]  李思敬
[00:16:06.880 --> 00:16:08.480]  我不是吧
[00:16:08.480 --> 00:16:10.280]  我當時很瘦
[00:16:10.280 --> 00:16:11.880]  肥包骨
[00:16:11.880 --> 00:16:15.080]  讀書又不厲害
[00:16:15.080 --> 00:16:20.480]  會考要考兩年才夠五科
[00:16:20.480 --> 00:16:24.880]  考一次未包括數學
[00:16:24.880 --> 00:16:28.080]  那麼就不厲害了
[00:16:28.080 --> 00:16:30.680]  他一坐下就已經是狀元級
[00:16:30.680 --> 00:16:34.480]  我們坐下成績很差
[00:16:34.480 --> 00:16:35.680]  要去侍奉
[00:16:35.680 --> 00:16:37.480]  不過你不知道
[00:16:37.480 --> 00:16:39.480]  在一次下令會裏
[00:16:39.480 --> 00:16:40.880]  我和他另外三個人
[00:16:40.880 --> 00:16:45.480]  是五個人同時蒙召的
[00:16:45.480 --> 00:16:46.480]  就是我了
[00:16:46.480 --> 00:16:49.480]  其中一個
[00:16:49.480 --> 00:16:51.480]  蒙召做神的工作
[00:16:51.480 --> 00:16:52.480]  做傳道人
[00:16:52.480 --> 00:16:53.680]  他啦
[00:16:53.680 --> 00:16:55.080]  思敬啦
[00:16:55.080 --> 00:16:56.880]  我這些怎麼行
[00:16:56.880 --> 00:16:58.280]  不過你叫到
[00:16:58.280 --> 00:17:00.680]  我不妨一試
[00:17:00.680 --> 00:17:01.480]  頂住先
[00:17:01.480 --> 00:17:03.280]  跟著跟著去
[00:17:03.280 --> 00:17:04.880]  其實神是呼召我們
[00:17:04.880 --> 00:17:05.680]  As is
[00:17:05.680 --> 00:17:08.880]  就照你現在來跟隨我
[00:17:08.880 --> 00:17:10.080]  就照現在
[00:17:10.080 --> 00:17:12.880]  我哪有這樣的能力
[00:17:12.880 --> 00:17:15.080]  我和你同在
[00:17:15.080 --> 00:17:16.680]  我最弱
[00:17:16.680 --> 00:17:17.480]  最貧窮
[00:17:17.480 --> 00:17:18.480]  最瘦
[00:17:18.480 --> 00:17:20.880]  最微小
[00:17:20.880 --> 00:17:23.480]  家裏可以說
[00:17:23.480 --> 00:17:26.280]  第一個認真信主的就是我
[00:17:26.280 --> 00:17:28.680]  家裏沒有人信耶穌
[00:17:28.680 --> 00:17:29.680]  這樣都可以
[00:17:29.680 --> 00:17:30.480]  這樣都呼召我
[00:17:30.480 --> 00:17:32.680]  你會不會叫錯人
[00:17:32.680 --> 00:17:33.880]  我在我家族中
[00:17:33.880 --> 00:17:34.480]  最貧窮
[00:17:34.480 --> 00:17:35.080]  最微小
[00:17:35.080 --> 00:17:37.080]  找那些厲害一點的
[00:17:37.080 --> 00:17:38.480]  教會裏面很多厲害的人
[00:17:38.480 --> 00:17:39.480]  不到我
[00:17:39.480 --> 00:17:40.080]  不過神是說
[00:17:40.080 --> 00:17:40.880]  我和你同在
[00:17:40.880 --> 00:17:42.480]  我去叫你
[00:17:42.480 --> 00:17:44.280]  那我就起來做這個工作
[00:17:44.280 --> 00:17:45.480]  也都見到今天
[00:17:45.480 --> 00:17:46.880]  神真的透過
[00:17:46.880 --> 00:17:48.480]  我祝福到一些人
[00:17:48.480 --> 00:17:49.880]  都很感恩
[00:17:49.880 --> 00:17:51.280]  所以都是不怕的
[00:17:51.280 --> 00:17:53.280]  大家知道
[00:17:53.280 --> 00:17:55.480]  最重要就是神說
[00:17:55.480 --> 00:17:58.080]  靠著你這個能力去
[00:17:58.080 --> 00:18:01.080]  和我差遣你就可以了
[00:18:01.080 --> 00:18:03.480]  也都最重要的是什麼呢
[00:18:03.480 --> 00:18:04.480]  大量的勇士
[00:18:04.480 --> 00:18:07.880]  耶和華與你同在
[00:18:07.880 --> 00:18:09.280]  神和你同在
[00:18:09.280 --> 00:18:10.080]  你就不怕去
[00:18:10.080 --> 00:18:12.880]  而且是靠著
[00:18:12.880 --> 00:18:14.080]  你現在有的能力
[00:18:14.080 --> 00:18:15.880]  是神派你去
[00:18:15.880 --> 00:18:18.680]  記住有更加剛強壯膽的心
[00:18:18.680 --> 00:18:19.680]  其實看下去
[00:18:19.680 --> 00:18:21.080]  下面再看多幾天
[00:18:21.080 --> 00:18:22.080]  你會發覺
[00:18:22.080 --> 00:18:27.480]  原來機電是信心很小的
[00:18:27.480 --> 00:18:29.280]  信心不大起碼
[00:18:29.280 --> 00:18:30.880]  不過他面對的挑戰很大
[00:18:30.880 --> 00:18:32.480]  所以認到他的信心
[00:18:32.480 --> 00:18:33.880]  顯然是真的
[00:18:33.880 --> 00:18:34.680]  嘩!行不行啊
[00:18:34.680 --> 00:18:35.880]  去不去到啊
[00:18:35.880 --> 00:18:37.080]  給點證據行不行啊
[00:18:37.080 --> 00:18:38.880]  給點憑據啊
[00:18:38.880 --> 00:18:40.680]  都幾大考驗的
[00:18:40.680 --> 00:18:42.080]  我們繼續看下去
[00:18:42.080 --> 00:18:43.080]  記得
[00:18:43.080 --> 00:18:44.880]  靠著你現在有的能力
[00:18:44.880 --> 00:18:46.280]  上帝差遣你
[00:18:46.280 --> 00:18:47.680]  哎呀!我好卑微啊
[00:18:47.680 --> 00:18:48.480]  好窮困
[00:18:48.480 --> 00:18:49.280]  不怕
[00:18:49.280 --> 00:18:50.480]  神可以的
[00:18:50.480 --> 00:18:53.280]  望在神的堅強的手裏面
[00:18:53.280 --> 00:18:55.480]  我們一起禱告
[00:18:55.480 --> 00:18:56.880]  多謝主
[00:18:56.880 --> 00:18:59.480]  原來你是使用了很多
[00:18:59.480 --> 00:19:01.280]  自卑微
[00:19:01.280 --> 00:19:03.480]  自貧窮的人
[00:19:03.480 --> 00:19:04.480]  讓他
[00:19:04.480 --> 00:19:07.880]  照著他手裏面所有的小小
[00:19:07.880 --> 00:19:10.480]  就成就了很偉大的事功
[00:19:10.480 --> 00:19:12.680]  你是欣賞那個
[00:19:12.680 --> 00:19:14.880]  兩個小時的奉獻
[00:19:14.880 --> 00:19:17.080]  你自己是用五餅二魚
[00:19:17.080 --> 00:19:19.280]  來自一個小朋友的手
[00:19:19.280 --> 00:19:21.280]  一個天真的奉獻
[00:19:21.280 --> 00:19:25.080]  就餵飽了五千人
[00:19:25.080 --> 00:19:26.880]  多謝我們的主讚美你
[00:19:26.880 --> 00:19:29.680]  我們在這個基面身上有所學習
[00:19:29.680 --> 00:19:31.880]  他竟然這麼大膽跟你說
[00:19:31.880 --> 00:19:33.680]  神的看顧在哪裏啊
[00:19:33.680 --> 00:19:35.280]  不要再說了
[00:19:35.280 --> 00:19:38.880]  但是神你就是揀選他這樣的人
[00:19:38.880 --> 00:19:41.680]  你揀選你的同在最重要
[00:19:41.680 --> 00:19:42.880]  給我們看重
[00:19:42.880 --> 00:19:43.680]  隨天祈禱
[00:19:43.680 --> 00:19:45.280]  奉耶穌基督名求
[00:19:45.280 --> 00:19:46.280]  阿們
