
[00:00:00.000 --> 00:00:02.000]  阿英姐妹們,平安!
[00:19:08.040 --> 00:19:13.360]  請一班露宿者去吃飯做節
[00:19:13.360 --> 00:19:16.080]  那些露宿者一開始都不敢去
[00:19:16.080 --> 00:19:20.440]  覺得自己不怕失禮人
[00:19:20.440 --> 00:19:22.600]  後來經過那班義工
[00:19:22.600 --> 00:19:24.280]  其實就是教會的弟兄姊妹
[00:19:24.280 --> 00:19:26.400]  來鼓勵邀請
[00:19:26.400 --> 00:19:28.760]  他們才敢去
[00:19:28.760 --> 00:19:30.160]  都很害怕
[00:19:30.160 --> 00:19:32.360]  教會又未去過又不知道怎樣
[00:19:32.360 --> 00:19:35.960]  大家吃飯的時候是很開心的
[00:19:35.960 --> 00:19:39.800]  閒話家常是一個很平等的關係
[00:19:39.800 --> 00:19:41.400]  平等的相處
[00:19:41.400 --> 00:19:43.160]  不是義工高高在上
[00:19:43.160 --> 00:19:46.720]  去施予給那些露宿者
[00:19:46.720 --> 00:19:50.920]  令到露宿者感受到一份尊重
[00:19:50.920 --> 00:19:53.120]  無論在香港或者英國
[00:19:53.120 --> 00:19:54.080]  是不是露宿者
[00:19:54.080 --> 00:19:57.640]  或者我們看到其他有需要的人
[00:19:57.640 --> 00:19:59.840]  有時候我們都會視而不見
[00:19:59.840 --> 00:20:03.600]  就是看不到
[00:20:03.600 --> 00:20:07.240]  我自己都會走過就算了
[00:20:07.240 --> 00:20:09.520]  我們再看回這段經文
[00:20:09.520 --> 00:20:10.880]  這個清單的時候
[00:20:10.880 --> 00:20:13.480]  其實我們會不會真的很多事
[00:20:13.480 --> 00:20:14.720]  我們神吩咐的
[00:20:14.720 --> 00:20:17.280]  我們沒有做到
[00:20:17.280 --> 00:20:20.640]  如果亞倫犯的罪是sin of omission
[00:20:20.640 --> 00:20:23.840]  摩西犯的罪就是他應該做的事
[00:20:23.840 --> 00:20:24.880]  沒有做到
[00:20:24.880 --> 00:20:27.680]  sin of commission
[00:20:27.680 --> 00:20:32.400]  究竟他用那支槍擊打兩下
[00:20:32.400 --> 00:20:35.840]  這兩下有多大罪呢
[00:20:35.840 --> 00:20:40.600]  好像都是做多了兩下而已
[00:20:40.600 --> 00:20:44.600]  我們不要只是去看這兩下的動作
[00:20:44.600 --> 00:20:47.720]  而是他背後的動機是些什麼
[00:20:47.720 --> 00:20:54.200]  摩西責罵他們是一班撥翼的人
[00:20:54.200 --> 00:20:55.080]  撥翼的人
[00:20:55.080 --> 00:20:57.400]  撥翼這個字原先是動詞
[00:20:57.400 --> 00:21:00.440]  是有違背的意思
[00:21:00.440 --> 00:21:03.920]  其實在文數記出現三次不多
[00:21:03.920 --> 00:21:06.120]  另外兩次這個字就是
[00:21:06.120 --> 00:21:11.960]  剛剛神在23節說亞倫違背了他的旨意
[00:21:11.960 --> 00:21:13.360]  還有後面待會我們會看的
[00:21:13.360 --> 00:21:17.880]  27章那裡同樣說摩西違背了他的旨意
[00:21:17.880 --> 00:21:22.600]  這個字的形容詞在17章10節說什麼呢
[00:21:22.600 --> 00:21:26.080]  神就去責備那班以色列人
[00:21:26.080 --> 00:21:28.960]  說他們是撥翼之子
[00:21:28.960 --> 00:21:31.800]  總括來說這個字在其他地方
[00:21:31.800 --> 00:21:35.720]  都是上帝對人的指責
[00:21:35.720 --> 00:21:37.360]  說到人的背叛
[00:21:37.360 --> 00:21:42.760]  只是在這裡摩西用來指責以色列人
[00:21:42.760 --> 00:21:44.720]  意味著什麼呢
[00:21:44.720 --> 00:21:47.680]  其實在很多叛叛的事件裡
[00:21:47.680 --> 00:21:53.640]  只有上帝有權柄去判斷那個人是否背叛他
[00:21:53.640 --> 00:21:55.320]  其他人不可以
[00:21:55.320 --> 00:21:57.600]  甚至連他們的領袖摩西
[00:21:57.600 --> 00:22:03.600]  都不可以去取代上帝去做這個角色
[00:22:03.600 --> 00:22:04.600]  在這件事件裡
[00:22:04.600 --> 00:22:07.760]  其實神沒有說到以色列人叛逆
[00:22:07.760 --> 00:22:10.120]  在這件事裡
[00:22:10.120 --> 00:22:12.960]  因為剛才都說他們的要求都是合理的
[00:22:12.960 --> 00:22:14.200]  沒有水喝
[00:22:14.200 --> 00:22:17.000]  雖然他們用了一個錯誤的方式去表達
[00:22:17.000 --> 00:22:20.320]  而因此這樣而激怒了摩西
[00:22:20.320 --> 00:22:21.800]  但無論如何
[00:22:21.800 --> 00:22:26.280]  摩西都不能夠代替上帝的位置
[00:22:26.280 --> 00:22:31.320]  去評斷這班百姓
[00:22:31.320 --> 00:22:34.240]  第二件事就是剛才說到的那支像
[00:22:34.240 --> 00:22:36.240]  放在耶和華面前
[00:22:36.240 --> 00:22:38.400]  放在藥櫃的裡面
[00:22:38.400 --> 00:22:41.920]  就是一個叫「分別為聖之物」
[00:22:41.920 --> 00:22:45.160]  在《文數記》裡
[00:22:45.160 --> 00:22:47.200]  觀念就是分別為聖的
[00:22:47.200 --> 00:22:49.920]  這件物件象徵著什麼呢?
[00:22:49.920 --> 00:22:54.120]  這支像是象徵上帝的權柄
[00:22:54.120 --> 00:22:57.040]  摩西拿著一支像
[00:22:57.040 --> 00:22:58.360]  有一點難度的
[00:22:58.360 --> 00:23:00.200]  上帝要他拿著一支像
[00:23:00.200 --> 00:23:03.360]  但又不是要用這支像去擊打盆石
[00:23:03.360 --> 00:23:04.600]  要他拿著這支像
[00:23:04.600 --> 00:23:10.240]  然後用口吩咐盆石出水
[00:23:10.240 --> 00:23:12.240]  所以其實他是
[00:23:12.240 --> 00:23:16.120]  不用了這個神聖
[00:23:16.120 --> 00:23:17.320]  「分別為聖之物」
[00:23:17.320 --> 00:23:18.600]  「干犯聖物」
[00:23:18.600 --> 00:23:21.320]  在《里比記》裡有這個詞語
[00:23:21.320 --> 00:23:23.520]  「干犯聖物」
[00:23:23.520 --> 00:23:26.880]  他很明顯就是沒有遵行上帝的命令
[00:23:26.880 --> 00:23:28.840]  就是用像去擊打
[00:23:28.840 --> 00:23:30.000]  我們可能也會想
[00:23:30.000 --> 00:23:31.320]  他是否發脾氣呢?
[00:23:31.320 --> 00:23:33.480]  我們沒有辦法知道為什麼
[00:23:33.480 --> 00:23:34.440]  因為我們不是他
[00:23:34.440 --> 00:23:36.040]  不是摩西
[00:23:36.040 --> 00:23:39.600]  我們只能夠嘗試去想一想
[00:23:39.600 --> 00:23:40.560]  開始的時候提過
[00:23:40.560 --> 00:23:42.200]  《差及記》17章
[00:23:42.200 --> 00:23:44.720]  同一件事之前發生過一次
[00:23:44.720 --> 00:23:49.040]  那次是上帝叫他擊打盆石的
[00:23:49.040 --> 00:23:50.160]  上帝那一段是上帝叫他
[00:23:50.160 --> 00:23:52.720]  真的用那個像去打的
[00:23:52.720 --> 00:23:56.560]  可能摩西這次也是照樣煮碗
[00:23:56.560 --> 00:23:58.360]  用同一個方法
[00:23:58.360 --> 00:24:00.120]  用回自己過去的經驗
[00:24:00.120 --> 00:24:04.520]  成功的經驗去做
[00:24:04.520 --> 00:24:07.400]  他覺得用口是不夠的
[00:24:07.400 --> 00:24:10.600]  要真的擊打才行
[00:24:10.600 --> 00:24:13.760]  11節這裡形容他是怎樣的?
[00:24:13.760 --> 00:24:14.960]  舉起手
[00:24:14.960 --> 00:24:20.760]  舉起手在聖經裡是象徵著能力
[00:24:20.760 --> 00:24:23.560]  有時候也是講祈禱的
[00:24:23.560 --> 00:24:26.240]  同樣是《差及記》17章下面
[00:24:26.240 --> 00:24:29.160]  當以色列人和亞馬力人爭戰的時候
[00:24:29.160 --> 00:24:31.360]  摩西什麼時候舉手就得勝
[00:24:31.360 --> 00:24:33.720]  什麼時候垂手他們就輸了
[00:24:33.720 --> 00:24:36.360]  所以那裡其實講的祈禱
[00:24:36.360 --> 00:24:40.440]  也是能力的意思
[00:24:40.440 --> 00:24:42.320]  他特別的舉起手
[00:24:42.320 --> 00:24:46.160]  可能就是他覺得更加有能力
[00:24:46.160 --> 00:24:47.840]  那你說為什麼打兩次?
[00:24:47.840 --> 00:24:49.080]  我們也不知道
[00:24:49.080 --> 00:24:50.600]  猜吧
[00:24:50.600 --> 00:24:51.960]  可能第一次
[00:24:51.960 --> 00:24:52.960]  打了第二次
[00:24:52.960 --> 00:24:53.880]  不行
[00:24:53.880 --> 00:24:54.560]  應該是不行的
[00:24:54.560 --> 00:24:56.440]  不然他就不用打第二次了
[00:24:56.440 --> 00:24:57.160]  打了第一次
[00:24:57.160 --> 00:24:58.480]  不行
[00:24:58.480 --> 00:25:01.200]  那就再打一次
[00:25:01.200 --> 00:25:02.360]  重複去打
[00:25:02.360 --> 00:25:05.720]  也是在講用自己的方法
[00:25:05.720 --> 00:25:08.960]  一次不可以打兩次
[00:25:08.960 --> 00:25:09.960]  是有效的
[00:25:09.960 --> 00:25:11.440]  水是有效的
[00:25:11.440 --> 00:25:15.720]  不過有好的結果
[00:25:15.720 --> 00:25:19.160]  不代表是正確的方法
[00:25:19.160 --> 00:25:20.520]  我們要記住
[00:25:20.520 --> 00:25:22.760]  有好的結果不一定方法正確
[00:25:22.760 --> 00:25:25.560]  The end cannot justify the means
[00:25:25.560 --> 00:25:29.520]  十二節裡面很清楚地說
[00:25:29.520 --> 00:25:31.080]  他們的問題是什麼?
[00:25:31.080 --> 00:25:32.120]  不信
[00:25:32.120 --> 00:25:33.640]  無論摩西無論亞倫
[00:25:33.640 --> 00:25:38.200]  他們的問題都是不信
[00:25:38.200 --> 00:25:43.360]  所以不只是單純打兩次的問題
[00:25:43.360 --> 00:25:45.840]  摩西的不信是在於
[00:25:45.840 --> 00:25:48.240]  他將會眾的視線
[00:25:48.240 --> 00:25:51.360]  由上帝的能力轉到
[00:25:51.360 --> 00:25:54.520]  集中在他的能力身上
[00:25:54.520 --> 00:25:57.960]  沒有專上帝為勝
[00:25:57.960 --> 00:25:59.320]  我們稍後會再看多一點
[00:25:59.320 --> 00:26:02.120]  專上帝為勝是什麼意思?
[00:26:02.120 --> 00:26:03.560]  總之他的不信就是
[00:26:03.560 --> 00:26:06.840]  他沒有履行上帝的吩咐去做
[00:26:06.840 --> 00:26:08.640]  這個就是他的罪
[00:26:08.640 --> 00:26:11.040]  剛才說的二十七章
[00:26:11.040 --> 00:26:15.560]  就說到上帝對摩西的評語
[00:26:15.560 --> 00:26:20.840]  這裡也預告他將會死在
[00:26:20.840 --> 00:26:24.280]  阿巴林山河以山那裡
[00:26:24.280 --> 00:26:26.360]  耶和華對摩西說
[00:26:26.360 --> 00:26:28.240]  你上到這個山脈
[00:26:28.240 --> 00:26:31.200]  只看到這個地
[00:26:31.200 --> 00:26:32.160]  看完之後
[00:26:32.160 --> 00:26:34.800]  你也必歸到你列祖那裡
[00:26:34.800 --> 00:26:36.840]  就像哥哥一樣
[00:26:36.840 --> 00:26:38.400]  十四節跟剛才的原因一樣
[00:26:38.400 --> 00:26:39.840]  因為你在尋的曠野
[00:26:39.840 --> 00:26:41.360]  當會眾爭駡的時候
[00:26:41.360 --> 00:26:43.360]  違背了我的命令
[00:26:43.360 --> 00:26:44.800]  在取水之事上
[00:26:44.800 --> 00:26:49.680]  沒有專上帝為勝
[00:26:49.680 --> 00:26:51.560]  所以這裡很清楚地說到
[00:26:51.560 --> 00:26:56.840]  是他不信和違背了上帝的命令
[00:26:56.840 --> 00:26:58.880]  我們會覺得很可惜
[00:26:58.880 --> 00:27:01.160]  也很不明白
[00:27:01.160 --> 00:27:03.840]  摩西他神人
[00:27:03.840 --> 00:27:05.720]  或者我們說聖人
[00:27:05.720 --> 00:27:08.840]  為什麼都會這樣呢?
[00:27:08.840 --> 00:27:11.160]  很熟悉在十二章裡面
[00:27:11.160 --> 00:27:12.560]  怎麼形容摩西?
[00:27:12.560 --> 00:27:14.600]  他為人極其謙和
[00:27:14.600 --> 00:27:17.400]  勝過世上的眾人
[00:27:17.400 --> 00:27:20.440]  他過去對神很忠心耿耿
[00:27:20.440 --> 00:27:23.680]  也很勇敢去對抗法老
[00:27:23.680 --> 00:27:25.280]  百姓不斷犯罪
[00:27:25.280 --> 00:27:27.760]  仍然為他們去代求
[00:27:27.760 --> 00:27:30.640]  仍然很包容他們
[00:27:30.640 --> 00:27:32.880]  一個偉大的領袖
[00:27:32.880 --> 00:27:34.680]  很多的成就
[00:27:34.680 --> 00:27:36.680]  很好的生命質素
[00:27:36.680 --> 00:27:40.040]  為什麼最後的結果會是這樣?
[00:27:40.040 --> 00:27:42.720]  我們說衰修美
[00:27:42.720 --> 00:27:45.120]  我們不明白也不知道
[00:27:45.120 --> 00:27:46.120]  但是只能夠說
[00:27:46.120 --> 00:27:48.720]  即使是摩西一個這麼出色的領袖
[00:27:48.720 --> 00:27:49.760]  上帝的僕人
[00:27:49.760 --> 00:27:53.360]  都一樣會有不信和犯罪的時候
[00:27:53.360 --> 00:27:57.040]  我們不知道是不是因為百姓的麻怨太多
[00:27:57.040 --> 00:27:58.960]  來刺激他
[00:27:58.960 --> 00:28:04.400]  又或者是不是因為他承擔帶領的工作太沉重
[00:28:04.400 --> 00:28:06.160]  我們也沒辦法去知道
[00:28:06.160 --> 00:28:07.760]  也不要猜測
[00:28:07.760 --> 00:28:09.560]  不過
[00:28:09.560 --> 00:28:11.680]  給我們一個很大的提醒是
[00:28:11.680 --> 00:28:15.000]  如果連摩西都會違背上帝的命令
[00:28:15.000 --> 00:28:16.880]  更何況我們呢?
[00:28:16.880 --> 00:28:21.000]  我們是不是更容易去依靠自己的能力
[00:28:21.000 --> 00:28:26.840]  或者在別人的面前去表示自己多有能力
[00:28:26.840 --> 00:28:28.440]  我們都會很容易
[00:28:28.440 --> 00:28:32.200]  冒尊上帝為聖
[00:28:32.200 --> 00:28:34.920]  雖然有時候我們都會口口聲聲說
[00:28:34.920 --> 00:28:39.120]  我們是依靠神
[00:28:39.120 --> 00:28:41.800]  但是其實做出來往往不是
[00:28:41.800 --> 00:28:43.880]  我們都一樣很容易
[00:28:43.880 --> 00:28:46.440]  show off 炫耀自己
[00:28:46.440 --> 00:28:48.880]  無論在工作的裏面
[00:28:48.880 --> 00:28:51.000]  甚至在教會的侍奉裏面
[00:28:51.000 --> 00:28:53.200]  我們都是很想show off 自己
[00:28:53.200 --> 00:28:55.840]  或者得到別人的讚賞
[00:28:55.840 --> 00:28:57.800]  或者在別人的面前
[00:28:57.800 --> 00:29:01.040]  吹到自己很厲害
[00:29:01.040 --> 00:29:06.360]  我很怕有些人吹到自己很厲害
[00:29:06.360 --> 00:29:08.920]  無論是基督徒或者是微信的朋友
[00:29:08.920 --> 00:29:09.840]  都會的
[00:29:09.840 --> 00:29:13.960]  我不知道你會不會也認識一些這樣的朋友
[00:29:13.960 --> 00:29:17.520]  每次聽他們分享成功經驗
[00:29:17.520 --> 00:29:20.320]  有時候甚至是基督徒
[00:29:20.320 --> 00:29:24.880]  他可能說的好像都是上帝的恩典
[00:29:24.880 --> 00:29:28.600]  但是其實你聽得出他也是在說自己有多厲害
[00:29:28.600 --> 00:29:30.960]  多麼好
[00:29:30.960 --> 00:29:36.680]  我會覺得是很虛假
[00:29:36.680 --> 00:29:43.920]  這個是我們很容易會犯的罪
[00:29:43.920 --> 00:29:50.800]  最後我們說要看看什麼叫尊上帝為聖
[00:29:50.800 --> 00:29:51.720]  在這段經文裏面
[00:29:51.720 --> 00:29:54.680]  其實三次出現有這個字眼
[00:29:54.680 --> 00:29:56.120]  類近的字眼
[00:29:56.120 --> 00:29:57.840]  就是在他們眼前
[00:29:57.840 --> 00:29:59.200]  在以色列人眼前
[00:29:59.200 --> 00:30:00.880]  在他們面前
[00:30:00.880 --> 00:30:05.080]  你發覺上帝由開頭吩咐摩西亞倫
[00:30:05.080 --> 00:30:09.880]  已經說明要在以色列人的眼前去做這件事
[00:30:09.880 --> 00:30:12.040]  吩咐盤石
[00:30:12.040 --> 00:30:18.000]  結果他是在人的眼前自己去擊打盤石
[00:30:18.000 --> 00:30:19.520]  十二節特別清楚說
[00:30:19.520 --> 00:30:23.040]  就是他們沒有在以色列人眼前尊我為聖
[00:30:23.040 --> 00:30:24.520]  他這個舉動
[00:30:24.520 --> 00:30:29.600]  原來是沒有在百姓的面前尊上帝為聖
[00:30:29.600 --> 00:30:32.400]  什麼叫尊上帝為聖呢
[00:30:32.400 --> 00:30:33.760]  聖經裏面說的聖
[00:30:33.760 --> 00:30:36.320]  是在說神聖
[00:30:36.320 --> 00:30:37.800]  聖結
[00:30:37.800 --> 00:30:38.560]  意思是什麼
[00:30:38.560 --> 00:30:40.080]  分別出來
[00:30:40.080 --> 00:30:43.920]  分別出來就是神人之間是有別
[00:30:43.920 --> 00:30:50.040]  人不能夠僭越了上帝的為分和權柄
[00:30:50.040 --> 00:30:53.400]  當你跳過了
[00:30:53.400 --> 00:30:56.320]  你僭越了上帝的權柄和為分的時候
[00:30:56.320 --> 00:31:02.200]  就是沒有尊上帝為聖
[00:31:02.200 --> 00:31:07.200]  摩西他就是沒有做到
[00:31:07.200 --> 00:31:10.760]  上帝是神聖滿有尊榮
[00:31:10.760 --> 00:31:12.560]  是配得我們去尊崇
[00:31:12.560 --> 00:31:14.640]  也要在其他人
[00:31:14.640 --> 00:31:17.360]  無論是信或者未信的人眼前
[00:31:17.360 --> 00:31:19.320]  我們都要去尊上帝為聖
[00:31:19.320 --> 00:31:22.800]  讓人看到這位是上帝
[00:31:22.800 --> 00:31:27.040]  讓人看到上帝的能力和榮耀
[00:31:27.040 --> 00:31:31.280]  雖然摩西和亞倫沒有做到上帝的吩咐
[00:31:31.280 --> 00:31:35.440]  但是上帝仍然叫水在盤石流出來
[00:31:35.440 --> 00:31:40.560]  不單是因為滿足了百姓身體的需要
[00:31:40.560 --> 00:31:46.280]  更重要的是去顯示上帝仍然是聖的
[00:31:46.280 --> 00:31:51.400]  他仍然是偉大 聖潔 有能力
[00:31:51.400 --> 00:31:53.680]  雖然人是不信
[00:31:53.680 --> 00:31:56.840]  但是上帝仍然是可信
[00:31:56.840 --> 00:32:01.400]  上帝自己要在百姓的面前彰顯他自己
[00:32:01.400 --> 00:32:02.720]  他是聖潔的
[00:32:02.720 --> 00:32:03.560]  他是有能力
[00:32:03.560 --> 00:32:04.640]  他自己會做的
[00:32:04.640 --> 00:32:06.360]  就算人做不到也好
[00:32:06.360 --> 00:32:09.240]  上帝自己也會做到
[00:32:09.240 --> 00:32:11.960]  丁子梅 今天我們生命裡面
[00:32:11.960 --> 00:32:16.040]  我們怎樣去經歷神
[00:32:16.040 --> 00:32:19.600]  我們有沒有尊上帝的名為聖
[00:32:19.600 --> 00:32:23.440]  即使有時候我們軟弱一點也好
[00:32:23.440 --> 00:32:26.040]  但是其實上帝自己也會工作
[00:32:26.040 --> 00:32:30.480]  上帝他自己也會去顯明他是聖潔的
[00:32:30.480 --> 00:32:34.760]  他是有能力的 他有榮耀
[00:32:34.760 --> 00:32:37.080]  我們是一個很軟弱的器皿
[00:32:37.080 --> 00:32:39.440]  但是上帝在我們生命裡面
[00:32:39.440 --> 00:32:44.120]  仍然有他自己的榮耀彰顯出來
[00:32:44.120 --> 00:32:46.400]  我們對上帝的態度是怎樣的呢
[00:32:46.400 --> 00:32:50.400]  是好像百姓那樣去埋怨神
[00:32:50.400 --> 00:32:54.400]  或者是好像亞倫
[00:32:54.400 --> 00:32:56.080]  沒有做到神要做的事
[00:32:56.080 --> 00:33:01.960]  或者摩西做了神沒有叫他做的事
[00:33:01.960 --> 00:33:05.560]  我們一起禱告
[00:33:05.560 --> 00:33:08.160]  我們有一點時間安靜
[00:33:08.160 --> 00:33:28.040]  我們也為自己禱告
[00:33:28.040 --> 00:33:31.080]  聖潔榮耀的上帝我們讚美你
[00:33:31.080 --> 00:33:34.200]  因為你是本為聖
[00:33:34.200 --> 00:33:36.000]  你自顯為聖
[00:33:36.000 --> 00:33:38.360]  你是滿有榮耀
[00:33:38.360 --> 00:33:43.120]  主啊 我們生命真的很容易犯罪得罪你
[00:33:43.120 --> 00:33:45.920]  我們有很多軟弱的時候
[00:33:45.920 --> 00:33:48.760]  我們應該做的事沒有做
[00:33:48.760 --> 00:33:51.640]  不應該做的他已經做了
[00:33:51.640 --> 00:33:55.440]  我們又好像以色列人一樣
[00:33:55.440 --> 00:33:59.960]  經常落在埋怨的循環裡頭
[00:33:59.960 --> 00:34:02.600]  主啊 願你來幫助我們
[00:34:02.600 --> 00:34:05.920]  我們會有不信 我們會有小信
[00:34:05.920 --> 00:34:07.760]  願你赦免
[00:34:07.760 --> 00:34:11.600]  也給我們時刻的警醒
[00:34:11.600 --> 00:34:13.720]  主啊 因為我們仍然看見
[00:34:13.720 --> 00:34:16.600]  上帝你有恩典 有憐憫
[00:34:16.600 --> 00:34:21.160]  主啊 你仍然去彰顯你自己的能力
[00:34:21.160 --> 00:34:24.480]  你的拯救 你的公認
[00:34:24.480 --> 00:34:26.080]  我們多謝你
[00:34:26.080 --> 00:34:28.600]  禱告奉主耶穌基督德性的名求
[00:34:28.600 --> 00:34:29.760]  阿們
