
[00:00:00.000 --> 00:00:05.120]  你喜歡音樂嗎 有沒有想過做唱片騎師 做DJ
[00:23:46.460 --> 00:23:48.760]  其實我們觀察歷史
[00:23:48.760 --> 00:23:53.880]  我們會發現世界和社會的墮落、混亂以及腐敗
[00:23:53.880 --> 00:24:00.280]  都是沒有好好地去抗拒一些不應該做的事
[00:24:00.280 --> 00:24:02.320]  很多人的理據都是
[00:24:02.320 --> 00:24:04.880]  這個是我的自由
[00:24:04.880 --> 00:24:07.700]  這個就是為什麼在電影裡面
[00:24:07.700 --> 00:24:12.040]  魔鬼說你看到這個果子卻沒有辦法去摸
[00:24:12.040 --> 00:24:14.880]  沒有辦法 沒有自由去摸
[00:24:14.880 --> 00:24:17.680]  沒有自由去試
[00:24:17.680 --> 00:24:23.060]  魔鬼將我有自由選擇不去做的那個自由
[00:24:23.060 --> 00:24:24.860]  掩飾過去
[00:24:24.860 --> 00:24:28.180]  人就靜靜跌入了這個圈套
[00:24:28.180 --> 00:24:32.540]  也都自以為已經不再擁有這個
[00:24:32.540 --> 00:24:37.640]  可以選擇不去做的自由
[00:24:37.640 --> 00:24:39.440]  再講得明白一點
[00:24:39.440 --> 00:24:45.060]  其實神自己也都加入了這個真自由的爭戰當中
[00:24:45.060 --> 00:24:46.860]  祂成為了我們的榜樣
[00:24:46.860 --> 00:24:48.900]  祂進入了人類歷史
[00:24:48.900 --> 00:24:53.760]  主動去限制了自己的自由
[00:24:53.760 --> 00:24:56.840]  魔鬼帶耶穌上到最高的山頂
[00:24:56.840 --> 00:25:01.700]  而在魔鬼發言人的這套電影裡面
[00:25:01.700 --> 00:25:04.000]  有好幾次Al Pacino
[00:25:04.000 --> 00:25:10.140]  是帶Keanu Reeves上到大廈的頂樓
[00:25:10.140 --> 00:25:11.680]  向下望
[00:25:11.680 --> 00:25:13.480]  居高臨下
[00:25:13.480 --> 00:25:16.040]  俯視整個紐約市
[00:25:16.040 --> 00:25:21.400]  大地在我腳下的那份感覺
[00:25:21.400 --> 00:25:22.940]  魔鬼
[00:25:22.940 --> 00:25:27.300]  將世上萬國和萬國榮華
[00:25:27.300 --> 00:25:31.140]  指著給耶穌
[00:25:31.140 --> 00:25:37.800]  你要在全屋企裡面說了算?
[00:25:37.800 --> 00:25:42.660]  你要在全公司全個部門說了算?
[00:25:42.660 --> 00:25:48.800]  甚至你要在全個教會全個侍宮上面說了算?
[00:25:48.800 --> 00:25:52.400]  魔鬼都可以令你做得到
[00:25:52.400 --> 00:25:55.720]  就在這個最高的山上面
[00:25:55.720 --> 00:25:57.760]  在《馬太福音》四章九節
[00:25:57.760 --> 00:25:59.820]  祂對耶穌說
[00:25:59.820 --> 00:26:05.960]  「你若撫復拜我,我就把這一切都賜給你」
[00:26:05.960 --> 00:26:08.780]  耶穌答說
[00:26:08.780 --> 00:26:12.880]  「當拜主你的神,但要侍奉他」
[00:26:12.880 --> 00:26:14.920]  耶穌進入人類的歷史
[00:26:14.920 --> 00:26:16.460]  即使上十字架之前
[00:26:16.460 --> 00:26:20.300]  仍然面對試探《馬太福音》二十七章四十節
[00:26:20.300 --> 00:26:21.840]  有人大聲地問祂
[00:26:21.840 --> 00:26:26.960]  「你如果是神的兒子,你就從十字架上下來」
[00:26:26.960 --> 00:26:33.100]  就是耶穌用了真自由來面對撒旦的詭計
[00:26:33.100 --> 00:26:37.200]  祂有能力、有自由可以走下去的
[00:26:37.200 --> 00:26:39.000]  但是祂沒有這樣做
[00:26:39.000 --> 00:26:42.580]  祂沒有從十字架上下來
[00:26:42.580 --> 00:26:45.900]  祂沒有聽從撒旦的人言
[00:26:45.900 --> 00:26:49.240]  神願意賜給人真正的自由
[00:26:49.240 --> 00:26:52.040]  渴望人擁有真正的自由
[00:26:52.040 --> 00:26:55.640]  但是人卻最終失去了
[00:26:55.640 --> 00:26:57.700]  因此父神介入
[00:26:57.700 --> 00:27:00.240]  差派祂的獨生兒子耶穌基督
[00:27:00.240 --> 00:27:03.840]  在十字架上成就大事
[00:27:03.840 --> 00:27:07.680]  重新讓人得到真自由
[00:27:07.680 --> 00:27:11.260]  就好像在《魔鬼代言人》電影的結尾
[00:27:11.260 --> 00:27:15.360]  主角寧願面對被吊銷律師牌的可能
[00:27:15.360 --> 00:27:19.200]  仍然運用神所賜予給他的真自由
[00:27:19.200 --> 00:27:22.000]  選擇抗拒魔鬼
[00:27:22.000 --> 00:27:27.880]  魔鬼於是就消失了 就滅絕了
[00:27:27.880 --> 00:27:30.440]  中國人有一句話叫做
[00:27:30.440 --> 00:27:34.040]  「禍福無門,為人自招」
[00:27:34.040 --> 00:27:35.440]  是很簡單的道理
[00:27:35.440 --> 00:27:38.380]  人很多時候真的很活該
[00:27:38.380 --> 00:27:42.480]  所謂自招就是自找麻煩的意思
[00:27:42.480 --> 00:27:44.520]  魔鬼是厲害的
[00:27:44.520 --> 00:27:48.120]  但是在二福所書四章二十七節提醒我們
[00:27:48.120 --> 00:27:50.920]  聖經已經提醒過我們了
[00:27:50.920 --> 00:27:54.260]  不可給魔鬼留地步
[00:27:54.260 --> 00:28:00.400]  而我們卻事事為魔鬼留地步
[00:28:00.400 --> 00:28:03.200]  開了一個後門給他
[00:28:03.200 --> 00:28:04.740]  有時候不僅如此
[00:28:04.740 --> 00:28:07.300]  連前門都開了
[00:28:07.300 --> 00:28:10.120]  使得他有盔可尋
[00:28:10.120 --> 00:28:12.680]  在有意無意之間
[00:28:12.680 --> 00:28:16.000]  我們做了魔鬼的內應
[00:28:16.000 --> 00:28:19.340]  多麼愚蠢
[00:28:19.340 --> 00:28:24.720]  其實成敗往往就在於一念之間
[00:28:24.720 --> 00:28:26.520]  我曾經不是很明白
[00:28:26.520 --> 00:28:29.320]  為什麼可口可樂這個品牌
[00:28:29.320 --> 00:28:30.360]  這麼出名
[00:28:30.360 --> 00:28:33.940]  人人都知道為什麼還要賣廣告
[00:28:33.940 --> 00:28:37.520]  很多年前我讀過他們公司
[00:28:37.520 --> 00:28:39.180]  總裁的一個訪問
[00:28:39.180 --> 00:28:40.600]  我才明白
[00:28:40.600 --> 00:28:43.660]  一切就在於一念之間
[00:28:43.660 --> 00:28:45.960]  當人問你喝什麼的時候
[00:28:45.960 --> 00:28:49.540]  你可能只有0.01秒去做決定
[00:28:49.540 --> 00:28:52.100]  就在這個一剎那的時間
[00:28:52.100 --> 00:28:57.220]  你只要想起可口可樂而不是百事可樂
[00:28:57.220 --> 00:29:00.560]  無論是這個品牌
[00:29:00.560 --> 00:29:02.600]  又或者這個廣告
[00:29:02.600 --> 00:29:09.000]  他們就在這個個案當中成功的擊敗了對手
[00:29:09.000 --> 00:29:11.820]  雖然這個個案成功了
[00:29:11.820 --> 00:29:16.680]  但還有下個下個再下個的個案
[00:29:16.680 --> 00:29:18.980]  他們都要成功的話
[00:29:18.980 --> 00:29:23.600]  就需要靠著行設的廣告
[00:29:23.600 --> 00:29:33.580]  就好像我們需要行設的禱告一樣
[00:29:33.580 --> 00:29:35.880]  殉途的道路
[00:29:35.880 --> 00:29:38.700]  並非是完全的平直
[00:29:38.700 --> 00:29:44.080]  正如天色並非是時時的蔚藍
[00:29:44.080 --> 00:29:48.940]  在我們自己謹慎不惹禍上身之餘
[00:29:48.940 --> 00:29:53.300]  我們仍然都會碰到不少凶惡的事情
[00:29:53.300 --> 00:29:56.360]  那惡者總是圍繞著我們周圍
[00:29:56.360 --> 00:29:59.440]  要設法去陷害我們
[00:29:59.440 --> 00:30:03.020]  但是信徒我們不需要怕
[00:30:03.020 --> 00:30:05.060]  因為神是會負責一切
[00:30:05.060 --> 00:30:07.880]  祂會轉禍為福
[00:30:07.880 --> 00:30:13.520]  只要我們願意轉念
[00:30:13.520 --> 00:30:17.860]  只要我們保守自己在主的愛裏面
[00:30:17.860 --> 00:30:21.440]  我們就不需要畏懼
[00:30:21.440 --> 00:30:25.540]  羊可以安躺在羊圈裏面
[00:30:25.540 --> 00:30:29.120]  因為有牧羊人的看顧
[00:30:29.120 --> 00:30:31.440]  在牧羊人的看顧底下
[00:30:31.440 --> 00:30:35.020]  是不怕外面的豺狼猛虎的
[00:30:35.020 --> 00:30:39.880]  我們知道天父是必定看顧的
[00:30:39.880 --> 00:30:41.940]  詩篇97篇10節
[00:30:41.940 --> 00:30:45.000]  你們愛耶和華的就當恨護罪惡
[00:30:45.000 --> 00:30:47.300]  他保護聖民的性命
[00:30:47.300 --> 00:30:51.920]  答救他們脫離惡人的手
[00:30:51.920 --> 00:30:53.720]  救我們脫離凶惡
[00:30:53.720 --> 00:30:58.580]  就好像詩篇112篇7到8節
[00:30:58.580 --> 00:31:00.880]  他必不怕凶惡的馴食
[00:31:00.880 --> 00:31:03.440]  他心堅定依靠耶和華
[00:31:03.440 --> 00:31:07.280]  他心確定總不懼怕
[00:31:07.280 --> 00:31:11.880]  而詩篇89篇21到22節
[00:31:11.880 --> 00:31:13.160]  就提醒我們
[00:31:13.160 --> 00:31:16.240]  我的手必使我僕人堅立
[00:31:16.240 --> 00:31:19.060]  我的膀臂也必兼顧他
[00:31:19.060 --> 00:31:21.620]  受的必不勒索他
[00:31:21.620 --> 00:31:25.200]  凶惡之子也不苦害他
[00:31:25.200 --> 00:31:26.740]  我們不懼怕
[00:31:26.740 --> 00:31:30.840]  凶惡之子也不會苦害我們
[00:31:30.840 --> 00:31:33.660]  並不是因為我們堅強
[00:31:33.660 --> 00:31:35.200]  不是因為我們勇敢
[00:31:35.200 --> 00:31:39.540]  不是因為我們有能力運用真自由
[00:31:39.540 --> 00:31:49.020]  而是好像在約翰一書4章4節
[00:31:49.020 --> 00:31:54.140]  那裡說「小姐們,你們是屬神的,並且勝了他們,
[00:31:54.140 --> 00:32:01.560]  因為那在你們裡面的,比那在世上的更大。」
[00:32:01.560 --> 00:32:04.640]  警察局的數據很明顯地告訴我們
[00:32:04.640 --> 00:32:09.500]  有安裝到警鐘系統的alarm system的屋
[00:32:09.500 --> 00:32:11.800]  他們入屋失竊的比率
[00:32:11.800 --> 00:32:14.620]  比沒有安裝到的少很多倍
[00:32:14.620 --> 00:32:18.460]  同樣的有安裝警鐘系統的汽車
[00:32:18.460 --> 00:32:23.580]  也讓人break in的個案是明顯減少
[00:32:23.580 --> 00:32:28.180]  偷車賊會一架一架的去打碎那些玻璃
[00:32:28.180 --> 00:32:30.500]  但是看到你安裝了alarm
[00:32:30.500 --> 00:32:33.060]  他們會去下一架
[00:32:33.060 --> 00:32:38.420]  因為沒有alarm的人是大有人在的
[00:32:38.420 --> 00:32:41.760]  所以我們都要安裝一套
[00:32:41.760 --> 00:32:46.880]  比任何一間保安公司都靠得住的警鐘系統
[00:32:46.880 --> 00:32:51.220]  就好像在伊弗所書6章11節那裡提醒
[00:32:51.220 --> 00:32:54.800]  要穿大神所設的全副軍裝
[00:32:54.800 --> 00:32:58.380]  就能抵擋魔鬼的詭計
[00:32:58.380 --> 00:33:05.820]  雖然魔鬼好像敲叫的獅子遍地遊行
[00:33:05.820 --> 00:33:09.660]  但是他看到這一套
[00:33:09.660 --> 00:33:12.460]  我們的全副軍裝
[00:33:12.460 --> 00:33:15.280]  他看到這一套的裝備
[00:33:15.280 --> 00:33:17.080]  看到全副軍裝
[00:33:17.080 --> 00:33:23.220]  就寧願多走多幾步去找一些毫無裝備的人
[00:33:23.220 --> 00:33:27.840]  因為同樣的這一類的人
[00:33:27.840 --> 00:33:31.160]  也都實在大有人在
[00:33:31.160 --> 00:33:33.200]  但是弟兄姊妹
[00:33:33.200 --> 00:33:36.800]  我們擁有這一套的裝備
[00:33:36.800 --> 00:33:41.140]  都要記住要set alarm才行
[00:33:41.140 --> 00:33:43.700]  主耶穌在世上面的時候
[00:33:43.700 --> 00:33:46.520]  也都親自替我們祈禱
[00:33:46.520 --> 00:33:48.060]  他向父神求
[00:33:48.060 --> 00:33:50.360]  我不求你叫他們離開世界
[00:33:50.360 --> 00:33:55.740]  只求你保守他們脫離那惡者
[00:33:55.740 --> 00:34:00.080]  保羅在經驗當中也都已經證實了神的應許
[00:34:00.080 --> 00:34:04.180]  因此他在提摩太後書4章18節
[00:34:04.180 --> 00:34:05.980]  他能夠對提摩太說
[00:34:05.980 --> 00:34:09.560]  主必使我脫離諸般的凶惡
[00:34:09.560 --> 00:34:14.940]  也必救我進入他的天國
[00:34:14.940 --> 00:34:17.120]  不叫我們遇見試探
[00:34:17.120 --> 00:34:20.060]  救我們脫離凶惡
[00:34:20.060 --> 00:34:24.920]  主通文教我們時時向主耶穌去求
[00:34:24.920 --> 00:34:28.240]  不叫我們遇見試探
[00:34:28.240 --> 00:34:31.240]  我們求神教我們避開試探
[00:34:31.240 --> 00:34:32.860]  可以避就避
[00:34:32.860 --> 00:34:35.160]  可以不遇見就最好不遇見
[00:34:35.160 --> 00:34:37.720]  以免我們會跌倒
[00:34:37.720 --> 00:34:40.020]  但是若果是避無可避
[00:34:40.020 --> 00:34:42.340]  我們真的要面對試探
[00:34:42.340 --> 00:34:43.620]  面對誘惑
[00:34:43.620 --> 00:34:45.920]  只要我們警醒禱告
[00:34:45.920 --> 00:34:50.780]  主就必定救我們脫離凶惡
[00:34:50.780 --> 00:34:52.060]  這樣
[00:34:52.060 --> 00:34:58.220]  我開頭跟大家說的那個撒旦的計劃就不會得逞
[00:34:58.220 --> 00:35:00.520]  而魔鬼八幅
[00:35:00.520 --> 00:35:05.640]  也都跟我們不會有什麼關係
[00:35:05.640 --> 00:35:08.460]  無論他們是怎樣搞擾
[00:35:08.460 --> 00:35:11.520]  我們也都不為所動
[00:35:11.520 --> 00:35:14.840]  他不能夠疏遠我們跟神的關係
[00:35:14.840 --> 00:35:18.940]  我們可以安然離開他的魔像
[00:35:18.940 --> 00:35:22.540]  於是我們就可以時刻與主同行
[00:35:22.540 --> 00:35:24.060]  等待那一天
[00:35:24.060 --> 00:35:28.160]  那一天永遠再沒有凶惡的日子來到
[00:35:28.160 --> 00:35:30.980]  於是我們可以很切實
[00:35:30.980 --> 00:35:34.560]  很肯定的對魔鬼撒旦
[00:35:34.560 --> 00:35:37.640]  講出以下的這句說話
[00:35:37.640 --> 00:35:39.680]  Today is not your day
[00:35:39.680 --> 00:35:43.520]  and tomorrow isn't looking good either
[00:35:43.520 --> 00:35:45.060]  作為神的兒女
[00:35:45.060 --> 00:35:47.620]  我們盼望可以對撒旦講得出
[00:35:47.620 --> 00:35:50.700]  今天不是你的日子
[00:35:50.700 --> 00:35:57.080]  而明天你都還是沒有好日子過
[00:35:57.080 --> 00:35:59.640]  同樣在這裡我邀請大家
[00:35:59.640 --> 00:36:05.800]  同我一起重念主圖文去結束今天的講讀
[00:36:05.800 --> 00:36:08.100]  我們在天上的父
[00:36:08.100 --> 00:36:10.660]  願人都尊你的名為聖
[00:36:10.660 --> 00:36:12.460]  願你的國降臨
[00:36:12.460 --> 00:36:14.500]  願你的旨意行在地上
[00:36:14.500 --> 00:36:16.800]  如同行在天上
[00:36:16.800 --> 00:36:18.340]  我們日用的飲食
[00:36:18.340 --> 00:36:20.380]  今日賜給我們
[00:36:20.380 --> 00:36:21.660]  免我們的債
[00:36:21.660 --> 00:36:23.980]  如同我們免了人的債
[00:36:23.980 --> 00:36:26.020]  不叫我們遇見私貪
[00:36:26.020 --> 00:36:28.320]  救我們脫離凶惡
[00:36:28.320 --> 00:36:30.880]  因為國道權柄榮耀
[00:36:30.880 --> 00:36:32.420]  全是你的
[00:36:32.420 --> 00:36:33.700]  直到永遠
[00:36:33.700 --> 00:36:34.980]  南門
