
[00:00:00.000 --> 00:00:07.000]  今日同大家講嘅經文就係《啟示錄》嘅第十二章七到第十七節
[00:17:06.000 --> 00:17:08.000]  留在家裡
[00:17:08.000 --> 00:17:10.000]  收看網上的崇拜
[00:17:10.000 --> 00:17:12.000]  在家工作
[00:17:12.000 --> 00:17:14.000]  減少社交接觸
[00:17:14.000 --> 00:17:16.000]  還是我們會主動的
[00:17:16.000 --> 00:17:18.000]  去為受苦的人
[00:17:18.000 --> 00:17:20.000]  為世界禱告
[00:17:20.000 --> 00:17:22.000]  現在是我們
[00:17:22.000 --> 00:17:24.000]  發揮愛心
[00:17:24.000 --> 00:17:26.000]  向人傳福音的時候
[00:17:26.000 --> 00:17:28.000]  我們應該站出來
[00:17:28.000 --> 00:17:30.000]  預備自己
[00:17:30.000 --> 00:17:32.000]  來去侍奉神
[00:17:32.000 --> 00:17:34.000]  如果我們再想一想
[00:17:34.000 --> 00:17:36.000]  我們都會覺得
[00:17:36.000 --> 00:17:38.000]  不知道現在的日子
[00:17:38.000 --> 00:17:40.000]  是何時才會結束
[00:17:40.000 --> 00:17:42.000]  不同年齡
[00:17:42.000 --> 00:17:44.000]  不同背景的人
[00:17:44.000 --> 00:17:46.000]  是有不同的掛慮
[00:17:46.000 --> 00:17:48.000]  如果你是
[00:17:48.000 --> 00:17:50.000]  DSE的考生
[00:17:50.000 --> 00:17:52.000]  你都會擔心今年的考試
[00:17:52.000 --> 00:17:54.000]  自己不知道
[00:17:54.000 --> 00:17:56.000]  預備得好不好
[00:17:56.000 --> 00:17:58.000]  因為有些時候
[00:17:58.000 --> 00:18:00.000]  年輕人
[00:18:00.000 --> 00:18:02.000]  他晚上就很精神
[00:18:02.000 --> 00:18:04.000]  白天就可能要睡覺
[00:18:04.000 --> 00:18:06.000]  所以雖然時間多了
[00:18:06.000 --> 00:18:08.000]  溫書的精神
[00:18:08.000 --> 00:18:10.000]  集中度不一定很專注
[00:18:10.000 --> 00:18:12.000]  也都
[00:18:12.000 --> 00:18:14.000]  中學生、小學生
[00:18:14.000 --> 00:18:16.000]  他們都有他們的困擾
[00:18:16.000 --> 00:18:18.000]  除了他們之外
[00:18:18.000 --> 00:18:20.000]  做父母的都很困擾
[00:18:20.000 --> 00:18:22.000]  因為要找一些節目
[00:18:22.000 --> 00:18:24.000]  陪他們都不容易
[00:18:24.000 --> 00:18:26.000]  所以呢
[00:18:26.000 --> 00:18:28.000]  我們長洲呢
[00:18:28.000 --> 00:18:30.000]  昨天是很多遊客進去的
[00:18:30.000 --> 00:18:32.000]  因為要找一個地方
[00:18:32.000 --> 00:18:34.000]  鬆一下
[00:18:34.000 --> 00:18:36.000]  我們每個人都在面對一些
[00:18:36.000 --> 00:18:38.000]  我們自己很難掌握的事情
[00:18:38.000 --> 00:18:40.000]  當然
[00:18:40.000 --> 00:18:42.000]  我們不會每一件事都
[00:18:42.000 --> 00:18:44.000]  上升到去屬靈攻擊
[00:18:44.000 --> 00:18:46.000]  但是在現在時候
[00:18:46.000 --> 00:18:48.000]  其實我們都要想
[00:18:48.000 --> 00:18:50.000]  我們會不會
[00:18:50.000 --> 00:18:52.000]  是很多東西
[00:18:52.000 --> 00:18:54.000]  受到衝擊呢
[00:18:54.000 --> 00:18:56.000]  教會會不會受到衝擊呢
[00:18:56.000 --> 00:18:58.000]  當大家
[00:18:58.000 --> 00:19:00.000]  不是很固定的
[00:19:00.000 --> 00:19:02.000]  參與實體崇拜的時候
[00:19:02.000 --> 00:19:04.000]  會不會往後
[00:19:04.000 --> 00:19:06.000]  對於參與崇拜
[00:19:06.000 --> 00:19:08.000]  那個心智又淡薄了呢
[00:19:08.000 --> 00:19:10.000]  或者我們的團契
[00:19:10.000 --> 00:19:12.000]  生活又起了變化呢
[00:19:12.000 --> 00:19:14.000]  或者最現實的
[00:19:14.000 --> 00:19:16.000]  金錢奉獻上面
[00:19:16.000 --> 00:19:18.000]  又會不會出現了不同呢
[00:19:18.000 --> 00:19:20.000]  很多的事情
[00:19:20.000 --> 00:19:22.000]  在我們不知覺的時候
[00:19:22.000 --> 00:19:24.000]  是在發生
[00:19:24.000 --> 00:19:26.000]  那些你都可以
[00:19:26.000 --> 00:19:28.000]  看成
[00:19:28.000 --> 00:19:30.000]  魔鬼對教會的攻擊
[00:19:30.000 --> 00:19:32.000]  當我們不準備
[00:19:32.000 --> 00:19:34.000]  我們不好好應付的時候
[00:19:34.000 --> 00:19:36.000]  可能呢
[00:19:36.000 --> 00:19:38.000]  我們到時發現已經太遲了
[00:19:38.000 --> 00:19:40.000]  教會是需要遵守神的誡命
[00:19:40.000 --> 00:19:42.000]  為耶穌基督做見證
[00:19:42.000 --> 00:19:44.000]  我們是要做門徒
[00:19:44.000 --> 00:19:46.000]  神就感動我
[00:19:46.000 --> 00:19:48.000]  在眾教會裡面
[00:19:48.000 --> 00:19:50.000]  宣講教會更新
[00:19:50.000 --> 00:19:52.000]  復興的信息
[00:19:52.000 --> 00:19:54.000]  其實我又不是那些什麼
[00:19:54.000 --> 00:19:56.000]  報導家、憤聽家
[00:19:56.000 --> 00:19:58.000]  但是聖經是提醒我要回歸上帝
[00:19:58.000 --> 00:20:00.000]  亦都因為這樣
[00:20:00.000 --> 00:20:02.000]  我都去提醒弟兄姊妹
[00:20:02.000 --> 00:20:04.000]  特別在這個
[00:20:04.000 --> 00:20:06.000]  新冠狀病毒的期間
[00:20:06.000 --> 00:20:08.000]  我們首先
[00:20:08.000 --> 00:20:10.000]  或者最重要的
[00:20:10.000 --> 00:20:12.000]  是我們回歸上帝
[00:20:12.000 --> 00:20:14.000]  當然我們回歸上帝
[00:20:14.000 --> 00:20:16.000]  不只是求自己的福
[00:20:16.000 --> 00:20:18.000]  我們都應該有一個使命
[00:20:18.000 --> 00:20:20.000]  去幫助更多的人
[00:20:20.000 --> 00:20:22.000]  去回歸上帝
[00:20:22.000 --> 00:20:24.000]  因為很多人
[00:20:24.000 --> 00:20:26.000]  他平時生活
[00:20:26.000 --> 00:20:28.000]  很習慣、很固定
[00:20:28.000 --> 00:20:30.000]  很多東西習以為常
[00:20:30.000 --> 00:20:32.000]  現在他會感受到
[00:20:32.000 --> 00:20:34.000]  很多東西不是依他所
[00:20:34.000 --> 00:20:36.000]  理解的運作
[00:20:36.000 --> 00:20:38.000]  當他發覺人生不是他
[00:20:38.000 --> 00:20:40.000]  所想的時候
[00:20:40.000 --> 00:20:42.000]  他開始會問
[00:20:42.000 --> 00:20:44.000]  他以往所認為追尋的
[00:20:44.000 --> 00:20:46.000]  他珍惜的、他重視的
[00:20:46.000 --> 00:20:48.000]  是不是真的這麼有價值
[00:20:48.000 --> 00:20:50.000]  他開始去問
[00:20:50.000 --> 00:20:52.000]  這個世界
[00:20:52.000 --> 00:20:54.000]  是怎樣來的
[00:20:54.000 --> 00:20:56.000]  這個世界將來會怎樣
[00:20:56.000 --> 00:20:58.000]  如果我們看見有這個新聞
[00:20:58.000 --> 00:21:00.000]  譬如說
[00:21:00.000 --> 00:21:02.000]  美國要埋葬那些
[00:21:02.000 --> 00:21:04.000]  新冠狀病毒
[00:21:04.000 --> 00:21:06.000]  而死的人
[00:21:06.000 --> 00:21:08.000]  是要挖個坑
[00:21:08.000 --> 00:21:10.000]  去埋葬他們
[00:21:10.000 --> 00:21:12.000]  又或者在意大利
[00:21:12.000 --> 00:21:14.000]  都是很多人死的
[00:21:14.000 --> 00:21:16.000]  我們就會很容易去問一個問題
[00:21:16.000 --> 00:21:18.000]  死亡是一回甚麼事情
[00:21:18.000 --> 00:21:20.000]  死後
[00:21:20.000 --> 00:21:22.000]  又是會怎樣的呢
[00:21:22.000 --> 00:21:24.000]  我就不是很喜歡
[00:21:24.000 --> 00:21:26.000]  嚇人的去死後有審判
[00:21:26.000 --> 00:21:28.000]  而要人信主
[00:21:28.000 --> 00:21:30.000]  我就不是很喜歡這樣
[00:21:30.000 --> 00:21:32.000]  但是我們真的很需要去認真去想
[00:21:32.000 --> 00:21:34.000]  生命和死亡的問題
[00:21:34.000 --> 00:21:36.000]  還有生命和死亡之間
[00:21:36.000 --> 00:21:38.000]  我們在這個世上
[00:21:38.000 --> 00:21:40.000]  生活的時候
[00:21:40.000 --> 00:21:42.000]  我應該怎樣生活
[00:21:42.000 --> 00:21:44.000]  這個真的很實在
[00:21:44.000 --> 00:21:46.000]  很重要的課題
[00:21:46.000 --> 00:21:48.000]  我希望我們在這段時間
[00:21:48.000 --> 00:21:50.000]  都有機會安靜下來
[00:21:50.000 --> 00:21:52.000]  去思考這些課題
[00:21:52.000 --> 00:21:54.000]  不過
[00:21:54.000 --> 00:21:56.000]  我很明白有很多人
[00:21:56.000 --> 00:21:58.000]  心情是不準備
[00:21:58.000 --> 00:22:00.000]  去想這些事
[00:22:00.000 --> 00:22:02.000]  很煩
[00:22:02.000 --> 00:22:04.000]  我不想再聽這麼多煩事
[00:22:04.000 --> 00:22:06.000]  我自己很悶
[00:22:06.000 --> 00:22:08.000]  我想輕鬆一下
[00:22:08.000 --> 00:22:10.000]  笑一下就算了
[00:22:10.000 --> 00:22:12.000]  我很明白
[00:22:12.000 --> 00:22:14.000]  很多人自己的心理狀態
[00:22:14.000 --> 00:22:16.000]  不可以去承受這麼重的衝擊
[00:22:16.000 --> 00:22:18.000]  他就寧願
[00:22:18.000 --> 00:22:20.000]  說一些代替品
[00:22:20.000 --> 00:22:22.000]  或者說得嚴重一點
[00:22:22.000 --> 00:22:24.000]  是麻醉品
[00:22:24.000 --> 00:22:26.000]  令他覺得快樂一點
[00:22:26.000 --> 00:22:28.000]  但是
[00:22:28.000 --> 00:22:30.000]  那些不長久的
[00:22:30.000 --> 00:22:32.000]  我們很希望我們能夠體諒
[00:22:32.000 --> 00:22:34.000]  這些人也都明白他們
[00:22:34.000 --> 00:22:36.000]  用適當的語言
[00:22:36.000 --> 00:22:38.000]  去和他們分享
[00:22:38.000 --> 00:22:40.000]  你要認識上帝
[00:22:40.000 --> 00:22:42.000]  你要明白福音
[00:22:42.000 --> 00:22:44.000]  因為那個
[00:22:44.000 --> 00:22:46.000]  是對你的生命很有關係
[00:22:46.000 --> 00:22:48.000]  我們真的很願意
[00:22:48.000 --> 00:22:50.000]  將神
[00:22:50.000 --> 00:22:52.000]  給我們的領袖
[00:22:52.000 --> 00:22:54.000]  來去分享
[00:22:54.000 --> 00:22:56.000]  亦都鼓勵大家
[00:22:56.000 --> 00:22:58.000]  學武聖經的真理
[00:22:58.000 --> 00:23:00.000]  親近神
[00:23:00.000 --> 00:23:02.000]  我自己是教神學
[00:23:02.000 --> 00:23:04.000]  即是教義的
[00:23:04.000 --> 00:23:06.000]  就不是教聖經的
[00:23:06.000 --> 00:23:08.000]  我們教聖經的老師
[00:23:08.000 --> 00:23:10.000]  就一定要大家讀原文的
[00:23:10.000 --> 00:23:12.000]  不過我自己都讀原文的
[00:23:12.000 --> 00:23:14.000]  同時我們解經
[00:23:14.000 --> 00:23:16.000]  又要很多原文
[00:23:16.000 --> 00:23:18.000]  我真的很希望大家
[00:23:18.000 --> 00:23:20.000]  完完全全的來到神的面前
[00:23:20.000 --> 00:23:22.000]  經歷
[00:23:22.000 --> 00:23:24.000]  屬靈生命的更新
[00:23:24.000 --> 00:23:26.000]  和重整
[00:23:26.000 --> 00:23:28.000]  當然我們教神學的人就會說
[00:23:28.000 --> 00:23:30.000]  你讀完聖經之後
[00:23:30.000 --> 00:23:32.000]  你要將聖經和現實
[00:23:32.000 --> 00:23:34.000]  你搭一條橋
[00:23:34.000 --> 00:23:36.000]  你不搭一條橋
[00:23:36.000 --> 00:23:38.000]  你只不過是
[00:23:38.000 --> 00:23:40.000]  去到經文的世界
[00:23:40.000 --> 00:23:42.000]  要搭一條橋去現實生活
[00:23:42.000 --> 00:23:44.000]  這個就是神學思考
[00:23:44.000 --> 00:23:46.000]  當我們見到教會
[00:23:46.000 --> 00:23:48.000]  遇到攻擊的時候
[00:23:48.000 --> 00:23:50.000]  外面的世界
[00:23:50.000 --> 00:23:52.000]  這麼急速變幻
[00:23:52.000 --> 00:23:54.000]  很多人的人生出現危機
[00:23:54.000 --> 00:23:56.000]  各位弟兄姊妹
[00:23:56.000 --> 00:23:58.000]  你有沒有覺得
[00:23:58.000 --> 00:24:00.000]  神正在呼召你
[00:24:00.000 --> 00:24:02.000]  你自己有沒有預備
[00:24:02.000 --> 00:24:04.000]  給神去使用
[00:24:04.000 --> 00:24:06.000]  總結
[00:24:06.000 --> 00:24:08.000]  啟示錄第十二章七到十七節
[00:24:08.000 --> 00:24:10.000]  教導我們
[00:24:10.000 --> 00:24:12.000]  魔鬼在天上是沒有地方的
[00:24:12.000 --> 00:24:14.000]  他和他的使者
[00:24:14.000 --> 00:24:16.000]  被摔到地上
[00:24:16.000 --> 00:24:20.000]  啟示錄十二章十二節
[00:24:20.000 --> 00:24:22.000]  講出地和海
[00:24:22.000 --> 00:24:24.000]  是有禍的
[00:24:24.000 --> 00:24:26.000]  屬靈爭戰確實在地和海
[00:24:26.000 --> 00:24:28.000]  裡面發生
[00:24:28.000 --> 00:24:30.000]  而魔鬼的怒氣發作
[00:24:30.000 --> 00:24:32.000]  他來攻擊我們
[00:24:32.000 --> 00:24:34.000]  魔鬼知道自己時日無多
[00:24:34.000 --> 00:24:36.000]  他要更加激烈的來攻擊我們
[00:24:36.000 --> 00:24:38.000]  啟示錄十二章十一節
[00:24:38.000 --> 00:24:40.000]  他們勝過他
[00:24:40.000 --> 00:24:42.000]  即是說我們這班信主的人
[00:24:42.000 --> 00:24:44.000]  勝過撒旦魔鬼
[00:24:44.000 --> 00:24:46.000]  是因為羔羊的血
[00:24:46.000 --> 00:24:48.000]  和他們的見證
[00:24:48.000 --> 00:24:50.000]  我們道的見證
[00:24:50.000 --> 00:24:52.000]  即是說我們對道
[00:24:52.000 --> 00:24:54.000]  相信道而產生的見證
[00:24:54.000 --> 00:24:56.000]  和他們
[00:24:56.000 --> 00:24:58.000]  不愛惜自己的性命
[00:24:58.000 --> 00:25:00.000]  以至於死
[00:25:00.000 --> 00:25:02.000]  我們會不會有這個心智呢
[00:25:02.000 --> 00:25:04.000]  啟示錄第十二章十七節
[00:25:04.000 --> 00:25:06.000]  他提醒我們
[00:25:06.000 --> 00:25:08.000]  魔鬼他沒法子
[00:25:08.000 --> 00:25:10.000]  攻擊神子民的時候
[00:25:10.000 --> 00:25:12.000]  他就很生氣了
[00:25:12.000 --> 00:25:14.000]  就要準備攻擊神子民的兒女
[00:25:14.000 --> 00:25:16.000]  就是那些守神誡命
[00:25:16.000 --> 00:25:18.000]  為耶穌作見證
[00:25:18.000 --> 00:25:20.000]  當我們見到教會遇到攻擊
[00:25:20.000 --> 00:25:22.000]  外面的世界很急劇變化
[00:25:22.000 --> 00:25:24.000]  很多人的人生
[00:25:24.000 --> 00:25:26.000]  出現危機的時候
[00:25:26.000 --> 00:25:28.000]  你會不會覺得神
[00:25:28.000 --> 00:25:30.000]  正在呼召你呢
[00:25:30.000 --> 00:25:32.000]  你有沒有預備自己給神使用呢
[00:25:32.000 --> 00:25:34.000]  願主祝福各位
[00:25:34.000 --> 00:25:36.000]  我們有一個簡單的祈禱
[00:25:36.000 --> 00:25:40.000]  我們的天父上帝我們感謝讚美你
[00:25:40.000 --> 00:25:42.000]  因為你自己的說話
[00:25:42.000 --> 00:25:44.000]  是我們生命的糧食
[00:25:44.000 --> 00:25:46.000]  在這一段
[00:25:46.000 --> 00:25:48.000]  新冠狀病毒威脅的期間
[00:25:48.000 --> 00:25:50.000]  我們有很多
[00:25:50.000 --> 00:25:52.000]  都是不同了
[00:25:52.000 --> 00:25:54.000]  我們想出去走走
[00:25:54.000 --> 00:25:56.000]  出去玩一下都很多掣肘
[00:25:56.000 --> 00:25:58.000]  我們有些人想去旅行又不行
[00:25:58.000 --> 00:26:00.000]  我們的心
[00:26:00.000 --> 00:26:02.000]  都像是屈住屈住一樣
[00:26:02.000 --> 00:26:04.000]  但我們的神
[00:26:04.000 --> 00:26:06.000]  在這個這樣的日子
[00:26:06.000 --> 00:26:08.000]  就求祢讓我們
[00:26:08.000 --> 00:26:10.000]  可以安靜的
[00:26:10.000 --> 00:26:12.000]  來到祢的面前
[00:26:12.000 --> 00:26:14.000]  再一次去聆聽祢的說話
[00:26:14.000 --> 00:26:18.000]  去重整我們的人生
[00:26:18.000 --> 00:26:20.000]  讓我們更加清楚
[00:26:20.000 --> 00:26:22.000]  我們在世上的日子
[00:26:22.000 --> 00:26:26.000]  我往後會怎樣走
[00:26:26.000 --> 00:26:28.000]  我前面的路應該怎樣走
[00:26:28.000 --> 00:26:30.000]  怎樣能夠明白神的心意
[00:26:30.000 --> 00:26:32.000]  怎樣能夠
[00:26:32.000 --> 00:26:34.000]  更加有效的
[00:26:34.000 --> 00:26:36.000]  成為祢的門徒
[00:26:36.000 --> 00:26:38.000]  雖然在這段日子
[00:26:38.000 --> 00:26:40.000]  我們都不知道何時才結束
[00:26:40.000 --> 00:26:42.000]  但我們實在要求祢
[00:26:42.000 --> 00:26:44.000]  讓我們有勇氣
[00:26:44.000 --> 00:26:46.000]  有能力
[00:26:46.000 --> 00:26:48.000]  有平安
[00:26:48.000 --> 00:26:50.000]  不只關心我們自己和家人
[00:26:50.000 --> 00:26:52.000]  我們可以關心
[00:26:52.000 --> 00:26:54.000]  周圍有需要的人
[00:26:54.000 --> 00:26:56.000]  我們這樣的祈禱
[00:26:56.000 --> 00:26:58.000]  是奉耶穌基督的名
[00:26:58.000 --> 00:27:04.000]  请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
