
[00:00:00.000 --> 00:00:02.000]  定題目的時候我想過的
[00:16:59.120 --> 00:17:01.220]  希望有人可以遵從祂的旨意
[00:17:01.220 --> 00:17:02.520]  阿不拉罕被揀選
[00:17:02.520 --> 00:17:04.320]  這個民族被揀選
[00:17:04.320 --> 00:17:06.520]  但是在這個揀選裏面
[00:17:06.520 --> 00:17:07.620]  始終有一樣東西
[00:17:07.620 --> 00:17:10.720]  人只是在外面行為上規範做到
[00:17:10.720 --> 00:17:14.520]  但是人真正的內心得不到真正的改變
[00:17:14.520 --> 00:17:17.420]  因此在二千多年前
[00:17:17.420 --> 00:17:19.220]  道成肉身
[00:17:19.220 --> 00:17:21.220]  神自己在人的中間
[00:17:21.220 --> 00:17:23.320]  這個就在《馬達福音》第一章裏面
[00:17:23.320 --> 00:17:24.520]  你會明白到
[00:17:24.520 --> 00:17:29.320]  為何約瑟和瑪利亞已經訂了親
[00:17:29.320 --> 00:17:31.220]  但是還沒有成親的時候
[00:17:31.220 --> 00:17:36.120]  聖靈是對侍者向夢中向他講話的時候說
[00:17:36.120 --> 00:17:39.120]  約瑟 不要怕
[00:17:39.120 --> 00:17:42.620]  只管娶過你的妻子瑪利亞來
[00:17:42.620 --> 00:17:44.220]  名份上已經是了
[00:17:44.220 --> 00:17:45.820]  實際上並不是
[00:17:45.820 --> 00:17:51.220]  因為他所懷的人是從靈來的
[00:17:51.220 --> 00:17:53.320]  所以這個靈昔日
[00:17:53.320 --> 00:17:55.920]  在神造人的時候放在人的裏面
[00:17:55.920 --> 00:18:00.020]  然後在身的藥裏面
[00:18:00.020 --> 00:18:02.520]  或者說神與人的關係中間
[00:18:02.520 --> 00:18:04.020]  重新再次顯明
[00:18:04.020 --> 00:18:08.520]  透過同女懷孕生子
[00:18:08.520 --> 00:18:11.520]  所以弟兄姊妹從那裏看回
[00:18:11.520 --> 00:18:15.220]  名義上或家譜上
[00:18:15.220 --> 00:18:17.520]  他是約瑟的家庭成員
[00:18:17.520 --> 00:18:21.520]  但是這個是從神的靈而生的
[00:18:21.520 --> 00:18:23.820]  所以看回《路加福音》的時候
[00:18:23.820 --> 00:18:26.920]  你會看到耶穌開始傳道的時候
[00:18:26.920 --> 00:18:31.220]  在那個家譜裏面說他是約瑟的兒子
[00:18:31.220 --> 00:18:33.120]  約瑟是希尼的兒子
[00:18:33.120 --> 00:18:34.620]  因為太長了 我不寫下去了
[00:18:34.620 --> 00:18:36.320]  23節開始
[00:18:36.320 --> 00:18:38.820]  所以你說耶穌是不是約瑟的兒子
[00:18:38.820 --> 00:18:41.320]  在家庭裏面
[00:18:41.320 --> 00:18:43.420]  在血緣中間與他無關的
[00:18:43.420 --> 00:18:44.820]  不過在家庭裏面的名義
[00:18:44.820 --> 00:18:46.720]  他是約瑟的兒子
[00:18:46.720 --> 00:18:49.920]  如果大家看到他後來的時候就說
[00:18:49.920 --> 00:18:52.620]  我只是將他揭露了
[00:18:52.620 --> 00:18:54.520]  到後面那一節 第38節
[00:18:54.520 --> 00:18:58.120]  以羅氏是瑟達的兒子 瑟達是亞當的兒子
[00:18:58.120 --> 00:19:00.920]  亞當是神的兒子
[00:19:00.920 --> 00:19:05.720]  為什麼這裏沒有了那個人和阿伯
[00:19:05.720 --> 00:19:08.720]  因為阿伯被殺死了
[00:19:08.720 --> 00:19:14.320]  所以後來神就給阿娃生了瑟達
[00:19:14.320 --> 00:19:16.820]  瑟達是神的兒子
[00:19:16.820 --> 00:19:18.820]  瑟達是亞當的兒子
[00:19:18.820 --> 00:19:20.620]  亞當是神的兒子
[00:19:20.620 --> 00:19:27.220]  所以看到人其實和神的關係是一個關係
[00:19:27.220 --> 00:19:29.220]  是他的兒女
[00:19:29.220 --> 00:19:30.520]  神造命的時候
[00:19:30.520 --> 00:19:32.220]  就將靈放在人人裏面
[00:19:32.220 --> 00:19:36.020]  人就成為神的兒女了
[00:19:36.020 --> 00:19:39.320]  今天透過耶穌基督
[00:19:39.320 --> 00:19:42.320]  一個這樣的歷史上的記載
[00:19:42.320 --> 00:19:43.920]  一個事實
[00:19:43.920 --> 00:19:45.520]  告訴你
[00:19:45.520 --> 00:19:47.920]  這個靈曾經感動過瑪利亞
[00:19:47.920 --> 00:19:50.820]  然後讓她懷孕成胎
[00:19:50.820 --> 00:19:53.720]  生出耶穌
[00:19:53.720 --> 00:19:57.020]  今天這個靈在你的心裏面的工作
[00:19:57.020 --> 00:20:01.120]  將你改變成為一個新造的人
[00:20:01.120 --> 00:20:03.020]  你的新造的人
[00:20:03.020 --> 00:20:05.320]  在命運上是什麼?
[00:20:05.320 --> 00:20:10.220]  就是神的兒子 神的兒女
[00:20:10.220 --> 00:20:11.820]  我為什麼要說這些話呢?
[00:20:11.820 --> 00:20:14.920]  因為這是讓你能夠更加肯定一點
[00:20:14.920 --> 00:20:18.820]  知道你是神的兒女
[00:20:18.820 --> 00:20:22.620]  所以耶穌不是教徒 不是信徒
[00:20:22.620 --> 00:20:24.820]  信徒教徒是外表上的
[00:20:24.820 --> 00:20:26.320]  一些思念上的東西
[00:20:26.320 --> 00:20:28.820]  是生命裏面
[00:20:28.820 --> 00:20:30.820]  我們等於創世的時候
[00:20:30.820 --> 00:20:32.920]  神造的人一樣
[00:20:32.920 --> 00:20:34.820]  所以一開始說
[00:20:34.820 --> 00:20:36.820]  藉著神的靈
[00:20:36.820 --> 00:20:40.220]  在你心裏面的工作
[00:20:40.220 --> 00:20:42.520]  所以根據聖經
[00:20:42.520 --> 00:20:44.520]  你肯定自己是神的兒女
[00:20:44.520 --> 00:20:47.020]  就是約翰福音第一章十二節
[00:20:47.020 --> 00:20:49.320]  凡接待他的
[00:20:49.320 --> 00:20:52.320]  就是肯接受耶穌的人
[00:20:52.320 --> 00:20:54.020]  信祂的人
[00:20:54.020 --> 00:20:56.420]  祂就賜給他們的不是權柄
[00:20:56.420 --> 00:20:58.120]  是權利
[00:20:58.120 --> 00:21:00.020]  做神的兒女
[00:21:00.020 --> 00:21:02.320]  你是神的兒女
[00:21:02.320 --> 00:21:06.020]  今天各位姐妹們弟妹們
[00:21:06.020 --> 00:21:09.120]  做神的兒女不是
[00:21:09.120 --> 00:21:11.120]  豐和日麗的時候
[00:21:11.120 --> 00:21:13.320]  是神的兒女
[00:21:13.320 --> 00:21:16.120]  你不要忘記當時詩歌有說到
[00:21:16.120 --> 00:21:17.620]  不知道明天如何
[00:21:17.620 --> 00:21:20.320]  不知道將來發生什麼事的時候
[00:21:20.320 --> 00:21:21.420]  請你記住
[00:21:21.420 --> 00:21:23.520]  你都是神的兒女
[00:21:23.520 --> 00:21:25.220]  因為一次過
[00:21:25.220 --> 00:21:27.320]  你只要闖開心靈
[00:21:27.320 --> 00:21:29.620]  你說我願意相信
[00:21:29.620 --> 00:21:31.520]  不是你願意說的
[00:21:31.520 --> 00:21:33.420]  是聖靈在裏面感動你
[00:21:33.420 --> 00:21:34.220]  願意說的
[00:21:34.220 --> 00:21:34.920]  說什麼
[00:21:34.920 --> 00:21:36.420]  我願意相信
[00:21:36.420 --> 00:21:38.420]  我願意接受耶穌做救主
[00:21:38.420 --> 00:21:40.220]  我相信耶穌基督
[00:21:40.220 --> 00:21:42.920]  是同類瑪利亞所生的
[00:21:42.920 --> 00:21:45.320]  所以《仕途信經》就將這個信念
[00:21:45.320 --> 00:21:47.520]  很概要地告訴你
[00:21:47.520 --> 00:21:50.420]  你相信耶穌基督是道成肉身
[00:21:50.420 --> 00:21:52.320]  你相信祂是神的兒子
[00:21:52.320 --> 00:21:54.720]  你相信祂會為你死在十字架上
[00:21:54.720 --> 00:21:58.620]  你相信祂死後三天從死裡復活
[00:21:58.620 --> 00:22:01.620]  以後永遠活著
[00:22:01.620 --> 00:22:03.220]  還相信祂還要再來
[00:22:03.220 --> 00:22:06.320]  這個信念就是你相信接受祂的人
[00:22:06.320 --> 00:22:07.220]  《聖經》說
[00:22:07.220 --> 00:22:10.320]  你就接受了神的兒子
[00:22:10.320 --> 00:22:12.920]  有了神的兒子的人
[00:22:12.920 --> 00:22:14.220]  就有生命
[00:22:14.220 --> 00:22:16.220]  這個不是爸爸媽媽給你的
[00:22:16.220 --> 00:22:19.420]  這個肯定是永生
[00:22:19.420 --> 00:22:21.220]  如果你沒有神的兒子
[00:22:21.220 --> 00:22:23.020]  就沒有生命
[00:22:23.020 --> 00:22:24.120]  既然如此
[00:22:24.120 --> 00:22:25.920]  你是很尊貴
[00:22:25.920 --> 00:22:28.120]  你有了神兒子的生命
[00:22:28.120 --> 00:22:30.620]  如果昔日聖靈是感動了瑪利亞
[00:22:30.620 --> 00:22:31.620]  生了耶穌
[00:22:31.620 --> 00:22:33.120]  這個大能
[00:22:33.120 --> 00:22:34.020]  這個靈
[00:22:34.020 --> 00:22:36.420]  今天在你裏面改變了你的生命
[00:22:36.420 --> 00:22:40.320]  叫你今天也成為神的兒女
[00:22:40.320 --> 00:22:41.820]  在家譜裏面
[00:22:41.820 --> 00:22:44.120]  雖然你不是弱失的後裔
[00:22:44.120 --> 00:22:46.720]  但是在血緣關係上
[00:22:46.720 --> 00:22:48.220]  因接受聖靈
[00:22:48.220 --> 00:22:49.720]  你就成為神的兒女
[00:22:49.720 --> 00:22:50.720]  有了什麼?
[00:22:50.720 --> 00:22:54.320]  就有永生
[00:22:54.320 --> 00:22:56.120]  很確定的
[00:22:56.120 --> 00:22:58.920]  既然有永生
[00:22:58.920 --> 00:23:00.020]  各位姐妹
[00:23:00.020 --> 00:23:01.220]  弟兄們
[00:23:01.220 --> 00:23:03.920]  請你留意
[00:23:03.920 --> 00:23:06.920]  不是單單今生的事幹
[00:23:06.920 --> 00:23:10.720]  牽涉到永恆的事幹
[00:23:10.720 --> 00:23:13.220]  一個人活在世上的時候
[00:23:13.220 --> 00:23:15.220]  是不是看得越遠
[00:23:15.220 --> 00:23:18.820]  越內的東西
[00:23:18.820 --> 00:23:24.820]  人是比較上更有智慧的東西
[00:23:24.820 --> 00:23:27.020]  如果你只顧著這幾年
[00:23:27.020 --> 00:23:28.620]  不顧將來的
[00:23:28.620 --> 00:23:29.620]  是不是?
[00:23:29.620 --> 00:23:31.420]  你覺得為什麼要活成這樣?
[00:23:31.420 --> 00:23:34.020]  雖然耶穌叫我們不要為明天憂慮
[00:23:34.020 --> 00:23:37.520]  但祂沒有叫我們不為明天計劃
[00:23:37.520 --> 00:23:40.520]  憂慮就是擔心這個和擔心那個
[00:23:40.520 --> 00:23:42.820]  但是當你只是說
[00:23:42.820 --> 00:23:43.920]  我吃吃喝喝
[00:23:43.920 --> 00:23:45.220]  今天就死了
[00:23:45.220 --> 00:23:46.420]  這樣的人生
[00:23:46.420 --> 00:23:52.420]  和有些計劃的人生是不是很不同?
[00:23:52.420 --> 00:23:55.620]  這個世界
[00:23:55.620 --> 00:23:57.320]  你看很多國家
[00:23:57.320 --> 00:23:59.320]  有計劃和沒有計劃
[00:23:59.320 --> 00:24:01.420]  是兩回事
[00:24:01.420 --> 00:24:04.920]  有些國家是沒有辦法有計劃的
[00:24:04.920 --> 00:24:08.020]  因為如果他要爭取選票
[00:24:08.020 --> 00:24:09.220]  他在任的時候
[00:24:09.220 --> 00:24:10.720]  總之討好這班選民
[00:24:10.720 --> 00:24:12.320]  拿到票他就上位了
[00:24:12.320 --> 00:24:13.420]  一上位之後
[00:24:13.420 --> 00:24:16.020]  在那幾年裡面他可以做到事
[00:24:16.020 --> 00:24:18.120]  幾年之後你就做不到
[00:24:18.120 --> 00:24:19.920]  是不是?
[00:24:19.920 --> 00:24:22.220]  不知道你明不明白我說什麼
[00:24:22.220 --> 00:24:24.320]  但有些不是規劃了之後
[00:24:24.320 --> 00:24:26.420]  我每五年每五年每五年
[00:24:26.420 --> 00:24:29.220]  每五年就要這樣做的
[00:24:29.220 --> 00:24:30.920]  做著做著做了幾十年之後
[00:24:30.920 --> 00:24:34.620]  發覺真的有業績出來
[00:24:34.620 --> 00:24:37.820]  基督徒如果只顧這幾十年的話
[00:24:37.820 --> 00:24:38.920]  不顧永恆的話
[00:24:38.920 --> 00:24:40.120]  我告訴你
[00:24:40.120 --> 00:24:43.820]  今世給你風光也好
[00:24:43.820 --> 00:24:47.320]  你在永恆裡面是暗淡的
[00:24:47.320 --> 00:24:48.520]  有永生的人
[00:24:48.520 --> 00:24:51.220]  有所神而知的生命的人
[00:24:51.220 --> 00:24:52.020]  你要看什麼?
[00:24:52.020 --> 00:24:53.820]  要看更加遠
[00:24:53.820 --> 00:24:55.420]  永恆的東西
[00:24:55.420 --> 00:24:58.220]  所以請留意
[00:24:58.220 --> 00:25:01.620]  基督徒不只是一個做字
[00:25:01.620 --> 00:25:05.620]  基督徒有一個永恆生命的確據
[00:25:05.620 --> 00:25:06.720]  這個確據
[00:25:06.720 --> 00:25:09.520]  聖經說是聖靈在你心中
[00:25:09.520 --> 00:25:10.720]  它印證了什麼?
[00:25:10.720 --> 00:25:13.820]  你的活著是平安喜樂
[00:25:13.820 --> 00:25:15.620]  所以約翰一書
[00:25:15.620 --> 00:25:17.720]  有一節聖經很有意思的
[00:25:17.720 --> 00:25:19.120]  他說:你看
[00:25:19.120 --> 00:25:21.620]  父子給我們何等的慈愛
[00:25:21.620 --> 00:25:24.120]  使我們得稱為神的兒女
[00:25:24.120 --> 00:25:26.120]  我們也真是祂的兒女
[00:25:26.120 --> 00:25:27.920]  世人所以不認識我們
[00:25:27.920 --> 00:25:30.120]  世人未曾認識祂
[00:25:30.120 --> 00:25:34.120]  你是否真正是神的兒女
[00:25:34.120 --> 00:25:35.920]  這個值得我們
[00:25:35.920 --> 00:25:40.720]  在每天生活中去反思
[00:25:40.720 --> 00:25:41.720]  別人見到你之後
[00:25:41.720 --> 00:25:44.020]  不會覺得你的身家
[00:25:44.020 --> 00:25:46.620]  不是覺得你的才幹
[00:25:46.620 --> 00:25:48.120]  不是覺得你的能力
[00:25:48.120 --> 00:25:49.520]  而是看不看到
[00:25:49.520 --> 00:25:56.520]  你是永生神的兒女
[00:25:56.520 --> 00:25:58.920]  中國人傳統對兒女的要求
[00:25:58.920 --> 00:26:01.320]  就是生生性性
[00:26:01.320 --> 00:26:08.320]  不要「陀衰家」
[00:26:08.320 --> 00:26:10.020]  今天當我們看到這個社會上
[00:26:10.020 --> 00:26:11.520]  有很多人
[00:26:11.520 --> 00:26:16.020]  物質、生活、社會地位都很高
[00:26:16.020 --> 00:26:17.620]  但一旦有些行差突破的時候
[00:26:17.620 --> 00:26:21.420]  真是「陀衰家」
[00:26:21.420 --> 00:26:23.320]  你是神的兒女
[00:26:23.320 --> 00:26:25.620]  要小心這一點
[00:26:25.620 --> 00:26:28.620]  萬一有失誤
[00:26:28.620 --> 00:26:31.820]  有 浪子就是舉了例子
[00:26:31.820 --> 00:26:33.020]  不過一失誤之後
[00:26:33.020 --> 00:26:35.220]  他要趕快回頭
[00:26:35.220 --> 00:26:36.520]  他想了之後
[00:26:36.520 --> 00:26:38.120]  我得罪了父德的天
[00:26:38.120 --> 00:26:40.020]  於是在豬欄那裏
[00:26:40.020 --> 00:26:41.320]  不斷躺著不動
[00:26:41.320 --> 00:26:43.120]  不行 不行
[00:26:43.120 --> 00:26:44.420]  要起來
[00:26:44.420 --> 00:26:46.320]  反過來
[00:26:46.320 --> 00:26:49.020]  在哪裏跌倒
[00:26:49.020 --> 00:26:52.220]  在哪裏起來
[00:26:52.220 --> 00:26:55.020]  這一點我要重新特別提醒
[00:26:55.020 --> 00:26:56.320]  各位姊妹
[00:26:56.320 --> 00:26:59.520]  你在哪個問題上跌倒
[00:26:59.520 --> 00:27:01.020]  你說我避開我不提
[00:27:01.020 --> 00:27:02.720]  我去其他地方起來
[00:27:02.720 --> 00:27:05.220]  不可能
[00:27:05.220 --> 00:27:06.320]  在教會裏面很多時候
[00:27:06.320 --> 00:27:09.220]  我都不知道遇到一單
[00:27:09.220 --> 00:27:10.520]  很多時候弟兄姊妹
[00:27:10.520 --> 00:27:11.820]  有意見跟我說牧師
[00:27:11.820 --> 00:27:14.720]  我要轉會我就轉
[00:27:14.720 --> 00:27:17.320]  不過這個問題還沒解決
[00:27:17.320 --> 00:27:22.320]  你轉了會不等於你解決你生命的問題
[00:27:22.320 --> 00:27:25.120]  不知道你聽不聽得懂
[00:27:25.120 --> 00:27:27.020]  在這裏同樣有嚴規
[00:27:27.020 --> 00:27:29.620]  我去過教會裏面可以大復興
[00:27:29.620 --> 00:27:32.120]  Never
[00:27:32.120 --> 00:27:35.320]  必須在那裏解決問題
[00:27:35.320 --> 00:27:37.120]  所以浪子的比喻好點就是
[00:27:37.120 --> 00:27:39.820]  當他醒來的時候就馬上起來
[00:27:39.820 --> 00:27:42.020]  如果你在軟弱跌倒失敗
[00:27:42.020 --> 00:27:43.920]  考驗的地方起不來的時候
[00:27:43.920 --> 00:27:45.920]  你期望在其他地方起來
[00:27:45.920 --> 00:27:49.420]  發夢
[00:27:49.420 --> 00:27:53.620]  我們的信仰就是這麼嚴厲
[00:27:53.620 --> 00:27:55.520]  為這個緣故
[00:27:55.520 --> 00:27:57.520]  人與人總有嚴規
[00:27:57.520 --> 00:27:59.120]  當然有問題
[00:27:59.120 --> 00:28:00.820]  但是在哪裏跌倒
[00:28:00.820 --> 00:28:03.520]  在哪裏起來
[00:28:03.520 --> 00:28:06.720]  很慢爆
[00:28:06.720 --> 00:28:11.620]  所以我從小到大在教會長大
[00:28:11.620 --> 00:28:14.020]  真的看到很多這樣的例子
[00:28:14.020 --> 00:28:20.020]  不滿意普通人在社會上過嘈
[00:28:20.020 --> 00:28:24.420]  就去隔離
[00:28:24.420 --> 00:28:27.420]  教會不是只有一間堂會
[00:28:27.420 --> 00:28:30.420]  教會是整個神教教會
[00:28:30.420 --> 00:28:31.920]  你在那裏解決不了問題
[00:28:31.920 --> 00:28:33.120]  你去隔離那裏
[00:28:33.120 --> 00:28:37.320]  以為解決了問題
[00:28:37.320 --> 00:28:40.020]  舉個很簡單的例子
[00:28:40.020 --> 00:28:43.620]  如果你去到其他地方解決了問題
[00:28:43.620 --> 00:28:45.820]  這個問題沒有解決的話
[00:28:45.820 --> 00:28:47.220]  你以為是嗎
[00:28:47.220 --> 00:28:50.220]  將來大家一起去到神的面前的時候
[00:28:50.220 --> 00:28:51.420]  就審判台前
[00:28:51.420 --> 00:28:55.720]  問題在那裏
[00:28:55.720 --> 00:28:57.320]  所以遲早都要解決
[00:28:57.320 --> 00:29:04.220]  為什麼不謙卑在神面前學習這個功課
[00:29:04.220 --> 00:29:07.320]  被稱為神的兒女
[00:29:07.320 --> 00:29:08.920]  世人不認識我們
[00:29:08.920 --> 00:29:10.820]  所以要認識我們的時候
[00:29:10.820 --> 00:29:15.020]  給他認識我是神的兒女
[00:29:15.020 --> 00:29:17.020]  真是光宗耀祖
[00:29:17.020 --> 00:29:21.320]  這個宗祖也是耶和華這位神
[00:29:21.320 --> 00:29:22.420]  好了
[00:29:22.420 --> 00:29:26.420]  既然我們在世上活著
[00:29:26.420 --> 00:29:27.620]  得救蒙恩
[00:29:27.620 --> 00:29:28.620]  成為神的兒女
[00:29:28.620 --> 00:29:31.420]  這是一個權利
[00:29:31.420 --> 00:29:33.720]  是我們的身份
[00:29:33.720 --> 00:29:34.620]  好了
[00:29:34.620 --> 00:29:37.720]  那與盧伯有什麼關係呢
[00:29:37.720 --> 00:29:42.220]  原來我們從撒旦權勢下歸向神
[00:29:42.220 --> 00:29:45.220]  從罪的控制裏面
[00:29:45.220 --> 00:29:48.120]  離開黑暗進入光明
[00:29:48.120 --> 00:29:50.020]  在我們的生活
[00:29:50.020 --> 00:29:52.520]  在我們的運作上
[00:29:52.520 --> 00:29:55.320]  你有沒有經歷過這件事
[00:29:55.320 --> 00:29:58.720]  罪是擄掠了我們
[00:29:58.720 --> 00:30:01.820]  死的陰影控制了我們
[00:30:01.820 --> 00:30:08.620]  於是我們在罪和死這兩個大權勢下
[00:30:08.620 --> 00:30:11.420]  我們不是祂的兒女
[00:30:11.420 --> 00:30:14.620]  我們是祂的奴僕
[00:30:14.620 --> 00:30:15.820]  什麼叫奴僕
[00:30:15.820 --> 00:30:19.220]  你受到罪和死的恐嚇和要脅的時候
[00:30:19.220 --> 00:30:22.420]  你是無法脫離的
[00:30:22.420 --> 00:30:23.220]  是不是
[00:30:23.220 --> 00:30:26.020]  一生因怕死而成為奴隸
[00:30:26.020 --> 00:30:31.820]  一生因為罪的毒毆將你的綑綁
[00:30:31.820 --> 00:30:34.620]  叫你身不由己
[00:30:34.620 --> 00:30:37.120]  這是我們的警方
[00:30:37.120 --> 00:30:39.520]  所以你看回《使徒行傳》第26章
[00:30:39.520 --> 00:30:40.820]  聖經怎麼說
[00:30:40.820 --> 00:30:43.420]  它說要你從黑暗中歸向光明
[00:30:43.420 --> 00:30:48.120]  從撒旦權下歸向神
[00:30:48.120 --> 00:30:50.120]  黑暗中歸向光明
[00:30:50.120 --> 00:30:51.820]  大家可能明白
[00:30:51.820 --> 00:30:53.620]  黑暗是人生的黑暗
[00:30:53.620 --> 00:30:56.420]  但是從撒旦權下歸向神
[00:30:56.420 --> 00:30:57.320]  這就是說
[00:30:57.320 --> 00:30:59.020]  當我們未曾蒙恩
[00:30:59.020 --> 00:31:01.020]  未曾得救之前
[00:31:01.020 --> 00:31:02.820]  我們未恩信清義之前
[00:31:02.820 --> 00:31:04.620]  我們是在惡者
[00:31:04.620 --> 00:31:06.120]  在罪的權勢下
[00:31:06.120 --> 00:31:07.720]  在黑暗的勢力裏面
[00:31:07.720 --> 00:31:09.120]  在他的權下
[00:31:09.120 --> 00:31:12.020]  我們是沒得說的
[00:31:12.020 --> 00:31:15.320]  我們是奴隸
[00:31:15.320 --> 00:31:18.020]  或者說好聽的叫奴僕
[00:31:18.020 --> 00:31:22.920]  所以在保羅對哥林多教會說的時候
[00:31:22.920 --> 00:31:24.020]  他就說
[00:31:24.020 --> 00:31:26.920]  死呀你的德性權勢在哪裏
[00:31:26.920 --> 00:31:28.820]  死呀你的獨勾就是罪
[00:31:28.820 --> 00:31:30.520]  罪的權勢就是律法
[00:31:30.520 --> 00:31:35.520]  所以在這個所謂死、罪、律法裏面
[00:31:35.520 --> 00:31:40.920]  我們只是受制於那些東西
[00:31:40.920 --> 00:31:43.120]  在我從前做教育工作的時候
[00:31:43.120 --> 00:31:44.020]  都有說到
[00:31:44.020 --> 00:31:47.320]  一個人的道德層次
[00:31:47.320 --> 00:31:50.020]  如果你只是怕被罰
[00:31:50.020 --> 00:31:52.320]  而不去防差踏錯
[00:31:52.320 --> 00:31:56.220]  你不是一個道德水平很高的人
[00:31:56.220 --> 00:31:57.520]  一個人到
[00:31:57.520 --> 00:31:58.720]  我舉個例子
[00:31:58.720 --> 00:32:00.320]  因為有刑罰在那裏
[00:32:00.320 --> 00:32:01.920]  所以我不做
[00:32:01.920 --> 00:32:04.720]  是不是表明你自己在那個層次上很高
[00:32:04.720 --> 00:32:06.420]  不是的
[00:32:06.420 --> 00:32:08.420]  所以今天我們在基督耶穌裏面
[00:32:08.420 --> 00:32:10.320]  我們不是因為有律法規矩
[00:32:10.320 --> 00:32:13.420]  說你不守安息日你就要死
[00:32:13.420 --> 00:32:15.520]  你不去奉獻你就會窮
[00:32:15.520 --> 00:32:16.620]  如果是這樣的話
[00:32:16.620 --> 00:32:18.920]  你就在律法下面
[00:32:18.920 --> 00:32:20.620]  在基督耶穌裏面不是的
[00:32:20.620 --> 00:32:23.520]  他給你一世豐盛的恩惠
[00:32:23.520 --> 00:32:26.020]  所以保羅對哥倫比亞說
[00:32:26.020 --> 00:32:30.320]  感謝神是祂藉著我們的主耶穌基督
[00:32:30.320 --> 00:32:31.920]  使我們得勝
[00:32:31.920 --> 00:32:34.820]  因為死和罪沒有人可以勝得過的
[00:32:34.820 --> 00:32:36.120]  耶穌沒有犯過罪
[00:32:36.120 --> 00:32:37.520]  所以可以勝過罪
[00:32:37.520 --> 00:32:39.420]  耶穌從死裏神用神的靈
[00:32:39.420 --> 00:32:41.620]  叫耶穌從死裏復活之後
[00:32:41.620 --> 00:32:43.320]  這個大能改變了
[00:32:43.320 --> 00:32:45.420]  讓耶穌永遠活著
[00:32:45.420 --> 00:32:46.820]  這個權柄
[00:32:46.820 --> 00:32:48.320]  所以當耶穌復活之後
[00:32:48.320 --> 00:32:51.420]  祂說從死裏復活之後
[00:32:51.420 --> 00:32:56.620]  天上地下所有的權柄都在祂手裏面
[00:32:56.620 --> 00:33:00.220]  這個奇妙的救贖恩典
[00:33:00.220 --> 00:33:01.920]  使我們明白到
[00:33:01.920 --> 00:33:04.120]  今天我們得救是本乎恩
[00:33:04.120 --> 00:33:08.220]  這個恩典是藉著耶穌基督的大能神的作為
[00:33:08.220 --> 00:33:14.720]  顯明我們完全脫離了奴僕的身份
[00:33:14.720 --> 00:33:15.720]  什麼是奴僕?
[00:33:15.720 --> 00:33:21.320]  受制於死 受制於罪 受制於律法
[00:33:21.320 --> 00:33:24.420]  這個驚恐的心態
[00:33:24.420 --> 00:33:27.320]  我們脫離了
[00:33:27.320 --> 00:33:30.420]  說到這裏的時候
[00:33:30.420 --> 00:33:31.720]  請留意
[00:33:31.720 --> 00:33:33.420]  既然是這個恩典
[00:33:33.420 --> 00:33:35.220]  我無所忌憚
[00:33:35.220 --> 00:33:38.620]  我什麼都可以做
[00:33:38.620 --> 00:33:41.320]  羅馬書第六章聖經這樣記載
[00:33:41.320 --> 00:33:42.720]  我們如果在恩典之下
[00:33:42.720 --> 00:33:44.120]  不在律法之下
[00:33:44.120 --> 00:33:48.120]  可以犯罪嗎?
[00:33:48.120 --> 00:33:51.520]  這個問得很有趣
[00:33:51.520 --> 00:33:56.520]  好像明知故問
[00:33:56.520 --> 00:34:01.520]  那種清潔劑
[00:34:01.520 --> 00:34:03.520]  什麼都可以清潔
[00:34:03.520 --> 00:34:08.320]  你會不會故意弄髒它去清潔呢?
[00:34:08.320 --> 00:34:14.920]  「斷乎不可!豈不曉得你們獻上自己作奴僕信從誰就作誰的奴僕嗎?
[00:34:14.920 --> 00:34:17.220]  或作罪的奴僕以至於死
[00:34:17.220 --> 00:34:19.920]  或作信命的奴僕以至於成矣?
[00:34:19.920 --> 00:34:23.120]  感謝神!因為你們從前雖然作罪的奴僕
[00:34:23.120 --> 00:34:29.520]  然今卻從心裡信服了全給你們道理的冒犯。」
[00:34:29.520 --> 00:34:33.120]  第十八節
[00:34:33.120 --> 00:34:35.420]  「你們既從罪裡得了釋放
[00:34:35.420 --> 00:34:36.920]  作了義的奴僕
[00:34:36.920 --> 00:34:38.720]  我因你們肉體的軟弱
[00:34:38.720 --> 00:34:41.220]  就照著人的常話對你們說
[00:34:41.220 --> 00:34:45.120]  你們從前怎樣將肢體獻給不義不法作奴僕
[00:34:45.120 --> 00:34:46.320]  以至於不法
[00:34:46.320 --> 00:34:49.520]  然今也要怎樣將肢體獻給義作奴僕
[00:34:49.520 --> 00:34:50.720]  以至於成性。」
[00:34:50.720 --> 00:34:52.120]  聽起來好像說
[00:34:52.120 --> 00:34:53.720]  我們換了老闆
[00:34:53.720 --> 00:34:55.820]  以前打工就做這一家
[00:34:55.820 --> 00:34:57.720]  現在不做就做這一家
[00:34:57.720 --> 00:35:00.520]  其實在羅馬書裡面告訴我們的時候
[00:35:00.520 --> 00:35:02.520]  我們以前是沒有辦法的
[00:35:02.520 --> 00:35:04.120]  在罪和死
[00:35:04.120 --> 00:35:05.920]  律法的規範下
[00:35:05.920 --> 00:35:07.620]  我們是受制於那件事
[00:35:07.620 --> 00:35:09.420]  這是心態
[00:35:09.420 --> 00:35:11.420]  但是因為基督釋放了我們之後
[00:35:11.420 --> 00:35:13.320]  我們有另外一個身份了
[00:35:13.320 --> 00:35:15.120]  這個身份就是兒子的身份
