
[00:00:00.000 --> 00:00:03.020]  好 鼎姐妹 今天的講題是什麼呢
[00:18:39.540 --> 00:18:42.940]  當時保羅就是提醒以弗所的頂姐妹
[00:18:42.940 --> 00:18:46.860]  因爲耶穌我們就能夠同神親近
[00:18:46.860 --> 00:18:51.540]  我們就能夠同創造這位天地的主來親近
[00:18:51.540 --> 00:18:52.740]  因爲耶穌
[00:18:52.740 --> 00:18:54.620]  那有沒有關係啊
[00:18:54.620 --> 00:18:55.980]  能夠親近
[00:18:55.980 --> 00:18:57.980]  有關係的了
[00:18:57.980 --> 00:18:59.980]  就不是搭桌子了
[00:18:59.980 --> 00:19:03.180]  好像我今早一早回來教會
[00:19:03.180 --> 00:19:05.420]  在附近餐廳喫早餐的時候
[00:19:05.420 --> 00:19:07.020]  一個人坐下的時候
[00:19:07.020 --> 00:19:09.380]  接着就有位姐妹坐過來了
[00:19:09.380 --> 00:19:10.820]  說了姐妹
[00:19:10.820 --> 00:19:13.100]  就不是搭桌子了
[00:19:13.100 --> 00:19:14.620]  就不是搭桌子了
[00:19:14.620 --> 00:19:16.260]  就一起坐
[00:19:16.260 --> 00:19:17.740]  一起喫早餐
[00:19:17.740 --> 00:19:18.780]  很有意思的
[00:19:18.780 --> 00:19:21.380]  有時候都是這種偶遇
[00:19:21.380 --> 00:19:23.180]  又可以多聊兩句
[00:19:23.180 --> 00:19:24.340]  又很有意思
[00:19:24.340 --> 00:19:25.140]  不是搭桌子
[00:19:25.140 --> 00:19:28.140]  因爲有關係嘛
[00:19:28.140 --> 00:19:29.660]  所以才坐過來
[00:19:29.660 --> 00:19:30.860]  大家一起喫早餐
[00:19:30.860 --> 00:19:32.620]  一起聊聊天
[00:19:32.620 --> 00:19:35.300]  是有關係的
[00:19:35.300 --> 00:19:38.140]  是有關係的
[00:19:38.140 --> 00:19:41.260]  是神讓我們能夠和人來和睦
[00:19:41.260 --> 00:19:42.860]  保羅在這裏再次提醒
[00:19:42.860 --> 00:19:44.220]  以不鎖的弟兄姊妹
[00:19:44.220 --> 00:19:47.260]  也成爲我們的提醒
[00:19:47.260 --> 00:19:49.940]  這種與人和睦的關係
[00:19:49.940 --> 00:19:51.540]  是在說
[00:19:51.540 --> 00:19:56.860]  是一個由個人到羣體的信仰
[00:19:56.860 --> 00:19:58.500]  是個人和羣體
[00:19:58.500 --> 00:19:59.900]  去到羣體的信仰
[00:19:59.900 --> 00:20:01.460]  不是一個種族
[00:20:01.460 --> 00:20:03.580]  不是隻有猶太人纔可以信耶穌的
[00:20:03.580 --> 00:20:05.660]  今天中國人可不可以信耶穌啊
[00:20:05.660 --> 00:20:07.780]  當然可以啦
[00:20:07.780 --> 00:20:10.180]  不過中國政府有點難阻
[00:20:10.180 --> 00:20:13.220]  我們要爲中國政府祈禱
[00:20:13.220 --> 00:20:15.780]  但其實每個人都可以信耶穌
[00:20:15.780 --> 00:20:17.740]  日本人可不可以信耶穌啊
[00:20:17.740 --> 00:20:19.220]  當然可以啦
[00:20:19.220 --> 00:20:21.460]  每個人都可以信耶穌
[00:20:21.460 --> 00:20:23.980]  每一個種族的人都可以信耶穌
[00:20:23.980 --> 00:20:26.420]  所以這個不是一個單一族羣的信仰
[00:20:26.420 --> 00:20:28.380]  更加也不是個人的信仰
[00:20:28.380 --> 00:20:29.540]  有個人的一部分
[00:20:29.540 --> 00:20:32.460]  因爲信耶穌是你自己決定的
[00:20:32.460 --> 00:20:35.140]  但原來
[00:20:35.140 --> 00:20:38.780]  主耶穌是很想將我們的羣體結連的
[00:20:38.780 --> 00:20:40.380]  爲什麼我們今天坐在一起敬拜呢
[00:20:40.380 --> 00:20:42.060]  其實我們都不懂的
[00:20:42.060 --> 00:20:43.860]  本來不是很懂的
[00:20:43.860 --> 00:20:45.820]  但因爲我們信耶穌
[00:20:45.820 --> 00:20:48.220]  因爲我們信耶穌所以我們聚集
[00:20:48.220 --> 00:20:50.420]  我們聚集一起去敬拜
[00:20:50.420 --> 00:20:53.220]  我們一起去開小組
[00:20:53.220 --> 00:20:54.860]  我們有關係了
[00:20:54.860 --> 00:20:57.140]  我們開始有關係
[00:20:57.140 --> 00:20:59.220]  這些關係超越了種族
[00:20:59.220 --> 00:21:00.620]  超越了階級
[00:21:00.620 --> 00:21:01.980]  可能在小組裏面
[00:21:01.980 --> 00:21:06.540]  有人做經理 有人做傳達人
[00:21:06.540 --> 00:21:09.020]  無所謂
[00:21:09.020 --> 00:21:10.260]  這個不是重要
[00:21:10.260 --> 00:21:11.940]  因爲我們來到這裏
[00:21:11.940 --> 00:21:14.140]  不是管你是做什麼職業
[00:21:14.140 --> 00:21:15.860]  最重要的是我們在主的裏面
[00:21:15.860 --> 00:21:17.060]  我們一起來到
[00:21:17.060 --> 00:21:19.660]  開組 一起學神的話
[00:21:19.660 --> 00:21:21.260]  一起去有些服事
[00:21:21.260 --> 00:21:23.220]  能夠有些服事
[00:21:23.220 --> 00:21:24.180]  禱告服事
[00:21:24.180 --> 00:21:26.500]  一起敬拜
[00:21:26.500 --> 00:21:29.740]  當然我們先有個破冰
[00:21:29.740 --> 00:21:33.260]  就是這樣
[00:21:33.260 --> 00:21:36.740]  在小組裏面我們可以超越了很多階級
[00:21:36.740 --> 00:21:42.060]  超越了一些貧富的觀念
[00:21:42.060 --> 00:21:44.580]  甚至超越年齡
[00:21:44.580 --> 00:21:46.860]  有些可能帶小朋友來開組
[00:21:46.860 --> 00:21:49.380]  我知道有些弟兄姊妹
[00:21:49.380 --> 00:21:50.620]  無所謂的
[00:21:50.620 --> 00:21:52.260]  超越性別
[00:21:52.260 --> 00:21:55.820]  在以前來說性別是一個很重要的因素
[00:21:55.820 --> 00:21:59.060]  女人在以前是不平等的
[00:21:59.060 --> 00:22:01.660]  今天有某些國家都是不平等的
[00:22:01.660 --> 00:22:04.660]  但是在神的家裏面
[00:22:04.660 --> 00:22:05.740]  其實是平等的
[00:22:05.740 --> 00:22:06.900]  在很早期
[00:22:06.900 --> 00:22:08.020]  在教會里面
[00:22:08.020 --> 00:22:08.940]  已經
[00:22:08.940 --> 00:22:11.260]  姐妹的地位
[00:22:11.260 --> 00:22:12.820]  是相當不錯的
[00:22:12.820 --> 00:22:15.100]  真是平等的
[00:22:15.100 --> 00:22:17.060]  在2000年前
[00:22:17.060 --> 00:22:19.940]  教會開始的時候已經是這樣
[00:22:19.940 --> 00:22:23.460]  甚至是負極了性格
[00:22:23.460 --> 00:22:25.420]  可能說我信耶穌
[00:22:25.420 --> 00:22:28.300]  但其實我不是很喜歡跟人溝通的
[00:22:28.300 --> 00:22:30.500]  我信耶穌就可以了
[00:22:30.500 --> 00:22:31.260]  但其實
[00:22:31.260 --> 00:22:34.020]  這個不是耶穌基督
[00:22:34.020 --> 00:22:35.340]  祂的心意
[00:22:35.340 --> 00:22:39.420]  祂要我們跟人來到和睦
[00:22:39.420 --> 00:22:41.300]  跟人來到和睦
[00:22:41.300 --> 00:22:44.300]  所以祂想我們跟人來到建立關係
[00:22:44.300 --> 00:22:46.940]  所以這個信仰不單止是個人的信仰
[00:22:46.940 --> 00:22:48.580]  更加是一個羣體的信仰
[00:22:48.580 --> 00:22:51.180]  是我們可以在小組裏面
[00:22:51.180 --> 00:22:53.180]  去認識不同的弟兄姊妹
[00:22:53.180 --> 00:22:54.380]  原來
[00:22:54.380 --> 00:22:55.620]  她是這樣想的
[00:22:55.620 --> 00:22:57.220]  她是這樣想的
[00:22:57.220 --> 00:22:58.620]  就是跟你不同
[00:22:58.620 --> 00:23:01.620]  但其實我們是可以在同一個小組裏面
[00:23:01.620 --> 00:23:03.300]  來到共存的
[00:23:03.300 --> 00:23:05.620]  因爲神是想我們去和睦
[00:23:05.620 --> 00:23:07.300]  我們想我們去和睦
[00:23:07.300 --> 00:23:10.580]  能夠令我們不和睦的是什麼呢
[00:23:10.580 --> 00:23:11.740]  有時往往
[00:23:11.740 --> 00:23:14.220]  就是我們忘記了我們的舊生命
[00:23:14.220 --> 00:23:16.180]  我們的老額
[00:23:16.180 --> 00:23:19.500]  在這個舊生命裏面我們就不能和睦
[00:23:19.500 --> 00:23:22.100]  因爲我們忘記了
[00:23:22.100 --> 00:23:25.340]  我們需要靠着主來到成長
[00:23:25.340 --> 00:23:27.340]  我們可能就想起
[00:23:27.340 --> 00:23:29.100]  我就是這樣的了
[00:23:29.100 --> 00:23:29.740]  我就是這樣的了
[00:23:29.740 --> 00:23:30.820]  我以前就是這樣的了
[00:23:30.820 --> 00:23:31.820]  我信耶穌也是這樣的了
[00:23:31.820 --> 00:23:33.500]  或者再粗俗的說法
[00:23:33.500 --> 00:23:35.620]  我信耶穌是等着上天堂的
[00:23:35.620 --> 00:23:36.660]  那就糟糕了
[00:23:36.660 --> 00:23:38.180]  絕對不是這樣的
[00:23:38.180 --> 00:23:42.180]  信耶穌絕對不是單單上天堂那麼簡單
[00:23:42.180 --> 00:23:43.620]  這裏告訴我們
[00:23:43.620 --> 00:23:45.300]  主耶穌基督
[00:23:45.300 --> 00:23:48.460]  是要我們能夠與人來到和睦
[00:23:48.460 --> 00:23:52.020]  多少種族仇恨都可以來到解決的時候
[00:23:52.020 --> 00:23:52.900]  耶穌來
[00:23:52.900 --> 00:23:56.540]  是要我們能夠與人來到和睦
[00:23:56.540 --> 00:23:57.980]  但是有時我們的老額
[00:23:57.980 --> 00:24:00.980]  就會將這些關係來到破壞
[00:24:00.980 --> 00:24:02.060]  去拆解
[00:24:02.060 --> 00:24:03.740]  可能在小組裏面
[00:24:03.740 --> 00:24:05.060]  有些在區裏面
[00:24:05.060 --> 00:24:07.100]  甚至有些在家庭裏面
[00:24:07.100 --> 00:24:08.460]  都會是
[00:24:08.460 --> 00:24:10.260]  這個是我們不想見到的
[00:24:10.260 --> 00:24:12.460]  有些再大一些在教會里面
[00:24:12.460 --> 00:24:13.540]  是吧
[00:24:13.540 --> 00:24:14.580]  有時
[00:24:14.580 --> 00:24:16.580]  這個不代表笑話
[00:24:16.580 --> 00:24:17.820]  但實在是
[00:24:17.820 --> 00:24:20.620]  我
[00:24:20.620 --> 00:24:22.300]  都會說
[00:24:22.300 --> 00:24:24.460]  一個弟兄姐妹
[00:24:24.460 --> 00:24:27.340]  她可以選擇
[00:24:27.340 --> 00:24:30.380]  離開教會
[00:24:30.380 --> 00:24:32.140]  她不滿意
[00:24:32.140 --> 00:24:35.300]  那就離開教會
[00:24:35.300 --> 00:24:37.180]  一個組長
[00:24:37.180 --> 00:24:39.140]  她可以選擇
[00:24:39.140 --> 00:24:41.980]  拉一個小組走
[00:24:41.980 --> 00:24:42.780]  真的
[00:24:42.780 --> 00:24:45.500]  我經歷過因爲
[00:24:45.500 --> 00:24:47.300]  一個區
[00:24:47.300 --> 00:24:50.620]  她可以拉一個區走
[00:24:50.620 --> 00:24:52.500]  一個牧者
[00:24:52.500 --> 00:24:55.180]  基本上可以將教會砍開兩卷
[00:24:55.180 --> 00:24:56.900]  我們這些很
[00:24:56.900 --> 00:24:58.500]  就是高位
[00:24:58.500 --> 00:24:59.900]  高位呢
[00:24:59.900 --> 00:25:02.220]  是可以這麼做的
[00:25:02.220 --> 00:25:06.340]  是很危險的一件事
[00:25:06.340 --> 00:25:07.340]  在這些位置裏面
[00:25:07.340 --> 00:25:10.260]  我們怎麼可以讓基督
[00:25:10.260 --> 00:25:11.340]  來爲首
[00:25:11.340 --> 00:25:12.860]  就是
[00:25:12.860 --> 00:25:14.900]  將我們活出一個新人
[00:25:14.900 --> 00:25:16.700]  不要讓我們的老額在當中
[00:25:16.700 --> 00:25:20.780]  來做事呢
[00:25:20.780 --> 00:25:24.700]  我們看看下一幅圖畫
[00:25:24.700 --> 00:25:29.620]  再看下一幅
[00:25:29.620 --> 00:25:33.220]  第一幅圖畫上方的那幅是說什麼
[00:25:33.220 --> 00:25:35.300]  主餐
[00:25:35.300 --> 00:25:38.260]  下面的那幅圖畫呢
[00:25:38.260 --> 00:25:48.260]  一幅圍牆
[00:25:48.260 --> 00:25:50.500]  主人蘇黎呢
[00:25:50.500 --> 00:25:52.780]  是要建立關係
[00:25:52.780 --> 00:25:55.540]  叫人和睦
[00:25:55.540 --> 00:25:57.500]  但是有時往往我們的限制
[00:25:57.500 --> 00:26:00.820]  我們的人性呢
[00:26:00.820 --> 00:26:03.140]  是叫我們起牆
[00:26:03.140 --> 00:26:05.220]  破壞關係
[00:26:05.220 --> 00:26:07.020]  分分鐘還要扎馬
[00:26:07.020 --> 00:26:09.260]  因爲我要找人來支持我
[00:26:09.260 --> 00:26:10.660]  作爲一個睦者
[00:26:10.660 --> 00:26:12.340]  我是可以有能力
[00:26:12.340 --> 00:26:16.020]  找一羣弟兄姐妹來支持我
[00:26:16.020 --> 00:26:17.980]  然後就拉隊走了
[00:26:17.980 --> 00:26:19.060]  這個普遍
[00:26:19.060 --> 00:26:20.340]  不是普遍
[00:26:20.340 --> 00:26:23.020]  有時在教會內
[00:26:23.020 --> 00:26:25.820]  已經見過了
[00:26:25.820 --> 00:26:28.020]  所以我們要小心
[00:26:28.020 --> 00:26:29.380]  耶穌來
[00:26:29.380 --> 00:26:31.740]  是要建立關係
[00:26:31.740 --> 00:26:34.420]  但是有時我們在教會內的時候
[00:26:34.420 --> 00:26:37.180]  可能我們會破壞了那些關係
[00:26:37.180 --> 00:26:38.940]  起牆
[00:26:38.940 --> 00:26:41.500]  可能我們就會建了一些牆
[00:26:41.500 --> 00:26:43.140]  這個是
[00:26:43.140 --> 00:26:47.020]  我們要小心的地方
[00:26:47.020 --> 00:26:49.060]  今天也很希望
[00:26:49.060 --> 00:26:50.340]  我們
[00:26:50.340 --> 00:26:53.260]  弟兄姐妹在當中我們去想一想
[00:26:53.260 --> 00:26:57.260]  有些什麼是令我們真的建了這幅牆呢
[00:26:57.260 --> 00:26:59.740]  當然人與人之間相處呢
[00:26:59.740 --> 00:27:02.820]  會有很多的困難
[00:27:02.820 --> 00:27:05.540]  我試過在長青我分享過
[00:27:05.540 --> 00:27:07.340]  起初呢我以爲在教會呢
[00:27:07.340 --> 00:27:09.060]  就是舊教會
[00:27:09.060 --> 00:27:12.060]  有一兩個人我不喜歡的
[00:27:12.060 --> 00:27:14.060]  誰知道我在神面前呢
[00:27:14.060 --> 00:27:16.740]  來到去認罪
[00:27:16.740 --> 00:27:18.460]  去祈禱的時候呢
[00:27:18.460 --> 00:27:20.660]  我發覺原來我不喜歡的人呢
[00:27:20.660 --> 00:27:22.300]  不單止一兩個
[00:27:22.300 --> 00:27:23.540]  數下數下
[00:27:23.540 --> 00:27:25.340]  很多啊
[00:27:25.340 --> 00:27:26.980]  感謝主啊 聖靈光照
[00:27:26.980 --> 00:27:31.060]  一路認罪 一路認罪 一路認罪
[00:27:31.060 --> 00:27:36.220]  不喜歡不是因爲我對他錯 不一定的
[00:27:36.220 --> 00:27:39.060]  就是不同 只不過是不同
[00:27:39.060 --> 00:27:42.660]  求上帝在當中幫助我們
[00:27:42.660 --> 00:27:47.700]  其實在這個時候我想大家用點時間自己也想一想
[00:27:47.700 --> 00:27:50.540]  在你的服侍裏面
[00:27:50.540 --> 00:27:52.740]  特別在我們這羣弟兄姐妹裏面
[00:27:52.740 --> 00:27:57.300]  筲箕灣贈信會都幾百人的嘛
[00:27:57.300 --> 00:27:59.980]  會不會都有一兩個人你不喜歡呢
[00:27:59.980 --> 00:28:03.300]  你閉上眼想一想
[00:28:03.300 --> 00:28:08.620]  你想一想
[00:28:08.620 --> 00:28:10.980]  如果有的時候
[00:28:10.980 --> 00:28:14.260]  我們選擇繼續這幅牆在這裏
[00:28:14.260 --> 00:28:17.420]  還是我們選擇呼求主
[00:28:17.420 --> 00:28:22.020]  來將這幅牆拿去呢
[00:28:22.020 --> 00:28:23.700]  想和大家在這個時候有個祈禱
[00:28:23.700 --> 00:28:29.140]  我們一起祈禱
[00:28:29.140 --> 00:28:38.260]  主啊今天我們就要安靜來到你面前
[00:28:38.260 --> 00:28:49.140]  求聖靈親自用真理對我們說話
[00:28:49.140 --> 00:28:56.460]  因爲耶穌基督來是要叫人和睦
[00:28:56.460 --> 00:29:01.340]  但是往往有時候我們在教會里面
[00:29:01.340 --> 00:29:03.500]  和弟兄姐妹的相處
[00:29:03.500 --> 00:29:08.020]  又發覺可能真的有很多的困難
[00:29:08.020 --> 00:29:12.700]  甚至乎覺得被冒犯
[00:29:12.700 --> 00:29:18.540]  被得罪
[00:29:18.540 --> 00:29:22.220]  主求你憐憫
[00:29:22.220 --> 00:29:28.220]  求聖靈光照
[00:29:28.220 --> 00:29:31.100]  讓我們崇尚你來
[00:29:31.100 --> 00:29:34.180]  你將你自己的身體抹開
[00:29:34.180 --> 00:29:39.060]  爲的就是叫我們來到與你去結連
[00:29:39.060 --> 00:29:44.340]  在主的裏面來到去合一
[00:29:44.340 --> 00:29:48.140]  主求你教導我們
[00:29:48.140 --> 00:29:50.180]  提醒我們
[00:29:50.180 --> 00:29:52.540]  懂得去饒恕
[00:29:52.540 --> 00:29:58.780]  就好像你饒恕我們一樣
[00:29:58.780 --> 00:30:05.380]  就好像你願意爲我們將身體抹開一樣
[00:30:05.380 --> 00:30:12.900]  主讓我們能夠饒恕那些得罪我們的人
[00:30:12.900 --> 00:30:15.220]  聖靈啊求你告訴我們衆弟姐妹聽
[00:30:15.220 --> 00:30:20.300]  今天在教會里面有哪些人得罪過我們
[00:30:20.300 --> 00:30:26.660]  讓我們都在你面前好好地省察
[00:30:26.660 --> 00:30:29.380]  以下的時間有一分鐘
[00:30:29.380 --> 00:30:31.020]  希望弟兄姐妹
[00:30:31.020 --> 00:30:33.300]  我們可以自己在神面前
[00:30:33.300 --> 00:30:48.260]  來到省察交給主
[00:31:03.300 --> 00:31:08.260]  祈求聖靈光照
[00:31:08.260 --> 00:31:13.300]  讓我們能夠饒恕那些得罪我們的人
[00:31:13.300 --> 00:31:17.140]  聖靈啊求你告訴我們衆弟姐妹聽
[00:31:17.140 --> 00:31:20.940]  今天在教會里面有哪些人得罪過我們
[00:31:20.940 --> 00:31:24.060]  讓我們都在你面前好好地省察
[00:31:24.060 --> 00:31:26.220]  以下的時間有一分鐘
[00:31:26.220 --> 00:31:28.780]  希望弟兄姐妹能夠在神面前
[00:31:28.780 --> 00:31:31.420]  來到省察交給主
[00:31:31.420 --> 00:31:34.060]  祈求聖靈光照
[00:31:34.060 --> 00:31:37.140]  讓我們都在你面前好好地省察
[00:31:37.140 --> 00:31:39.900]  以下的時間有一分鐘
[00:31:39.900 --> 00:31:43.660]  希望弟兄姐妹能夠在你面前好好地省察
[00:31:43.660 --> 00:31:45.940]  以下的時間有一分鐘
[00:31:45.940 --> 00:31:49.260]  希望弟兄姐妹能夠在你面前好好地省察
[00:31:49.260 --> 00:31:51.060]  以下的時間有一分鐘
[00:31:51.060 --> 00:31:54.180]  希望弟兄姐妹能夠在你面前好好地省察
[00:31:54.180 --> 00:31:56.260]  以下的時間有一分鐘
[00:31:56.260 --> 00:31:58.980]  希望弟兄姐妹能夠在你面前好好地省察
[00:31:58.980 --> 00:32:01.780]  讓我們能夠
[00:32:01.780 --> 00:32:03.980]  渴想的是一個新的生命
[00:32:03.980 --> 00:32:07.140]  願意我們能夠與人來到和睦
[00:32:07.140 --> 00:32:11.700]  願意我們能夠將我們的老我來到致死
[00:32:11.700 --> 00:32:13.180]  主啊
[00:32:13.180 --> 00:32:14.940]  我們呼求你
[00:32:14.940 --> 00:32:18.460]  給我們有一個饒恕的心
[00:32:18.460 --> 00:32:23.820]  教導我們去饒恕那些得罪過我們的弟兄姐妹
[00:32:23.820 --> 00:32:25.820]  因爲未必真是他們錯
[00:32:25.820 --> 00:32:28.460]  只不過我們真的有些不同
[00:32:28.460 --> 00:32:29.540]  特別在侍奉上
[00:32:29.540 --> 00:32:32.540]  爲何我們會碰呢
[00:32:32.540 --> 00:32:34.780]  就是因爲我們都愛你
[00:32:34.780 --> 00:32:35.500]  主啊
[00:32:35.500 --> 00:32:37.540]  求禰的愛就是在我們中間
[00:32:37.540 --> 00:32:39.100]  融化我們
[00:32:39.100 --> 00:32:40.940]  讓我們能夠學習
[00:32:40.940 --> 00:32:43.580]  能夠去饒恕
[00:32:43.580 --> 00:32:45.500]  這個都是禰所喜悅的
[00:32:45.500 --> 00:32:46.460]  主啊
[00:32:46.460 --> 00:32:50.380]  求禰閱立我們衆人在禰面前的禱告
[00:32:50.380 --> 00:32:51.620]  呼求
[00:32:51.620 --> 00:32:54.300]  求真光來照亮我們
[00:32:54.300 --> 00:32:56.700]  給我們有這份信心
[00:32:56.700 --> 00:32:59.660]  主啊 我們祈禱就靠耶穌基督的名
[00:32:59.660 --> 00:33:02.260]  阿們
[00:33:02.260 --> 00:33:04.940]  接下來我們會再看多兩節經文
[00:33:04.940 --> 00:33:08.380]  就是說在耶穌基督裏面的人生是什麼呢
[00:33:08.380 --> 00:33:09.820]  我們再讀這兩節
[00:33:09.820 --> 00:33:10.780]  預備
[00:33:10.780 --> 00:33:14.340]  既在十字架上滅了冤仇
[00:33:14.340 --> 00:33:18.900]  便借這十字架使兩下歸爲一體
[00:33:18.900 --> 00:33:21.020]  與神和好了
[00:33:21.020 --> 00:33:24.180]  並且來傳和平的福音
[00:33:24.180 --> 00:33:31.100]  給你們遠處的人也給那近處的人
[00:33:31.100 --> 00:33:32.620]  很短的兩節聖經
[00:33:32.620 --> 00:33:37.100]  但其實也看到有兩個重點在這裏
[00:33:37.100 --> 00:33:38.940]  第一個重點說的是
[00:33:38.940 --> 00:33:42.220]  耶穌來在十字架之上
[00:33:42.220 --> 00:33:43.860]  滅了一切的冤仇
[00:33:43.860 --> 00:33:45.780]  叫人能夠和睦
[00:33:45.780 --> 00:33:46.940]  更加重要的
[00:33:46.940 --> 00:33:49.300]  不是叫人來和睦
[00:33:49.300 --> 00:33:51.500]  黑社會都說以和爲貴
[00:33:51.500 --> 00:33:53.100]  有套戲好像是這樣拍
[00:33:53.100 --> 00:33:56.860]  沒看過不知道是怎樣
[00:33:56.860 --> 00:34:00.060]  但是要兩下歸爲一體的時候
[00:34:00.060 --> 00:34:04.900]  其實最終是能夠與神來到和好
[00:34:04.900 --> 00:34:08.020]  與創造天地這位的主來到和好
[00:34:08.020 --> 00:34:12.060]  與來到這個生命的主來到和好
[00:34:12.060 --> 00:34:14.060]  今天無論你是什麼人
[00:34:14.060 --> 00:34:18.340]  什麼國籍 什麼種族 什麼階級 什麼年齡 什麼身份
[00:34:18.340 --> 00:34:21.540]  我們都可以來到與神來到和好
[00:34:21.540 --> 00:34:23.660]  頂尖會壓不壓門
[00:34:23.660 --> 00:34:26.220]  今天我們陪你幼稚園的小學生
[00:34:26.220 --> 00:34:29.380]  不是小學生 幼稚園學生
[00:34:29.380 --> 00:34:30.940]  K1
[00:34:30.940 --> 00:34:33.020]  可不可以信耶穌
[00:34:33.020 --> 00:34:35.620]  當然可以 有些還信得很厲害
[00:34:35.620 --> 00:34:39.220]  帶些家裏人信耶穌
[00:34:39.220 --> 00:34:40.540]  是不是
[00:34:40.540 --> 00:34:42.700]  什麼人都可以信耶穌
[00:34:42.700 --> 00:34:45.300]  同於神和好
[00:34:45.300 --> 00:34:47.500]  今天值得去
[00:34:47.500 --> 00:34:49.580]  看回來的時候就是
[00:34:49.580 --> 00:34:52.300]  今天我們是否真的
[00:34:52.300 --> 00:34:55.100]  與神有很親密的關係呢
[00:34:55.100 --> 00:34:58.580]  耶穌基督來是叫我們可以與神來到親近
[00:34:58.580 --> 00:35:01.820]  但究竟我們有沒有與神來到親近呢
[00:35:01.820 --> 00:35:05.460]  弟兄姊妹 這就是一個我們自己要去
[00:35:05.460 --> 00:35:08.780]  自己去想的問題
[00:35:08.780 --> 00:35:12.340]  一個禮拜七天
[00:35:12.340 --> 00:35:17.140]  你有多少時間與上帝去親近
[00:35:17.140 --> 00:35:20.100]  上帝很想與你親近
[00:35:20.100 --> 00:35:24.060]  你有多少時間與上帝去親近
[00:35:24.060 --> 00:35:27.980]  上帝很想介入你生活裏面
[00:35:27.980 --> 00:35:30.500]  你生命裏面 你人生裏面
[00:35:30.500 --> 00:35:33.660]  你遇到的艱難裏面
[00:35:33.660 --> 00:35:35.900]  但你會不會太忙
[00:35:35.900 --> 00:35:39.620]  或者覺得上帝都幫不到你
[00:35:39.620 --> 00:35:41.140]  所以都
[00:35:41.140 --> 00:35:46.220]  費事找上帝
[00:35:46.220 --> 00:35:49.300]  有時遇到重大問題的時候
[00:35:49.300 --> 00:35:51.340]  其實諸神徒都會選擇
[00:35:51.340 --> 00:35:53.740]  所謂的退休
[00:35:53.740 --> 00:35:55.740]  我要更加尋求上帝
[00:35:55.740 --> 00:35:57.420]  平時都有尋求
[00:35:57.420 --> 00:35:59.020]  但有些重大的問題
[00:35:59.020 --> 00:36:04.660]  更加需要安靜去尋求上帝
[00:36:04.660 --> 00:36:06.740]  我們與神的關係是怎樣呢
[00:36:06.740 --> 00:36:08.020]  怎樣與神和好呢
[00:36:08.020 --> 00:36:09.580]  我們唱個詩歌
[00:36:09.580 --> 00:36:10.860]  其中都提到
[00:36:10.860 --> 00:36:12.460]  我們怎樣去尋求上帝
[00:36:12.460 --> 00:36:14.980]  在神面前安靜
[00:36:14.980 --> 00:36:17.020]  這是否只是在我們崇拜
[00:36:17.020 --> 00:36:20.780]  短短的二十分鐘敬拜的時間裏面
[00:36:20.780 --> 00:36:23.180]  我們去尋求上帝呢
[00:36:23.180 --> 00:36:25.540]  我真的有時都
[00:36:25.540 --> 00:36:27.260]  有些不太舒服
[00:36:27.260 --> 00:36:28.940]  因爲有時有些聚會都見
[00:36:28.940 --> 00:36:30.700]  形式有些弟兄姊妹呢
[00:36:30.700 --> 00:36:33.100]  是靜不下來的
[00:36:33.100 --> 00:36:36.900]  是想靜靜不下來的
[00:36:36.900 --> 00:36:41.540]  因爲那些轉數生活太緊張
[00:36:41.540 --> 00:36:43.580]  要靜下來其實對一些弟兄姊妹來說
[00:36:43.580 --> 00:36:47.340]  是很難的
[00:36:47.340 --> 00:36:52.140]  那我們與神的關係又是怎樣呢
[00:36:52.140 --> 00:36:55.140]  在這個時候我們也要安靜
[00:36:55.140 --> 00:36:58.620]  希望我們藉着這個時間去思想一下
[00:36:58.620 --> 00:37:01.220]  然後和大家有個祈禱
[00:37:01.220 --> 00:37:01.860]  我們安靜
[00:37:01.860 --> 00:37:04.740]  我們想一想我們與神的關係
[00:37:04.740 --> 00:37:06.740]  一分鐘的時間
[00:37:13.740 --> 00:37:16.300]  主耶穌 主耶穌
[00:37:16.300 --> 00:37:19.300]  禰爲我們走上十字架之上
[00:37:19.300 --> 00:37:22.300]  爲我們走上十字架之上
[00:37:22.300 --> 00:37:25.300]  禰爲我們走上十字架之上
[00:37:25.300 --> 00:37:28.300]  禰爲我們走上十字架之上
[00:37:28.300 --> 00:37:31.300]  禰爲我們走上十字架之上
[00:37:31.300 --> 00:37:34.300]  禰爲我們走上十字架之上
[00:37:34.300 --> 00:37:37.300]  禰爲我們走上十字架之上
[00:37:37.300 --> 00:37:40.300]  禰爲我們走上十字架之上
[00:37:40.300 --> 00:37:43.300]  禰爲我們走上十字架之上
[00:37:43.300 --> 00:37:46.300]  禰爲我們走上十字架之上
[00:37:46.300 --> 00:37:49.300]  禰爲我們走上十字架之上
[00:37:49.300 --> 00:37:52.300]  禰爲我們走上十字架之上
[00:37:52.300 --> 00:37:55.300]  禰爲我們走上十字架之上
[00:37:55.300 --> 00:37:58.300]  禰爲我們走上十字架之上
[00:37:58.300 --> 00:38:01.300]  禰爲我們走上十字架之上
[00:38:01.300 --> 00:38:04.300]  禰爲我們走上十字架之上
[00:38:04.300 --> 00:38:07.300]  禰爲我們走上十字架之上
[00:38:07.300 --> 00:38:10.300]  禰爲我們走上十字架之上
