
[00:00:00.000 --> 00:00:02.560]  如果我們一開始的時候
[00:19:57.920 --> 00:20:01.600]  他說凡是不本著信心生活的人
[00:20:01.600 --> 00:20:06.080]  反而就是那些本著律法生活的人
[00:20:06.080 --> 00:20:09.200]  都在就坐底下
[00:20:09.200 --> 00:20:11.600]  其實保羅到最後
[00:20:11.600 --> 00:20:13.760]  他要奉勸我們
[00:20:13.760 --> 00:20:15.360]  告訴我們
[00:20:15.360 --> 00:20:17.200]  我們一定要選擇
[00:20:17.200 --> 00:20:19.200]  我們一定要選擇
[00:20:19.200 --> 00:20:22.640]  "義人必因信得生"這句話
[00:20:22.640 --> 00:20:24.640]  第十一節的下半節
[00:20:24.640 --> 00:20:29.840]  這句話其實新譯本的附註是對的
[00:20:29.840 --> 00:20:35.520]  他提到是因信稱義的人必定得生
[00:20:35.520 --> 00:20:36.640]  當然了
[00:20:36.640 --> 00:20:40.080]  就看看你的信和義
[00:20:40.080 --> 00:20:42.800]  是生相連
[00:20:42.800 --> 00:20:45.840]  還是信和義相連
[00:20:45.840 --> 00:20:47.760]  然後形容那個人
[00:20:47.760 --> 00:20:49.280]  這個算了
[00:20:49.280 --> 00:20:50.880]  希臘文員、文飾經理不要管了
[00:20:50.880 --> 00:20:51.840]  不過總之
[00:20:51.840 --> 00:20:54.560]  就是因信稱義的人必定得生
[00:20:54.560 --> 00:20:56.560]  都是適合保羅的意思
[00:20:56.560 --> 00:20:58.320]  這裡的說法就是說
[00:20:58.320 --> 00:21:00.320]  如果我們既然靠律法
[00:21:00.320 --> 00:21:03.360]  想稱義的話是不可能的
[00:21:03.360 --> 00:21:06.320]  而且禍福難料的話
[00:21:06.320 --> 00:21:08.320]  最好的辦法
[00:21:08.320 --> 00:21:12.400]  都是因信稱義的人必定得生
[00:21:12.400 --> 00:21:15.120]  中一的時候
[00:21:15.120 --> 00:21:16.640]  幾十年前了
[00:21:16.640 --> 00:21:19.840]  幾十年前都記得的東西一定是很重要的
[00:21:19.840 --> 00:21:24.320]  我們有一個同班同學在開學沒多少天
[00:21:24.320 --> 00:21:28.160]  就問我們的班主任
[00:21:28.160 --> 00:21:30.560]  我還記得他是姓阮的
[00:21:30.560 --> 00:21:33.680]  那位老師問他
[00:21:33.680 --> 00:21:37.120]  我們學校有什麼校規的
[00:21:37.120 --> 00:21:41.200]  來了這裡做中學生沒多少天
[00:21:41.200 --> 00:21:43.440]  就問老師有什麼校規
[00:21:43.440 --> 00:21:45.440]  你明人性
[00:21:45.440 --> 00:21:48.000]  他想著未必是鑽空子的
[00:21:48.000 --> 00:21:51.200]  不過總之就看看有沒有規矩
[00:21:51.200 --> 00:21:54.400]  我不要行差踏錯
[00:21:54.400 --> 00:21:57.760]  老師回答得很妙的
[00:21:57.760 --> 00:22:01.440]  他說其實如果你行得正站得正
[00:22:01.440 --> 00:22:02.480]  就不用怕的
[00:22:02.480 --> 00:22:04.160]  不用問這些的
[00:22:04.160 --> 00:22:07.440]  不過到今天我仍然懷疑我們學校有沒有校規
[00:22:07.440 --> 00:22:09.760]  因為我們學校連畢業禮都沒有
[00:22:09.760 --> 00:22:12.800]  所以官立學校節省就節省
[00:22:12.800 --> 00:22:14.400]  我想連校規其實都沒有
[00:22:14.400 --> 00:22:18.000]  不過老師說的話是對的
[00:22:18.000 --> 00:22:20.720]  行得正站得正
[00:22:20.720 --> 00:22:23.040]  你就不用怕了
[00:22:23.040 --> 00:22:25.120]  聖經說怎樣行得正
[00:22:25.120 --> 00:22:26.240]  第十二節不是說
[00:22:26.240 --> 00:22:32.000]  「遵行這些事的人必因這些事得生」
[00:22:32.000 --> 00:22:35.680]  但是我們有時候沒本事遵行這些說話
[00:22:35.680 --> 00:22:37.040]  那就死定了
[00:22:37.040 --> 00:22:38.720]  好像那個同學所憂慮的
[00:22:38.720 --> 00:22:40.080]  是真的
[00:22:40.080 --> 00:22:43.360]  有時候真的會行差踏錯
[00:22:43.360 --> 00:22:45.920]  不過在信仰上面
[00:22:45.920 --> 00:22:47.120]  我們留意
[00:22:47.120 --> 00:22:49.440]  保羅在《肥納比書》也是這樣勸我們
[00:22:49.440 --> 00:22:53.360]  他說不是遵行這一堆事
[00:22:53.360 --> 00:22:55.840]  不是遵行這一堆律法
[00:22:55.840 --> 00:22:58.080]  搞定了我們基督徒的生活
[00:22:58.080 --> 00:22:59.600]  而是保羅說
[00:22:59.600 --> 00:23:01.920]  我只有一件事
[00:23:01.920 --> 00:23:04.160]  在《肥納比書》第三章第十三節
[00:23:04.160 --> 00:23:07.520]  我只有一件事
[00:23:07.520 --> 00:23:09.840]  我的演繹是這樣的
[00:23:09.840 --> 00:23:12.080]  你都記得耶穌再生的時候
[00:23:12.080 --> 00:23:14.160]  還在地上的時候
[00:23:14.160 --> 00:23:16.560]  有人來挑戰祂
[00:23:16.560 --> 00:23:19.680]  特別是律法教師來挑戰祂
[00:23:19.680 --> 00:23:23.360]  有一次《馬可福音》的記載很中肯
[00:23:23.360 --> 00:23:27.040]  也沒有說這位律法教師是來挑戰祂的
[00:23:27.040 --> 00:23:30.160]  不過見耶穌和其他人的對話
[00:23:30.160 --> 00:23:32.400]  答得很精彩
[00:23:32.400 --> 00:23:34.240]  於是祂又答嘴
[00:23:34.240 --> 00:23:35.440]  就問
[00:23:35.440 --> 00:23:37.280]  這麼多律法
[00:23:37.280 --> 00:23:40.480]  我們要怎樣
[00:23:40.480 --> 00:23:43.120]  才可以得救呢
[00:23:43.120 --> 00:23:47.520]  又或者怎樣才可以和神的國接近呢
[00:23:47.520 --> 00:23:50.800]  你記得耶穌的答法很簡單
[00:23:50.800 --> 00:23:52.640]  祂引了兩句聖經
[00:23:52.640 --> 00:23:55.920]  一句聖經在《生命記》第六章第五節
[00:23:55.920 --> 00:23:58.080]  如果直譯可以這樣說
[00:23:58.080 --> 00:24:00.160]  你要以你全副心思
[00:24:00.160 --> 00:24:01.840]  你全副的性命
[00:24:01.840 --> 00:24:03.760]  你全副的力量
[00:24:03.760 --> 00:24:06.320]  去愛上主你的神
[00:24:06.320 --> 00:24:10.800]  第二句就引用《利美記》第十九章第十八節
[00:24:10.800 --> 00:24:13.760]  其實那句話是多一點的
[00:24:13.760 --> 00:24:15.920]  你不可以報仇
[00:24:15.920 --> 00:24:19.120]  你不可以對同胞懷恨
[00:24:19.120 --> 00:24:23.280]  要愛你的鄰舍如同自己
[00:24:23.280 --> 00:24:25.280]  耶穌說如果你進行這兩樣
[00:24:25.280 --> 00:24:26.400]  首要的
[00:24:26.400 --> 00:24:27.440]  其次的
[00:24:27.440 --> 00:24:34.240]  接著你就離神的國不遠了
[00:24:34.240 --> 00:24:39.120]  愛上主和愛鄰舍如同自己
[00:24:39.120 --> 00:24:43.280]  才是一切律法的總綱
[00:24:43.280 --> 00:24:46.640]  我們用我們得救了的生命
[00:24:46.640 --> 00:24:48.480]  剛才說的過去式
[00:24:48.480 --> 00:24:51.920]  聖靈已經在我們裡面
[00:24:51.920 --> 00:24:53.760]  都是過去式
[00:24:53.760 --> 00:24:57.280]  但是運用這些資源
[00:24:57.280 --> 00:24:59.360]  讓我們去學習
[00:24:59.360 --> 00:25:05.520]  愛上帝又愛鄰舍如同自己
[00:25:05.520 --> 00:25:07.040]  不容易的
[00:25:07.040 --> 00:25:10.240]  所以聖經說盡心盡性盡力
[00:25:10.240 --> 00:25:11.600]  《和學本》的翻譯
[00:25:11.600 --> 00:25:13.680]  怎麼盡力呢
[00:25:13.680 --> 00:25:17.040]  還沒起身發力就已經沒力了
[00:25:17.040 --> 00:25:19.120]  盡力愛上帝
[00:25:19.120 --> 00:25:20.640]  真是開玩笑
[00:25:20.640 --> 00:25:22.400]  有多少力量
[00:25:22.400 --> 00:25:26.240]  只是沒力量才要聖靈
[00:25:26.240 --> 00:25:27.600]  如果我們自己搞得定
[00:25:27.600 --> 00:25:31.840]  我們只是另一套哲學信念
[00:25:31.840 --> 00:25:34.000]  當然回到現實生活
[00:25:34.000 --> 00:25:36.400]  最後我仍然想說
[00:25:36.400 --> 00:25:43.040]  我們仍然有些會看著律法
[00:25:43.040 --> 00:25:45.200]  看著規矩
[00:25:45.200 --> 00:25:47.680]  去做人的層面
[00:25:47.680 --> 00:25:50.160]  很簡單
[00:25:50.160 --> 00:25:53.360]  如果你駕駛到公路上
[00:25:53.360 --> 00:25:58.240]  你明知前面有拍快照的
[00:25:58.240 --> 00:26:00.000]  太古城對開
[00:26:00.000 --> 00:26:02.320]  杏花村對開
[00:26:02.320 --> 00:26:07.680]  你最乖的跟足標準時縮
[00:26:07.680 --> 00:26:09.360]  如果你沒那麼乖
[00:26:09.360 --> 00:26:12.800]  你都知道多多少才會拍照
[00:26:12.800 --> 00:26:14.880]  不告訴你教壞你
[00:26:14.880 --> 00:26:22.080]  你仍然會有這些生活層次的考量
[00:26:22.080 --> 00:26:23.360]  是無可厚非的
[00:26:23.360 --> 00:26:26.560]  在生活中這些是務實的行徑
[00:26:26.560 --> 00:26:28.320]  我知道規範在哪裏
[00:26:28.320 --> 00:26:30.080]  我去進行
[00:26:30.080 --> 00:26:32.800]  但如果將這個標準
[00:26:32.800 --> 00:26:38.320]  放大到生活不同的層次裏面
[00:26:38.320 --> 00:26:40.000]  一張床還是兩張床
[00:26:40.000 --> 00:26:42.240]  都是數目字
[00:26:42.240 --> 00:26:47.680]  這個數目字跟那些數目字不同
[00:26:47.680 --> 00:26:51.360]  願親愛的聖靈繼續指引我們
[00:26:51.360 --> 00:26:54.720]  讓我們的生活被稱為
[00:26:54.720 --> 00:26:56.720]  我們相信上主
[00:26:56.720 --> 00:27:01.360]  上主就以此算為我們的義
[00:27:01.360 --> 00:27:04.960]  然後讓我們不要活在
[00:27:04.960 --> 00:27:07.840]  走法律那的生活裏面
[00:27:07.840 --> 00:27:10.720]  走法律那然後得著就著
[00:27:10.720 --> 00:27:13.440]  我們不要在這樣的生活裏面
[00:27:13.440 --> 00:27:19.600]  讓我們一起祈禱
[00:27:19.600 --> 00:27:21.680]  親愛的聖靈
[00:27:21.680 --> 00:27:23.600]  我們真的相信
[00:27:23.600 --> 00:27:28.560]  祢內住在我們的生命裏面
[00:27:28.560 --> 00:27:31.120]  祢怎樣創造天地
[00:27:31.120 --> 00:27:34.000]  祢怎樣始限能力
[00:27:34.000 --> 00:27:38.560]  祢怎樣以祢聖言
[00:27:38.560 --> 00:27:43.920]  去引導歷代的先聖先賢
[00:27:43.920 --> 00:27:49.600]  我們如今都相信祢繼續引導我們
[00:27:49.600 --> 00:27:51.840]  有求祢幫助我們
[00:27:51.840 --> 00:27:55.680]  在我們的生活為人
[00:27:55.680 --> 00:27:57.360]  引導我們
[00:27:57.360 --> 00:28:00.720]  塑造我們的性情
[00:28:00.720 --> 00:28:04.800]  改變我們的不義的性情
[00:28:04.800 --> 00:28:09.520]  又幫助我們在生活細節上
[00:28:09.520 --> 00:28:14.320]  信服祢自己做對的抉擇
[00:28:14.320 --> 00:28:18.800]  如果我們真的在祢的引導下
[00:28:18.800 --> 00:28:24.000]  我們亦都大膽去求祢幫助我們
[00:28:24.000 --> 00:28:28.320]  學習怎樣盡心盡性盡力
[00:28:28.320 --> 00:28:30.400]  去愛上帝你自己
[00:28:30.400 --> 00:28:31.920]  我們沒有能力
[00:28:31.920 --> 00:28:33.840]  但是靠著聖靈
[00:28:33.840 --> 00:28:35.600]  願祢引導
[00:28:35.600 --> 00:28:37.760]  願祢成全
[00:28:37.760 --> 00:28:39.280]  多謝你聽我們祈禱
[00:28:39.280 --> 00:28:41.280]  奉耶稣基督的名字
[00:28:41.280 --> 00:28:43.280]  阿們
