
[00:00:00.000 --> 00:00:03.720]  我今天要和大家分享的信息是
[00:21:06.680 --> 00:21:10.320]  人容易犯罪不肯悔改
[00:21:10.320 --> 00:21:12.840]  這種又叫聽而不聞
[00:21:12.840 --> 00:21:14.760]  聖靈會離開的
[00:21:14.760 --> 00:21:16.680]  或者更確實地說
[00:21:16.680 --> 00:21:20.520]  你已經離開了聖靈
[00:21:20.520 --> 00:21:22.760]  而其中在舊約的時候
[00:21:22.760 --> 00:21:24.480]  也真的出現這件事
[00:21:24.480 --> 00:21:25.920]  就訴羅旺
[00:21:25.920 --> 00:21:27.440]  因為不順服神的吩咐
[00:21:27.440 --> 00:21:29.240]  結果神厭棄他
[00:21:29.240 --> 00:21:32.360]  聖靈離開了他
[00:21:32.360 --> 00:21:34.000]  不過我們說
[00:21:34.000 --> 00:21:37.200]  是不是這麼可怕
[00:21:37.200 --> 00:21:39.800]  人總是會有時大懵
[00:21:39.800 --> 00:21:41.480]  或者會再做錯事
[00:21:41.480 --> 00:21:43.240]  怎麼辦
[00:21:43.240 --> 00:21:48.440]  我們說上帝不會這麼快拋棄我們
[00:21:48.440 --> 00:21:51.120]  而是當我們何時願意悔改
[00:21:51.120 --> 00:21:54.440]  我們剛才說悔改不只是這個時刻
[00:21:54.440 --> 00:21:59.040]  而是我們一生裡都要時時聽聖靈的感動
[00:21:59.040 --> 00:21:59.800]  幫助我們
[00:21:59.800 --> 00:22:00.960]  知道我們有罪的時候
[00:22:00.960 --> 00:22:02.040]  我們要悔改
[00:22:02.040 --> 00:22:03.440]  悔改的時候
[00:22:03.440 --> 00:22:08.240]  聖靈就願意去聽我們的懺悔
[00:22:08.240 --> 00:22:11.320]  以致他們再重新幫助我們
[00:22:11.320 --> 00:22:12.400]  在舊約的時候
[00:22:12.400 --> 00:22:15.320]  大衛王也曾經因為犯罪
[00:22:15.320 --> 00:22:20.120]  和拔仕巴這個女士犯了奸淫之後
[00:22:20.120 --> 00:22:22.800]  神差遣了他的先知拿丹
[00:22:22.800 --> 00:22:25.280]  揭發責備他的時候
[00:22:25.280 --> 00:22:29.040]  大衛王第一時間就認罪悔改
[00:22:29.040 --> 00:22:30.760]  他的禱文是怎樣的
[00:22:30.760 --> 00:22:33.080]  神啊求你為我做清潔的心
[00:22:33.080 --> 00:22:35.360]  使我裡面重新有淨淨的靈
[00:22:35.360 --> 00:22:36.600]  不要丟棄我
[00:22:36.600 --> 00:22:38.040]  使我離開你的面
[00:22:38.040 --> 00:22:41.920]  不要從我收回你的聖靈
[00:22:41.920 --> 00:22:44.000]  上帝應允他
[00:22:44.000 --> 00:22:47.000]  所以當人願意悔改
[00:22:47.000 --> 00:22:49.560]  神的靈就在我們當中
[00:22:49.560 --> 00:22:54.880]  祂願意去引導我們一生一世
[00:22:54.880 --> 00:23:00.320]  今天我們一起真的要去審視自己的屬靈情況
[00:23:00.320 --> 00:23:02.120]  我們停留在哪個階段
[00:23:02.120 --> 00:23:04.800]  會不會只是在悔改的階段呢
[00:23:04.800 --> 00:23:08.520]  或者我們只是想著靠我們自己努力
[00:23:08.520 --> 00:23:11.480]  去做一個完美的基督徒
[00:23:11.480 --> 00:23:13.120]  不是這樣的
[00:23:13.120 --> 00:23:14.720]  我們需要靠著主
[00:23:14.720 --> 00:23:16.760]  靠著聖靈的引導
[00:23:16.760 --> 00:23:18.960]  我們接受祂的引導
[00:23:18.960 --> 00:23:19.920]  我們已經潔淨
[00:23:19.920 --> 00:23:22.040]  我們已經主聯合
[00:23:22.040 --> 00:23:25.080]  不過我們都要經常審視自己
[00:23:25.080 --> 00:23:27.720]  究竟我們有沒有繼續去追求
[00:23:27.720 --> 00:23:31.320]  以致我們能夠越來越親近主
[00:23:31.320 --> 00:23:37.840]  還是我們越來越離開主更遠呢
[00:23:37.840 --> 00:23:41.880]  要接受聖洗禮的弟兄姊妹
[00:23:41.880 --> 00:23:48.240]  今天你們已經不是停留在只是悔改這個階段
[00:23:48.240 --> 00:23:50.600]  你們已經在眾人面前見證
[00:23:50.600 --> 00:23:53.200]  公開承認主就是你
[00:23:53.200 --> 00:23:55.240]  耶穌就是你的救主
[00:23:55.240 --> 00:23:57.720]  並且你奉耶穌的名洗了禮
[00:23:57.720 --> 00:23:59.760]  得到聖靈的更新
[00:23:59.760 --> 00:24:01.440]  聯合於基督
[00:24:01.440 --> 00:24:03.320]  這個大日子來的
[00:24:03.320 --> 00:24:05.160]  記住這一天
[00:24:05.160 --> 00:24:06.160]  各位來賓
[00:24:06.160 --> 00:24:11.680]  今天的聖洗禮是一個極之莊嚴開心的典禮
[00:24:11.680 --> 00:24:13.960]  你們能夠來到見證
[00:24:13.960 --> 00:24:15.560]  我們都很開心
[00:24:15.560 --> 00:24:20.240]  我們願一切的榮耀都歸還給我們的父神
[00:24:20.240 --> 00:24:21.960]  我們有一個簡短的禱告
[00:24:21.960 --> 00:24:24.640]  我們低頭祈禱
[00:24:24.640 --> 00:24:26.000]  求聖靈幫助我們
[00:24:26.000 --> 00:24:26.920]  充滿我們
[00:24:26.920 --> 00:24:28.520]  讓我們領受祢的引導
[00:24:28.520 --> 00:24:31.080]  保守我們常在祢的愛裏面
[00:24:31.080 --> 00:24:33.840]  得著能力去遵行祢的旨意
[00:24:33.840 --> 00:24:36.160]  愛主愛人如己
[00:24:36.160 --> 00:24:37.560]  我們這樣禱告
[00:24:37.560 --> 00:24:38.880]  求主垂聽
[00:24:38.880 --> 00:24:40.640]  奉耶穌基督名求
[00:24:40.640 --> 00:24:41.640]  阿門
