
[00:00:00.000 --> 00:00:02.000]  好的 各位姐妹早安
[00:16:58.000 --> 00:17:00.000]  影響將來婆媳關係
[00:17:00.000 --> 00:17:01.000]  親子關係
[00:17:01.000 --> 00:17:03.000]  各樣的關係
[00:17:03.000 --> 00:17:06.000]  所以為甚麼上星期朱牧師分享的那個
[00:17:06.000 --> 00:17:08.000]  其實真的很有智慧
[00:17:08.000 --> 00:17:11.000]  Dialogue shall get you life
[00:17:11.000 --> 00:17:13.000]  如果你不在主耶穌的愛當中找到
[00:17:13.000 --> 00:17:15.000]  You have a life
[00:17:15.000 --> 00:17:17.000]  你和祂之間有個life
[00:17:17.000 --> 00:17:19.000]  用那個作為你的anchor
[00:17:19.000 --> 00:17:23.000]  你發覺當你去run其他relationship的時候
[00:17:23.000 --> 00:17:25.000]  是out of fear
[00:17:25.000 --> 00:17:29.000]  你會發覺會被對方造成很大壓力
[00:17:29.000 --> 00:17:31.000]  都會為自己造成很大的傷害
[00:17:31.000 --> 00:17:33.000]  所以當我們有智慧知道
[00:17:33.000 --> 00:17:36.000]  原來你被做屬於神的家
[00:17:36.000 --> 00:17:37.000]  你需要在神的家
[00:17:37.000 --> 00:17:40.000]  和神的關係找到那種安全感
[00:17:40.000 --> 00:17:43.000]  你發覺你更加可以釋放地
[00:17:43.000 --> 00:17:45.000]  享受到身邊不同的關係
[00:17:45.000 --> 00:17:47.000]  所以這是一個win-win situation
[00:17:47.000 --> 00:17:49.000]  但當你和神的關係不好
[00:17:49.000 --> 00:17:51.000]  你把所有壓力都放在人身上
[00:17:51.000 --> 00:17:52.000]  人家都很慘
[00:17:52.000 --> 00:17:53.000]  你也很慘
[00:17:53.000 --> 00:17:55.000]  這個不是healthy
[00:17:55.000 --> 00:17:57.000]  第二樣想和大家分享
[00:17:57.000 --> 00:17:59.000]  既然我們被做屬於神的家庭
[00:17:59.000 --> 00:18:02.000]  教會和我們原生有的家庭
[00:18:02.000 --> 00:18:06.000]  就需要有一個彼此好的配搭
[00:18:06.000 --> 00:18:09.000]  這個配搭會使神的家更健康
[00:18:09.000 --> 00:18:11.000]  也使你的家更加健康
[00:18:11.000 --> 00:18:13.000]  是一個雙贏
[00:18:13.000 --> 00:18:16.000]  提摩泰前書第五章一到八節
[00:18:16.000 --> 00:18:18.000]  是這麼說的
[00:18:18.000 --> 00:18:20.000]  波羅特別提醒提摩泰
[00:18:20.000 --> 00:18:22.000]  因為教會有不同年齡層的人
[00:18:22.000 --> 00:18:24.000]  他提醒提摩泰如何和他們相處
[00:18:24.000 --> 00:18:27.000]  如何處理家庭和教會的關係
[00:18:27.000 --> 00:18:30.000]  他就說不可斥責老年人
[00:18:30.000 --> 00:18:34.000]  要勸他像勸自己的父親一樣
[00:18:34.000 --> 00:18:38.000]  待年輕人要像待弟兄一樣
[00:18:38.000 --> 00:18:42.000]  待年老的婦人要像待母親一樣
[00:18:42.000 --> 00:18:45.000]  待年輕婦人要有純潔的心
[00:18:45.000 --> 00:18:48.000]  像待姐妹一樣
[00:18:48.000 --> 00:18:51.000]  要尊敬真在手掛的婦女
[00:18:51.000 --> 00:18:55.000]  如果一個寡婦有兒女或孫兒女
[00:18:55.000 --> 00:19:00.000]  這些後輩就要先學習怎樣在家中盡孝道
[00:19:00.000 --> 00:19:02.000]  來報答父母和祖父母
[00:19:02.000 --> 00:19:05.000]  因為這是上帝所喜歡的
[00:19:05.000 --> 00:19:08.000]  真在手掛的婦女無依無靠
[00:19:08.000 --> 00:19:11.000]  只仰望上帝日夜祈禱
[00:19:11.000 --> 00:19:13.000]  祈求祂的幫助
[00:19:13.000 --> 00:19:16.000]  至於尊賞享樂的寡婦
[00:19:16.000 --> 00:19:18.000]  雖然活著其實已經死了
[00:19:18.000 --> 00:19:22.000]  你要怎樣教導她們免得她們受指責
[00:19:22.000 --> 00:19:24.000]  如果有人不照顧親戚
[00:19:24.000 --> 00:19:27.000]  尤其是自己家裡的人
[00:19:27.000 --> 00:19:29.000]  他就是背棄信仰
[00:19:29.000 --> 00:19:32.000]  被不信的人還要壞
[00:19:32.000 --> 00:19:37.000]  當然這段聖經很大一段是說到
[00:19:37.000 --> 00:19:41.000]  如何照顧家裡的孤兒寡婦
[00:19:41.000 --> 00:19:46.000]  當年的羅馬帝國和今天不一樣
[00:19:46.000 --> 00:19:48.000]  當年沒有社會保障
[00:19:48.000 --> 00:19:50.000]  沒有411照顧
[00:19:50.000 --> 00:19:52.000]  沒有這些東西
[00:19:52.000 --> 00:19:54.000]  所有的孤兒寡婦如果老了
[00:19:54.000 --> 00:19:57.000]  你知道通常弟兄就比較短命一點
[00:19:57.000 --> 00:19:59.000]  所以通常是弟兄先走
[00:19:59.000 --> 00:20:00.000]  剩下媽媽
[00:20:00.000 --> 00:20:02.000]  通常有寡婦在的時候
[00:20:02.000 --> 00:20:06.000]  真的就靠兒女家人去養
[00:20:06.000 --> 00:20:08.000]  如果兒女家人
[00:20:08.000 --> 00:20:10.000]  無論是因為婆媳關係
[00:20:10.000 --> 00:20:12.000]  總之不想跟你住
[00:20:12.000 --> 00:20:16.000]  或者各樣財政的緣故
[00:20:16.000 --> 00:20:19.000]  照顧不到家人的時候
[00:20:19.000 --> 00:20:23.000]  這個時候教會這個大的家庭
[00:20:23.000 --> 00:20:25.000]  需要負上這方面的責任
[00:20:25.000 --> 00:20:27.000]  所以保羅特別教導提摩太太
[00:20:27.000 --> 00:20:29.000]  怎樣去處理這些問題
[00:20:29.000 --> 00:20:31.000]  當然兩千年後的今天
[00:20:31.000 --> 00:20:34.000]  我們的機制有少少不同
[00:20:34.000 --> 00:20:35.000]  我們有很多不同的機制
[00:20:35.000 --> 00:20:36.000]  來保障這件事
[00:20:36.000 --> 00:20:38.000]  所以即使是寡婦
[00:20:38.000 --> 00:20:39.000]  就算不需要教會
[00:20:39.000 --> 00:20:40.000]  不需要兒女
[00:20:40.000 --> 00:20:42.000]  都可以照顧得很好
[00:20:42.000 --> 00:20:43.000]  財政上
[00:20:43.000 --> 00:20:44.000]  這是沒有問題的
[00:20:44.000 --> 00:20:46.000]  但重點不是寡婦
[00:20:46.000 --> 00:20:49.000]  重點是在這段聖經裏
[00:20:49.000 --> 00:20:53.000]  記載背後一個很大的原則
[00:20:53.000 --> 00:20:56.000]  是我們可以應用在我們身上
[00:20:56.000 --> 00:20:58.000]  這個原則就是
[00:20:58.000 --> 00:21:01.000]  原來教會這個神的家庭
[00:21:01.000 --> 00:21:04.000]  和本身的家庭之間
[00:21:04.000 --> 00:21:07.000]  是需要彼此配搭的
[00:21:07.000 --> 00:21:09.000]  彼此互補不足
[00:21:09.000 --> 00:21:11.000]  有時家庭會有家庭的責任
[00:21:11.000 --> 00:21:13.000]  所以他說如果寡婦有兒女
[00:21:13.000 --> 00:21:17.000]  兒女第一步應該先負上他們的責任
[00:21:17.000 --> 00:21:18.000]  但萬一不行
[00:21:18.000 --> 00:21:19.000]  教會就要負上
[00:21:19.000 --> 00:21:22.000]  所以他們彼此之間是有一個配搭的
[00:21:22.000 --> 00:21:24.000]  所以不同的家庭
[00:21:24.000 --> 00:21:26.000]  在教會成為一個大家庭
[00:21:26.000 --> 00:21:28.000]  其實是透過不同的配搭
[00:21:28.000 --> 00:21:30.000]  最後取得相應
[00:21:30.000 --> 00:21:32.000]  這個教會的家庭
[00:21:32.000 --> 00:21:34.000]  會多一分的溫暖
[00:21:34.000 --> 00:21:35.000]  多一些的愛
[00:21:35.000 --> 00:21:36.000]  亦都更健康
[00:21:36.000 --> 00:21:38.000]  你自己本身的家庭
[00:21:38.000 --> 00:21:40.000]  亦都變得更加健康
[00:21:40.000 --> 00:21:42.000]  所以這個是互相配搭
[00:21:42.000 --> 00:21:44.000]  所有一個很好的benefit
[00:21:44.000 --> 00:21:46.000]  有些事我發覺
[00:21:46.000 --> 00:21:48.000]  入了教會的家庭
[00:21:48.000 --> 00:21:50.000]  比沒有教會的家庭
[00:21:50.000 --> 00:21:54.000]  是多很多你想像不到的好處
[00:21:54.000 --> 00:21:57.000]  互補了很多不足
[00:21:57.000 --> 00:22:00.000]  例如我都分享過很多次
[00:22:00.000 --> 00:22:02.000]  作為華人家庭
[00:22:02.000 --> 00:22:05.000]  我沒辦法勸我爸爸很多東西
[00:22:05.000 --> 00:22:08.000]  從我做兒子的角度是沒辦法跟他說
[00:22:08.000 --> 00:22:10.000]  但是好處就是
[00:22:10.000 --> 00:22:11.000]  我入了教會
[00:22:11.000 --> 00:22:12.000]  我有一個mentor
[00:22:12.000 --> 00:22:15.000]  我mentor和我爸爸年齡相仿
[00:22:15.000 --> 00:22:17.000]  有什麼事我想跟爸爸說
[00:22:17.000 --> 00:22:19.000]  我就叫我mentor跟他說
[00:22:19.000 --> 00:22:21.000]  例如我勸他戒煙
[00:22:21.000 --> 00:22:23.000]  我又很難直接跟他說
[00:22:23.000 --> 00:22:25.000]  我就叫mentor你叫他戒煙
[00:22:25.000 --> 00:22:27.000]  或者最近我爸爸發生什麼事
[00:22:27.000 --> 00:22:29.000]  我就向我mentor打聽
[00:22:29.000 --> 00:22:31.000]  你最近跟他聊天收到什麼消息
[00:22:31.000 --> 00:22:32.000]  他最近怎樣
[00:22:32.000 --> 00:22:34.000]  有沒有交女朋友
[00:22:34.000 --> 00:22:38.000]  然後我就叫我mentor跟他說
[00:22:38.000 --> 00:22:40.000]  所以有時候好處就是
[00:22:40.000 --> 00:22:42.000]  你在教會這個大家庭
[00:22:42.000 --> 00:22:44.000]  有很多緩衝區
[00:22:44.000 --> 00:22:47.000]  變成你沒辦法跟某一個家人
[00:22:47.000 --> 00:22:48.000]  直接溝通的時候
[00:22:48.000 --> 00:22:50.000]  但是入到教會
[00:22:50.000 --> 00:22:53.000]  會有其他人會幫你去轉達這些
[00:22:53.000 --> 00:22:56.000]  你發覺那個效果是好很多
[00:22:56.000 --> 00:22:57.000]  我mentor說的話
[00:22:57.000 --> 00:22:59.000]  我爸爸通常會聽
[00:22:59.000 --> 00:23:01.000]  比我說好
[00:23:01.000 --> 00:23:02.000]  很多時候相反一樣
[00:23:02.000 --> 00:23:06.000]  我記得有時候我們有一個workshop
[00:23:06.000 --> 00:23:09.000]  講到與青少年子女溝通的藝術
[00:23:09.000 --> 00:23:13.000]  大家都知道青少年到了某個年紀
[00:23:13.000 --> 00:23:15.000]  家長很難跟他們溝通
[00:23:15.000 --> 00:23:17.000]  但在教會就有一個好處
[00:23:17.000 --> 00:23:21.000]  發覺自從有了這個gay up junior之後
[00:23:21.000 --> 00:23:23.000]  發覺很多teenager
[00:23:23.000 --> 00:23:25.000]  是沒辦法直接跟父母溝通
[00:23:25.000 --> 00:23:29.000]  但是當我們把他們partner
[00:23:29.000 --> 00:23:32.000]  去跟其他的家長
[00:23:32.000 --> 00:23:33.000]  例如第二個媽媽
[00:23:33.000 --> 00:23:35.000]  去帶你的女兒做gay up
[00:23:35.000 --> 00:23:37.000]  做mentor訓練的時候
[00:23:37.000 --> 00:23:38.000]  很多時候你的女兒
[00:23:38.000 --> 00:23:40.000]  是沒辦法跟你說的話
[00:23:40.000 --> 00:23:42.000]  她反而會跟其他的家長
[00:23:42.000 --> 00:23:43.000]  好好溝通
[00:23:43.000 --> 00:23:45.000]  所以她會造成
[00:23:45.000 --> 00:23:48.000]  在你和你子女中間有一個緩衝區
[00:23:48.000 --> 00:23:50.000]  然後透過家長回來
[00:23:50.000 --> 00:23:51.000]  告訴你
[00:23:51.000 --> 00:23:54.000]  原來你女兒的想法是這樣的
[00:23:54.000 --> 00:23:55.000]  其實don't worry
[00:23:55.000 --> 00:23:56.000]  其實她也夠成熟
[00:23:56.000 --> 00:23:57.000]  懂得思考
[00:23:57.000 --> 00:23:59.000]  你發覺在教會
[00:23:59.000 --> 00:24:01.000]  自從有了這個gay up junior
[00:24:01.000 --> 00:24:03.000]  其實幫了很多家庭
[00:24:03.000 --> 00:24:05.000]  處理了他們人際
[00:24:05.000 --> 00:24:08.000]  和背役子女的溝通問題
[00:24:08.000 --> 00:24:11.000]  其實是一個很好的benefit
[00:24:11.000 --> 00:24:12.000]  所以你看到
[00:24:12.000 --> 00:24:14.000]  原來教會是一個大的家庭
[00:24:14.000 --> 00:24:15.000]  不同的家庭來到
[00:24:15.000 --> 00:24:17.000]  不同的年齡層之間
[00:24:17.000 --> 00:24:21.000]  當我們有一個好的配搭的時候
[00:24:21.000 --> 00:24:22.000]  你發覺最後
[00:24:22.000 --> 00:24:24.000]  我們有一個mutual的benefit
[00:24:24.000 --> 00:24:25.000]  是雙贏的
[00:24:25.000 --> 00:24:27.000]  你的家庭會更健康
[00:24:27.000 --> 00:24:30.000]  教會的家庭也會更健康
[00:24:30.000 --> 00:24:33.000]  我在侍奉教會這麼多年的期間
[00:24:33.000 --> 00:24:38.000]  其實遇到很多不同年齡層的問題
[00:24:38.000 --> 00:24:40.000]  你發覺在教會
[00:24:40.000 --> 00:24:43.000]  其實真的非常有benefit
[00:24:43.000 --> 00:24:46.000]  我記得很多時候
[00:24:46.000 --> 00:24:48.000]  我都和大家分享過
[00:24:48.000 --> 00:24:53.000]  經常收到半夜兩三點
[00:24:53.000 --> 00:24:55.000]  香港長途電話過來
[00:24:55.000 --> 00:24:57.000]  聽說我女兒拍拖了
[00:24:57.000 --> 00:24:59.000]  你馬上拆散她
[00:24:59.000 --> 00:25:05.000]  經常收到這樣的遠程order
[00:25:05.000 --> 00:25:10.000]  有時甚至有些子女
[00:25:10.000 --> 00:25:13.000]  所有事都不和家長說
[00:25:13.000 --> 00:25:16.000]  所以在香港的父母
[00:25:16.000 --> 00:25:18.000]  不知道發生什麼事
[00:25:18.000 --> 00:25:20.000]  但他們所有事都會和我們說
[00:25:20.000 --> 00:25:22.000]  所有事我們已經處理了
[00:25:22.000 --> 00:25:23.000]  我發覺在教會的家庭
[00:25:23.000 --> 00:25:25.000]  這就是一個好處
[00:25:25.000 --> 00:25:27.000]  有些是immediate family
[00:25:27.000 --> 00:25:30.000]  可能是沒辦法處理的事情
[00:25:30.000 --> 00:25:31.000]  但在教會
[00:25:31.000 --> 00:25:33.000]  因為多了很多不同的人在當中
[00:25:33.000 --> 00:25:36.000]  有些是別人可以幫你處理得很好
[00:25:36.000 --> 00:25:37.000]  但在教會的好處
[00:25:37.000 --> 00:25:39.000]  就是因為你信得過那個人
[00:25:39.000 --> 00:25:41.000]  你知他信仰有根基
[00:25:41.000 --> 00:25:43.000]  你知道他有方法可以
[00:25:43.000 --> 00:25:45.000]  將你搞不定的那個人
[00:25:45.000 --> 00:25:47.000]  帶到神的身邊
[00:25:47.000 --> 00:25:49.000]  也在信仰方面可以幫到他
[00:25:49.000 --> 00:25:53.000]  這個處理了人際很多不同的關係
[00:25:53.000 --> 00:25:56.000]  也讓我們很省心
[00:25:56.000 --> 00:25:58.000]  所以這是一個benefit
[00:25:58.000 --> 00:26:01.000]  所以既然你們知道有這個benefit
[00:26:01.000 --> 00:26:04.000]  我都會很鼓勵弟兄姊妹
[00:26:04.000 --> 00:26:06.000]  有時學會expand
[00:26:06.000 --> 00:26:08.000]  就像上星期所說
[00:26:08.000 --> 00:26:11.000]  你的愛的circle可以expand
[00:26:11.000 --> 00:26:18.000]  所以不一定要和同年紀的人hangout
[00:26:18.000 --> 00:26:22.000]  有時也可以和老年人hangout
[00:26:22.000 --> 00:26:27.000]  年輕人也可以和結婚有family的hangout
[00:26:27.000 --> 00:26:30.000]  結婚有family也可以和學生hangout
[00:26:30.000 --> 00:26:34.000]  其實學生很喜歡和大哥哥大姐姐hangout
[00:26:34.000 --> 00:26:40.000]  學生也很喜歡和一些除了父母以外的長輩hangout
[00:26:40.000 --> 00:26:42.000]  學生很喜歡的
[00:26:42.000 --> 00:26:46.000]  所以當不是父母以外的長輩
[00:26:46.000 --> 00:26:50.000]  肯花時間約他們喝杯咖啡
[00:26:50.000 --> 00:26:52.000]  喝杯珍珠奶茶
[00:26:52.000 --> 00:26:53.000]  聊聊天
[00:26:53.000 --> 00:26:58.000]  其實他們會將很多他們不會和父母說的話告訴你
[00:26:58.000 --> 00:27:01.000]  其實這個是為教會帶來很大的benefit
[00:27:01.000 --> 00:27:04.000]  會讓我們下一代變得更健康
[00:27:04.000 --> 00:27:09.000]  我們的上一代也會更省心
[00:27:09.000 --> 00:27:12.000]  所以很多時候我知道
[00:27:12.000 --> 00:27:16.000]  在教會很多父母剛從香港過來
[00:27:16.000 --> 00:27:18.000]  其實面臨一個很大的問題
[00:27:18.000 --> 00:27:21.000]  父母這麼老才過來
[00:27:21.000 --> 00:27:24.000]  他們會不會適應到美國的生活
[00:27:24.000 --> 00:27:26.000]  他們有沒有朋友
[00:27:26.000 --> 00:27:29.000]  通常在這種情況下
[00:27:29.000 --> 00:27:33.000]  教會的家庭就是perfect solution
[00:27:33.000 --> 00:27:39.000]  太多父母五六十歲才移民到美國和你一起住
[00:27:39.000 --> 00:27:43.000]  一入到教會,一入到我們MIS組
[00:27:43.000 --> 00:27:47.000]  整個人很快就適應到教會的生活
[00:27:47.000 --> 00:27:50.000]  因為MIS組是活動最多的
[00:27:50.000 --> 00:27:52.000]  hangout最多
[00:27:52.000 --> 00:27:57.000]  所以有時候我們也可以花時間和我們MIS組hangout
[00:27:57.000 --> 00:28:01.000]  因為無論你是多年輕,是哪個stage
[00:28:01.000 --> 00:28:05.000]  大家要明白總有一天我們會在MIS組相遇
[00:28:05.000 --> 00:28:08.000]  所以你提早去適應
[00:28:08.000 --> 00:28:11.000]  和他們喝下茶是很開心的事情
[00:28:11.000 --> 00:28:14.000]  所以既然教會是一個大的家庭
[00:28:14.000 --> 00:28:16.000]  需要互相配搭
[00:28:16.000 --> 00:28:19.000]  嘗試走出你的circle和不同的年齡層
[00:28:19.000 --> 00:28:20.000]  嘗試相處一下
[00:28:20.000 --> 00:28:23.000]  你會發覺有些很不同的人生經歷給你
