
[00:00:00.000 --> 00:00:03.840]  如果你留心去看《羅馬書》第十二、第十三章
[00:18:52.000 --> 00:18:54.000]  我們有沒有智慧?
[00:18:54.000 --> 00:18:56.000]  我願上帝給我們當中
[00:18:56.000 --> 00:18:58.000]  每一個人都有智慧
[00:18:58.000 --> 00:19:00.000]  一個懂得
[00:19:00.000 --> 00:19:02.000]  現在是什麼時候的人
[00:19:02.000 --> 00:19:04.000]  一個懂得
[00:19:04.000 --> 00:19:06.000]  在天國裏面有智慧的人
[00:19:06.000 --> 00:19:08.000]  他們必然是
[00:19:08.000 --> 00:19:10.000]  全然爲你
[00:19:10.000 --> 00:19:12.000]  心意更生
[00:19:12.000 --> 00:19:14.000]  我們成爲恩典之體
[00:19:14.000 --> 00:19:16.000]  做天國的明燈
[00:19:16.000 --> 00:19:18.000]  我們要真誠熱愛
[00:19:18.000 --> 00:19:20.000]  以善聖惡
[00:19:20.000 --> 00:19:22.000]  我們無懼權貴
[00:19:22.000 --> 00:19:24.000]  我們尊敬君王
[00:19:24.000 --> 00:19:26.000]  最後我們用愛
[00:19:26.000 --> 00:19:28.000]  成全了律法
[00:19:28.000 --> 00:19:30.000]  因爲我們知道
[00:19:30.000 --> 00:19:32.000]  現在的時間
[00:19:32.000 --> 00:19:34.000]  已經不多
[00:19:34.000 --> 00:19:36.000]  黑夜已深
[00:19:36.000 --> 00:19:38.000]  白晝將近
[00:19:38.000 --> 00:19:40.000]  願公理堂成爲一間
[00:19:40.000 --> 00:19:42.000]  這樣的教會
[00:19:42.000 --> 00:19:44.000]  我們一起祈禱
[00:19:44.000 --> 00:19:46.000]  主愛我們的上帝
[00:19:46.000 --> 00:19:48.000]  你將你的話語
[00:19:48.000 --> 00:19:50.000]  擺在我們當中
[00:19:50.000 --> 00:19:52.000]  你的話語永遠
[00:19:52.000 --> 00:19:54.000]  和這個世界都是長反調
[00:19:54.000 --> 00:19:58.000]  你永遠都是挑戰我們
[00:19:58.000 --> 00:20:00.000]  去思想一些世界從來
[00:20:00.000 --> 00:20:04.000]  不叫我們去思想
[00:20:04.000 --> 00:20:06.000]  也不敢叫我們去思想的東西
[00:20:06.000 --> 00:20:10.000]  我們會看一個
[00:20:10.000 --> 00:20:12.000]  很不知道時候
[00:20:12.000 --> 00:20:14.000]  的世界
[00:20:14.000 --> 00:20:16.000]  儘管我們好像在香港
[00:20:16.000 --> 00:20:18.000]  分苗必爭
[00:20:18.000 --> 00:20:20.000]  其實我們最厲害
[00:20:20.000 --> 00:20:22.000]  就是浪費時間
[00:20:22.000 --> 00:20:24.000]  我們看不清
[00:20:24.000 --> 00:20:26.000]  我們摸不着
[00:20:26.000 --> 00:20:28.000]  唯有你的話語
[00:20:28.000 --> 00:20:30.000]  是我們生命的傳言
[00:20:30.000 --> 00:20:32.000]  智慧的源頭
[00:20:32.000 --> 00:20:36.000]  你叫我們看見
[00:20:36.000 --> 00:20:38.000]  歷史的終點
[00:20:38.000 --> 00:20:42.000]  你叫我們按着終點
[00:20:42.000 --> 00:20:46.000]  來重新計劃我們的人生
[00:20:48.000 --> 00:20:50.000]  求主你幫助
[00:20:50.000 --> 00:20:52.000]  碧街的弟兄姊妹
[00:20:52.000 --> 00:20:54.000]  幫助公理堂的弟兄姊妹
[00:20:54.000 --> 00:20:56.000]  幫助全香港的弟兄姊妹
[00:20:56.000 --> 00:21:00.000]  有智慧知道
[00:21:00.000 --> 00:21:04.000]  現在是什麼時候
[00:21:04.000 --> 00:21:06.000]  警號已經響了
[00:21:06.000 --> 00:21:08.000]  耶穌
[00:21:08.000 --> 00:21:10.000]  將要來臨
[00:21:10.000 --> 00:21:12.000]  幫助我們
[00:21:12.000 --> 00:21:14.000]  做真正
[00:21:14.000 --> 00:21:16.000]  明智的投資
[00:21:16.000 --> 00:21:18.000]  將我們的一生
[00:21:18.000 --> 00:21:20.000]  我們孩子的一生
[00:21:20.000 --> 00:21:22.000]  我們一切所擁有的
[00:21:22.000 --> 00:21:24.000]  投注在天國裏面
[00:21:24.000 --> 00:21:26.000]  祝福我們
[00:21:26.000 --> 00:21:28.000]  我們這樣祈禱
[00:21:28.000 --> 00:21:30.000]  奉主耶穌基督名求
