
[00:00:00.000 --> 00:00:04.000]  今天我們回到哥倫多前書的分享
[00:20:02.120 --> 00:20:19.600]  「所以,我奔跑不像武定向的,我鬥拳不像打空氣的,我是攻克己身,叫身伏我,恐怕我全福音級別人自己反被戲絕了。」
[00:20:19.600 --> 00:20:22.160]  原來我們看回少少背景
[00:20:22.160 --> 00:20:23.600]  爲什麼突然間講到運動
[00:20:23.600 --> 00:20:25.200]  講到賽跑
[00:20:25.200 --> 00:20:26.200]  原來在古時
[00:20:26.200 --> 00:20:29.800]  哥倫多這個地方有個很出名的運動會
[00:20:29.800 --> 00:20:31.960]  叫做地狹運動會
[00:20:31.960 --> 00:20:33.600]  它的地位兩年舉行一次
[00:20:33.600 --> 00:20:36.600]  它的地位僅次於奧林匹克
[00:20:36.600 --> 00:20:41.080]  但是參加比賽的人是以自由人的身份去參加的
[00:20:41.080 --> 00:20:47.080]  並且需要通過預賽纔可以正式拿到參賽資格
[00:20:47.080 --> 00:20:48.320]  但是比賽完
[00:20:48.320 --> 00:20:50.520]  正式比賽完的獎品是什麼
[00:20:50.520 --> 00:20:54.120]  就是這個松葉花環冠冕
[00:20:54.120 --> 00:20:56.480]  我在網上找了很多資料
[00:20:56.480 --> 00:20:59.560]  究竟當時的花環冠冕是怎樣的呢
[00:20:59.560 --> 00:21:02.640]  究竟是樹枝那樣有花還是怎樣
[00:21:02.640 --> 00:21:05.960]  我找了很多都找不到一個
[00:21:05.960 --> 00:21:08.640]  這個就是當時用的
[00:21:08.640 --> 00:21:11.840]  不過很多當時的植物冠冕
[00:21:11.840 --> 00:21:14.880]  葉的冠冕就類似這樣
[00:21:14.880 --> 00:21:16.360]  給少少概念
[00:21:16.360 --> 00:21:17.960]  既然是植物
[00:21:17.960 --> 00:21:19.080]  是樹葉
[00:21:19.080 --> 00:21:20.560]  松葉的冠冕
[00:21:20.560 --> 00:21:23.600]  自然會扭壞的
[00:21:23.600 --> 00:21:24.520]  哇
[00:21:24.520 --> 00:21:30.880]  但是落得場比賽的每一個運動員都會盡力爭取得勝
[00:21:30.880 --> 00:21:32.800]  在聖經裏面這樣說
[00:21:32.800 --> 00:21:36.600]  希望自己拿到這個會扭壞的冠冕
[00:21:36.600 --> 00:21:38.160]  不過我想大家想一下
[00:21:38.160 --> 00:21:41.000]  運動員落場比賽
[00:21:41.000 --> 00:21:43.720]  是否只是落場那一刻努力呢
[00:21:43.720 --> 00:21:44.320]  不是的
[00:21:44.320 --> 00:21:45.160]  聖經說
[00:21:45.160 --> 00:21:48.200]  諸事都要有節制
[00:21:48.200 --> 00:21:50.720]  什麼是諸事都有節制
[00:21:50.720 --> 00:21:53.920]  是各方面都要嚴守紀律
[00:21:53.920 --> 00:21:59.680]  並且對自己有高度的控制能力
[00:21:59.680 --> 00:22:01.880]  一個要得獎的運動員
[00:22:01.880 --> 00:22:05.720]  背後經過很多艱苦的訓練
[00:22:05.720 --> 00:22:07.920]  很多日子很長
[00:22:07.920 --> 00:22:08.680]  很長
[00:22:08.680 --> 00:22:12.400]  每一天都很長時間的訓練
[00:22:12.400 --> 00:22:14.720]  控制自己的飲食
[00:22:14.720 --> 00:22:17.680]  過得很有規律
[00:22:17.680 --> 00:22:18.760]  很刻苦
[00:22:18.760 --> 00:22:19.760]  很艱辛
[00:22:19.760 --> 00:22:20.800]  梁牧師
[00:22:20.800 --> 00:22:23.120]  你真的不想做運動員是吧
[00:22:23.120 --> 00:22:27.520]  看你的表情已經告訴我了
[00:22:27.520 --> 00:22:30.720]  哈哈哈哈
[00:22:30.720 --> 00:22:32.720]  不過可以落場比賽
[00:22:32.720 --> 00:22:35.160]  他們仍然會這樣努力
[00:22:35.160 --> 00:22:36.480]  仍然要落場
[00:22:36.480 --> 00:22:41.840]  爭取那個會壞的花環冠冕
[00:22:41.840 --> 00:22:44.400]  他們覺得值得
[00:22:44.400 --> 00:22:47.360]  他們覺得值得
[00:22:47.360 --> 00:22:50.120]  保羅在第24節
[00:22:50.120 --> 00:22:53.400]  和哥倫多教會的信徒說
[00:22:53.400 --> 00:22:57.400]  你們也應該這樣跑
[00:22:57.400 --> 00:23:00.560]  像這羣運動員一樣跑
[00:23:00.560 --> 00:23:02.080]  不好意思梁牧師
[00:23:02.080 --> 00:23:04.880]  原來是和信徒說的
[00:23:04.880 --> 00:23:09.720]  這句話還帶着命令式的語氣
[00:23:09.720 --> 00:23:15.240]  你一定要這樣跑
[00:23:15.240 --> 00:23:19.920]  原來在我們十字架的跑道上
[00:23:19.920 --> 00:23:22.560]  我們真的要像運動員一樣
[00:23:22.560 --> 00:23:25.680]  竭力地奔跑
[00:23:25.680 --> 00:23:27.680]  直到終點
[00:23:27.680 --> 00:23:31.160]  纔可以得到最終的獎賞
[00:23:31.160 --> 00:23:38.000]  那個獎賞是不能壞的冠冕
[00:23:38.000 --> 00:23:42.680]  今天我們要跑的生命競賽
[00:23:42.680 --> 00:23:45.360]  我們有沒有好好去努力
[00:23:45.360 --> 00:23:48.480]  操練我們自己的屬靈生命
[00:23:48.480 --> 00:23:51.480]  我們有沒有刻意去建立
[00:23:51.480 --> 00:23:54.800]  和上帝的親密關係
[00:23:54.800 --> 00:23:57.920]  是要擺上努力的
[00:23:57.920 --> 00:24:00.320]  是要銳意的
[00:24:00.320 --> 00:24:03.480]  我們纔可以繼續跑下去
[00:24:03.480 --> 00:24:05.720]  第六節保羅還說
[00:24:05.720 --> 00:24:09.400]  我奔跑不像武定向
[00:24:09.400 --> 00:24:15.560]  我鬥拳不像打空氣
[00:24:15.560 --> 00:24:17.560]  什麼是武定向
[00:24:17.560 --> 00:24:20.000]  沒目標的亂跑
[00:24:20.000 --> 00:24:21.600]  什麼是打空氣
[00:24:21.600 --> 00:24:23.800]  打不中對手
[00:24:23.800 --> 00:24:26.720]  保羅說我不是這樣的
[00:24:26.720 --> 00:24:28.520]  原來我們的生命
[00:24:28.520 --> 00:24:31.280]  是應該目標清晰
[00:24:31.280 --> 00:24:35.960]  向着標杆直跑
[00:24:35.960 --> 00:24:38.440]  世界的確有很多艱難
[00:24:38.440 --> 00:24:42.040]  我們都說世界各地現在都有很多艱難
[00:24:42.040 --> 00:24:43.880]  無論是疫情
[00:24:43.880 --> 00:24:45.520]  無論是社會現象
[00:24:45.520 --> 00:24:47.600]  我們的確有很多艱難
[00:24:47.600 --> 00:24:50.320]  不過仇敵還很狡猾
[00:24:50.320 --> 00:24:54.800]  有時不僅用艱難來轉移我們的視線
[00:24:54.800 --> 00:24:57.680]  他更加用一些看似很好的東西
[00:24:57.680 --> 00:24:59.280]  來轉移我們的視線
[00:24:59.280 --> 00:25:02.840]  看似很漂亮的東西來轉移我們的視線
[00:25:02.840 --> 00:25:05.600]  剛剛昨天上課的老師提醒
[00:25:05.600 --> 00:25:07.040]  他說
[00:25:07.040 --> 00:25:08.280]  撒旦最厲害
[00:25:08.280 --> 00:25:10.920]  就是用偽裝出來的美麗
[00:25:10.920 --> 00:25:12.920]  偽裝出來的繁華
[00:25:12.920 --> 00:25:16.040]  來轉移我們的視線
[00:25:16.040 --> 00:25:18.320]  我們要很小心
[00:25:18.320 --> 00:25:20.160]  我們真的要很小心
[00:25:20.160 --> 00:25:21.240]  稍一不慎
[00:25:21.240 --> 00:25:23.200]  我們的目標就不清晰
[00:25:23.200 --> 00:25:25.160]  我們就離開了我們的跑道
[00:25:25.160 --> 00:25:27.080]  不知跑到哪裏去了
[00:25:27.080 --> 00:25:28.960]  當我們奔跑的時候
[00:25:28.960 --> 00:25:32.320]  我們要小心應付
[00:25:32.320 --> 00:25:33.880]  世俗的鬥犬
[00:25:33.880 --> 00:25:35.840]  世俗的拳賽的對手
[00:25:35.840 --> 00:25:37.840]  有個人的
[00:25:37.840 --> 00:25:40.960]  不過原來在屬靈生命的拳賽裏面
[00:25:40.960 --> 00:25:44.640]  我們的對手是自己
[00:25:44.640 --> 00:25:47.760]  我們要致死我們的老我
[00:25:47.760 --> 00:25:50.440]  我們必須要打敗我們的舊我
[00:25:50.440 --> 00:25:52.640]  祭福我們的肉身
[00:25:52.640 --> 00:25:56.080]  所以保羅在最後發出了一個警告
[00:25:56.080 --> 00:25:57.800]  第27節他說
[00:25:57.800 --> 00:26:00.560]  我是功克己身
[00:26:00.560 --> 00:26:02.600]  叫身服我
[00:26:02.600 --> 00:26:05.440]  恐怕我傳福音給別人的時候
[00:26:05.440 --> 00:26:10.520]  自己反被棄絕
[00:26:10.520 --> 00:26:13.800]  什麼是功克己身叫身服我呢?
[00:26:13.800 --> 00:26:17.320]  功克己身原來是把自己的臉打瘀了
[00:26:17.320 --> 00:26:18.480]  叫身服我
[00:26:18.480 --> 00:26:19.880]  是叫我們的肉身
[00:26:19.880 --> 00:26:21.600]  像奴僕一樣
[00:26:21.600 --> 00:26:25.960]  馴服我們自己的思想
[00:26:25.960 --> 00:26:27.720]  那是不是要自虐呢?
[00:26:27.720 --> 00:26:29.200]  當然不是
[00:26:29.200 --> 00:26:31.240]  沒有人叫你自虐
[00:26:31.240 --> 00:26:36.760]  不過我們的確要致死我們地上的肢體
[00:26:36.760 --> 00:26:39.440]  《哥羅西書》三章五節這樣說
[00:26:39.440 --> 00:26:43.240]  所以你們要致死你們在地上的肢體
[00:26:43.240 --> 00:26:49.440]  就如淫亂污蔚邪情惡欲和貪婪
[00:26:49.440 --> 00:26:54.120]  貪婪就好像拜偶像一樣
[00:26:54.120 --> 00:26:56.040]  很害怕吧
[00:26:56.040 --> 00:26:58.520]  爲什麼保羅這麼強調呢?
[00:26:58.520 --> 00:27:02.280]  目的是要我們的身體成爲聖潔
[00:27:02.280 --> 00:27:07.480]  成爲主合用的器皿去服侍上帝
[00:27:07.480 --> 00:27:09.000]  小心哦
[00:27:09.000 --> 00:27:09.920]  他剛纔說
[00:27:09.920 --> 00:27:14.960]  恐怕我們傳福音給別人
[00:27:14.960 --> 00:27:19.040]  自己反被棄絕
[00:27:19.040 --> 00:27:20.760]  什麼是被棄絕?
[00:27:20.760 --> 00:27:22.400]  不合格
[00:27:22.400 --> 00:27:27.040]  不可以得獎
[00:27:27.040 --> 00:27:30.880]  被淘汰
[00:27:30.880 --> 00:27:33.960]  這個很害怕
[00:27:33.960 --> 00:27:37.360]  作主的門徒必須要毀身
[00:27:37.360 --> 00:27:38.880]  負代價
[00:27:38.880 --> 00:27:44.000]  相信雅更堂的弟兄姊妹就不會陌生了
[00:27:44.000 --> 00:27:45.400]  主的公人
[00:27:45.400 --> 00:27:48.040]  無論說什麼道
[00:27:48.040 --> 00:27:50.680]  自己要先行
[00:27:50.680 --> 00:27:53.360]  我們今天站在臺上說的
[00:27:53.360 --> 00:27:54.800]  要有很多的警醒
[00:27:54.800 --> 00:27:57.520]  我們自己是否真的要先行
[00:27:57.520 --> 00:28:01.600]  這個對我自己來說是很大的提醒
[00:28:01.600 --> 00:28:04.800]  如果我們傳耶穌是主
[00:28:04.800 --> 00:28:07.200]  我們必須要凡事
[00:28:07.200 --> 00:28:09.280]  讓耶穌做主
[00:28:09.280 --> 00:28:11.960]  我們教人背起十字架
[00:28:11.960 --> 00:28:13.240]  跟隨耶穌
[00:28:13.240 --> 00:28:17.640]  我們不可以叫人揹我們自己不背
[00:28:17.640 --> 00:28:20.080]  我們叫人天天奔跑
[00:28:20.080 --> 00:28:21.960]  這條十字架的路
[00:28:21.960 --> 00:28:24.360]  自己卻不跑
[00:28:24.360 --> 00:28:26.640]  生活上我們隨便
[00:28:26.640 --> 00:28:27.760]  放肆
[00:28:27.760 --> 00:28:29.160]  不節制
[00:28:29.160 --> 00:28:31.600]  結果我們傳福音給別人
[00:28:31.600 --> 00:28:34.080]  我們自己被淘汰
[00:28:34.080 --> 00:28:38.520]  我們自己不合格
[00:28:38.520 --> 00:28:41.280]  Failed
[00:28:41.280 --> 00:28:43.800]  很害怕
[00:28:43.800 --> 00:28:45.840]  究竟我們會不會被淘汰
[00:28:45.840 --> 00:28:50.840]  我們可不可以留在這條跑道上呢
[00:28:50.840 --> 00:28:54.200]  我們真的要時刻警醒
[00:28:54.200 --> 00:28:55.040]  說到這裏
[00:28:55.040 --> 00:28:57.760]  我想起兩位弟兄的一番話
[00:28:57.760 --> 00:28:59.520]  功克己身
[00:28:59.520 --> 00:29:01.080]  叫身服我
[00:29:01.080 --> 00:29:04.600]  原來是要銳意操練
[00:29:04.600 --> 00:29:05.960]  我認識兩位弟兄
[00:29:05.960 --> 00:29:08.160]  一個是組長
[00:29:08.160 --> 00:29:09.920]  一個是組員
[00:29:09.920 --> 00:29:11.800]  兩位弟兄未信主之前
[00:29:11.800 --> 00:29:15.040]  都經過人生的風風浪浪
[00:29:15.040 --> 00:29:19.160]  兩個都婚姻失敗之後認識耶穌
[00:29:19.160 --> 00:29:23.320]  從此他們就開始了不一樣的人生
[00:29:23.320 --> 00:29:26.560]  我認識那位組長已經超過十年了
[00:29:26.560 --> 00:29:31.360]  見證着上帝在他生命裏面奇妙的工作
[00:29:31.360 --> 00:29:32.680]  他信主之後
[00:29:32.680 --> 00:29:35.440]  重整了自己的價值觀
[00:29:35.440 --> 00:29:36.480]  生命的價值觀
[00:29:36.480 --> 00:29:40.040]  重整了他人生的優先次序
[00:29:40.040 --> 00:29:42.000]  渴慕上帝的說話
[00:29:42.000 --> 00:29:44.880]  積極地翻崇拜和小祖
[00:29:44.880 --> 00:29:47.560]  報了很多不同的課程
[00:29:47.560 --> 00:29:51.120]  他在一年裏面讀十個教會學校的課程
[00:29:51.120 --> 00:29:53.280]  還有外面的課程
[00:29:53.280 --> 00:29:55.240]  不斷去裝備
[00:29:55.240 --> 00:29:58.080]  當然還參加《門女》
[00:29:58.080 --> 00:30:01.160]  完成《門女》成爲了小祖組長
[00:30:01.160 --> 00:30:02.440]  這幾年間
[00:30:02.440 --> 00:30:05.120]  他的屬靈生命更加成熟
[00:30:05.120 --> 00:30:11.200]  帶領了很多弟兄姐妹都成爲門徒
[00:30:11.200 --> 00:30:15.400]  而那位初信的弟兄當時是他的組員
[00:30:15.400 --> 00:30:19.280]  當時他還用一個世界的價值觀生活
[00:30:19.280 --> 00:30:22.360]  還要認識一個未信主的女朋友
[00:30:22.360 --> 00:30:25.440]  已經麻煩了 一大麻煩
[00:30:25.440 --> 00:30:27.840]  他還向組長投訴
[00:30:27.840 --> 00:30:29.440]  他說投訴什麼
[00:30:29.440 --> 00:30:32.680]  投訴女朋友不讓他送她回家
[00:30:32.680 --> 00:30:34.440]  組長反問他
[00:30:34.440 --> 00:30:37.120]  他說 你搞什麼
[00:30:37.120 --> 00:30:39.960]  給自己這麼大的試探
[00:30:39.960 --> 00:30:41.000]  爲什麼組長這麼說
[00:30:41.000 --> 00:30:44.520]  因爲這個女朋友是自己住的
[00:30:44.520 --> 00:30:46.280]  一個人住的
[00:30:46.280 --> 00:30:47.320]  他告訴組長
[00:30:47.320 --> 00:30:49.720]  我覺得我控制得到
[00:30:49.720 --> 00:30:50.920]  組長說
[00:30:50.920 --> 00:30:54.120]  我都不敢這樣拼
[00:30:54.120 --> 00:30:55.720]  你說你控制得到
[00:30:55.720 --> 00:30:57.320]  有沒有搞錯
[00:30:57.320 --> 00:31:01.520]  給自己這麼大的試探
[00:31:01.520 --> 00:31:04.720]  很感恩弟兄聽教
[00:31:04.720 --> 00:31:06.360]  受教
[00:31:06.360 --> 00:31:09.960]  又加上那段感情都很快就無疾而終
[00:31:09.960 --> 00:31:12.160]  聖靈在弟兄的生命裏面
[00:31:12.160 --> 00:31:14.360]  開始了奇妙的工作
[00:31:14.360 --> 00:31:16.400]  他的價值觀重整了
[00:31:16.400 --> 00:31:19.200]  他的優先次序重整了
[00:31:19.200 --> 00:31:21.200]  上確具班
[00:31:21.200 --> 00:31:24.640]  返小組 恆常返崇拜返小組
[00:31:24.640 --> 00:31:26.880]  受洗
[00:31:26.880 --> 00:31:29.640]  還完成了門女
[00:31:29.640 --> 00:31:30.960]  在當中期間
[00:31:30.960 --> 00:31:32.600]  我告訴大家
[00:31:32.600 --> 00:31:36.040]  他經歷了大大小小的風浪
[00:31:36.040 --> 00:31:39.480]  在世界的角度看
[00:31:39.480 --> 00:31:42.240]  一定不是一帆風順
[00:31:42.240 --> 00:31:46.120]  甚至是非常艱難
[00:31:46.120 --> 00:31:49.600]  不過他沒有離開這條跑道
[00:31:49.600 --> 00:31:53.160]  他選擇繼續跟門徒一起
[00:31:53.160 --> 00:31:55.320]  繼續背起十字架
[00:31:55.320 --> 00:31:59.880]  奔跑這條十字架的道路
[00:31:59.880 --> 00:32:03.880]  作主的門徒的確要竭力追求
[00:32:03.880 --> 00:32:05.680]  上上警醒
[00:32:05.680 --> 00:32:08.320]  不斷修正
[00:32:08.320 --> 00:32:11.080]  今天我們以爲自己可以
[00:32:11.080 --> 00:32:12.840]  更加要小心
[00:32:12.840 --> 00:32:15.560]  因爲明天可能會跌倒
[00:32:15.560 --> 00:32:19.000]  所以我們的確要上上警醒
[00:32:19.000 --> 00:32:20.480]  不斷修正
[00:32:20.480 --> 00:32:22.400]  在聖經的教導之下
[00:32:22.400 --> 00:32:23.960]  示我約束
[00:32:23.960 --> 00:32:26.480]  纔可以對準目標
[00:32:26.480 --> 00:32:30.760]  向着標杆直跑
[00:32:30.760 --> 00:32:34.880]  如果我們真的決心跟隨耶穌的話
[00:32:34.880 --> 00:32:37.240]  我們就要下場跑
[00:32:37.240 --> 00:32:38.800]  我們沒有選擇
[00:32:38.800 --> 00:32:40.720]  如果你是選擇跟耶穌
[00:32:40.720 --> 00:32:42.080]  我們就要下場
[00:32:42.080 --> 00:32:44.040]  並且我們一定要竭力
[00:32:44.040 --> 00:32:46.840]  我們纔可以得勝
[00:32:46.840 --> 00:32:53.680]  每個人要自死的老我都不一樣
[00:32:53.680 --> 00:32:56.440]  可能是驕傲
[00:32:56.440 --> 00:32:59.720]  可能是自卑
[00:32:59.720 --> 00:33:04.000]  這兩樣都讓我們很憤怒
[00:33:04.000 --> 00:33:06.280]  也可能是一些壞習慣
[00:33:06.280 --> 00:33:08.680]  可能是一些價值觀的問題
[00:33:08.680 --> 00:33:10.800]  可能是人際關係
[00:33:10.800 --> 00:33:13.520]  可能是家人的關係
[00:33:13.520 --> 00:33:17.960]  又或者是金錢、性和權力的試探
[00:33:17.960 --> 00:33:21.600]  常常都會在我們人生裏面出現
[00:33:21.600 --> 00:33:25.080]  不過又或者是否回到我們的基本步
[00:33:25.080 --> 00:33:28.880]  究竟我們和上帝的關係是什麼一回事
[00:33:28.880 --> 00:33:34.360]  究竟我們和上帝的關係行不行呢?
[00:33:34.360 --> 00:33:35.760]  有沒有些什麼事
[00:33:35.760 --> 00:33:38.080]  現在是影響了我們的視線
[00:33:38.080 --> 00:33:41.040]  看不到我們應該跑的那條路線
[00:33:41.040 --> 00:33:44.760]  看不到我們的終點目標呢?
[00:33:44.760 --> 00:33:47.440]  求聖靈光照我們每一個人
[00:33:47.440 --> 00:33:49.040]  無論是我們的內心
[00:33:49.040 --> 00:33:51.840]  無論是我們的行爲
[00:33:51.840 --> 00:33:54.440]  我們要努力地去學習
[00:33:54.440 --> 00:33:57.840]  做一個有資格、有能力
[00:33:57.840 --> 00:34:00.040]  可以跑不全程
[00:34:00.040 --> 00:34:04.640]  不被淘汰的真門徒
[00:34:04.640 --> 00:34:09.400]  你願不願意不着這個生命的冠冕
[00:34:09.400 --> 00:34:14.640]  一個不壞的冠冕
[00:34:14.640 --> 00:34:16.840]  去到總結
[00:34:16.840 --> 00:34:19.120]  活在主內
[00:34:19.120 --> 00:34:21.760]  作個自由的奴僕
[00:34:21.760 --> 00:34:23.400]  自我約束
[00:34:23.400 --> 00:34:26.600]  得着生命的冠冕
[00:34:26.600 --> 00:34:28.400]  保羅一直都強調
[00:34:28.400 --> 00:34:32.240]  他本來就有一切的自由的權利
[00:34:32.240 --> 00:34:35.520]  因爲真理叫人得自由
[00:34:35.520 --> 00:34:38.720]  但是他因着愛主、愛人的緣故
[00:34:38.720 --> 00:34:40.720]  他甘願放下
[00:34:40.720 --> 00:34:44.320]  自己可以擁有的自由權柄
[00:34:44.320 --> 00:34:48.400]  作出自我的限制
[00:34:48.400 --> 00:34:50.520]  不過保羅有沒有不開心啊?
[00:34:50.520 --> 00:34:52.200]  保羅常常都要坐牢
[00:34:52.200 --> 00:34:53.960]  保羅常常都被人打
[00:34:53.960 --> 00:34:56.400]  保羅常常都被人罵
[00:34:56.400 --> 00:35:02.400]  不過保羅仍然常常過着喜樂的生命
[00:35:02.400 --> 00:35:06.080]  原因他在第23節講得很清楚
[00:35:06.080 --> 00:35:08.200]  他唯一關注的是23節
[00:35:08.200 --> 00:35:09.160]  我們一起讀好不好?
[00:35:09.160 --> 00:35:10.440]  1、2、3
[00:35:10.440 --> 00:35:15.080]  "凡我所行的,都是爲福音的緣故"
[00:35:15.080 --> 00:35:21.240]  "爲要與人同得這福音的好處"
[00:35:21.240 --> 00:35:26.960]  保羅幹嘛做這麼多東西?
[00:35:26.960 --> 00:35:29.360]  他只有一個關注點
[00:35:29.360 --> 00:35:38.440]  就是他要與人同享福音帶來的祝福
[00:35:38.440 --> 00:35:41.040]  我們又怎麼樣呢?
[00:35:41.040 --> 00:35:44.000]  我們有沒有這個警醒呢?
[00:35:44.000 --> 00:35:44.960]  我們知道的
[00:35:44.960 --> 00:35:47.760]  這個世界真的很艱難
[00:35:47.760 --> 00:35:50.640]  現在絕對不是一個容易的時刻
[00:35:50.640 --> 00:35:52.880]  我們在一個艱難的日子
[00:35:52.880 --> 00:35:57.120]  我們更加要用保羅作一個借鑑
[00:35:57.120 --> 00:36:00.880]  我們怎麼保持一個清晰的目光
[00:36:00.880 --> 00:36:04.760]  關注我們信仰的核心
[00:36:04.760 --> 00:36:09.400]  對清楚耶穌要我們跑的跑道
[00:36:09.400 --> 00:36:14.600]  我們真正的目標
[00:36:14.600 --> 00:36:16.440]  相比起世界的價值觀
[00:36:16.440 --> 00:36:20.240]  基督徒的價值觀真的很顛覆
[00:36:20.240 --> 00:36:22.360]  當這個後現代的時刻
[00:36:22.360 --> 00:36:27.280]  人人都高舉自由 高舉自我權利的時候
[00:36:27.280 --> 00:36:30.240]  偏偏作主的門徒就說
[00:36:30.240 --> 00:36:37.080]  我要自由地選擇自我約束的生命
[00:36:37.080 --> 00:36:40.920]  並且是歡喜快樂地去選擇
[00:36:40.920 --> 00:36:43.360]  爲什麼呢?
[00:36:43.360 --> 00:36:47.440]  爲了要與人同得福音的好處
[00:36:47.440 --> 00:36:52.000]  得着這個不壞的冠冕
[00:36:52.000 --> 00:36:54.080]  如果你嘗過主恩的滋味
[00:36:54.080 --> 00:36:57.520]  你就會知道這個纔是真正永恆的祝福
[00:36:57.520 --> 00:37:02.200]  這個纔是真正從上帝而來的獎賞
[00:37:02.200 --> 00:37:03.200]  鼓勵大家
[00:37:03.200 --> 00:37:04.880]  無論多艱難
[00:37:04.880 --> 00:37:07.520]  我們都要與隔離或者自己說
[00:37:07.520 --> 00:37:10.280]  我們要奔跑不放棄
[00:37:10.280 --> 00:37:11.320]  明白嗎?
[00:37:11.320 --> 00:37:13.960]  奔跑不放棄
[00:37:13.960 --> 00:37:17.240]  好 我們要請大家一起起身唱會應詩
[00:37:17.240 --> 00:37:18.920]  奔跑不放棄
[00:37:18.920 --> 00:37:21.040]  再一次在上帝的面前
[00:37:21.040 --> 00:37:22.240]  獲知
[00:37:22.240 --> 00:37:23.400]  主啊
[00:37:23.400 --> 00:37:25.680]  我們無論在什麼光景
[00:37:25.680 --> 00:37:28.840]  我們都多謝責美利
[00:37:28.840 --> 00:37:32.920]  因爲是禰的愛先臨到我們
[00:37:32.920 --> 00:37:35.560]  是禰先揀選我們
[00:37:35.560 --> 00:37:39.000]  是禰先尋找我們
[00:37:39.000 --> 00:37:42.280]  主啊 我們要認清什麼是真自由
[00:37:42.280 --> 00:37:47.320]  我們不要一些世界給我們的假自由
[00:37:47.320 --> 00:37:51.760]  去換走了 偷走了我們的真自由
[00:37:51.760 --> 00:37:55.480]  主啊 求禰給我們一個清晰的目光
[00:37:55.480 --> 00:37:59.320]  我們要看到我們應該跑的那條跑道
[00:37:59.320 --> 00:38:02.880]  我們看到我們應該去的目標
[00:38:02.880 --> 00:38:05.800]  禰不要讓我們跑失
[00:38:05.800 --> 00:38:07.760]  求聖靈幫助我們
[00:38:07.760 --> 00:38:10.160]  我們很需要聖靈的幫助
[00:38:10.160 --> 00:38:11.760]  我們有聖經教導
[00:38:11.760 --> 00:38:13.800]  我們更加要聖靈的幫助
[00:38:13.800 --> 00:38:16.920]  去幫我們跑不全程
[00:38:16.920 --> 00:38:21.720]  主啊 求禰每天與我們同在
[00:38:21.720 --> 00:38:23.760]  幫我們打氣
[00:38:23.760 --> 00:38:25.560]  成爲我們的啦啦隊
[00:38:25.560 --> 00:38:28.560]  叫我們永不放棄
[00:38:28.560 --> 00:38:30.680]  主啊 禰知道我們每個人的生命
[00:38:30.680 --> 00:38:32.520]  都有不同的困難
[00:38:32.520 --> 00:38:35.080]  有不同的境況
[00:38:35.080 --> 00:38:37.120]  無論是困難也好
[00:38:37.120 --> 00:38:39.320]  無論是美好的事也好
[00:38:39.320 --> 00:38:42.880]  都不可以拿走我們的心
[00:38:42.880 --> 00:38:48.760]  我們唯有要看見耶穌交託給我們的使命
[00:38:48.760 --> 00:38:51.120]  遵行禰的吩咐
[00:38:51.120 --> 00:38:55.640]  就叫我們有知識
[00:38:55.640 --> 00:38:59.280]  又有能力地跑不全程
[00:38:59.280 --> 00:39:01.600]  主啊 禰多謝禰的揀選
[00:39:01.600 --> 00:39:04.200]  多謝禰的同在
[00:39:04.200 --> 00:39:07.120]  主啊 求禰祝福我們每一個
[00:39:07.120 --> 00:39:10.400]  禰用禰的慈愛每天去包圍我們
[00:39:10.400 --> 00:39:11.600]  圍繞我們
[00:39:11.600 --> 00:39:13.960]  就算多艱難的時刻也好
[00:39:13.960 --> 00:39:15.360]  禰讓我們知道
[00:39:15.360 --> 00:39:18.720]  禰仍然同在
[00:39:18.720 --> 00:39:21.200]  就算遠到去黎巴嫩的地方
[00:39:21.200 --> 00:39:23.320]  禰也讓當地的信徒知道
[00:39:23.320 --> 00:39:27.680]  禰仍然同在
[00:39:27.680 --> 00:39:32.600]  叫我們懂得活出一個信徒
[00:39:32.600 --> 00:39:35.040]  一個悶徒的生命
[00:39:35.040 --> 00:39:39.200]  將真正的福音帶到人羣當中
[00:39:39.200 --> 00:39:42.160]  我們去到目標 我們願意在目標的時候
[00:39:42.160 --> 00:39:44.440]  我們見到每一位弟兄姊妹
[00:39:44.440 --> 00:39:47.720]  我們不願一人流失
[00:39:47.720 --> 00:39:51.280]  我們不願有任何一個人被淘汰
[00:39:51.280 --> 00:39:53.480]  我們要個個都跑到終點
[00:39:53.480 --> 00:39:55.160]  去到目標的時候
[00:39:55.160 --> 00:39:58.040]  我們要一起相遇
[00:39:58.040 --> 00:40:02.040]  一起拿到上帝的獎賞
[00:40:02.040 --> 00:40:03.960]  主啊 求禰憐憫我們
[00:40:03.960 --> 00:40:05.160]  我們不足
[00:40:05.160 --> 00:40:07.520]  但聖靈你是大有能力的
[00:40:07.520 --> 00:40:11.000]  我們願意降服在聖靈的帶領底下
[00:40:11.000 --> 00:40:13.400]  信服在聖靈的掌管底下
[00:40:13.400 --> 00:40:16.720]  就活出一個真正自由的生命
[00:40:16.720 --> 00:40:17.960]  主啊 我們多謝讚美禰
[00:40:17.960 --> 00:40:18.760]  聽我們禱告
[00:40:18.760 --> 00:40:21.120]  奉耶穌基督寶貴的聖命祈求
[00:40:21.120 --> 00:40:23.680]  Amen
[00:40:23.680 --> 00:40:24.840]  多謝耶穌
