
[00:00:00.000 --> 00:00:03.500]  方姐妹宣佈今日係大年初二
[00:19:17.640 --> 00:19:20.640]  你唔好將呢個安老院開得太偏僻喎
[00:19:20.640 --> 00:19:23.640]  咁如果唔係我哋啲家人點去探我哋呀
[00:19:23.640 --> 00:19:26.640]  咁我話你唔使擔心
[00:19:26.640 --> 00:19:29.640]  我每一個星期日完咗崇拜呢就用旅遊巴士
[00:19:29.640 --> 00:19:32.640]  載嗰啲會友嚟探你
[00:19:32.640 --> 00:19:35.640]  講到慶高采烈嗰陣時有位姊妹就發現有啲唔同
[00:19:35.640 --> 00:19:38.640]  阿牧師
[00:19:38.640 --> 00:19:41.640]  呢班人呢年紀最大就係你
[00:19:41.640 --> 00:19:44.640]  點解我哋入安老院你喺出面會打點旅遊巴士㗎
[00:19:44.640 --> 00:19:47.640]  咁嗰陣時一言驚醒夢中人
[00:19:47.640 --> 00:19:50.640]  我先知道自己年日勞多
[00:19:50.640 --> 00:19:53.640]  咁你嘅年日又有幾多呢
[00:19:53.640 --> 00:19:56.640]  你能唔能夠分辨短暫
[00:19:56.640 --> 00:19:59.640]  比較永恆呢
[00:19:59.640 --> 00:20:02.640]  你投資係今生嘅同時
[00:20:02.640 --> 00:20:05.640]  有冇考慮到永世呢
[00:20:05.640 --> 00:20:08.640]  剛才我提到有個疑問要解答嘅
[00:20:08.640 --> 00:20:11.640]  就係第九節耶穌話
[00:20:11.640 --> 00:20:14.640]  要將不義嘅錢財去結交朋友
[00:20:14.640 --> 00:20:17.640]  好叫錢財冇用嘅時候
[00:20:17.640 --> 00:20:20.640]  佢可以接你到永恆嘅帳牌
[00:20:20.640 --> 00:20:23.640]  裏面
[00:20:23.640 --> 00:20:26.640]  呢度所講嘅不義錢財呢
[00:20:26.640 --> 00:20:29.640]  其實有啲日本就譯到世俗嘅錢財
[00:20:29.640 --> 00:20:32.640]  有啲就叫unrighteous wealth
[00:20:32.640 --> 00:20:35.640]  unrighteous wealth
[00:20:35.640 --> 00:20:38.640]  有啲日本就譯做worldly wealth
[00:20:38.640 --> 00:20:41.640]  即係屬世嘅錢財
[00:20:41.640 --> 00:20:44.640]  你手上嘅錢雖然係你正當得
[00:20:44.640 --> 00:20:47.640]  但係如果你唔投資喺永恆嘅事上
[00:20:47.640 --> 00:20:50.640]  將來你啲錢傳去比其他啲人
[00:20:50.640 --> 00:20:53.640]  遲早都會投資喺
[00:20:53.640 --> 00:20:56.640]  不義嘅事上
[00:20:56.640 --> 00:20:59.640]  咁每一個基督徒都要苦心自問
[00:20:59.640 --> 00:21:02.640]  究竟我心裏面睇重嘅係上帝呢
[00:21:02.640 --> 00:21:05.640]  定係錢呢
[00:21:05.640 --> 00:21:08.640]  如果你睇重係錢多過上帝
[00:21:08.640 --> 00:21:11.640]  你嗰啲錢已經變成不義
[00:21:14.640 --> 00:21:17.640]  喺呢兩個星期之前
[00:21:17.640 --> 00:21:20.640]  邵芳喺崇拜報告全印堂嘅財政狀況
[00:21:20.640 --> 00:21:23.640]  我好感謝主全印堂成立咗七年
[00:21:23.640 --> 00:21:26.640]  經歷過好多嘅風雨
[00:21:26.640 --> 00:21:29.640]  社會運動又疫情
[00:21:29.640 --> 00:21:32.640]  但係我哋仍然係得到上帝嘅恩典
[00:21:32.640 --> 00:21:35.640]  屹立不倒
[00:21:35.640 --> 00:21:38.640]  我哋又睇到神祝福我哋
[00:21:38.640 --> 00:21:41.640]  江木書都幾次提到我哋帶咗好多人
[00:21:41.640 --> 00:21:44.640]  信主我哋又支持好多
[00:21:44.640 --> 00:21:47.640]  宣教嘅士工
[00:21:47.640 --> 00:21:50.640]  支持宣教士本地花明化宣教
[00:21:50.640 --> 00:21:53.640]  同埋海外宣教我哋都有
[00:21:53.640 --> 00:21:56.640]  上帝都畀我哋有機會參與
[00:21:56.640 --> 00:21:59.640]  咁呢一個係一個機會
[00:21:59.640 --> 00:22:02.640]  讓大家睇到短暫永恆
[00:22:02.640 --> 00:22:05.640]  你短暫嘅錢財
[00:22:05.640 --> 00:22:08.640]  你將佢投資喺全印堂
[00:22:08.640 --> 00:22:11.640]  發展嗰度就將來有永恆價值
[00:22:11.640 --> 00:22:14.640]  因為每一個得救嘅靈魂都係永恆
[00:22:14.640 --> 00:22:17.640]  無論係當本地嘅人
[00:22:17.640 --> 00:22:20.640]  或者我哋海外宣教
[00:22:20.640 --> 00:22:23.640]  所以大家睇呢個預算嘅時候
[00:22:23.640 --> 00:22:26.640]  唔好將佢當為一個負擔
[00:22:26.640 --> 00:22:29.640]  而係當為一個機遇
[00:22:29.640 --> 00:22:32.640]  係上帝畀你個投資永恆嘅機遇
[00:22:32.640 --> 00:22:35.640]  上帝要我哋嘅托付就係堅守呢個福音基地
[00:22:35.640 --> 00:22:38.640]  唔單止堅守仲要拓展
[00:22:38.640 --> 00:22:41.640]  我哋立足香港百望神州
[00:22:41.640 --> 00:22:44.640]  風懷普世福音一定要傳開
[00:22:44.640 --> 00:22:47.640]  我自己對金錢嘅奉獻原則
[00:22:47.640 --> 00:22:50.640]  我要同大家分享
[00:22:50.640 --> 00:22:53.640]  因為講就容易做就難
[00:22:53.640 --> 00:22:56.640]  咁我要同大家分享我點樣去投資永恆
[00:22:56.640 --> 00:22:59.640]  咁你先信得過我係咪
[00:22:59.640 --> 00:23:02.640]  咁我第一個原則呢就係記載喺
[00:23:02.640 --> 00:23:05.640]  第六節八節
[00:23:05.640 --> 00:23:08.640]  我哋每次奉獻都有睇呢段經文
[00:23:08.640 --> 00:23:11.640]  還有小眾的小收
[00:23:11.640 --> 00:23:14.640]  多眾的多收
[00:23:14.640 --> 00:23:17.640]  各人要照著心裡所決定的捐輸
[00:23:17.640 --> 00:23:20.640]  不要為難不要勉強
[00:23:20.640 --> 00:23:23.640]  如果你比多過三百蚊就為難
[00:23:23.640 --> 00:23:26.640]  你就stop喺三百
[00:23:26.640 --> 00:23:29.640]  多過三萬蚊就為難就stop喺三萬
[00:23:29.640 --> 00:23:32.640]  我哋學洋因爲多多地交給你
[00:23:32.640 --> 00:23:35.640]  使你們凡事常常充足
[00:23:35.640 --> 00:23:38.640]  多作學洋嘅善事有冇留意到好多個多字
[00:23:38.640 --> 00:23:41.640]  你奉獻多上帝就多祝福你
[00:23:41.640 --> 00:23:49.640]  咁第二個原則呢
[00:23:49.640 --> 00:23:52.640]  就係馬拉基書三章十節
[00:23:52.640 --> 00:23:55.640]  萬君之爺和話說你要把當立的十分之一
[00:23:55.640 --> 00:23:58.640]  全部送入倉庫使我家有糧
[00:23:58.640 --> 00:24:01.640]  以此試驗我
[00:24:01.640 --> 00:24:04.640]  看我是不是為你們擋開天窗
[00:24:04.640 --> 00:24:07.640]  把福氣倒吸你們直到充足友誼
[00:24:07.640 --> 00:24:10.640]  呢兩個原則第一個呢
[00:24:10.640 --> 00:24:13.640]  就係多眾多收
[00:24:13.640 --> 00:24:16.640]  就唔好勉強咁第二個呢
[00:24:16.640 --> 00:24:19.640]  就係上帝會加倍的祝福
[00:24:19.640 --> 00:24:22.640]  咁呢兩個原則其實我運用出嚟好多年
[00:24:22.640 --> 00:24:25.640]  其實真係好應驗上帝真係好祝福
[00:24:25.640 --> 00:24:28.640]  我要同大家講一啲見證
[00:24:28.640 --> 00:24:31.640]  咁
[00:24:31.640 --> 00:24:34.640]  其實你睇到聖經裏面好多上帝祝福人都有錢
[00:24:34.640 --> 00:24:37.640]  錢其實唔係罪
[00:24:37.640 --> 00:24:40.640]  阿伯拉罕有冇錢呀,達韋有冇錢呀
[00:24:40.640 --> 00:24:43.640]  約伯有冇錢呀,全部都有錢
[00:24:43.640 --> 00:24:46.640]  所以堅德樂義同埋十一奉獻呢兩個原則
[00:24:46.640 --> 00:24:49.640]  就係上帝邀請你嚟試下佢
[00:24:49.640 --> 00:24:52.640]  睇下你係唔係會投資成功
[00:24:55.640 --> 00:24:58.640]  咁我地第三個學習呢
[00:24:58.640 --> 00:25:01.640]  就係分清左侍奉神同埋侍奉錢
[00:25:01.640 --> 00:25:04.640]  嘅分別
[00:25:04.640 --> 00:25:07.640]  《路加福音》十六章十三節
[00:25:07.640 --> 00:25:10.640]  《路加福音》呢個比喻呢由第一節
[00:25:10.640 --> 00:25:13.640]  到第八節呢係嗰個比喻嗰個故事
[00:25:13.640 --> 00:25:16.640]  第九到十三呢就係耶穌嘅解釋
[00:25:16.640 --> 00:25:19.640]  咁喺十三節耶穌話一個家僕
[00:25:19.640 --> 00:25:22.640]  不能服侍兩個主人
[00:25:22.640 --> 00:25:25.640]  恨者個愛嗰個,就是忠依者個兄嗰個
[00:25:25.640 --> 00:25:28.640]  你地不能夠有服侍神
[00:25:28.640 --> 00:25:31.640]  有服侍錢
[00:25:31.640 --> 00:25:34.640]  所以你要成為錢嘅主人,唔好成為錢嘅奴僕
[00:25:34.640 --> 00:25:37.640]  好啦
[00:25:37.640 --> 00:25:40.640]  呢三個原則講完呢
[00:25:40.640 --> 00:25:43.640]  咁我地就做一個總結
[00:25:43.640 --> 00:25:46.640]  呢個比喻係教導信徒
[00:25:46.640 --> 00:25:49.640]  耶穌教導我地喺金錢上面建立一個正確嘅觀念
[00:25:49.640 --> 00:25:52.640]  做一個忠心又成功嘅管家
[00:25:52.640 --> 00:25:55.640]  所以如果你話我未信耶穌嘅
[00:25:55.640 --> 00:25:58.640]  咁呢個故事都提醒你喎
[00:25:58.640 --> 00:26:01.640]  你而家嘅錢物質都係短暫
[00:26:01.640 --> 00:26:04.640]  過咗去,你地嘅生命過去都唔好
[00:26:04.640 --> 00:26:07.640]  但係你信耶穌,你第一個已經得著永恆嘅生命
[00:26:07.640 --> 00:26:10.640]  然後你可以將你嘅人生,將你嘅投資
[00:26:10.640 --> 00:26:13.640]  放喺永恆有價值嘅市場,所以你話信耶穌幾咁好
[00:26:13.640 --> 00:26:16.640]  咁從呢個教訓裏面
[00:26:16.640 --> 00:26:19.640]  我地學左,我地睇到管家同主人嘅分別
[00:26:19.640 --> 00:26:22.640]  短暫同長久嘅分別
[00:26:22.640 --> 00:26:25.640]  私封神同埋
[00:26:25.640 --> 00:26:28.640]  侍奉錢嘅分別
[00:26:28.640 --> 00:26:31.640]  咁你又點樣嘅經歷呢
[00:26:31.640 --> 00:26:34.640]  你有冇嘅track record,你嘅投資點樣
[00:26:34.640 --> 00:26:37.640]  可以俾我地有信心呢
[00:26:37.640 --> 00:26:40.640]  咁我同大家講兩個見證好簡單
[00:26:40.640 --> 00:26:43.640]  第一個呢就係我喺加拿大,我同太太果時仲未做傳導人
[00:26:43.640 --> 00:26:46.640]  我地開左三間教會先做傳導人
[00:26:46.640 --> 00:26:49.640]  咁第二間果時呢,一開始就請左個傳導人
[00:26:49.640 --> 00:26:52.640]  開左三間教會,咁就請左個牧師
[00:26:52.640 --> 00:26:55.640]  咪好開心啦,咁但係冇錢喎
[00:26:55.640 --> 00:26:58.640]  因為我地幾個家庭夾埋話話聲就開左
[00:26:58.640 --> 00:27:01.640]  就唔係好多年嘅計劃嘅喎
[00:27:01.640 --> 00:27:04.640]  兩個月就開架啦,咁開左就搵到牧師
[00:27:04.640 --> 00:27:07.640]  咁要租地方星期日崇拜,咁點算呢咁樣
[00:27:07.640 --> 00:27:10.640]  咁嗰陣時我係帶頭開嘅
[00:27:10.640 --> 00:27:13.640]  咁要我負責啦,即係多啲責任
[00:27:13.640 --> 00:27:16.640]  道德上嘅責任,道義上嘅責任
[00:27:16.640 --> 00:27:19.640]  咁我就奉獻好多
[00:27:19.640 --> 00:27:22.640]  奉獻唔多唔得,因為冇錢出糧
[00:27:22.640 --> 00:27:25.640]  咁加拿大稅務局規定
[00:27:25.640 --> 00:27:28.640]  一個慈善機構唔可以多過一半嘅
[00:27:28.640 --> 00:27:31.640]  收入嚟自一個捐獻者
[00:27:31.640 --> 00:27:34.640]  即係唔能夠超過一半嘅收入
[00:27:34.640 --> 00:27:37.640]  從一個donor嗰度嚟
[00:27:37.640 --> 00:27:40.640]  咁我就奉獻到40幾個%
[00:27:40.640 --> 00:27:43.640]  咁其實我人工又唔係咁高嘅
[00:27:43.640 --> 00:27:46.640]  我係用自己啲谷種出嚟奉獻
[00:27:46.640 --> 00:27:49.640]  咁我奉獻咗一年,都超過一年
[00:27:49.640 --> 00:27:52.640]  我太太話畀我聽都超過一年,可能唔似
[00:27:52.640 --> 00:27:55.640]  咁嗰年好辛苦,因為
[00:27:55.640 --> 00:27:58.640]  我諗我奉獻啲錢多過我嘅新信
[00:27:58.640 --> 00:28:01.640]  咁
[00:28:01.640 --> 00:28:04.640]  咁其實你話有冇搞錯
[00:28:04.640 --> 00:28:07.640]  咁呢個投資係咪好,咁好感謝主
[00:28:07.640 --> 00:28:10.640]  咁過咗一段時間呢,咁人數慢慢多
[00:28:10.640 --> 00:28:13.640]  咁我又可以將我奉獻一路
[00:28:13.640 --> 00:28:16.640]  百分比一路減,最後減到十分一
[00:28:16.640 --> 00:28:19.640]  奉獻,咁而好奇妙
[00:28:19.640 --> 00:28:22.640]  順利祝福呢間教會,後尾仲開咗一個分堂
[00:28:22.640 --> 00:28:25.640]  咁你話個投資係咪好奇妙呢
[00:28:25.640 --> 00:28:28.640]  如果我嗰時冇咁奉獻,呢間教會執咗喎,執咗就冇㗎喇喎
[00:28:28.640 --> 00:28:31.640]  咁而家呢,唔單止冇,到而家仲喺度
[00:28:31.640 --> 00:28:34.640]  仲有一間變兩間,再變幾多間我又唔知道
[00:28:34.640 --> 00:28:37.640]  咁呢個係唔係一個永遠投資
[00:28:37.640 --> 00:28:40.640]  唔單止,咁你話
[00:28:40.640 --> 00:28:43.640]  咁你而家就窮呢,所以係咪,唔係喎
[00:28:43.640 --> 00:28:46.640]  順利以後祝福我喎,順利比我喺收入
[00:28:46.640 --> 00:28:49.640]  喺個公司裏面嗰個
[00:28:49.640 --> 00:28:52.640]  嘅升職係多喎
[00:28:52.640 --> 00:28:55.640]  以至令到呢,我估計呢,係多過我所付出
[00:28:55.640 --> 00:28:58.640]  咁順利唔單止祝福我屬靈相
[00:28:58.640 --> 00:29:01.640]  嘅投資,永遠嘅投資,熟世嘅投資
[00:29:01.640 --> 00:29:04.640]  上帝都回報,就好似馬拉基書所講
[00:29:04.640 --> 00:29:07.640]  你試下我,上帝話
[00:29:07.640 --> 00:29:10.640]  唯一一次你可以試上帝嘅就係呢樣嘢
[00:29:10.640 --> 00:29:13.640]  睇下係咪打開天上嘅窗戶
[00:29:13.640 --> 00:29:16.640]  祝福你哋,無處可用,所以你有冇見到我今日
[00:29:16.640 --> 00:29:19.640]  著嘅西裝特別靚㗎,咁當然呢條胎
[00:29:19.640 --> 00:29:22.640]  就幾多年㗎喇,咁但係,可能就係嗰時都唔定㗎
[00:29:22.640 --> 00:29:25.640]  咁但係,順利真係祝福我
[00:29:25.640 --> 00:29:28.640]  另一個經歷呢,就係大家知道我同Vania
[00:29:28.640 --> 00:29:31.640]  我哋會去台灣宣教,咁今年九月就去
[00:29:31.640 --> 00:29:34.640]  咁就搬,即係我哋搬
[00:29:34.640 --> 00:29:37.640]  即係唔係呢度有個地方
[00:29:37.640 --> 00:29:40.640]  去佢嗰度工作幾日返嚟
[00:29:40.640 --> 00:29:43.640]  而家到九月我哋會飛去台灣幾次
[00:29:43.640 --> 00:29:46.640]  但係九月之後我哋就搬去
[00:29:46.640 --> 00:29:49.640]  咁以後同大家見面嘅機會又少
[00:29:49.640 --> 00:29:52.640]  咁我每半年一年都會返嚟見下大家
[00:29:52.640 --> 00:29:55.640]  咁,咁但係
[00:29:55.640 --> 00:29:58.640]  呢個都係投資,呢個都係投資
[00:29:58.640 --> 00:30:01.640]  用短暫嘅餘生
[00:30:01.640 --> 00:30:04.640]  換取永恆嘅利益,你話係咪抵呀
[00:30:04.640 --> 00:30:07.640]  我今年已經七十一,咁睇個樣
[00:30:07.640 --> 00:30:10.640]  餘生就唔好多啦,係咪
[00:30:10.640 --> 00:30:13.640]  咁但係我換到永恆嘅利益呢
[00:30:13.640 --> 00:30:16.640]  就好掂㗎喎,所以後年
[00:30:16.640 --> 00:30:19.640]  一年前我搬嘢,有一次起身
[00:30:19.640 --> 00:30:22.640]  就寫一首詩去回應神嗰個嘅
[00:30:22.640 --> 00:30:25.640]  一個呼召
[00:30:25.640 --> 00:30:28.640]  不求安身養命
[00:30:28.640 --> 00:30:31.640]  不計風雨陰晴
[00:30:31.640 --> 00:30:34.640]  手握福音其次
[00:30:34.640 --> 00:30:37.640]  萬里驚濤遠征
[00:30:37.640 --> 00:30:40.640]  呢個就係用短暫嘅餘生
[00:30:40.640 --> 00:30:43.640]  換取永恆嘅利益
[00:30:43.640 --> 00:30:46.640]  呢個投資一定,一定冇蝕本
[00:30:46.640 --> 00:30:49.640]  所以我鼓勵大家
[00:30:49.640 --> 00:30:52.640]  其實上帝將你放喺全因堂
[00:30:52.640 --> 00:30:55.640]  你有福嘅,因為
[00:30:55.640 --> 00:30:58.640]  由聖經嘅教導,由頂剪佢嘅勉勵
[00:30:58.640 --> 00:31:01.640]  康牧師嘅講道呢,係出名好㗎喎
[00:31:01.640 --> 00:31:04.640]  點解我知道呢,好多人話畀我聽
[00:31:04.640 --> 00:31:07.640]  佢喺網上追,康牧師聽佢喺度
[00:31:07.640 --> 00:31:10.640]  你哋就唔使追喎,你哋坐喺度,直情見到佢
[00:31:10.640 --> 00:31:13.640]  咁喺度,仲有
[00:31:13.640 --> 00:31:16.640]  全因堂,我哋嘅執事,好支持康牧師
[00:31:16.640 --> 00:31:19.640]  喺播道會差會,喺差會做
[00:31:19.640 --> 00:31:22.640]  董事會主席
[00:31:22.640 --> 00:31:25.640]  亦都係成個播道中派嘅
[00:31:25.640 --> 00:31:28.640]  本地跨文化宣教嘅組長
[00:31:28.640 --> 00:31:31.640]  咁真係海外海內都做齊
[00:31:31.640 --> 00:31:34.640]  呢個咁細嘅教會,上帝竟然使用我哋
[00:31:34.640 --> 00:31:37.640]  我就係你哋差派去台灣嘅第一位
[00:31:37.640 --> 00:31:40.640]  宣教士,希望唔係唯一一位
[00:31:40.640 --> 00:31:43.640]  都唔係希望出師未捷新鮮死
[00:31:43.640 --> 00:31:46.640]  不過出年流露就唔好講個死字,對唔住
[00:31:46.640 --> 00:31:49.640]  我細個時候就唔識呢啲
[00:31:49.640 --> 00:31:52.640]  咁其實係上帝恩待我哋,畀我哋全因堂
[00:31:52.640 --> 00:31:55.640]  睇到永恆嘅機遇,用短暫嘅金錢
[00:31:55.640 --> 00:31:58.640]  換取永恆嘅利益
[00:31:58.640 --> 00:32:01.640]  我哋一齊低頭祈禱
[00:32:01.640 --> 00:32:04.640]  咁我哋多謝你,我哋感謝你,你愛我哋
[00:32:04.640 --> 00:32:07.640]  你離開天上嘅榮華,嚟到呢個世界,為我哋經十字架
[00:32:07.640 --> 00:32:10.640]  你畀呢個榮耀嘅使命我哋,將福音全面萬邦
[00:32:10.640 --> 00:32:13.640]  你有一日要同我哋
[00:32:13.640 --> 00:32:16.640]  評估,我願意在座每一位
[00:32:16.640 --> 00:32:19.640]  都得著你稱讚,係個良善忠心
[00:32:19.640 --> 00:32:22.640]  又機警嘅僕人
[00:32:22.640 --> 00:32:25.640]  我哋祈禱感恩,奉耶穌基督嘅名,阿們
