
[00:00:00.000 --> 00:00:08.000]  我認識一位弟兄,他在一個科技大學的研究院教授物理學
[00:18:44.000 --> 00:18:45.000]  令到他生生不息
[00:18:45.000 --> 00:18:46.000]  循環不息
[00:18:46.000 --> 00:18:47.000]  他都會覺得
[00:18:47.000 --> 00:18:50.000]  他的生命不是這樣就終結的
[00:18:50.000 --> 00:18:53.000]  他覺得他的生命是會復原的
[00:18:53.000 --> 00:18:55.000]  他的生命是會有力量的
[00:18:55.000 --> 00:18:57.000]  於是他更加去敬拜神
[00:18:57.000 --> 00:18:59.000]  更加的敬錢
[00:18:59.000 --> 00:19:01.000]  以致慢慢從一個低谷
[00:19:01.000 --> 00:19:03.000]  黑暗裡面走出來
[00:19:03.000 --> 00:19:04.000]  後來他就覺得
[00:19:04.000 --> 00:19:07.000]  自己可以在什麼地方去做
[00:19:07.000 --> 00:19:10.000]  既然神那麼奇妙偉大
[00:19:10.000 --> 00:19:14.000]  不如我願意去修道院裡面
[00:19:14.000 --> 00:19:18.000]  做一個打工的工作
[00:19:18.000 --> 00:19:19.000]  沒什麼可以做到
[00:19:19.000 --> 00:19:21.000]  手腳又不靈活
[00:19:21.000 --> 00:19:24.000]  看看那個修道院的院長
[00:19:24.000 --> 00:19:26.000]  可以讓我做些什麼工作
[00:19:26.000 --> 00:19:28.000]  於是進去之後
[00:19:28.000 --> 00:19:31.000]  請他做廚房的工作
[00:19:31.000 --> 00:19:32.000]  做廚房的工作
[00:19:32.000 --> 00:19:35.000]  其實他心裡面是不太想的
[00:19:35.000 --> 00:19:37.000]  因為廚房是很辛苦的
[00:19:37.000 --> 00:19:38.000]  廚房又熱
[00:19:38.000 --> 00:19:40.000]  可能要煮很多東西
[00:19:40.000 --> 00:19:42.000]  他當然不是廚師
[00:19:42.000 --> 00:19:44.000]  他開始做洗碗
[00:19:44.000 --> 00:19:45.000]  做後鑊
[00:19:45.000 --> 00:19:46.000]  我不知道
[00:19:46.000 --> 00:19:47.000]  廚房的工作等等
[00:19:47.000 --> 00:19:49.000]  做這些工作是很忙的
[00:19:49.000 --> 00:19:50.000]  很辛苦的
[00:19:50.000 --> 00:19:52.000]  做這麼多天
[00:19:52.000 --> 00:19:54.000]  所以他做了一段時間之後
[00:19:54.000 --> 00:19:55.000]  做了幾年之後
[00:19:55.000 --> 00:19:57.000]  覺得真的很辛苦
[00:19:57.000 --> 00:19:58.000]  自己又笨手笨腳
[00:19:58.000 --> 00:20:01.000]  又容易弄壞東西
[00:20:01.000 --> 00:20:03.000]  或者倒瀉器等等
[00:20:03.000 --> 00:20:06.000]  做到自己心裡很灰暗
[00:20:06.000 --> 00:20:08.000]  但是他覺得
[00:20:08.000 --> 00:20:11.000]  他當初為什麼要來到修道院
[00:20:11.000 --> 00:20:12.000]  他也覺得
[00:20:12.000 --> 00:20:14.000]  神會復原他的生命
[00:20:14.000 --> 00:20:15.000]  為什麼來到
[00:20:15.000 --> 00:20:18.000]  好像又掉回一個黑暗裡面
[00:20:18.000 --> 00:20:20.000]  他開始想想
[00:20:20.000 --> 00:20:21.000]  其實不是神的問題
[00:20:21.000 --> 00:20:23.000]  是自己的問題
[00:20:23.000 --> 00:20:25.000]  自己好像很不願意做一件事情
[00:20:25.000 --> 00:20:28.000]  自己好像很不願意去服侍
[00:20:28.000 --> 00:20:30.000]  於是他自己就覺得
[00:20:30.000 --> 00:20:32.000]  可能我自我中心太大
[00:20:32.000 --> 00:20:35.000]  經常都是按著自己的想法去服侍神
[00:20:35.000 --> 00:20:37.000]  或者我想做一些事情
[00:20:37.000 --> 00:20:39.000]  能夠去表達回應神
[00:20:39.000 --> 00:20:41.000]  很多時候我們都會這樣
[00:20:41.000 --> 00:20:43.000]  用我們的想法去做這件事情
[00:20:43.000 --> 00:20:46.000]  但是其實未必是最好的
[00:20:46.000 --> 00:20:48.000]  我們未必是合神的心意
[00:20:48.000 --> 00:20:51.000]  又未必是做得最對的事情
[00:20:51.000 --> 00:20:56.000]  但是勞倫斯弟兄又開始能夠明白
[00:20:56.000 --> 00:20:57.000]  放下自己
[00:20:57.000 --> 00:21:00.000]  於是他開始知道
[00:21:00.000 --> 00:21:01.000]  唯有放下自己
[00:21:01.000 --> 00:21:04.000]  唯有能夠去一心為神而作
[00:21:04.000 --> 00:21:06.000]  不要想自己的問題
[00:21:06.000 --> 00:21:08.000]  專心愛神
[00:21:08.000 --> 00:21:10.000]  去想自己一無是處
[00:21:10.000 --> 00:21:11.000]  一無所有
[00:21:11.000 --> 00:21:12.000]  沒有什麼好東西
[00:21:12.000 --> 00:21:14.000]  沒有什麼能力
[00:21:14.000 --> 00:21:17.000]  只是有一顆心就可以了
[00:21:17.000 --> 00:21:18.000]  有一顆心
[00:21:18.000 --> 00:21:20.000]  能夠毫無保留的
[00:21:20.000 --> 00:21:21.000]  是給神去使用
[00:21:21.000 --> 00:21:23.000]  這樣就可以了
[00:21:23.000 --> 00:21:26.000]  於是他開始繼續做這個工作的時候
[00:21:26.000 --> 00:21:29.000]  他的態度完全改變了
[00:21:29.000 --> 00:21:32.000]  他完全可以甘心樂意做廚房的工作
[00:21:32.000 --> 00:21:35.000]  甘心樂意為修士服務
[00:21:35.000 --> 00:21:37.000]  甘心樂意做每一件事情
[00:21:37.000 --> 00:21:38.000]  都是讚美神
[00:21:38.000 --> 00:21:40.000]  他說每一件事情都會問
[00:21:40.000 --> 00:21:42.000]  神下一步怎麼做
[00:21:42.000 --> 00:21:44.000]  所以他每洗一隻碗
[00:21:44.000 --> 00:21:45.000]  洗一隻碟
[00:21:45.000 --> 00:21:47.000]  他都是甘心樂意
[00:21:47.000 --> 00:21:51.000]  他想到這些享用的人
[00:21:51.000 --> 00:21:52.000]  這些修士
[00:21:52.000 --> 00:21:53.000]  都是為神工作
[00:21:53.000 --> 00:21:58.000]  他很好能夠為他們準備好這些碗碟
[00:21:58.000 --> 00:21:59.000]  他煎一隻蛋
[00:21:59.000 --> 00:22:02.000]  都能夠想到這些煎到最好的
[00:22:02.000 --> 00:22:04.000]  能夠知道這些是神的僕人
[00:22:04.000 --> 00:22:05.000]  他們享用的
[00:22:05.000 --> 00:22:06.000]  做到最好
[00:22:06.000 --> 00:22:08.000]  心裏面是讚美神
[00:22:08.000 --> 00:22:11.000]  心裏面是改變了一切
[00:22:11.000 --> 00:22:14.000]  在他的改變之後
[00:22:14.000 --> 00:22:16.000]  當年的院長都見到
[00:22:16.000 --> 00:22:18.000]  其實都很驚訝
[00:22:18.000 --> 00:22:21.000]  一個好像在修道院裏面
[00:22:21.000 --> 00:22:23.000]  一個低微的一個職工
[00:22:23.000 --> 00:22:27.000]  竟然有這麼高的情操在裏面
[00:22:27.000 --> 00:22:28.000]  在廚房裏面
[00:22:28.000 --> 00:22:30.000]  都能夠可以有這麼好的
[00:22:30.000 --> 00:22:34.000]  肅靈的特質在裏面
[00:22:34.000 --> 00:22:36.000]  他都覺得很奇妙的事情
[00:22:36.000 --> 00:22:40.000]  於是就約一個勞倫斯弟兄去傾談
[00:22:40.000 --> 00:22:42.000]  先後傾了四次
[00:22:42.000 --> 00:22:45.000]  後來將四次傾談的內容
[00:22:45.000 --> 00:22:46.000]  記錄了下來
[00:22:46.000 --> 00:22:49.000]  成為了十六封的信件
[00:22:49.000 --> 00:22:51.000]  輯錄了在一本書
[00:22:51.000 --> 00:22:53.000]  叫做《操練神的同在》裏面
[00:22:53.000 --> 00:22:55.000]  這本書就成為了一本
[00:22:55.000 --> 00:22:56.000]  很重要的一本
[00:22:56.000 --> 00:22:59.000]  肅靈操練的一本書籍
[00:22:59.000 --> 00:23:01.000]  留給後世裏面
[00:23:01.000 --> 00:23:02.000]  很多人都是使用
[00:23:02.000 --> 00:23:04.000]  很多人都得著好處
[00:23:04.000 --> 00:23:05.000]  在當代裏面
[00:23:05.000 --> 00:23:06.000]  可能你都忘記了
[00:23:06.000 --> 00:23:09.000]  那些修道院裏面的修士
[00:23:09.000 --> 00:23:10.000]  那些人物
[00:23:10.000 --> 00:23:11.000]  甚至院長
[00:23:11.000 --> 00:23:14.000]  但你會記得這個勞倫斯弟兄
[00:23:14.000 --> 00:23:16.000]  勞倫斯弟兄裏面
[00:23:16.000 --> 00:23:19.000]  那個修道神操練神同在
[00:23:19.000 --> 00:23:20.000]  很簡單
[00:23:20.000 --> 00:23:23.000]  有幾個主要的重點
[00:23:23.000 --> 00:23:25.000]  第一個就是愛神
[00:23:25.000 --> 00:23:27.000]  他說只有愛神
[00:23:27.000 --> 00:23:28.000]  才能夠觸摸到神
[00:23:28.000 --> 00:23:30.000]  因為他當初來的時候是愛神
[00:23:30.000 --> 00:23:35.000]  他說這個愛神是一條最短的路
[00:23:35.000 --> 00:23:36.000]  就是說捷徑
[00:23:36.000 --> 00:23:39.000]  你不要想其他可以做到
[00:23:39.000 --> 00:23:41.000]  你想最能夠觸摸神
[00:23:41.000 --> 00:23:42.000]  就是去愛神就可以了
[00:23:42.000 --> 00:23:44.000]  你就是去愛神就可以了
[00:23:44.000 --> 00:23:46.000]  就是用你的心擺出來就可以了
[00:23:46.000 --> 00:23:48.000]  你擺出來
[00:23:48.000 --> 00:23:50.000]  第二他說謙卑
[00:23:50.000 --> 00:23:52.000]  常常知道自己有罪
[00:23:52.000 --> 00:23:53.000]  常常知道自我忠心
[00:23:53.000 --> 00:23:55.000]  常常知道用自己的方法去做事
[00:23:55.000 --> 00:23:58.000]  要常常記得自己是一個蒙恩的罪人
[00:23:58.000 --> 00:23:59.000]  謙卑服事
[00:23:59.000 --> 00:24:03.000]  即使修道院有很多工作
[00:24:03.000 --> 00:24:04.000]  很忙碌
[00:24:04.000 --> 00:24:05.000]  他都是很謙卑
[00:24:05.000 --> 00:24:06.000]  去服事下來
[00:24:06.000 --> 00:24:07.000]  做好它
[00:24:07.000 --> 00:24:09.000]  手腳雖然是慢
[00:24:09.000 --> 00:24:10.000]  手腳雖然不靈活
[00:24:10.000 --> 00:24:12.000]  但都是做好它
[00:24:12.000 --> 00:24:13.000]  慢慢做
[00:24:13.000 --> 00:24:14.000]  做到好為止
[00:24:14.000 --> 00:24:16.000]  最後他說忠心
[00:24:16.000 --> 00:24:19.000]  忠心是每時每刻都仰望神
[00:24:19.000 --> 00:24:20.000]  望著神
[00:24:20.000 --> 00:24:22.000]  知道神的心意在哪裡
[00:24:22.000 --> 00:24:27.000]  這個就是他在廚房裏面的一個操練出來
[00:24:27.000 --> 00:24:30.000]  因為他知道在廚房裏面
[00:24:30.000 --> 00:24:32.000]  就是有神和他同在
[00:24:32.000 --> 00:24:33.000]  神就是這麼簡單
[00:24:33.000 --> 00:24:35.000]  就是常常與我們同在
[00:24:35.000 --> 00:24:38.000]  在我們生活裏面就是出現
[00:24:38.000 --> 00:24:41.000]  所以我們不需要在什麼地方找神
[00:24:41.000 --> 00:24:43.000]  不需要我們要做一些什麼工作
[00:24:43.000 --> 00:24:45.000]  代表我們愛神
[00:24:45.000 --> 00:24:46.000]  當然我們愛神
[00:24:46.000 --> 00:24:47.000]  我們會為神服事
[00:24:47.000 --> 00:24:49.000]  會擔當一些的侍奉
[00:24:49.000 --> 00:24:51.000]  即使我們沒有一些的職位
[00:24:51.000 --> 00:24:53.000]  一些的職銜的侍奉的時候
[00:24:53.000 --> 00:24:58.000]  你仍然是可以發揮到這種信仰的力量
[00:24:58.000 --> 00:25:02.000]  因為這個面教已經進入了一個麵糰裏面
[00:25:02.000 --> 00:25:04.000]  就是容讓了你的生活裏面
[00:25:04.000 --> 00:25:07.000]  已經讓神進入到你的生命裏面
[00:25:07.000 --> 00:25:10.000]  而且你是產生了作用在裏面
[00:25:10.000 --> 00:25:12.000]  所以這個很重要
[00:25:12.000 --> 00:25:14.000]  我們生活就是信仰
[00:25:14.000 --> 00:25:15.000]  我們願意將這個面教
[00:25:15.000 --> 00:25:18.000]  投入到這個麵粉糰裏面
[00:25:18.000 --> 00:25:21.000]  讓信仰能夠在生活裏面發揮
[00:25:21.000 --> 00:25:25.000]  這個信仰怎樣在生活裏面發揮呢?
[00:25:25.000 --> 00:25:27.000]  其實我記得講了一句故事
[00:25:27.000 --> 00:25:32.000]  有時亦有些比較令人聽起來
[00:25:32.000 --> 00:25:34.000]  比較誇張的感覺
[00:25:34.000 --> 00:25:37.000]  實際上都會的
[00:25:37.000 --> 00:25:40.000]  如果說這個芥菜種是很小的種子
[00:25:40.000 --> 00:25:43.000]  生到最大的樹木
[00:25:43.000 --> 00:25:45.000]  即是說你的信心可以去到很大
[00:25:45.000 --> 00:25:46.000]  很厲害
[00:25:46.000 --> 00:25:47.000]  但事實上是否真的那個種子
[00:25:47.000 --> 00:25:50.000]  可以去到那麼巨大的樹木呢?
[00:25:50.000 --> 00:25:51.000]  未必一定
[00:25:51.000 --> 00:25:54.000]  但是這裏也是
[00:25:54.000 --> 00:25:56.000]  這裏講的不是日常生活做的東西
[00:25:56.000 --> 00:25:58.000]  其實剛才講的不是日常生活做的
[00:25:58.000 --> 00:25:59.000]  是在廚房裏面的東西
[00:25:59.000 --> 00:26:03.000]  但不會用這麼多的麵粉的
[00:26:03.000 --> 00:26:07.000]  三豆麵,三豆麵知不知道有多少麵粉呢?
[00:26:07.000 --> 00:26:11.000]  三豆麵即是23公斤的麵粉
[00:26:11.000 --> 00:26:14.000]  即是差不多50磅的麵粉
[00:26:14.000 --> 00:26:16.000]  50磅的麵粉去煮麵包
[00:26:16.000 --> 00:26:18.000]  然後給家人吃
[00:26:18.000 --> 00:26:20.000]  你不知道煮多久,焗多久
[00:26:20.000 --> 00:26:23.000]  然後可以吃多久的日子
[00:26:23.000 --> 00:26:26.000]  麵包可以放那麼久嗎?不知道
[00:26:26.000 --> 00:26:28.000]  但是就是這樣的情況
[00:26:28.000 --> 00:26:31.000]  但問題其實不是真的在講
[00:26:31.000 --> 00:26:33.000]  你怎樣煮東西
[00:26:33.000 --> 00:26:34.000]  婦人都知道
[00:26:34.000 --> 00:26:36.000]  但婦人可以慢慢明白
[00:26:36.000 --> 00:26:38.000]  這個故事的特別之處
[00:26:38.000 --> 00:26:40.000]  第一,剛才講了
[00:26:40.000 --> 00:26:43.000]  很平常,所以沒什麼特別
[00:26:43.000 --> 00:26:46.000]  不過特別在原來我都可以領受到
[00:26:46.000 --> 00:26:47.000]  原來我做一個
[00:26:47.000 --> 00:26:52.000]  婦人都可以知道信仰的奇妙地方
[00:26:52.000 --> 00:26:54.000]  我整個生活都可以得到
[00:26:54.000 --> 00:26:59.000]  不需要有什麼不同的境界才知道
[00:26:59.000 --> 00:27:01.000]  特別的地方是什麼呢?
[00:27:01.000 --> 00:27:05.000]  根本不會有那麼多麵粉去做麵包
[00:27:05.000 --> 00:27:07.000]  怎會做那麼大的麵包
[00:27:07.000 --> 00:27:09.000]  或者那麼多的麵包
[00:27:09.000 --> 00:27:12.000]  但是她開始領受一件事
[00:27:12.000 --> 00:27:15.000]  神的國是很大的
[00:27:15.000 --> 00:27:19.000]  神的國是影響力很大的
[00:27:19.000 --> 00:27:23.000]  所以感受到巨大的力量
[00:27:23.000 --> 00:27:25.000]  要進入她的家庭裏面
[00:27:25.000 --> 00:27:28.000]  要進入她的生活裏面
[00:27:28.000 --> 00:27:34.000]  這個麵餃是小小的麵糰
[00:27:34.000 --> 00:27:36.000]  放進麵粉裏面
[00:27:36.000 --> 00:27:37.000]  那麼大的麵粉裏面
[00:27:37.000 --> 00:27:39.000]  然後形成很多的麵包
[00:27:39.000 --> 00:27:42.000]  是會產生很大的力量在裏面
[00:27:42.000 --> 00:27:44.000]  她會覺得原來耶穌所講的
[00:27:44.000 --> 00:27:46.000]  是一種生命的力量
[00:27:46.000 --> 00:27:48.000]  是一種生命的力量
[00:27:48.000 --> 00:27:51.000]  是能夠很巨大的影響裏面
[00:27:51.000 --> 00:27:54.000]  所以她開始明白到
[00:27:54.000 --> 00:27:56.000]  這個特別的地方
[00:27:56.000 --> 00:27:57.000]  驚訝的地方
[00:27:57.000 --> 00:28:00.000]  不是單單她都懂得做這些麵包
[00:28:00.000 --> 00:28:03.000]  而是說竟然有這麼巨大的力量
[00:28:03.000 --> 00:28:05.000]  這麼巨大的麵包
[00:28:05.000 --> 00:28:07.000]  是要進入她的人生裏面
[00:28:07.000 --> 00:28:09.000]  進入她的生命裏面
[00:28:09.000 --> 00:28:11.000]  當然她在想這件事的時候
[00:28:11.000 --> 00:28:13.000]  更加特別的地方就是說
[00:28:13.000 --> 00:28:16.000]  這些麵餃是很厲害的
[00:28:16.000 --> 00:28:19.000]  能夠將這五十磅的麵粉
[00:28:19.000 --> 00:28:23.000]  能夠全團都發起來
[00:28:23.000 --> 00:28:24.000]  全團都發起來
[00:28:24.000 --> 00:28:26.000]  那個影響力很大的
[00:28:26.000 --> 00:28:29.000]  其實什麼叫做麵餃呢?
[00:28:29.000 --> 00:28:32.000]  我們知道今天我們製作麵包
[00:28:32.000 --> 00:28:34.000]  是用什麼東西令它發酵呢?
[00:28:34.000 --> 00:28:36.000]  就是酵母粉
[00:28:36.000 --> 00:28:39.000]  酵母粉令它發酵
[00:28:39.000 --> 00:28:40.000]  酵母粉
[00:28:40.000 --> 00:28:42.000]  但那時候不是酵母粉
[00:28:42.000 --> 00:28:43.000]  那時候是怎樣呢?
[00:28:43.000 --> 00:28:44.000]  是一個小麵團
[00:28:44.000 --> 00:28:46.000]  裏面有些酵母在裏面
[00:28:46.000 --> 00:28:48.000]  其實每一次製作的時候
[00:28:48.000 --> 00:28:51.000]  它會留下一些小麵團在裏面
[00:28:51.000 --> 00:28:52.000]  留到它繼續發酵
[00:28:52.000 --> 00:28:54.000]  下一次用的
[00:28:54.000 --> 00:28:56.000]  因為沒有現成的酵母粉賣
[00:28:56.000 --> 00:28:58.000]  在古代的時候
[00:28:58.000 --> 00:29:00.000]  它們會留一個小麵團
[00:29:00.000 --> 00:29:02.000]  繼續發酵下去
[00:29:02.000 --> 00:29:03.000]  將這個小麵團
[00:29:03.000 --> 00:29:06.000]  下次就會繼續放進麵粉裏面
[00:29:06.000 --> 00:29:07.000]  又發酵
[00:29:07.000 --> 00:29:08.000]  發酵完之後
[00:29:08.000 --> 00:29:10.000]  又是如是地
[00:29:10.000 --> 00:29:14.000]  繼續保留這個發酵的小麵團
[00:29:14.000 --> 00:29:16.000]  所以就叫做麵餃
[00:29:16.000 --> 00:29:19.000]  所以產生這麼大的力量
[00:29:19.000 --> 00:29:21.000]  但更加奇妙的地方就是
[00:29:21.000 --> 00:29:24.000]  這個小麵餃的麵團
[00:29:24.000 --> 00:29:25.000]  放進去之後
[00:29:25.000 --> 00:29:27.000]  就好像消失了
[00:29:27.000 --> 00:29:28.000]  搓勻的時候
[00:29:28.000 --> 00:29:33.000]  就不會看到有形的酵母
[00:29:33.000 --> 00:29:35.000]  或者小麵團在裏面
[00:29:35.000 --> 00:29:37.000]  已經進入了整個麵包裏面
[00:29:37.000 --> 00:29:39.000]  甚至焗出來
[00:29:39.000 --> 00:29:41.000]  已經是另一回事了
[00:29:41.000 --> 00:29:44.000]  一個很軟熟的麵包
[00:29:44.000 --> 00:29:45.000]  可以體會到
[00:29:45.000 --> 00:29:47.000]  這個信仰的力量這麼奇妙
[00:29:47.000 --> 00:29:48.000]  又是隱藏的
[00:29:48.000 --> 00:29:50.000]  又是看不到
[00:29:50.000 --> 00:29:52.000]  但又發揮這麼大的作用
[00:29:52.000 --> 00:29:53.000]  又充滿了活力
[00:29:53.000 --> 00:29:55.000]  其實就讓他明白
[00:29:55.000 --> 00:29:57.000]  這個神的國也是一樣
[00:29:57.000 --> 00:29:59.000]  當他日常生活看到這些麵餃
[00:29:59.000 --> 00:30:01.000]  令到麵包能夠發起來
[00:30:01.000 --> 00:30:04.000]  就看到同樣原來神的國
[00:30:04.000 --> 00:30:06.000]  進入到人的裏面
[00:30:06.000 --> 00:30:09.000]  雖然結果是很大的威力
[00:30:09.000 --> 00:30:10.000]  和很大的影響力
[00:30:10.000 --> 00:30:13.000]  但其實同時間是隱藏在裏面的
[00:30:13.000 --> 00:30:15.000]  是看不到的
[00:30:15.000 --> 00:30:17.000]  就好像其實耶穌基督一樣
[00:30:17.000 --> 00:30:19.000]  祂來到這個世界裏面
[00:30:19.000 --> 00:30:21.000]  祂不是用一個很巨大
[00:30:21.000 --> 00:30:23.000]  很威猛的一個形態來到
[00:30:23.000 --> 00:30:27.000]  反而是一個很低調的形象
[00:30:27.000 --> 00:30:29.000]  甚至是一個隱藏
[00:30:29.000 --> 00:30:31.000]  一個軟弱的形象
[00:30:31.000 --> 00:30:34.000]  好像隱藏了自己的力量
[00:30:34.000 --> 00:30:38.000]  隱藏了自己那種能力在裏面
[00:30:38.000 --> 00:30:40.000]  但是祂是充滿了一種恩典
[00:30:40.000 --> 00:30:43.000]  祂是充滿了一種愛
[00:30:43.000 --> 00:30:45.000]  就好像《約翰福音》裏面說
[00:30:45.000 --> 00:30:50.000]  道成了肉身 有恩典 有真理
[00:30:50.000 --> 00:30:53.000]  充充滿滿的進入了人生裏面
[00:30:53.000 --> 00:30:55.000]  但好像又看不到
[00:30:55.000 --> 00:30:59.000]  在神的大能在軟弱裏面彰顯
[00:30:59.000 --> 00:31:01.000]  耶穌基督就這樣彰顯出來
[00:31:01.000 --> 00:31:02.000]  釘在十字架裏面
[00:31:02.000 --> 00:31:05.000]  最軟弱的竟然死在十字架裏面
[00:31:05.000 --> 00:31:06.000]  一個這麼偉大的神
[00:31:06.000 --> 00:31:07.000]  一個這麼有能力的神
[00:31:07.000 --> 00:31:09.000]  為什麼會為我們死在十字架裏面
[00:31:09.000 --> 00:31:12.000]  然而最後在這樣的情況下
[00:31:12.000 --> 00:31:16.000]  發覺原來當我們理解了神的愛的時候
[00:31:16.000 --> 00:31:18.000]  我們無人不能夠
[00:31:18.000 --> 00:31:22.000]  不可以謙卑在神面前
[00:31:22.000 --> 00:31:24.000]  能夠去感恩
[00:31:24.000 --> 00:31:28.000]  因為耶穌基督無私的愛 犧牲的愛
[00:31:28.000 --> 00:31:29.000]  我們感受到
[00:31:29.000 --> 00:31:34.000]  正如我剛才說的弟兄
[00:31:34.000 --> 00:31:35.000]  他看到一些圖畫
[00:31:35.000 --> 00:31:37.000]  再看回現實生活裏面
[00:31:37.000 --> 00:31:41.000]  原來愛的恩典已經充滿了自己的家庭
[00:31:41.000 --> 00:31:43.000]  充滿了自己的生活裏面
[00:31:43.000 --> 00:31:45.000]  沒辦法不知道原來這個就是神的愛
[00:31:45.000 --> 00:31:47.000]  已經影響了他自己
[00:31:47.000 --> 00:31:49.000]  已經得著了一個好處
[00:31:49.000 --> 00:31:51.000]  怎能夠不承認神的力量
[00:31:51.000 --> 00:31:54.000]  怎能夠不承認耶穌基督所給他的
[00:31:54.000 --> 00:31:56.000]  所以他謙卑下來信了耶穌
[00:31:56.000 --> 00:31:58.000]  所以我們看到這個情況下
[00:31:58.000 --> 00:32:00.000]  原來這個信仰的力量就是這麼大
[00:32:00.000 --> 00:32:02.000]  只要不過是我們願意這樣
[00:32:02.000 --> 00:32:05.000]  讓這些面教進入我們
[00:32:05.000 --> 00:32:07.000]  這些面教又代表了耶穌基督的話
[00:32:07.000 --> 00:32:10.000]  耶穌的說話進入我們人生裏面
[00:32:10.000 --> 00:32:12.000]  我們聽得入耳裏面
[00:32:12.000 --> 00:32:14.000]  所以耶穌每一次說天國的道理
[00:32:14.000 --> 00:32:17.000]  特別在一個撒種的比喻裏面
[00:32:17.000 --> 00:32:20.000]  曾經提過你們要聽
[00:32:20.000 --> 00:32:22.000]  後面又說有耳的聽要聽
[00:32:22.000 --> 00:32:24.000]  連續頭尾都要提醒
[00:32:24.000 --> 00:32:26.000]  因為希望你能夠聽得盡
[00:32:26.000 --> 00:32:29.000]  聽得盡你才能想到裏面的情況、情景
[00:32:29.000 --> 00:32:31.000]  再切身處地
[00:32:31.000 --> 00:32:33.000]  才能進入到那個環境內容裏面
[00:32:33.000 --> 00:32:34.000]  如果我們聽都不聽
[00:32:34.000 --> 00:32:35.000]  我都懂了,我知道了
[00:32:35.000 --> 00:32:37.000]  如果那個鄉村的婦人說
[00:32:37.000 --> 00:32:40.000]  跟我說這些都浪費力氣,我都聽
[00:32:40.000 --> 00:32:41.000]  但那個婦人的感恩就是
[00:32:41.000 --> 00:32:44.000]  竟然你說的話這麼容易去理解
[00:32:44.000 --> 00:32:46.000]  竟然你說的話是我日常生活的事
[00:32:46.000 --> 00:32:47.000]  值得我去聽下去
[00:32:47.000 --> 00:32:49.000]  所以她繼續聽的時候
[00:32:49.000 --> 00:32:51.000]  她得到一個更加奇妙的
[00:32:51.000 --> 00:32:54.000]  原來這個信仰的力量這麼大
[00:32:54.000 --> 00:32:57.000]  原來可以做到一個這麼大的麵包出來
[00:32:57.000 --> 00:32:58.000]  是沒有可能的事情
[00:32:58.000 --> 00:33:00.000]  原來耶穌基督其實告訴她
[00:33:00.000 --> 00:33:02.000]  這件有這樣的可能
[00:33:02.000 --> 00:33:05.000]  在她生命裏面發生了出來
[00:33:05.000 --> 00:33:08.000]  所以今天開始我們想
[00:33:08.000 --> 00:33:10.000]  我們人生是甚麼呢?
[00:33:10.000 --> 00:33:12.000]  其實人生就好像做一個麵包一樣
[00:33:12.000 --> 00:33:14.000]  你的麵包是怎樣呢?
[00:33:14.000 --> 00:33:18.000]  你有沒有讓一個麵餃進入你的人生裏面呢?
[00:33:18.000 --> 00:33:19.000]  有時我們都進入了
[00:33:19.000 --> 00:33:21.000]  我們有耶穌基督的生命
[00:33:21.000 --> 00:33:25.000]  但問題是我們做了一個麵包
[00:33:25.000 --> 00:33:30.000]  是否真的很軟熟、很有質感
[00:33:30.000 --> 00:33:32.000]  總之你一見到很想吃的那種
[00:33:32.000 --> 00:33:35.000]  或是見到都沒有胃口的那種
[00:33:35.000 --> 00:33:38.000]  這些是我們的個人操練
[00:33:38.000 --> 00:33:40.000]  我們都有這些麵餃、麵團
[00:33:40.000 --> 00:33:44.000]  不過有時我們可能會加了其他的雜質進去
[00:33:44.000 --> 00:33:48.000]  記得早幾年台灣有一間很出名的麵包店
[00:33:48.000 --> 00:33:51.000]  無意之間被人發覺到
[00:33:51.000 --> 00:33:55.000]  他說麵包是用天然的材料、食材
[00:33:55.000 --> 00:34:00.000]  不加任何化學物品、防腐劑、香精
[00:34:00.000 --> 00:34:02.000]  誰知不打不撞
[00:34:02.000 --> 00:34:05.000]  一個人很喜歡吃麵包就留意到
[00:34:05.000 --> 00:34:08.000]  發覺到原來有香精在裏面
[00:34:08.000 --> 00:34:13.000]  香精吃完會令某些人皮膚敏感
[00:34:13.000 --> 00:34:17.000]  或者長期吃雞對腎臟不好等等
[00:34:17.000 --> 00:34:20.000]  但那個麵包店在香港也有
[00:34:20.000 --> 00:34:27.000]  經常標明是全部用新鮮食材、天然的材料
[00:34:27.000 --> 00:34:32.000]  沒有說可以立例,法例上說不能用多少
[00:34:32.000 --> 00:34:35.000]  但他已經失去了誠信
[00:34:35.000 --> 00:34:38.000]  因為他標榜自己是這樣的情況
[00:34:38.000 --> 00:34:40.000]  卻是失去了誠信
[00:34:40.000 --> 00:34:44.000]  很多家長特意去買麵包,為甚麼呢?
[00:34:44.000 --> 00:34:47.000]  為了小朋友、為了家人
[00:34:47.000 --> 00:34:49.000]  都是吃到最好的、最新鮮的
[00:34:49.000 --> 00:34:52.000]  千萬不要吃那些化學物品
[00:34:52.000 --> 00:34:57.000]  經常都選擇有機物品
[00:34:57.000 --> 00:35:04.000]  但卻是驗出來真的有香精
[00:35:04.000 --> 00:35:08.000]  很失望,令人覺得好像被欺騙
[00:35:08.000 --> 00:35:11.000]  如果我們的生命是這樣,是很可惜的
[00:35:11.000 --> 00:35:14.000]  我們做麵包的時候,我們都是有面教
