
[00:00:00.000 --> 00:00:04.640]  (主持人:今天我們讀到烈王記上十九章關於伊利亞的故事)
[00:20:57.160 --> 00:20:58.160]  特別有一天我上班的時候。
[00:20:58.160 --> 00:20:59.160]  特別有一天我上班的時候。
[00:20:59.160 --> 00:21:00.160]  特別有一天我上班的時候。
[00:21:00.160 --> 00:21:01.160]  特別有一天我上班的時候。
[00:21:01.160 --> 00:21:02.160]  特別有一天我上班的時候。
[00:21:02.160 --> 00:21:03.160]  特別有一天我上班的時候。
[00:21:08.160 --> 00:21:09.160]  特別有一天我上班的時候。
[00:21:09.160 --> 00:21:10.160]  特別有一天我上班的時候。
[00:21:10.160 --> 00:21:11.160]  特別有一天我上班的時候。
[00:21:11.160 --> 00:21:12.160]  特別有一天我上班的時候。
[00:21:12.160 --> 00:21:13.160]  特別有一天我上班的時候。
[00:21:13.160 --> 00:21:14.160]  特別有一天我上班的時候。
[00:21:14.160 --> 00:21:15.160]  特別有一天我上班的時候。
[00:21:15.160 --> 00:21:16.160]  特別有一天我上班的時候。
[00:21:16.160 --> 00:21:17.160]  特別有一天我上班的時候。
[00:21:17.160 --> 00:21:18.160]  特別有一天我上班的時候。
[00:21:18.160 --> 00:21:19.160]  特別有一天我上班的時候。
[00:21:19.160 --> 00:21:20.160]  特別有一天我上班的時候。
[00:21:20.160 --> 00:21:21.160]  特別有一天我上班的時候。
[00:21:21.160 --> 00:21:22.160]  特別有一天我上班的時候。
[00:21:22.160 --> 00:21:23.160]  特別有一天我上班的時候。
[00:21:23.160 --> 00:21:24.160]  特別有一天我上班的時候。
[00:21:24.160 --> 00:21:25.160]  特別有一天我上班的時候。
[00:21:25.160 --> 00:21:26.160]  特別有一天我上班的時候。
[00:21:26.160 --> 00:21:27.160]  特別有一天我上班的時候。
[00:21:27.160 --> 00:21:28.160]  特別有一天我上班的時候。
[00:21:28.160 --> 00:21:29.160]  特別有一天我上班的時候。
[00:21:29.160 --> 00:21:30.160]  特別有一天我上班的時候。
[00:21:37.160 --> 00:21:38.160]  特別有一天我上班的時候。
[00:21:38.160 --> 00:21:39.160]  特別有一天我上班的時候。
[00:21:39.160 --> 00:21:40.160]  特別有一天我上班的時候。
[00:21:40.160 --> 00:21:41.160]  特別有一天我上班的時候。
[00:21:41.160 --> 00:21:42.160]  特別有一天我上班的時候。
[00:21:42.160 --> 00:21:43.160]  特別有一天我上班的時候。
[00:21:43.160 --> 00:21:44.160]  特別有一天我上班的時候。
[00:21:44.160 --> 00:21:45.160]  特別有一天我上班的時候。
[00:21:45.160 --> 00:21:46.160]  特別有一天我上班的時候。
[00:21:46.160 --> 00:21:47.160]  特別有一天我上班的時候。
[00:21:47.160 --> 00:21:48.160]  特別有一天我上班的時候。
[00:21:48.160 --> 00:21:49.160]  特別有一天我上班的時候。
[00:21:49.160 --> 00:21:50.160]  特別有一天我上班的時候。
[00:21:50.160 --> 00:21:51.160]  特別有一天我上班的時候。
[00:21:51.160 --> 00:21:52.160]  特別有一天我上班的時候。
[00:21:52.160 --> 00:21:53.160]  特別有一天我上班的時候。
[00:21:53.160 --> 00:21:54.160]  特別有一天我上班的時候。
[00:21:54.160 --> 00:21:55.160]  特別有一天我上班的時候。
[00:21:55.160 --> 00:21:56.160]  特別有一天我上班的時候。
[00:21:56.160 --> 00:21:57.160]  特別有一天我上班的時候。
[00:21:57.160 --> 00:21:58.160]  特別有一天我上班的時候。
[00:21:58.160 --> 00:21:59.160]  特別有一天我上班的時候。
[00:22:08.160 --> 00:22:11.160]  我會問伊利亞在這樣的光景裏面,
[00:22:11.160 --> 00:22:12.160]  我會問伊利亞在這樣的光景裏面,
[00:22:12.160 --> 00:22:14.160]  她怎樣再站起來呢?其實很難的。
[00:22:14.160 --> 00:22:15.160]  我會問伊利亞在這樣的光景裏面,
[00:22:15.160 --> 00:22:16.160]  她怎樣再站起來呢?其實很難的。
[00:22:16.160 --> 00:22:17.160]  我會問伊利亞在這樣的光景裏面,
[00:22:17.160 --> 00:22:18.160]  她怎樣再站起來呢?其實很難的。
[00:22:18.160 --> 00:22:19.160]  我會問伊利亞在這樣的光景裏面,
[00:22:19.160 --> 00:22:20.160]  她怎樣再站起來呢?其實很難的。
[00:22:20.160 --> 00:22:21.160]  但是我們在看她這個解決方案之前,
[00:22:21.160 --> 00:22:22.160]  但是我們在看她這個解決方案之前,
[00:22:22.160 --> 00:22:23.160]  但是我們在看她這個解決方案之前,
[00:22:23.160 --> 00:22:24.160]  我先看為什麼她會落在這個光景裏面。
[00:22:24.160 --> 00:22:25.160]  我先看為什麼她會落在這個光景裏面。
[00:22:25.160 --> 00:22:39.160]  我先看為什麼她會落在這個光景裏面。
[00:22:39.160 --> 00:22:40.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:22:40.160 --> 00:22:41.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:22:41.160 --> 00:22:42.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:22:42.160 --> 00:22:43.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:22:43.160 --> 00:22:44.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:22:44.160 --> 00:22:45.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:22:45.160 --> 00:22:46.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:22:46.160 --> 00:22:47.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:22:47.160 --> 00:22:48.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:22:48.160 --> 00:23:01.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:23:01.160 --> 00:23:02.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:23:02.160 --> 00:23:03.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:23:03.160 --> 00:23:04.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:23:04.160 --> 00:23:05.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:23:05.160 --> 00:23:06.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:23:06.160 --> 00:23:07.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:23:07.160 --> 00:23:08.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:23:08.160 --> 00:23:09.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:23:09.160 --> 00:23:10.160]  我們用三方面來看伊利亞為什麼會落入這種光景裏面。
[00:23:18.160 --> 00:23:27.160]  我相信伊利亞的精神體力都耗盡了。
[00:23:27.160 --> 00:23:35.160]  雖然伊利亞得勝,但其實付出了很大的代價。
[00:23:35.160 --> 00:23:43.160]  頂尖的當你服事神的時候,當然你會得勝,你會有很開心的時候。
[00:23:43.160 --> 00:23:48.160]  但很多時候你也付出了很大的代價。
[00:23:48.160 --> 00:23:53.160]  得勝叫我們心靈重振。
[00:23:53.160 --> 00:23:57.160]  但得勝也叫我們心靈耗盡,有時候我們會消耗我們的體力各方面。
[00:23:57.160 --> 00:24:01.160]  得勝也會將我們消耗到我們的體力各方面。
[00:24:01.160 --> 00:24:11.160]  所以我自己在《殿經文》裏面看到,得勝往往是我們最容易跌倒,最脆弱的時候,最需要人幫助的時候。
[00:24:11.160 --> 00:24:18.160]  在這段時間看到,得勝也往往是我們最脆弱,最容易軟弱,需要人幫助的時候。
[00:24:18.160 --> 00:24:21.160]  我不知道有沒有人喜歡爬山,有沒有爬山專家。
[00:24:21.160 --> 00:24:23.160]  這裡我不知道有沒有人喜歡爬山,爬山專家。
[00:24:23.160 --> 00:24:26.160]  如果真是專家,有的人去登喜瑪拉雅山。
[00:24:26.160 --> 00:24:28.160]  有專家去登喜瑪拉雅山。
[00:24:28.160 --> 00:24:33.160]  我記得那些人登上高峰的時候,那種心情是很興奮,很開心的。
[00:24:33.160 --> 00:24:37.160]  他們登到山頂峰的時候,那種心情是很興奮,很開心的。
[00:24:37.160 --> 00:24:47.160]  但是我看那些書,或者一些紀錄片裏面,爬山專家說得很好,登上山有時候不是最難的。
[00:24:47.160 --> 00:24:50.160]  他們說登上山有的時候不是最難的。
[00:24:50.160 --> 00:24:53.160]  他說下山有時候危險重大。
[00:24:53.160 --> 00:24:56.160]  有的時候說下山危險更大。
[00:24:56.160 --> 00:25:02.160]  就是你不留心,一下子失重心的時候,你會跌倒,你可能會死亡。
[00:25:02.160 --> 00:25:06.160]  不留心,一失去重心就會跌倒死亡。
[00:25:06.160 --> 00:25:10.160]  他說下山那一下,需要更大的注意力。
[00:25:10.160 --> 00:25:13.160]  他說下山的時候,要更大的注意力。
[00:25:13.160 --> 00:25:21.160]  有一位很有名的港島的弟兄叫斯布真,在英國港島。
[00:25:21.160 --> 00:25:24.160]  有一位很著名的講道人叫斯布真。
[00:25:24.160 --> 00:25:28.160]  他講的說話,特別是講道的人,或者是弟兄姊妹。
[00:25:28.160 --> 00:25:31.160]  他講道的人,或者是弟兄姊妹。
[00:25:31.160 --> 00:25:37.160]  他說,得勝帶來的興奮,其實有時候是一件很危險的事。
[00:25:37.160 --> 00:25:41.160]  得勝所帶來的興奮,有的時候是很危險的事。
[00:25:41.160 --> 00:25:47.160]  因為往往接踵而來的是,沮喪脆弱,容易進入屬靈的低潮。
[00:25:47.160 --> 00:25:51.160]  往往因著沮喪脆弱,而進入屬靈的低潮。
[00:25:51.160 --> 00:25:56.160]  我不是說你特意不要,嘩,侍奉裏面得力,不是這個意思。
[00:25:56.160 --> 00:25:59.160]  我不是說你特別不要去侍奉得力得勝,不是這個意思。
[00:25:59.160 --> 00:26:04.160]  但是我想看看耶穌基督,祂在忙碌的侍奉裏面,
[00:26:04.160 --> 00:26:08.160]  祂怎樣處理一個精神體力消耗的情況,
[00:26:08.160 --> 00:26:10.160]  即是耶穌基督怎樣處理祂的節奏呢?
[00:26:10.160 --> 00:26:14.160]  我們看看耶穌基督在侍奉當中得勝的時候,忙碌的時候,
[00:26:14.160 --> 00:26:16.160]  祂怎樣處理祂的節奏呢?
[00:26:16.160 --> 00:26:21.160]  我想引用馬太福音十四章裏面,耶穌餵飽五千人的故事。
[00:26:21.160 --> 00:26:25.160]  我想引用馬太福音十四章裏面,耶穌餵飽五千人的故事。
[00:26:25.160 --> 00:26:28.160]  十四章裏面,馬太福音裏面,祂講到祂餵飽五千人。
[00:26:28.160 --> 00:26:31.160]  十四章裏面,馬太福音裏面,祂講到祂餵飽五千人。
[00:26:31.160 --> 00:26:33.160]  裝滿了十二個籃子,那些人都吃飽了。
[00:26:33.160 --> 00:26:35.160]  裝滿了十二個籃子,那些人都吃飽了。
[00:26:35.160 --> 00:26:37.160]  十四章二十二節,二十三節很特別。
[00:26:37.160 --> 00:26:41.160]  十四章的二十二節,二十三節很特別。
[00:26:41.160 --> 00:26:46.160]  祂說耶穌隨即吹門徒上船。
[00:26:46.160 --> 00:26:49.160]  聖經說耶穌隨即吹門徒上船。
[00:26:49.160 --> 00:26:51.160]  然後叫他們去另外一邊。
[00:26:51.160 --> 00:26:52.160]  叫他們到另外一邊。
[00:26:52.160 --> 00:26:54.160]  我自己在新加坡生活最近二十年。
[00:26:54.160 --> 00:26:56.160]  打發眾人。
[00:26:56.160 --> 00:26:58.160]  然後耶穌打發眾人。
[00:26:58.160 --> 00:27:01.160]  就獨自上山去禱告。
[00:27:01.160 --> 00:27:03.160]  就獨自上山去禱告。
[00:27:03.160 --> 00:27:04.160]  我自己很喜歡這兩個字。
[00:27:04.160 --> 00:27:07.160]  第一是吹門徒上船,吹他們上船。
[00:27:07.160 --> 00:27:08.160]  我很喜歡兩個字。
[00:27:08.160 --> 00:27:10.160]  第一個是吹門徒上船。
[00:27:10.160 --> 00:27:12.160]  第二個字是打發他們。
[00:27:12.160 --> 00:27:14.160]  另外一個字是打發他們。
[00:27:14.160 --> 00:27:16.160]  我經常想打發這個字原文的翻譯,
[00:27:16.160 --> 00:27:19.160]  我想想中文廣東話,廣東話怎麼說呢?
[00:27:19.160 --> 00:27:22.160]  我經常和曾牧師合作,國語怎麼說呢?
[00:27:22.160 --> 00:27:28.160]  剛才我也在想打發這個字怎麼樣中文翻譯,跟曾牧師討論怎麼樣翻譯。
[00:27:28.160 --> 00:27:30.160]  如果懂廣東話,你就會更加明白。
[00:27:30.160 --> 00:27:32.160]  打發的意思原文是甩掉的意思。
[00:27:32.160 --> 00:27:33.160]  甩掉他。
[00:27:33.160 --> 00:27:36.160]  廣東話更好的翻譯是甩掉他。
[00:27:36.160 --> 00:27:40.160]  普通話就是甩掉他,推出他。
[00:27:40.160 --> 00:27:42.160]  打發太文雅了。
[00:27:42.160 --> 00:27:44.160]  打發是太文雅了。
[00:27:44.160 --> 00:27:46.160]  馬太芬用一個原文的文裡面,
[00:27:46.160 --> 00:27:47.160]  是一個很有意思的,
[00:27:47.160 --> 00:27:52.160]  耶穌去到,餵飽五千人之後,甩掉這些人。
[00:27:52.160 --> 00:27:54.160]  耶穌去到,餵飽五千人以後,
[00:27:54.160 --> 00:27:56.160]  在聖經的原文希臘文說,
[00:27:56.160 --> 00:27:59.160]  你們把他們甩掉,推他們走了,趕他們走。
[00:27:59.160 --> 00:28:01.160]  那你說耶穌不是關心這些人嗎?
[00:28:01.160 --> 00:28:03.160]  你說耶穌不是關心這些人嗎?
[00:28:03.160 --> 00:28:04.160]  你不是愛他們嗎?
[00:28:04.160 --> 00:28:05.160]  你為什麼要甩掉他們?
[00:28:05.160 --> 00:28:08.160]  你為什麼要甩掉他們呢?
[00:28:08.160 --> 00:28:11.160]  聖經特別說的時候,
[00:28:11.160 --> 00:28:15.160]  他就上山禱告。
[00:28:15.160 --> 00:28:18.160]  聖經特別說的時候,他就上山禱告。
[00:28:18.160 --> 00:28:20.160]  弟兄姊妹,當我們忙碌的侍奉裡面,
[00:28:20.160 --> 00:28:22.160]  你可能會有得勝的時候,
[00:28:22.160 --> 00:28:24.160]  弟兄姊妹,我們忙碌的侍奉裡面,
[00:28:24.160 --> 00:28:25.160]  有得勝的時候,
[00:28:25.160 --> 00:28:27.160]  但是耶穌覺得他的榜樣是,
[00:28:27.160 --> 00:28:30.160]  他需要有安靜靜下來的時候,
[00:28:30.160 --> 00:28:31.160]  耶穌基督的榜樣是,
[00:28:31.160 --> 00:28:33.160]  他需要有安靜靜下來的時候,
[00:28:33.160 --> 00:28:35.160]  去聆聽神聲音的時候,
[00:28:35.160 --> 00:28:37.160]  去聆聽神聲音的時候,
[00:28:37.160 --> 00:28:38.160]  去重整自己的時候,
[00:28:38.160 --> 00:28:40.160]  去重整自己的時候,
[00:28:40.160 --> 00:28:41.160]  重整,
[00:28:41.160 --> 00:28:42.160]  有時候我們的生活裡面,
[00:28:42.160 --> 00:28:43.160]  不是很平衡,我們要平衡。
[00:28:43.160 --> 00:28:45.160]  有的時候我們的生活不平衡,
[00:28:45.160 --> 00:28:46.160]  我們要重新重整平衡。
[00:28:46.160 --> 00:28:47.160]  我們要重新重整平衡。
[00:28:47.160 --> 00:28:49.160]  我不知道你自己生活的操練是怎樣。
[00:28:49.160 --> 00:28:51.160]  我不知道你自己生活的操練是怎樣。
[00:28:51.160 --> 00:28:52.160]  我不知道你自己生活的操練是怎樣。
[00:28:52.160 --> 00:28:53.160]  你有沒有每一個禮拜,
[00:28:53.160 --> 00:28:54.160]  你有沒有每一個禮拜,
[00:28:54.160 --> 00:28:55.160]  每一個月都有一些這樣,
[00:28:55.160 --> 00:28:56.160]  每一個月都有一些這樣,
[00:28:56.160 --> 00:28:57.160]  真的甩掉其他人的時候。
[00:28:57.160 --> 00:28:58.160]  真的甩掉其他人的時候。
[00:28:58.160 --> 00:28:59.160]  你有沒有每一個禮拜或者每一個月,
[00:28:59.160 --> 00:29:00.160]  你有沒有每一個禮拜或者每一個月,
[00:29:00.160 --> 00:29:02.160]  把一些別的事情甩掉的時候呢?
[00:29:02.160 --> 00:29:03.160]  把一些別的事情甩掉的時候呢?
[00:29:03.160 --> 00:29:04.160]  我自己在新加坡生活最近10年。
[00:29:04.160 --> 00:29:05.160]  我自己在新加坡生活最近10年。
[00:29:05.160 --> 00:29:14.160]  我自己在新加坡生活最近10年。
[00:29:14.160 --> 00:29:15.160]  我發覺我自己需要安靜的地方。
[00:29:15.160 --> 00:29:16.160]  我發覺我自己需要安靜的地方。
[00:29:16.160 --> 00:29:17.160]  香港不通融,
[00:29:17.160 --> 00:29:18.160]  香港不通融,
[00:29:18.160 --> 00:29:19.160]  香港不行。
[00:29:19.160 --> 00:29:20.160]  香港不行。
[00:29:20.160 --> 00:29:21.160]  香港不通融,
[00:29:21.160 --> 00:29:22.160]  香港不行。
[00:29:22.160 --> 00:29:23.160]  新加坡的麥當勞,
[00:29:23.160 --> 00:29:24.160]  新加坡的麥當勞,
[00:29:24.160 --> 00:29:25.160]  早上7點至10點的時間,
[00:29:25.160 --> 00:29:26.160]  早上7點至10點的時間,
[00:29:26.160 --> 00:29:27.160]  早上7點至10點的時間,
[00:29:27.160 --> 00:29:28.160]  很少人去麥當勞的。
[00:29:28.160 --> 00:29:29.160]  很少人去麥當勞的。
[00:29:29.160 --> 00:29:30.160]  很少人去麥當勞的。
[00:29:30.160 --> 00:29:31.160]  通常買完就走去上班、上學。
[00:29:31.160 --> 00:29:32.160]  通常買完就走去上班、上學。
[00:29:32.160 --> 00:29:35.160]  很少人去麥當勞的。
[00:29:35.160 --> 00:29:36.160]  很少人去麥當勞的。
[00:29:36.160 --> 00:29:37.160]  很少人去麥當勞的。
[00:29:37.160 --> 00:29:38.160]  很少人去麥當勞的。
[00:29:38.160 --> 00:29:39.160]  很少人去麥當勞的。
[00:29:39.160 --> 00:29:40.160]  很少人去麥當勞的。
[00:29:40.160 --> 00:29:41.160]  很少人去麥當勞的。
[00:29:41.160 --> 00:29:42.160]  很少人去麥當勞的。
[00:29:42.160 --> 00:29:43.160]  很少人去麥當勞的。
[00:29:43.160 --> 00:29:44.160]  很少人去麥當勞的。
[00:29:44.160 --> 00:29:45.160]  很少人去麥當勞的。
[00:29:45.160 --> 00:29:46.160]  很少人去麥當勞的。
[00:29:46.160 --> 00:29:47.160]  很少人去麥當勞的。
[00:29:47.160 --> 00:29:48.160]  很少人去麥當勞的。
[00:29:48.160 --> 00:29:49.160]  很少人去麥當勞的。
[00:29:49.160 --> 00:29:50.160]  很少人去麥當勞的。
[00:29:50.160 --> 00:30:04.160]  很少人去麥當勞的。
[00:30:04.160 --> 00:30:05.160]  很少人去麥當勞的。
[00:30:05.160 --> 00:30:06.160]  很少人去麥當勞的。
[00:30:06.160 --> 00:30:07.160]  很少人去麥當勞的。
[00:30:07.160 --> 00:30:08.160]  很少人去麥當勞的。
[00:30:08.160 --> 00:30:09.160]  很少人去麥當勞的。
[00:30:09.160 --> 00:30:10.160]  很少人去麥當勞的。
[00:30:10.160 --> 00:30:11.160]  很少人去麥當勞的。
[00:30:11.160 --> 00:30:12.160]  很少人去麥當勞的。
[00:30:12.160 --> 00:30:13.160]  很少人去麥當勞的。
[00:30:13.160 --> 00:30:14.160]  很少人去麥當勞的。
[00:30:14.160 --> 00:30:15.160]  很少人去麥當勞的。
[00:30:15.160 --> 00:30:16.160]  很少人去麥當勞的。
[00:30:16.160 --> 00:30:17.160]  很少人去麥當勞的。
[00:30:17.160 --> 00:30:18.160]  很少人去麥當勞的。
[00:30:18.160 --> 00:30:19.160]  很少人去麥當勞的。
[00:30:19.160 --> 00:30:20.160]  很少人去麥當勞的。
[00:30:20.160 --> 00:30:21.160]  很少人去麥當勞的。
[00:30:21.160 --> 00:30:22.160]  很少人去麥當勞的。
[00:30:22.160 --> 00:30:23.160]  很少人去麥當勞的。
[00:30:23.160 --> 00:30:24.160]  很少人去麥當勞的。
[00:30:24.160 --> 00:30:25.160]  很少人去麥當勞的。
[00:30:25.160 --> 00:30:26.160]  很少人去麥當勞的。
[00:30:26.160 --> 00:30:27.160]  很少人去麥當勞的。
[00:30:27.160 --> 00:30:28.160]  很少人去麥當勞的。
[00:30:28.160 --> 00:30:29.160]  很少人去麥當勞的。
[00:30:29.160 --> 00:30:30.160]  很少人去麥當勞的。
[00:30:30.160 --> 00:30:31.160]  很少人去麥當勞的。
[00:30:31.160 --> 00:30:32.160]  很少人去麥當勞的。
[00:30:32.160 --> 00:30:33.160]  很少人去麥當勞的。
[00:30:33.160 --> 00:30:34.160]  很少人去麥當勞的。
[00:30:34.160 --> 00:30:35.160]  很少人去麥當勞的。
[00:30:35.160 --> 00:31:04.160]  很少人去麥當勞的。
[00:31:05.160 --> 00:31:06.160]  很少人去麥當勞的。
[00:31:06.160 --> 00:31:07.160]  很少人去麥當勞的。
[00:31:07.160 --> 00:31:08.160]  很少人去麥當勞的。
[00:31:08.160 --> 00:31:09.160]  很少人去麥當勞的。
[00:31:09.160 --> 00:31:10.160]  很少人去麥當勞的。
[00:31:10.160 --> 00:31:11.160]  很少人去麥當勞的。
[00:31:11.160 --> 00:31:12.160]  很少人去麥當勞的。
[00:31:12.160 --> 00:31:13.160]  很少人去麥當勞的。
[00:31:13.160 --> 00:31:14.160]  很少人去麥當勞的。
[00:31:14.160 --> 00:31:15.160]  很少人去麥當勞的。
[00:31:15.160 --> 00:31:16.160]  很少人去麥當勞的。
[00:31:16.160 --> 00:31:17.160]  很少人去麥當勞的。
[00:31:17.160 --> 00:31:18.160]  很少人去麥當勞的。
[00:31:18.160 --> 00:31:19.160]  很少人去麥當勞的。
[00:31:19.160 --> 00:31:20.160]  很少人去麥當勞的。
[00:31:20.160 --> 00:31:21.160]  很少人去麥當勞的。
[00:31:21.160 --> 00:31:41.160]  很少人去麥當勞的。
[00:31:41.160 --> 00:31:51.160]  很少人去麥當勞的。
[00:31:51.160 --> 00:31:52.160]  很少人去麥當勞的。
[00:31:52.160 --> 00:31:53.160]  很少人去麥當勞的。
[00:31:53.160 --> 00:31:54.160]  很少人去麥當勞的。
[00:31:54.160 --> 00:31:55.160]  很少人去麥當勞的。
[00:31:55.160 --> 00:31:56.160]  很少人去麥當勞的。
[00:31:56.160 --> 00:31:57.160]  很少人去麥當勞的。
[00:31:57.160 --> 00:31:58.160]  很少人去麥當勞的。
[00:31:58.160 --> 00:31:59.160]  很少人去麥當勞的。
[00:31:59.160 --> 00:32:00.160]  很少人去麥當勞的。
[00:32:00.160 --> 00:32:01.160]  很少人去麥當勞的。
[00:32:01.160 --> 00:32:02.160]  很少人去麥當勞的。
[00:32:02.160 --> 00:32:03.160]  很少人去麥當勞的。
[00:32:03.160 --> 00:32:04.160]  很少人去麥當勞的。
[00:32:04.160 --> 00:32:05.160]  很少人去麥當勞的。
[00:32:05.160 --> 00:32:06.160]  很少人去麥當勞的。
[00:32:06.160 --> 00:32:12.160]  很少人去麥當勞的。
[00:32:12.160 --> 00:32:13.160]  很少人去麥當勞的。
[00:32:13.160 --> 00:32:14.160]  很少人去麥當勞的。
[00:32:14.160 --> 00:32:15.160]  很少人去麥當勞的。
[00:32:15.160 --> 00:32:16.160]  很少人去麥當勞的。
[00:32:16.160 --> 00:32:17.160]  很少人去麥當勞的。
[00:32:17.160 --> 00:32:18.160]  很少人去麥當勞的。
[00:32:18.160 --> 00:32:19.160]  很少人去麥當勞的。
[00:32:19.160 --> 00:32:20.160]  很少人去麥當勞的。
[00:32:20.160 --> 00:32:21.160]  很少人去麥當勞的。
[00:32:21.160 --> 00:32:22.160]  很少人去麥當勞的。
[00:32:22.160 --> 00:32:23.160]  很少人去麥當勞的。
[00:32:23.160 --> 00:32:24.160]  很少人去麥當勞的。
[00:32:24.160 --> 00:32:25.160]  很少人去麥當勞的。
[00:32:25.160 --> 00:32:26.160]  很少人去麥當勞的。
[00:32:26.160 --> 00:32:27.160]  很少人去麥當勞的。
[00:32:27.160 --> 00:32:37.160]  很少人去麥當勞的。
[00:32:37.160 --> 00:32:38.160]  很少人去麥當勞的。
[00:32:38.160 --> 00:32:39.160]  很少人去麥當勞的。
[00:32:39.160 --> 00:32:40.160]  很少人去麥當勞的。
[00:32:40.160 --> 00:32:41.160]  很少人去麥當勞的。
[00:32:41.160 --> 00:32:42.160]  很少人去麥當勞的。
[00:32:42.160 --> 00:32:43.160]  很少人去麥當勞的。
[00:32:43.160 --> 00:32:44.160]  很少人去麥當勞的。
[00:32:44.160 --> 00:32:45.160]  很少人去麥當勞的。
[00:32:45.160 --> 00:32:46.160]  很少人去麥當勞的。
[00:32:46.160 --> 00:32:47.160]  很少人去麥當勞的。
[00:32:47.160 --> 00:32:48.160]  很少人去麥當勞的。
[00:32:48.160 --> 00:32:49.160]  很少人去麥當勞的。
[00:32:49.160 --> 00:32:50.160]  很少人去麥當勞的。
[00:32:50.160 --> 00:32:51.160]  很少人去麥當勞的。
[00:32:51.160 --> 00:32:52.160]  很少人去麥當勞的。
[00:32:52.160 --> 00:32:58.160]  很少人去麥當勞的。
[00:32:58.160 --> 00:32:59.160]  很少人去麥當勞的。
[00:32:59.160 --> 00:33:00.160]  很少人去麥當勞的。
[00:33:00.160 --> 00:33:01.160]  很少人去麥當勞的。
[00:33:01.160 --> 00:33:02.160]  很少人去麥當勞的。
[00:33:02.160 --> 00:33:03.160]  很少人去麥當勞的。
[00:33:03.160 --> 00:33:04.160]  很少人去麥當勞的。
[00:33:04.160 --> 00:33:05.160]  很少人去麥當勞的。
[00:33:05.160 --> 00:33:06.160]  很少人去麥當勞的。
[00:33:06.160 --> 00:33:07.160]  很少人去麥當勞的。
[00:33:07.160 --> 00:33:08.160]  很少人去麥當勞的。
[00:33:08.160 --> 00:33:09.160]  很少人去麥當勞的。
[00:33:09.160 --> 00:33:10.160]  很少人去麥當勞的。
[00:33:10.160 --> 00:33:11.160]  很少人去麥當勞的。
[00:33:11.160 --> 00:33:12.160]  很少人去麥當勞的。
[00:33:12.160 --> 00:33:13.160]  很少人去麥當勞的。
[00:33:13.160 --> 00:33:24.160]  很少人去麥當勞的。
[00:33:24.160 --> 00:33:25.160]  很少人去麥當勞的。
[00:33:25.160 --> 00:33:26.160]  很少人去麥當勞的。
[00:33:26.160 --> 00:33:27.160]  很少人去麥當勞的。
[00:33:27.160 --> 00:33:28.160]  很少人去麥當勞的。
[00:33:28.160 --> 00:33:29.160]  很少人去麥當勞的。
[00:33:29.160 --> 00:33:30.160]  很少人去麥當勞的。
[00:33:30.160 --> 00:33:31.160]  很少人去麥當勞的。
[00:33:31.160 --> 00:33:32.160]  很少人去麥當勞的。
[00:33:32.160 --> 00:33:33.160]  很少人去麥當勞的。
[00:33:33.160 --> 00:33:34.160]  很少人去麥當勞的。
[00:33:34.160 --> 00:33:35.160]  很少人去麥當勞的。
[00:33:35.160 --> 00:33:36.160]  很少人去麥當勞的。
[00:33:36.160 --> 00:33:37.160]  很少人去麥當勞的。
[00:33:37.160 --> 00:33:38.160]  很少人去麥當勞的。
[00:33:38.160 --> 00:33:39.160]  很少人去麥當勞的。
[00:33:39.160 --> 00:33:45.160]  很少人去麥當勞的。
[00:33:45.160 --> 00:33:46.160]  很少人去麥當勞的。
[00:33:46.160 --> 00:33:47.160]  很少人去麥當勞的。
[00:33:47.160 --> 00:33:48.160]  很少人去麥當勞的。
[00:33:48.160 --> 00:33:49.160]  很少人去麥當勞的。
[00:33:49.160 --> 00:33:50.160]  很少人去麥當勞的。
[00:33:50.160 --> 00:33:51.160]  很少人去麥當勞的。
[00:33:51.160 --> 00:33:52.160]  很少人去麥當勞的。
[00:33:52.160 --> 00:33:53.160]  很少人去麥當勞的。
[00:33:53.160 --> 00:33:54.160]  很少人去麥當勞的。
[00:33:54.160 --> 00:33:55.160]  很少人去麥當勞的。
[00:33:55.160 --> 00:33:56.160]  很少人去麥當勞的。
