
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹、各位朋友
[00:19:14.000 --> 00:19:16.000]  第二就是會失去了
[00:19:16.000 --> 00:19:18.000]  上帝那個絕對的
[00:19:18.000 --> 00:19:20.000]  道德價值的標準
[00:19:20.000 --> 00:19:21.000]  這個世代的道德價值
[00:19:21.000 --> 00:19:22.000]  是每況愈下
[00:19:22.000 --> 00:19:24.000]  是不斷會轉變的
[00:19:24.000 --> 00:19:26.000]  當我們不好好的培育他們
[00:19:26.000 --> 00:19:27.000]  讓他們認識
[00:19:27.000 --> 00:19:29.000]  什麼是上帝的價值的時間
[00:19:29.000 --> 00:19:30.000]  他們只不過
[00:19:30.000 --> 00:19:32.000]  會和熟悉的人的眼光一樣
[00:19:32.000 --> 00:19:34.000]  今天很多年輕人就是一樣
[00:19:34.000 --> 00:19:35.000]  去看同性戀
[00:19:35.000 --> 00:19:38.000]  看婚前性行為
[00:19:38.000 --> 00:19:41.000]  有沒有和上帝的眼光去看呢?
[00:19:41.000 --> 00:19:43.000]  更加嚴重的就是
[00:19:43.000 --> 00:19:45.000]  失去了個人敬拜和毀身的生命
[00:19:45.000 --> 00:19:47.000]  以致有人說
[00:19:47.000 --> 00:19:51.000]  教會是面臨死亡
[00:19:51.000 --> 00:19:52.000]  這個是不是有很多
[00:19:52.000 --> 00:19:54.000]  在西方教會的寫照
[00:19:54.000 --> 00:19:56.000]  有很多教會都變成了
[00:19:56.000 --> 00:19:58.000]  旅遊點神會關門
[00:19:58.000 --> 00:20:00.000]  求神幫助我們
[00:20:00.000 --> 00:20:02.000]  我們很重視
[00:20:02.000 --> 00:20:04.000]  很著緊我們兒女
[00:20:04.000 --> 00:20:07.000]  那個的學業
[00:20:07.000 --> 00:20:09.000]  或者很多方面的成就
[00:20:09.000 --> 00:20:10.000]  但我們有沒有著緊
[00:20:10.000 --> 00:20:18.000]  去屬靈、生命的成長呢?
[00:20:18.000 --> 00:20:20.000]  有沒有用我們
[00:20:20.000 --> 00:20:22.000]  新教、賢教
[00:20:22.000 --> 00:20:26.000]  用我們來關心認識上帝呢?
[00:20:26.000 --> 00:20:27.000]  沒錯
[00:20:27.000 --> 00:20:28.000]  兒童主日學
[00:20:28.000 --> 00:20:29.000]  兒童團契
[00:20:29.000 --> 00:20:31.000]  青少年的活動
[00:20:31.000 --> 00:20:32.000]  聚會崇拜
[00:20:32.000 --> 00:20:34.000]  都能夠幫助他們
[00:20:34.000 --> 00:20:36.000]  但每個星期只有一次
[00:20:36.000 --> 00:20:38.000]  唯有我們能夠每天
[00:20:38.000 --> 00:20:40.000]  為他們禱告
[00:20:40.000 --> 00:20:42.000]  帶領他們
[00:20:42.000 --> 00:20:44.000]  去跟隨認識上帝
[00:20:44.000 --> 00:20:48.000]  感謝神讓我慢慢學習這個道理
[00:20:48.000 --> 00:20:49.000]  讓我有機會
[00:20:49.000 --> 00:20:52.000]  每晚都跟我太太和兒子
[00:20:52.000 --> 00:20:54.000]  一起去看一本
[00:20:54.000 --> 00:20:57.000]  給少年的靈修書籍
[00:20:57.000 --> 00:20:59.000]  一版很簡單
[00:20:59.000 --> 00:21:01.000]  有一段文字
[00:21:01.000 --> 00:21:03.000]  有一段經文
[00:21:03.000 --> 00:21:04.000]  一起去禱告
[00:21:04.000 --> 00:21:06.000]  我們為今天的事情去感恩
[00:21:06.000 --> 00:21:09.000]  為明天要的事情去禱告
[00:21:09.000 --> 00:21:10.000]  家人、教會
[00:21:10.000 --> 00:21:13.000]  甚至是世界的事情
[00:21:13.000 --> 00:21:14.000]  頂智梅
[00:21:14.000 --> 00:21:15.000]  如果你沒有時間
[00:21:15.000 --> 00:21:16.000]  我鼓勵你
[00:21:16.000 --> 00:21:17.000]  不遲的
[00:21:17.000 --> 00:21:18.000]  回去開始
[00:21:18.000 --> 00:21:20.000]  一個星期一次
[00:21:20.000 --> 00:21:22.000]  每天都有的
[00:21:22.000 --> 00:21:24.000]  一個簡單的家庭的聚會
[00:21:24.000 --> 00:21:26.000]  家庭的崇拜
[00:21:26.000 --> 00:21:28.000]  無論你的兒女是小
[00:21:28.000 --> 00:21:30.000]  你的兒女已經是少年
[00:21:30.000 --> 00:21:32.000]  甚至你的兒女已經長大成人
[00:21:32.000 --> 00:21:34.000]  你仍然要去關心
[00:21:34.000 --> 00:21:37.000]  他屬靈的生命
[00:21:37.000 --> 00:21:39.000]  讓我們能夠培養敬虔的下一代
[00:21:39.000 --> 00:21:42.000]  讓我們教會能夠產生敬虔的下一代
[00:21:42.000 --> 00:21:44.000]  我們教會有Avana
[00:21:44.000 --> 00:21:47.000]  一個很好的兒童的士工
[00:21:47.000 --> 00:21:50.000]  鼓勵頂智梅讓你兒女去參加
[00:21:50.000 --> 00:21:52.000]  他有一個很重要的使命宣言
[00:21:52.000 --> 00:21:56.000]  Leading Kids Worldwide to Know, Love and Serve Christ
[00:21:56.000 --> 00:21:58.000]  認識愛慕
[00:21:58.000 --> 00:22:00.000]  和服侍基督
[00:22:00.000 --> 00:22:04.000]  這個就是你和我對下一代的心意
[00:22:04.000 --> 00:22:07.000]  求神幫助我們
[00:22:07.000 --> 00:22:09.000]  但我們想提醒
[00:22:09.000 --> 00:22:11.000]  去到一個成年人的時候
[00:22:11.000 --> 00:22:12.000]  很多時候他的決定
[00:22:12.000 --> 00:22:14.000]  都是由他自己去負責
[00:22:14.000 --> 00:22:16.000]  但我們要打好一個基礎
[00:22:16.000 --> 00:22:18.000]  就好像我自己舞會的牧師
[00:22:18.000 --> 00:22:21.000]  他是一個敬虔的牧者
[00:22:21.000 --> 00:22:23.000]  他有三個兒女
[00:22:23.000 --> 00:22:25.000]  三個兒女現在都長大成人
[00:22:25.000 --> 00:22:28.000]  有兩個女兒繼續在教會熱心地服侍
[00:22:28.000 --> 00:22:31.000]  但他的兒子最終選擇離開教會
[00:22:31.000 --> 00:22:34.000]  不是說這個牧師沒有盡他的責任
[00:22:34.000 --> 00:22:37.000]  因為我自己親眼見過
[00:22:37.000 --> 00:22:39.000]  只不過是這個年輕人的選擇
[00:22:39.000 --> 00:22:42.000]  但仍然我們要為我們的兒女
[00:22:42.000 --> 00:22:44.000]  打下一個美好的基礎
[00:22:44.000 --> 00:22:46.000]  來好好地栽培他們
[00:22:46.000 --> 00:22:48.000]  弟兄姊妹讓我們去同心
[00:22:48.000 --> 00:22:50.000]  讓我們不要被這個世代去衝擊
[00:22:50.000 --> 00:22:53.000]  影響到我們的下一代
[00:22:53.000 --> 00:22:55.000]  繼續這段經文讓我們看到
[00:22:55.000 --> 00:22:57.000]  我們認知我們是上帝
[00:22:57.000 --> 00:23:00.000]  第二我們就要破除一個惡的循環
[00:23:00.000 --> 00:23:01.000]  這個循環是什麼呢?
[00:23:01.000 --> 00:23:02.000]  很快地和大家看看
[00:23:02.000 --> 00:23:04.000]  就是講到這班以色列人
[00:23:04.000 --> 00:23:06.000]  他們去反叛
[00:23:06.000 --> 00:23:07.000]  他們離開了
[00:23:07.000 --> 00:23:11.000]  這位他們應該要侍奉敬拜的耶和華上帝
[00:23:11.000 --> 00:23:14.000]  他竟然跟隨了異邦的文化
[00:23:14.000 --> 00:23:16.000]  他們居住的迦南人的地方
[00:23:16.000 --> 00:23:17.000]  來敬拜偶像
[00:23:17.000 --> 00:23:19.000]  以上帝的怒氣向他們發作
[00:23:19.000 --> 00:23:21.000]  懲罰他們
[00:23:21.000 --> 00:23:23.000]  這個耶和華上帝
[00:23:23.000 --> 00:23:25.000]  不是曾經說過
[00:23:25.000 --> 00:23:28.000]  在摩西說過的七一合紀三十四章
[00:23:28.000 --> 00:23:29.000]  第六至第七節說
[00:23:29.000 --> 00:23:31.000]  他是不輕而發怒
[00:23:31.000 --> 00:23:32.000]  他有豐盛的憐憫
[00:23:32.000 --> 00:23:35.000]  有恩典的上帝嗎?
[00:23:35.000 --> 00:23:36.000]  但上帝說
[00:23:36.000 --> 00:23:40.000]  如果他的百姓沒有好好跟隨他的時間
[00:23:40.000 --> 00:23:42.000]  他有權
[00:23:42.000 --> 00:23:43.000]  他說過
[00:23:43.000 --> 00:23:47.000]  他會來到這裡懲罰他們
[00:23:47.000 --> 00:23:51.000]  正好上帝就這樣按照他自己的說話
[00:23:51.000 --> 00:23:53.000]  來到這裡做
[00:23:53.000 --> 00:23:54.000]  以至
[00:23:54.000 --> 00:23:58.000]  當以色列人受著鄰國的人攻擊的時間
[00:23:58.000 --> 00:24:02.000]  聖經說他們很慘很痛苦
[00:24:02.000 --> 00:24:04.000]  甚至是站立不住
[00:24:04.000 --> 00:24:07.000]  站都站不穩
[00:24:07.000 --> 00:24:09.000]  真的受不了
[00:24:09.000 --> 00:24:11.000]  他們真的喊救命
[00:24:11.000 --> 00:24:12.000]  他們真的喊救命
[00:24:12.000 --> 00:24:14.000]  他們因此去到呼求
[00:24:14.000 --> 00:24:16.000]  他們記得原來有一個耶和華上帝
[00:24:16.000 --> 00:24:17.000]  比他們迦南
[00:24:17.000 --> 00:24:19.000]  敬拜迦南的神明更加厲害
[00:24:19.000 --> 00:24:22.000]  所以就要呼求耶和華上帝
[00:24:22.000 --> 00:24:25.000]  結果上帝出於他的憐憫
[00:24:25.000 --> 00:24:27.000]  出於他愛慕他的百姓
[00:24:27.000 --> 00:24:30.000]  本來上帝可以不理他們
[00:24:30.000 --> 00:24:33.000]  甚至在曠野當有人犯罪的時候
[00:24:33.000 --> 00:24:35.000]  上帝馬上擊殺他們
[00:24:35.000 --> 00:24:37.000]  但上帝說
[00:24:37.000 --> 00:24:40.000]  因為你是我的百姓
[00:24:40.000 --> 00:24:44.000]  我就興起士師
[00:24:44.000 --> 00:24:46.000]  興起士師來拯救
[00:24:46.000 --> 00:24:48.000]  士師英文是judges
[00:24:48.000 --> 00:24:52.000]  所以大家不要誤會士師不是一個法官
[00:24:52.000 --> 00:24:55.000]  士師最重要在這段聖經告訴你
[00:24:55.000 --> 00:24:57.000]  是拯救
[00:24:57.000 --> 00:24:59.000]  是耶和華上帝的一個工具
[00:24:59.000 --> 00:25:04.000]  一個使者來拯救以色列人脫離的危險
[00:25:04.000 --> 00:25:07.000]  但士師在這裡的時候 以色列人就跟隨他
[00:25:07.000 --> 00:25:10.000]  但士師死亡之後
[00:25:10.000 --> 00:25:13.000]  這班以色列人就重蹈覆轍
[00:25:13.000 --> 00:25:16.000]  惡性的循環甚至越滾越大
[00:25:16.000 --> 00:25:20.000]  沒錯的 士師在這裡的時候會帶來平安
[00:25:20.000 --> 00:25:24.000]  第三章十一節 三章三十節 五章三十一節
[00:25:24.000 --> 00:25:26.000]  都這樣講到國中就太平了
[00:25:26.000 --> 00:25:28.000]  但其實士師都不是完美的
[00:25:28.000 --> 00:25:31.000]  因為很多士師我們見到越來越差的
[00:25:31.000 --> 00:25:34.000]  後來的士師都沒有提到有平安這個字
[00:25:34.000 --> 00:25:40.000]  甚至知道參選最後的士師是一個不合格的士師
[00:25:40.000 --> 00:25:43.000]  這個就是一個惡性的循環
[00:25:43.000 --> 00:25:46.000]  是越滾越惡 越滾越大
[00:25:46.000 --> 00:25:48.000]  就好像滾雪球一樣
[00:25:48.000 --> 00:25:51.000]  在美國一個曾經是首富
[00:25:51.000 --> 00:25:53.000]  最著名的投資者巴菲特
[00:25:53.000 --> 00:25:55.000]  他說人生就好像滾雪球
[00:25:55.000 --> 00:25:57.000]  重要的是找到一些很濕的雪
[00:25:57.000 --> 00:25:59.000]  還有一個很長的斜坡
[00:25:59.000 --> 00:26:01.000]  這裡當然是講投資之道
[00:26:01.000 --> 00:26:04.000]  濕的雪才會達到雪球繼續滾
[00:26:04.000 --> 00:26:08.000]  長的斜坡就是更多的時間滾得更大
[00:26:08.000 --> 00:26:11.000]  惡性的循環在意識裡面就是這樣
[00:26:11.000 --> 00:26:13.000]  越滾越大
[00:26:13.000 --> 00:26:15.000]  不知道你的生命
[00:26:15.000 --> 00:26:16.000]  好的東西是越滾越大
[00:26:16.000 --> 00:26:20.000]  還是差的東西 惡的東西是越滾越大呢
[00:26:20.000 --> 00:26:21.000]  就好像這幅圖畫
[00:26:21.000 --> 00:26:23.000]  希望不是你的寫照
[00:26:23.000 --> 00:26:26.000]  就是那些欠債是越滾越大
[00:26:26.000 --> 00:26:28.000]  求神幫助我們
[00:26:28.000 --> 00:26:30.000]  究竟這群以色列人
[00:26:30.000 --> 00:26:33.000]  他們做了什麼錯事
[00:26:33.000 --> 00:26:34.000]  什麼惡事呢
[00:26:34.000 --> 00:26:36.000]  聖經有一個說話說
[00:26:36.000 --> 00:26:38.000]  耶和華眼中看為惡的事
[00:26:38.000 --> 00:26:40.000]  在第十一節的第二時間
[00:26:40.000 --> 00:26:43.000]  原來這個就在聖經第一次講到
[00:26:43.000 --> 00:26:45.000]  對於以色列人的評語
[00:26:45.000 --> 00:26:47.000]  跟著每一個的循環
[00:26:47.000 --> 00:26:49.000]  三章第七節十二節一直下去
[00:26:49.000 --> 00:26:51.000]  都是出現了這個字眼
[00:26:51.000 --> 00:26:54.000]  是第一句來到最後一個的開端
[00:26:54.000 --> 00:26:57.000]  耶和華眼目是眨眼全地
[00:26:57.000 --> 00:26:59.000]  去看到每一個人
[00:26:59.000 --> 00:27:01.000]  他就是局限一個地方
[00:27:01.000 --> 00:27:03.000]  他是創造宇宙萬物
[00:27:03.000 --> 00:27:06.000]  是你和我的上帝
[00:27:06.000 --> 00:27:08.000]  跟著在其他的經文
[00:27:08.000 --> 00:27:10.000]  撒姆爾記上撒姆爾記下
[00:27:10.000 --> 00:27:12.000]  無論君王無論以色列人
[00:27:12.000 --> 00:27:14.000]  都是用了這個字眼
[00:27:14.000 --> 00:27:18.000]  做了一個判斷他們的人生
[00:27:18.000 --> 00:27:20.000]  耶和華眼中看為惡的事
[00:27:20.000 --> 00:27:21.000]  相反就是什麼
[00:27:21.000 --> 00:27:25.000]  耶和華眼中看為正的事
[00:27:25.000 --> 00:27:27.000]  弟兄姊妹
[00:27:27.000 --> 00:27:30.000]  當耶和華看你的時間
[00:27:30.000 --> 00:27:34.000]  究竟是他眼中看為正的事
[00:27:34.000 --> 00:27:38.000]  還是眼中看為惡的事
[00:27:38.000 --> 00:27:41.000]  求神幫助我們
[00:27:41.000 --> 00:27:43.000]  耶和華眼中看為惡的事是什麼呢
[00:27:43.000 --> 00:27:44.000]  聖經用了幾個字眼
[00:27:44.000 --> 00:27:47.000]  他們離棄了這位的上帝
[00:27:47.000 --> 00:27:50.000]  拯救他們離開埃及進入英雄之地
[00:27:50.000 --> 00:27:53.000]  他們不聽從耶和華上帝的命令
[00:27:53.000 --> 00:27:55.000]  他的律例 誡命典章
[00:27:55.000 --> 00:27:59.000]  他們隨從敬拜列邦的偶像
[00:27:59.000 --> 00:28:02.000]  十誡裡面說到
[00:28:02.000 --> 00:28:04.000]  耶和華上帝是獨一的真實
[00:28:04.000 --> 00:28:08.000]  不可以雕刻偶像來侍奉他們
[00:28:08.000 --> 00:28:09.000]  他們就是這樣做
[00:28:09.000 --> 00:28:14.000]  去到敬拜 隨從 甚至侍奉巴力和阿斯他祿
[00:28:14.000 --> 00:28:18.000]  巴力和阿斯他祿就是迦南人的神明
[00:28:18.000 --> 00:28:19.000]  一個男一個女
[00:28:19.000 --> 00:28:24.000]  這就是考古學裡面發掘到的當時的銅像
[00:28:24.000 --> 00:28:30.000]  巴力是掌管風雲變色和生育
[00:28:30.000 --> 00:28:35.000]  而阿斯他祿也是一個女神掌管生育
[00:28:35.000 --> 00:28:37.000]  這就是迦南人敬拜的文化
[00:28:37.000 --> 00:28:39.000]  是一男一女的
[00:28:39.000 --> 00:28:44.000]  而很多時候敬拜文化是一個污穢淫亂邪黨的文化
[00:28:44.000 --> 00:28:50.000]  因為要討奪神明就會有很多污穢的事情在敬拜裡面發生
[00:28:50.000 --> 00:28:55.000]  本來是一個跟隨聖潔的真神耶和華上帝
[00:28:55.000 --> 00:28:57.000]  單單侍奉他的
[00:28:57.000 --> 00:28:58.000]  以色列人不認識他
[00:28:58.000 --> 00:29:00.000]  不知道他的作為
[00:29:00.000 --> 00:29:02.000]  看耶和華眼中看為惡的事
[00:29:02.000 --> 00:29:03.000]  去敬拜神明
[00:29:03.000 --> 00:29:10.000]  聖經形容他們是隨從別神而行淫
[00:29:10.000 --> 00:29:13.000]  在上帝眼裡就是這麼可惡
[00:29:13.000 --> 00:29:15.000]  原來不敬拜上帝
[00:29:15.000 --> 00:29:17.000]  敬拜了其他偶像
[00:29:17.000 --> 00:29:23.000]  在上帝眼中是一個很嚴重的罪行
[00:29:23.000 --> 00:29:25.000]  因為婚姻的關係
[00:29:25.000 --> 00:29:32.000]  就是聖經最貼切形容上帝的百姓和他的關係
[00:29:32.000 --> 00:29:34.000]  要從一而終
[00:29:34.000 --> 00:29:37.000]  不可以有其他的關係在裡面
[00:29:37.000 --> 00:29:38.000]  但這群以色列人
[00:29:38.000 --> 00:29:44.000]  他是被迦南人的文化 世俗的文化 敬拜的文化
[00:29:44.000 --> 00:29:46.000]  影響了他們的生命
[00:29:46.000 --> 00:29:48.000]  被他們同化了
[00:29:48.000 --> 00:29:50.000]  他們慢慢從上帝的子民
[00:29:50.000 --> 00:29:52.000]  侵襲迦南文化
[00:29:52.000 --> 00:29:55.000]  再多一點 污穢多一點
[00:29:55.000 --> 00:29:57.000]  甚至他們成為了迦南人
[00:29:57.000 --> 00:30:00.000]  再不是上帝的子民
[00:30:00.000 --> 00:30:02.000]  請姐妹求神幫助我們
[00:30:02.000 --> 00:30:03.000]  我們要思想一下
[00:30:03.000 --> 00:30:07.000]  我們有沒有去離棄耶和華上帝
[00:30:07.000 --> 00:30:10.000]  有沒有去到
[00:30:10.000 --> 00:30:12.000]  可能你生命裡有些痛苦
[00:30:12.000 --> 00:30:13.000]  我講過了
[00:30:13.000 --> 00:30:15.000]  可能是上帝給我們的提醒
[00:30:15.000 --> 00:30:18.000]  給我們的懲罰
[00:30:18.000 --> 00:30:20.000]  而我們有沒有去到
[00:30:20.000 --> 00:30:21.000]  也有沒有去到呼求上帝
[00:30:21.000 --> 00:30:23.000]  其實不單止要呼求
[00:30:23.000 --> 00:30:25.000]  在聖經裡面讓我們看到
[00:30:25.000 --> 00:30:27.000]  以色列人好像沒有真誠的悔改
[00:30:27.000 --> 00:30:29.000]  如果有真誠悔改的時間
[00:30:29.000 --> 00:30:31.000]  可能就不會再出現下一個循環
[00:30:31.000 --> 00:30:34.000]  他們就永遠的安享太平
[00:30:34.000 --> 00:30:37.000]  拿著那些英雄之地
[00:30:37.000 --> 00:30:38.000]  但很多時候
[00:30:38.000 --> 00:30:39.000]  我們好像俗語所說
[00:30:39.000 --> 00:30:42.000]  我們就這樣意見接受
[00:30:42.000 --> 00:30:45.000]  但是態度會照舊
[00:30:45.000 --> 00:30:50.000]  依然顧我 還敢不變
[00:30:50.000 --> 00:30:55.000]  求神幫助我們避免掉進犯罪的惡性循環
[00:30:55.000 --> 00:30:58.000]  當一個人去到離棄真道
[00:30:58.000 --> 00:31:02.000]  在神面前犯罪離棄神的時間
[00:31:02.000 --> 00:31:04.000]  聖靈會光照我們
[00:31:04.000 --> 00:31:06.000]  讓我們知道我們真的有罪
[00:31:06.000 --> 00:31:07.000]  那個時間
[00:31:07.000 --> 00:31:10.000]  我們會不會願意有一個真誠的悔改呢?
[00:31:10.000 --> 00:31:12.000]  對罪有一個認知
[00:31:12.000 --> 00:31:14.000]  有一個悔究的心
[00:31:14.000 --> 00:31:16.000]  願意的承認
[00:31:16.000 --> 00:31:17.000]  甚至乎我們說
[00:31:17.000 --> 00:31:20.000]  立志和這個罪惡來脫勾
[00:31:20.000 --> 00:31:21.000]  去到一個地步
[00:31:21.000 --> 00:31:23.000]  是厭惡
[00:31:23.000 --> 00:31:25.000]  上帝所厭惡的事情
[00:31:25.000 --> 00:31:28.000]  這不是大衛王的寫照嗎?
[00:31:28.000 --> 00:31:30.000]  當先知拿丹來到
[00:31:30.000 --> 00:31:32.000]  去到和大衛王說
[00:31:32.000 --> 00:31:34.000]  你犯了罪了
[00:31:34.000 --> 00:31:39.000]  因為大衛王殺了拔士巴的丈夫
[00:31:39.000 --> 00:31:42.000]  甚至拔士巴來行刑
[00:31:42.000 --> 00:31:45.000]  結果上帝就去懲罰他
[00:31:45.000 --> 00:31:49.000]  他就這樣認罪 知罪 悔改
[00:31:49.000 --> 00:31:50.000]  詩篇51篇
[00:31:50.000 --> 00:31:54.000]  就是大衛王很誠心的一個懺悔的詩篇
[00:31:54.000 --> 00:32:00.000]  上帝求你讓我重新有正直的靈
[00:32:00.000 --> 00:32:03.000]  請姐妹求神幫助我們
[00:32:03.000 --> 00:32:04.000]  在哪裡跌倒我們不要緊
[00:32:04.000 --> 00:32:06.000]  在哪裡站立
[00:32:06.000 --> 00:32:08.000]  讓神的聖靈去光照我們
[00:32:08.000 --> 00:32:11.000]  離開罪惡 重回上帝的懷抱
[00:32:11.000 --> 00:32:17.000]  讓我們不要做半個的以色列人
[00:32:17.000 --> 00:32:19.000]  或者三分之一的以色列人
[00:32:19.000 --> 00:32:22.000]  到最後不是以色列人
[00:32:22.000 --> 00:32:28.000]  不要讓世俗的文化影響 沾染了我們
[00:32:28.000 --> 00:32:29.000]  這班以色列人
[00:32:29.000 --> 00:32:35.000]  第一 他們不知道 不認識耶路撒冷和他的作為
[00:32:35.000 --> 00:32:37.000]  第二 他們去到侵襲了
[00:32:37.000 --> 00:32:39.000]  和迦南人的文化 敬拜文化
[00:32:39.000 --> 00:32:41.000]  去到被他們同化了
[00:32:41.000 --> 00:32:44.000]  以他們將他們本來應該獨一無二
[00:32:44.000 --> 00:32:45.000]  敬拜的真神上帝
[00:32:45.000 --> 00:32:47.000]  是將他們降級
[00:32:47.000 --> 00:32:51.000]  和這些迦南的神明一樣
[00:32:51.000 --> 00:32:53.000]  今天你認識的上帝
[00:32:53.000 --> 00:32:56.000]  是不是和其他你敬拜的事情
[00:32:56.000 --> 00:33:00.000]  只是同一個位置呢?
[00:33:00.000 --> 00:33:02.000]  多謝同工為我安排
[00:33:02.000 --> 00:33:04.000]  我學教會office的電腦
[00:33:04.000 --> 00:33:08.000]  是upgrade了做視窗8.0
[00:33:08.000 --> 00:33:10.000]  快要8.1了
[00:33:10.000 --> 00:33:13.000]  用了8.0你不會再用7.0
[00:33:13.000 --> 00:33:16.000]  Vista XP那些 是不是?
[00:33:16.000 --> 00:33:20.000]  今天一個救贖去到帶領你的上帝
[00:33:20.000 --> 00:33:22.000]  你會不會將他降級
[00:33:22.000 --> 00:33:24.000]  和其他的事情
[00:33:24.000 --> 00:33:28.000]  你敬拜的事情是同等的地位呢?
[00:33:28.000 --> 00:33:30.000]  美國的牧者Tim Keller說
[00:33:30.000 --> 00:33:33.000]  原來最大的危機不是無神論
[00:33:33.000 --> 00:33:35.000]  最大的危機就是我們將神
[00:33:35.000 --> 00:33:37.000]  和其他的偶像
[00:33:37.000 --> 00:33:40.000]  變成了同等
[00:33:40.000 --> 00:33:45.000]  金錢 工作 學業 感情
[00:33:45.000 --> 00:33:49.000]  甚至是兒女 或者物質
[00:33:49.000 --> 00:33:51.000]  或者有些人為了吐福食物
[00:33:51.000 --> 00:33:54.000]  或者為了現代的高科技
[00:33:54.000 --> 00:33:56.000]  Facebook Whatsapp
[00:33:56.000 --> 00:34:01.000]  這些會不會讓你將去到提升
[00:34:01.000 --> 00:34:04.000]  和上帝同等的位置
[00:34:04.000 --> 00:34:06.000]  當這些東西在你生命裏面
[00:34:06.000 --> 00:34:08.000]  取代了上帝的時間
[00:34:08.000 --> 00:34:11.000]  這些就成為了你的偶像
[00:34:11.000 --> 00:34:14.000]  頂姐妹求神幫助我們
[00:34:14.000 --> 00:34:17.000]  讓我們能夠從以色列人的歷史裏面
[00:34:17.000 --> 00:34:20.000]  得到提升 得到反省
[00:34:20.000 --> 00:34:22.000]  歷史就好像一面鏡子
[00:34:22.000 --> 00:34:25.000]  讓我們去學習 以免重蹈覆轍
[00:34:25.000 --> 00:34:27.000]  讓我們能夠去敬畏
[00:34:27.000 --> 00:34:30.000]  我們的獨一真神 也就是上帝
[00:34:30.000 --> 00:34:32.000]  單單的侍奉祂
[00:34:32.000 --> 00:34:36.000]  不要被其他的偶像 文化
[00:34:36.000 --> 00:34:37.000]  來影響我們
[00:34:37.000 --> 00:34:39.000]  我們倒過來應該是影響其他人的
[00:34:39.000 --> 00:34:43.000]  以色列人應該作為上帝的見證
[00:34:43.000 --> 00:34:44.000]  倒過來
[00:34:44.000 --> 00:34:47.000]  讓加南人的文化慢慢的侵蝕
[00:34:47.000 --> 00:34:50.000]  頂姐妹我們實在要去小心
[00:34:50.000 --> 00:34:52.000]  求神憐憫幫助我們
[00:34:52.000 --> 00:34:54.000]  破除惡的循環
[00:34:54.000 --> 00:35:00.000]  更加我們要建立良性的循環
[00:35:00.000 --> 00:35:03.000]  你有沒有很好的認識
[00:35:03.000 --> 00:35:06.000]  以致能夠跟隨上帝呢
[00:35:06.000 --> 00:35:09.000]  以及上帝的律例 誡命 典章
[00:35:09.000 --> 00:35:11.000]  上帝的心意
[00:35:11.000 --> 00:35:15.000]  而去到立志 毀身的地步
[00:35:15.000 --> 00:35:19.000]  敬拜 侍奉 為何對你這麼好
[00:35:19.000 --> 00:35:22.000]  帶領你人生 救贖你的上帝呢
[00:35:22.000 --> 00:35:27.000]  你願不願意聽從祂的聲音
[00:35:27.000 --> 00:35:29.000]  不向左 不向右
[00:35:29.000 --> 00:35:32.000]  這個正道 我們要走在其中呢
[00:35:32.000 --> 00:35:34.000]  上帝的應許就是說
[00:35:34.000 --> 00:35:38.000]  喜樂 平安 必定會隨著我們每一個
[00:35:38.000 --> 00:35:40.000]  我們會有一個豐盛的人生
[00:35:40.000 --> 00:35:42.000]  蒙福的人生
[00:35:42.000 --> 00:35:45.000]  這個你和我都想要
[00:35:45.000 --> 00:35:48.000]  上帝同在 必定會在我們中間
[00:35:48.000 --> 00:35:50.000]  帶領我們
[00:35:50.000 --> 00:35:53.000]  頂姐妹 求神幫助我們
[00:35:53.000 --> 00:35:56.000]  願意破舊立新
[00:35:56.000 --> 00:36:00.000]  去建立一個良性的循環
[00:36:00.000 --> 00:36:03.000]  靈風吹去 聖潔復興
[00:36:03.000 --> 00:36:05.000]  讓我們回到這段時段
[00:36:05.000 --> 00:36:07.000]  再早一點
[00:36:07.000 --> 00:36:10.000]  約書亞記二十四章
[00:36:10.000 --> 00:36:12.000]  他這樣跟以色列人說
[00:36:12.000 --> 00:36:15.000]  至於我和我家
[00:36:15.000 --> 00:36:17.000]  只有一件事
[00:36:17.000 --> 00:36:21.000]  我們必定侍奉耶和華上帝
[00:36:21.000 --> 00:36:24.000]  你和你的家
[00:36:24.000 --> 00:36:27.000]  是否願意立志
[00:36:27.000 --> 00:36:30.000]  侍奉耶和華上帝呢
[00:36:30.000 --> 00:36:34.000]  讓我們建立這個敬拜 侍奉的文化
[00:36:34.000 --> 00:36:39.000]  在我們自己 在我們家庭 在我們教會當中
[00:36:39.000 --> 00:36:41.000]  我們很開心 就是昨晚
[00:36:41.000 --> 00:36:44.000]  這個網球大滿貫
[00:36:44.000 --> 00:36:49.000]  我們中國的國手李娜贏了女單的冠軍
[00:36:49.000 --> 00:36:52.000]  今天下午 輪到我其中一個很喜歡的網球員
[00:36:52.000 --> 00:36:55.000]  叫拿道 去打這個男單
[00:36:55.000 --> 00:36:59.000]  網球是一個很特別的球例
[00:36:59.000 --> 00:37:02.000]  就是有兩次開球
[00:37:02.000 --> 00:37:06.000]  第一次開球 出界了 不要緊
[00:37:06.000 --> 00:37:08.000]  還有第二次的機會
[00:37:08.000 --> 00:37:11.000]  大家知不知道 開球的英文是甚麼
[00:37:11.000 --> 00:37:15.000]  serve 服侍
