
[00:00:00.000 --> 00:00:04.720]  今天輪到我講到夫妻之間的關係
[00:16:53.800 --> 00:16:55.800]  不只是借飯那些
[00:16:55.800 --> 00:16:56.800]  晚上的時間
[00:16:56.800 --> 00:16:58.800]  一起禱告
[00:16:58.800 --> 00:17:00.800]  除此之外
[00:17:00.800 --> 00:17:01.800]  我們也安排時間
[00:17:01.800 --> 00:17:03.800]  play together
[00:17:03.800 --> 00:17:05.800]  一起玩
[00:17:05.800 --> 00:17:07.800]  我和師母這個星期很忙
[00:17:07.800 --> 00:17:08.800]  這兩個星期都很忙
[00:17:08.800 --> 00:17:09.800]  為什麼呢
[00:17:09.800 --> 00:17:11.800]  當然教會有很多事情要做
[00:17:11.800 --> 00:17:13.800]  因為我的兒子
[00:17:13.800 --> 00:17:16.800]  和老婆慶祝結婚十週年
[00:17:16.800 --> 00:17:18.800]  去遊船河
[00:17:21.800 --> 00:17:24.800]  放下兩個小孩
[00:17:24.800 --> 00:17:27.800]  讓我和師母和我的親戚一起去看
[00:17:27.800 --> 00:17:28.800]  一人看幾天
[00:17:28.800 --> 00:17:29.800]  他們知道我們很忙
[00:17:29.800 --> 00:17:31.800]  他們說你只看星期五
[00:17:31.800 --> 00:17:32.800]  星期六就算了
[00:17:32.800 --> 00:17:34.800]  另外他們父母
[00:17:34.800 --> 00:17:36.800]  我媳婦的父母
[00:17:36.800 --> 00:17:38.800]  每天送他們上學放學
[00:17:38.800 --> 00:17:40.800]  他們倆就寫意下
[00:17:40.800 --> 00:17:41.800]  我們是鼓勵他們的
[00:17:41.800 --> 00:17:42.800]  為什麼呢
[00:17:42.800 --> 00:17:44.800]  他們是跟我們學的
[00:17:44.800 --> 00:17:45.800]  我記得我和師母
[00:17:45.800 --> 00:17:46.800]  結婚十週年的時候
[00:17:46.800 --> 00:17:48.800]  那時候我們在紐約
[00:17:48.800 --> 00:17:50.800]  又工作又讀書
[00:17:50.800 --> 00:17:52.800]  那時候就
[00:17:52.800 --> 00:17:54.800]  結婚十週年
[00:17:54.800 --> 00:17:56.800]  我們已經寫了遺囑
[00:17:56.800 --> 00:17:58.800]  因為兩個人坐飛機一起
[00:17:58.800 --> 00:17:59.800]  撞機死了怎麼辦呢
[00:17:59.800 --> 00:18:00.800]  寫了遺囑
[00:18:00.800 --> 00:18:02.800]  留下兩個小孩給我們的 babysitter
[00:18:02.800 --> 00:18:04.800]  那時候Pastor Mac
[00:18:04.800 --> 00:18:05.800]  三歲都未到
[00:18:05.800 --> 00:18:07.800]  哥哥七歲
[00:18:07.800 --> 00:18:08.800]  六歲多一點
[00:18:08.800 --> 00:18:10.800]  總之一個差三年
[00:18:10.800 --> 00:18:11.800]  寫了遺囑
[00:18:11.800 --> 00:18:13.800]  留下兩個小孩給保姆
[00:18:13.800 --> 00:18:16.800]  當我是給你們結婚十週年
[00:18:16.800 --> 00:18:18.800]  我是免費幫你們看兩個小孩
[00:18:18.800 --> 00:18:20.800]  給他們遺囑
[00:18:20.800 --> 00:18:21.800]  我們就去了巴黎
[00:18:21.800 --> 00:18:23.800]  很浪漫啊去巴黎
[00:18:23.800 --> 00:18:24.800]  去荷蘭去巴黎
[00:18:24.800 --> 00:18:26.800]  慶祝我們結婚十週年
[00:18:26.800 --> 00:18:30.800]  What a memory
[00:18:30.800 --> 00:18:33.800]  OK
[00:18:33.800 --> 00:18:36.800]  各位朋友
[00:18:36.800 --> 00:18:39.800]  不知道我們有沒有安排
[00:18:39.800 --> 00:18:41.800]  和自己的配樂一起去玩呢
[00:18:41.800 --> 00:18:44.800]  一起去散步
[00:18:44.800 --> 00:18:46.800]  一起去看電視
[00:18:46.800 --> 00:18:47.800]  看球賽
[00:18:47.800 --> 00:18:48.800]  就算你不太喜歡
[00:18:48.800 --> 00:18:49.800]  求老公喜歡而已
[00:18:49.800 --> 00:18:51.800]  那就陪他看
[00:18:51.800 --> 00:18:52.800]  有沒有試一下
[00:18:52.800 --> 00:18:53.800]  有空兩個人
[00:18:53.800 --> 00:18:55.800]  不要等到2月14日
[00:18:55.800 --> 00:18:58.800]  時不時有燭光晚餐
[00:18:58.800 --> 00:18:59.800]  還有
[00:18:59.800 --> 00:19:01.800]  可以一起做短宣
[00:19:01.800 --> 00:19:02.800]  一起去短宣
[00:19:02.800 --> 00:19:05.800]  一起去探望一些舊朋友
[00:19:05.800 --> 00:19:07.800]  我是鼓勵大家
[00:19:07.800 --> 00:19:08.800]  要刻意
[00:19:08.800 --> 00:19:10.800]  有計劃地
[00:19:10.800 --> 00:19:12.800]  去和自己的配偶
[00:19:12.800 --> 00:19:13.800]  一起去做些事
[00:19:13.800 --> 00:19:14.800]  一起去輕鬆一下
[00:19:14.800 --> 00:19:16.800]  一起去玩一下
[00:19:17.800 --> 00:19:18.800]  老公會做
[00:19:18.800 --> 00:19:20.800]  我特別挑戰老公
[00:19:20.800 --> 00:19:21.800]  你先開始
[00:19:21.800 --> 00:19:22.800]  讓老婆去計劃
[00:19:22.800 --> 00:19:23.800]  這樣比較安全
[00:19:23.800 --> 00:19:24.800]  OK
[00:19:24.800 --> 00:19:25.800]  好
[00:19:25.800 --> 00:19:26.800]  OK
[00:19:26.800 --> 00:19:29.800]  第二件事
[00:19:29.800 --> 00:19:30.800]  在《聖經》裡
[00:19:30.800 --> 00:19:31.800]  給我什麼啟示呢
[00:19:31.800 --> 00:19:33.800]  很重要
[00:19:33.800 --> 00:19:34.800]  因為
[00:19:34.800 --> 00:19:36.800]  為什麼會這麼多人離婚呢
[00:19:36.800 --> 00:19:38.800]  這是第一個原因
[00:19:38.800 --> 00:19:40.800]  第一個的理由
[00:19:40.800 --> 00:19:41.800]  為什麼會離婚呢
[00:19:41.800 --> 00:19:42.800]  大家不溝通
[00:19:42.800 --> 00:19:43.800]  其實不是說不溝通
[00:19:43.800 --> 00:19:45.800]  大家沒有話說
[00:19:45.800 --> 00:19:47.800]  所以我們要學習
[00:19:47.800 --> 00:19:50.800]  和我們的伴侶聊天
[00:19:50.800 --> 00:19:52.800]  對話和溝通不同
[00:19:52.800 --> 00:19:54.800]  所以我剛才提過
[00:19:54.800 --> 00:19:56.800]  溝通呢
[00:19:56.800 --> 00:19:57.800]  Communication
[00:19:57.800 --> 00:20:00.800]  就是為了要傳遞訊息
[00:20:00.800 --> 00:20:02.800]  傳遞思想和意見
[00:20:02.800 --> 00:20:04.800]  你的心可能不在那裡
[00:20:04.800 --> 00:20:06.800]  明白我的意思嗎
[00:20:06.800 --> 00:20:08.800]  但是對話
[00:20:08.800 --> 00:20:10.800]  Conversation
[00:20:10.800 --> 00:20:11.800]  就是為了了解
[00:20:11.800 --> 00:20:12.800]  為了體諒
[00:20:12.800 --> 00:20:15.800]  和建立大家的關係
[00:20:15.800 --> 00:20:16.800]  OK
[00:20:16.800 --> 00:20:17.800]  今天我們很多人
[00:20:17.800 --> 00:20:18.800]  都在溝通
[00:20:18.800 --> 00:20:19.800]  是吧
[00:20:19.800 --> 00:20:20.800]  但是
[00:20:20.800 --> 00:20:22.800]  心對心的講話
[00:20:22.800 --> 00:20:23.800]  就很少
[00:20:23.800 --> 00:20:26.800]  我發覺今天的對話
[00:20:26.800 --> 00:20:28.800]  少到什麼地步呢
[00:20:28.800 --> 00:20:29.800]  大家有沒有試過
[00:20:29.800 --> 00:20:30.800]  覺得
[00:20:30.800 --> 00:20:31.800]  你老公在這裡
[00:20:31.800 --> 00:20:32.800]  你老婆在這裡
[00:20:32.800 --> 00:20:34.800]  大家覺得好像很安靜
[00:20:34.800 --> 00:20:36.800]  好像沒有人
[00:20:36.800 --> 00:20:38.800]  不是沒有人在這裡
[00:20:38.800 --> 00:20:39.800]  但是
[00:20:39.800 --> 00:20:41.800]  為什麼家裡這麼安靜呢
[00:20:41.800 --> 00:20:42.800]  但是有時當然是相反
[00:20:42.800 --> 00:20:43.800]  有時很吵架
[00:20:43.800 --> 00:20:44.800]  吵架嘛
[00:20:44.800 --> 00:20:46.800]  又會很吵
[00:20:46.800 --> 00:20:47.800]  是不是
[00:20:47.800 --> 00:20:48.800]  結婚前
[00:20:48.800 --> 00:20:49.800]  我猜結婚之前
[00:20:49.800 --> 00:20:51.800]  我聽我們再做很多結婚
[00:20:51.800 --> 00:20:52.800]  只有一段時間
[00:20:52.800 --> 00:20:53.800]  回想一下
[00:20:53.800 --> 00:20:54.800]  結婚前
[00:20:54.800 --> 00:20:55.800]  那時候
[00:20:55.800 --> 00:20:56.800]  可以叫見面的
[00:20:56.800 --> 00:20:58.800]  你不覺得很煩
[00:20:58.800 --> 00:21:00.800]  見面的時候
[00:21:00.800 --> 00:21:01.800]  就是
[00:21:01.800 --> 00:21:03.800]  很多東西說
[00:21:03.800 --> 00:21:05.800]  融融細語
[00:21:05.800 --> 00:21:06.800]  見不到面怎麼辦呢
[00:21:06.800 --> 00:21:07.800]  打電話
[00:21:07.800 --> 00:21:09.800]  打電話可以講一小時
[00:21:09.800 --> 00:21:10.800]  兩小時
[00:21:10.800 --> 00:21:11.800]  是不是這樣的
[00:21:11.800 --> 00:21:13.800]  結婚前
[00:21:13.800 --> 00:21:14.800]  而且
[00:21:14.800 --> 00:21:15.800]  打不到電話
[00:21:15.800 --> 00:21:16.800]  連豬的短訊
[00:21:16.800 --> 00:21:18.800]  連豬的短訊
[00:21:18.800 --> 00:21:21.800]  下落去給人發訊息
[00:21:21.800 --> 00:21:22.800]  whatever
[00:21:22.800 --> 00:21:24.800]  不知道用什麼
[00:21:24.800 --> 00:21:27.800]  結婚前
[00:21:27.800 --> 00:21:29.800]  結婚後呢
[00:21:29.800 --> 00:21:31.800]  結婚之後呢
[00:21:31.800 --> 00:21:32.800]  有沒有說話的
[00:21:32.800 --> 00:21:33.800]  都有的
[00:21:33.800 --> 00:21:34.800]  那個話題
[00:21:34.800 --> 00:21:35.800]  不知道什麼時候
[00:21:35.800 --> 00:21:36.800]  就開始
[00:21:36.800 --> 00:21:37.800]  轉移
[00:21:37.800 --> 00:21:38.800]  集中在
[00:21:38.800 --> 00:21:40.800]  家裡
[00:21:40.800 --> 00:21:41.800]  什麼時候買房子
[00:21:41.800 --> 00:21:42.800]  什麼時候裝修
[00:21:42.800 --> 00:21:44.800]  買什麼車
[00:21:44.800 --> 00:21:46.800]  我們財政狀況如何
[00:21:46.800 --> 00:21:48.800]  要不要做什麼投資
[00:21:48.800 --> 00:21:49.800]  為將來退休
[00:21:49.800 --> 00:21:51.800]  然後還有什麼話題呢
[00:21:51.800 --> 00:21:52.800]  外父外母
[00:21:52.800 --> 00:21:53.800]  老爺奶奶
[00:21:53.800 --> 00:21:55.800]  那些東西
[00:21:55.800 --> 00:21:56.800]  你會發覺
[00:21:56.800 --> 00:21:57.800]  結婚之後
[00:21:57.800 --> 00:21:58.800]  說話的內容
[00:21:58.800 --> 00:22:01.800]  以及那些語氣
[00:22:01.800 --> 00:22:04.800]  跟以前就有很大分別
[00:22:04.800 --> 00:22:05.800]  我不知道有沒有看錯
[00:22:05.800 --> 00:22:07.800]  你們回去自己想一想
[00:22:07.800 --> 00:22:09.800]  再過沒多久
[00:22:09.800 --> 00:22:11.800]  再過沒多久
[00:22:11.800 --> 00:22:12.800]  老公
[00:22:12.800 --> 00:22:14.800]  如果不是對著電視機
[00:22:14.800 --> 00:22:16.800]  或者手機吃飯
[00:22:16.800 --> 00:22:18.800]  就是對著電腦
[00:22:18.800 --> 00:22:20.800]  在工作
[00:22:20.800 --> 00:22:22.800]  上網
[00:22:22.800 --> 00:22:26.800]  姐妹通常都喜歡說話
[00:22:26.800 --> 00:22:28.800]  老公可以跟她說些什麼嗎
[00:22:28.800 --> 00:22:30.800]  很想跟她聊聊天
[00:22:30.800 --> 00:22:31.800]  老公會怎樣說
[00:22:31.800 --> 00:22:32.800]  好啊
[00:22:32.800 --> 00:22:34.800]  有什麼說
[00:22:34.800 --> 00:22:39.800]  你想說些什麼
[00:22:39.800 --> 00:22:40.800]  老婆
[00:22:40.800 --> 00:22:42.800]  老婆會怎樣反應
[00:22:42.800 --> 00:22:43.800]  你沒有心跟我說話
[00:22:43.800 --> 00:22:45.800]  算了
[00:22:45.800 --> 00:22:47.800]  老公有沒有說話
[00:22:47.800 --> 00:22:49.800]  沒有說話
[00:22:49.800 --> 00:22:50.800]  原來
[00:22:50.800 --> 00:22:51.800]  糟糕了
[00:22:51.800 --> 00:22:53.800]  老婆開始留意到
[00:22:53.800 --> 00:22:55.800]  老公可以跟人說電話
[00:22:55.800 --> 00:22:57.800]  為什麼可以說很久
[00:22:57.800 --> 00:22:58.800]  跟我說沒話說
[00:22:58.800 --> 00:22:59.800]  跟人說電話
[00:22:59.800 --> 00:23:01.800]  可以聊這麼久
[00:23:01.800 --> 00:23:03.800]  說這麼久
[00:23:03.800 --> 00:23:05.800]  不是一定有什麼事情
[00:23:05.800 --> 00:23:06.800]  在教會
[00:23:06.800 --> 00:23:08.800]  可以談笑風生
[00:23:08.800 --> 00:23:09.800]  有講有說
[00:23:09.800 --> 00:23:11.800]  跟弟兄姊妹聊
[00:23:11.800 --> 00:23:13.800]  甚至有時候會覺得
[00:23:13.800 --> 00:23:14.800]  可能教會的弟兄姊妹
[00:23:14.800 --> 00:23:16.800]  和她的同事朋友
[00:23:16.800 --> 00:23:17.800]  認識我老公
[00:23:17.800 --> 00:23:21.800]  多過我認識我老公
[00:23:21.800 --> 00:23:23.800]  這是牧師曾經觀察到的情況
[00:23:23.800 --> 00:23:25.800]  是否應用在你身上
[00:23:25.800 --> 00:23:26.800]  我不知道
[00:23:26.800 --> 00:23:29.800]  你自己回去反省
[00:23:29.800 --> 00:23:30.800]  不過
[00:23:30.800 --> 00:23:32.800]  如果
[00:23:32.800 --> 00:23:33.800]  如果
[00:23:33.800 --> 00:23:35.800]  有類似這樣的情況
[00:23:35.800 --> 00:23:38.800]  出現在你家當中
[00:23:38.800 --> 00:23:41.800]  這個是黃色警告
[00:23:41.800 --> 00:23:43.800]  大家要小心
[00:23:43.800 --> 00:23:46.800]  這個是黃色警告
[00:23:46.800 --> 00:23:49.800]  因為我們和自己的配偶
[00:23:49.800 --> 00:23:52.800]  缺少談話的時候
[00:23:52.800 --> 00:23:54.800]  聽師傅告訴你
[00:23:54.800 --> 00:23:56.800]  他公司裡的男同事
[00:23:56.800 --> 00:23:57.800]  女同事
[00:23:57.800 --> 00:24:00.800]  很願意和他聊天
[00:24:00.800 --> 00:24:02.800]  不單止和他聊天
[00:24:02.800 --> 00:24:04.800]  而且很留心
[00:24:04.800 --> 00:24:05.800]  很有興趣
[00:24:05.800 --> 00:24:07.800]  聽他們說話
[00:24:07.800 --> 00:24:09.800]  聽他們說話的時候
[00:24:09.800 --> 00:24:10.800]  沒有看手機
[00:24:10.800 --> 00:24:12.800]  沒有在電腦工作
[00:24:12.800 --> 00:24:14.800]  而是睜大水汪汪的眼睛
[00:24:14.800 --> 00:24:15.800]  看著你
[00:24:15.800 --> 00:24:17.800]  或者是微微笑
[00:24:17.800 --> 00:24:19.800]  和你點頭
[00:24:19.800 --> 00:24:21.800]  喜不喜歡和他聊天
[00:24:21.800 --> 00:24:23.800]  當然喜歡過和老婆
[00:24:23.800 --> 00:24:25.800]  喜歡過和老公
[00:24:30.800 --> 00:24:32.800]  等待姐妹
[00:24:32.800 --> 00:24:34.800]  我們要承認一件事
[00:24:34.800 --> 00:24:36.800]  人呢
[00:24:36.800 --> 00:24:39.800]  是很軟弱的
[00:24:39.800 --> 00:24:41.800]  人是很軟弱的
[00:24:41.800 --> 00:24:43.800]  我們一個不留神
[00:24:43.800 --> 00:24:46.800]  就很容易會跌入
[00:24:46.800 --> 00:24:50.800]  魔鬼的陷阱裡面
[00:24:50.800 --> 00:24:52.800]  所以等待姐妹
[00:24:52.800 --> 00:24:53.800]  求神幫助我們
[00:24:53.800 --> 00:24:55.800]  我們應該怎樣去學
[00:24:55.800 --> 00:24:59.800]  和我們伴侶聊聊天
[00:24:59.800 --> 00:25:01.800]  聊天也學?
[00:25:01.800 --> 00:25:02.800]  要的
[00:25:02.800 --> 00:25:04.800]  給大家一些建議
[00:25:04.800 --> 00:25:06.800]  都是聖經給我們的啟示
[00:25:06.800 --> 00:25:08.800]  首先是《貞賢十二章》
[00:25:08.800 --> 00:25:10.800]  第十八節說
[00:25:10.800 --> 00:25:13.800]  「說話浮躁的人如刀刺人」
[00:25:13.800 --> 00:25:15.800]  這是貞賢
[00:25:15.800 --> 00:25:16.800]  智慧的言語
[00:25:16.800 --> 00:25:18.800]  「說話浮躁的人如刀刺人」
[00:25:18.800 --> 00:25:20.800]  「智慧人的舌頭」
[00:25:20.800 --> 00:25:23.800]  「卻為伊人的良藥」
[00:25:23.800 --> 00:25:25.800]  聖經多好
[00:25:25.800 --> 00:25:28.800]  所以我們要記住
[00:25:28.800 --> 00:25:30.800]  對方
[00:25:30.800 --> 00:25:32.800]  你的配偶
[00:25:32.800 --> 00:25:34.800]  是你的伴侶
[00:25:34.800 --> 00:25:37.800]  神為你而創造
[00:25:37.800 --> 00:25:39.800]  他們不是我們的工人
[00:25:39.800 --> 00:25:41.800]  或者下屬
[00:25:41.800 --> 00:25:43.800]  不是我們的妹仔
[00:25:43.800 --> 00:25:46.800]  不是我們的馬夫
[00:25:46.800 --> 00:25:47.800]  所以
[00:25:47.800 --> 00:25:49.800]  我們不可以
[00:25:49.800 --> 00:25:50.800]  也不應該
[00:25:50.800 --> 00:25:53.800]  隨便對他們亂說話
[00:25:53.800 --> 00:25:56.800]  或者亂扣舞池
[00:25:56.800 --> 00:25:58.800]  你叫他們「Honey」
[00:25:58.800 --> 00:25:59.800]  可以的
[00:25:59.800 --> 00:26:01.800]  「Sweetheart」
[00:26:01.800 --> 00:26:02.800]  可不可以
[00:26:02.800 --> 00:26:05.800]  我兒子最喜歡叫他老婆「Baby」
[00:26:05.800 --> 00:26:07.800]  我兒子也很肉麻
[00:26:07.800 --> 00:26:09.800]  「Baby」
[00:26:09.800 --> 00:26:11.800]  「Baby」
[00:26:11.800 --> 00:26:12.800]  隨口說
[00:26:12.800 --> 00:26:13.800]  可不可以
[00:26:13.800 --> 00:26:14.800]  可以
[00:26:14.800 --> 00:26:16.800]  千萬不要說
[00:26:16.800 --> 00:26:18.800]  「豬那麼蠢」
[00:26:18.800 --> 00:26:19.800]  「笨蛋來的」
[00:26:19.800 --> 00:26:21.800]  「你沒有腦袋」
[00:26:21.800 --> 00:26:23.800]  有沒有聽過這樣說話?
[00:26:23.800 --> 00:26:24.800]  希望沒有
[00:26:24.800 --> 00:26:26.800]  我外父
[00:26:26.800 --> 00:26:27.800]  不好意思
[00:26:27.800 --> 00:26:28.800]  有時這樣說我是老婆
[00:26:28.800 --> 00:26:30.800]  我在旁邊聽到也不太好意思
[00:26:30.800 --> 00:26:35.800]  弟兄姐妹
[00:26:35.800 --> 00:26:37.800]  要記住
[00:26:37.800 --> 00:26:40.800]  《義不所書》第四章
[00:26:40.800 --> 00:26:45.800]  「不要在言語上傷害人」
[00:26:45.800 --> 00:26:48.800]  「只要說幫助人」
[00:26:48.800 --> 00:26:50.800]  「造就人的話」
[00:26:50.800 --> 00:26:53.800]  「使聽見的人得益處」
[00:26:53.800 --> 00:26:55.800]  一起讀一次
[00:26:55.800 --> 00:26:56.800]  一起讀一次
[00:26:56.800 --> 00:27:01.800]  「不要在言語上傷害別人」
[00:27:01.800 --> 00:27:03.800]  「只要說幫助人」
[00:27:03.800 --> 00:27:05.800]  「造就人的話」
[00:27:05.800 --> 00:27:08.800]  「使聽見的人得益處」
[00:27:08.800 --> 00:27:10.800]  Amen
[00:27:10.800 --> 00:27:12.800]  求神幫助我們學
[00:27:12.800 --> 00:27:13.800]  好嗎?
[00:27:13.800 --> 00:27:16.800]  不知道大家有沒有試過
[00:27:16.800 --> 00:27:18.800]  早上晚上刷牙齒、牙膏
[00:27:18.800 --> 00:27:23.800]  糟糕,刷太多了
[00:27:23.800 --> 00:27:26.800]  可不可以吸回牙齒裡?
[00:27:26.800 --> 00:27:27.800]  可不可以?
[00:27:27.800 --> 00:27:29.800]  我試過真的不行
[00:27:29.800 --> 00:27:32.800]  少少可以,但是不行
[00:27:32.800 --> 00:27:34.800]  刷太多牙齒的時候
[00:27:34.800 --> 00:27:35.800]  吸不回牙齒
[00:27:35.800 --> 00:27:37.800]  說話也是
[00:27:37.800 --> 00:27:39.800]  說了算,我吸回牙齒
[00:27:39.800 --> 00:27:40.800]  可不可以?
[00:27:40.800 --> 00:27:41.800]  你說可以吸回牙齒
[00:27:41.800 --> 00:27:43.800]  但是別人聽不下去了
[00:27:43.800 --> 00:27:45.800]  所以求神幫助我們
[00:27:45.800 --> 00:27:47.800]  要很小心
[00:27:48.800 --> 00:27:49.800]  還有
[00:27:49.800 --> 00:27:51.800]  當我跟別人聊天
[00:27:51.800 --> 00:27:54.800]  特別是跟老婆、老公、朋友聊天的時候
[00:27:54.800 --> 00:27:58.800]  不要只想著怎樣去說服對方
[00:27:58.800 --> 00:28:02.800]  讓他聽從自己的意見和想法
[00:28:02.800 --> 00:28:03.800]  我知道你有自己的觀點
[00:28:03.800 --> 00:28:04.800]  自己的看法
[00:28:04.800 --> 00:28:05.800]  你覺得這是最好的
[00:28:05.800 --> 00:28:06.800]  所以你很想你老公
[00:28:06.800 --> 00:28:09.800]  你很想你老婆聽你的說法
[00:28:09.800 --> 00:28:10.800]  不是不行的
[00:28:10.800 --> 00:28:11.800]  是可以的
[00:28:11.800 --> 00:28:12.800]  不過與此同時
[00:28:12.800 --> 00:28:14.800]  要去留心
[00:28:14.800 --> 00:28:18.800]  聽對方的意見和觀點
[00:28:18.800 --> 00:28:21.800]  為何他會有這樣的想法呢?
[00:28:21.800 --> 00:28:24.800]  為何他會有這樣的感受呢?
[00:28:24.800 --> 00:28:26.800]  《書一章》第十九節說
[00:28:26.800 --> 00:28:28.800]  「我親愛的弟兄姊妹們」
[00:28:28.800 --> 00:28:30.800]  「你們每一個人都應該」
[00:28:30.800 --> 00:28:33.800]  「隨時聆聽別人的意見」
[00:28:33.800 --> 00:28:34.800]  「快快去聽」
[00:28:34.800 --> 00:28:36.800]  「留心去聽」
[00:28:36.800 --> 00:28:38.800]  「不急於發言」
[00:28:38.800 --> 00:28:39.800]  這個重要
[00:28:39.800 --> 00:28:40.800]  牧師還在學習
[00:28:40.800 --> 00:28:44.800]  越老就想著自己會很多東西
[00:28:44.800 --> 00:28:45.800]  其實不是真的會很多東西
[00:28:45.800 --> 00:28:46.800]  不過想著有經驗
[00:28:46.800 --> 00:28:48.800]  很快就有反應
[00:28:48.800 --> 00:28:51.800]  「不急於發言」
[00:28:51.800 --> 00:28:52.800]  重要的是什麼?
[00:28:52.800 --> 00:28:56.800]  更不要輕易動怒
[00:28:56.800 --> 00:28:58.800]  就算我們聽到一些
[00:28:58.800 --> 00:29:00.800]  令自己不太舒服
[00:29:00.800 --> 00:29:03.800]  不太開心的話
[00:29:03.800 --> 00:29:06.800]  也不要立刻發作
[00:29:06.800 --> 00:29:08.800]  立刻提高聲浪
[00:29:08.800 --> 00:29:11.800]  為什麼?
[00:29:11.800 --> 00:29:13.800]  因為有可能
[00:29:13.800 --> 00:29:14.800]  我們只是聽到
[00:29:14.800 --> 00:29:17.800]  對方口說出來的說話
[00:29:17.800 --> 00:29:19.800]  那是Communication
[00:29:19.800 --> 00:29:21.800]  那是溝通
[00:29:21.800 --> 00:29:23.800]  我們沒有聽到
[00:29:23.800 --> 00:29:25.800]  他心裡的想法
[00:29:25.800 --> 00:29:27.800]  那是對話
[00:29:27.800 --> 00:29:30.800]  明不明白那個分別?
[00:29:30.800 --> 00:29:32.800]  例如你太太說
[00:29:32.800 --> 00:29:33.800]  「老公」
[00:29:33.800 --> 00:29:34.800]  「我爸爸媽媽」
[00:29:34.800 --> 00:29:37.800]  「說要來跟我們住一個月」
[00:29:37.800 --> 00:29:39.800]  那你老公聽到什麼?
[00:29:39.800 --> 00:29:40.800]  「什麼?」
[00:29:40.800 --> 00:29:42.800]  「你爸爸媽媽來住一個月?」
[00:29:42.800 --> 00:29:46.800]  「什麼時候來?」
[00:29:46.800 --> 00:29:48.800]  「老婆聽到怎麼辦?」
[00:29:48.800 --> 00:29:49.800]  「怎樣?」
[00:29:49.800 --> 00:29:51.800]  「我爸爸媽媽來的」
[00:29:51.800 --> 00:29:53.800]  「他什麼時候來住都可以」
[00:29:53.800 --> 00:29:54.800]  「OK」
[00:29:54.800 --> 00:29:56.800]  「有什麼問題?」
[00:29:56.800 --> 00:29:58.800]  「你老婆會不會這樣說?」
[00:29:58.800 --> 00:29:59.800]  那我老公說
[00:29:59.800 --> 00:30:00.800]  「不不不」
[00:30:00.800 --> 00:30:01.800]  「不是」
[00:30:01.800 --> 00:30:03.800]  「我只是想知道」
[00:30:03.800 --> 00:30:05.800]  「他什麼時候來」
[00:30:05.800 --> 00:30:07.800]  「他什麼時候來就什麼時候來」
[00:30:07.800 --> 00:30:08.800]  「我爸爸媽媽來的」
[00:30:08.800 --> 00:30:09.800]  「OK」
[00:30:09.800 --> 00:30:11.800]  「你是不是不喜歡家人?」
[00:30:11.800 --> 00:30:14.800]  「你是不是不想他們來?」
[00:30:14.800 --> 00:30:15.800]  「我先問問我老婆」
[00:30:15.800 --> 00:30:18.800]  「她會不會這樣說?」
[00:30:18.800 --> 00:30:19.800]  那我老公怎樣回答?
[00:30:19.800 --> 00:30:20.800]  「喂」
[00:30:20.800 --> 00:30:22.800]  「說道理可以嗎?」
[00:30:22.800 --> 00:30:24.800]  「老公說道理的」
[00:30:24.800 --> 00:30:26.800]  「我什麼時候說不喜歡家人?」
[00:30:26.800 --> 00:30:28.800]  「無理取鬧」
[00:30:28.800 --> 00:30:31.800]  「算了,免得跟你說」
[00:30:31.800 --> 00:30:33.800]  那又怎樣?
[00:30:33.800 --> 00:30:35.800]  那就沒有對話了
[00:30:35.800 --> 00:30:37.800]  對話終止了
[00:30:37.800 --> 00:30:39.800]  就停在那裡了
[00:30:39.800 --> 00:30:43.800]  這是牧師創造出來的情況
[00:30:43.800 --> 00:30:45.800]  創造出來的
[00:30:45.800 --> 00:30:47.800]  接著說
[00:30:47.800 --> 00:30:49.800]  電視門
[00:30:49.800 --> 00:30:51.800]  你覺得誰對呢?
[00:30:51.800 --> 00:30:53.800]  當然是創造出來的故事
[00:30:53.800 --> 00:30:55.800]  你覺得是誰對誰錯?
[00:30:55.800 --> 00:30:57.800]  老公說得對還是老婆說得對?
[00:30:57.800 --> 00:30:59.800]  老公做得好還是老婆做得好呢?
[00:30:59.800 --> 00:31:01.800]  你自己回去評估吧
[00:31:01.800 --> 00:31:03.800]  不過呢
[00:31:03.800 --> 00:31:04.800]  我認為
[00:31:04.800 --> 00:31:07.800]  如果要雙方學會了
[00:31:07.800 --> 00:31:08.800]  如果大家學會了
[00:31:08.800 --> 00:31:10.800]  怎樣去澄清問題
[00:31:10.800 --> 00:31:12.800]  不要一開始
[00:31:12.800 --> 00:31:15.800]  就根據自己的解讀
[00:31:15.800 --> 00:31:16.800]  根據自己的解讀
[00:31:16.800 --> 00:31:19.800]  去責難對方
[00:31:19.800 --> 00:31:21.800]  而是嘗試去了解
[00:31:21.800 --> 00:31:23.800]  為什麼會這樣說呢?
[00:31:23.800 --> 00:31:24.800]  好像我剛才教過你們的
[00:31:24.800 --> 00:31:26.800]  他為什麼會這樣想呢?
[00:31:26.800 --> 00:31:30.800]  給對方有澄清的機會
[00:31:30.800 --> 00:31:33.800]  這個對話就是對話了
[00:31:33.800 --> 00:31:35.800]  這個就變得有意義
[00:31:35.800 --> 00:31:39.800]  並且會加深對方的認識
[00:31:39.800 --> 00:31:41.800]  例如剛才說的
[00:31:41.800 --> 00:31:42.800]  那個太太可以問
