
[00:00:00.000 --> 00:00:09.000]  今天我們要分享的訊息是以賽亞書第七章裡頭
[00:46:32.000 --> 00:46:39.000]  所以我們知道,我們得到在紀念主的時候,我們領受的是主耶穌的身體。
[00:46:39.000 --> 00:46:48.000]  我們在喝杯的時候,我們知道主耶穌的血,我們領不出,所以我們最得到勝利。
[00:46:48.000 --> 00:46:58.000]  所以我們感謝主,我們就接著我們每個月,每個星期來紀念主的話,
[00:46:58.000 --> 00:47:07.000]  叫我們這個主耶穌的聖誕節,就不是在某一天了,就是在經常有這樣的。
[00:47:07.000 --> 00:47:11.000]  叫我們對主的心更開堂。
[00:47:11.000 --> 00:47:21.000]  今天我們就藉著這樣的機會,把以賽亞書第七章的話,跟馬太福音第一章的話,我們一起來思想。
[00:47:21.000 --> 00:47:31.000]  叫我們能夠真正的明白主耶穌降生的意義,叫我們常常紀念祂。
[00:47:31.000 --> 00:47:42.000]  祂生是為了擔負我們的罪,祂死的話是叫我們能夠與神和好,叫我們能夠回到神的身邊。
[00:47:42.000 --> 00:47:47.000]  我們感謝主,我們一同的來禱告。
[00:47:47.000 --> 00:47:57.000]  感謝主耶穌的恩典,祢生是為了來拯救我們,祢死是叫我們能得到祢的救恩。
[00:47:57.000 --> 00:48:04.000]  今天我們都是蒙了祢的救贖,成為祢的兒女,我們要感謝、讚美祢。
[00:48:04.000 --> 00:48:17.000]  祂常常叫我們能夠紀念祢的生或死,叫我們在一生中間都是靠著祢而活,能夠來榮耀祢的名。
[00:48:17.000 --> 00:48:26.000]  求主祢恩待我們,與我們同在,感謝主耶穌,我們這樣禱告同耶穌基督的名。
[00:48:27.000 --> 00:48:27.500]  拜拜
