
[00:00:00.000 --> 00:00:02.000]  各位親愛的朋友們,平安
[00:19:59.600 --> 00:20:02.600]  任何關係都需要持續用心去經營
[00:20:02.600 --> 00:20:05.600]  去花時間建立
[00:20:05.600 --> 00:20:07.600]  和上帝的關係都一樣
[00:20:07.600 --> 00:20:09.600]  不過在我們現今的社會
[00:20:09.600 --> 00:20:12.600]  總是讓我們忙忙碌碌
[00:20:12.600 --> 00:20:15.600]  心裡面的焦慮和恐懼
[00:20:15.600 --> 00:20:19.600]  更加讓我們不敢停下來
[00:20:19.600 --> 00:20:24.600]  只是注目去努力完成一個又一個的任務
[00:20:24.600 --> 00:20:26.600]  一個又一個的項目
[00:20:26.600 --> 00:20:29.600]  一個又一個的需要
[00:20:29.600 --> 00:20:32.600]  忙碌之後的疲累和壓力
[00:20:32.600 --> 00:20:35.600]  更加叫自己不想去理
[00:20:35.600 --> 00:20:39.600]  那個已經之離破碎的關係
[00:20:39.600 --> 00:20:45.600]  任何關係都要花時間和心機專注去建立
[00:20:45.600 --> 00:20:48.600]  特別是和自己所重視的人
[00:20:48.600 --> 00:20:50.600]  包括上帝
[00:20:50.600 --> 00:20:53.600]  包括和自己
[00:20:53.600 --> 00:20:58.600]  就在2023年舉辦一個叫做盟約六十的運動
[00:20:58.600 --> 00:21:01.600]  我自己還拿了一本書出來
[00:21:01.600 --> 00:21:03.600]  很盼望弟兄姊妹可以一起花時間
[00:21:03.600 --> 00:21:05.600]  用心機和上帝和弟兄姊妹
[00:21:05.600 --> 00:21:09.600]  去建立更深入的關係
[00:21:09.600 --> 00:21:13.600]  其實關係是你家庭的基礎
[00:21:13.600 --> 00:21:15.600]  你和朋友的基礎
[00:21:15.600 --> 00:21:18.600]  更加是教會的基礎
[00:21:18.600 --> 00:21:21.600]  剛才我曾經讀過一句經文
[00:21:21.600 --> 00:21:24.600]  我們是活石
[00:21:24.600 --> 00:21:27.600]  被建造成為靈工
[00:21:27.600 --> 00:21:31.600]  你想像一下石頭與石頭之間
[00:21:31.600 --> 00:21:34.600]  不是就這樣疊高就可以了
[00:21:34.600 --> 00:21:40.600]  石頭與石頭之間需要些什麼?
[00:21:40.600 --> 00:21:43.600]  需要些什麼?
[00:21:43.600 --> 00:21:46.600]  可能建築的就會知道
[00:21:46.600 --> 00:21:50.600]  需要些水泥去黏著它
[00:21:50.600 --> 00:21:54.600]  它才不會倒下來
[00:21:54.600 --> 00:21:59.600]  這些水泥是什麼?
[00:21:59.600 --> 00:22:01.600]  是愛的水泥
[00:22:01.600 --> 00:22:03.600]  是要彼此相愛
[00:22:03.600 --> 00:22:08.600]  這些石頭才會一塊一塊黏在一起
[00:22:08.600 --> 00:22:10.600]  不過要有相處、有認識
[00:22:10.600 --> 00:22:13.600]  有寬恕、有接納、有信任
[00:22:13.600 --> 00:22:17.600]  這些石頭才會搭建起來成為教會
[00:22:17.600 --> 00:22:20.600]  成為上帝的辛苦
[00:22:20.600 --> 00:22:21.600]  如果我們宗教有廉規
[00:22:21.600 --> 00:22:23.600]  有革命、有生疏
[00:22:23.600 --> 00:22:28.600]  我們實在需要用心去取去
[00:22:28.600 --> 00:22:33.600]  所以如果你仍未參加問有六十的熟齡之旅運動
[00:22:33.600 --> 00:22:36.600]  請你快些來找教務同工
[00:22:36.600 --> 00:22:40.600]  2023至2025年的時工總題
[00:22:40.600 --> 00:22:48.600]  不知道大家有沒有聽過呢?
[00:22:48.600 --> 00:22:52.600]  在我們今年11月6日的時候
[00:22:52.600 --> 00:22:57.600]  會友大會曾經報告過
[00:22:57.600 --> 00:22:59.600]  我們未來三年的時工總題就是
[00:22:59.600 --> 00:23:05.600]  「迎轉希,基督居首位,同心宣揚主福音」
[00:23:05.600 --> 00:23:08.600]  不過如果我們沒有行動去配合的時候
[00:23:08.600 --> 00:23:10.600]  一切都只不過是口號
[00:23:10.600 --> 00:23:13.600]  早前我在網絡上聽到一位牧師的分享
[00:23:13.600 --> 00:23:15.600]  我覺得很有意思
[00:23:15.600 --> 00:23:17.600]  他說:如果你的女朋友、男朋友
[00:23:17.600 --> 00:23:21.600]  帶你去一處你未曾去過的地方吃飯
[00:23:21.600 --> 00:23:24.600]  我相信你根本不用去想
[00:23:24.600 --> 00:23:26.600]  你就會跟著他去
[00:23:26.600 --> 00:23:29.600]  因為你對他有一份信任
[00:23:29.600 --> 00:23:34.600]  不過,如果你的女朋友、男朋友
[00:23:34.600 --> 00:23:37.600]  今天向你求婚
[00:23:37.600 --> 00:23:41.600]  對,男女平等,女性都可以求婚的
[00:23:41.600 --> 00:23:44.600]  或者你會拒絕
[00:23:44.600 --> 00:23:47.600]  雖然你相信你的男朋友、女朋友
[00:23:47.600 --> 00:23:53.600]  但你們彼此信任的關係還沒有到這個地步
[00:23:53.600 --> 00:23:57.600]  同樣,我們教育家希望大家
[00:23:57.600 --> 00:23:59.600]  亦都是上帝希望大家
[00:23:59.600 --> 00:24:05.600]  我們信仰最高峰就是「讓上帝居首位」
[00:24:05.600 --> 00:24:07.600]  我們的目標是,像今天的經文所說
[00:24:07.600 --> 00:24:11.600]  在一切環境裡面仍然可以持守我們的信仰
[00:24:11.600 --> 00:24:14.600]  不過,我們需要誠實的就是
[00:24:14.600 --> 00:24:19.600]  我們跟上帝還沒有到這個信任的關係
[00:24:19.600 --> 00:24:22.600]  甚至有些生疏的說話
[00:24:22.600 --> 00:24:25.600]  我們實在需要做些事
[00:24:25.600 --> 00:24:28.600]  就好像花時間跟你的男朋友、女朋友相處
[00:24:28.600 --> 00:24:31.600]  甚至設計不同的約會內容方式
[00:24:31.600 --> 00:24:34.600]  去讓彼此有更深的認識
[00:24:34.600 --> 00:24:36.600]  有共同的經歷和回憶
[00:24:36.600 --> 00:24:39.600]  去決定對方是否自己一生
[00:24:39.600 --> 00:24:43.600]  要去彼此託付和信任的人一樣
[00:24:43.600 --> 00:24:46.600]  我們也要花時間跟上帝親近
[00:24:46.600 --> 00:24:50.600]  喝他要白白賜給我們的生命泉水
[00:24:50.600 --> 00:24:53.600]  才可以一步一步地去放心
[00:24:53.600 --> 00:24:58.600]  讓他居在我們生命的首位
[00:24:58.600 --> 00:25:00.600]  要從這些相處的裡面
[00:25:00.600 --> 00:25:04.600]  我們認識上帝眼中的我
[00:25:04.600 --> 00:25:09.600]  我不知道你會不會都很想去知道
[00:25:09.600 --> 00:25:16.600]  你在別人的眼裡,你是怎樣的
[00:25:16.600 --> 00:25:20.600]  我不知道你會不會很在意
[00:25:20.600 --> 00:25:23.600]  究竟他怎樣看我的
[00:25:23.600 --> 00:25:27.600]  他認為我是一個怎樣的人
[00:25:27.600 --> 00:25:30.600]  如果你都在乎
[00:25:30.600 --> 00:25:34.600]  究竟神怎樣看你
[00:25:34.600 --> 00:25:36.600]  你真的要...
[00:25:36.600 --> 00:25:38.600]  其實這個也很重要
[00:25:38.600 --> 00:25:42.600]  我們很多時候都很在乎別人怎樣看我
[00:25:42.600 --> 00:25:44.600]  但我們知不知道
[00:25:44.600 --> 00:25:47.600]  其實上帝怎樣看我們
[00:25:47.600 --> 00:25:50.600]  對我們的生命其實很重要
[00:25:50.600 --> 00:25:54.600]  因為那是我們肯定的源頭
[00:25:54.600 --> 00:25:56.600]  千萬不要糊裡糊塗地
[00:25:56.600 --> 00:26:00.600]  將自己的生命託付給一個人
[00:26:00.600 --> 00:26:03.600]  其實我們香港人都對別人很大的信任
[00:26:03.600 --> 00:26:05.600]  當我每一次打開報紙
[00:26:05.600 --> 00:26:11.600]  看到很多人信了一個電話
[00:26:11.600 --> 00:26:15.600]  被騙了很多錢的時候
[00:26:15.600 --> 00:26:21.600]  我會覺得其實很多香港人都很善良
[00:26:21.600 --> 00:26:26.600]  很容易信任別人
[00:26:26.600 --> 00:26:30.600]  不過我們真的不要糊裡糊塗地相信
[00:26:30.600 --> 00:26:33.600]  跟上帝的關係都一樣
[00:26:33.600 --> 00:26:35.600]  我們不要糊裡糊塗地
[00:26:35.600 --> 00:26:38.600]  把上帝放在一旁
[00:26:38.600 --> 00:26:42.600]  讓彼此的關係生疏、生鏽
[00:26:42.600 --> 00:26:47.600]  最後恨錯難返,去哀哭徹子
[00:26:47.600 --> 00:26:48.600]  不過好像我一開始所說的
[00:26:48.600 --> 00:26:51.600]  心裡的忙碌和壓力
[00:26:51.600 --> 00:26:54.600]  以及自己裡面的恐懼和焦慮
[00:26:54.600 --> 00:26:57.600]  總把我們拉得支離破碎
[00:26:57.600 --> 00:27:02.600]  要很有意識才抓得住生命的重心
[00:27:02.600 --> 00:27:05.600]  抓得住自己想要過的生活
[00:27:05.600 --> 00:27:10.600]  抓得住上帝想要我們過的生活
[00:27:10.600 --> 00:27:13.600]  而這個覺醒、這個意識
[00:27:13.600 --> 00:27:15.600]  唯有從聖靈而來
[00:27:15.600 --> 00:27:18.600]  唯有從每天跟上帝親近
[00:27:18.600 --> 00:27:20.600]  跟祂的相處而來
[00:27:20.600 --> 00:27:22.600]  上帝要把生命的泉水
[00:27:22.600 --> 00:27:24.600]  白白地賜給我們
[00:27:24.600 --> 00:27:25.600]  讓我們的生命
[00:27:25.600 --> 00:27:29.600]  不再被恐懼和焦慮所推動
[00:27:29.600 --> 00:27:32.600]  而是向著我們所要過的生活
[00:27:32.600 --> 00:27:39.600]  上帝想要我們的生活去努力
[00:27:39.600 --> 00:27:40.600]  沒錯,我們都知道
[00:27:40.600 --> 00:27:42.600]  我們每個人都很忙碌
[00:27:42.600 --> 00:27:45.600]  很疲累,充滿了壓力
[00:27:45.600 --> 00:27:46.600]  這些都加速了我們
[00:27:46.600 --> 00:27:48.600]  忽視自己真正的需要
[00:27:48.600 --> 00:27:51.600]  加速了我們跟家人
[00:27:51.600 --> 00:27:54.600]  跟自己
[00:27:54.600 --> 00:27:57.600]  跟上帝生疏的狀況
[00:27:57.600 --> 00:28:04.600]  反而讓自己有更大的恐懼和焦慮
[00:28:04.600 --> 00:28:05.600]  而自己跟其他人
[00:28:05.600 --> 00:28:07.600]  跟上帝之間的生疏
[00:28:07.600 --> 00:28:10.600]  會產生更多的誤會
[00:28:10.600 --> 00:28:12.600]  隔閡和衝突
[00:28:12.600 --> 00:28:17.600]  去跌入這個惡性循環
[00:28:17.600 --> 00:28:18.600]  加上如果發生一些
[00:28:18.600 --> 00:28:19.600]  不如意的事情
[00:28:19.600 --> 00:28:21.600]  或者困難出現的時候
[00:28:21.600 --> 00:28:23.600]  去衝擊著我們原本
[00:28:23.600 --> 00:28:26.600]  已經很薄弱的關係的時候
[00:28:26.600 --> 00:28:29.600]  就很容易會以分手
[00:28:29.600 --> 00:28:31.600]  分離來終結
[00:28:31.600 --> 00:28:33.600]  跟人的關係是這樣
[00:28:33.600 --> 00:28:37.600]  跟上帝的關係也會是這樣
[00:28:37.600 --> 00:28:38.600]  所以在新的一年
[00:28:38.600 --> 00:28:39.600]  我們祈求上帝讓我們
[00:28:39.600 --> 00:28:42.600]  知道自己是口乾和口渴
[00:28:42.600 --> 00:28:44.600]  我不知道你知不知道
[00:28:44.600 --> 00:28:46.600]  我們其實裡面很乾
[00:28:46.600 --> 00:28:48.600]  我們都不會覺得自己口乾
[00:28:48.600 --> 00:28:51.600]  就好像剛才我的祈禱一樣
[00:28:51.600 --> 00:28:52.600]  我們不太知道
[00:28:52.600 --> 00:28:56.600]  我們身邊太賤了
[00:28:56.600 --> 00:28:58.600]  我們身邊已經有上帝在我們身邊
[00:28:58.600 --> 00:29:01.600]  有空氣在我們身邊
[00:29:01.600 --> 00:29:02.600]  直到當我們發現
[00:29:02.600 --> 00:29:04.600]  我們很口乾的時候
[00:29:04.600 --> 00:29:08.600]  可能裡面是很缺水
[00:29:08.600 --> 00:29:10.600]  我們求上帝讓我們知道
[00:29:10.600 --> 00:29:13.600]  我們心靈的飢渴
[00:29:13.600 --> 00:29:15.600]  以致我們的渴慕
[00:29:15.600 --> 00:29:19.600]  去飲上帝給我們的生命泉水
[00:29:19.600 --> 00:29:21.600]  可以透過每日的親近
[00:29:21.600 --> 00:29:25.600]  讓自己的生命重回正軌
[00:29:25.600 --> 00:29:27.600]  有祂賜給我們的平安
[00:29:27.600 --> 00:29:31.600]  去撫平我們裡面的恐懼和焦慮
[00:29:31.600 --> 00:29:33.600]  並且有祂的動力
[00:29:33.600 --> 00:29:37.600]  讓我們去跟我們自己重視的人
[00:29:37.600 --> 00:29:41.600]  來建立關係
[00:29:41.600 --> 00:29:43.600]  當你在聖靈的幫助底下
[00:29:43.600 --> 00:29:45.600]  去撥亂反正
[00:29:45.600 --> 00:29:47.600]  你必然會好像約翰一樣
[00:29:47.600 --> 00:29:51.600]  看到那個新天新地
[00:29:51.600 --> 00:29:53.600]  上帝說成了
[00:29:53.600 --> 00:29:54.600]  我是阿拉伐
[00:29:54.600 --> 00:29:56.600]  我是俄梅爾
[00:29:56.600 --> 00:29:57.600]  我是開始
[00:29:57.600 --> 00:29:59.600]  我是終結
[00:29:59.600 --> 00:30:00.600]  我要把生命的泉水
[00:30:00.600 --> 00:30:04.600]  白白的賜給那些口渴的人渴
[00:30:04.600 --> 00:30:05.600]  得勝的
[00:30:05.600 --> 00:30:08.600]  要承受這些危業
[00:30:08.600 --> 00:30:10.600]  我要作祂的上帝
[00:30:10.600 --> 00:30:13.600]  祂要作我的兒子
[00:30:13.600 --> 00:30:21.600]  讓我們同心祈禱
[00:30:21.600 --> 00:30:24.600]  天父我們感謝祢
[00:30:24.600 --> 00:30:28.600]  因為我們是祢所呼召的孩子
[00:30:28.600 --> 00:30:31.600]  不過我們活在這個世界上
[00:30:31.600 --> 00:30:34.600]  我們越來越覺得自己身不由己
[00:30:34.600 --> 00:30:37.600]  很多時候很忙碌
[00:30:37.600 --> 00:30:43.600]  盡然間很盡心但是匆匆忙忙之後
[00:30:43.600 --> 00:30:48.600]  我們覺得自己更加空虛
[00:30:48.600 --> 00:30:49.600]  天父我們知道
[00:30:49.600 --> 00:30:51.600]  很多時候我們都是被裡面一份的恐懼
[00:30:51.600 --> 00:30:56.600]  和焦慮去推進
[00:30:56.600 --> 00:30:59.600]  讓自己更加忙碌
[00:30:59.600 --> 00:31:02.600]  懇求上主賜給我們平安
[00:31:02.600 --> 00:31:06.600]  賜給我們渴慕有和祢親近的心
[00:31:06.600 --> 00:31:09.600]  因為當我們和祢在一起的時候
[00:31:09.600 --> 00:31:11.600]  我們裡面的焦慮和恐懼
[00:31:11.600 --> 00:31:14.600]  才可以被撫平
[00:31:14.600 --> 00:31:17.600]  我們才有被祢擦亮的眼睛
[00:31:17.600 --> 00:31:22.600]  去看到什麼是重要
[00:31:22.600 --> 00:31:26.600]  什麼是我們應該花時間精力
[00:31:26.600 --> 00:31:30.600]  來在這些事情上
[00:31:30.600 --> 00:31:32.600]  天父求祢就是這樣
[00:31:32.600 --> 00:31:37.600]  祢能夠幫助我們在很混亂忙碌
[00:31:37.600 --> 00:31:40.600]  充滿壓力的社會當中
[00:31:40.600 --> 00:31:44.600]  我們能夠抓住生命的重心
[00:31:44.600 --> 00:31:48.600]  以致我們不會和祢生疏
[00:31:48.600 --> 00:31:51.600]  我們能夠和祢建立親密的關係
[00:31:51.600 --> 00:31:53.600]  在個人的事情上
[00:31:53.600 --> 00:31:56.600]  能夠面對得到挑戰
[00:31:56.600 --> 00:31:57.600]  以致有一天
[00:31:57.600 --> 00:32:00.600]  當新天新地來臨的時候
[00:32:00.600 --> 00:32:06.600]  我們可以被祢稱為德性的孩子
[00:32:06.600 --> 00:32:09.600]  可以永遠與祢同在
[00:32:09.600 --> 00:32:10.600]  我們這樣禱告
[00:32:10.600 --> 00:32:12.600]  奉主耶穌基督的名義求
[00:32:12.600 --> 00:32:13.600]  阿們
