
[00:00:00.000 --> 00:00:05.000]  頂姐妹 今天跟大家分享這個題目的時候
[00:20:14.000 --> 00:20:16.000]  很多人就奇怪
[00:20:16.000 --> 00:20:18.000]  為什麼他可以這樣做呢
[00:20:18.000 --> 00:20:21.000]  當然他未婚妻都很難過
[00:20:21.000 --> 00:20:23.000]  但他知道這件事的時候
[00:20:23.000 --> 00:20:25.000]  他知道他將來會在天家
[00:20:25.000 --> 00:20:29.000]  要和他這位未婚夫仍要相聚
[00:20:29.000 --> 00:20:35.000]  教徒可以不報復之餘
[00:20:35.000 --> 00:20:37.000]  還是主動的去愛
[00:20:37.000 --> 00:20:39.000]  我們在韓國人身上
[00:20:39.000 --> 00:20:40.000]  在日本人身上
[00:20:40.000 --> 00:20:42.000]  都是可以看見這個見證
[00:20:42.000 --> 00:20:43.000]  第三個例子
[00:20:43.000 --> 00:20:45.000]  就看回我們中國人
[00:20:45.000 --> 00:20:47.000]  在1991年的時候
[00:20:47.000 --> 00:20:49.000]  11月1日
[00:20:49.000 --> 00:20:56.000]  在愛爾華州的地方
[00:20:56.000 --> 00:20:59.000]  發生一件驚天動地的事
[00:20:59.000 --> 00:21:04.000]  主耶穌那種描述人的方式
[00:21:04.000 --> 00:21:06.000]  很清楚在十字架顯明
[00:21:06.000 --> 00:21:09.000]  保羅在哥羅西書第三章十三節
[00:21:09.000 --> 00:21:10.000]  告訴我們
[00:21:10.000 --> 00:21:12.000]  如果我們與人有嫌隙的時候
[00:21:12.000 --> 00:21:15.000]  我們要彼此包容和描述
[00:21:15.000 --> 00:21:16.000]  他講的那種描述
[00:21:16.000 --> 00:21:19.000]  不是從我們的本性出發
[00:21:19.000 --> 00:21:21.000]  你是需要從生命裏
[00:21:21.000 --> 00:21:22.000]  你真的經歷過
[00:21:22.000 --> 00:21:24.000]  被主描述過
[00:21:24.000 --> 00:21:26.000]  這一份恩典
[00:21:26.000 --> 00:21:28.000]  你能夠描述一個
[00:21:28.000 --> 00:21:30.000]  就算多傷害你的人
[00:21:30.000 --> 00:21:32.000]  你都可以描述他
[00:21:32.000 --> 00:21:34.000]  因為耶穌在十字架
[00:21:34.000 --> 00:21:35.000]  按聖經的記載
[00:21:35.000 --> 00:21:37.000]  祂只是講了七句說話
[00:21:37.000 --> 00:21:38.000]  祂頭一句
[00:21:38.000 --> 00:21:41.000]  祂不是向天父講自己多慘
[00:21:41.000 --> 00:21:43.000]  祂向天父講
[00:21:43.000 --> 00:21:44.000]  父啊你赦免他們
[00:21:44.000 --> 00:21:46.000]  因為他們所作的他們不要得
[00:21:46.000 --> 00:21:48.000]  耶穌是為迫害他
[00:21:48.000 --> 00:21:51.000]  甚至將他釘死在十字架上那班人
[00:21:51.000 --> 00:21:53.000]  你都可以求上帝
[00:21:53.000 --> 00:21:55.000]  去描述他們的過犯
[00:21:55.000 --> 00:21:57.000]  這一種的描述
[00:21:57.000 --> 00:21:59.000]  無條件
[00:21:59.000 --> 00:22:00.000]  這一種的描述
[00:22:00.000 --> 00:22:02.000]  只有那些經歷過耶穌基督
[00:22:02.000 --> 00:22:04.000]  描述我們過犯的人
[00:22:04.000 --> 00:22:06.000]  才能夠親身體會
[00:22:06.000 --> 00:22:09.000]  這個人叫盧剛
[00:22:09.000 --> 00:22:10.000]  請大家不要誤會
[00:22:10.000 --> 00:22:13.000]  他不是我年輕時候的樣子
[00:22:13.000 --> 00:22:16.000]  盧剛當時96年
[00:22:16.000 --> 00:22:18.000]  他由中國大陸
[00:22:18.000 --> 00:22:20.000]  他去海外
[00:22:20.000 --> 00:22:22.000]  去美國這個地方留學
[00:22:22.000 --> 00:22:23.000]  他很本事
[00:22:23.000 --> 00:22:24.000]  讀書很厲害
[00:22:24.000 --> 00:22:26.000]  短短六年的期間
[00:22:26.000 --> 00:22:28.000]  他完成了碩士學位
[00:22:28.000 --> 00:22:30.000]  讀了物理學的博士
[00:22:30.000 --> 00:22:33.000]  讀得很出色
[00:22:33.000 --> 00:22:36.000]  但當時他遇到一件事
[00:22:36.000 --> 00:22:42.000]  覺得大學博士教授不公平
[00:22:42.000 --> 00:22:44.000]  覺得他有一些研究的基金
[00:22:44.000 --> 00:22:45.000]  不知道為什麼
[00:22:45.000 --> 00:22:48.000]  給了他另一個同班的博士生
[00:22:48.000 --> 00:22:49.000]  另一個同學
[00:22:49.000 --> 00:22:51.000]  為什麼不給他呢
[00:22:51.000 --> 00:22:54.000]  他心裡想不通的時候
[00:22:54.000 --> 00:22:57.000]  到最後他要報復
[00:22:57.000 --> 00:22:58.000]  他報復的時候
[00:22:58.000 --> 00:23:00.000]  他拿了一支左輪的手槍
[00:23:00.000 --> 00:23:02.000]  綠髮子彈
[00:23:02.000 --> 00:23:03.000]  他走去校園裡面
[00:23:03.000 --> 00:23:06.000]  他來到是傷害人
[00:23:06.000 --> 00:23:07.000]  他在一個教堂裡面
[00:23:07.000 --> 00:23:09.000]  聽完講座之後
[00:23:09.000 --> 00:23:11.000]  他是有目標的
[00:23:11.000 --> 00:23:14.000]  他就當場殺死了
[00:23:14.000 --> 00:23:19.000]  他的博士研究論文導師的教授
[00:23:19.000 --> 00:23:24.000]  和他的助理研究的教授
[00:23:24.000 --> 00:23:28.000]  這一連串殺害了
[00:23:28.000 --> 00:23:32.000]  當場殺死三個人之後
[00:23:32.000 --> 00:23:33.000]  他就殺死了
[00:23:33.000 --> 00:23:36.000]  他的博士班的同班
[00:23:36.000 --> 00:23:37.000]  中國的留學生
[00:23:37.000 --> 00:23:40.000]  27歲的山林華博士
[00:23:40.000 --> 00:23:43.000]  死了四個人之後
[00:23:43.000 --> 00:23:45.000]  他都還沒收手
[00:23:45.000 --> 00:23:48.000]  他後來就去找校長
[00:23:48.000 --> 00:23:50.000]  但去到校長室
[00:23:50.000 --> 00:23:51.000]  就發現校長不在
[00:23:51.000 --> 00:23:54.000]  但隔壁的副校長就在這裡
[00:23:54.000 --> 00:23:56.000]  副校長當央
[00:23:56.000 --> 00:23:58.000]  這個副校長是一個女教授
[00:23:58.000 --> 00:23:59.000]  是全個校園
[00:23:59.000 --> 00:24:05.000]  大家很尊敬的一個老師
[00:24:05.000 --> 00:24:06.000]  他沒有放過
[00:24:06.000 --> 00:24:09.000]  結果就將他槍殺
[00:24:09.000 --> 00:24:11.000]  足足殺死五個人之後
[00:24:11.000 --> 00:24:12.000]  他沒有停手
[00:24:12.000 --> 00:24:14.000]  接著就在辦公室裏面
[00:24:14.000 --> 00:24:16.000]  發現一個學生的秘書
[00:24:16.000 --> 00:24:19.000]  當時是二十多歲的一個女孩
[00:24:19.000 --> 00:24:21.000]  是一個菲律賓裔的
[00:24:21.000 --> 00:24:24.000]  一個叫Maya Sue Siason
[00:24:24.000 --> 00:24:26.000]  一個女孩
[00:24:26.000 --> 00:24:27.000]  她只是開了一槍
[00:24:27.000 --> 00:24:30.000]  誰知那一槍就中了她的脊椎
[00:24:30.000 --> 00:24:32.000]  導致這個女孩
[00:24:32.000 --> 00:24:34.000]  以後她的餘生
[00:24:34.000 --> 00:24:37.000]  就由頸以下全身癱瘓
[00:24:37.000 --> 00:24:39.000]  這位姐妹
[00:24:39.000 --> 00:24:41.000]  結果在去年
[00:24:41.000 --> 00:24:42.000]  2012年的時候
[00:24:42.000 --> 00:24:43.000]  她離世
[00:24:43.000 --> 00:24:44.000]  她已經安息
[00:24:44.000 --> 00:24:46.000]  但她的追思禮拜裏面
[00:24:46.000 --> 00:24:48.000]  所有出席的人
[00:24:48.000 --> 00:24:49.000]  都去緬懷
[00:24:49.000 --> 00:24:51.000]  這個姐妹她能夠
[00:24:51.000 --> 00:24:53.000]  用她殘疾的身體
[00:24:53.000 --> 00:24:54.000]  她沒有放棄
[00:24:54.000 --> 00:24:58.000]  她生命的那份夢想和追求
[00:24:58.000 --> 00:24:59.000]  她熱愛生命
[00:24:59.000 --> 00:25:01.000]  她用她這個殘疾的身軀
[00:25:01.000 --> 00:25:03.000]  去向人作見證
[00:25:03.000 --> 00:25:05.000]  愛和寬恕
[00:25:05.000 --> 00:25:06.000]  這些功課
[00:25:06.000 --> 00:25:09.000]  但是這個感人的見證
[00:25:09.000 --> 00:25:11.000]  不是停在這裏
[00:25:11.000 --> 00:25:13.000]  這個悲劇發生之後
[00:25:13.000 --> 00:25:14.000]  第三天
[00:25:14.000 --> 00:25:16.000]  是這個呂教授
[00:25:16.000 --> 00:25:17.000]  那個副校長的家人
[00:25:17.000 --> 00:25:20.000]  他們寫了一封公開信
[00:25:20.000 --> 00:25:22.000]  是給所有的傳媒
[00:25:22.000 --> 00:25:23.000]  是公開出來的
[00:25:23.000 --> 00:25:27.000]  這封信是寫給盧剛的家人
[00:25:27.000 --> 00:25:30.000]  我節錄他最後那一段
[00:25:30.000 --> 00:25:31.000]  他說當我們
[00:25:31.000 --> 00:25:34.000]  浸淫在這個沉重的悲痛當中
[00:25:34.000 --> 00:25:36.000]  我們也都在我們的
[00:25:36.000 --> 00:25:38.000]  關心和祈禱裏面
[00:25:38.000 --> 00:25:39.000]  是紀念你們
[00:25:39.000 --> 00:25:41.000]  就是盧剛的家人們
[00:25:41.000 --> 00:25:42.000]  因為我們知道
[00:25:42.000 --> 00:25:45.000]  你們一定是浸淫在
[00:25:45.000 --> 00:25:47.000]  沉重的悲痛當中
[00:25:47.000 --> 00:25:49.000]  你們也都一定和我們一樣
[00:25:49.000 --> 00:25:53.000]  為週末所發生的事所震驚
[00:25:53.000 --> 00:25:54.000]  安妮
[00:25:54.000 --> 00:25:56.000]  一位過身的呂教授
[00:25:56.000 --> 00:25:59.000]  她相信愛和寬恕
[00:25:59.000 --> 00:26:00.000]  我們也都願意
[00:26:00.000 --> 00:26:02.000]  在這個沉重的時刻
[00:26:02.000 --> 00:26:05.000]  向你們伸出我們的手
[00:26:05.000 --> 00:26:08.000]  請接受我們的愛和祈禱
[00:26:08.000 --> 00:26:09.000]  在這個悲痛的時刻
[00:26:09.000 --> 00:26:10.000]  安妮一定是希望
[00:26:10.000 --> 00:26:12.000]  我們的心中是充滿了憐憫
[00:26:12.000 --> 00:26:15.000]  寬容和愛
[00:26:15.000 --> 00:26:17.000]  我們清楚的知道
[00:26:17.000 --> 00:26:19.000]  這一刻如果有一個家庭
[00:26:19.000 --> 00:26:22.000]  正承受比我們更沉重的悲痛的話
[00:26:22.000 --> 00:26:24.000]  就是你們一家人
[00:26:24.000 --> 00:26:26.000]  我們很想你們知道
[00:26:26.000 --> 00:26:28.000]  我們是與你們分擔
[00:26:28.000 --> 00:26:30.000]  這一份的悲痛
[00:26:30.000 --> 00:26:32.000]  我們要一起堅強起來
[00:26:32.000 --> 00:26:34.000]  並且互相支持
[00:26:34.000 --> 00:26:38.000]  因為這個一定是安妮的盼望
[00:26:38.000 --> 00:26:40.000]  很感人的一個見證
[00:26:40.000 --> 00:26:43.000]  這個家人不單止公開去說
[00:26:43.000 --> 00:26:48.000]  他們要寬恕接納這個兇手盧剛
[00:26:48.000 --> 00:26:51.000]  盧剛最後是用他自己的子彈自殺
[00:26:51.000 --> 00:26:54.000]  他最後都死了
[00:26:54.000 --> 00:26:57.000]  所以我們在這個悲劇裏面看見
[00:26:57.000 --> 00:26:59.000]  這個呂教授
[00:26:59.000 --> 00:27:01.000]  這個家人不單止公開表達
[00:27:01.000 --> 00:27:04.000]  這一份的寬恕
[00:27:04.000 --> 00:27:06.000]  祈禱和愛
[00:27:06.000 --> 00:27:09.000]  他後來就設立了一個獎學金
[00:27:09.000 --> 00:27:13.000]  來幫助一些中國的留學生
[00:27:13.000 --> 00:27:16.000]  遠道過去美國來讀大學
[00:27:16.000 --> 00:27:19.000]  這一份的愛心背後告訴我們甚麼呢
[00:27:19.000 --> 00:27:21.000]  當記者去訪問他的家人
[00:27:21.000 --> 00:27:22.000]  為甚麼你們會這樣做呢
[00:27:22.000 --> 00:27:26.000]  你怎麼可能做得到這個回應呢
[00:27:26.000 --> 00:27:29.000]  他們說不是因為其他原因
[00:27:29.000 --> 00:27:32.000]  是因為我們經歷過上帝的愛
[00:27:32.000 --> 00:27:36.000]  基督那份的赦免和寬恕
[00:27:36.000 --> 00:27:40.000]  這個見證實在令人感覺到
[00:27:40.000 --> 00:27:43.000]  原來人是靠自己我們做不到的
[00:27:43.000 --> 00:27:46.000]  我們需要在這裏學習
[00:27:46.000 --> 00:27:48.000]  主怎樣饒恕了你們
[00:27:48.000 --> 00:27:50.000]  你們怎樣饒恕人
[00:27:50.000 --> 00:27:53.000]  是用主那份寬恕人那種標準
[00:27:53.000 --> 00:27:56.000]  我們回看這一節經文的前一節
[00:27:56.000 --> 00:27:58.000]  其實解釋了原委
[00:27:58.000 --> 00:28:00.000]  就是三章十三節
[00:28:00.000 --> 00:28:02.000]  哥羅西書裏面之前那一節
[00:28:02.000 --> 00:28:04.000]  保羅是說
[00:28:04.000 --> 00:28:06.000]  既然你們是神的選民
[00:28:06.000 --> 00:28:08.000]  是聖潔蒙愛的人
[00:28:08.000 --> 00:28:14.000]  就當存憐憫恩慈謙虛溫柔忍耐的心
[00:28:14.000 --> 00:28:17.000]  這個是那個根據
[00:28:17.000 --> 00:28:21.000]  我們不要忘記你在困逼當中的時候
[00:28:21.000 --> 00:28:23.000]  你不要忘記你的身份
[00:28:23.000 --> 00:28:25.000]  你是天父的兒女
[00:28:25.000 --> 00:28:27.000]  你是蒙選的
[00:28:27.000 --> 00:28:29.000]  是蒙上帝的大愛
[00:28:29.000 --> 00:28:32.000]  上帝是期待我們過一個聖潔的生活
[00:28:32.000 --> 00:28:36.000]  是照祂的美意去待別人去生活
[00:28:36.000 --> 00:28:38.000]  所以接著才說
[00:28:38.000 --> 00:28:41.000]  我們那個品質裏面要活出來
[00:28:41.000 --> 00:28:45.000]  完全是將我們的身份
[00:28:45.000 --> 00:28:47.000]  我們的生命連在一起
[00:28:47.000 --> 00:28:49.000]  是要效法主
[00:28:49.000 --> 00:28:51.000]  所以當我們說忍受困逼的時候
[00:28:51.000 --> 00:28:54.000]  我們不單止不去報復
[00:28:54.000 --> 00:28:56.000]  我們要主動去愛
[00:28:56.000 --> 00:28:58.000]  我們要效法主去饒恕人
[00:28:58.000 --> 00:29:00.000]  愛我們的仇敵
[00:29:00.000 --> 00:29:02.000]  為逼迫我們的人去祈禱
[00:29:02.000 --> 00:29:04.000]  不過有時我做牧師這麼多年
[00:29:04.000 --> 00:29:07.000]  我發覺最難處理的往往都不是事情
[00:29:07.000 --> 00:29:09.000]  是一些人
[00:29:09.000 --> 00:29:11.000]  人裏頭的困惑
[00:29:11.000 --> 00:29:13.000]  或者裏頭的仇苦
[00:29:13.000 --> 00:29:15.000]  更加難
[00:29:15.000 --> 00:29:17.000]  我遇過一些基督徒
[00:29:17.000 --> 00:29:19.000]  他甚至向我表示
[00:29:19.000 --> 00:29:23.000]  牧師不是我不信有一位神
[00:29:23.000 --> 00:29:26.000]  我仍相信天父是存在的
[00:29:26.000 --> 00:29:28.000]  但我沒有辦法去接受
[00:29:28.000 --> 00:29:31.000]  上帝為什麼讓我在一個困局
[00:29:31.000 --> 00:29:33.000]  一個處境當中
[00:29:33.000 --> 00:29:36.000]  我曾經遇過一個姐妹
[00:29:36.000 --> 00:29:38.000]  我到現在都未能成功說服她
[00:29:38.000 --> 00:29:40.000]  回到上帝面前
[00:29:40.000 --> 00:29:42.000]  她生了上帝的氣
[00:29:42.000 --> 00:29:45.000]  她以前是很熱心去愛神
[00:29:45.000 --> 00:29:47.000]  去侍奉神
[00:29:47.000 --> 00:29:49.000]  在她年輕的日子
[00:29:49.000 --> 00:29:54.000]  但她在她爸爸患癌的時候
[00:29:54.000 --> 00:29:56.000]  她向神祈禱
[00:29:56.000 --> 00:30:02.000]  上帝不要讓她受這麼大的折騰和痛楚
[00:30:02.000 --> 00:30:04.000]  上帝沒有答應她的祈禱
[00:30:04.000 --> 00:30:06.000]  她看著她爸爸
[00:30:06.000 --> 00:30:08.000]  是經過最後的階段
[00:30:08.000 --> 00:30:12.000]  是很辛苦才離開世界
[00:30:12.000 --> 00:30:16.000]  她這一份陰影到現在都未得著
[00:30:16.000 --> 00:30:18.000]  意志
[00:30:18.000 --> 00:30:21.000]  我作為一個牧師
[00:30:21.000 --> 00:30:25.000]  面對這些基督徒不是一個半個
[00:30:25.000 --> 00:30:27.000]  有時也有很多
[00:30:27.000 --> 00:30:30.000]  有些是發生在自己或家人身上
[00:30:30.000 --> 00:30:32.000]  他在這些病疾的時候
[00:30:32.000 --> 00:30:34.000]  他覺得上帝為什麼
[00:30:34.000 --> 00:30:36.000]  大家都要做手術
[00:30:36.000 --> 00:30:38.000]  為什麼別人一次手術就完成呢?
[00:30:38.000 --> 00:30:40.000]  我做手術為什麼做完一次
[00:30:40.000 --> 00:30:42.000]  又要第二次又要第三次
[00:30:42.000 --> 00:30:44.000]  甚至可能第四次
[00:30:44.000 --> 00:30:46.000]  正正在這些時候
[00:30:46.000 --> 00:30:48.000]  他覺得很難去明白
[00:30:48.000 --> 00:30:50.000]  我有時會用詩篇第十三篇
[00:30:50.000 --> 00:30:52.000]  跟他們分享
[00:30:52.000 --> 00:30:54.000]  此人大衛的經歷
[00:30:54.000 --> 00:30:57.000]  當時他被他岳父追殺
[00:30:57.000 --> 00:30:59.000]  他有家歸不得
[00:30:59.000 --> 00:31:01.000]  他心裏說
[00:31:01.000 --> 00:31:03.000]  耶和華你忘記我要到幾時呢?
[00:31:03.000 --> 00:31:04.000]  要到永遠嗎?
[00:31:04.000 --> 00:31:06.000]  你掩面不顧我要到幾時呢?
[00:31:06.000 --> 00:31:09.000]  我心裏愁善終日愁苦要到幾時呢?
[00:31:09.000 --> 00:31:12.000]  我的仇敵升高壓制我要到幾時呢?
[00:31:12.000 --> 00:31:14.000]  短短兩節他講了四次
[00:31:14.000 --> 00:31:16.000]  到幾時呢?
[00:31:16.000 --> 00:31:18.000]  How long?
[00:31:18.000 --> 00:31:20.000]  還有多久我要忍受呢?
[00:31:20.000 --> 00:31:22.000]  還有多久我要等待呢?
[00:31:22.000 --> 00:31:24.000]  正正在這些時候
[00:31:24.000 --> 00:31:26.000]  我作為目者
[00:31:26.000 --> 00:31:28.000]  有時要與這些弟兄姊妹同行
[00:31:28.000 --> 00:31:30.000]  我鼓勵他們
[00:31:30.000 --> 00:31:32.000]  不要只看這兩節
[00:31:32.000 --> 00:31:34.000]  要看大衛在這篇詩篇裏面
[00:31:34.000 --> 00:31:38.000]  他去到一個breaking point
[00:31:38.000 --> 00:31:41.000]  差不多好像真的堅持不住的時候
[00:31:41.000 --> 00:31:43.000]  但是我們要感恩
[00:31:43.000 --> 00:31:47.000]  大衛沒有忘記神在他身上的作為
[00:31:47.000 --> 00:31:50.000]  他仍然去求神去看顧英雲
[00:31:50.000 --> 00:31:52.000]  使他眼目光明
[00:31:52.000 --> 00:31:54.000]  免得他沉睡至死
[00:31:54.000 --> 00:31:56.000]  他沒有離開上帝
[00:31:56.000 --> 00:31:58.000]  他求上帝眷顧他
[00:31:58.000 --> 00:32:01.000]  他說但我依靠你的慈愛
[00:32:01.000 --> 00:32:03.000]  我的心因你的救恩快樂
[00:32:03.000 --> 00:32:05.000]  我要向耶和華歌唱
[00:32:05.000 --> 00:32:09.000]  因他曾經用厚恩去待我
[00:32:09.000 --> 00:32:14.000]  你不忘記上帝在你過去生命裏的作為
[00:32:14.000 --> 00:32:16.000]  不忘記你真是天父的兒女
[00:32:16.000 --> 00:32:18.000]  上帝沒有挑起我們
[00:32:18.000 --> 00:32:21.000]  所以今天你不要遷怒於上帝
[00:32:21.000 --> 00:32:28.000]  今天你不要將情緒發洩在上帝身上
[00:32:28.000 --> 00:32:30.000]  你可以向神傾訴
[00:32:30.000 --> 00:32:32.000]  你內心任何的不滿
[00:32:32.000 --> 00:32:34.000]  或者這些困惑
[00:32:34.000 --> 00:32:38.000]  但在同時你不要將責任推給上帝
[00:32:38.000 --> 00:32:43.000]  上帝其實絕對是知道所有的事情
[00:32:43.000 --> 00:32:47.000]  同樣我們在詩篇27篇也說到
[00:32:47.000 --> 00:32:48.000]  耶和華是我們的亮光
[00:32:48.000 --> 00:32:49.000]  是我們的拯救
[00:32:49.000 --> 00:32:51.000]  我們終居怕誰呢
[00:32:51.000 --> 00:32:54.000]  不需要怕任何的仇敵
[00:32:54.000 --> 00:32:56.000]  求你不要把我交給敵人
[00:32:56.000 --> 00:32:57.000]  遂其所願
[00:32:57.000 --> 00:32:58.000]  因為妄作見證
[00:32:58.000 --> 00:32:59.000]  我口吐空言的
[00:32:59.000 --> 00:33:00.000]  起來攻擊我
[00:33:00.000 --> 00:33:04.000]  我若不信在活人之地得見耶和華的恩惠
[00:33:04.000 --> 00:33:06.000]  就早已喪膽了
[00:33:06.000 --> 00:33:08.000]  要等候耶和華
[00:33:08.000 --> 00:33:09.000]  當壯膽
[00:33:09.000 --> 00:33:10.000]  堅固你的心
[00:33:10.000 --> 00:33:11.000]  我再說
[00:33:11.000 --> 00:33:13.000]  要等候耶和華
[00:33:13.000 --> 00:33:15.000]  作為神的兒女
[00:33:15.000 --> 00:33:18.000]  其實一個很難的功課就是
[00:33:18.000 --> 00:33:19.000]  要等候神
[00:33:19.000 --> 00:33:20.000]  等候神
[00:33:20.000 --> 00:33:23.000]  神有時延遲答應我們的祈禱
[00:33:23.000 --> 00:33:24.000]  等候神
[00:33:24.000 --> 00:33:27.000]  上帝為何在困局裏面還沒有處乾
[00:33:27.000 --> 00:33:30.000]  但你仍然要找著神
[00:33:30.000 --> 00:33:31.000]  就是上帝我不放棄
[00:33:31.000 --> 00:33:34.000]  我仍知道你在任何處境
[00:33:34.000 --> 00:33:35.000]  你是存在
[00:33:35.000 --> 00:33:36.000]  你在當中
[00:33:36.000 --> 00:33:41.000]  我們與受困苦困迫的弟兄姊妹同行的時候
[00:33:41.000 --> 00:33:43.000]  我們都不要放棄
[00:33:43.000 --> 00:33:46.000]  我們作祂側巾的天使一樣
[00:33:46.000 --> 00:33:47.000]  鼓勵他們
[00:33:47.000 --> 00:33:48.000]  跟他們一起祈禱
[00:33:48.000 --> 00:33:51.000]  去面對這種困惑的處境
[00:33:51.000 --> 00:33:53.000]  所以總結的時候
[00:33:53.000 --> 00:33:54.000]  我們看回
[00:33:54.000 --> 00:33:55.000]  作為神的子民
[00:33:55.000 --> 00:33:57.000]  我們被動不報復
[00:33:57.000 --> 00:33:58.000]  主動的去愛
[00:33:58.000 --> 00:33:59.000]  效法主
[00:33:59.000 --> 00:34:00.000]  去饒恕人
[00:34:00.000 --> 00:34:03.000]  千萬不要忘記我們的身份
[00:34:03.000 --> 00:34:04.000]  我們是神的兒女
[00:34:04.000 --> 00:34:05.000]  也不要忘記
[00:34:05.000 --> 00:34:06.000]  神在我們身上
[00:34:06.000 --> 00:34:08.000]  過去一切的作為
[00:34:08.000 --> 00:34:10.000]  當你懂得這樣想的時候
[00:34:10.000 --> 00:34:13.000]  你能夠用信心去等候神
[00:34:13.000 --> 00:34:14.000]  有盼望
[00:34:14.000 --> 00:34:17.000]  也有愛在其中
[00:34:17.000 --> 00:34:21.000]  願意上帝親自去幫助我們每一個弟兄姊妹
