
[00:00:00.000 --> 00:00:02.000]  讓姐妹主內平安
[00:20:59.920 --> 00:21:06.480]  然後剛好那個公主就去到那個位置洗澡
[00:21:06.480 --> 00:21:08.360]  見到摩西
[00:21:08.360 --> 00:21:10.760]  你看看在整個的描述裏面
[00:21:10.760 --> 00:21:12.560]  在經文的記載裏面
[00:21:12.560 --> 00:21:17.440]  有無數的巧合
[00:21:17.440 --> 00:21:18.880]  對於我們今天來說
[00:21:18.880 --> 00:21:20.920]  我們習慣了邏輯思維
[00:21:20.920 --> 00:21:22.720]  我們習慣了科學根據
[00:21:22.720 --> 00:21:26.120]  我們習慣了生命裏面要尋真的
[00:21:26.120 --> 00:21:28.920]  我們受著邏輯、定律、文化、科學
[00:21:28.920 --> 00:21:33.560]  又或者受著我們個人那種的知識的限制
[00:21:33.560 --> 00:21:38.200]  我們覺得很多事情都是不可能的
[00:21:38.200 --> 00:21:41.160]  當你細心去看這段經文的時候
[00:21:41.160 --> 00:21:43.880]  記載著實在有太多的巧合了
[00:21:43.880 --> 00:21:45.000]  真還是假的
[00:21:45.000 --> 00:21:46.640]  實在有太多的巧合
[00:21:46.640 --> 00:21:49.160]  是不是會是這樣呢
[00:21:49.160 --> 00:21:50.640]  如果我們這樣看的時候
[00:21:50.640 --> 00:21:54.200]  確實是我們會有些問號在裏面
[00:21:54.200 --> 00:22:00.920]  但是聖經是否記載著很多的不可能呢?
[00:22:00.920 --> 00:22:03.920]  以色列人走過紅海
[00:22:03.920 --> 00:22:06.120]  海變為乾地
[00:22:06.120 --> 00:22:07.920]  讓人走過
[00:22:07.920 --> 00:22:11.400]  這個是不是不可能呢?
[00:22:11.400 --> 00:22:14.320]  小孩子大衛打敗了巨人哥利亞
[00:22:14.320 --> 00:22:16.000]  只不過是用了幾顆石頭
[00:22:16.000 --> 00:22:17.560]  用了一個丫叉
[00:22:17.560 --> 00:22:20.760]  這個是不是一件不可能的事呢?
[00:22:20.760 --> 00:22:22.320]  繞著城走七天
[00:22:22.320 --> 00:22:23.600]  不需要做任何的事
[00:22:23.600 --> 00:22:26.160]  就已經可以攻陷耶利哥城了
[00:22:26.160 --> 00:22:29.880]  這個是不是一件不可能的事呢?
[00:22:29.880 --> 00:22:33.160]  上帝將卑微升高
[00:22:33.160 --> 00:22:35.880]  將軟弱的變為剛強
[00:22:35.880 --> 00:22:38.520]  叫哭泣的歡笑
[00:22:38.520 --> 00:22:43.040]  這些是不是不可能的事呢?
[00:22:43.040 --> 00:22:45.400]  但是不可能的事情
[00:22:45.400 --> 00:22:48.320]  在《出埃及記》第一、第二章出現
[00:22:48.320 --> 00:22:51.760]  和法老勢力對抗的竟然是一群
[00:22:51.760 --> 00:22:54.880]  看來無足輕重的婦女
[00:22:54.880 --> 00:22:57.160]  包括兩個接生的婦人
[00:22:57.160 --> 00:22:58.680]  包括摩西的母親
[00:22:58.680 --> 00:23:00.160]  摩西的姐姐
[00:23:00.160 --> 00:23:09.000]  包括在河裏發現摩西的
[00:23:09.000 --> 00:23:12.480]  埃及公主的僕人
[00:23:12.480 --> 00:23:17.040]  也包括生長在滅族王室裏面
[00:23:17.040 --> 00:23:23.280]  但卻是有柔軟心腸的公主
[00:23:23.280 --> 00:23:25.920]  是的
[00:23:25.920 --> 00:23:27.640]  聖經的記載
[00:23:27.640 --> 00:23:31.880]  就是讓這些不可能的人
[00:23:31.880 --> 00:23:34.600]  成為有可能
[00:23:34.600 --> 00:23:39.240]  尼羅河是象徵著埃及的神
[00:23:39.240 --> 00:23:41.240]  是生命的象徵
[00:23:41.240 --> 00:23:45.120]  但埃及王卻要用這條河來滅絕生命
[00:23:45.120 --> 00:23:45.880]  聖經記載
[00:23:45.880 --> 00:23:47.640]  以色列人所生的男孩
[00:23:47.640 --> 00:23:50.080]  你們都要凋在河裏
[00:23:50.080 --> 00:23:52.800]  是原本一條象徵著生命的河
[00:23:52.800 --> 00:23:56.600]  今日卻成為要滅絕生命的河
[00:23:56.600 --> 00:24:00.560]  但摩西卻在這裏被救起
[00:24:00.560 --> 00:24:03.560]  後來不能再藏就取了一個蒲草箱
[00:24:03.560 --> 00:24:05.880]  抹上石漆和石油
[00:24:05.880 --> 00:24:07.600]  將孩子放在裏頭
[00:24:07.600 --> 00:24:12.360]  把箱子擱在河邊的路梗中
[00:24:12.360 --> 00:24:13.760]  一個殺戮之地
[00:24:13.760 --> 00:24:16.440]  變成了一個拯救之地
[00:24:16.440 --> 00:24:18.520]  因著上帝奇妙的作為
[00:24:18.520 --> 00:24:20.440]  因著上帝的保守
[00:24:20.440 --> 00:24:22.040]  戰勝了河神
[00:24:22.040 --> 00:24:25.280]  戰勝了尼羅河神
[00:24:25.280 --> 00:24:28.600]  保存了摩西的生命
[00:24:28.600 --> 00:24:30.760]  原來在神的計劃
[00:24:30.760 --> 00:24:32.040]  在神的保守
[00:24:32.040 --> 00:24:34.000]  在上帝的看顧裏面
[00:24:34.000 --> 00:24:39.160]  無可能都變成有可能
[00:24:39.160 --> 00:24:44.840]  上帝的計劃完全戰勝了我們邏輯的常理
[00:24:44.840 --> 00:24:47.120]  在我們認為無可能的當中
[00:24:47.120 --> 00:24:51.080]  卻是變得有可能
[00:24:51.080 --> 00:24:55.880]  最近我知道我們教會有位弟兄患病
[00:24:55.880 --> 00:25:00.120]  我特別請他跟大家分享他患病的過程
[00:25:00.120 --> 00:25:04.080]  在我左腹有一個12厘米的腫瘤
[00:25:04.080 --> 00:25:05.160]  當醫生告訴我
[00:25:05.160 --> 00:25:08.280]  我這個惡性腫瘤會大得很快
[00:25:08.280 --> 00:25:10.880]  還會入侵其他器官
[00:25:10.880 --> 00:25:13.840]  如果入侵了其他器官也會切除
[00:25:13.840 --> 00:25:17.800]  當時的心當然是很不開心很難過
[00:25:17.800 --> 00:25:21.600]  不過那一刻神就跟我說
[00:25:21.600 --> 00:25:23.040]  祂和我同在
[00:25:23.040 --> 00:25:24.280]  祂會保守我
[00:25:24.280 --> 00:25:25.680]  在我的內心裏面
[00:25:25.680 --> 00:25:28.120]  我立即泛起一個聲音
[00:25:28.120 --> 00:25:29.880]  就是我天上有天父
[00:25:29.880 --> 00:25:31.600]  地下有我太太
[00:25:31.600 --> 00:25:35.840]  他們愛我多過任何一個人
[00:25:35.840 --> 00:25:38.520]  所以我的心情可以平復
[00:25:38.520 --> 00:25:40.520]  最近跟太太說
[00:25:40.520 --> 00:25:44.160]  為何大家在那個過程裏這麼平靜
[00:25:44.160 --> 00:25:46.120]  她說老公你想想
[00:25:46.120 --> 00:25:47.680]  其實有很多時候
[00:25:47.680 --> 00:25:50.760]  神真的已經有供應有保守
[00:25:50.760 --> 00:25:54.560]  正如她的工作是在這個航空公司
[00:25:54.560 --> 00:25:57.640]  她應該在我去看醫生的時候
[00:25:57.640 --> 00:25:59.120]  她不在香港
[00:25:59.120 --> 00:26:00.720]  不過香港史無前例
[00:26:00.720 --> 00:26:03.160]  因為這個社會事件
[00:26:03.160 --> 00:26:07.080]  以致她應該要去美加那班機要取消
[00:26:07.080 --> 00:26:10.240]  她才可以陪我去看醫生
[00:26:10.240 --> 00:26:12.720]  和安排這個外科醫生
[00:26:12.720 --> 00:26:15.680]  這位外科醫生是太太三年前
[00:26:15.680 --> 00:26:19.040]  一位朋友的家人有病而認識到的
[00:26:19.040 --> 00:26:20.480]  因為我們對他有信心
[00:26:20.480 --> 00:26:22.200]  所以我們沒有耽誤時間
[00:26:22.200 --> 00:26:24.160]  再去找其他醫生
[00:26:24.160 --> 00:26:27.760]  以致我們真的可以及時醫治這個病
[00:26:27.760 --> 00:26:29.920]  出來的手術很成功
[00:26:29.920 --> 00:26:34.160]  當時的腫瘤已經脹大到20厘米
[00:26:34.160 --> 00:26:38.320]  說這個腫瘤治療只有手術
[00:26:38.320 --> 00:26:40.880]  手術之後其他電療、化療
[00:26:40.880 --> 00:26:42.480]  對我的作用都不大
[00:26:42.480 --> 00:26:46.880]  期間楊柏滿牧師和師母來探望我
[00:26:46.880 --> 00:26:50.040]  知道原來沒有其他方法
[00:26:50.040 --> 00:26:51.520]  手術之後幫我
[00:26:51.520 --> 00:26:54.600]  他們介紹一個中醫教授給我
[00:26:54.600 --> 00:26:57.040]  更加奇妙的是這個中醫教授
[00:26:57.040 --> 00:26:59.760]  因為年紀問題他本來不收新症
[00:26:59.760 --> 00:27:03.040]  當教授知道我這個病的時候
[00:27:03.040 --> 00:27:06.480]  是因為他家裏有一個成員
[00:27:06.480 --> 00:27:07.680]  亦都有這個病
[00:27:07.680 --> 00:27:10.600]  所以他在研究這個病的時候
[00:27:10.600 --> 00:27:12.840]  他用了很多心機時間
[00:27:12.840 --> 00:27:14.920]  以致他對這個病有認識
[00:27:14.920 --> 00:27:18.040]  所以他才肯接受我這個病人
[00:27:18.040 --> 00:27:25.920]  希望邵榮帝兄這個很簡單的分享
[00:27:25.920 --> 00:27:32.600]  讓我們看到生命裏充滿著很多意想不到
[00:27:32.600 --> 00:27:35.000]  為他安排醫生
[00:27:35.000 --> 00:27:36.440]  各種不同的醫生
[00:27:36.440 --> 00:27:38.880]  甚至因著這個疫情
[00:27:38.880 --> 00:27:41.160]  讓他太太不需要再飛
[00:27:41.160 --> 00:27:42.760]  很多很多的安排
[00:27:42.760 --> 00:27:46.560]  我們可以看為是一些巧合
[00:27:46.560 --> 00:27:49.640]  但我們相信上帝的人知道
[00:27:49.640 --> 00:27:54.960]  一切都在上帝的掌握裏面
[00:27:54.960 --> 00:27:57.320]  昌吉合記第一章第二章
[00:27:57.320 --> 00:27:59.080]  上帝沒有出現過
[00:27:59.080 --> 00:28:00.680]  沒有說過話
[00:28:00.680 --> 00:28:05.400]  但是上帝是常常和他的子民同在
[00:28:05.400 --> 00:28:08.840]  上帝在隱藏裏面去掌權
[00:28:08.840 --> 00:28:13.880]  有信徒信仰的生命都會顯現出來
[00:28:13.880 --> 00:28:17.560]  是透過敬畏上帝的人讓我們知道
[00:28:17.560 --> 00:28:21.200]  亦都在眾多不可能的事情裏面
[00:28:21.200 --> 00:28:27.040]  讓我們去經歷去體會看見
[00:28:27.040 --> 00:28:29.600]  我們所相信的上帝耶穌基督
[00:28:29.600 --> 00:28:31.840]  就是連麻雀也看顧
[00:28:31.840 --> 00:28:37.160]  野地的小花亦都會裝飾的上帝
[00:28:37.160 --> 00:28:39.000]  師母會透過一首詩歌
[00:28:39.000 --> 00:28:41.720]  「他看顧麻雀」
[00:28:41.720 --> 00:28:45.480]  為我們彼此的激勵和提醒
[00:28:51.200 --> 00:29:00.560]  「他看顧麻雀」
[00:29:00.560 --> 00:29:07.400]  為何灰心常怨他
[00:29:07.400 --> 00:29:14.680]  為何黑影瀰漫
[00:29:14.680 --> 00:29:22.360]  為何心靈覺孤單
[00:29:22.360 --> 00:29:29.400]  心自欲斷真幻
[00:29:29.400 --> 00:29:35.960]  耶穌是我的良友
[00:29:35.960 --> 00:29:43.040]  萬福自我享受
[00:29:43.040 --> 00:29:50.440]  他看顧小麻雀
[00:29:50.440 --> 00:29:57.440]  心自我的夢眷有
[00:29:57.440 --> 00:30:04.640]  他看顧小麻雀
[00:30:04.640 --> 00:30:12.040]  心自我的夢眷有
[00:30:12.040 --> 00:30:17.440]  我常人我得自由
[00:30:17.440 --> 00:30:22.440]  我常人我無憂
[00:30:22.440 --> 00:30:28.040]  我救主祂看顧麻雀
[00:30:28.040 --> 00:30:36.040]  心自我的夢眷有
[00:30:36.040 --> 00:30:42.040]  我聽救主溫柔聲
[00:30:42.040 --> 00:30:47.440]  吹去你心憂情
[00:30:47.440 --> 00:30:53.440]  安息住我多添症
[00:30:53.440 --> 00:30:59.040]  毫無異句尖叫
[00:30:59.040 --> 00:31:04.640]  又轉眼仍在前頭
[00:31:04.640 --> 00:31:10.040]  步步登出他走
[00:31:10.040 --> 00:31:15.840]  他看顧小麻雀
[00:31:15.840 --> 00:31:21.440]  心自我的夢眷有
[00:31:21.440 --> 00:31:27.440]  他看顧小麻雀
[00:31:27.440 --> 00:31:33.840]  心自我的夢眷有
[00:31:33.840 --> 00:31:38.840]  我常人我得自由
[00:31:38.840 --> 00:31:43.840]  我常人我無憂
[00:31:43.840 --> 00:31:50.840]  我救主祂看顧麻雀
[00:31:50.840 --> 00:32:01.840]  心自我的夢眷有
[00:32:01.840 --> 00:32:04.840]  我們一齊同心禱告
[00:32:04.840 --> 00:32:11.840]  那位連麻雀連花朵都看顧的神
[00:32:11.840 --> 00:32:16.840]  以我們去傳言倚靠仰望
[00:32:16.840 --> 00:32:23.840]  因為你的看顧你的帶領
[00:32:23.840 --> 00:32:27.840]  你的恩典你的憐憫
[00:32:27.840 --> 00:32:31.840]  無一刻離開我們
[00:32:31.840 --> 00:32:34.840]  奉主耶穌基督的聖名祈求
[00:32:34.840 --> 00:32:35.840]  阿門
