
[00:00:00.000 --> 00:00:06.160]  歡迎大家參加2019年新年的聯合崇拜
[00:29:40.320 --> 00:29:45.040]  在這本書裡面,它都是用啟示錄第二章
[00:29:45.040 --> 00:29:49.680]  對以弗所教會的教導
[00:29:49.680 --> 00:29:54.400]  Remember, Repent 和 Recover
[00:29:54.400 --> 00:30:01.840]  這個 Recover 就是「行起初所行的事」
[00:30:01.840 --> 00:30:04.880]  親愛的弟兄姊妹
[00:30:04.880 --> 00:30:07.600]  不是有一條方程式
[00:30:07.600 --> 00:30:11.200]  我們怎樣去復興
[00:30:11.200 --> 00:30:12.880]  我鼓勵你
[00:30:12.880 --> 00:30:16.880]  你按著你自己現在屬靈的光景
[00:30:16.880 --> 00:30:19.600]  你向上帝祈禱
[00:30:19.600 --> 00:30:23.200]  你應該回想些甚麼?
[00:30:23.200 --> 00:30:27.040]  在甚麼地方你需要悔改?
[00:30:27.040 --> 00:30:32.480]  以及你應該恢復些甚麼?
[00:30:32.480 --> 00:30:34.640]  我很相信
[00:30:34.640 --> 00:30:38.240]  不可以缺少的兩個元素
[00:30:38.240 --> 00:30:42.400]  就是好像我剛才所講的
[00:30:42.400 --> 00:30:46.240]  你需要重新恢復
[00:30:46.240 --> 00:30:53.920]  成為一個真正以基督為中心的生命的一個門徒
[00:30:53.920 --> 00:30:58.880]  你亦都需要重拾、恢復
[00:30:58.880 --> 00:31:06.400]  一個真正活出聖經真理的門徒
[00:31:06.400 --> 00:31:13.360]  而我們整間教會就成為一個使命的群體
[00:31:13.360 --> 00:31:16.160]  這個不是一個口號
[00:31:16.160 --> 00:31:27.520]  而是要真真正正落實在我們每一個人的生命當中
[00:31:27.520 --> 00:31:29.760]  即將到來的一月三日
[00:31:29.760 --> 00:31:34.240]  我們有「瑞首祈禱會」
[00:31:34.240 --> 00:31:37.040]  主題是甚麼?
[00:31:37.040 --> 00:31:45.440]  主題就是「修補充滿盛載」
[00:31:45.440 --> 00:31:48.000]  我鼓勵你參加
[00:31:48.000 --> 00:31:51.200]  並且在參加之前
[00:31:51.200 --> 00:31:56.160]  我鼓勵你安靜在上帝的面前
[00:31:56.160 --> 00:32:03.600]  看看你的生命有甚麼需要修補
[00:32:03.600 --> 00:32:08.240]  如果上帝要你修補一些人際關係
[00:32:08.240 --> 00:32:10.320]  你願不願意?
[00:32:10.320 --> 00:32:17.360]  如果上帝要你為你某些的罪去悔改
[00:32:17.360 --> 00:32:21.040]  你願不願意?
[00:32:21.040 --> 00:32:25.520]  羅馬書十四章十九節這樣說
[00:32:25.520 --> 00:32:27.600]  請大家一齊讀
[00:32:27.600 --> 00:32:32.000]  「所以我們務要追求和睦的事
[00:32:32.000 --> 00:32:36.800]  與彼此建立德行的事」
[00:32:36.800 --> 00:32:43.600]  請問這又是否你心裡所求的呢?
[00:32:43.600 --> 00:32:48.240]  教會唯有言行一致
[00:32:48.240 --> 00:32:52.320]  才能夠吸引到教會以外的人
[00:32:52.320 --> 00:32:58.400]  讓福音能夠得以廣傳
[00:32:58.400 --> 00:33:01.920]  我們福音咖啡這個計劃
[00:33:01.920 --> 00:33:04.720]  經過了議長分享會之後
[00:33:04.720 --> 00:33:10.000]  如果今年2019年真的能夠落實的話
[00:33:10.000 --> 00:33:13.920]  我們亦都很需要言行一致
[00:33:13.920 --> 00:33:16.000]  去為主發光
[00:33:16.000 --> 00:33:18.240]  去作美好的見證
[00:33:18.240 --> 00:33:24.960]  讓福音能夠廣傳
[00:33:24.960 --> 00:33:33.120]  有人問一間理想的教會是怎樣的呢?
[00:33:33.120 --> 00:33:41.440]  我相信這個世界沒有一間完美的教會
[00:33:41.440 --> 00:33:43.520]  不過我亦都相信
[00:33:43.520 --> 00:33:48.800]  一間理想的教會的標誌
[00:33:48.800 --> 00:33:51.520]  上帝已經告訴我們了
[00:33:51.520 --> 00:33:54.720]  我相信那個答案
[00:33:54.720 --> 00:33:59.840]  是可以從啟示錄的第二和第三章
[00:33:59.840 --> 00:34:06.640]  主對七間教會的評語當中去找到
[00:34:06.640 --> 00:34:09.760]  一間理想的教會
[00:34:09.760 --> 00:34:14.320]  七個的標誌是甚麼呢?
[00:34:14.320 --> 00:34:16.880]  我沒有在powerpoint打出來
[00:34:16.880 --> 00:34:19.040]  因為我想你聽
[00:34:19.040 --> 00:34:20.800]  我想你聽
[00:34:20.800 --> 00:34:24.640]  我亦都想你記住
[00:34:24.640 --> 00:34:27.840]  這七個標誌就是
[00:34:27.840 --> 00:34:32.960]  愛主,願意為主受苦
[00:34:32.960 --> 00:34:36.560]  跟隨聖經真理
[00:34:36.560 --> 00:34:44.000]  聖潔,毀身在宣教的使命
[00:34:44.000 --> 00:34:47.360]  第六就是真誠
[00:34:47.360 --> 00:34:49.920]  和第七
[00:34:49.920 --> 00:34:53.360]  做事是全心全意
[00:34:53.360 --> 00:34:59.440]  不是不冷不熱
[00:34:59.440 --> 00:35:08.480]  在2019年差遣年的第一天
[00:35:08.480 --> 00:35:10.320]  我今天的訊息
[00:35:10.320 --> 00:35:14.000]  是一個復興的訊息
[00:35:14.000 --> 00:35:19.200]  教會的復興是由我們生命復興開始的
[00:35:19.200 --> 00:35:22.800]  當越來越多堅振的弟兄姊妹
[00:35:22.800 --> 00:35:25.760]  是願意努力地去活出
[00:35:25.760 --> 00:35:31.760]  剛才我說的那七個理想教會的標誌的時候
[00:35:31.760 --> 00:35:40.080]  這樣堅振就能夠成為一個復興的使命群體
[00:35:40.080 --> 00:35:42.000]  請問
[00:35:42.000 --> 00:35:46.480]  你是否願意被差遣出去
[00:35:46.480 --> 00:35:47.760]  活出真理
[00:35:47.760 --> 00:35:50.480]  活出教會的本質
[00:35:50.480 --> 00:35:54.640]  和實踐使命
[00:35:54.640 --> 00:36:02.640]  讓我們再一次同心低頭禱告
[00:36:02.640 --> 00:36:08.160]  親恩主我們再一次仰望在祢的根前
[00:36:08.160 --> 00:36:14.320]  當我們是竭力追求復興的時候
[00:36:14.320 --> 00:36:17.280]  無論在我們自己的生命裏面
[00:36:17.280 --> 00:36:19.280]  我們渴求復興
[00:36:19.280 --> 00:36:23.120]  我們也渴求我們整間的教會
[00:36:23.120 --> 00:36:26.720]  香港的教會都有一個復興
[00:36:26.720 --> 00:36:29.200]  我們就求主祢憐憫
[00:36:29.200 --> 00:36:31.760]  將祢的恩典賜下
[00:36:31.760 --> 00:36:36.640]  因為復興是聖靈的工作
[00:36:36.640 --> 00:36:39.360]  但當我們願意有一個
[00:36:39.360 --> 00:36:46.640]  和聖靈同行同工的心智的時候
[00:36:46.640 --> 00:36:51.200]  相信主祢的目的
[00:36:51.200 --> 00:36:55.440]  祢創造教會在地上的心意
[00:36:55.440 --> 00:36:57.680]  就能夠成就
[00:36:57.680 --> 00:37:04.240]  我們這個群體就能夠成為一個復興的群體
[00:37:04.240 --> 00:37:08.240]  一個合乎主祢心意的群體
[00:37:08.240 --> 00:37:10.240]  主求祢幫助我們每一個
[00:37:10.240 --> 00:37:14.880]  讓我們真的不是單單在這裏聽到
[00:37:14.880 --> 00:37:19.040]  我們更加願意行動
[00:37:19.040 --> 00:37:21.520]  求祢的令
[00:37:21.520 --> 00:37:26.240]  在2019年引導著我們每一個
[00:37:26.240 --> 00:37:27.920]  引導著我們教會
[00:37:27.920 --> 00:37:29.680]  率領著我們教會
[00:37:29.680 --> 00:37:33.840]  邁向這條復興的道路
[00:37:33.840 --> 00:37:36.160]  多謝祢聽我們的祈禱
[00:37:36.160 --> 00:37:39.120]  奉耶穌基督聖靈祈求
[00:37:39.120 --> 00:37:41.120]  阿們
[00:37:42.880 --> 00:37:47.600]  接下來我們會有一個猜遣禮
[00:37:47.600 --> 00:37:49.360]  我都真的很希望
[00:37:49.360 --> 00:37:51.760]  我們剛才聽了很多
[00:37:51.760 --> 00:37:57.200]  我們都能夠一齊地去接受猜遣
[00:37:57.200 --> 00:38:01.600]  進入2019年
[00:38:01.600 --> 00:38:06.400]  我都很想先請
[00:38:06.400 --> 00:38:09.440]  四大部
[00:38:09.440 --> 00:38:12.960]  我們選舉出來的部長
[00:38:12.960 --> 00:38:15.120]  我想先請他們起立
[00:38:15.120 --> 00:38:16.560]  可不可以
[00:38:16.560 --> 00:38:22.480]  四部選出來的部長
[00:38:22.480 --> 00:38:24.960]  好
[00:38:24.960 --> 00:38:29.280]  我然後亦都想請各個委員會
[00:38:29.280 --> 00:38:32.800]  你在各個委員會裏面是有服侍的
[00:38:32.800 --> 00:38:37.840]  我都想請你站立
[00:38:37.840 --> 00:38:43.280]  我們有十個委員會
[00:38:43.280 --> 00:38:46.160]  好
[00:38:46.160 --> 00:38:48.960]  我現在亦都想請
[00:38:48.960 --> 00:38:53.840]  每一個有侍奉崗位的弟兄姊妹
[00:38:53.840 --> 00:38:55.760]  都想請你站立
[00:38:55.760 --> 00:38:57.200]  你有侍奉崗位
[00:38:57.200 --> 00:39:00.080]  我就請你站立
[00:39:00.080 --> 00:39:06.320]  無論是甚麼崗位都不要緊
[00:39:06.320 --> 00:39:10.800]  好 最後我想請所有的弟兄姊妹都一齊站立
[00:39:10.800 --> 00:39:13.120]  我們就整間教會
[00:39:13.120 --> 00:39:16.720]  我們一齊去接受猜遣
[00:39:16.720 --> 00:39:21.360]  我們真是為主去
[00:39:21.360 --> 00:39:24.880]  在2019年我們為主去打拼
[00:39:24.880 --> 00:39:31.280]  我們一齊同心圖局
[00:39:31.280 --> 00:39:33.840]  青海天父我們感謝你
[00:39:33.840 --> 00:39:41.600]  因為你賜給我們教會有很多很忠心服侍的弟兄姊妹
[00:39:41.600 --> 00:39:47.280]  他們不單止願意付出他們的時間
[00:39:47.280 --> 00:39:48.800]  他們的心力
[00:39:48.800 --> 00:39:52.800]  他們更加願意在他們的生命裏面
[00:39:52.800 --> 00:39:56.560]  活出主理的教導
[00:39:56.560 --> 00:39:58.080]  主理的教導
[00:39:58.080 --> 00:40:04.160]  就是叫我們要務要堅固不可搖動
[00:40:04.160 --> 00:40:07.680]  常常竭力多作主攻
[00:40:07.680 --> 00:40:11.920]  因為知道在主裏面的勞苦
[00:40:11.920 --> 00:40:14.480]  不會是徒然的
[00:40:14.480 --> 00:40:21.200]  主我們就求你賜福給每一個站立在你面前的弟兄姊妹
[00:40:21.200 --> 00:40:23.440]  讓他們在2019年
[00:40:23.440 --> 00:40:29.520]  他們的生命是承載著主你的恩典
[00:40:29.520 --> 00:40:35.920]  他們是願意繼續和聖靈同攻
[00:40:35.920 --> 00:40:44.960]  以致他們能夠享受和主你的靈同樂的那種歡愉
[00:40:44.960 --> 00:40:52.800]  主我們真是願意在今年
[00:40:52.800 --> 00:41:00.160]  我們同心合意的去興旺福音
[00:41:00.160 --> 00:41:02.800]  現在我奉主耶穌基督的名
[00:41:02.800 --> 00:41:08.560]  是去差遣每一位站立在主你面前的弟兄姊妹
[00:41:08.560 --> 00:41:12.480]  差遣他們出去傳福音
[00:41:12.480 --> 00:41:18.000]  差遣他們出去成為炎和光的見證
[00:41:18.000 --> 00:41:26.320]  並且差遣他們出去成為淪舍的祝福
[00:41:26.320 --> 00:41:30.080]  主求你加添力量給我們
[00:41:30.080 --> 00:41:34.720]  縱然有些時間我們會疲乏
[00:41:34.720 --> 00:41:38.400]  有些時間我們會乏力
[00:41:38.400 --> 00:41:44.960]  但我們知道主你的話語也告訴我們你的恩典是夠用
[00:41:44.960 --> 00:41:50.720]  你的能力在人的軟弱上是顯得完全
[00:41:50.720 --> 00:41:57.120]  我們就恭敬將每一位都交託在主你的恩手當中
[00:41:57.120 --> 00:41:59.440]  求主你賜福
[00:41:59.440 --> 00:42:06.000]  賜福給他們在家庭、在職場、在教會、在社會
[00:42:06.000 --> 00:42:09.120]  都是能夠為主你作美好的見證
[00:42:09.120 --> 00:42:10.960]  多謝你聽我們的祈禱
[00:42:10.960 --> 00:42:13.680]  奉耶穌基督聖名祈求
[00:42:13.680 --> 00:42:14.400]  那我们不论了
