
[00:00:00.000 --> 00:00:06.800]  希望每年一度的聖誕佳節
[00:15:29.000 --> 00:15:31.000]  也不想瑪利亞受到不必要的傷害
[00:15:31.000 --> 00:15:40.000]  剛才讀的聖經一章二十節記載約瑟正思念這事的時候
[00:15:40.000 --> 00:15:40.000]  剛才讀的聖經一章二十節記載約瑟正思念這事的時候
[00:15:40.000 --> 00:15:45.000]  剛才讀的聖經一章二十節記載約瑟正思念這事的時候
[00:15:45.000 --> 00:15:48.000]  大家可以想像,如果我是約瑟
[00:15:48.000 --> 00:15:50.000]  大家可以想像,如果我是約瑟
[00:15:50.000 --> 00:15:56.000]  我突然發現自己還未結婚的未婚妻突然懷孕
[00:15:56.000 --> 00:15:56.000]  我突然發現自己還未結婚的未婚妻突然懷孕
[00:15:56.000 --> 00:16:00.000]  我突然發現自己還未結婚的未婚妻突然懷孕
[00:16:00.000 --> 00:16:02.000]  非常困惑
[00:16:02.000 --> 00:16:05.000]  我都沒有經過手
[00:16:05.000 --> 00:16:08.000]  本來開心心準備組織一個小家庭
[00:16:08.000 --> 00:16:10.000]  本來開心心準備組織一個小家庭
[00:16:10.000 --> 00:16:12.000]  所有的夢想都幻滅了
[00:16:12.000 --> 00:16:14.000]  所有的夢想都幻滅了
[00:16:14.000 --> 00:16:16.000]  可以真的若無其事當沒事發生嗎
[00:16:16.000 --> 00:16:19.000]  可不可以若無其事當沒事發生呢
[00:16:19.000 --> 00:16:21.000]  這樣做只不過是自己騙自己
[00:16:21.000 --> 00:16:23.000]  這樣做只不過是自己自欺欺人
[00:16:23.000 --> 00:16:25.000]  但要報復又不是自己的本性
[00:16:25.000 --> 00:16:27.000]  但要報復又不是自己的本性
[00:16:27.000 --> 00:16:30.000]  被最心愛的人出賣的那種痛
[00:16:30.000 --> 00:16:33.000]  被最心愛的人出賣的那種痛
[00:16:33.000 --> 00:16:35.000]  真是心如刀割
[00:16:35.000 --> 00:16:37.000]  真是心如刀割
[00:16:37.000 --> 00:16:39.000]  怎樣去解決這件事情呢
[00:16:39.000 --> 00:16:40.000]  怎樣去解決這件事情呢
[00:16:40.000 --> 00:16:42.000]  我怎樣跟周圍的親友交代呢
[00:16:42.000 --> 00:16:44.000]  我怎樣跟周圍的親友交代呢
[00:16:44.000 --> 00:16:46.000]  當時納沙勒只是一個小地方
[00:16:46.000 --> 00:16:48.000]  當時納沙勒只是一個小地方
[00:16:48.000 --> 00:16:50.000]  好事不出門 壞事傳千里
[00:16:50.000 --> 00:16:52.000]  好事不出門 壞事傳千里
[00:16:52.000 --> 00:16:54.000]  大家都指指點點
[00:16:54.000 --> 00:16:56.000]  這兩個年輕人都不知道搞什麼
[00:16:56.000 --> 00:16:58.000]  大家都指指點點
[00:16:58.000 --> 00:17:00.000]  這兩個年輕人都不知道搞什麼
[00:17:00.000 --> 00:17:02.000]  約瑟就思考這件事情的時候
[00:17:02.000 --> 00:17:04.000]  約瑟就思考這件事情的時候
[00:17:04.000 --> 00:17:06.000]  徬徨無助的時候
[00:17:06.000 --> 00:17:08.000]  徬徨無助的時候
[00:17:08.000 --> 00:17:10.000]  主的使者就向約瑟顯現
[00:17:10.000 --> 00:17:12.000]  主的使者就向約瑟顯現
[00:17:12.000 --> 00:17:14.000]  鼓勵他不要怕
[00:17:14.000 --> 00:17:16.000]  只管娶過從聖靈懷孕的瑪麗亞過來
[00:17:16.000 --> 00:17:18.000]  鼓勵他不要怕
[00:17:18.000 --> 00:17:20.000]  只管娶過從聖靈懷孕的瑪麗亞回來
[00:17:20.000 --> 00:17:22.000]  只管娶過從聖靈懷孕的瑪麗亞回來
[00:17:22.000 --> 00:17:24.000]  如果你是約瑟會有什麼反應呢
[00:17:24.000 --> 00:17:26.000]  如果你是約瑟會有什麼反應呢
[00:17:26.000 --> 00:17:28.000]  有什麼抉擇呢
[00:17:28.000 --> 00:17:30.000]  有什麼抉擇
[00:17:30.000 --> 00:17:32.000]  只是一個夢境
[00:17:32.000 --> 00:17:34.000]  你就要馴服娶了迎未過門的太太過來
[00:17:34.000 --> 00:17:36.000]  你就要馴服娶了迎未過門的太太過來
[00:17:36.000 --> 00:17:38.000]  你就要馴服娶了迎未過門的太太過來
[00:17:38.000 --> 00:17:40.000]  聖經形容約瑟醒了之後
[00:17:40.000 --> 00:17:42.000]  聖經形容約瑟醒了之後
[00:17:42.000 --> 00:17:44.000]  聖經形容約瑟醒了之後
[00:17:44.000 --> 00:17:46.000]  他馬上起來遵照主的吩咐去做
[00:17:46.000 --> 00:17:48.000]  他馬上起來遵照主的吩咐去做
[00:17:48.000 --> 00:17:50.000]  他馬上起來遵照主的吩咐去做
[00:17:50.000 --> 00:17:52.000]  只不過沒有和他履行夫妻的責任
[00:17:52.000 --> 00:17:54.000]  只不過沒有和他履行夫妻的責任
[00:17:54.000 --> 00:17:56.000]  等他生了兒子耶穌之後
[00:17:56.000 --> 00:17:58.000]  等他生了兒子耶穌之後
[00:17:58.000 --> 00:18:00.000]  等他生了兒子耶穌之後
[00:18:00.000 --> 00:18:02.000]  所以有人說聖誕的故事不可以沒有約瑟
[00:18:02.000 --> 00:18:04.000]  所以有人說聖誕的故事不可以沒有約瑟
[00:18:04.000 --> 00:18:06.000]  所以有人說聖誕的故事不可以沒有約瑟
[00:18:06.000 --> 00:18:08.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:08.000 --> 00:18:10.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:10.000 --> 00:18:12.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:12.000 --> 00:18:14.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:14.000 --> 00:18:22.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:22.000 --> 00:18:24.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:24.000 --> 00:18:26.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:26.000 --> 00:18:28.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:28.000 --> 00:18:30.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:30.000 --> 00:18:32.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:32.000 --> 00:18:34.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:34.000 --> 00:18:36.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:36.000 --> 00:18:46.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:46.000 --> 00:18:48.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:48.000 --> 00:18:50.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:50.000 --> 00:18:52.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:52.000 --> 00:18:54.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:54.000 --> 00:18:56.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:56.000 --> 00:18:58.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:18:58.000 --> 00:19:00.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:00.000 --> 00:19:06.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:06.000 --> 00:19:08.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:08.000 --> 00:19:10.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:10.000 --> 00:19:12.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:12.000 --> 00:19:14.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:14.000 --> 00:19:16.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:16.000 --> 00:19:18.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:18.000 --> 00:19:20.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:20.000 --> 00:19:30.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:30.000 --> 00:19:32.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:32.000 --> 00:19:34.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:34.000 --> 00:19:36.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:36.000 --> 00:19:38.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:38.000 --> 00:19:40.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:40.000 --> 00:19:42.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:42.000 --> 00:19:44.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:44.000 --> 00:19:50.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:50.000 --> 00:19:52.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:52.000 --> 00:19:54.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:54.000 --> 00:19:56.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:56.000 --> 00:19:58.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:19:58.000 --> 00:20:00.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:00.000 --> 00:20:02.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:02.000 --> 00:20:04.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:04.000 --> 00:20:16.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:16.000 --> 00:20:18.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:18.000 --> 00:20:20.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:20.000 --> 00:20:22.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:22.000 --> 00:20:24.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:24.000 --> 00:20:26.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:26.000 --> 00:20:28.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:28.000 --> 00:20:30.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:30.000 --> 00:20:34.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:34.000 --> 00:20:36.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:36.000 --> 00:20:38.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:38.000 --> 00:20:40.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:40.000 --> 00:20:42.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:42.000 --> 00:20:44.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:44.000 --> 00:20:46.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:46.000 --> 00:20:48.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:20:48.000 --> 00:21:00.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:00.000 --> 00:21:02.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:02.000 --> 00:21:04.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:04.000 --> 00:21:06.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:06.000 --> 00:21:08.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:08.000 --> 00:21:10.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:10.000 --> 00:21:12.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:12.000 --> 00:21:14.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:14.000 --> 00:21:18.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:44.000 --> 00:21:46.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:46.000 --> 00:21:48.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:48.000 --> 00:21:50.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:50.000 --> 00:21:52.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:52.000 --> 00:21:54.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:54.000 --> 00:21:56.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:56.000 --> 00:21:58.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:21:58.000 --> 00:22:00.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:22:00.000 --> 00:22:28.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:22:28.000 --> 00:22:30.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:22:30.000 --> 00:22:32.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:22:32.000 --> 00:22:34.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:22:34.000 --> 00:22:36.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:22:36.000 --> 00:22:38.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:22:38.000 --> 00:22:40.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:22:40.000 --> 00:22:42.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:22:42.000 --> 00:22:44.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:22:44.000 --> 00:22:58.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:22:58.000 --> 00:23:00.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:00.000 --> 00:23:02.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:02.000 --> 00:23:04.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:04.000 --> 00:23:06.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:06.000 --> 00:23:08.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:08.000 --> 00:23:10.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:10.000 --> 00:23:12.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:12.000 --> 00:23:14.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:42.000 --> 00:23:44.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:44.000 --> 00:23:46.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:46.000 --> 00:23:48.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:48.000 --> 00:23:50.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:50.000 --> 00:23:52.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:52.000 --> 00:23:54.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:54.000 --> 00:23:56.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:56.000 --> 00:23:58.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:23:58.000 --> 00:24:12.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:24:28.000 --> 00:24:30.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:24:30.000 --> 00:24:32.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:24:32.000 --> 00:24:34.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:24:34.000 --> 00:24:36.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:24:36.000 --> 00:24:38.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:24:38.000 --> 00:24:40.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:24:40.000 --> 00:24:42.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:24:42.000 --> 00:24:44.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:24:44.000 --> 00:25:04.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:04.000 --> 00:25:06.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:06.000 --> 00:25:08.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:08.000 --> 00:25:10.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:10.000 --> 00:25:12.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:12.000 --> 00:25:14.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:14.000 --> 00:25:16.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:16.000 --> 00:25:18.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:18.000 --> 00:25:20.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:20.000 --> 00:25:22.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:22.000 --> 00:25:24.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:24.000 --> 00:25:26.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:26.000 --> 00:25:28.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:28.000 --> 00:25:52.000]  但一直以來只不過將焦點集中在耶穌或瑪麗亞身上
[00:25:58.000 --> 00:26:02.000]  只有17歲的巴基斯坦女孩叫做瑪拉拉
[00:26:02.000 --> 00:26:06.000]  她在瑞典接受了諾貝爾和平獎
[00:26:06.000 --> 00:26:10.000]  她在瑞典接受了諾貝爾和平獎
[00:26:10.000 --> 00:26:16.000]  她是歷史以來第一個最年輕獲得諾貝爾和平獎的得主
[00:26:16.000 --> 00:26:22.000]  她是歷史以來最年輕獲得諾貝爾和平獎的年輕女孩
[00:26:22.000 --> 00:26:24.000]  你想一下你17歲的時候在做什麼
[00:26:24.000 --> 00:26:26.000]  你想一下你17歲的時候在做什麼
[00:26:26.000 --> 00:26:31.000]  牧師17歲的時候每天去舞會追女孩搞事搞非
[00:26:31.000 --> 00:26:36.000]  牧師17歲的時候每天去舞會追女孩搞事搞非
[00:26:36.000 --> 00:26:39.000]  瑪拉拉生長在巴基斯坦一個地方
[00:26:39.000 --> 00:26:42.000]  瑪拉拉生長在巴基斯坦一個地方
[00:26:42.000 --> 00:26:45.000]  她的爸爸是當地的校長
[00:26:45.000 --> 00:26:47.000]  她的爸爸是當地的校長
[00:26:47.000 --> 00:26:49.000]  她致力推動教育
[00:26:49.000 --> 00:26:51.000]  她致力推動教育
[00:26:51.000 --> 00:26:58.000]  2007年的時候塔利班的武裝分子攻佔了這個地區
[00:26:58.000 --> 00:27:02.000]  2007年的時候塔利班的武裝分子攻佔了這個地區
[00:27:02.000 --> 00:27:05.000]  她在當地實施最嚴格的伊斯蘭教法
[00:27:05.000 --> 00:27:10.000]  她在當地實施最嚴格的伊斯蘭教法
[00:27:10.000 --> 00:27:14.000]  禁止所有的女孩接受教育
[00:27:14.000 --> 00:27:16.000]  禁止所有的女孩接受教育
[00:27:16.000 --> 00:27:21.000]  關閉所有的當地的女子學校
[00:27:21.000 --> 00:27:22.000]  2008年
[00:27:22.000 --> 00:27:23.000]  2008年
[00:27:23.000 --> 00:27:25.000]  當時只有11歲的瑪拉拉
[00:27:25.000 --> 00:27:27.000]  當時只有11歲的瑪拉拉
[00:27:27.000 --> 00:27:31.000]  她開始用自己的家鄉話在網上寫一些文章
[00:27:31.000 --> 00:27:35.000]  她開始用自己的家鄉話在網上寫一些文章
[00:27:35.000 --> 00:27:41.000]  她就用一個小朋友的角度去寫出在塔利班統治之下的生活
[00:27:41.000 --> 00:27:47.000]  她就用一個小朋友的角度去寫出在塔利班統治之下的生活
[00:27:47.000 --> 00:27:50.000]  還有女孩失去教育的權利
[00:27:50.000 --> 00:27:53.000]  還有女孩失去教育的權利
[00:27:53.000 --> 00:27:57.000]  大家可以想像今天IS
[00:27:57.000 --> 00:28:00.000]  所謂伊斯蘭國那種恐怖手段
[00:28:00.000 --> 00:28:05.000]  大家可以想像現在伊斯蘭國那種恐怖手段
[00:28:05.000 --> 00:28:07.000]  如果有人提出任何的反對
[00:28:07.000 --> 00:28:09.000]  如果有人提出任何的反對
[00:28:09.000 --> 00:28:12.000]  他們就會用暴力的手段去對付
[00:28:12.000 --> 00:28:14.000]  他們就會用暴力的手段去對付
[00:28:14.000 --> 00:28:18.000]  加上大家都知道在印度和巴基斯坦那種男女不平等的制度之下
[00:28:18.000 --> 00:28:21.000]  加上在印度和巴基斯坦那種男女不平等的現象
[00:28:21.000 --> 00:28:22.000]  加上在印度和巴基斯坦那種男女不平等的現象
[00:28:22.000 --> 00:28:25.000]  很多的家庭根本就不想投放資源給女兒去讀書
[00:28:25.000 --> 00:28:28.000]  很多的家庭根本就不想投放資源給女兒去讀書
[00:28:28.000 --> 00:28:32.000]  有點像我們中國人以前很不尊重女性的形容詞
[00:28:32.000 --> 00:28:37.000]  有點像我們中國以前很不尊重女性的形容詞
[00:28:37.000 --> 00:28:40.000]  我們覺得女性是虧本貨
[00:28:40.000 --> 00:28:43.000]  我們經常講的女孩子好像虧本貨一樣
[00:28:43.000 --> 00:28:45.000]  因為你長大了都會嫁出去
[00:28:45.000 --> 00:28:47.000]  因為你長大了都會嫁出去
[00:28:47.000 --> 00:28:49.000]  投放那麼多資源在你身上幹什麼
[00:28:49.000 --> 00:28:51.000]  投放那麼多資源在你身上幹什麼
[00:28:51.000 --> 00:28:53.000]  所以我們中國人發明了很多歪理
[00:28:53.000 --> 00:28:55.000]  所以我們中國人發明了很多歪理
[00:28:55.000 --> 00:28:57.000]  女子無才便是德
[00:28:57.000 --> 00:28:59.000]  女子無才便是德
[00:28:59.000 --> 00:29:00.000]  不要讀那麼多書
[00:29:00.000 --> 00:29:01.000]  不要讀那麼多書
[00:29:01.000 --> 00:29:02.000]  最重要聽話
[00:29:02.000 --> 00:29:03.000]  最主要聽話
[00:29:03.000 --> 00:29:04.000]  好的老婆不用養
[00:29:04.000 --> 00:29:06.000]  好的老婆不用養
[00:29:06.000 --> 00:29:07.000]  不好的老婆不用養
[00:29:07.000 --> 00:29:09.000]  不好的老婆不用養
[00:29:09.000 --> 00:29:11.000]  不好的老婆不應該養
[00:29:11.000 --> 00:29:12.000]  不好的老婆不應該養
[00:29:12.000 --> 00:29:14.000]  簡單來說就不用養了
[00:29:14.000 --> 00:29:16.000]  簡單來說就不用養了
[00:29:16.000 --> 00:29:20.000]  結果後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:20.000 --> 00:29:23.000]  結果後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:23.000 --> 00:29:24.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:24.000 --> 00:29:25.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:25.000 --> 00:29:26.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:26.000 --> 00:29:27.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:27.000 --> 00:29:28.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:28.000 --> 00:29:37.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:37.000 --> 00:29:38.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:38.000 --> 00:29:39.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:39.000 --> 00:29:40.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:40.000 --> 00:29:41.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:41.000 --> 00:29:42.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:42.000 --> 00:29:43.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:43.000 --> 00:29:44.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:44.000 --> 00:29:45.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:45.000 --> 00:29:46.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:29:46.000 --> 00:30:01.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:01.000 --> 00:30:02.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:02.000 --> 00:30:03.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:03.000 --> 00:30:04.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:04.000 --> 00:30:05.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:05.000 --> 00:30:06.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:06.000 --> 00:30:07.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:07.000 --> 00:30:08.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:08.000 --> 00:30:09.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:09.000 --> 00:30:10.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:10.000 --> 00:30:19.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:19.000 --> 00:30:20.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:20.000 --> 00:30:21.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:21.000 --> 00:30:22.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:22.000 --> 00:30:23.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:23.000 --> 00:30:24.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:24.000 --> 00:30:25.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:25.000 --> 00:30:26.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:26.000 --> 00:30:27.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:27.000 --> 00:30:28.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:28.000 --> 00:30:42.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:42.000 --> 00:30:43.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:43.000 --> 00:30:44.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:44.000 --> 00:30:45.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:45.000 --> 00:30:46.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:46.000 --> 00:30:47.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:47.000 --> 00:30:48.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:48.000 --> 00:30:49.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:49.000 --> 00:30:50.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:50.000 --> 00:30:51.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:51.000 --> 00:30:58.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:58.000 --> 00:30:59.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:30:59.000 --> 00:31:00.000]  後來巴基斯坦的政府就把塔利班這些人趕走
