
[00:00:00.000 --> 00:00:05.600]  好 今天會跟大家一起去分享就是《成王敗寇》
[00:18:11.820 --> 00:18:13.820]  你都是去清早
[00:18:13.820 --> 00:18:15.820]  去到城門口
[00:18:15.820 --> 00:18:18.820]  你都是去跟人民有所接觸
[00:18:18.820 --> 00:18:21.820]  但是又不斷地挑動人民
[00:18:21.820 --> 00:18:24.820]  對現政府的不滿
[00:18:24.820 --> 00:18:26.820]  另外一方面又製造自己
[00:18:26.820 --> 00:18:28.820]  你都是去親民的形象
[00:18:28.820 --> 00:18:31.820]  有能力推行人政得政
[00:18:31.820 --> 00:18:34.820]  結果他真的有回報了
[00:18:34.820 --> 00:18:36.820]  第六節
[00:18:36.820 --> 00:18:38.820]  以色列人中
[00:18:38.820 --> 00:18:40.820]  凡去見王求判斷的
[00:18:40.820 --> 00:18:42.820]  鴨沙龍都是如此待他們
[00:18:42.820 --> 00:18:47.820]  這樣鴨沙龍暗中得了以色列人的心
[00:18:47.820 --> 00:18:51.820]  鴨沙龍終於得到人心了
[00:18:51.820 --> 00:18:53.820]  他截住那些人
[00:18:53.820 --> 00:18:55.820]  不讓那些人去見大衛
[00:18:55.820 --> 00:18:57.820]  幫他們去解決問題
[00:18:57.820 --> 00:18:59.820]  但是很奇怪
[00:18:59.820 --> 00:19:01.820]  為什麼叫暗中得了
[00:19:01.820 --> 00:19:02.820]  即是人心呢
[00:19:02.820 --> 00:19:05.820]  其實我想很多人喜歡鴨沙龍
[00:19:05.820 --> 00:19:08.820]  已經是很明顯了
[00:19:08.820 --> 00:19:11.820]  絕對不是一件暗瓦底裡面的事
[00:19:11.820 --> 00:19:13.820]  原來這個暗中得了
[00:19:13.820 --> 00:19:15.820]  原來的意思是怎麼樣
[00:19:15.820 --> 00:19:17.820]  就是偷竊 是偷東西的意思
[00:19:17.820 --> 00:19:20.820]  即是用不正當的手段
[00:19:20.820 --> 00:19:22.820]  來達到目的
[00:19:22.820 --> 00:19:25.820]  鴨沙龍在騙人
[00:19:25.820 --> 00:19:28.820]  在愚弄百姓的感情
[00:19:28.820 --> 00:19:30.820]  就好像我們剛才舉的那個例子一樣
[00:19:30.820 --> 00:19:32.820]  聖經學者Connor
[00:19:32.820 --> 00:19:34.820]  在這裡就評論怎麼樣呢
[00:19:34.820 --> 00:19:36.820]  他這裡有一個賊
[00:19:36.820 --> 00:19:38.820]  在大庭廣眾之前
[00:19:38.820 --> 00:19:40.820]  大言不慚地
[00:19:40.820 --> 00:19:43.820]  來到宣講公義
[00:19:43.820 --> 00:19:46.820]  我已經將那個footnote
[00:19:46.820 --> 00:19:47.820]  放在筆記那裡了
[00:19:47.820 --> 00:19:50.820]  這種情況我們還不熟悉
[00:19:50.820 --> 00:19:52.820]  所以我們是否看到
[00:19:52.820 --> 00:19:54.820]  歷史很不幸地
[00:19:54.820 --> 00:19:56.820]  重複的來出現
[00:19:56.820 --> 00:19:59.820]  好了 接著時機成熟
[00:19:59.820 --> 00:20:01.820]  他就策動叛變了
[00:20:01.820 --> 00:20:04.820]  你知不知道鴨沙龍
[00:20:04.820 --> 00:20:07.820]  處心積慮活動了多久
[00:20:07.820 --> 00:20:10.820]  原來他這樣做了四年
[00:20:10.820 --> 00:20:13.820]  就好像有些人四年一任
[00:20:13.820 --> 00:20:15.820]  好了 當時機成熟之後
[00:20:15.820 --> 00:20:17.820]  他就採取行動
[00:20:17.820 --> 00:20:19.820]  去策劃叛變
[00:20:19.820 --> 00:20:23.820]  他就向父親大衛申請
[00:20:23.820 --> 00:20:29.820]  去希伯倫還他向神所許的願
[00:20:29.820 --> 00:20:31.820]  十二記下第十五章的
[00:20:31.820 --> 00:20:33.820]  第七 第八兩節
[00:20:33.820 --> 00:20:35.820]  滿了四十年
[00:20:35.820 --> 00:20:36.820]  鴨沙龍對王說
[00:20:36.820 --> 00:20:38.820]  求你准我往希伯倫去
[00:20:38.820 --> 00:20:41.820]  還我向耶和華所許的願
[00:20:41.820 --> 00:20:43.820]  因為僕人住在雅蘭的基督
[00:20:43.820 --> 00:20:45.820]  曾許願說
[00:20:45.820 --> 00:20:47.820]  耶和華若使我再回耶路撒冷
[00:20:47.820 --> 00:20:49.820]  我必侍奉祂
[00:20:49.820 --> 00:20:52.820]  當然絕對不是四十年
[00:20:52.820 --> 00:20:55.820]  就是他在那裡
[00:20:55.820 --> 00:20:57.820]  這樣籌劃了四年之後
[00:20:57.820 --> 00:20:59.820]  鴨沙龍覺得時機成熟了
[00:20:59.820 --> 00:21:02.820]  就向大衛申請
[00:21:02.820 --> 00:21:05.820]  讓我去希伯倫
[00:21:05.820 --> 00:21:06.820]  為什麼
[00:21:06.820 --> 00:21:09.820]  因為當日我流亡海外
[00:21:09.820 --> 00:21:11.820]  在基督的時候
[00:21:11.820 --> 00:21:13.820]  我曾經向神許願
[00:21:13.820 --> 00:21:17.820]  我很想回自己的家鄉
[00:21:17.820 --> 00:21:20.820]  如果祢許我的時候祝福我
[00:21:20.820 --> 00:21:23.820]  我就一定會去感謝祢
[00:21:23.820 --> 00:21:25.820]  現在我已經回來了
[00:21:25.820 --> 00:21:29.820]  所以我很想去還願
[00:21:29.820 --> 00:21:33.820]  因為他一定要得到大衛的批准
[00:21:33.820 --> 00:21:35.820]  他才可以去
[00:21:35.820 --> 00:21:37.820]  其實深一層
[00:21:37.820 --> 00:21:41.820]  還願為什麼要去希伯倫
[00:21:41.820 --> 00:21:43.820]  沒有關係的
[00:21:43.820 --> 00:21:45.820]  他現在居住在耶路撒冷
[00:21:45.820 --> 00:21:47.820]  耶路撒冷就是聖殿的所在
[00:21:47.820 --> 00:21:49.820]  雖然那時聖殿還沒建
[00:21:49.820 --> 00:21:51.820]  但是若跪在那裡
[00:21:51.820 --> 00:21:52.820]  就是神的所在
[00:21:52.820 --> 00:21:54.820]  在耶路撒冷去還願
[00:21:54.820 --> 00:21:56.820]  建不是更加好嗎
[00:21:56.820 --> 00:21:59.820]  又或者許了基督
[00:21:59.820 --> 00:22:01.820]  因為在基督這個地方裡面
[00:22:01.820 --> 00:22:03.820]  都是祂許願的
[00:22:03.820 --> 00:22:06.820]  為什麼要去選希伯倫
[00:22:06.820 --> 00:22:07.820]  我讀聖經的時候
[00:22:07.820 --> 00:22:10.820]  沒有想過這件事
[00:22:10.820 --> 00:22:11.820]  我們很相信
[00:22:11.820 --> 00:22:13.820]  他選希伯倫當然有原因
[00:22:13.820 --> 00:22:17.820]  因為那裡是祂的出生地
[00:22:17.820 --> 00:22:19.820]  實務已記下第三章
[00:22:19.820 --> 00:22:20.820]  第二到第三節
[00:22:20.820 --> 00:22:22.820]  我們不打出來了
[00:22:22.820 --> 00:22:25.820]  而且他相信當中有更多是什麼呢
[00:22:25.820 --> 00:22:27.820]  是祂的支持者
[00:22:27.820 --> 00:22:29.820]  因為那是祂自己的家鄉
[00:22:29.820 --> 00:22:32.820]  你想想那些總統競選
[00:22:32.820 --> 00:22:34.820]  在自己的家鄉裡面
[00:22:34.820 --> 00:22:36.820]  一定是特別多擁護者的
[00:22:36.820 --> 00:22:37.820]  是不是
[00:22:37.820 --> 00:22:39.820]  而且不要忘記
[00:22:39.820 --> 00:22:44.820]  大衛被高立為猶大以色列王
[00:22:44.820 --> 00:22:46.820]  作為以色列王的時候
[00:22:46.820 --> 00:22:48.820]  在那裡被高立的
[00:22:48.820 --> 00:22:51.820]  都是在希伯倫那裡被高立的
[00:22:51.820 --> 00:22:52.820]  所以現在你就明白
[00:22:52.820 --> 00:22:55.820]  為什麼鴨沙龍要去希伯倫了
[00:22:55.820 --> 00:22:58.820]  還有鴨沙龍不單單自己去
[00:22:58.820 --> 00:23:01.820]  他竟然邀請了200人
[00:23:01.820 --> 00:23:03.820]  一起跟他去
[00:23:03.820 --> 00:23:05.820]  第15章第11節
[00:23:05.820 --> 00:23:07.820]  鴨沙龍在耶路撒冷
[00:23:07.820 --> 00:23:09.820]  請了200人與他同去
[00:23:09.820 --> 00:23:11.820]  都是誠誠實實的去的
[00:23:11.820 --> 00:23:14.820]  並不知道其中的真情
[00:23:14.820 --> 00:23:16.820]  大家可以想像到
[00:23:16.820 --> 00:23:18.820]  那200人絕對不是平民
[00:23:18.820 --> 00:23:21.820]  一定是很多是貴族
[00:23:21.820 --> 00:23:23.820]  有力的人士
[00:23:23.820 --> 00:23:25.820]  那時候
[00:23:25.820 --> 00:23:27.820]  那些人
[00:23:27.820 --> 00:23:29.820]  都是在民中
[00:23:29.820 --> 00:23:31.820]  或者有權力 有勢力
[00:23:31.820 --> 00:23:33.820]  或者得到人民的擁護
[00:23:33.820 --> 00:23:35.820]  而鴨沙龍在這幾年裡
[00:23:35.820 --> 00:23:37.820]  已經受到群眾的歡迎
[00:23:37.820 --> 00:23:39.820]  於是這200人被邀請的時候
[00:23:39.820 --> 00:23:42.820]  都覺得 嘩 我滿有榮耀啦
[00:23:42.820 --> 00:23:44.820]  當然是跟著鴨沙龍去啦
[00:23:44.820 --> 00:23:47.820]  聖宗說他們是誠誠實實的去
[00:23:47.820 --> 00:23:49.820]  但是不知道真情
[00:23:49.820 --> 00:23:51.820]  這幫人真是蒙在鼓裡
[00:23:51.820 --> 00:23:54.820]  但是不要忘記這幫人卻成為什麼
[00:23:54.820 --> 00:23:57.820]  成為他的幫兇
[00:23:57.820 --> 00:23:59.820]  因為到時鴨沙龍
[00:23:59.820 --> 00:24:01.820]  突然間宣佈為王的時候
[00:24:01.820 --> 00:24:03.820]  他們想反對
[00:24:03.820 --> 00:24:05.820]  因為已經在
[00:24:05.820 --> 00:24:07.820]  不是自己能力範圍之內
[00:24:07.820 --> 00:24:10.820]  他們想反對都不行啦
[00:24:10.820 --> 00:24:13.820]  好了 所以你看到鴨沙龍很厲害
[00:24:13.820 --> 00:24:16.820]  他在耶路撒冷活動了4年
[00:24:16.820 --> 00:24:18.820]  所有的人
[00:24:18.820 --> 00:24:20.820]  包括大衛
[00:24:20.820 --> 00:24:23.820]  都看不見他狼子之心
[00:24:23.820 --> 00:24:25.820]  不過其實
[00:24:25.820 --> 00:24:27.820]  他只是故技重施而已
[00:24:27.820 --> 00:24:29.820]  正如剛才我一開始說的
[00:24:29.820 --> 00:24:33.820]  他昔日殺暗亂的時候
[00:24:33.820 --> 00:24:36.820]  他都是擺下豪門宴嘛
[00:24:36.820 --> 00:24:38.820]  邀請那些人
[00:24:38.820 --> 00:24:40.820]  和他想殺的對象
[00:24:40.820 --> 00:24:42.820]  就是哥哥暗亂
[00:24:42.820 --> 00:24:45.820]  去出席他那個豐收的宴會嘛
[00:24:45.820 --> 00:24:49.820]  之前都是隱藏著他要報仇的心
[00:24:49.820 --> 00:24:52.820]  很可惜 但是他真是連路了
[00:24:52.820 --> 00:24:54.820]  他沒有察覺到兒子的野心
[00:24:54.820 --> 00:24:57.820]  於是就批准他切磅了
[00:24:57.820 --> 00:25:02.820]  鴨沙龍部署的半邊範圍很廣泛
[00:25:02.820 --> 00:25:05.820]  不單單在耶路撒冷
[00:25:05.820 --> 00:25:09.820]  更加擴散到以色列全地
[00:25:09.820 --> 00:25:12.820]  他一早已經安排了自己的親信
[00:25:12.820 --> 00:25:14.820]  部屬在不同的地方
[00:25:14.820 --> 00:25:16.820]  在不同的支派當中
[00:25:16.820 --> 00:25:18.820]  當你一收到訊息
[00:25:18.820 --> 00:25:19.820]  覺醒的時候
[00:25:19.820 --> 00:25:22.820]  就一呼百應的來帶去散播
[00:25:22.820 --> 00:25:25.820]  宣告鴨沙龍作王啦
[00:25:25.820 --> 00:25:27.820]  我們看看
[00:25:27.820 --> 00:25:32.820]  《十八武義記》第十五章第十節
[00:25:32.820 --> 00:25:34.820]  鴨沙龍打發探子
[00:25:34.820 --> 00:25:36.820]  走遍以色列各支派說
[00:25:36.820 --> 00:25:38.820]  你們一聽見覺醒就說
[00:25:38.820 --> 00:25:41.820]  鴨沙龍在希伯倫作王了
[00:25:41.820 --> 00:25:42.820]  看不看到
[00:25:42.820 --> 00:25:46.820]  原來他一早就已經安排了
[00:25:46.820 --> 00:25:50.820]  他自己的內應在不同的地方
[00:25:50.820 --> 00:25:52.820]  如果你聽到覺醒
[00:25:52.820 --> 00:25:55.820]  就立刻全國的宣佈
[00:25:55.820 --> 00:25:57.820]  鴨沙龍作王了
[00:25:57.820 --> 00:26:01.820]  不要忘記那時候沒有互聯網
[00:26:01.820 --> 00:26:03.820]  如果有這些消息的時候
[00:26:03.820 --> 00:26:06.820]  人們不會收到這些fake news
[00:26:06.820 --> 00:26:08.820]  這些是假訊息
[00:26:08.820 --> 00:26:10.820]  但會當是真
[00:26:10.820 --> 00:26:11.820]  為什麼會聽到覺醒呢
[00:26:11.820 --> 00:26:13.820]  原來覺醒代表什麼呢
[00:26:13.820 --> 00:26:17.820]  就是國王登基的一個儀式
[00:26:17.820 --> 00:26:19.820]  好 我們看看
[00:26:19.820 --> 00:26:22.820]  《獵王避上》第一章第三十四節
[00:26:22.820 --> 00:26:24.820]  在那裡祭司撒督
[00:26:24.820 --> 00:26:27.820]  何先知拿丹要高他作以色列的王
[00:26:27.820 --> 00:26:29.820]  你們也要吹角說
[00:26:29.820 --> 00:26:32.820]  願所羅門王萬歲
[00:26:32.820 --> 00:26:34.820]  他們要吹角的
[00:26:34.820 --> 00:26:36.820]  所以這些訊息
[00:26:36.820 --> 00:26:38.820]  很快就在整個民族之中傳開了
[00:26:38.820 --> 00:26:41.820]  民眾以為這是事實
[00:26:41.820 --> 00:26:43.820]  而且他們也接受了
[00:26:43.820 --> 00:26:45.820]  虛假的鴨沙龍
[00:26:45.820 --> 00:26:48.820]  而大衛也因為過去所犯的錯
[00:26:48.820 --> 00:26:50.820]  神雖然饒恕了他
[00:26:50.820 --> 00:26:52.820]  但仍然有很多人
[00:26:52.820 --> 00:26:54.820]  在某一個程度上
[00:26:54.820 --> 00:26:56.820]  是不會去接受的
[00:26:56.820 --> 00:26:58.820]  故此求變的心
[00:26:58.820 --> 00:27:01.820]  是隨即就已經產生了
[00:27:01.820 --> 00:27:03.820]  結果這些呼喊
[00:27:03.820 --> 00:27:06.820]  雖然是虛假的宣告
[00:27:06.820 --> 00:27:08.820]  但是很快這個虛假的宣告
[00:27:08.820 --> 00:27:10.820]  就變成為事實
[00:27:10.820 --> 00:27:12.820]  鴨沙龍叛變
[00:27:12.820 --> 00:27:14.820]  終於成功了
[00:27:14.820 --> 00:27:17.820]  《聖經》作者只是輕描淡寫
[00:27:17.820 --> 00:27:19.820]  用了幾節
[00:27:19.820 --> 00:27:22.820]  去帶過這一件歷史的轉變
[00:27:22.820 --> 00:27:26.820]  鴨沙龍是真的有憲制的
[00:27:26.820 --> 00:27:28.820]  我們看看
[00:27:28.820 --> 00:27:30.820]  《十五章》第十二節
[00:27:30.820 --> 00:27:32.820]  鴨沙龍憲制的時候
[00:27:32.820 --> 00:27:34.820]  打發人去將大衛的謀士
[00:27:34.820 --> 00:27:36.820]  基來人阿希多弗
[00:27:36.820 --> 00:27:38.820]  從他本城請了來
[00:27:38.820 --> 00:27:42.820]  於是撥亦列的勢派甚大
[00:27:42.820 --> 00:27:44.820]  因為隨從鴨沙龍的人民
[00:27:44.820 --> 00:27:46.820]  日漸增多
[00:27:46.820 --> 00:27:48.820]  如果你留意到的時候
[00:27:48.820 --> 00:27:51.820]  鴨沙龍真的有憲制的
[00:27:51.820 --> 00:27:54.820]  不過不是正如他所說的還他的願
[00:27:54.820 --> 00:27:58.820]  反而是登基作王的一種宣誓
[00:27:58.820 --> 00:28:00.820]  正如昔日 蘇羅
[00:28:00.820 --> 00:28:03.820]  曾經也有憲制的
[00:28:03.820 --> 00:28:06.820]  第一個王蘇羅他也曾經憲制
[00:28:06.820 --> 00:28:08.820]  《十二記》上第十三章
[00:28:08.820 --> 00:28:10.820]  第八到第十五節
[00:28:10.820 --> 00:28:11.820]  大家可以回去看
[00:28:11.820 --> 00:28:12.820]  我筆記也有的
[00:28:12.820 --> 00:28:13.820]  那我們不打出來了
[00:28:13.820 --> 00:28:16.820]  我們以前查蘇羅的時候看過了
[00:28:16.820 --> 00:28:18.820]  大衛迎接約瑰的時候
[00:28:18.820 --> 00:28:20.820]  也有憲制的
[00:28:20.820 --> 00:28:23.820]  《十六記》下第六章
[00:28:23.820 --> 00:28:25.820]  十三到第十九節
[00:28:25.820 --> 00:28:27.820]  這是我們曾經去看過的
[00:28:27.820 --> 00:28:30.820]  那一集是應該說死於非命的
[00:28:30.820 --> 00:28:32.820]  日後亞多尼亞
[00:28:32.820 --> 00:28:34.820]  很想做王的時候
[00:28:34.820 --> 00:28:36.820]  也有憲制的
[00:28:36.820 --> 00:28:39.820]  《黃記》上第一章九到二十五節
[00:28:39.820 --> 00:28:41.820]  我們稍後就會看這件事了
[00:28:41.820 --> 00:28:43.820]  蘇羅門王登基的時候
[00:28:43.820 --> 00:28:46.820]  在《基片》也有憲制的
[00:28:46.820 --> 00:28:48.820]  甚至神會降火下來
[00:28:48.820 --> 00:28:51.820]  燒祭物表示月立
[00:28:51.820 --> 00:28:54.820]  《黃記》上第三章四到第十五節
[00:28:54.820 --> 00:28:56.820]  所以你會留意到
[00:28:56.820 --> 00:28:59.820]  原來當時的憲制不是還願
[00:28:59.820 --> 00:29:01.820]  是有政治目的
[00:29:01.820 --> 00:29:03.820]  就是表示我要作王
[00:29:03.820 --> 00:29:06.820]  所以亞多尼亞藉此宣告自己成為王
[00:29:06.820 --> 00:29:12.820]  也表示他脫離了耶路撒冷皇室的系統
[00:29:12.820 --> 00:29:14.820]  好了 我們看看
[00:29:14.820 --> 00:29:17.820]  亞伯沙隆在憲制的時候做什麼呢
[00:29:17.820 --> 00:29:19.820]  同一時間打伐人
[00:29:19.820 --> 00:29:21.820]  去找大衛的謀士
[00:29:21.820 --> 00:29:24.820]  基羅人亞希多伐
[00:29:24.820 --> 00:29:27.820]  亞希多伐是一個
[00:29:27.820 --> 00:29:29.820]  很有政治智慧的人
[00:29:29.820 --> 00:29:30.820]  很聰明
[00:29:30.820 --> 00:29:35.820]  而且是大衛的一個顧問
[00:29:35.820 --> 00:29:37.820]  是給大衛很多的意見
[00:29:37.820 --> 00:29:40.820]  但是現在連很幫大衛的人
[00:29:40.820 --> 00:29:42.820]  都走了過去
[00:29:42.820 --> 00:29:45.820]  去幫亞伯沙隆的時候
[00:29:45.820 --> 00:29:47.820]  那些人都會覺得
[00:29:47.820 --> 00:29:50.820]  這個這麼聰明的人都來大衛去什麼呢
[00:29:50.820 --> 00:29:53.820]  去幫他 這樣的時候
[00:29:53.820 --> 00:29:55.820]  肯定這個是行的了
[00:29:55.820 --> 00:29:57.820]  那些人就來大衛去什麼
[00:29:57.820 --> 00:29:58.820]  繼續跟隨
[00:29:58.820 --> 00:30:00.820]  所以《聖經》裡面怎麼說呢
[00:30:00.820 --> 00:30:05.820]  就是 於是叛逆的世派甚大
[00:30:05.820 --> 00:30:07.820]  因為隨從亞伯沙隆的人物
[00:30:07.820 --> 00:30:10.820]  日漸增多
[00:30:10.820 --> 00:30:13.820]  亞希多伐是一個很重要的人物
[00:30:13.820 --> 00:30:16.820]  遲些我們就會看一看
[00:30:16.820 --> 00:30:19.820]  亞希多伐的下場是怎麼樣
[00:30:19.820 --> 00:30:21.820]  所以最重要的 依靠的
[00:30:21.820 --> 00:30:23.820]  不是人
[00:30:23.820 --> 00:30:25.820]  不是有權力的人
[00:30:25.820 --> 00:30:26.820]  而是依靠我們的神
[00:30:26.820 --> 00:30:28.820]  這才是最重要
[00:30:28.820 --> 00:30:30.820]  好了 我們看了成王
[00:30:30.820 --> 00:30:34.820]  接著我們看敗寇了
[00:30:34.820 --> 00:30:36.820]  大衛知道亞伯沙隆叛變
[00:30:36.820 --> 00:30:39.820]  他沒有辦法阻止群眾對他的支持
[00:30:39.820 --> 00:30:41.820]  難道真的出兵去鎮壓嗎
[00:30:41.820 --> 00:30:44.820]  但是人數也是這麼多
[00:30:44.820 --> 00:30:46.820]  怎麼鎮壓到呢
[00:30:46.820 --> 00:30:49.820]  雖然那一刻不是流血政變
[00:30:49.820 --> 00:30:52.820]  但是他一定會知道
[00:30:52.820 --> 00:30:56.820]  這個兒子一定會帶兵回來耶路撒冷
[00:30:56.820 --> 00:30:58.820]  對他不利
[00:30:58.820 --> 00:31:00.820]  因為他還在生的時候
[00:31:00.820 --> 00:31:02.820]  怎麼可能讓他繼續在這裡呢
[00:31:02.820 --> 00:31:05.820]  血腥屍渣在所難免
[00:31:05.820 --> 00:31:09.820]  所以他只有落荒而逃
[00:31:09.820 --> 00:31:11.820]  我們來看一看
[00:31:11.820 --> 00:31:14.820]  撒冷第十五章第十四節
[00:31:14.820 --> 00:31:17.820]  大衛就對耶路撒冷跟隨他的神僕說
[00:31:17.820 --> 00:31:19.820]  我們要起來逃走
[00:31:19.820 --> 00:31:22.820]  不然都不能躲避亞伯沙隆鳥
[00:31:22.820 --> 00:31:23.820]  要速速地去
[00:31:23.820 --> 00:31:25.820]  恐怕他忽然來到
[00:31:25.820 --> 00:31:26.820]  殺害於我們
[00:31:26.820 --> 00:31:28.820]  用刀殺盡合成的人
[00:31:28.820 --> 00:31:31.820]  所以他很害怕
[00:31:31.820 --> 00:31:33.820]  馬上要求要走了
[00:31:33.820 --> 00:31:35.820]  大衛很倉促地
[00:31:35.820 --> 00:31:38.820]  安排了耶誠裡面跟隨他的人
[00:31:38.820 --> 00:31:40.820]  十四到第十五節裡面
[00:31:40.820 --> 00:31:42.820]  我們會看我們武打出來了
[00:31:42.820 --> 00:31:43.820]  首先
[00:31:43.820 --> 00:31:45.820]  有些人忠心於他的神僕
[00:31:45.820 --> 00:31:46.820]  跟隨他
[00:31:46.820 --> 00:31:49.820]  接著他再安排的家人
[00:31:49.820 --> 00:31:50.820]  在第十六節裡面
[00:31:50.820 --> 00:31:52.820]  最後就是城內的子民
[00:31:52.820 --> 00:31:54.820]  來帶他逃亡
[00:31:54.820 --> 00:31:57.820]  因為在他自己的城裡面
[00:31:57.820 --> 00:31:59.820]  都有些人來支持他
[00:31:59.820 --> 00:32:05.820]  就是說他帶著一些最近最親密的家眷
[00:32:05.820 --> 00:32:07.820]  還有忠心於他的人來走
[00:32:07.820 --> 00:32:09.820]  他逃亡的路線裡面
[00:32:09.820 --> 00:32:11.820]  就是由耶路撒冷
[00:32:11.820 --> 00:32:13.820]  就是在第十五章第十五節
[00:32:13.820 --> 00:32:16.820]  就去到白麥坑
[00:32:16.820 --> 00:32:18.820]  就是第十七節記載
[00:32:18.820 --> 00:32:20.820]  接著就過級鱗谷
[00:32:20.820 --> 00:32:22.820]  然後再去橄欖山
[00:32:22.820 --> 00:32:24.820]  如果我們去過以色列
[00:32:24.820 --> 00:32:27.820]  就會知道那條路線是怎麼走的
[00:32:27.820 --> 00:32:30.820]  由聖殿山一直走下去級鱗谷
[00:32:30.820 --> 00:32:32.820]  接著就是赫薩馬尼那邊
[00:32:32.820 --> 00:32:35.820]  然後再上去那個就是橄欖山
[00:32:35.820 --> 00:32:38.820]  最後就去到巴胡林
[00:32:38.820 --> 00:32:41.820]  然後最後再去另一個地方
[00:32:41.820 --> 00:32:43.820]  在這個逃亡過程裡面
[00:32:43.820 --> 00:32:48.820]  他經歷了很多的人世間的冷戀
[00:32:48.820 --> 00:32:51.820]  當中有忠心
[00:32:51.820 --> 00:32:54.820]  跟隨他的人
[00:32:54.820 --> 00:32:56.820]  甚至有祭司
[00:32:56.820 --> 00:32:57.820]  都是要跟隨他
[00:32:57.820 --> 00:32:59.820]  下一集我們就會看到
[00:32:59.820 --> 00:33:02.820]  大衛怎麼安排這些神職人員
[00:33:02.820 --> 00:33:04.820]  做無間道
[00:33:04.820 --> 00:33:09.820]  也都有趁機去騙他
[00:33:09.820 --> 00:33:12.820]  圖謀利益的小人
[00:33:12.820 --> 00:33:16.820]  更加有要打落水狗的敵人
[00:33:16.820 --> 00:33:20.820]  這給我們看到世態炎涼
[00:33:20.820 --> 00:33:24.820]  這是我們下個星期三所查的經文
[00:33:24.820 --> 00:33:27.820]  好了 我們有一個小結
[00:33:27.820 --> 00:33:28.820]  是什麼呢
[00:33:28.820 --> 00:33:30.820]  鴨沙龍的叛變
[00:33:30.820 --> 00:33:33.820]  我們不要只抽一件事去看
[00:33:33.820 --> 00:33:36.820]  法官就說判案要看上下集
[00:33:36.820 --> 00:33:38.820]  我們還要看前傳後傳
[00:33:38.820 --> 00:33:42.820]  原來這件事是大衛犯罪引來的
[00:33:42.820 --> 00:33:44.820]  一連串惡果之一
[00:33:44.820 --> 00:33:49.820]  罪的影響是沒有辦法去抹滅的
[00:33:49.820 --> 00:33:52.820]  往往帶來的不只是個人受害
[00:33:52.820 --> 00:33:54.820]  是很多無辜的人受害
[00:33:54.820 --> 00:33:56.820]  一直都是很深遠
[00:33:56.820 --> 00:33:59.820]  故此我看到罪的可怕
[00:33:59.820 --> 00:34:00.820]  這個經文給我們看到
[00:34:00.820 --> 00:34:04.820]  原本是生疏的經文
[00:34:04.820 --> 00:34:07.820]  但是卻是對照今天
[00:34:07.820 --> 00:34:09.820]  是我們熟悉的情景
[00:34:09.820 --> 00:34:11.820]  所以聖經是鑑古而思今的
[00:34:11.820 --> 00:34:15.820]  我們看到當時政治人物的虛偽
[00:34:15.820 --> 00:34:19.820]  但我們也看到今天同樣政治人物的虛偽
[00:34:19.820 --> 00:34:22.820]  所以我們應該有智慧去面對
[00:34:22.820 --> 00:34:24.820]  當前的政治局勢
[00:34:24.820 --> 00:34:27.820]  鴨沙龍是一個很深沉的內斂
[00:34:27.820 --> 00:34:29.820]  喜怒不形於色
[00:34:29.820 --> 00:34:33.820]  但是他是善於做表面功夫
[00:34:33.820 --> 00:34:35.820]  功於心計的人
[00:34:35.820 --> 00:34:39.820]  他虛情假意地去關心民眾
[00:34:39.820 --> 00:34:43.820]  針對當權者的那種缺失
[00:34:43.820 --> 00:34:48.820]  批評當時那些領導者的無能
[00:34:48.820 --> 00:34:51.820]  忽視了民間的疾苦
[00:34:51.820 --> 00:34:54.820]  所有人民不滿情緒高漲下
[00:34:54.820 --> 00:34:57.820]  就促成對現政權的不滿
[00:34:57.820 --> 00:35:01.820]  然後幫助他叛變
[00:35:01.820 --> 00:35:04.820]  其實是利用百姓成為踏腳石
[00:35:04.820 --> 00:35:06.820]  以達他的私利
[00:35:06.820 --> 00:35:08.820]  這種情況豈不是同樣
[00:35:08.820 --> 00:35:11.820]  活現在我們現在的眼前呢
[00:35:11.820 --> 00:35:15.820]  他更加卑鄙地利用宗教作為一個掩飾
[00:35:15.820 --> 00:35:17.820]  我要去憲制
[00:35:17.820 --> 00:35:20.820]  有時候那些人就是利用宗教
[00:35:20.820 --> 00:35:24.820]  去掩飾自己的真正動機
[00:35:24.820 --> 00:35:27.820]  他知道父親大衛敬畏神
[00:35:27.820 --> 00:35:31.820]  所以就用向神利帶去憲制
[00:35:31.820 --> 00:35:34.820]  作為藉口擺脫大衛的勢力
[00:35:34.820 --> 00:35:36.820]  他要離開耶路撒冷
[00:35:36.820 --> 00:35:38.820]  策動叛變
[00:35:38.820 --> 00:35:43.820]  他用肅靈的口號來掩蓋鬼寨的心態
[00:35:43.820 --> 00:35:47.820]  因此及後被神利帶去懲罰
[00:35:47.820 --> 00:35:49.820]  但同樣可悲的是
[00:35:49.820 --> 00:35:52.820]  阿撒冷有不少人在他左右
[00:35:52.820 --> 00:35:54.820]  但他沒有交心的朋友
[00:35:54.820 --> 00:35:57.820]  他不單單利用群眾
[00:35:57.820 --> 00:35:59.820]  同樣利用他的朋友
[00:35:59.820 --> 00:36:02.820]  那200人被邀請去的時候
[00:36:02.820 --> 00:36:04.820]  那200人都曾經跟他有交往
[00:36:04.820 --> 00:36:06.820]  一定是他的朋友
[00:36:06.820 --> 00:36:08.820]  但都被他利用
