
[00:00:00.000 --> 00:00:02.660]  好,我們先低頭祈禱
[00:23:38.200 --> 00:23:40.880]  一、有反叛性
[00:23:40.880 --> 00:23:44.120]  不喜歡聽父母親的話
[00:23:44.120 --> 00:23:46.280]  二、比較衝動
[00:23:46.280 --> 00:23:50.840]  三、容易受朋友影響
[00:23:50.840 --> 00:23:53.240]  根據現代心理學家的分析
[00:23:53.240 --> 00:23:59.000]  其實年輕人反叛是很正常的
[00:23:59.000 --> 00:24:06.920]  因為年輕人想建立自己的獨立思想和人格
[00:24:06.920 --> 00:24:09.400]  於是一定要違背父母
[00:24:09.400 --> 00:24:10.880]  反叛父母
[00:24:10.880 --> 00:24:13.680]  你叫我這樣,我偏偏不是這樣做
[00:24:13.680 --> 00:24:17.960]  他們要尋找自己的人生目標
[00:24:17.960 --> 00:24:22.400]  尋找自己的自我形象
[00:24:22.400 --> 00:24:25.720]  故此他們會反叛父母
[00:24:25.720 --> 00:24:29.960]  但是一章八到九節就勸導年輕人
[00:24:29.960 --> 00:24:32.920]  在尋找自我的同時
[00:24:32.920 --> 00:24:37.240]  千萬不要忽略父母的教誨
[00:24:37.240 --> 00:24:40.080]  聽從父母的話
[00:24:40.080 --> 00:24:44.280]  可能會被朋友取笑
[00:24:44.280 --> 00:24:46.000]  聽媽媽的話
[00:24:46.000 --> 00:24:47.400]  周杰倫也有一首歌
[00:24:47.400 --> 00:24:48.480]  聽媽媽的話
[00:24:48.480 --> 00:24:50.440]  被朋友取笑
[00:24:50.440 --> 00:24:57.520]  但是由於父母親有比較多的人生社會經驗
[00:24:57.520 --> 00:24:58.840]  長遠來說
[00:24:58.840 --> 00:25:04.800]  必定會幫助年輕人走少很多冤枉路
[00:25:04.800 --> 00:25:08.600]  一章十到十九節勸導年輕人
[00:25:08.600 --> 00:25:11.040]  不要受人唆擺
[00:25:11.040 --> 00:25:14.000]  不要想急促致富
[00:25:14.000 --> 00:25:15.640]  賺快錢
[00:25:15.640 --> 00:25:20.120]  使用暴力去掠奪別人的財富
[00:25:20.120 --> 00:25:24.480]  這種想用非法手段急促致富的人
[00:25:24.480 --> 00:25:27.000]  會很快受到懲罰
[00:25:27.000 --> 00:25:29.280]  我想起七八年前
[00:25:29.280 --> 00:25:33.120]  巴黎9事件
[00:25:33.120 --> 00:25:36.880]  澳洲昆士蘭省有九個年輕人
[00:25:36.880 --> 00:25:39.480]  他們可能都是受人慫恿
[00:25:39.480 --> 00:25:42.280]  又想貪賺快錢
[00:25:42.280 --> 00:25:47.560]  幫人帶毒品去印尼巴厘島
[00:25:47.560 --> 00:25:51.680]  不過他們被捕
[00:25:51.680 --> 00:25:57.440]  而印尼對混毒的刑罰是非常嚴厲的
[00:25:57.440 --> 00:26:00.880]  好像巴里蘭有一兩個是被判死刑
[00:26:00.880 --> 00:26:05.760]  其他的起碼在二十年監禁
[00:26:05.760 --> 00:26:08.520]  所以一章十五節又勸導年輕人
[00:26:08.520 --> 00:26:10.720]  要避免這些人
[00:26:10.720 --> 00:26:12.000]  邪惡人的存在
[00:26:12.000 --> 00:26:16.040]  邪惡人是慫恿你跟他們一起
[00:26:16.040 --> 00:26:20.000]  去做一些賺快錢的事
[00:26:20.000 --> 00:26:22.360]  你不要去做
[00:26:22.360 --> 00:26:24.320]  不要跟他們往來
[00:26:24.320 --> 00:26:27.360]  甚至不要跟他們來往
[00:26:27.360 --> 00:26:28.360]  我們的親戚
[00:26:28.360 --> 00:26:30.040]  我們的兄弟姊妹
[00:26:30.040 --> 00:26:32.400]  是我們沒有選擇的
[00:26:32.400 --> 00:26:35.280]  我們沒有選擇的
[00:26:35.280 --> 00:26:38.000]  不過朋友可以選擇
[00:26:38.000 --> 00:26:40.000]  朋友可以選擇
[00:26:40.000 --> 00:26:43.200]  我想其實很多中國人的父母
[00:26:43.200 --> 00:26:47.600]  起碼我們的代理都會教導年輕人
[00:26:47.600 --> 00:26:50.400]  要大眼識人
[00:26:50.400 --> 00:26:53.440]  不要亂認識壞人
[00:26:53.440 --> 00:26:55.640]  其實這裡的道理都是一樣
[00:26:55.640 --> 00:26:57.040]  人是需要有朋友的
[00:26:57.040 --> 00:26:59.680]  但是我們要選擇好人做朋友
[00:26:59.680 --> 00:27:03.200]  可以跟我們分享內心的世界
[00:27:03.200 --> 00:27:07.520]  也不要忘記父母的教誨
[00:27:07.520 --> 00:27:09.240]  更加要記得的
[00:27:09.240 --> 00:27:13.720]  就是找一些敬畏上帝的人做朋友
[00:27:13.720 --> 00:27:16.560]  使我們可以彼此鼓勵
[00:27:16.560 --> 00:27:19.240]  助長智慧
[00:27:19.240 --> 00:27:19.920]  大兄姐妹
[00:27:19.920 --> 00:27:23.680]  我們當中年輕的人不是很多
[00:27:23.680 --> 00:27:25.520]  但是敬畏上帝
[00:27:25.520 --> 00:27:29.880]  其實不論你年紀多大都是重要的
[00:27:29.880 --> 00:27:32.360]  有時我看到有些弟兄
[00:27:32.360 --> 00:27:33.280]  好像退休了
[00:27:33.280 --> 00:27:35.960]  七十多歲就開始放任自己
[00:27:35.960 --> 00:27:37.440]  放縱自己
[00:27:37.440 --> 00:27:40.000]  經又不讀
[00:27:40.000 --> 00:27:42.080]  平日喜歡吃什麼就吃什麼
[00:27:42.080 --> 00:27:45.200]  連自己的健康都不顧了
[00:27:45.200 --> 00:27:46.800]  要小心
[00:27:46.800 --> 00:27:49.000]  要敬畏上帝
[00:27:49.000 --> 00:27:54.800]  不少的美國電視牧師成名之後
[00:27:54.800 --> 00:27:58.120]  他們都起碼四五十歲的人了
[00:27:58.120 --> 00:28:01.880]  都墮落在錢財和姦淫的罪上
[00:28:01.880 --> 00:28:03.880]  導致身敗名裂
[00:28:03.880 --> 00:28:07.760]  有些還被判入獄
[00:28:07.760 --> 00:28:10.080]  我從前都認識有三位
[00:28:10.080 --> 00:28:12.800]  自稱為基督徒的朋友
[00:28:12.800 --> 00:28:16.480]  他們一起合作做生意
[00:28:16.480 --> 00:28:18.640]  一開始的時候
[00:28:18.640 --> 00:28:21.120]  他們都有來找我聊天
[00:28:21.120 --> 00:28:22.880]  祈禱
[00:28:22.880 --> 00:28:26.080]  不過他們心裡計劃了做什麼呢?
[00:28:26.080 --> 00:28:27.840]  效法世界
[00:28:27.840 --> 00:28:32.720]  預備好門稅的手段
[00:28:32.720 --> 00:28:34.120]  結果
[00:28:34.120 --> 00:28:35.400]  他們的生意失敗
[00:28:35.400 --> 00:28:36.920]  不歡而散
[00:28:36.920 --> 00:28:41.080]  起初投入的資金就全部虧蝕了
[00:28:41.080 --> 00:28:44.520]  這些人失敗落敗的原因
[00:28:44.520 --> 00:28:46.840]  最根本的原因
[00:28:46.840 --> 00:28:50.960]  都是由於他們沒有敬畏上主
[00:28:50.960 --> 00:28:57.640]  他們沒有立志活出誠實、公正、正直的人生
[00:28:57.640 --> 00:29:03.360]  我們要引以為戒
[00:29:03.360 --> 00:29:08.560]  我們是活在上主創造的世界裡面
[00:29:08.560 --> 00:29:10.640]  敬畏上主
[00:29:10.640 --> 00:29:14.240]  全心全意愛上主
[00:29:14.240 --> 00:29:18.720]  先建立好我們和上主的關係
[00:29:18.720 --> 00:29:24.960]  我們才會有真正智慧的人生
[00:29:24.960 --> 00:29:27.120]  否則的話
[00:29:27.120 --> 00:29:33.600]  聖經稱我們為「愚蠢人」
[00:29:33.600 --> 00:29:38.600]  我們今天想做智慧人還是想做愚蠢人呢?
[00:29:38.600 --> 00:29:42.240]  我們一起祈禱
[00:29:42.240 --> 00:29:43.540]  親愛的天父感謝祢
[00:29:43.540 --> 00:29:47.720]  慎言教導我們要活得有智慧
[00:29:47.720 --> 00:29:51.680]  我們求聖靈做我們隨時的指導
[00:29:51.680 --> 00:29:54.400]  賜給我們樂意受教的心
[00:29:54.400 --> 00:29:57.520]  順從聖靈的引導而活
[00:29:57.520 --> 00:29:59.760]  做個智慧人
[00:29:59.760 --> 00:30:01.800]  奉主耶穌基督的名祈禱
[00:30:01.800 --> 00:30:03.800]  阿們
