
[00:00:00.000 --> 00:00:06.700]  蔡同學 原本上禮拜我就已經把這個起訴要講完了
[00:21:40.700 --> 00:21:41.500]  是不是
[00:21:41.500 --> 00:21:43.700]  黨派之間的爭鬥
[00:21:43.700 --> 00:21:44.900]  甚至變成是
[00:21:44.900 --> 00:21:49.500]  教會也變成是因著這些黨派政治的立場的問題
[00:21:49.500 --> 00:21:52.500]  而造成一些的分歧
[00:21:52.500 --> 00:21:56.400]  所以這就是為什麼我一再的說
[00:21:56.400 --> 00:22:03.900]  不要把這些問題帶到教會裡面來
[00:22:03.900 --> 00:22:04.700]  上次有一個
[00:22:04.700 --> 00:22:08.900]  我們都是牧師傳道人的一個群組
[00:22:08.900 --> 00:22:14.100]  我曾經提過我是版主
[00:22:14.100 --> 00:22:16.200]  我提了好幾次規定
[00:22:16.200 --> 00:22:20.900]  請不要再談打不打疫苗的事情
[00:22:20.900 --> 00:22:24.300]  我說在美國這已經變成政治問題了
[00:22:24.300 --> 00:22:26.400]  太複雜了
[00:22:26.400 --> 00:22:29.300]  可以談這個問題就會吵架
[00:22:29.300 --> 00:22:31.600]  哎呀有一個拼命跑啊
[00:22:31.600 --> 00:22:32.800]  跑啊跑
[00:22:32.800 --> 00:22:34.300]  我跟他講了很多次
[00:22:34.300 --> 00:22:38.500]  他還是不聽
[00:22:38.500 --> 00:22:40.500]  我最後沒有辦法
[00:22:40.500 --> 00:22:47.000]  我就把它怎麼樣
[00:22:47.000 --> 00:22:55.800]  這叫踢出群組
[00:22:55.800 --> 00:22:58.400]  你以為你是在為真理而戰
[00:22:58.400 --> 00:23:04.500]  請你告訴我聖經上哪一章哪一節說的
[00:23:04.500 --> 00:23:07.500]  親愛的同志們
[00:23:07.500 --> 00:23:09.000]  我為什麼最後做到這個地步
[00:23:09.000 --> 00:23:12.300]  他聽到我們講我的同學
[00:23:12.300 --> 00:23:16.500]  因為得了新冠而病逝
[00:23:16.500 --> 00:23:18.100]  裡面完全沒有講說
[00:23:18.100 --> 00:23:21.700]  他到底是打疫苗沒用這個問題
[00:23:21.700 --> 00:23:24.500]  我們只是提到說他得了新冠病逝了
[00:23:24.500 --> 00:23:30.400]  他嘣又拖他的一個東西出來
[00:23:30.400 --> 00:23:31.900]  不打疫苗打疫苗的人
[00:23:31.900 --> 00:23:36.200]  多少人怎麼樣怎麼樣
[00:23:36.200 --> 00:23:41.000]  親愛的同志們多花點功夫來禱告
[00:23:41.000 --> 00:23:48.200]  多花點功夫傳福音
[00:23:48.200 --> 00:23:51.900]  所以美國就是為了這個問題搞到現在
[00:23:51.900 --> 00:23:53.500]  新冠疫情到直到今天
[00:23:53.500 --> 00:23:55.900]  你還是在這邊不斷的有人在講
[00:23:55.900 --> 00:23:58.000]  哎呦哎呦真是有的人好像我
[00:23:58.000 --> 00:24:06.000]  他好像是我帶著私民相牽走
[00:24:06.000 --> 00:24:08.500]  我真巴不得我們基督徒有這種使命感
[00:24:08.500 --> 00:24:15.200]  為著福音死都不怕
[00:24:15.200 --> 00:24:17.900]  所以你可以看見
[00:24:17.900 --> 00:24:20.500]  那麼最後這個黑馬出來了
[00:24:20.500 --> 00:24:23.800]  黑馬黑馬是什麼呢
[00:24:23.800 --> 00:24:26.300]  黑馬就是今天我特別要提到的
[00:24:26.300 --> 00:24:29.300]  黑馬就是他最近提到說
[00:24:29.300 --> 00:24:32.400]  他說這個黑馬呢
[00:24:32.400 --> 00:24:35.100]  他騎在馬上的手裡拿著天秤
[00:24:35.100 --> 00:24:37.000]  哎人家拿劍人家拿刀
[00:24:37.000 --> 00:24:38.400]  他不是他拿什麼呢
[00:24:38.400 --> 00:24:41.000]  他拿天秤天秤做什麼用了
[00:24:41.000 --> 00:24:43.700]  買賣用的是不是
[00:24:43.700 --> 00:24:46.100]  所以呢這一個黑馬呢
[00:24:46.100 --> 00:24:48.400]  就聽然後接著就聽到說
[00:24:48.400 --> 00:24:50.500]  在獅湖窩當中有聲音說
[00:24:50.500 --> 00:24:52.800]  一錢銀子買一身麥子
[00:24:52.800 --> 00:24:56.500]  一錢銀子買三身大麥
[00:24:56.500 --> 00:24:57.900]  這什麼意思啊
[00:24:57.900 --> 00:24:59.800]  一錢銀子買一身麥子
[00:24:59.800 --> 00:25:02.600]  一錢銀子買三身大麥
[00:25:02.600 --> 00:25:04.900]  我們大概不太不太有概念
[00:25:04.900 --> 00:25:08.300]  鄉親同志們你吃過小麥嗎
[00:25:08.300 --> 00:25:10.700]  北方人應該吃過吧
[00:25:10.700 --> 00:25:13.300]  吃過大麥嗎
[00:25:13.300 --> 00:25:15.400]  大麥跟小麥有什麼差別啊
[00:25:15.400 --> 00:25:17.800]  我是南方人我搞不太清楚
[00:25:17.800 --> 00:25:19.200]  北方人可以知道嗎
[00:25:19.200 --> 00:25:20.200]  告訴我一下
[00:25:20.200 --> 00:25:26.900]  小麥跟大麥有什麼分別
[00:25:26.900 --> 00:25:31.900]  好OK
[00:25:31.900 --> 00:25:35.200]  為什麼在這樣講
[00:25:35.200 --> 00:25:38.800]  在這個地方其實當時候
[00:25:38.800 --> 00:25:42.300]  當時候時代的這個一錢銀子
[00:25:42.300 --> 00:25:46.300]  等於是一個人一天的工資
[00:25:46.300 --> 00:25:52.000]  所以一錢銀子可以買一身的麥子
[00:25:52.000 --> 00:25:54.100]  OK
[00:25:54.100 --> 00:25:58.600]  那麼這一個
[00:25:58.600 --> 00:26:02.200]  這個原本其實
[00:26:02.200 --> 00:26:07.500]  這個一錢銀子是很值錢的對不對
[00:26:07.500 --> 00:26:11.100]  那麼耶穌也曾經在這個
[00:26:11.100 --> 00:26:12.600]  在這福音書裡面
[00:26:12.600 --> 00:26:15.300]  耶穌也有講過這個事情
[00:26:15.300 --> 00:26:19.000]  耶穌提到說這個
[00:26:19.000 --> 00:26:27.400]  一個一錢銀子大概可以買40隻的麻雀
[00:26:27.400 --> 00:26:31.200]  好那當時候所說的這一個一錢的銀子
[00:26:31.200 --> 00:26:37.200]  可以買一身的麥子
[00:26:37.200 --> 00:26:40.300]  這表明一件事情就是說
[00:26:40.300 --> 00:26:43.900]  就是說因為這個所謂的
[00:26:43.900 --> 00:26:47.400]  我們今天就可以用這樣子一個說法了
[00:26:47.400 --> 00:26:50.500]  就是說因為這個經濟崩潰
[00:26:50.500 --> 00:26:52.700]  因為通貨膨脹
[00:26:52.700 --> 00:26:55.000]  所以造成一個結果
[00:26:55.000 --> 00:27:04.700]  這個小麥是一錢才能夠買一身
[00:27:04.700 --> 00:27:08.600]  那麼所以大麥是一錢買三身
[00:27:08.600 --> 00:27:13.000]  所以請問哪一個貴哪一個便宜
[00:27:13.000 --> 00:27:15.200]  哪個貴
[00:27:15.200 --> 00:27:17.700]  小麥貴對不對
[00:27:17.700 --> 00:27:25.300]  所以當時候大麥是窮苦的人的主食
[00:27:25.300 --> 00:27:27.500]  所以在這裡可以看見
[00:27:27.500 --> 00:27:29.100]  因為經濟的崩潰
[00:27:29.100 --> 00:27:31.300]  因為經濟的困難
[00:27:31.300 --> 00:27:34.700]  這個幣值的貶值
[00:27:34.700 --> 00:27:36.000]  造成一個結果
[00:27:36.000 --> 00:27:41.300]  一錢的銀子只能夠買一身的麥子
[00:27:41.300 --> 00:27:45.500]  但是可以買三身的大麥
[00:27:45.500 --> 00:27:50.200]  所以這表明整個的當時候的這個情況
[00:27:50.200 --> 00:27:53.100]  就是一個經濟的危機
[00:27:53.100 --> 00:27:54.100]  親愛的同志們
[00:27:54.100 --> 00:27:58.300]  對照今天的情況
[00:27:58.300 --> 00:28:05.100]  你看看
[00:28:05.100 --> 00:28:16.000]  這個是當時候的羅馬德他的銀幣
[00:28:16.000 --> 00:28:22.400]  叫做Deriluros
[00:28:22.400 --> 00:28:26.000]  中文把它翻成叫做德拉利屋
[00:28:26.000 --> 00:28:28.900]  那麼這個銀子的含銀量
[00:28:28.900 --> 00:28:31.100]  從百分之多少
[00:28:31.100 --> 00:28:37.400]  從百分之九十三點五降到百分之五
[00:28:37.400 --> 00:28:39.000]  那這個什麼意思
[00:28:39.000 --> 00:28:41.000]  今天我給你一錢的銀幣
[00:28:41.000 --> 00:28:45.200]  這個銀幣本來是百分之九十三點五純的
[00:28:45.200 --> 00:28:47.000]  現在只剩下百分之五了
[00:28:47.000 --> 00:28:49.200]  請問它叫什麼幣
[00:28:49.200 --> 00:28:52.700]  它還叫銀幣嗎
[00:28:52.700 --> 00:28:57.100]  所以整個的幣就變成是到後來
[00:28:57.100 --> 00:28:58.900]  人家不要了
[00:28:58.900 --> 00:29:02.500]  所以從那個時候
[00:29:02.500 --> 00:29:05.400]  這個羅馬的這個銀幣
[00:29:05.400 --> 00:29:10.400]  就被迫退出了這個流通的領域
[00:29:10.400 --> 00:29:12.600]  這個就有點像今天的
[00:29:12.600 --> 00:29:15.600]  俄羅斯的盧布有沒有
[00:29:15.600 --> 00:29:17.300]  聽不怎麼樣
[00:29:17.300 --> 00:29:19.700]  盧布
[00:29:19.700 --> 00:29:20.700]  因為美國
[00:29:20.700 --> 00:29:23.300]  因為全世界的這些國家的制裁
[00:29:23.300 --> 00:29:24.400]  帶來一個結果
[00:29:24.400 --> 00:29:27.000]  所以怎麼樣帶來一個什麼結果呢
[00:29:27.000 --> 00:29:30.000]  所以盧布就開始變成貶值了
[00:29:30.000 --> 00:29:32.000]  貶了百分之三十了
[00:29:32.000 --> 00:29:35.400]  對不對
[00:29:35.400 --> 00:29:38.600]  本來是一塊美元可以兌換七十五
[00:29:38.600 --> 00:29:39.800]  七十五盧幣的
[00:29:39.800 --> 00:29:45.000]  現在是一塊美元兌換一百一十三盧布
[00:29:45.000 --> 00:29:50.900]  應該講說是已經貶了超過百分之五十了
[00:29:50.900 --> 00:29:53.100]  所以俄羅斯人通通在那邊排隊
[00:29:53.100 --> 00:29:55.400]  排在那邊在幹嘛
[00:29:55.400 --> 00:29:57.400]  領現金
[00:29:57.400 --> 00:30:00.000]  而且要領美元現金
[00:30:00.000 --> 00:30:00.800]  不要盧布了
[00:30:00.800 --> 00:30:03.000]  你懂這意思嗎
[00:30:03.000 --> 00:30:04.900]  那親愛的同學們一說
[00:30:04.900 --> 00:30:06.300]  你看了很過癮
[00:30:06.300 --> 00:30:07.100]  是不是俄羅斯
[00:30:07.100 --> 00:30:08.900]  你看你們這些殺人放火的
[00:30:08.900 --> 00:30:10.500]  現在總算被制裁了
[00:30:10.500 --> 00:30:11.300]  親愛的同學們
[00:30:11.300 --> 00:30:14.800]  這種日子會不會到我們美國來呢
[00:30:14.800 --> 00:30:16.600]  會不會有一天也到我們美國這邊來呢
[00:30:16.600 --> 00:30:18.300]  會不會
[00:30:18.300 --> 00:30:19.900]  會啊
[00:30:19.900 --> 00:30:21.300]  那你現在存什麼幣
[00:30:21.300 --> 00:30:26.800]  人民幣
[00:30:26.800 --> 00:30:29.600]  我記得多年前
[00:30:29.600 --> 00:30:30.300]  不知道是哪一年
[00:30:30.300 --> 00:30:32.500]  我現在記不得了
[00:30:32.500 --> 00:30:33.500]  有一個弟兄我帶信主
[00:30:33.500 --> 00:30:35.400]  在我前一個教會
[00:30:35.400 --> 00:30:37.100]  他國內來的
[00:30:37.100 --> 00:30:41.200]  那時候人民幣跟美金的兌換率
[00:30:41.200 --> 00:30:44.800]  從一比八開始變成什麼
[00:30:44.800 --> 00:30:46.100]  一比七
[00:30:46.100 --> 00:30:47.800]  一比六
[00:30:47.800 --> 00:30:49.300]  有沒有
[00:30:49.300 --> 00:30:51.100]  當時候他就跟我講了一句
[00:30:51.100 --> 00:30:52.000]  他說牧師
[00:30:52.000 --> 00:30:53.700]  我現在賺的錢
[00:30:53.700 --> 00:30:55.800]  通通叫我媽媽
[00:30:55.800 --> 00:30:58.100]  這個就是
[00:30:58.100 --> 00:31:00.900]  我把美金就是去給他
[00:31:00.900 --> 00:31:01.700]  然後呢
[00:31:01.700 --> 00:31:07.000]  通通叫他在國內存人民幣
[00:31:07.000 --> 00:31:08.600]  我還第一次聽到做這種事情
[00:31:08.600 --> 00:31:11.600]  他很有頭腦
[00:31:11.600 --> 00:31:13.900]  親愛的同學們
[00:31:13.900 --> 00:31:14.600]  現在全世界人
[00:31:14.600 --> 00:31:18.100]  大家全都希望存美金對不對
[00:31:18.100 --> 00:31:21.700]  那有一天如果美國也發生這種問題呢
[00:31:21.700 --> 00:31:22.700]  會不會發生啊
[00:31:22.700 --> 00:31:23.700]  會
[00:31:23.700 --> 00:31:24.300]  有可能
[00:31:24.300 --> 00:31:26.000]  有沒有可能
[00:31:26.000 --> 00:31:29.500]  美國現在經過這兩年的疫情之後了
[00:31:29.500 --> 00:31:32.900]  美國的外債已經超過了
[00:31:32.900 --> 00:31:37.100]  三十兆
[00:31:37.100 --> 00:31:38.500]  你大概沒有什麼概念
[00:31:38.500 --> 00:31:39.400]  我也沒什麼概念
[00:31:39.400 --> 00:31:41.400]  三十兆
[00:31:41.400 --> 00:31:45.300]  三十兆美元是什麼一個概念
[00:31:45.300 --> 00:31:46.600]  簡單的說
[00:31:46.600 --> 00:31:51.600]  美國現在的債務
[00:31:51.600 --> 00:31:56.000]  已經是創歷史的紀錄
[00:31:56.000 --> 00:31:59.100]  債務佔到GDP
[00:31:59.100 --> 00:32:02.800]  就是所謂的生產
[00:32:02.800 --> 00:32:06.900]  一年的全國的生產總額
[00:32:06.900 --> 00:32:12.400]  比例已經達到了百分之一百三十一
[00:32:12.400 --> 00:32:14.400]  按照這個比例
[00:32:14.400 --> 00:32:15.800]  希臘就破產了
[00:32:15.800 --> 00:32:17.700]  你懂這意思嗎
[00:32:17.700 --> 00:32:19.400]  但是現在美國還沒有破產
[00:32:19.400 --> 00:32:21.100]  為什麼
[00:32:21.100 --> 00:32:24.400]  因為人家不敢讓美國破產
[00:32:24.400 --> 00:32:25.900]  如果美國破產的話
[00:32:25.900 --> 00:32:28.400]  全世界遭殃
[00:32:28.400 --> 00:32:31.000]  但是因為美國一直在借債
[00:32:31.000 --> 00:32:33.000]  所以人家什麼債信組織啊
[00:32:33.000 --> 00:32:34.700]  都把美國開始降低了
[00:32:34.700 --> 00:32:36.600]  你懂這意思嗎
[00:32:36.600 --> 00:32:38.000]  有一天大家覺得
[00:32:38.000 --> 00:32:39.900]  我們不要再替你買單了
[00:32:39.900 --> 00:32:41.500]  我也忍受不住了
[00:32:41.500 --> 00:32:47.300]  那麼我們可能就會面臨到這種事情
[00:32:47.300 --> 00:32:50.400]  現在中國已經開始
[00:32:50.400 --> 00:32:55.800]  盡量想辦法把這個外匯存底這些的錢
[00:32:55.800 --> 00:32:59.600]  通通要改成怎麼樣
[00:32:59.600 --> 00:33:02.600]  不要再用美金了
[00:33:02.600 --> 00:33:04.200]  中國也現在跟其他的國家
[00:33:04.200 --> 00:33:05.100]  比如說俄羅斯啊
[00:33:05.100 --> 00:33:06.500]  這周邊的一些亞洲國家
[00:33:06.500 --> 00:33:08.200]  他跟他們已經開始怎麼樣
[00:33:08.200 --> 00:33:09.900]  直接用人民幣交換
[00:33:09.900 --> 00:33:12.000]  你懂這意思嗎
[00:33:12.000 --> 00:33:14.400]  親愛的同志們
[00:33:14.400 --> 00:33:16.300]  這些事情的發生
[00:33:16.300 --> 00:33:17.200]  你不要看它
[00:33:17.200 --> 00:33:18.200]  不要小看它
[00:33:18.200 --> 00:33:21.400]  這些事情的發生都在反映出來
[00:33:21.400 --> 00:33:26.000]  這個世界正在走向這樣子一個
[00:33:26.000 --> 00:33:29.300]  這些都是末世的光景
[00:33:29.300 --> 00:33:32.000]  那親愛的同志們
[00:33:32.000 --> 00:33:33.800]  好 那這個跟我沒有什麼關係
[00:33:33.800 --> 00:33:35.500]  有
[00:33:35.500 --> 00:33:41.300]  所以聖經裡面告訴我們說
[00:33:41.300 --> 00:33:43.400]  好
[00:33:43.400 --> 00:33:44.700]  你看
[00:33:44.700 --> 00:33:49.100]  這個全世界通膨的一個結果是什麼呢
[00:33:49.100 --> 00:33:51.100]  全世界通膨的一個結果
[00:33:51.100 --> 00:33:51.900]  這次戰爭
[00:33:51.900 --> 00:33:53.100]  烏克蘭馬上就發生了
[00:33:53.100 --> 00:33:58.200]  在靠近俄羅斯大概50公里的一個城鎮
[00:33:58.200 --> 00:34:00.500]  他們因為這個直接面臨到衝擊
[00:34:00.500 --> 00:34:02.600]  所以他們現在物資缺乏
[00:34:02.600 --> 00:34:06.800]  所以他們就只能夠限定在超市一個人
[00:34:06.800 --> 00:34:15.500]  你每一天只能夠買兩件這個麵包
[00:34:15.500 --> 00:34:17.000]  限購
[00:34:17.000 --> 00:34:18.200]  你要知道在這些地方
[00:34:18.200 --> 00:34:20.700]  這個麵包是他們的主食
[00:34:20.700 --> 00:34:23.100]  不能夠那麼多買
[00:34:23.100 --> 00:34:26.100]  因為糧食不夠
[00:34:26.100 --> 00:34:33.500]  俄羅斯跟烏克蘭都是這個小麥大麥的出口國
[00:34:33.500 --> 00:34:35.800]  可是打仗起來一個結果
[00:34:35.800 --> 00:34:37.600]  他們自己也受影響
[00:34:37.600 --> 00:34:38.300]  那親愛的同志們
[00:34:38.300 --> 00:34:39.300]  他們受影響
[00:34:39.300 --> 00:34:41.800]  不僅僅現在是全世界更受影響
[00:34:41.800 --> 00:34:44.200]  我們的通貨膨脹也不得了
[00:34:44.200 --> 00:34:47.000]  現在的通貨膨脹越來越高
[00:34:47.000 --> 00:34:51.000]  經過這次戰爭之後會越來越高
[00:34:51.000 --> 00:34:52.200]  親愛的同志們你可以看見
[00:34:52.200 --> 00:34:54.500]  美國的通膨從這個數據來看
[00:34:54.500 --> 00:35:02.200]  到現在也是在過去可以說40年來的最高了
[00:35:02.200 --> 00:35:04.200]  親愛的同志們
[00:35:04.200 --> 00:35:06.700]  當你看見這些是你我今天每一天
[00:35:06.700 --> 00:35:09.000]  我們自己可以親身所看到的事情
[00:35:09.000 --> 00:35:10.800]  親愛的同志們告訴我們這些事情
[00:35:10.800 --> 00:35:12.000]  聖經上告訴我們說
[00:35:12.000 --> 00:35:14.800]  在這樣子的情況之下
[00:35:14.800 --> 00:35:16.800]  所以聖經上告訴我們說
[00:35:16.800 --> 00:35:17.500]  好了
[00:35:17.500 --> 00:35:22.800]  這我們不看了
[00:35:22.800 --> 00:35:27.400]  聖經上告訴我們說
[00:35:27.400 --> 00:35:30.000]  剛才我們讀到另外三個聖經
[00:35:30.000 --> 00:35:30.900]  這裡講說
[00:35:30.900 --> 00:35:32.900]  一錢銀子買一身麥子
[00:35:32.900 --> 00:35:35.000]  一錢銀子買三身大麥
[00:35:35.000 --> 00:35:38.300]  油和酒怎麼樣
[00:35:38.300 --> 00:35:40.900]  不可糟蹋
[00:35:40.900 --> 00:35:42.400]  這個油此油非彼油
[00:35:42.400 --> 00:35:44.800]  這個油不是那汽油
[00:35:44.800 --> 00:35:45.600]  這個油是什麼
[00:35:45.600 --> 00:35:50.300]  這個油是炒菜油
[00:35:50.300 --> 00:35:52.800]  這個油跟這個酒
[00:35:52.800 --> 00:35:59.100]  都是代表著基本的生活所需要的
[00:35:59.100 --> 00:36:04.600]  沒有油沒有辦法炒菜
[00:36:04.600 --> 00:36:07.600]  酒在他們那個年代
[00:36:07.600 --> 00:36:11.100]  可能是比水還更乾淨的
[00:36:11.100 --> 00:36:15.100]  一個基本的需要的飲料
[00:36:15.100 --> 00:36:16.400]  親愛的同志們
[00:36:16.400 --> 00:36:19.300]  所以油跟酒不可糟蹋的意思就是說
[00:36:19.300 --> 00:36:20.500]  不可以浪費
[00:36:20.500 --> 00:36:21.300]  親愛的同志們
[00:36:21.300 --> 00:36:22.500]  今天聖經裡面
[00:36:22.500 --> 00:36:24.000]  神的話也提醒我們
[00:36:24.000 --> 00:36:27.000]  末世的時候會有越來越多這樣子的問題發生
[00:36:27.000 --> 00:36:28.100]  經濟會崩潰
[00:36:28.100 --> 00:36:29.400]  饑荒會來臨
[00:36:29.400 --> 00:36:31.300]  這戰爭所帶來一個結果
[00:36:31.300 --> 00:36:32.800]  經濟會受到影響
[00:36:32.800 --> 00:36:33.800]  饑荒也會來臨
[00:36:33.800 --> 00:36:36.400]  很多的饑荒不是這個天氣所造成的
[00:36:36.400 --> 00:36:41.200]  很多的饑荒是人為的饑荒
[00:36:41.200 --> 00:36:43.900]  剛才講的伊索匹亞就是如此
[00:36:43.900 --> 00:36:45.400]  伊索匹亞
[00:36:45.400 --> 00:36:47.200]  因為打仗的關係
[00:36:47.200 --> 00:36:50.200]  所以許多的人沒有飯吃
[00:36:50.200 --> 00:36:52.600]  又沒有辦法去耕種
[00:36:52.600 --> 00:36:56.800]  甚至政府軍刻意的把那一個州
[00:36:56.800 --> 00:36:59.300]  就是那個反抗軍的那個州
[00:36:59.300 --> 00:37:00.900]  斷他們的糧
[00:37:00.900 --> 00:37:04.700]  刻意的就是要讓他們都餓死
[00:37:04.700 --> 00:37:06.200]  你看到沒有
[00:37:06.200 --> 00:37:08.400]  人為的饑荒
[00:37:08.400 --> 00:37:10.200]  那丟著唄
[00:37:10.200 --> 00:37:12.300]  所以聖經就告訴我們說
[00:37:12.300 --> 00:37:14.100]  油和酒不可浪費
[00:37:14.100 --> 00:37:15.600]  油和酒不可糟蹋
[00:37:15.600 --> 00:37:16.200]  親愛的同志們
[00:37:16.200 --> 00:37:18.000]  今天我們也要學習
[00:37:18.000 --> 00:37:20.100]  在這一個雖然美國這樣生活
[00:37:20.100 --> 00:37:21.500]  還是還不錯的
[00:37:21.500 --> 00:37:23.100]  好像還很滿足的時候
[00:37:23.100 --> 00:37:25.500]  學習過簡樸生活
[00:37:25.500 --> 00:37:27.500]  跟你旁邊說
[00:37:27.500 --> 00:37:33.300]  要過簡樸生活
[00:37:33.300 --> 00:37:35.300]  我自己還有很多需要努力的空間
[00:37:35.300 --> 00:37:37.400]  不過我可以跟大家提供一下
[00:37:37.400 --> 00:37:41.500]  我怎麼樣開始操練這件事情
[00:37:41.500 --> 00:37:43.300]  你們每一天都要洗手嗎
[00:37:43.300 --> 00:37:45.600]  特別是疫情之後對不對
[00:37:45.600 --> 00:37:46.800]  是不是
[00:37:46.800 --> 00:37:47.500]  親愛的同志們
[00:37:47.500 --> 00:37:49.200]  那麼洗手
[00:37:49.200 --> 00:37:53.600]  洗手你怎麼洗
[00:37:53.600 --> 00:37:56.300]  要洗20秒要多少水啊
[00:37:56.300 --> 00:37:57.700]  我就在我們家
[00:37:57.700 --> 00:38:02.300]  我們就有一個小的那個小桶子
[00:38:02.300 --> 00:38:04.100]  小水瓢
[00:38:04.100 --> 00:38:06.000]  就放在那個水的下面
[00:38:06.000 --> 00:38:08.100]  每次洗的時候就在這邊
[00:38:08.100 --> 00:38:10.400]  所以洗的水怎麼樣
[00:38:10.400 --> 00:38:11.700]  就在那邊積
[00:38:11.700 --> 00:38:13.700]  積滿了呢
[00:38:13.700 --> 00:38:15.900]  就來沖馬桶
[00:38:15.900 --> 00:38:18.200]  懂嗎
[00:38:18.200 --> 00:38:20.400]  懂不懂
[00:38:20.400 --> 00:38:21.300]  跟你旁邊說
[00:38:21.300 --> 00:38:24.700]  學著點啊
[00:38:24.700 --> 00:38:26.800]  你不要小看喔
[00:38:26.800 --> 00:38:28.600]  很可觀喔這個水
[00:38:28.600 --> 00:38:30.900]  加州缺水是不是
[00:38:30.900 --> 00:38:32.400]  我們需要
[00:38:32.400 --> 00:38:33.400]  丁字妹
[00:38:33.400 --> 00:38:37.100]  作為上帝叫我們做管家
[00:38:37.100 --> 00:38:38.900]  我們學習
[00:38:38.900 --> 00:38:40.700]  我們這些方面就學習管理
[00:38:40.700 --> 00:38:42.100]  懂我意思嗎
[00:38:42.100 --> 00:38:43.800]  做中心的管家
[00:38:43.800 --> 00:38:44.700]  親愛的同志們
[00:38:44.700 --> 00:38:47.200]  現在你在洗衣服
[00:38:47.200 --> 00:38:49.200]  去曬衣服的
[00:38:49.200 --> 00:38:50.700]  去洗好的時候去曬衣服的
[00:38:50.700 --> 00:38:54.100]  舉一下手好不好
[00:38:54.100 --> 00:38:56.300]  這個東線西線
[00:38:56.300 --> 00:38:59.000]  中間騎牆牌
[00:38:59.000 --> 00:39:00.300]  那你洗完之後
[00:39:00.300 --> 00:39:02.400]  其他沒有舉手的我說你就是
[00:39:02.400 --> 00:39:03.500]  你準備烘乾了
[00:39:03.500 --> 00:39:05.400]  是不是烘乾對不對
[00:39:05.400 --> 00:39:07.800]  是不是烘乾啊
[00:39:07.800 --> 00:39:09.300]  難怪天氣越來越熱
[00:39:09.300 --> 00:39:11.000]  你知道嗎
[00:39:11.000 --> 00:39:14.100]  你說牧師忙得要死啊
[00:39:14.100 --> 00:39:18.400]  我跟你講其實差不多
[00:39:18.400 --> 00:39:20.100]  你在那邊烘半天烘半天
[00:39:20.100 --> 00:39:21.700]  又浪費人員
[00:39:21.700 --> 00:39:23.900]  烘好之後呢
[00:39:23.900 --> 00:39:26.700]  你衣服怎麼辦
[00:39:26.700 --> 00:39:29.300]  每次要穿的時候去拿一件
[00:39:29.300 --> 00:39:31.300]  那你要不要折
[00:39:31.300 --> 00:39:33.700]  也是要折嘛
[00:39:33.700 --> 00:39:35.700]  是不是
[00:39:35.700 --> 00:39:37.500]  清楚嗎
[00:39:37.500 --> 00:39:39.700]  你說牧師啊
[00:39:39.700 --> 00:39:41.700]  基督徒還要做到這種程度啊
[00:39:41.700 --> 00:39:43.600]  是的
[00:39:43.600 --> 00:39:46.200]  基督徒
[00:39:46.200 --> 00:39:51.300]  就是上帝在地上的管家
[00:39:51.300 --> 00:39:52.200]  親愛的同志們
[00:39:52.200 --> 00:39:54.600]  你我所做的每一件事情
[00:39:54.600 --> 00:39:58.900]  如果是為主所做的
[00:39:58.900 --> 00:40:01.900]  在主的面前都會被激烈
[00:40:01.900 --> 00:40:03.400]  小到曬個衣服
[00:40:03.400 --> 00:40:05.700]  你是為主在這樣做
[00:40:05.700 --> 00:40:10.600]  你不是只是為了自己省錢
[00:40:10.600 --> 00:40:11.600]  省水
[00:40:11.600 --> 00:40:14.600]  你不是只是為了省那幾塊錢的水費
[00:40:14.600 --> 00:40:15.900]  你是為了怎麼樣
[00:40:15.900 --> 00:40:17.200]  為主的緣故在做
[00:40:17.200 --> 00:40:21.500]  Amen
[00:40:21.500 --> 00:40:22.400]  親愛的同志們
[00:40:22.400 --> 00:40:25.500]  如果我們真的是如此行
[00:40:25.500 --> 00:40:27.300]  你自己會看見
[00:40:27.300 --> 00:40:29.300]  在你的生命當中
[00:40:29.300 --> 00:40:33.400]  你也會開始改變
[00:40:33.400 --> 00:40:34.300]  好那同志們
[00:40:34.300 --> 00:40:38.200]  好了那我們很快提到
[00:40:38.200 --> 00:40:44.100]  既然牧師有這麼多的災難
[00:40:44.100 --> 00:40:45.600]  可能消極上面來講
[00:40:45.600 --> 00:40:48.300]  我們應該要節衣有衣有食
[00:40:48.300 --> 00:40:50.200]  就當自主過簡樸的生活
[00:40:50.200 --> 00:40:51.900]  可能這些把我們
[00:40:51.900 --> 00:40:53.700]  但是你會發現
[00:40:53.700 --> 00:40:56.700]  這些災難不會因為這樣子就不來
[00:40:56.700 --> 00:40:57.600]  是不是
[00:40:57.600 --> 00:41:00.200]  戰爭不會因為這樣子就不來
[00:41:00.200 --> 00:41:02.600]  苦難不會因為這樣子就不來
[00:41:02.600 --> 00:41:06.700]  但親愛的同志們
[00:41:06.700 --> 00:41:08.600]  耶穌應許說
[00:41:08.600 --> 00:41:10.500]  我們一起再來把這些聖經一起來念
[00:41:10.500 --> 00:41:11.900]  來預備請
[00:41:11.900 --> 00:41:14.400]  我將這些事告訴你們
[00:41:14.400 --> 00:41:17.500]  是要叫你們在我裡面有平安
[00:41:17.500 --> 00:41:20.400]  在世上你們有苦難
[00:41:20.400 --> 00:41:27.200]  但你們可以放心
