
[00:00:00.000 --> 00:00:06.160]  我很感恩看到你們每一張的面孔
[00:22:31.080 --> 00:22:37.080]  將自己困在自己自制的框框裡
[00:22:37.080 --> 00:22:39.800]  而第二個可能性
[00:22:39.800 --> 00:22:42.280]  就是可能你家裡的人
[00:22:42.280 --> 00:22:44.440]  或者教會的長輩
[00:22:44.440 --> 00:22:46.760]  覺得你不行
[00:22:46.760 --> 00:22:48.920]  於是就將你
[00:22:48.920 --> 00:22:50.760]  困在這個年輕人
[00:22:50.760 --> 00:22:56.120]  你實在太年輕的框框裡
[00:22:56.120 --> 00:22:58.360]  我現在想向一些
[00:22:58.360 --> 00:23:02.280]  跌入以上兩種原因的信徒
[00:23:02.280 --> 00:23:04.680]  發出以下的呼籲
[00:23:04.680 --> 00:23:09.960]  各位在家裡和教會裡身為長輩的
[00:23:09.960 --> 00:23:11.880]  公公婆婆,爺爺媽媽
[00:23:11.880 --> 00:23:15.640]  爸爸媽媽哥哥姐姐團契的導師組長
[00:23:15.640 --> 00:23:17.720]  請你放手
[00:23:17.720 --> 00:23:20.840]  嘗試去相信你的後輩
[00:23:20.840 --> 00:23:23.320]  嘗試相信你的孩子
[00:23:23.320 --> 00:23:25.560]  我深信上帝一定會帶領他們
[00:23:25.560 --> 00:23:26.760]  保護他們
[00:23:26.760 --> 00:23:28.760]  並且賜他們
[00:23:28.760 --> 00:23:31.720]  一切他所需要的恩賜
[00:23:31.720 --> 00:23:33.720]  因為他們是主的羊
[00:23:33.720 --> 00:23:36.360]  不是我們的羊
[00:23:36.360 --> 00:23:41.000]  正如當年上帝帶領我們梁法堂一同走過
[00:23:41.000 --> 00:23:43.240]  現在我們只管放手
[00:23:43.240 --> 00:23:47.640]  讓他們學會怎樣去倚靠上帝
[00:23:47.640 --> 00:23:49.560]  回想二十多年前
[00:23:49.560 --> 00:23:51.160]  梁法堂的導師
[00:23:51.160 --> 00:23:54.680]  他們選擇了相信和放手
[00:23:54.680 --> 00:23:57.160]  給一些年輕的團友
[00:23:57.160 --> 00:23:58.760]  拆走了那個
[00:23:58.760 --> 00:24:01.640]  年輕人你實在太年輕的框框
[00:24:01.640 --> 00:24:04.200]  結果這一班熱心的團友
[00:24:04.200 --> 00:24:08.680]  他們學會了不倚靠導師
[00:24:08.680 --> 00:24:10.840]  不倚靠自己的才能
[00:24:10.840 --> 00:24:12.600]  只是倚靠聖靈
[00:24:12.600 --> 00:24:15.080]  方能成事的道理
[00:24:15.080 --> 00:24:17.640]  結果梁法堂的青少年士工
[00:24:17.640 --> 00:24:21.320]  再次得以復興
[00:24:21.320 --> 00:24:23.640]  如果那個框框是你
[00:24:23.640 --> 00:24:25.800]  因為你妄自菲薄
[00:24:25.800 --> 00:24:27.800]  而框住自己的話
[00:24:27.800 --> 00:24:30.440]  我鼓勵你不要怕
[00:24:30.440 --> 00:24:32.280]  拆掉它
[00:24:32.280 --> 00:24:33.880]  就像第七章所說
[00:24:33.880 --> 00:24:36.440]  上帝給我們的不是膽怯的心
[00:24:36.440 --> 00:24:39.320]  是光強仁愛自律的心
[00:24:39.320 --> 00:24:40.840]  或者自制的心
[00:24:40.840 --> 00:24:44.600]  要記住上帝的恩典一定夠你用
[00:24:44.600 --> 00:24:46.600]  通常我們膽怯的原因
[00:24:46.600 --> 00:24:49.160]  就是在於我們忘記了
[00:24:49.160 --> 00:24:52.920]  因此需要不停地操練和運用
[00:24:52.920 --> 00:24:55.080]  就像燒烤的時候那堆炭
[00:24:55.080 --> 00:24:57.320]  我們要持續加炭才行
[00:24:57.320 --> 00:25:00.120]  我們因此的火
[00:25:00.120 --> 00:25:03.240]  是需要不斷被挑旺
[00:25:03.240 --> 00:25:05.240]  火如果不被挑旺
[00:25:05.240 --> 00:25:10.040]  轉弱之後就會熄滅
[00:25:10.040 --> 00:25:12.840]  梁法堂剛剛舉辦了兩個暑期聖經班
[00:25:12.840 --> 00:25:15.560]  小學級和幼稚園級
[00:25:15.560 --> 00:25:18.440]  除了這班青少年會幫忙之外
[00:25:18.440 --> 00:25:21.800]  近兩年多了一批家長
[00:25:21.800 --> 00:25:25.720]  他們也幫忙
[00:25:25.720 --> 00:25:28.520]  當初當我接觸這班家長的時候
[00:25:28.520 --> 00:25:31.000]  他們絕大部分都像提摩太一樣
[00:25:31.000 --> 00:25:33.480]  很膽怯
[00:25:33.480 --> 00:25:35.480]  很害怕
[00:25:35.480 --> 00:25:37.480]  我看到他們明明
[00:25:37.480 --> 00:25:39.480]  他們真的很有恩賜
[00:25:39.480 --> 00:25:42.360]  無論是善於行政
[00:25:42.360 --> 00:25:43.800]  精通藝術
[00:25:43.800 --> 00:25:44.840]  熱心助人
[00:25:44.840 --> 00:25:46.440]  細心關懷
[00:25:46.440 --> 00:25:48.680]  非凡的廚藝等等
[00:25:48.680 --> 00:25:51.800]  但是他們都覺得自己什麼都不懂
[00:25:51.800 --> 00:25:53.160]  什麼都不行
[00:25:53.160 --> 00:25:55.720]  就好像被一個無形的框框
[00:25:55.720 --> 00:25:58.280]  框著自己一樣
[00:25:58.280 --> 00:26:00.520]  殊不知當他們一有機會
[00:26:00.520 --> 00:26:03.320]  或者他們願意踏出了第一步之後
[00:26:03.320 --> 00:26:05.320]  上帝給他們恩賜
[00:26:05.320 --> 00:26:08.120]  就灼如火挑旺起來
[00:26:08.120 --> 00:26:10.120]  慢慢他們就成為
[00:26:10.120 --> 00:26:13.720]  近年暑期聖經班的核心侍奉者
[00:26:13.720 --> 00:26:18.360]  這就是梁法堂的實例
[00:26:18.360 --> 00:26:20.600]  我為了他們的感恩
[00:26:20.600 --> 00:26:24.760]  能夠突破這個框框
[00:26:24.760 --> 00:26:27.400]  話說回來
[00:26:27.400 --> 00:26:29.800]  為什麼最後這兩節的經文
[00:26:29.800 --> 00:26:32.120]  是讓我這麼感動呢
[00:26:32.120 --> 00:26:36.920]  其實都源自於我牧會的經歷
[00:26:36.920 --> 00:26:38.680]  好像我這個上下樓梯
[00:26:38.680 --> 00:26:42.360]  都要人幫忙的坐輪椅的人
[00:26:42.360 --> 00:26:46.120]  我的能力的確是很有限
[00:26:46.120 --> 00:26:48.360]  我的恩賜也不多
[00:26:48.360 --> 00:26:52.120]  而且其實我都很膽怯
[00:26:52.120 --> 00:26:56.680]  知道自己有很多很多的不足
[00:26:56.680 --> 00:27:01.480]  我所能夠的就是本著那顆赤子之心
[00:27:01.480 --> 00:27:02.840]  無偽的信心
[00:27:02.840 --> 00:27:05.720]  和對神忠誠的心
[00:27:05.720 --> 00:27:08.520]  在這十年來戰戰兢兢地
[00:27:08.520 --> 00:27:12.200]  去侍奉上帝 服侍人
[00:27:12.200 --> 00:27:13.800]  所以能夠得到
[00:27:13.800 --> 00:27:15.800]  母會梁法紀念禮拜堂
[00:27:15.800 --> 00:27:18.120]  或者我剛剛畢業出來
[00:27:18.120 --> 00:27:20.680]  牧會的合一堂馬鞍山堂
[00:27:20.680 --> 00:27:23.560]  那班的屬靈長輩
[00:27:23.560 --> 00:27:26.520]  得到他們的認同和提醒
[00:27:26.520 --> 00:27:29.720]  能夠使我在牧職裡面成長
[00:27:29.720 --> 00:27:35.000]  實在是上帝給我的福份和恩典
[00:27:35.000 --> 00:27:38.680]  所以保羅這個長輩對提摩太的指教
[00:27:38.680 --> 00:27:41.480]  提醒他上帝賜給我們的
[00:27:41.480 --> 00:27:43.160]  不是膽怯的心
[00:27:43.160 --> 00:27:46.600]  是剛強 仁愛 自制的心
[00:27:46.600 --> 00:27:49.000]  正正就是我的寫照
[00:27:49.000 --> 00:27:51.080]  看到這段經文
[00:27:51.080 --> 00:27:53.320]  我很感動
[00:27:53.320 --> 00:27:56.840]  各位頂姐妹 今天是敬老主日
[00:27:56.840 --> 00:27:59.000]  提醒我們 我們都要尊敬
[00:27:59.000 --> 00:28:02.440]  我們家裡的長輩
[00:28:02.440 --> 00:28:03.720]  特別是屬靈
[00:28:03.720 --> 00:28:05.400]  我今天特別想說的是
[00:28:05.400 --> 00:28:08.120]  特別是屬靈的長輩
[00:28:08.120 --> 00:28:10.520]  在這裡我要感謝每一個
[00:28:10.520 --> 00:28:12.360]  我的屬靈的長輩
[00:28:12.360 --> 00:28:15.480]  無論他們是否健在也好
[00:28:15.480 --> 00:28:19.960]  我都想藉這個機會感謝他們
[00:28:19.960 --> 00:28:22.440]  感謝他們活生生的見證
[00:28:22.440 --> 00:28:24.120]  豐富了我的生命
[00:28:24.120 --> 00:28:27.240]  也滋潤了我的牧職
[00:28:27.240 --> 00:28:28.680]  但願我們都記得
[00:28:28.680 --> 00:28:30.760]  上帝所賜的
[00:28:30.760 --> 00:28:32.520]  不是膽怯的心
[00:28:32.520 --> 00:28:36.200]  是剛強 仁愛 自制的心
[00:28:36.200 --> 00:28:41.240]  並且我們將這個心
[00:28:41.240 --> 00:28:44.440]  我們能夠繼續堅持下去
[00:28:44.440 --> 00:28:47.160]  再如火挑旺起來
[00:28:47.160 --> 00:28:50.920]  以至我們能夠成為每一個人的見證
[00:28:50.920 --> 00:28:54.120]  並且將這件事繼續傳下去
[00:28:54.120 --> 00:28:55.880]  代代相傳
[00:28:55.880 --> 00:28:58.920]  榮耀我們在天上的父
[00:28:58.920 --> 00:29:00.920]  我們一起祈禱
