
[00:00:00.000 --> 00:00:04.800]  大約2019年我們教會有一個新的主題
[00:19:30.680 --> 00:19:33.040]  要通過主耶穌基督纔可以得救
[00:19:33.040 --> 00:19:37.560]  掃羅要用他自己的道德
[00:19:37.560 --> 00:19:41.200]  要用他自己憑着律法出來的義
[00:19:41.200 --> 00:19:45.960]  去拯救自己
[00:19:45.960 --> 00:19:47.600]  他不願意接受
[00:19:47.600 --> 00:19:50.400]  他自己不能自救
[00:19:50.400 --> 00:19:54.880]  掃羅恨惡史提反的信息
[00:19:54.880 --> 00:19:57.560]  但掃羅亦很有可能
[00:19:57.560 --> 00:20:01.560]  恨惡史提反這個人
[00:20:01.560 --> 00:20:02.840]  有一件事我不知道你們知不知道
[00:20:02.840 --> 00:20:04.240]  正義學者告訴我們
[00:20:04.240 --> 00:20:07.680]  掃羅和史提反很有可能
[00:20:07.680 --> 00:20:11.720]  是彼此認識的
[00:20:11.720 --> 00:20:13.280]  甚至有些人會覺得
[00:20:13.280 --> 00:20:15.200]  掃羅和史提反曾幾何時
[00:20:15.200 --> 00:20:18.040]  在同一個猶太會堂裏一起長大
[00:20:18.040 --> 00:20:20.440]  同一間教會一起長大
[00:20:20.440 --> 00:20:22.760]  我們怎樣知道
[00:20:22.760 --> 00:20:28.360]  當你回到《史讀行傳》第六章的時候
[00:20:28.360 --> 00:20:32.960]  你看到有一個地方的人特意來找史提反
[00:20:32.960 --> 00:20:35.440]  那個地方叫基里加
[00:20:35.440 --> 00:20:38.000]  《史讀行傳》第六章第八節這樣說
[00:20:38.000 --> 00:20:41.840]  史提反沒有因爲能力
[00:20:41.840 --> 00:20:43.240]  當時有蟲
[00:20:43.240 --> 00:20:45.840]  如果你看回前後我剪掉的那些
[00:20:45.840 --> 00:20:48.440]  總共有五個地方的人
[00:20:48.440 --> 00:20:50.560]  來一起去挑戰他
[00:20:50.560 --> 00:20:53.320]  包括自由人的會堂
[00:20:53.320 --> 00:20:55.000]  古裏內的會堂
[00:20:55.000 --> 00:20:57.240]  亞利桑那的會堂
[00:20:57.240 --> 00:20:58.680]  希利加的會堂
[00:20:58.680 --> 00:21:01.200]  阿西亞的會堂的人
[00:21:01.200 --> 00:21:04.280]  起來和史提反爭辯
[00:21:04.280 --> 00:21:07.840]  史提反是以智慧和性靈說話
[00:21:07.840 --> 00:21:12.240]  衆人抵擋不住
[00:21:12.240 --> 00:21:16.280]  如果你有些想象力
[00:21:16.280 --> 00:21:18.040]  你又喜歡看武俠小說
[00:21:18.040 --> 00:21:23.720]  有些少像那些五大門派圍攻魔教的情節
[00:21:23.720 --> 00:21:24.800]  你知不知道
[00:21:24.800 --> 00:21:29.080]  這五大門派 五個地方的猶太會堂的代表
[00:21:29.080 --> 00:21:30.440]  他出來做什麼
[00:21:30.440 --> 00:21:33.400]  圍毆史提反
[00:21:33.400 --> 00:21:35.760]  五個名門正派
[00:21:35.760 --> 00:21:39.640]  對着一個魔教的妖孽
[00:21:39.640 --> 00:21:41.080]  搞不定
[00:21:41.080 --> 00:21:41.600]  爲什麼
[00:21:41.600 --> 00:21:44.760]  史提反滿有智慧
[00:21:44.760 --> 00:21:45.720]  滿有性靈
[00:21:45.720 --> 00:21:49.320]  令大家不能招架
[00:21:49.320 --> 00:21:54.400]  我不知道史提反和這五個大門派有什麼關係
[00:21:54.400 --> 00:21:57.280]  是不是他英勇傳道的時候
[00:21:57.280 --> 00:21:59.640]  英勇傳揚十誡福音的時候
[00:21:59.640 --> 00:22:03.120]  不小心去了那裏上滿踢館
[00:22:03.120 --> 00:22:04.600]  而他們沒辦法招架
[00:22:04.600 --> 00:22:08.800]  但又不願相信
[00:22:08.800 --> 00:22:10.000]  但我們知道
[00:22:10.000 --> 00:22:13.840]  這幫人和他有個人的過節
[00:22:13.840 --> 00:22:17.880]  其中一幫人是從希利加來的
[00:22:17.880 --> 00:22:20.840]  你知道還有哪個人是從希利加來的
[00:22:20.840 --> 00:22:23.640]  是哪個人在希利加出生的
[00:22:23.640 --> 00:22:24.440]  信不信由你
[00:22:24.440 --> 00:22:26.480]  竟然是掃羅
[00:22:26.480 --> 00:22:28.800]  掃羅說我本是猶太人
[00:22:28.800 --> 00:22:30.240]  十九章他自己做見證
[00:22:30.240 --> 00:22:32.320]  生在希利加的大掃羅
[00:22:32.320 --> 00:22:34.360]  誰是從希利加出來的
[00:22:34.360 --> 00:22:37.320]  掃羅
[00:22:37.320 --> 00:22:39.720]  所以有神學家相信
[00:22:39.720 --> 00:22:43.840]  很有可能
[00:22:43.840 --> 00:22:48.120]  掃羅和史提反
[00:22:48.120 --> 00:22:51.880]  從小就已經認識
[00:22:51.880 --> 00:22:55.640]  我想你看一下史提反是一個什麼人
[00:22:55.640 --> 00:22:59.080]  在《少行傳大陸章》裏面
[00:22:59.080 --> 00:23:02.520]  說他被選做執事的時候
[00:23:02.520 --> 00:23:05.200]  他說他有極好的名聲
[00:23:05.200 --> 00:23:07.840]  史提反有性靈的充滿
[00:23:07.840 --> 00:23:09.080]  有熟天的智慧
[00:23:09.080 --> 00:23:10.280]  當然熟讀舊約
[00:23:10.280 --> 00:23:12.200]  這個是一定的
[00:23:12.200 --> 00:23:14.880]  滿有恩惠能力
[00:23:14.880 --> 00:23:18.160]  因爲他的這一切quality
[00:23:18.160 --> 00:23:24.160]  令到人完全沒辦法招架
[00:23:24.160 --> 00:23:29.920]  而這件事令到掃羅很恨他
[00:23:29.920 --> 00:23:33.000]  我不知道你可不可以想象一下
[00:23:33.000 --> 00:23:35.440]  想象一下曾幾何時
[00:23:35.440 --> 00:23:39.440]  掃羅和史提反都在希利加那裏長大
[00:23:39.440 --> 00:23:43.920]  曾幾何時他很有可能在同一間教會里聚會
[00:23:43.920 --> 00:23:44.840]  小時候
[00:23:44.840 --> 00:23:47.160]  因爲我們知道掃羅後來出了醒
[00:23:47.160 --> 00:23:49.400]  去耶路撒冷讀書
[00:23:49.400 --> 00:23:51.920]  曾幾何時
[00:23:51.920 --> 00:23:55.240]  有兩個年輕人
[00:23:55.240 --> 00:23:58.760]  在主義學上爭誰做模範生
[00:23:58.760 --> 00:24:03.960]  曾幾何時有兩個最優秀的年輕人
[00:24:03.960 --> 00:24:05.320]  在鬥智鬥力
[00:24:05.320 --> 00:24:08.200]  聖經問答比賽誰贏
[00:24:08.200 --> 00:24:09.960]  曾幾何時
[00:24:09.960 --> 00:24:13.840]  掃羅很想拿第一
[00:24:13.840 --> 00:24:15.280]  唯一可以和他爭
[00:24:15.280 --> 00:24:16.920]  其他沒有人是他的對手
[00:24:16.920 --> 00:24:20.400]  唯一可以和他爭釘鋼碼頭的就是史提反
[00:24:20.400 --> 00:24:21.400]  曾幾何時
[00:24:21.400 --> 00:24:23.960]  掃羅用盡九牛二虎之力
[00:24:23.960 --> 00:24:27.520]  都只可以和史提反打個平手
[00:24:27.520 --> 00:24:30.000]  他贏不了
[00:24:30.000 --> 00:24:31.760]  然後他出了醒
[00:24:31.760 --> 00:24:34.200]  可能史提反去了第二度
[00:24:34.200 --> 00:24:35.880]  掃羅說他自己
[00:24:35.880 --> 00:24:37.800]  在他本國的同輩裏面
[00:24:37.800 --> 00:24:39.520]  他是不斷的激進
[00:24:39.520 --> 00:24:42.120]  不斷地上升
[00:24:42.120 --> 00:24:43.760]  但儘管他去了耶路撒冷
[00:24:43.760 --> 00:24:45.920]  他可能出了名
[00:24:45.920 --> 00:24:47.040]  他心心不忿
[00:24:47.040 --> 00:24:49.440]  他背後想着有一個人
[00:24:49.440 --> 00:24:52.640]  他贏不過的
[00:24:52.640 --> 00:24:55.840]  就是他鄉下的史提反
[00:24:55.840 --> 00:24:58.400]  經過很多年
[00:24:58.400 --> 00:25:00.600]  他再次遇上史提反
[00:25:00.600 --> 00:25:05.600]  史提反仍然好像當年那樣英勇
[00:25:05.600 --> 00:25:08.000]  仍然熟讀聖經
[00:25:08.000 --> 00:25:10.640]  充滿聖靈
[00:25:10.640 --> 00:25:13.240]  不單單頭腦上認識
[00:25:13.240 --> 00:25:16.240]  夠樣,身體力行
[00:25:16.240 --> 00:25:20.600]  是一個最標籤的猶太人
[00:25:20.600 --> 00:25:22.400]  突然間
[00:25:22.400 --> 00:25:23.960]  有人和他說
[00:25:23.960 --> 00:25:26.760]  史提反信了耶穌
[00:25:26.760 --> 00:25:28.680]  他不信
[00:25:28.680 --> 00:25:30.120]  突然間在耶路撒冷
[00:25:30.120 --> 00:25:33.120]  他親自聽到史提反的講道
[00:25:33.120 --> 00:25:37.800]  他親自看見史提反的見證
[00:25:37.800 --> 00:25:39.560]  在那一刻
[00:25:39.560 --> 00:25:44.400]  素額完全崩潰
[00:25:44.400 --> 00:25:48.040]  你知不知道爲什麼
[00:25:48.040 --> 00:25:53.040]  如果是我們主一學班上最差的學生信耶穌
[00:25:53.040 --> 00:25:55.000]  沒問題
[00:25:55.000 --> 00:25:56.800]  你知道很多人說
[00:25:56.800 --> 00:25:59.480]  信耶穌因爲你失敗
[00:25:59.480 --> 00:26:00.720]  因爲你沒了道
[00:26:00.720 --> 00:26:01.880]  因爲你有需要
[00:26:01.880 --> 00:26:03.480]  所以你就信耶穌
[00:26:03.480 --> 00:26:07.160]  但現在信耶穌的那個不是最差的
[00:26:07.160 --> 00:26:13.560]  是保羅一生人中唯一打不贏的學生的對手
[00:26:13.560 --> 00:26:15.320]  如果
[00:26:15.320 --> 00:26:17.720]  一個和他平起平坐的年輕人
[00:26:17.720 --> 00:26:19.640]  需要耶穌的救恩
[00:26:19.640 --> 00:26:22.720]  那意味着什麼
[00:26:22.720 --> 00:26:25.040]  如果史提反對的話
[00:26:25.040 --> 00:26:28.160]  那保羅就糟糕了
[00:26:28.160 --> 00:26:30.880]  他就沒辦法自救
[00:26:30.880 --> 00:26:32.280]  於是
[00:26:32.280 --> 00:26:33.800]  他恨惡史提反
[00:26:33.800 --> 00:26:35.800]  史提反不可以正確
[00:26:35.800 --> 00:26:39.160]  一定是錯的,史提反一定要死
[00:26:39.160 --> 00:26:44.160]  因爲保羅是一個恣意的怪獸
[00:26:44.160 --> 00:26:46.840]  他一定要贏
[00:26:46.840 --> 00:26:48.520]  C.S. Lewis
[00:26:48.520 --> 00:26:54.080]  在他那篇經典的《Mere Christianity》
[00:26:54.080 --> 00:26:57.800]  《反撲歸真》裏面有個章節叫做《The Great Sin》
[00:26:57.800 --> 00:26:59.280]  最大的罪
[00:26:59.280 --> 00:27:00.200]  罪中之王
[00:27:00.200 --> 00:27:02.400]  罪中之王是什麼
[00:27:02.400 --> 00:27:06.320]  罪中之王是驕傲
[00:27:06.320 --> 00:27:07.160]  C.S. Lewis這麼說
[00:27:07.160 --> 00:27:10.960]  驕傲的本質就是競爭
[00:27:10.960 --> 00:27:15.320]  驕傲不以得到一物爲滿足
[00:27:15.320 --> 00:27:19.320]  一定要得到更多個別人才開心
[00:27:19.320 --> 00:27:25.240]  我們說人們以有錢、有聰明、有盡美爲榮
[00:27:25.240 --> 00:27:27.440]  但實際上不是這樣
[00:27:27.440 --> 00:27:32.320]  而是要比別人更有錢、更聰明、更盡美
[00:27:32.320 --> 00:27:35.080]  才覺得驕傲,你明白嗎?
[00:27:35.080 --> 00:27:40.200]  保羅的問題不是你又多好,我又多好,大家都好
[00:27:40.200 --> 00:27:43.320]  有時你出去,可能幾十年沒見過一個同學
[00:27:43.320 --> 00:27:45.320]  你做得多好,我又做得多好
[00:27:45.320 --> 00:27:48.520]  其實大家坐下在想,究竟你做得多好
[00:27:48.520 --> 00:27:50.720]  究竟你做得多好還是我做得多好
[00:27:50.720 --> 00:27:52.520]  這個是驕傲的本質
[00:27:52.520 --> 00:27:58.400]  於是保羅沒辦法接受
[00:27:58.400 --> 00:28:00.800]  史提反比他聰明
[00:28:00.800 --> 00:28:04.840]  比他更加愛驕傲
[00:28:04.840 --> 00:28:07.240]  而竟然他衰弱耶穌
[00:28:07.240 --> 00:28:09.560]  保羅沒辦法尋找到上帝
[00:28:09.560 --> 00:28:11.480]  因爲保羅是一個高傲的人
[00:28:11.480 --> 00:28:13.040]  史提反繼續這樣說
[00:28:13.040 --> 00:28:15.680]  上帝至高無上,無人可及
[00:28:15.680 --> 00:28:20.440]  除非你知道你在他面前一文不值
[00:28:20.440 --> 00:28:22.960]  很多人看到這四個字,已經立刻停在這裏
[00:28:22.960 --> 00:28:24.600]  一文不值
[00:28:24.600 --> 00:28:26.520]  你知道我銀行多少錢嗎?
[00:28:26.520 --> 00:28:28.280]  一文不值
[00:28:28.280 --> 00:28:31.720]  你知道有多少人說我是一個大好人
[00:28:31.720 --> 00:28:33.720]  一文不值
[00:28:33.720 --> 00:28:36.920]  你知道我的教會侍奉多少年嗎?
[00:28:36.920 --> 00:28:40.600]  除非你知道你在上帝面前一文不值
[00:28:40.600 --> 00:28:43.400]  你不能認識他
[00:28:43.400 --> 00:28:45.640]  一個驕傲的人無法認識上帝
[00:28:45.640 --> 00:28:49.840]  驕傲的人總是看不起人和一切
[00:28:49.840 --> 00:28:53.360]  假如他嘗試高高在上,朝下看
[00:28:53.360 --> 00:28:59.560]  那又如何看見在他上面的上帝呢?
[00:28:59.560 --> 00:29:01.800]  不是上帝不存在
[00:29:01.800 --> 00:29:05.400]  有些人說上帝都不存在,我看不到他
[00:29:05.400 --> 00:29:08.440]  而是騷惱、驕傲的人
[00:29:08.440 --> 00:29:10.640]  太忙於向下望
[00:29:10.640 --> 00:29:12.320]  狗眼看人低
[00:29:12.320 --> 00:29:14.560]  眼光永遠都是向下看
[00:29:14.560 --> 00:29:18.840]  而上帝在上面,你怎麼看?
[00:29:18.840 --> 00:29:20.360]  上帝不是上一點點
[00:29:20.360 --> 00:29:23.560]  我偶爾也凹高一點點,看不到上帝
[00:29:23.560 --> 00:29:25.720]  上帝在那裏
[00:29:25.720 --> 00:29:28.840]  你要趴下,要整個人躺在那裏看上帝
[00:29:28.840 --> 00:29:31.480]  你纔看得見上帝
[00:29:31.480 --> 00:29:32.520]  本來看不見上帝
[00:29:32.520 --> 00:29:35.320]  因爲他看的全部都是下面的東西
[00:29:35.320 --> 00:29:38.800]  於是上帝讓他仆倒在地下
[00:29:38.800 --> 00:29:46.920]  以至他可以終於在無能的時候向上昂
[00:29:46.920 --> 00:29:48.320]  第九章第三節這樣說
[00:29:48.320 --> 00:29:51.640]  「掃羅在土上,將到大馬事革的時候
[00:29:51.640 --> 00:29:55.840]  忽然一道光從天上下來,四面照射着他
[00:29:55.840 --> 00:29:59.400]  他就仆倒在地上,聽見聲音對他說
[00:29:59.400 --> 00:30:02.360]  「掃羅!掃羅!你爲什麼要逼迫我?」
[00:30:02.360 --> 00:30:06.720]  他說:「主啊!你是誰?」
[00:30:06.720 --> 00:30:12.880]  上帝粉碎了掃羅心裏面的恣意怪獸
[00:30:12.880 --> 00:30:15.360]  於是他仆倒在地上
[00:30:15.360 --> 00:30:16.920]  於是他被謙卑
[00:30:16.920 --> 00:30:18.760]  於是他問了一個問題
[00:30:18.760 --> 00:30:21.200]  我想你留意這個問題
[00:30:21.200 --> 00:30:22.800]  這個問題是什麼?
[00:30:22.800 --> 00:30:25.880]  「主啊!你是誰?」
[00:30:25.880 --> 00:30:27.000]  我想你留意
[00:30:27.000 --> 00:30:29.920]  這個問題不是「喂!你是誰?」
[00:30:29.920 --> 00:30:31.560]  有人打你
[00:30:31.560 --> 00:30:32.720]  在後面襲擊你
[00:30:32.720 --> 00:30:33.840]  然後你仆倒在地上
[00:30:33.840 --> 00:30:34.800]  你會問什麼?
[00:30:34.800 --> 00:30:37.000]  「喂!你是誰?」
[00:30:37.000 --> 00:30:38.360]  他不是說你是誰
[00:30:38.360 --> 00:30:41.400]  他說「主啊!你是誰?」
[00:30:41.400 --> 00:30:44.600]  他知道讓他仆倒在地上
[00:30:44.600 --> 00:30:48.920]  是主!是耶和華!是上帝!
[00:30:48.920 --> 00:30:50.880]  但是這一刻他說
[00:30:50.880 --> 00:30:51.760]  「主啊!你是誰?」
[00:30:51.760 --> 00:30:53.000]  即是什麼?
[00:30:53.000 --> 00:30:54.680]  他認不認識上帝?
[00:30:54.680 --> 00:30:57.120]  他不認識上帝
[00:30:57.120 --> 00:31:02.040]  這是一個匪夷所思的回應
[00:31:02.040 --> 00:31:03.240]  掃羅是誰?
[00:31:03.240 --> 00:31:05.120]  如果你看《貧乏祕書》第三章
[00:31:05.120 --> 00:31:09.760]  他是以色列族中
[00:31:09.760 --> 00:31:10.840]  變雅敏之牌
[00:31:10.840 --> 00:31:13.480]  變雅敏之牌是君王之後
[00:31:13.480 --> 00:31:16.760]  他說他是希伯來人中所生的希伯來人
[00:31:16.760 --> 00:31:17.240]  是什麼意思?
[00:31:17.240 --> 00:31:18.560]  他是順種的猶太人
[00:31:18.560 --> 00:31:20.480]  雖然已經移民到美國
[00:31:20.480 --> 00:31:24.200]  講的一口流利的福建話
[00:31:24.200 --> 00:31:25.600]  他爸爸也是講福建話
[00:31:25.600 --> 00:31:26.560]  他也是講福建話
[00:31:26.560 --> 00:31:29.320]  他是最順政的猶太人
[00:31:29.320 --> 00:31:31.120]  他說按律法而言
[00:31:31.120 --> 00:31:32.160]  我是法利塞人
[00:31:32.160 --> 00:31:33.520]  他是律法的專家
[00:31:33.520 --> 00:31:35.920]  他是聖經的權威
[00:31:35.920 --> 00:31:38.000]  按照律法的意所順
[00:31:38.000 --> 00:31:39.040]  我是無可指責
[00:31:39.040 --> 00:31:43.280]  他完全被上帝所接納
[00:31:43.280 --> 00:31:45.120]  這是他的背景
[00:31:45.120 --> 00:31:46.160]  突然在那一刻
[00:31:46.160 --> 00:31:48.080]  他說主你是誰
[00:31:48.080 --> 00:31:50.040]  原來我不認識禰
[00:31:50.040 --> 00:31:55.720]  原來我完全不認識禰
[00:31:55.720 --> 00:31:57.960]  這句話的背後說
[00:31:57.960 --> 00:31:59.160]  主啊禰幫助我
[00:31:59.160 --> 00:32:01.200]  幫助我認識禰
[00:32:01.200 --> 00:32:02.360]  Help me
[00:32:02.360 --> 00:32:04.400]  I don't know you
[00:32:04.400 --> 00:32:08.280]  如果你去看《士流傳》第二十二章第十字的時候
[00:32:08.280 --> 00:32:10.280]  保羅第二次再做見證的時候
[00:32:10.280 --> 00:32:15.000]  他說他除了講了主你是誰之外
[00:32:15.000 --> 00:32:16.720]  他還問了上帝一個問題
[00:32:16.720 --> 00:32:20.280]  他說主我該做什麼
[00:32:20.280 --> 00:32:23.480]  我該做什麼
[00:32:23.480 --> 00:32:30.360]  他開始發覺他以前所做的一切是錯的
[00:32:30.360 --> 00:32:31.320]  你有沒有這樣的感覺
[00:32:31.320 --> 00:32:32.720]  當你成爲一個基督徒的時候
[00:32:32.720 --> 00:32:34.080]  你有沒有這樣的感覺
[00:32:34.080 --> 00:32:36.520]  主我該做什麼
[00:32:36.520 --> 00:32:37.720]  我以前聽過
[00:32:37.720 --> 00:32:39.120]  有一個真人真事的故事
[00:32:39.120 --> 00:32:40.800]  有一個老人家
[00:32:40.800 --> 00:32:41.960]  在美國不知七十幾歲
[00:32:41.960 --> 00:32:44.000]  突然間終於信主
[00:32:44.000 --> 00:32:45.120]  在他信主的那一天
[00:32:45.120 --> 00:32:47.120]  牧師很開心地想跟他說
[00:32:47.120 --> 00:32:49.440]  恭喜你啊大兄
[00:32:49.440 --> 00:32:50.880]  他引入
[00:32:50.880 --> 00:32:52.720]  他在教會里面不斷地哭
[00:32:52.720 --> 00:32:53.800]  他說你爲什麼哭
[00:32:53.800 --> 00:32:54.440]  沒事啊
[00:32:54.440 --> 00:32:55.120]  現在好啊
[00:32:55.120 --> 00:32:57.320]  你進入天堂
[00:32:57.320 --> 00:32:58.360]  他不斷重複一句
[00:32:58.360 --> 00:33:02.680]  I wasted it
[00:33:02.680 --> 00:33:05.960]  我浪費了我的人生
[00:33:05.960 --> 00:33:09.360]  I wasted it
[00:33:09.360 --> 00:33:10.680]  今天教會很奇怪
[00:33:10.680 --> 00:33:13.240]  很多人說我太早信主了
[00:33:13.240 --> 00:33:16.080]  現在很麻煩
[00:33:16.080 --> 00:33:18.960]  應該等臨死的時候纔信主
[00:33:18.960 --> 00:33:20.520]  太早了
[00:33:20.520 --> 00:33:22.080]  有些後悔
[00:33:22.080 --> 00:33:26.880]  No you wasted it
[00:33:26.880 --> 00:33:28.040]  所老說
[00:33:28.040 --> 00:33:29.120]  我該做什麼
[00:33:29.120 --> 00:33:32.080]  他知道他之前所做的一切
[00:33:32.080 --> 00:33:33.440]  完全是錯的
[00:33:33.440 --> 00:33:35.360]  主啊你幫助我
[00:33:35.360 --> 00:33:36.320]  歸回正路
[00:33:36.320 --> 00:33:38.480]  我需要重新認識你
[00:33:38.480 --> 00:33:39.520]  在那一天
[00:33:39.520 --> 00:33:40.720]  感謝主
[00:33:40.720 --> 00:33:42.440]  掃羅歸回正路
[00:33:42.440 --> 00:33:45.480]  他開始重新認識上帝
[00:33:45.480 --> 00:33:46.080]  在那一天
[00:33:46.080 --> 00:33:49.320]  掃羅加入了屎提反的行列
[00:33:49.320 --> 00:33:52.320]  屎提反死了
[00:33:52.320 --> 00:33:54.520]  屎提反的精神
[00:33:54.520 --> 00:33:56.960]  留在掃羅的身上
[00:33:56.960 --> 00:33:58.840]  It's incredible
[00:33:58.840 --> 00:34:00.520]  他像個孖公仔
[00:34:00.520 --> 00:34:03.440]  掃羅成爲一個新的屎提反
[00:34:03.440 --> 00:34:05.920]  他信奉這道
[00:34:05.920 --> 00:34:07.880]  他活出這道
[00:34:07.880 --> 00:34:09.720]  在書第三章說到
[00:34:09.720 --> 00:34:11.520]  保羅認識主之後他這麼說
[00:34:11.520 --> 00:34:14.520]  只是我先前以爲對我是有益的
[00:34:14.520 --> 00:34:18.680]  現在因基督當作是有虧損的
[00:34:18.680 --> 00:34:20.800]  我把萬事看作有損
[00:34:20.800 --> 00:34:23.160]  以認識耶穌基督爲至寶
[00:34:23.160 --> 00:34:26.680]  我爲他已經凋棄了萬事看作憤怒
[00:34:26.680 --> 00:34:29.200]  爲要贏得基督
[00:34:29.200 --> 00:34:33.000]  掃羅再不是一個自以爲意的怪獸
[00:34:33.000 --> 00:34:35.040]  相反掃羅成爲了一個
[00:34:35.040 --> 00:34:37.640]  全港音訊青意的勇士
[00:34:37.640 --> 00:34:38.320]  Warrior
[00:34:38.320 --> 00:34:39.600]  他再不是一個怪獸
[00:34:39.600 --> 00:34:41.440]  He is a warrior now
[00:34:41.440 --> 00:34:43.560]  掃羅成爲一個拋棄萬有
[00:34:43.560 --> 00:34:47.600]  帶着福音使命的門徒
[00:34:47.600 --> 00:34:49.800]  這是第一個片段
[00:34:49.800 --> 00:34:51.040]  第一個迴轉的片段
[00:34:51.040 --> 00:34:54.280]  我現在想要帶你去看第二個片段
[00:34:54.280 --> 00:34:55.720]  第二個片段是
[00:34:55.720 --> 00:34:59.120]  黑眼看見的片段
[00:34:59.120 --> 00:35:01.440]  第九章第三節這麼說
[00:35:01.440 --> 00:35:04.960]  掃羅在途中將到大馬士革的時候
[00:35:04.960 --> 00:35:07.840]  忽然有一道光從天上下來
[00:35:07.840 --> 00:35:11.040]  四面照射着他
[00:35:11.040 --> 00:35:14.560]  掃羅睜開眼睛不能看見他
[00:35:14.560 --> 00:35:17.800]  三天什麼都看不見
[00:35:17.800 --> 00:35:21.840]  我不知道你有沒有做過這樣的
[00:35:21.840 --> 00:35:24.320]  不是很智慧的實驗
[00:35:24.320 --> 00:35:26.120]  就在正午的時候
[00:35:26.120 --> 00:35:28.680]  打開眼睛看一下天
[00:35:28.680 --> 00:35:30.760]  看一下太陽
[00:35:30.760 --> 00:35:33.400]  頂着十秒鐘
[00:35:33.400 --> 00:35:35.840]  接着會發生什麼事呢
[00:35:35.840 --> 00:35:38.400]  你可能十秒鐘應該不會盲的
[00:35:38.400 --> 00:35:41.520]  不過你會發覺你接着那三十秒
[00:35:41.520 --> 00:35:43.920]  可能你看不到東西
[00:35:43.920 --> 00:35:48.800]  你駕眼看來這個故事有點像這樣的實驗
[00:35:48.800 --> 00:35:50.440]  駕眼看來
[00:35:50.440 --> 00:35:51.840]  這個事情正在發生的
[00:35:51.840 --> 00:35:55.320]  就是上帝在正午做了一個神蹟
[00:35:55.320 --> 00:35:59.000]  在正午的時候上帝化身了做一道光
[00:35:59.000 --> 00:36:02.760]  從天上而來照着保羅的肉眼
[00:36:02.760 --> 00:36:05.760]  於是保羅就說不行了
[00:36:05.760 --> 00:36:08.440]  就三天看不見上帝
[00:36:08.440 --> 00:36:10.280]  這個是表面上的
[00:36:10.280 --> 00:36:12.080]  但我想邀請你
[00:36:12.080 --> 00:36:16.920]  用一個小小不同的角度再看這個故事
[00:36:16.920 --> 00:36:19.280]  在這個故事裏面開始的時候
[00:36:19.280 --> 00:36:23.600]  掃羅好像有一雙健康正常的眼睛
[00:36:23.600 --> 00:36:26.000]  大家有沒有想過在上帝面前
[00:36:26.000 --> 00:36:29.400]  當上帝真光顯現的時候
[00:36:29.400 --> 00:36:31.440]  我們突然間發現
[00:36:31.440 --> 00:36:34.440]  掃羅其實是一個盲公
[00:36:34.440 --> 00:36:39.360]  掃羅從頭到尾都是一個盲公
[00:36:39.360 --> 00:36:41.800]  我想你留心聽我講
[00:36:41.800 --> 00:36:43.880]  上帝的出現
[00:36:43.880 --> 00:36:47.040]  上帝明光照耀掃羅
[00:36:47.040 --> 00:36:49.560]  沒有搞到他失明
[00:36:49.560 --> 00:36:53.320]  而是上帝的出現暴露了一個真相
[00:36:53.320 --> 00:36:58.640]  真相就是從頭到尾保羅都是一個盒子
[00:36:58.640 --> 00:36:59.920]  你明不明白那個分別
[00:36:59.920 --> 00:37:01.680]  不是上帝弄瞎了他
[00:37:01.680 --> 00:37:03.840]  是上帝讓他看見
[00:37:03.840 --> 00:37:05.160]  原來他從頭到尾
[00:37:05.160 --> 00:37:09.000]  從小到大都是一個盒子
[00:37:09.000 --> 00:37:12.680]  這個是路加畫的圖畫
[00:37:12.680 --> 00:37:15.480]  如果你熟悉福音書就會知道
[00:37:15.480 --> 00:37:17.560]  福音書作者經常用這個圖畫
[00:37:17.560 --> 00:37:19.920]  來告訴我們精神現實
[00:37:19.920 --> 00:37:22.440]  那個宿命的真相
[00:37:22.440 --> 00:37:23.920]  在上帝的面前
[00:37:23.920 --> 00:37:26.200]  在上帝真光照耀的裏面
[00:37:26.200 --> 00:37:28.440]  你和我當我們未信主的時候
[00:37:28.440 --> 00:37:31.000]  我們都是屬靈黑暗
[00:37:31.000 --> 00:37:35.880]  我們活在屬靈的黑暗裏面
[00:37:35.880 --> 00:37:38.120]  掃羅是一個這樣的人
[00:37:38.120 --> 00:37:41.880]  後來自己在《後書》第四章第四節這樣講
[00:37:41.880 --> 00:37:46.920]  他說不信的人被這世界的神明撒旦
[00:37:46.920 --> 00:37:50.520]  弄瞎了心眼
[00:37:50.520 --> 00:37:53.880]  這個說話是在講這個世界不相信上帝的人
[00:37:53.880 --> 00:37:56.200]  但是這個說話也都是包括了
[00:37:56.200 --> 00:38:01.040]  保羅未信主之前他的狀態
[00:38:01.040 --> 00:38:07.480]  這個世界的神明將他的心眼弄黑了
[00:38:07.480 --> 00:38:09.080]  如果你熟悉福音書的話
[00:38:09.080 --> 00:38:11.480]  你應該記得在登山部分裏面
[00:38:11.480 --> 00:38:16.200]  耶穌都很喜歡講我們心眼黑了的問題
[00:38:16.200 --> 00:38:19.000]  馬來福音第六章第十二十三節這樣講
[00:38:19.000 --> 00:38:21.240]  眼睛是身體的燈
[00:38:21.240 --> 00:38:23.920]  你的眼睛若明亮全身就光明
[00:38:23.920 --> 00:38:27.080]  你的眼睛若分化全身就黑暗
[00:38:27.080 --> 00:38:29.360]  你裏面的光若黑暗了
[00:38:29.360 --> 00:38:30.680]  裏面的光是什麼
