
[00:00:00.000 --> 00:00:02.980]  早陣子看了一個節目
[00:17:02.840 --> 00:17:04.840]  甜水是代表什麼?
[00:17:04.840 --> 00:17:06.840]  加拿美地
[00:17:06.840 --> 00:17:08.840]  中間的過程呢?
[00:17:08.840 --> 00:17:12.840]  他們在四十年的曠野
[00:17:12.840 --> 00:17:14.840]  原來我們想都沒有想過
[00:17:14.840 --> 00:17:16.840]  是療程的一部分
[00:17:20.840 --> 00:17:22.840]  在這個療程裡
[00:17:22.840 --> 00:17:24.840]  人要做些什麼?
[00:17:24.840 --> 00:17:26.840]  二十五節那裡
[00:17:26.840 --> 00:17:28.840]  神指示摩西有一棵樹
[00:17:28.840 --> 00:17:30.840]  指示就是
[00:17:30.840 --> 00:17:32.840]  神講解
[00:17:32.840 --> 00:17:34.840]  說明
[00:17:34.840 --> 00:17:36.840]  教導摩西這棵樹
[00:17:36.840 --> 00:17:38.840]  摩西就將這棵樹
[00:17:38.840 --> 00:17:40.840]  扔進水裡
[00:17:40.840 --> 00:17:42.840]  當中包含了聽見和走出來
[00:17:42.840 --> 00:17:44.840]  的意思
[00:17:44.840 --> 00:17:46.840]  接著第二十六節
[00:17:46.840 --> 00:17:48.840]  就出現了一個這樣的字
[00:17:48.840 --> 00:17:50.840]  他直接說出
[00:17:50.840 --> 00:17:52.840]  人要聽從神的話
[00:17:52.840 --> 00:17:56.840]  我們再讀一次第十六節
[00:17:56.840 --> 00:17:58.840]  預備起
[00:17:58.840 --> 00:18:00.840]  他說
[00:18:00.840 --> 00:18:02.840]  你若留心聽從耶和華
[00:18:02.840 --> 00:18:04.840]  你神的話
[00:18:04.840 --> 00:18:06.840]  恆我眼中看為正的事
[00:18:06.840 --> 00:18:08.840]  則以聽我的誡令
[00:18:08.840 --> 00:18:10.840]  遵守我一切的律例
[00:18:10.840 --> 00:18:12.840]  我就不將所隔於埃及人的疾病
[00:18:12.840 --> 00:18:14.840]  加在你身上
[00:18:14.840 --> 00:18:16.840]  因為我必須
[00:18:16.840 --> 00:18:18.840]  加在你身上
[00:18:18.840 --> 00:18:20.840]  因為我是醫治你的耶和華
[00:18:20.840 --> 00:18:24.840]  聽從是什麼意思?
[00:18:24.840 --> 00:18:26.840]  聽從希伯來文是sh'ma
[00:18:26.840 --> 00:18:28.840]  你記住這個字
[00:18:28.840 --> 00:18:30.840]  sh'ma這個字是什麼意思呢?
[00:18:30.840 --> 00:18:32.840]  它包含了聽到
[00:18:32.840 --> 00:18:34.840]  行出
[00:18:34.840 --> 00:18:36.840]  和遵行遵守的意思
[00:18:36.840 --> 00:18:38.840]  就是說
[00:18:38.840 --> 00:18:40.840]  我圈住給大家
[00:18:40.840 --> 00:18:42.840]  那三個字
[00:18:42.840 --> 00:18:44.840]  其實都包含在sh'ma裡面
[00:18:46.840 --> 00:18:48.840]  為什麼我們接受
[00:18:48.840 --> 00:18:50.840]  醫治的過程
[00:18:50.840 --> 00:18:52.840]  我們要sh'ma?
[00:18:52.840 --> 00:18:54.840]  為什麼我們要聽從?
[00:18:54.840 --> 00:18:56.840]  大家傷風感冒
[00:18:56.840 --> 00:18:58.840]  去看醫生的時候
[00:18:58.840 --> 00:19:00.840]  醫生怎麼跟你說的?
[00:19:00.840 --> 00:19:02.840]  記住要有足夠的休息
[00:19:02.840 --> 00:19:04.840]  多喝點水,準時吃藥
[00:19:04.840 --> 00:19:06.840]  大家有沒有聽的?
[00:19:06.840 --> 00:19:08.840]  有些有,有些就不敢入口
[00:19:08.840 --> 00:19:10.840]  我們很多時候都未必聽醫生說
[00:19:10.840 --> 00:19:12.840]  但其實聽和不聽有沒有分別?
[00:19:12.840 --> 00:19:14.840]  有分別的
[00:19:14.840 --> 00:19:16.840]  很大分別
[00:19:16.840 --> 00:19:18.840]  辛苦很多
[00:19:18.840 --> 00:19:20.840]  我其實早前
[00:19:20.840 --> 00:19:22.840]  跌下樓梯
[00:19:22.840 --> 00:19:26.840]  左肩肩膊拉傷了
[00:19:26.840 --> 00:19:28.840]  都很痛
[00:19:28.840 --> 00:19:30.840]  痛了一會
[00:19:30.840 --> 00:19:32.840]  好像沒什麼事
[00:19:32.840 --> 00:19:34.840]  就放下了
[00:19:34.840 --> 00:19:36.840]  過了不久有些位置
[00:19:36.840 --> 00:19:38.840]  就很痛
[00:19:38.840 --> 00:19:40.840]  原來出現了一個叫黏連的情況
[00:19:40.840 --> 00:19:42.840]  因為太久沒有處理
[00:19:42.840 --> 00:19:44.840]  原來傷了不知道
[00:19:44.840 --> 00:19:46.840]  就長了一些東西出來
[00:19:46.840 --> 00:19:48.840]  就拉著我的手
[00:19:48.840 --> 00:19:50.840]  令到某些位置很痛,動不了
[00:19:50.840 --> 00:19:52.840]  所以就要去看物理治療
[00:19:52.840 --> 00:19:54.840]  物理治療師就跟我說
[00:19:54.840 --> 00:19:56.840]  每天要拉筋
[00:19:56.840 --> 00:19:58.840]  開頭拉痛到眼淚水都飆了
[00:19:58.840 --> 00:20:00.840]  拉一下就鬆一點
[00:20:00.840 --> 00:20:02.840]  拉一下就鬆一點,越拉越好了
[00:20:02.840 --> 00:20:04.840]  好了
[00:20:04.840 --> 00:20:06.840]  有一天
[00:20:06.840 --> 00:20:08.840]  忘記拉了
[00:20:08.840 --> 00:20:10.840]  第二天再拉,你猜會怎樣?
[00:20:10.840 --> 00:20:12.840]  很痛
[00:20:12.840 --> 00:20:14.840]  過了一段時間
[00:20:14.840 --> 00:20:16.840]  有兩天連續忘記拉
[00:20:16.840 --> 00:20:18.840]  你猜會怎樣?
[00:20:18.840 --> 00:20:20.840]  超痛
[00:20:20.840 --> 00:20:22.840]  就是這樣
[00:20:22.840 --> 00:20:24.840]  其實聽從醫者的吩咐
[00:20:24.840 --> 00:20:26.840]  去做,重不重要?
[00:20:26.840 --> 00:20:28.840]  重要的
[00:20:28.840 --> 00:20:30.840]  重要的
[00:20:30.840 --> 00:20:32.840]  聽從包括很多東西
[00:20:32.840 --> 00:20:34.840]  其中一樣,我們要服從
[00:20:34.840 --> 00:20:36.840]  這位醫生
[00:20:36.840 --> 00:20:38.840]  或者這位上帝
[00:20:38.840 --> 00:20:40.840]  在我們生命裏面
[00:20:40.840 --> 00:20:42.840]  作出一些很貼身
[00:20:42.840 --> 00:20:44.840]  很貼身
[00:20:44.840 --> 00:20:46.840]  的醫治安排
[00:20:46.840 --> 00:20:48.840]  為什麼?
[00:20:48.840 --> 00:20:50.840]  有人可能
[00:20:50.840 --> 00:20:52.840]  會身體得著醫治
[00:20:52.840 --> 00:20:54.840]  好像我之前
[00:20:54.840 --> 00:20:56.840]  在討告服事室
[00:20:56.840 --> 00:20:58.840]  醫治討告服事室
[00:20:58.840 --> 00:21:00.840]  服事的時候
[00:21:00.840 --> 00:21:02.840]  看到親眼見證
[00:21:02.840 --> 00:21:04.840]  弟兄姊妹
[00:21:04.840 --> 00:21:06.840]  有些末期癌症
[00:21:06.840 --> 00:21:08.840]  可以不藥而癒
[00:21:08.840 --> 00:21:12.840]  可以這樣
[00:21:12.840 --> 00:21:14.840]  但亦都
[00:21:14.840 --> 00:21:16.840]  有機會
[00:21:16.840 --> 00:21:18.840]  療程的次序
[00:21:18.840 --> 00:21:20.840]  不是這樣,因為我都知道
[00:21:20.840 --> 00:21:22.840]  有些人可能會先去經歷
[00:21:22.840 --> 00:21:24.840]  心靈上的醫治,以致心靈
[00:21:24.840 --> 00:21:26.840]  裏面有足夠的能力
[00:21:26.840 --> 00:21:28.840]  去承托住自己身體
[00:21:28.840 --> 00:21:30.840]  上面暫時
[00:21:30.840 --> 00:21:32.840]  一些軟弱
[00:21:32.840 --> 00:21:34.840]  當然亦都會有人
[00:21:34.840 --> 00:21:36.840]  同時得著
[00:21:36.840 --> 00:21:38.840]  身體和心靈上的醫治
[00:21:38.840 --> 00:21:40.840]  每個人都不同
[00:21:40.840 --> 00:21:42.840]  每個人都不同
[00:21:42.840 --> 00:21:46.840]  但有一樣東西
[00:21:46.840 --> 00:21:48.840]  很重要,我請大家都要記住
[00:21:48.840 --> 00:21:50.840]  就是
[00:21:50.840 --> 00:21:52.840]  即使死亡
[00:21:52.840 --> 00:21:54.840]  都不能夠停止
[00:21:54.840 --> 00:21:56.840]  這個醫治的進程
[00:21:56.840 --> 00:21:58.840]  因為我們
[00:21:58.840 --> 00:22:00.840]  在上帝裏面拿了一份保證
[00:22:02.840 --> 00:22:04.840]  耶穌在十字架上面
[00:22:04.840 --> 00:22:06.840]  的死
[00:22:06.840 --> 00:22:08.840]  和復活
[00:22:08.840 --> 00:22:10.840]  給了我們一個很重要的保證
[00:22:10.840 --> 00:22:14.840]  就是當
[00:22:14.840 --> 00:22:16.840]  有一天
[00:22:16.840 --> 00:22:18.840]  耶穌再回來的時間
[00:22:18.840 --> 00:22:20.840]  我們的身體將要和基督一樣
[00:22:20.840 --> 00:22:22.840]  復活過來
[00:22:22.840 --> 00:22:24.840]  我們終必會
[00:22:24.840 --> 00:22:26.840]  得著身體
[00:22:26.840 --> 00:22:28.840]  和心靈上傳言的醫治
[00:22:30.840 --> 00:22:32.840]  但即使我們不知道
[00:22:32.840 --> 00:22:34.840]  那天何時發生
[00:22:34.840 --> 00:22:36.840]  上帝仍然告訴我們
[00:22:36.840 --> 00:22:38.840]  在那天來到之前
[00:22:38.840 --> 00:22:40.840]  醫治
[00:22:40.840 --> 00:22:42.840]  其實已經啟動了
[00:22:42.840 --> 00:22:46.840]  醫治已經啟動了
[00:22:46.840 --> 00:22:48.840]  因為這位上帝已經聽到
[00:22:48.840 --> 00:22:50.840]  我們的呼求
[00:22:50.840 --> 00:22:52.840]  只要我們在療程裏面
[00:22:52.840 --> 00:22:54.840]  聽從神的話
[00:22:54.840 --> 00:22:56.840]  我們將要越來越
[00:22:56.840 --> 00:22:58.840]  遠離從前的苦情
[00:22:58.840 --> 00:23:00.840]  我們將要一天
[00:23:00.840 --> 00:23:02.840]  比一天更好
[00:23:02.840 --> 00:23:04.840]  我們將要一天比一天
[00:23:04.840 --> 00:23:06.840]  健康
[00:23:06.840 --> 00:23:10.840]  所以
[00:23:10.840 --> 00:23:12.840]  醫治是一個聽
[00:23:12.840 --> 00:23:14.840]  的過程
[00:23:14.840 --> 00:23:16.840]  由上主聽見
[00:23:16.840 --> 00:23:18.840]  我們的呼求開始
[00:23:18.840 --> 00:23:20.840]  而再由
[00:23:20.840 --> 00:23:22.840]  我們聽從上帝
[00:23:22.840 --> 00:23:24.840]  的話
[00:23:24.840 --> 00:23:26.840]  去完成
[00:23:28.840 --> 00:23:30.840]  在
[00:23:30.840 --> 00:23:32.840]  三月初
[00:23:32.840 --> 00:23:34.840]  兩個月前
[00:23:34.840 --> 00:23:36.840]  有位組員
[00:23:36.840 --> 00:23:38.840]  介紹我認識了
[00:23:38.840 --> 00:23:40.840]  一位年輕
[00:23:40.840 --> 00:23:42.840]  的朋友
[00:23:42.840 --> 00:23:44.840]  他和我一樣又老
[00:23:44.840 --> 00:23:46.840]  中了風
[00:23:46.840 --> 00:23:48.840]  他比我年輕一大截
[00:23:48.840 --> 00:23:50.840]  三十多歲
[00:23:50.840 --> 00:23:52.840]  他還有一個
[00:23:52.840 --> 00:23:54.840]  未過一歲的兒子
[00:23:54.840 --> 00:23:56.840]  擔不擔心
[00:23:56.840 --> 00:23:58.840]  很擔心
[00:23:58.840 --> 00:24:00.840]  我也替他擔心
[00:24:00.840 --> 00:24:02.840]  組員
[00:24:02.840 --> 00:24:04.840]  介紹之下我就去探望他
[00:24:04.840 --> 00:24:06.840]  可以認識到他
[00:24:06.840 --> 00:24:08.840]  感謝神讓我的經歷
[00:24:08.840 --> 00:24:10.840]  都可以鼓勵到他
[00:24:10.840 --> 00:24:12.840]  幫助到他
[00:24:12.840 --> 00:24:14.840]  在那次探望裏面
[00:24:14.840 --> 00:24:16.840]  聖靈更加軟化他的心
[00:24:16.840 --> 00:24:18.840]  他最後決志信耶穌
[00:24:18.840 --> 00:24:20.840]  感謝神
[00:24:20.840 --> 00:24:22.840]  也因為他的決志
[00:24:22.840 --> 00:24:24.840]  真正正式
[00:24:24.840 --> 00:24:26.840]  全人的醫治
[00:24:26.840 --> 00:24:28.840]  展開了
[00:24:28.840 --> 00:24:30.840]  展開了
[00:24:30.840 --> 00:24:32.840]  在過程裏面
[00:24:32.840 --> 00:24:34.840]  在這兩三個月裏面
[00:24:34.840 --> 00:24:36.840]  他一直聽著我的分享
[00:24:36.840 --> 00:24:38.840]  他見到
[00:24:38.840 --> 00:24:40.840]  痊癒得這麼快,半年就可以上班
[00:24:40.840 --> 00:24:42.840]  他也同樣有
[00:24:42.840 --> 00:24:44.840]  這樣的期望
[00:24:44.840 --> 00:24:46.840]  但正如我剛才所說
[00:24:46.840 --> 00:24:48.840]  每一個人醫治的
[00:24:48.840 --> 00:24:50.840]  過程都很不同
[00:24:50.840 --> 00:24:52.840]  好像
[00:24:52.840 --> 00:24:54.840]  他和我做例子
[00:24:54.840 --> 00:24:56.840]  我的手有返滴鮮
[00:24:56.840 --> 00:24:58.840]  他
[00:24:58.840 --> 00:25:00.840]  這位叫弟兄
[00:25:00.840 --> 00:25:02.840]  他的腳有返滴鮮
[00:25:02.840 --> 00:25:04.840]  我們都不同情況
[00:25:04.840 --> 00:25:08.840]  他見到
[00:25:08.840 --> 00:25:10.840]  情況不同的時間
[00:25:10.840 --> 00:25:12.840]  他開始有點擔心
[00:25:12.840 --> 00:25:14.840]  他有一天
[00:25:14.840 --> 00:25:16.840]  禮拔遜上一個月中
[00:25:16.840 --> 00:25:18.840]  五月中的時間
[00:25:18.840 --> 00:25:20.840]  他給了一個訊息給我
[00:25:20.840 --> 00:25:22.840]  他在訊息裏面
[00:25:22.840 --> 00:25:24.840]  嘆氣
[00:25:24.840 --> 00:25:28.840]  我都不知道要多久
[00:25:28.840 --> 00:25:30.840]  才康復
[00:25:30.840 --> 00:25:32.840]  我只希望過正常
[00:25:32.840 --> 00:25:34.840]  的生活
[00:25:34.840 --> 00:25:36.840]  回到工作崗位
[00:25:36.840 --> 00:25:38.840]  回復以往生活的
[00:25:38.840 --> 00:25:40.840]  模式,我只想這樣
[00:25:40.840 --> 00:25:44.840]  我繼續鼓勵他
[00:25:44.840 --> 00:25:46.840]  我回覆他
[00:25:46.840 --> 00:25:48.840]  弟兄,你一直在康復
[00:25:48.840 --> 00:25:50.840]  你看看你上個星期
[00:25:50.840 --> 00:25:52.840]  你看看你前一個星期
[00:25:52.840 --> 00:25:54.840]  事實上
[00:25:54.840 --> 00:25:56.840]  他一直在康復
[00:25:56.840 --> 00:25:58.840]  但我回覆他之後
[00:25:58.840 --> 00:26:00.840]  過了一段時間
[00:26:00.840 --> 00:26:02.840]  他才提醒我
[00:26:02.840 --> 00:26:04.840]  他要我去
[00:26:04.840 --> 00:26:06.840]  提醒弟兄
[00:26:06.840 --> 00:26:08.840]  這麼快?
[00:26:08.840 --> 00:26:10.840]  剛鼓勵完
[00:26:10.840 --> 00:26:12.840]  這麼快要提醒他?
[00:26:12.840 --> 00:26:14.840]  我鼓起勇氣
[00:26:14.840 --> 00:26:16.840]  發了一個短訊給弟兄
[00:26:16.840 --> 00:26:18.840]  我跟他說,對不起
[00:26:18.840 --> 00:26:20.840]  弟兄,老實說
[00:26:20.840 --> 00:26:22.840]  其實你的目標
[00:26:22.840 --> 00:26:24.840]  不對,你的目標
[00:26:24.840 --> 00:26:26.840]  不是要過之前的生活
[00:26:26.840 --> 00:26:28.840]  回到以往的生活模式
[00:26:28.840 --> 00:26:32.840]  因為過去的生活模式
[00:26:32.840 --> 00:26:34.840]  不是正常
[00:26:34.840 --> 00:26:36.840]  說真的,如果是正常的
[00:26:36.840 --> 00:26:38.840]  我們不會中風
[00:26:38.840 --> 00:26:42.840]  我們太專注在
[00:26:42.840 --> 00:26:44.840]  我們的工作裏面
[00:26:44.840 --> 00:26:46.840]  我們忽略了很多東西
[00:26:46.840 --> 00:26:48.840]  忽略了我們身邊的人
[00:26:48.840 --> 00:26:50.840]  甚至乎
[00:26:50.840 --> 00:26:52.840]  忽略了我們自己的身體
[00:26:52.840 --> 00:26:54.840]  所以
[00:26:54.840 --> 00:26:56.840]  我們的目標不是要回到
[00:26:56.840 --> 00:26:58.840]  所謂的正常的生活狀態裏
[00:26:58.840 --> 00:27:00.840]  我們是要
[00:27:00.840 --> 00:27:02.840]  回到
[00:27:02.840 --> 00:27:04.840]  或者我們應該要去到
[00:27:04.840 --> 00:27:06.840]  比之前更好的
[00:27:06.840 --> 00:27:08.840]  新生命,新生活裏
[00:27:08.840 --> 00:27:12.840]  好消息是
[00:27:12.840 --> 00:27:14.840]  我們這個新生命,新生活
[00:27:14.840 --> 00:27:16.840]  不會受限於
[00:27:16.840 --> 00:27:18.840]  我們身體的狀況
[00:27:18.840 --> 00:27:20.840]  即使我們身體的狀況怎樣也好
[00:27:20.840 --> 00:27:22.840]  我們都可以過一個
[00:27:22.840 --> 00:27:24.840]  新生命,新生活
[00:27:24.840 --> 00:27:28.840]  我們控制不了我們康復的速度
[00:27:28.840 --> 00:27:30.840]  但是我們
[00:27:30.840 --> 00:27:32.840]  卻可以過一個
[00:27:32.840 --> 00:27:34.840]  新生命,新生活
[00:27:34.840 --> 00:27:36.840]  這位初信的弟兄
[00:27:36.840 --> 00:27:38.840]  他竟然明白
[00:27:38.840 --> 00:27:40.840]  很開心,很感恩
[00:27:40.840 --> 00:27:42.840]  他明白,但是他回覆我
[00:27:42.840 --> 00:27:44.840]  但是我做不到
[00:27:44.840 --> 00:27:46.840]  我做不到
[00:27:46.840 --> 00:27:48.840]  我就
[00:27:48.840 --> 00:27:50.840]  和他一齊來祈禱
[00:27:50.840 --> 00:27:52.840]  我鼓勵他和我
[00:27:52.840 --> 00:27:54.840]  一齊,一步一步
[00:27:54.840 --> 00:27:56.840]  繼續向前走
[00:27:56.840 --> 00:27:58.840]  我記得之前
[00:27:58.840 --> 00:28:00.840]  在大家中間
[00:28:00.840 --> 00:28:02.840]  病好之後,講道的時間
[00:28:02.840 --> 00:28:04.840]  都和大家分享過
[00:28:04.840 --> 00:28:06.840]  我在病的時候
[00:28:06.840 --> 00:28:08.840]  都向神祈禱
[00:28:08.840 --> 00:28:10.840]  我向神祈禱的時候
[00:28:10.840 --> 00:28:12.840]  我彷彿聽到神跟我說
[00:28:12.840 --> 00:28:14.840]  你要得到200%的醫治
[00:28:14.840 --> 00:28:16.840]  什麼是200%呢?
[00:28:16.840 --> 00:28:18.840]  身體和我的心靈
[00:28:18.840 --> 00:28:20.840]  都要得到醫治
[00:28:20.840 --> 00:28:22.840]  身體的醫治,大家看到了
[00:28:22.840 --> 00:28:24.840]  今天好人好者站在這裡
[00:28:24.840 --> 00:28:26.840]  大家在面前
[00:28:26.840 --> 00:28:28.840]  身體的醫治,有了
[00:28:28.840 --> 00:28:30.840]  心靈裏面的醫治是甚麼呢?
[00:28:30.840 --> 00:28:32.840]  我今天和大家分享
[00:28:32.840 --> 00:28:34.840]  我心靈裏面
[00:28:34.840 --> 00:28:36.840]  有一個地方
[00:28:36.840 --> 00:28:38.840]  有一個地方,原來出了問題
[00:28:38.840 --> 00:28:40.840]  我自己都不知道
[00:28:40.840 --> 00:28:42.840]  原來就是信心的問題
[00:28:42.840 --> 00:28:44.840]  我告訴大家
[00:28:44.840 --> 00:28:46.840]  在十年前
[00:28:46.840 --> 00:28:48.840]  當我很清晰去領受
[00:28:48.840 --> 00:28:50.840]  神跟我說
[00:28:50.840 --> 00:28:52.840]  祂說,你要全時間
[00:28:52.840 --> 00:28:54.840]  去服侍我
[00:28:54.840 --> 00:28:56.840]  我收到這個訊息,很清楚了
[00:28:56.840 --> 00:28:58.840]  我就回應,賣樓
[00:28:58.840 --> 00:29:00.840]  買田買地,其實沒有
[00:29:00.840 --> 00:29:02.840]  就是買樓
[00:29:02.840 --> 00:29:04.840]  然後放下一切
[00:29:04.840 --> 00:29:06.840]  就回應
[00:29:06.840 --> 00:29:08.840]  上帝的呼召
[00:29:08.840 --> 00:29:10.840]  好像很有信心
[00:29:10.840 --> 00:29:12.840]  是不是?
[00:29:12.840 --> 00:29:14.840]  我都是這樣認為,都很有信心
[00:29:14.840 --> 00:29:16.840]  一直都是這樣走下去
[00:29:16.840 --> 00:29:20.840]  但在這個病的裏面
[00:29:20.840 --> 00:29:22.840]  神彷彿就揭示出來
[00:29:22.840 --> 00:29:24.840]  其實不是好像
[00:29:24.840 --> 00:29:26.840]  我想像中那麼有信心
[00:29:26.840 --> 00:29:28.840]  去到一個位置
[00:29:28.840 --> 00:29:30.840]  當我手腳不能動的時候
[00:29:30.840 --> 00:29:32.840]  原來
[00:29:32.840 --> 00:29:34.840]  我會害怕
[00:29:34.840 --> 00:29:36.840]  我會害怕
[00:29:36.840 --> 00:29:38.840]  我會怕沒有了自己工作的能力
[00:29:38.840 --> 00:29:40.840]  神正正在告訴我
[00:29:40.840 --> 00:29:42.840]  原來我一直依靠的
[00:29:42.840 --> 00:29:44.840]  在最深的深處
[00:29:44.840 --> 00:29:46.840]  所靠的,不是祂
[00:29:46.840 --> 00:29:48.840]  是我自己的工作能力
[00:29:48.840 --> 00:29:50.840]  很大的反省
[00:29:50.840 --> 00:29:54.840]  然後神透過經文
[00:29:54.840 --> 00:29:56.840]  透過弟兄姊妹
[00:29:56.840 --> 00:29:58.840]  探我,牧者的探訪
[00:29:58.840 --> 00:30:00.840]  給我很多的鼓勵
[00:30:00.840 --> 00:30:02.840]  提醒和醫治
[00:30:02.840 --> 00:30:06.840]  之後聽到一位牧師
[00:30:06.840 --> 00:30:08.840]  他說他一生裏面試過三次
[00:30:08.840 --> 00:30:10.840]  將他所有的家產
[00:30:10.840 --> 00:30:12.840]  奉獻給教會
[00:30:12.840 --> 00:30:16.840]  藉此去操練
[00:30:16.840 --> 00:30:18.840]  他的信心
[00:30:18.840 --> 00:30:22.840]  神提醒我
[00:30:22.840 --> 00:30:24.840]  信心是應該經得起時間
[00:30:24.840 --> 00:30:26.840]  和風浪的考驗
[00:30:26.840 --> 00:30:28.840]  所以其實我
[00:30:28.840 --> 00:30:30.840]  也同樣需要不斷地
[00:30:30.840 --> 00:30:32.840]  去操練我的信心
[00:30:32.840 --> 00:30:36.840]  然後他說拉法
[00:30:36.840 --> 00:30:38.840]  這位醫治的神
[00:30:38.840 --> 00:30:40.840]  他的時間表是最好的
[00:30:40.840 --> 00:30:42.840]  當我的信心
[00:30:42.840 --> 00:30:44.840]  慢慢再一次建立起來的時候
[00:30:44.840 --> 00:30:46.840]  我的身體
[00:30:46.840 --> 00:30:48.840]  也康復得越來越快
[00:30:48.840 --> 00:30:50.840]  心靈建狀
[00:30:50.840 --> 00:30:52.840]  身體
[00:30:52.840 --> 00:30:54.840]  也再一次建立起來
[00:30:54.840 --> 00:30:56.840]  然後神就給了一個測試給我
[00:30:56.840 --> 00:30:58.840]  我
[00:30:58.840 --> 00:31:00.840]  往後收到一筆
[00:31:00.840 --> 00:31:02.840]  的保險賠償
[00:31:02.840 --> 00:31:06.840]  神跟我說了一個號碼
[00:31:06.840 --> 00:31:08.840]  大家明白什麼是號碼嗎?
[00:31:08.840 --> 00:31:10.840]  神跟我說了一個數目
[00:31:10.840 --> 00:31:12.840]  祂要我奉獻一個數目
[00:31:12.840 --> 00:31:14.840]  我二話不說就奉獻出去
[00:31:14.840 --> 00:31:20.840]  因為我知道
[00:31:20.840 --> 00:31:22.840]  我好心知道
[00:31:24.840 --> 00:31:26.840]  我要按著神的話
[00:31:26.840 --> 00:31:28.840]  一步一步地走
[00:31:28.840 --> 00:31:30.840]  唯有這樣
[00:31:30.840 --> 00:31:32.840]  我的信心
[00:31:32.840 --> 00:31:34.840]  心裡面的意志
[00:31:34.840 --> 00:31:36.840]  和身體的意志
[00:31:36.840 --> 00:31:38.840]  才同樣可以經歷到
[00:31:38.840 --> 00:31:40.840]  真正的
[00:31:40.840 --> 00:31:42.840]  那個意志
[00:31:42.840 --> 00:31:44.840]  弟子妹
[00:31:44.840 --> 00:31:46.840]  我這位的
[00:31:46.840 --> 00:31:48.840]  上帝叫做
[00:31:48.840 --> 00:31:50.840]  耶和華拉法
[00:31:50.840 --> 00:31:52.840]  耶和華拉法
[00:31:54.840 --> 00:31:56.840]  意志
[00:31:56.840 --> 00:31:58.840]  好像我剛才說的
[00:31:58.840 --> 00:32:00.840]  是一個聽的過程
[00:32:00.840 --> 00:32:02.840]  人需要用聽蟲
[00:32:02.840 --> 00:32:04.840]  去完成這個療程
[00:32:04.840 --> 00:32:06.840]  但是人很多時候
[00:32:06.840 --> 00:32:08.840]  在整個意志的過程裡面
[00:32:08.840 --> 00:32:10.840]  會想到放棄
[00:32:10.840 --> 00:32:12.840]  會不會放棄?
[00:32:12.840 --> 00:32:14.840]  會的
[00:32:14.840 --> 00:32:16.840]  好像以色列民
[00:32:16.840 --> 00:32:18.840]  就會放棄
[00:32:18.840 --> 00:32:20.840]  很想回到以前
[00:32:20.840 --> 00:32:22.840]  是不是很想回到以前
[00:32:22.840 --> 00:32:24.840]  這群以色列民說的是什麼?
[00:32:24.840 --> 00:32:26.840]  他們埋怨摩西
[00:32:26.840 --> 00:32:28.840]  你為什麼要將我們帶離開埃及?
[00:32:28.840 --> 00:32:30.840]  還有一句更厲害的
[00:32:30.840 --> 00:32:32.840]  不知道大家有沒有印象
[00:32:32.840 --> 00:32:34.840]  我巴不得死在埃及
[00:32:34.840 --> 00:32:36.840]  這群以色列民
[00:32:36.840 --> 00:32:38.840]  他們真的這麼說
[00:32:38.840 --> 00:32:40.840]  他們想放棄
[00:32:40.840 --> 00:32:42.840]  但是神有沒有放棄他們?
[00:32:42.840 --> 00:32:44.840]  神沒有放棄他們
[00:32:44.840 --> 00:32:46.840]  因為
[00:32:46.840 --> 00:32:48.840]  這一位的上帝
[00:32:48.840 --> 00:32:50.840]  這一位的神
[00:32:50.840 --> 00:32:52.840]  祂比任何一個人
[00:32:52.840 --> 00:32:54.840]  更加有決心
[00:32:54.840 --> 00:32:56.840]  要去治好祂的子民
[00:32:56.840 --> 00:33:00.840]  因為
[00:33:00.840 --> 00:33:02.840]  這一位的神
[00:33:02.840 --> 00:33:04.840]  是耶和華拉凡
[00:33:04.840 --> 00:33:10.840]  我們已經讀了兩次
[00:33:10.840 --> 00:33:12.840]  第二十六字
[00:33:12.840 --> 00:33:14.840]  我想邀請大家再讀第三次
[00:33:14.840 --> 00:33:16.840]  我們一起讀
[00:33:16.840 --> 00:33:18.840]  預備起
[00:33:18.840 --> 00:33:20.840]  你要留心聽從耶和華
[00:33:20.840 --> 00:33:22.840]  你神的話
[00:33:22.840 --> 00:33:24.840]  是我眼中可為證的事
[00:33:24.840 --> 00:33:26.840]  則以聽我
[00:33:26.840 --> 00:33:28.840]  遵守我一切的律例
[00:33:28.840 --> 00:33:30.840]  我就不將
[00:33:30.840 --> 00:33:32.840]  所加於埃及人的疾病
[00:33:32.840 --> 00:33:34.840]  加在你身上
[00:33:34.840 --> 00:33:36.840]  因為我是醫治你的耶和華
[00:33:36.840 --> 00:33:38.840]  我不知道大家讀完這一字
[00:33:38.840 --> 00:33:40.840]  幾乎讀了三次
[00:33:40.840 --> 00:33:42.840]  大家明白為什麼嗎?
[00:33:42.840 --> 00:33:44.840]  明白為什麼嗎?
[00:33:44.840 --> 00:33:46.840]  我其實真的看了很久
[00:33:46.840 --> 00:33:48.840]  很難明白
[00:33:48.840 --> 00:33:50.840]  如果最後一句
[00:33:50.840 --> 00:33:52.840]  因為我是守約的神
[00:33:52.840 --> 00:33:56.840]  也明白吧?
[00:33:56.840 --> 00:33:58.840]  因為我是興邁不得的神
[00:33:58.840 --> 00:34:00.840]  明白吧?
[00:34:00.840 --> 00:34:02.840]  因為我是聖潔的神
