
[00:00:00.000 --> 00:00:03.000]  多謝主的憐憫在我心靈裏面
[00:14:11.000 --> 00:14:12.000]  但其實
[00:14:12.000 --> 00:14:13.000]  你看聖經
[00:14:13.000 --> 00:14:15.000]  真正的撒瑪利亞人
[00:14:15.000 --> 00:14:16.000]  是誰
[00:14:16.000 --> 00:14:18.000]  耶穌
[00:14:18.000 --> 00:14:20.000]  耶穌才是真正的撒瑪利亞人
[00:14:20.000 --> 00:14:23.000]  他真正跨過所有的尼巴
[00:14:23.000 --> 00:14:24.000]  所有的種族
[00:14:24.000 --> 00:14:25.000]  所有的血統
[00:14:25.000 --> 00:14:27.000]  所有的人際關係
[00:14:27.000 --> 00:14:28.000]  他來到這個世界
[00:14:28.000 --> 00:14:29.000]  甚至我們得罪他
[00:14:29.000 --> 00:14:30.000]  他為我們死
[00:14:30.000 --> 00:14:34.000]  耶穌才真正能夠做到那個
[00:14:34.000 --> 00:14:35.000]  所以當這個說
[00:14:35.000 --> 00:14:38.000]  如果我們是被害的人
[00:14:38.000 --> 00:14:40.000]  請大家留意
[00:14:40.000 --> 00:14:41.000]  請大家相信
[00:14:41.000 --> 00:14:44.000]  主就是那個請救你的人
[00:14:44.000 --> 00:14:46.000]  我記得我小時候有一幕
[00:14:46.000 --> 00:14:48.000]  我讀神學的時候
[00:14:48.000 --> 00:14:50.000]  想起小時候的一幕
[00:14:50.000 --> 00:14:53.000]  就是我是單親家庭長大的
[00:14:53.000 --> 00:14:54.000]  我十三歲那年
[00:14:54.000 --> 00:14:57.000]  爸爸媽媽就分開了
[00:14:57.000 --> 00:14:58.000]  我就跟著爸爸長大
[00:14:58.000 --> 00:15:00.000]  我們三兄妹
[00:15:00.000 --> 00:15:02.000]  我記得我小時候
[00:15:02.000 --> 00:15:05.000]  有很多幕是這樣的
[00:15:05.000 --> 00:15:09.000]  我基本小時候是留守兒童
[00:15:09.000 --> 00:15:11.000]  就是爸爸媽媽晚上都外出
[00:15:11.000 --> 00:15:13.000]  我們七八歲
[00:15:13.000 --> 00:15:15.000]  七歲八歲
[00:15:15.000 --> 00:15:19.000]  晚上放學就去別人家裡
[00:15:19.000 --> 00:15:20.000]  別人照顧我們
[00:15:20.000 --> 00:15:21.000]  做功課
[00:15:21.000 --> 00:15:24.000]  晚上爸爸媽媽照顧我們回家
[00:15:24.000 --> 00:15:26.000]  在家裡爸爸就外出
[00:15:26.000 --> 00:15:28.000]  通常都不在家裡
[00:15:28.000 --> 00:15:30.000]  媽媽就回來
[00:15:30.000 --> 00:15:33.000]  搞定事情就外出
[00:15:33.000 --> 00:15:37.000]  外出就十二點一點回來
[00:15:37.000 --> 00:15:40.000]  我和我弟弟就在家裡
[00:15:40.000 --> 00:15:42.000]  我媽媽一出門
[00:15:42.000 --> 00:15:44.000]  我們兩兄弟就很聰明
[00:15:44.000 --> 00:15:45.000]  七八歲
[00:15:45.000 --> 00:15:47.000]  我們一人一二三
[00:15:47.000 --> 00:15:48.000]  我媽媽一準備出門
[00:15:48.000 --> 00:15:49.000]  我們一人一二三
[00:15:49.000 --> 00:15:50.000]  一人抱著她的腳
[00:15:50.000 --> 00:15:52.000]  樹熊一樣抱著她的腳
[00:15:52.000 --> 00:15:53.000]  一人夾著
[00:15:53.000 --> 00:15:54.000]  這樣走
[00:15:54.000 --> 00:15:55.000]  有兩塊東西
[00:15:55.000 --> 00:15:57.000]  她趕走我就弟弟抱
[00:15:57.000 --> 00:15:59.000]  趕走弟弟我就我抱
[00:15:59.000 --> 00:16:01.000]  她沒辦法出去
[00:16:01.000 --> 00:16:03.000]  兩個兒子這樣抱著
[00:16:03.000 --> 00:16:05.000]  七八歲我們都很高大
[00:16:05.000 --> 00:16:06.000]  我媽媽說一句話
[00:16:06.000 --> 00:16:08.000]  我們就放手
[00:16:08.000 --> 00:16:10.000]  你知道她說什麼嗎
[00:16:10.000 --> 00:16:12.000]  你不乖我就不回來
[00:16:12.000 --> 00:16:15.000]  扔下你們
[00:16:15.000 --> 00:16:17.000]  我們如果再這樣不乖
[00:16:17.000 --> 00:16:18.000]  她就會怎樣
[00:16:18.000 --> 00:16:20.000]  扔下我們
[00:16:20.000 --> 00:16:21.000]  你放不放
[00:16:21.000 --> 00:16:23.000]  當然放
[00:16:23.000 --> 00:16:25.000]  這麼大
[00:16:25.000 --> 00:16:27.000]  放得這麼大
[00:16:27.000 --> 00:16:29.000]  放了就鎖著門口
[00:16:29.000 --> 00:16:30.000]  現在不行
[00:16:30.000 --> 00:16:32.000]  現在被告
[00:16:32.000 --> 00:16:34.000]  我們兩個七八歲的小孩
[00:16:34.000 --> 00:16:36.000]  一年不在家
[00:16:36.000 --> 00:16:38.000]  玩得悶
[00:16:38.000 --> 00:16:40.000]  十點還沒回來
[00:16:40.000 --> 00:16:42.000]  十一點還沒回來
[00:16:42.000 --> 00:16:44.000]  死了
[00:16:44.000 --> 00:16:45.000]  爸爸又不要我們
[00:16:45.000 --> 00:16:47.000]  媽媽又不要我們
[00:16:47.000 --> 00:16:48.000]  就站著站著
[00:16:48.000 --> 00:16:49.000]  看著街上哭
[00:16:49.000 --> 00:16:51.000]  哭哭哭
[00:16:51.000 --> 00:16:52.000]  晚上下班
[00:16:52.000 --> 00:16:53.000]  媽媽不要我們
[00:16:53.000 --> 00:16:54.000]  媽媽不要我們
[00:16:54.000 --> 00:16:56.000]  哭哭哭
[00:16:56.000 --> 00:16:57.000]  哭到十二點
[00:16:57.000 --> 00:16:58.000]  哭到一點
[00:16:58.000 --> 00:17:00.000]  那怎麼辦
[00:17:00.000 --> 00:17:02.000]  哭到筋疲力盡
[00:17:02.000 --> 00:17:05.000]  因為小學生十點就睡了
[00:17:05.000 --> 00:17:07.000]  最遲十點已經要上床睡
[00:17:07.000 --> 00:17:09.000]  我捱到一點鐘
[00:17:09.000 --> 00:17:10.000]  三點
[00:17:10.000 --> 00:17:11.000]  哭到筋疲力盡
[00:17:11.000 --> 00:17:12.000]  沒辦法
[00:17:12.000 --> 00:17:13.000]  都要睡了
[00:17:13.000 --> 00:17:14.000]  睡了
[00:17:14.000 --> 00:17:15.000]  一起床
[00:17:15.000 --> 00:17:16.000]  第一時間醒了
[00:17:16.000 --> 00:17:18.000]  看一看床上有沒有人
[00:17:18.000 --> 00:17:20.000]  有兩個黑影
[00:17:20.000 --> 00:17:22.000]  爸爸媽媽回來
[00:17:22.000 --> 00:17:24.000]  沒有扔下我們
[00:17:24.000 --> 00:17:26.000]  但到我十三歲那年
[00:17:26.000 --> 00:17:28.000]  果真這件事發生
[00:17:28.000 --> 00:17:30.000]  所以我在讀神學的時候
[00:17:30.000 --> 00:17:32.000]  有一天我敬拜的時候
[00:17:32.000 --> 00:17:34.000]  我忽然間問
[00:17:34.000 --> 00:17:36.000]  我忽然間看到我站在
[00:17:36.000 --> 00:17:38.000]  站在小時候的我
[00:17:38.000 --> 00:17:40.000]  在那裏走
[00:17:40.000 --> 00:17:41.000]  我就問神啊
[00:17:41.000 --> 00:17:45.000]  祢在哪裏
[00:17:45.000 --> 00:17:46.000]  我主啊
[00:17:46.000 --> 00:17:48.000]  祢在哪裏的時候
[00:17:48.000 --> 00:17:52.000]  那時候很慘
[00:17:52.000 --> 00:17:54.000]  接著我在敬拜那裏
[00:17:54.000 --> 00:17:56.000]  忽然間我這樣問的時候
[00:17:56.000 --> 00:17:58.000]  我忽然間在敬拜
[00:17:58.000 --> 00:18:00.000]  這個圖像裏面
[00:18:00.000 --> 00:18:04.000]  我看到耶穌站在我旁邊
[00:18:04.000 --> 00:18:06.000]  那時候我還沒有信主
[00:18:06.000 --> 00:18:08.000]  那天我信了主
[00:18:08.000 --> 00:18:10.000]  十幾年後
[00:18:10.000 --> 00:18:12.000]  十幾二十年後
[00:18:12.000 --> 00:18:14.000]  十幾年後我再看這個片段
[00:18:14.000 --> 00:18:19.000]  原來神一直在我們身邊
[00:18:19.000 --> 00:18:21.000]  有些時候我們是知道的
[00:18:21.000 --> 00:18:23.000]  我們信主知道主愛同在
[00:18:23.000 --> 00:18:25.000]  主就是救我們的主
[00:18:25.000 --> 00:18:27.000]  祂才是真正的好撒瑪利亞
[00:18:27.000 --> 00:18:29.000]  但是有時候我們的感覺
[00:18:29.000 --> 00:18:32.000]  不是很觸碰到
[00:18:32.000 --> 00:18:34.000]  這個必須要信心
[00:18:34.000 --> 00:18:36.000]  主我相信
[00:18:36.000 --> 00:18:38.000]  祢在我生命裏面
[00:18:38.000 --> 00:18:40.000]  祢就是拯救我的
[00:18:40.000 --> 00:18:41.000]  就算沒有人理我
[00:18:41.000 --> 00:18:43.000]  祢就是那個好撒瑪利亞
[00:18:43.000 --> 00:18:45.000]  祢就是那個我不該
[00:18:45.000 --> 00:18:46.000]  我不應該來拯救我
[00:18:46.000 --> 00:18:48.000]  但祢就來拯救我那位
[00:18:48.000 --> 00:18:50.000]  所以如果沒有神的救贖
[00:18:50.000 --> 00:18:52.000]  我們今天怎會坐在這裏呢
[00:18:52.000 --> 00:18:54.000]  我們坐到現在
[00:18:54.000 --> 00:18:57.000]  總之我們裏面都覺得很多相同
[00:18:57.000 --> 00:19:00.000]  但主就是祢帶我走到今天
[00:19:00.000 --> 00:19:01.000]  是祢安慰我
[00:19:01.000 --> 00:19:02.000]  是祢救贖我
[00:19:02.000 --> 00:19:03.000]  是祢幫助我
[00:19:03.000 --> 00:19:05.000]  是祢帶了很多頂尖來和我傳播
[00:19:05.000 --> 00:19:06.000]  叫我認識祢
[00:19:06.000 --> 00:19:08.000]  叫我生命得意志
[00:19:08.000 --> 00:19:10.000]  叫我生命一直一路成長
[00:19:10.000 --> 00:19:12.000]  我們都得意志
[00:19:12.000 --> 00:19:14.000]  是不是
[00:19:14.000 --> 00:19:16.000]  我想起我小時候
[00:19:16.000 --> 00:19:18.000]  媽媽離開
[00:19:18.000 --> 00:19:21.000]  我今早回來再想的時候
[00:19:21.000 --> 00:19:23.000]  我想起有個阿姨很好
[00:19:23.000 --> 00:19:26.000]  她知道我媽媽離開了
[00:19:26.000 --> 00:19:28.000]  即是我認識爸爸的
[00:19:28.000 --> 00:19:30.000]  她就帶我們去玩
[00:19:30.000 --> 00:19:33.000]  帶我們三兄妹去玩
[00:19:33.000 --> 00:19:35.000]  因為那時候我們其實需要媽媽
[00:19:35.000 --> 00:19:37.000]  小時候我們那時候不太知道
[00:19:37.000 --> 00:19:39.000]  總之知道很缺
[00:19:39.000 --> 00:19:40.000]  所以很想媽媽
[00:19:40.000 --> 00:19:42.000]  但她就帶我們去玩
[00:19:42.000 --> 00:19:43.000]  安慰我們
[00:19:43.000 --> 00:19:45.000]  和我們聊天
[00:19:45.000 --> 00:19:48.000]  我記得有幾長的時間
[00:19:48.000 --> 00:19:50.000]  我覺得這個就是神
[00:19:50.000 --> 00:19:53.000]  祂是我生命裏面的天使
[00:19:53.000 --> 00:19:55.000]  祂就是一個好撒瑪利亞
[00:19:55.000 --> 00:19:59.000]  我相信我們生命裏面都遇過這些人
[00:19:59.000 --> 00:20:01.000]  就算你說我遇得很少
[00:20:01.000 --> 00:20:04.000]  可能你就是一直在做撒瑪利亞
[00:20:04.000 --> 00:20:06.000]  你正在幫助很多人
[00:20:06.000 --> 00:20:08.000]  我相信神是在你眼中
[00:20:08.000 --> 00:20:10.000]  祂知道
[00:20:10.000 --> 00:20:12.000]  祂會安慰你
[00:20:12.000 --> 00:20:14.000]  這裏說
[00:20:14.000 --> 00:20:17.000]  我們要成為撒瑪利亞
[00:20:17.000 --> 00:20:21.000]  這整段聖經裏面最重要的有幾個字
[00:20:21.000 --> 00:20:24.000]  照樣行
[00:20:24.000 --> 00:20:27.000]  他回答這個律法師
[00:20:27.000 --> 00:20:29.000]  頭尾兩句話都是
[00:20:29.000 --> 00:20:30.000]  耶穌一開始問
[00:20:30.000 --> 00:20:33.000]  對了,你答得對,去行
[00:20:33.000 --> 00:20:34.000]  說完這個比喻
[00:20:34.000 --> 00:20:36.000]  你去行
[00:20:36.000 --> 00:20:37.000]  怎樣去行呢?
[00:20:37.000 --> 00:20:39.000]  剛才說知道怎會行得到
[00:20:39.000 --> 00:20:42.000]  知道就行得到就好了
[00:20:42.000 --> 00:20:44.000]  所以這整個比喻裏面
[00:20:44.000 --> 00:20:46.000]  最關鍵的,你看
[00:20:46.000 --> 00:20:50.000]  比喻裏面,你選哪幾個字
[00:20:50.000 --> 00:20:52.000]  比喻裏面
[00:20:52.000 --> 00:20:54.000]  再上一點
[00:20:54.000 --> 00:20:55.000]  你選哪幾個字
[00:20:55.000 --> 00:21:00.000]  有幾個字
[00:21:00.000 --> 00:21:01.000]  什麼字
[00:21:01.000 --> 00:21:04.000]  再上一點
[00:21:04.000 --> 00:21:08.000]  去到這個33節
[00:21:08.000 --> 00:21:09.000]  33節
[00:21:09.000 --> 00:21:13.000]  對不起
[00:21:13.000 --> 00:21:14.000]  33節
[00:21:14.000 --> 00:21:19.000]  唯有一個
[00:21:19.000 --> 00:21:22.000]  做什麼
[00:21:22.000 --> 00:21:25.000]  動了詞分
[00:21:25.000 --> 00:21:27.000]  大家都看見的
[00:21:27.000 --> 00:21:28.000]  都看見的
[00:21:28.000 --> 00:21:29.000]  看得太多了
[00:21:29.000 --> 00:21:31.000]  我問一下頂姐妹
[00:21:31.000 --> 00:21:33.000]  我們天天看新聞
[00:21:33.000 --> 00:21:34.000]  看路過的東西
[00:21:34.000 --> 00:21:36.000]  是不是很多
[00:21:36.000 --> 00:21:37.000]  看得到的
[00:21:37.000 --> 00:21:40.000]  但看得好像看不到
[00:21:40.000 --> 00:21:42.000]  這個祭司利美人就是
[00:21:42.000 --> 00:21:45.000]  看得到,看不到
[00:21:45.000 --> 00:21:46.000]  看不到
[00:21:46.000 --> 00:21:47.000]  當看不到,走過
[00:21:47.000 --> 00:21:49.000]  因為心裏面
[00:21:49.000 --> 00:21:50.000]  如果一看
[00:21:50.000 --> 00:21:52.000]  一下去就要觸動心
[00:21:52.000 --> 00:21:53.000]  所以封住它
[00:21:53.000 --> 00:21:54.000]  不要看得到
[00:21:54.000 --> 00:21:55.000]  當看不到
[00:21:55.000 --> 00:21:56.000]  新聞馬上過
[00:21:56.000 --> 00:21:59.000]  講第二個話題
[00:21:59.000 --> 00:22:01.000]  一個無國界醫生
[00:22:01.000 --> 00:22:02.000]  我有資助
[00:22:02.000 --> 00:22:05.000]  他一看就是無國界醫生
[00:22:05.000 --> 00:22:08.000]  他應該是得到最基本的藥物
[00:22:08.000 --> 00:22:12.000]  每天五元
[00:22:12.000 --> 00:22:15.000]  心裏面有你
[00:22:15.000 --> 00:22:19.000]  看見就動了詞心
[00:22:19.000 --> 00:22:21.000]  我查過這個動了詞心
[00:22:21.000 --> 00:22:22.000]  這個動字
[00:22:22.000 --> 00:22:25.000]  原來在新約聖經裏面
[00:22:25.000 --> 00:22:27.000]  它會譯來連文
[00:22:27.000 --> 00:22:29.000]  有時會譯動了詞心
[00:22:29.000 --> 00:22:31.000]  有時會譯連文
[00:22:31.000 --> 00:22:33.000]  我找到一個經文
[00:22:33.000 --> 00:22:38.000]  究竟我們怎樣做我們心靈裏的觸動
[00:22:38.000 --> 00:22:41.000]  黃色那些就是看見
[00:22:41.000 --> 00:22:43.000]  就要發生
[00:22:43.000 --> 00:22:46.000]  藍色的就是連文
[00:22:46.000 --> 00:22:49.000]  譯連文或者譯動了詞心
[00:22:49.000 --> 00:22:51.000]  然後就有行動
[00:22:51.000 --> 00:22:53.000]  這裏說耶穌出來見到很多人
[00:22:53.000 --> 00:22:54.000]  就怎樣
[00:22:54.000 --> 00:22:57.000]  見到很多病人就醫治他們
[00:22:57.000 --> 00:22:58.000]  是甚麼
[00:22:58.000 --> 00:22:59.000]  連文
[00:22:59.000 --> 00:23:01.000]  耶穌就醫治他們
[00:23:01.000 --> 00:23:03.000]  這裏耶穌叫門徒來
[00:23:03.000 --> 00:23:04.000]  他說
[00:23:04.000 --> 00:23:06.000]  我連文這些眾人
[00:23:06.000 --> 00:23:08.000]  因為那班人跟著耶穌幾天
[00:23:08.000 --> 00:23:10.000]  三天沒有東西吃
[00:23:10.000 --> 00:23:12.000]  耶穌不想他們餓著
[00:23:12.000 --> 00:23:13.000]  疲乏地走
[00:23:13.000 --> 00:23:15.000]  所以耶穌連文他們
[00:23:15.000 --> 00:23:16.000]  就怎樣
[00:23:16.000 --> 00:23:18.000]  五餅二魚或者七餅幾條魚
[00:23:18.000 --> 00:23:20.000]  餵飽他們
[00:23:20.000 --> 00:23:22.000]  給他們吃
[00:23:22.000 --> 00:23:24.000]  這裏
[00:23:24.000 --> 00:23:25.000]  我連文他們
[00:23:25.000 --> 00:23:27.000]  因為他們三天已經沒有吃
[00:23:27.000 --> 00:23:28.000]  都是同一類
[00:23:28.000 --> 00:23:31.000]  是五餅魚和七餅幾條魚的神蹟
[00:23:31.000 --> 00:23:33.000]  你看到同樣是這樣寫的
[00:23:33.000 --> 00:23:34.000]  看見
[00:23:34.000 --> 00:23:36.000]  或者跟著他們的需要
[00:23:36.000 --> 00:23:37.000]  連文
[00:23:37.000 --> 00:23:38.000]  然後他有行動
[00:23:38.000 --> 00:23:39.000]  好
[00:23:39.000 --> 00:23:40.000]  接著
[00:23:40.000 --> 00:23:41.000]  耶穌動了詞心
[00:23:41.000 --> 00:23:43.000]  將他眼一個核子
[00:23:43.000 --> 00:23:44.000]  他呼求
[00:23:44.000 --> 00:23:46.000]  大衛的子孫醫治我
[00:23:46.000 --> 00:23:48.000]  耶穌就動了詞心
[00:23:48.000 --> 00:23:50.000]  伸手摸他的眼
[00:23:50.000 --> 00:23:53.000]  他立刻就看到了
[00:23:53.000 --> 00:23:56.000]  接著有一個掌大麻風的來求耶穌
[00:23:56.000 --> 00:23:58.000]  他說主如果你肯
[00:23:58.000 --> 00:24:00.000]  你一定叫我能夠潔淨的
[00:24:00.000 --> 00:24:01.000]  耶穌
[00:24:01.000 --> 00:24:02.000]  他動了詞心
[00:24:02.000 --> 00:24:03.000]  肯了我
[00:24:03.000 --> 00:24:05.000]  我一手伸手又摸他
[00:24:05.000 --> 00:24:07.000]  他就得醫治
[00:24:07.000 --> 00:24:08.000]  好
[00:24:08.000 --> 00:24:10.000]  這個僕人
[00:24:10.000 --> 00:24:14.000]  獻一千兩銀紙
[00:24:14.000 --> 00:24:15.000]  一千萬兩
[00:24:15.000 --> 00:24:17.000]  獻這個銀紙
[00:24:17.000 --> 00:24:19.000]  這個耶穌
[00:24:19.000 --> 00:24:21.000]  這個僕人的主人
[00:24:21.000 --> 00:24:23.000]  這個主人動了詞心
[00:24:23.000 --> 00:24:26.000]  就釋放了爭去厭債
[00:24:26.000 --> 00:24:27.000]  其實這個比喻
[00:24:27.000 --> 00:24:28.000]  是在說
[00:24:28.000 --> 00:24:30.000]  前面上文是在說
[00:24:30.000 --> 00:24:33.000]  要恕你的弟兄七十個七字
[00:24:33.000 --> 00:24:37.000]  這裡在教我們彼此的要恕
[00:24:37.000 --> 00:24:38.000]  要彼此的
[00:24:38.000 --> 00:24:39.000]  因著神要恕我們
[00:24:39.000 --> 00:24:41.000]  我們要彼此要恕
[00:24:41.000 --> 00:24:42.000]  接著
[00:24:42.000 --> 00:24:44.000]  耶穌出來見了許多人就連文他們
[00:24:44.000 --> 00:24:46.000]  因為他們如同羊
[00:24:46.000 --> 00:24:47.000]  沒有牧羊一般
[00:24:47.000 --> 00:24:50.000]  於是開口教訓他們
[00:24:50.000 --> 00:24:52.000]  教訓他們
[00:24:52.000 --> 00:24:53.000]  連文
[00:24:53.000 --> 00:24:55.000]  耶穌就開口教訓
[00:24:55.000 --> 00:24:56.000]  好
[00:24:56.000 --> 00:25:00.000]  鬼女子把她的兒子
[00:25:00.000 --> 00:25:01.000]  丟到火裡
[00:25:01.000 --> 00:25:03.000]  她就求神連文他
[00:25:03.000 --> 00:25:05.000]  這個爸爸求神連文他
[00:25:05.000 --> 00:25:06.000]  幫助他
[00:25:06.000 --> 00:25:07.000]  耶穌就連文他
[00:25:07.000 --> 00:25:08.000]  斥責那個污鬼
[00:25:08.000 --> 00:25:10.000]  污鬼就離開
[00:25:10.000 --> 00:25:11.000]  好
[00:25:11.000 --> 00:25:12.000]  接著再看
[00:25:12.000 --> 00:25:13.000]  主體見那個寡婦
[00:25:13.000 --> 00:25:15.000]  窮寡婦的兒子死了
[00:25:15.000 --> 00:25:17.000]  耶穌連文他
[00:25:17.000 --> 00:25:18.000]  就開
[00:25:18.000 --> 00:25:19.000]  就要送神蹟
[00:25:19.000 --> 00:25:20.000]  叫死人復活
[00:25:20.000 --> 00:25:22.000]  寡婦的死人要復活
[00:25:22.000 --> 00:25:25.000]  接著就是這段聖經
[00:25:25.000 --> 00:25:26.000]  《路加福音》這段
[00:25:26.000 --> 00:25:28.000]  看見動了慈心
[00:25:28.000 --> 00:25:29.000]  就上前用油
[00:25:29.000 --> 00:25:30.000]  酒
[00:25:30.000 --> 00:25:31.000]  倒在傷處
[00:25:31.000 --> 00:25:33.000]  放在牲畜上
[00:25:33.000 --> 00:25:34.000]  照影他
[00:25:34.000 --> 00:25:35.000]  去到旅館
[00:25:35.000 --> 00:25:36.000]  翌日還要再給錢
[00:25:36.000 --> 00:25:38.000]  持續地去關懷他
[00:25:38.000 --> 00:25:39.000]  簡單說
[00:25:39.000 --> 00:25:40.000]  他幫人
[00:25:40.000 --> 00:25:41.000]  幫到底
[00:25:41.000 --> 00:25:43.000]  持續地去幫他
[00:25:43.000 --> 00:25:44.000]  好
[00:25:44.000 --> 00:25:45.000]  接著
[00:25:45.000 --> 00:25:47.000]  《路加福音》十五章二十節
[00:25:47.000 --> 00:25:48.000]  於是起來
[00:25:48.000 --> 00:25:49.000]  往他的父親那裡去
[00:25:49.000 --> 00:25:50.000]  這裡在說
[00:25:50.000 --> 00:25:52.000]  耶穌在說浪子的比喻
[00:25:52.000 --> 00:25:54.000]  在說神對我們的愛
[00:25:54.000 --> 00:25:55.000]  相隔還遠
[00:25:55.000 --> 00:25:56.000]  這個父親
[00:25:56.000 --> 00:25:59.000]  上帝看見我們動了慈心
[00:25:59.000 --> 00:26:01.000]  就跑來擁抱我們
[00:26:01.000 --> 00:26:03.000]  連連親嘴
[00:26:03.000 --> 00:26:04.000]  還有一段聖經
[00:26:04.000 --> 00:26:06.000]  待會我再說
[00:26:06.000 --> 00:26:08.000]  說完這個
[00:26:08.000 --> 00:26:10.000]  《馬達福音》九章三十五
[00:26:10.000 --> 00:26:11.000]  三十八節
[00:26:11.000 --> 00:26:13.000]  耶穌走遍各城各鄉
[00:26:13.000 --> 00:26:14.000]  在會堂裡教誨人
[00:26:14.000 --> 00:26:15.000]  宣講天國福音
[00:26:15.000 --> 00:26:16.000]  有醫治各人的病症
[00:26:16.000 --> 00:26:17.000]  簡單說
[00:26:17.000 --> 00:26:19.000]  就是剛才上面的
[00:26:19.000 --> 00:26:22.000]  耶穌做醫治和宣講
[00:26:22.000 --> 00:26:24.000]  都是因著憐憫
[00:26:24.000 --> 00:26:26.000]  是帶出來的行動
[00:26:26.000 --> 00:26:29.000]  祂就看見很多人憐憫他們
[00:26:29.000 --> 00:26:30.000]  因為他們困苦流離
[00:26:30.000 --> 00:26:32.000]  與同樣無任何人一般
[00:26:32.000 --> 00:26:33.000]  於是對門徒說
[00:26:33.000 --> 00:26:35.000]  要收的莊稼多
[00:26:35.000 --> 00:26:36.000]  作供的人少
[00:26:36.000 --> 00:26:38.000]  所以當求莊稼主
[00:26:38.000 --> 00:26:42.000]  打發供人出去收他的莊稼
[00:26:42.000 --> 00:26:45.000]  我們看到一大段的聖經
[00:26:45.000 --> 00:26:46.000]  都是從這個
[00:26:46.000 --> 00:26:48.000]  耶穌看見很多人
[00:26:48.000 --> 00:26:49.000]  耶穌看見人們的困苦
[00:26:49.000 --> 00:26:51.000]  耶穌看見人們的需要
[00:26:51.000 --> 00:26:53.000]  看見他們現在需要的幫助
[00:26:53.000 --> 00:26:54.000]  耶穌動了自心
[00:26:54.000 --> 00:26:57.000]  祂就伸發出行為
[00:26:57.000 --> 00:26:59.000]  所以可以這樣說
[00:26:59.000 --> 00:27:02.000]  憐憫不是只是一種情懷
[00:27:02.000 --> 00:27:04.000]  不是一種感覺而已
[00:27:04.000 --> 00:27:07.000]  祂是會帶出行動的
[00:27:07.000 --> 00:27:08.000]  這個聖經裡看到
[00:27:08.000 --> 00:27:10.000]  所有耶穌觸動的
[00:27:10.000 --> 00:27:11.000]  都是祂的行為
[00:27:11.000 --> 00:27:13.000]  原來祂去宣講
[00:27:13.000 --> 00:27:15.000]  是憐憫來的
[00:27:15.000 --> 00:27:17.000]  你被餵飽給祂吃
[00:27:17.000 --> 00:27:18.000]  所以現在有派飯
[00:27:18.000 --> 00:27:20.000]  剛才我才說起
[00:27:20.000 --> 00:27:22.000]  在新澤普派飯
[00:27:22.000 --> 00:27:23.000]  是不是很多人派飯
[00:27:23.000 --> 00:27:24.000]  我們也有的
[00:27:24.000 --> 00:27:26.000]  我們和小生去派糖水
[00:27:26.000 --> 00:27:28.000]  派給露宿者
[00:27:28.000 --> 00:27:32.000]  冷的時候就去煮暖的糖水
[00:27:32.000 --> 00:27:34.000]  有時候會派被子等等
[00:27:34.000 --> 00:27:35.000]  政府那些也好
[00:27:35.000 --> 00:27:37.000]  其實這些都是憐憫的工作
[00:27:37.000 --> 00:27:38.000]  因為那天很冷
[00:27:38.000 --> 00:27:39.000]  憐憫祂
[00:27:39.000 --> 00:27:40.000]  可憐祂
[00:27:40.000 --> 00:27:42.000]  心裡不想這樣
[00:27:42.000 --> 00:27:44.000]  所以我們有派飯工作
[00:27:44.000 --> 00:27:46.000]  現在派到一個地步
[00:27:46.000 --> 00:27:48.000]  在橋底三百五十人
[00:27:48.000 --> 00:27:50.000]  一個星期
[00:27:50.000 --> 00:27:52.000]  派了幾年
[00:27:52.000 --> 00:27:54.000]  派到現在
[00:27:54.000 --> 00:27:55.000]  已經有人信主了
[00:27:55.000 --> 00:27:57.000]  回了教會
[00:27:57.000 --> 00:28:00.000]  而且讀過奇兵
[00:28:00.000 --> 00:28:03.000]  三個
[00:28:03.000 --> 00:28:06.000]  在街上橋底是接觸的
[00:28:06.000 --> 00:28:07.000]  你看看
[00:28:07.000 --> 00:28:08.000]  我們有去服侍
[00:28:08.000 --> 00:28:11.000]  主叫我們去深水埗
[00:28:11.000 --> 00:28:13.000]  三百五十萬頂姐妹
[00:28:13.000 --> 00:28:14.000]  不是三十五人
[00:28:14.000 --> 00:28:16.000]  是三百五十人站在那裡
[00:28:16.000 --> 00:28:18.000]  誰想講見證
[00:28:18.000 --> 00:28:20.000]  誰想試試大壽司哥
[00:28:20.000 --> 00:28:23.000]  誰想來分享
[00:28:23.000 --> 00:28:25.000]  甚至分享訊息都可以
[00:28:25.000 --> 00:28:26.000]  他們很乖的
[00:28:26.000 --> 00:28:27.000]  全部聽你的
[00:28:27.000 --> 00:28:29.000]  好像現在這樣坐在那裡
[00:28:29.000 --> 00:28:30.000]  不過他們站在那裡
[00:28:30.000 --> 00:28:32.000]  沒有椅子
[00:28:32.000 --> 00:28:35.000]  這是神之奇智
[00:28:35.000 --> 00:28:37.000]  所以這是憐憫
[00:28:37.000 --> 00:28:40.000]  我們如果在生命裡遇到有需要的人
[00:28:40.000 --> 00:28:41.000]  我們做什麼呢
[00:28:41.000 --> 00:28:43.000]  我們可以怎樣回應呢
[00:28:43.000 --> 00:28:45.000]  大家留意這個比喻
[00:28:45.000 --> 00:28:48.000]  他說路過其實是偶然遇到
[00:28:48.000 --> 00:28:52.000]  只是在生活裡遇到的機會
[00:28:52.000 --> 00:28:54.000]  其實我們都可以做的
[00:28:54.000 --> 00:28:56.000]  只要你的心要動
[00:28:56.000 --> 00:28:58.000]  心要有一個憐憫的心
