
[00:00:00.000 --> 00:00:03.600]  歷代自下第七章第一節
[00:20:16.880 --> 00:20:19.640]  雖然我們現在已經非常習慣
[00:20:19.640 --> 00:20:21.920]  祀堂崇拜這樣的安排
[00:20:21.920 --> 00:20:23.680]  很習慣
[00:20:23.680 --> 00:20:27.440]  雖然明明知道開工有很多不方便的地方
[00:20:27.440 --> 00:20:30.760]  我都知道停車第一個就很不方便
[00:20:30.760 --> 00:20:32.840]  但神今天還是要對我們說
[00:20:32.840 --> 00:20:38.720]  嘿這是啓行向前的時候到了
[00:20:38.720 --> 00:20:42.760]  因爲神要帶領我們進入一個新的季節裏
[00:20:42.760 --> 00:20:45.720]  神要帶領我們進入新的工作的裏面
[00:20:45.720 --> 00:20:47.200]  在這個新的季節當中
[00:20:47.200 --> 00:20:50.480]  神要賜下新鮮的恩高在我們中間
[00:20:50.480 --> 00:20:54.800]  這個新鮮的恩高能夠帶給我們一種突破的恩典
[00:20:54.800 --> 00:20:58.520]  斷開一切沉重惡
[00:20:58.520 --> 00:21:01.440]  前幾個禮拜我一直在傳講一個信息
[00:21:01.440 --> 00:21:06.280]  你要知道這是神恢復的季節來到了
[00:21:06.280 --> 00:21:09.600]  神要在我們中間做補還的工作
[00:21:09.600 --> 00:21:13.200]  過去仇敵在我們生命當中所奪去的
[00:21:13.200 --> 00:21:16.760]  神說他要一個一個補還給我們
[00:21:16.760 --> 00:21:20.360]  過去那些難阻我們向前的事情的鎖鏈
[00:21:20.360 --> 00:21:22.920]  現在通通要被斷開
[00:21:22.920 --> 00:21:27.120]  過去在我們生命當中那種重擔沉重惡
[00:21:27.120 --> 00:21:30.000]  現在要一個一個被神斷開
[00:21:30.000 --> 00:21:31.360]  Amen
[00:21:31.360 --> 00:21:35.880]  你說牧師真的有這樣的可能嗎
[00:21:35.880 --> 00:21:38.960]  我相信上禮拜的superbowl
[00:21:38.960 --> 00:21:41.640]  看了沒有啊
[00:21:41.640 --> 00:21:47.440]  就是神要對今天這個世代最清楚一個sign
[00:21:47.440 --> 00:21:49.600]  一個信號
[00:21:49.600 --> 00:21:53.920]  上禮拜愛國者隊跟獵鷹隊在比賽的時候
[00:21:53.920 --> 00:21:57.920]  到了第三局還只剩下一局
[00:21:57.920 --> 00:22:02.160]  獵鷹隊還是以28比10在領先
[00:22:02.160 --> 00:22:05.200]  這是根據以前所有的經驗
[00:22:05.200 --> 00:22:10.240]  都說不可能再反敗爲勝的局面
[00:22:10.240 --> 00:22:16.240]  可是愛國者隊竟然能夠在最後8分鐘反敗爲勝
[00:22:16.240 --> 00:22:21.040]  而且最後以34比28戰勝獵鷹隊
[00:22:21.040 --> 00:22:24.440]  哇
[00:22:24.440 --> 00:22:28.000]  這次直到如今都是大家津津樂道的話題
[00:22:28.000 --> 00:22:34.160]  有人形容那最後8分鐘是有如神助啊
[00:22:34.160 --> 00:22:38.280]  我相信那不單是一場精彩的比賽
[00:22:38.280 --> 00:22:40.000]  當我看那個球賽的時候
[00:22:40.000 --> 00:22:44.640]  我真的感覺到是神要向我們所說的一個信息
[00:22:44.640 --> 00:22:46.800]  從這場球賽我們學到兩個功課
[00:22:46.800 --> 00:22:49.480]  第一個功課永不放棄
[00:22:49.480 --> 00:22:52.520]  跟你們說永不放棄
[00:22:52.520 --> 00:22:57.360]  無論你現在的光景有多麼失敗挫折軟弱
[00:22:57.360 --> 00:23:00.440]  永遠不要放棄
[00:23:00.440 --> 00:23:03.800]  我記得在球賽到中場的時候
[00:23:03.800 --> 00:23:06.440]  那個時候還是28比3
[00:23:06.440 --> 00:23:10.720]  所有的評論家都說不可能
[00:23:10.720 --> 00:23:13.840]  愛國者的四分衛Tom Brady
[00:23:13.840 --> 00:23:16.200]  他對他的隊友說了一句話
[00:23:16.200 --> 00:23:20.080]  他說We are still in the game
[00:23:20.080 --> 00:23:23.240]  球賽還沒打完啊
[00:23:23.240 --> 00:23:27.200]  意思就是說不要放棄
[00:23:27.200 --> 00:23:30.880]  無論從人的眼中來看是多麼不可能的事情
[00:23:30.880 --> 00:23:33.520]  你一定要堅持到底
[00:23:33.520 --> 00:23:35.760]  永遠不要放棄
[00:23:35.760 --> 00:23:37.160]  Amen
[00:23:37.160 --> 00:23:38.400]  第二個功課
[00:23:38.400 --> 00:23:40.120]  再神沒有難成的事
[00:23:40.120 --> 00:23:43.160]  跟你們說再神沒有難成的事
[00:23:43.160 --> 00:23:45.640]  我相信在那最後的八分鐘
[00:23:45.640 --> 00:23:48.920]  不只是有如神助
[00:23:48.920 --> 00:23:50.160]  在我看球賽的時候
[00:23:50.160 --> 00:23:53.520]  我覺得根本就是神的工作
[00:23:53.520 --> 00:23:57.000]  在人覺得完全怎麼可能呢
[00:23:57.000 --> 00:24:01.000]  你看的時候簡直是超乎你所求所想
[00:24:01.000 --> 00:24:02.080]  怎麼可能
[00:24:02.080 --> 00:24:04.240]  在完全不可能的時候
[00:24:04.240 --> 00:24:09.440]  是神使他們能夠反敗爲勝
[00:24:09.440 --> 00:24:13.000]  當我看那個球賽我很得激勵
[00:24:13.000 --> 00:24:16.320]  第二年無論你現在的光景是什麼
[00:24:16.320 --> 00:24:20.520]  我們一定要再一次緊緊抓住神的應許
[00:24:20.520 --> 00:24:23.320]  相信神大能的作爲
[00:24:23.320 --> 00:24:25.280]  無論我們人以爲多麼不可能
[00:24:25.280 --> 00:24:27.160]  連我們自己以爲多麼不可能
[00:24:27.160 --> 00:24:29.600]  我告訴你神在我們身上所能成就
[00:24:29.600 --> 00:24:32.840]  還是遠超過我們所求所想的
[00:24:32.840 --> 00:24:37.280]  所以第二年今天神呼召我們要啓行向前
[00:24:37.280 --> 00:24:40.400]  因爲那是個新的領域要我們進入
[00:24:40.400 --> 00:24:43.800]  有個新的工作是要我們來完成
[00:24:43.800 --> 00:24:47.880]  我們就應當勇敢前行
[00:24:47.880 --> 00:24:50.440]  約瑟雅經一章第三節
[00:24:50.440 --> 00:24:51.960]  我們看見神對約瑟雅說
[00:24:51.960 --> 00:24:54.240]  凡你們腳掌所踏之地
[00:24:54.240 --> 00:24:59.160]  我都照着我所應許摩西的話賜給你們
[00:24:59.160 --> 00:25:03.000]  要注意神沒有對摩西說
[00:25:03.000 --> 00:25:05.400]  凡你腳掌所踏之地
[00:25:05.400 --> 00:25:05.960]  我都賜
[00:25:05.960 --> 00:25:08.080]  好像是對約瑟雅一個人講
[00:25:08.080 --> 00:25:09.080]  沒有
[00:25:09.080 --> 00:25:11.360]  神最說什麼了凡什麼
[00:25:11.360 --> 00:25:13.240]  你們腳掌
[00:25:13.240 --> 00:25:15.520]  請問誰是你們
[00:25:15.520 --> 00:25:17.400]  就是我們沒錯
[00:25:17.400 --> 00:25:21.840]  在林良堂大家訓練有素
[00:25:21.840 --> 00:25:24.840]  換句話說不只是牧師一個人
[00:25:24.840 --> 00:25:27.320]  而是每一位信徒
[00:25:27.320 --> 00:25:32.440]  我們都必須同心合意來啓行向前
[00:25:32.440 --> 00:25:37.800]  雖然擺在前面又是一條向來沒走過的道路
[00:25:37.800 --> 00:25:40.560]  但只要我們勇敢向前行
[00:25:40.560 --> 00:25:44.960]  我們必然能夠經歷到神突破的神蹟
[00:25:44.960 --> 00:25:48.240]  而且能夠經歷到神應許的祝福的
[00:25:48.240 --> 00:25:49.600]  Amen
[00:25:49.600 --> 00:25:54.960]  各位今天是一個非常值得紀念的日子
[00:25:54.960 --> 00:25:58.920]  今天是我們要動土典禮的日子
[00:25:58.920 --> 00:26:03.080]  我們一同宣告Shakina Glory見殿計劃
[00:26:03.080 --> 00:26:05.640]  即將要開工了
[00:26:05.640 --> 00:26:10.000]  我們預定開工的時間是四月三號
[00:26:10.000 --> 00:26:12.920]  然後要花十二個月的時間
[00:26:12.920 --> 00:26:16.880]  所以大概會在明年的四月五月
[00:26:16.880 --> 00:26:18.840]  將會全部完工
[00:26:18.840 --> 00:26:22.240]  我們希望在明年暑假要辦個Big Conference
[00:26:22.240 --> 00:26:23.880]  我們要Celebrate
[00:26:23.880 --> 00:26:25.240]  Amen
[00:26:25.240 --> 00:26:28.680]  今天也是個歡喜快樂的日子
[00:26:28.680 --> 00:26:33.200]  因爲看見神正率領我們向前進
[00:26:33.200 --> 00:26:36.120]  當你看見今天能夠動土的時候
[00:26:36.120 --> 00:26:39.400]  你就知道神與我們同在
[00:26:39.400 --> 00:26:40.680]  Amen
[00:26:40.680 --> 00:26:42.760]  所以走的時候千萬不要忘記
[00:26:42.760 --> 00:26:47.160]  在門口我們爲你預備了一些小玻璃瓶
[00:26:47.160 --> 00:26:49.520]  我們希望你能夠到外面
[00:26:49.520 --> 00:26:53.160]  我們有很多的箱子裏面充滿了都是土
[00:26:53.160 --> 00:26:55.400]  能夠挖一點土帶回去
[00:26:55.400 --> 00:26:56.800]  就像這小瓶子這樣
[00:26:56.800 --> 00:26:57.600]  我已經做好了
[00:26:57.600 --> 00:26:59.880]  放在我的櫃子裏面
[00:26:59.880 --> 00:27:02.240]  做一個紀念
[00:27:02.240 --> 00:27:04.000]  回去幹什麼呢
[00:27:04.000 --> 00:27:06.800]  每一次當你看到玻璃瓶的時候
[00:27:06.800 --> 00:27:10.720]  要爲聖殿的功臣來禱告
[00:27:10.720 --> 00:27:14.560]  尼西米在建造耶路撒冷城牆的時候
[00:27:14.560 --> 00:27:17.360]  他吩咐所有的以色列百姓
[00:27:17.360 --> 00:27:19.160]  要一手做工
[00:27:19.160 --> 00:27:21.240]  一手拿兵器
[00:27:21.240 --> 00:27:21.880]  什麼意思呢
[00:27:21.880 --> 00:27:23.760]  一邊要建造
[00:27:23.760 --> 00:27:24.960]  什麼是兵器
[00:27:24.960 --> 00:27:27.720]  屬靈的兵器就是禱告
[00:27:27.720 --> 00:27:29.360]  一邊做工
[00:27:29.360 --> 00:27:30.760]  一邊禱告
[00:27:30.760 --> 00:27:33.600]  因爲仇敵會來攪擾我們的
[00:27:33.600 --> 00:27:37.360]  但是我們要奉耶穌基督德聖明賜責仇敵的作爲
[00:27:37.360 --> 00:27:41.560]  要爲教會建造一個禱告的圍牆
[00:27:41.560 --> 00:27:43.960]  保護的圍牆
[00:27:43.960 --> 00:27:46.840]  所以每一次當你看見這個瓶子
[00:27:46.840 --> 00:27:49.920]  要爲教會的建建功臣禱告
[00:27:49.920 --> 00:27:51.320]  不但禱告
[00:27:51.320 --> 00:27:53.480]  也要來做宣告
[00:27:53.480 --> 00:27:56.120]  我們要宣告神的應許
[00:27:56.120 --> 00:28:00.840]  神要讓他榮耀的同在降臨在我們中間
[00:28:00.840 --> 00:28:02.640]  要來做宣告
[00:28:02.640 --> 00:28:04.960]  當神的榮耀同在降臨的時候
[00:28:04.960 --> 00:28:08.120]  神復興的火要降臨在我們中間
[00:28:08.120 --> 00:28:09.080]  你們
[00:28:09.080 --> 00:28:13.320]  我們要看見神要吸引萬人來歸向耶穌基督
[00:28:13.320 --> 00:28:15.000]  我們要一邊禱告
[00:28:15.000 --> 00:28:16.480]  一邊宣告
[00:28:16.480 --> 00:28:19.240]  一直到完成這聖殿爲止
[00:28:19.240 --> 00:28:20.120]  你們
[00:28:20.120 --> 00:28:23.200]  所以不要忘記每一個人都拿一個瓶子
[00:28:23.200 --> 00:28:24.840]  孩子們也都有的
[00:28:24.840 --> 00:28:27.960]  我們是每一個人今天無論你能不能參加
[00:28:27.960 --> 00:28:29.560]  一點鐘的洞土典禮
[00:28:29.560 --> 00:28:33.240]  你都今天有一個紀念品一定要帶回去
[00:28:33.240 --> 00:28:34.000]  你們
[00:28:34.000 --> 00:28:36.600]  我們一起禱告
[00:28:36.600 --> 00:28:39.360]  親愛的我們再次來到一邊獻上我們的感謝與讚美
[00:28:39.360 --> 00:28:41.760]  謝謝你主啊
[00:28:41.760 --> 00:28:46.240]  真的當我們回想這二十幾年來
[00:28:46.240 --> 00:28:49.200]  真的你的恩典就是訴說不盡的
[00:28:49.200 --> 00:28:51.160]  直到如今
[00:28:51.160 --> 00:28:54.560]  今天我們真的能夠洞土了
[00:28:54.560 --> 00:28:59.200]  真是夢想成真
[00:28:59.200 --> 00:29:02.440]  讓我們在這裏不只是歡喜快樂
[00:29:02.440 --> 00:29:04.800]  也讓我們真的與你一同
[00:29:04.800 --> 00:29:07.440]  警醒禱告
[00:29:07.440 --> 00:29:08.800]  一同來宣告
[00:29:08.800 --> 00:29:11.600]  你的應許必要降臨
[00:29:11.600 --> 00:29:14.960]  你的心意要在這地上得到滿足
[00:29:14.960 --> 00:29:17.640]  因爲你一直在尋找
[00:29:17.640 --> 00:29:20.800]  一個榮耀的居所在地上
[00:29:20.800 --> 00:29:24.360]  主但願我們每一個人活在你的面前
[00:29:24.360 --> 00:29:27.560]  讓這個教會也活在你的面前
[00:29:27.560 --> 00:29:31.840]  願你在這個教會得到最大的榮耀
[00:29:31.840 --> 00:29:33.360]  我們謝謝你
[00:29:33.360 --> 00:29:35.200]  再次來到你面前
[00:29:35.200 --> 00:29:38.960]  我們求你的聖靈親自的運行
[00:29:38.960 --> 00:29:42.400]  再一次讓我們抓住你的應許
[00:29:42.400 --> 00:29:44.040]  勇敢前行
[00:29:44.040 --> 00:29:48.160]  直到我們看見你榮耀的聖殿見完爲止
[00:29:48.160 --> 00:29:49.960]  謝謝主將一切榮耀歸給你
[00:29:49.960 --> 00:29:52.440]  感謝禱告奉耶穌得聖的名祈求
[00:29:52.440 --> 00:29:54.440]  阿們~
