
[00:00:00.000 --> 00:00:03.000]  各位崇基禮拜堂的大兄姊妹平安
[00:20:28.360 --> 00:20:33.360]  我們在畫面上看到地震海嘯的畫面
[00:20:33.360 --> 00:20:36.360]  我們都覺得非常震驚
[00:20:36.360 --> 00:20:40.360]  我就在311之後的一個月
[00:20:40.360 --> 00:20:42.360]  即是2011年4月11日
[00:20:42.360 --> 00:20:47.360]  就被香港派去和日本基督教協進會的總幹事
[00:20:47.360 --> 00:20:49.360]  尚田博子牧師
[00:20:49.360 --> 00:20:52.360]  和南韓台灣幾個教會代表
[00:20:52.360 --> 00:20:54.360]  一起去探訪災區
[00:20:54.360 --> 00:20:59.360]  探訪災區就比較經驗到
[00:20:59.360 --> 00:21:01.360]  實際看到發生了甚麼
[00:21:01.360 --> 00:21:04.360]  第一就是經驗地震
[00:21:04.360 --> 00:21:08.360]  因為地震原來是有餘震的
[00:21:08.360 --> 00:21:10.360]  有時有些是六七級的
[00:21:10.360 --> 00:21:14.360]  我們當時在搭車的時候
[00:21:14.360 --> 00:21:16.360]  我們在吃晚飯
[00:21:16.360 --> 00:21:18.360]  有人跟我們說
[00:21:18.360 --> 00:21:20.360]  震緊了你知道嗎
[00:21:20.360 --> 00:21:22.360]  我說不是很覺得
[00:21:22.360 --> 00:21:24.360]  因為很餓只顧著吃東西
[00:21:24.360 --> 00:21:27.360]  其實那時已經是五點四級的餘震
[00:21:27.360 --> 00:21:32.360]  我們看到經過香港人常去旅遊的地方
[00:21:32.360 --> 00:21:33.360]  松島
[00:21:33.360 --> 00:21:38.360]  整個松島被海水浸泡過之後的現象
[00:21:38.360 --> 00:21:41.360]  我們去到石卷市
[00:21:41.360 --> 00:21:44.360]  最近海邊的一個地方
[00:21:44.360 --> 00:21:48.360]  那裡的房屋全部都爛了
[00:21:48.360 --> 00:21:51.360]  沒有水沒有電已經一個月了
[00:21:51.360 --> 00:21:54.360]  也沒有人在那裡走動
[00:21:54.360 --> 00:21:56.360]  我們經過的時候
[00:21:56.360 --> 00:22:00.360]  我現在還依稀有這樣的印象
[00:22:00.360 --> 00:22:03.360]  聞到一種非常難聞的氣味
[00:22:03.360 --> 00:22:08.360]  平時我們房屋裡不會有這樣的氣味
[00:22:08.360 --> 00:22:11.360]  好像一個死城一樣
[00:22:11.360 --> 00:22:18.360]  車被海水沖到平時不會出現的地方
[00:22:18.360 --> 00:22:22.360]  譬如在田中心那裡有輛車
[00:22:22.360 --> 00:22:27.360]  譬如那輛車飄在一個石壆上面
[00:22:27.360 --> 00:22:30.360]  石壆有幾呎高
[00:22:30.360 --> 00:22:34.360]  這些我都覺得是很超現實的
[00:22:34.360 --> 00:22:38.360]  好像不是在這個世界裡發生的一樣
[00:22:38.360 --> 00:22:41.360]  我們整個團的人都是經驗到
[00:22:41.360 --> 00:22:46.360]  看到這個自然界的力量
[00:22:46.360 --> 00:22:49.360]  我們會不會在這些經驗裡
[00:22:49.360 --> 00:22:52.360]  同樣不只看到這個自然界的力量
[00:22:52.360 --> 00:22:56.360]  我們同樣看到上帝那種的能力
[00:22:56.360 --> 00:23:00.360]  和他的榮耀在這裡臨在呢?
[00:23:00.360 --> 00:23:03.360]  這個你可以說是第二種
[00:23:03.360 --> 00:23:07.360]  我們經驗到上帝臨在的方式
[00:23:07.360 --> 00:23:11.360]  第三種我就叫他做感人的上主
[00:23:11.360 --> 00:23:15.360]  我們第三段經文是羅馬書第八章十二到十七節
[00:23:15.360 --> 00:23:19.360]  也有我們讀的第四段經文《禹汗福音》
[00:23:19.360 --> 00:23:23.360]  我們也在聖靈降臨節之後
[00:23:23.360 --> 00:23:28.360]  其實這兩段都有講到聖靈的工作
[00:23:28.360 --> 00:23:31.360]  聖靈內在我們內心裡面去工作
[00:23:31.360 --> 00:23:33.360]  打動我們改變我們
[00:23:33.360 --> 00:23:35.360]  使我們認識自己是誰
[00:23:35.360 --> 00:23:37.360]  認識自己是一個罪人等等
[00:23:37.360 --> 00:23:41.360]  這些我們都說是聖靈的力量
[00:23:41.360 --> 00:23:44.360]  羅馬書第八章十二到十七節
[00:23:44.360 --> 00:23:48.360]  就講到當一個人認識主之後
[00:23:48.360 --> 00:23:51.360]  和主建立了關係之後
[00:23:51.360 --> 00:23:54.360]  我們生命裡面的改變
[00:23:54.360 --> 00:23:57.360]  我們就成為了一家人
[00:23:57.360 --> 00:23:59.360]  於是我們就在內心裡面
[00:23:59.360 --> 00:24:02.360]  很自然地喊出一句話
[00:24:02.360 --> 00:24:04.360]  就說「阿爸」
[00:24:04.360 --> 00:24:06.360]  就是這樣來稱呼我們的上帝
[00:24:06.360 --> 00:24:10.360]  這個也是以色列人一般不會這樣稱呼的
[00:24:10.360 --> 00:24:14.360]  因為以色列人在教育裡面讀到耶和華
[00:24:14.360 --> 00:24:16.360]  我們現在也叫耶和華
[00:24:16.360 --> 00:24:19.360]  其實在以色列的語言裡面
[00:24:19.360 --> 00:24:23.360]  那個是發不出音的字
[00:24:23.360 --> 00:24:25.360]  意思是讀到那裡就不敢讀了
[00:24:25.360 --> 00:24:28.360]  因為上帝是這麼高超
[00:24:28.360 --> 00:24:31.360]  其實祂的名字是不可以喊出來的
[00:24:31.360 --> 00:24:33.360]  不可以叫出來的
[00:24:33.360 --> 00:24:35.360]  但是到了新約的時候
[00:24:35.360 --> 00:24:41.360]  當保羅去形容我們和上帝之間的關係的時候
[00:24:41.360 --> 00:24:45.360]  他用了一個非常常用
[00:24:45.360 --> 00:24:49.360]  也是人類在學畫的時候
[00:24:49.360 --> 00:24:51.360]  可能是第一個第二個會懂得叫的
[00:24:51.360 --> 00:24:53.360]  就是「阿爸」
[00:24:53.360 --> 00:24:55.360]  這個是一個發音
[00:24:55.360 --> 00:24:59.360]  來形容我們和上帝之間的關係
[00:24:59.360 --> 00:25:04.360]  聖經就說這個不再是一個奴僕和主人之間的關係
[00:25:04.360 --> 00:25:08.360]  當然我們聖經裡面也譯作奴僕
[00:25:08.360 --> 00:25:11.360]  但是如果我們知道新約的時期
[00:25:11.360 --> 00:25:13.360]  其實那個就是一個奴隸
[00:25:13.360 --> 00:25:16.360]  就是完全沒有自由的一個人
[00:25:16.360 --> 00:25:19.360]  是差不多等於一種物件一樣
[00:25:19.360 --> 00:25:20.360]  或者是沒有價值的
[00:25:20.360 --> 00:25:22.360]  就是一個這麼低的位置
[00:25:22.360 --> 00:25:26.360]  和主人之間的距離
[00:25:26.360 --> 00:25:28.360]  見到主人也會害怕
[00:25:28.360 --> 00:25:30.360]  但是不是了
[00:25:30.360 --> 00:25:31.360]  現在和上帝之間
[00:25:31.360 --> 00:25:36.360]  就是好像「阿爸」和子女一樣的關係
[00:25:36.360 --> 00:25:39.360]  聖靈內在我們內心裡面
[00:25:39.360 --> 00:25:43.360]  去引導我們使我們渴望上主
[00:25:43.360 --> 00:25:46.360]  使我們經驗到上主的指引
[00:25:46.360 --> 00:25:51.360]  使我們願意也有力量來過一個聖潔的生活
[00:25:51.360 --> 00:25:56.360]  不再在上主不喜歡的邪惡的事情裡面
[00:25:56.360 --> 00:25:58.360]  保羅的形容就是
[00:25:58.360 --> 00:26:00.360]  如果上帝的靈住在你們裡面
[00:26:00.360 --> 00:26:04.360]  你們就不屬肉體而是屬聖靈了
[00:26:04.360 --> 00:26:07.360]  就是我們整個人完全屬於上帝
[00:26:07.360 --> 00:26:10.360]  也有上帝的靈住在我們內心裡面
[00:26:10.360 --> 00:26:13.360]  去做這些更新的工作
[00:26:13.360 --> 00:26:15.360]  使我們得以改變
[00:26:15.360 --> 00:26:17.360]  有時候我們可能說
[00:26:17.360 --> 00:26:21.360]  我不是和昨天覺得自己是同一個人
[00:26:21.360 --> 00:26:24.360]  不覺得自己變了很多
[00:26:24.360 --> 00:26:27.360]  我們每一天的經驗都是連貫的
[00:26:27.360 --> 00:26:29.360]  但是正如有時候
[00:26:29.360 --> 00:26:32.360]  你有一些沒見很久的朋友
[00:26:32.360 --> 00:26:34.360]  你一年之後見到他的時候
[00:26:34.360 --> 00:26:38.360]  他說沒見你一陣子你瘦了
[00:26:38.360 --> 00:26:40.360]  是嗎?我瘦了嗎?我自己不覺得
[00:26:40.360 --> 00:26:43.360]  因為你每一天的轉變
[00:26:43.360 --> 00:26:45.360]  正如我們做基督徒的時候
[00:26:45.360 --> 00:26:48.360]  我們可能一年裡面
[00:26:48.360 --> 00:26:50.360]  我們不覺得自己變了很多
[00:26:50.360 --> 00:26:53.360]  但是當我們受聖靈的塑造的時候
[00:26:53.360 --> 00:26:55.360]  別人看你的時候就不同了
[00:26:55.360 --> 00:26:57.360]  你平時說話都不是這樣
[00:26:57.360 --> 00:26:58.360]  很粗魯的
[00:26:58.360 --> 00:26:59.360]  現在為什麼斯文了這麼多
[00:26:59.360 --> 00:27:01.360]  為什麼你溫柔了這麼多
[00:27:01.360 --> 00:27:05.360]  你真的經驗到你有實質的改變
[00:27:05.360 --> 00:27:07.360]  一段時間之後
[00:27:07.360 --> 00:27:09.360]  可能有時候我們回想都會
[00:27:09.360 --> 00:27:11.360]  你做了基督徒十年之後
[00:27:11.360 --> 00:27:13.360]  你回想十年前
[00:27:13.360 --> 00:27:15.360]  為什麼自己那時候是這樣
[00:27:15.360 --> 00:27:17.360]  你完全想像不到自己以前是這樣的人
[00:27:17.360 --> 00:27:20.360]  現在就變成了另一個人一樣
[00:27:20.360 --> 00:27:24.360]  有些人都會這樣體會到
[00:27:24.360 --> 00:27:28.360]  其實我們這個世界
[00:27:28.360 --> 00:27:31.360]  很需要聖靈的工作和改變
[00:27:31.360 --> 00:27:35.360]  否則我們這個世界是沒有什麼希望的
[00:27:35.360 --> 00:27:39.360]  基督徒在保羅這裡所說
[00:27:39.360 --> 00:27:42.360]  和其他聖經在保羅也說
[00:27:42.360 --> 00:27:44.360]  我們就好像一個和平使者一樣
[00:27:44.360 --> 00:27:47.360]  要為這個世界創造和平
[00:27:47.360 --> 00:27:49.360]  我們生命的改變
[00:27:49.360 --> 00:27:52.360]  也帶動著社會有所改變
[00:27:52.360 --> 00:27:56.360]  我們人類都很渴望和平
[00:27:56.360 --> 00:27:59.360]  不過如果我們細心想一想
[00:27:59.360 --> 00:28:01.360]  我們現在整個世界的走向
[00:28:01.360 --> 00:28:05.360]  並不能夠為我們帶來和平
[00:28:05.360 --> 00:28:08.360]  最明顯的例子是什麼呢
[00:28:08.360 --> 00:28:10.360]  最明顯的例子
[00:28:10.360 --> 00:28:12.360]  就是很多國家都說
[00:28:12.360 --> 00:28:14.360]  我是很愛和平的
[00:28:14.360 --> 00:28:18.360]  但是這些國家都不斷製造更強的武器
[00:28:18.360 --> 00:28:20.360]  和訓練更強的軍隊
[00:28:20.360 --> 00:28:23.360]  最強的國家都是這樣做
[00:28:23.360 --> 00:28:25.360]  如果你問這些國家
[00:28:25.360 --> 00:28:28.360]  為什麼需要這麼多武器和軍隊呢
[00:28:28.360 --> 00:28:30.360]  他們都會這樣回答
[00:28:30.360 --> 00:28:34.360]  這些是用來保護我們的人民的
[00:28:34.360 --> 00:28:38.360]  結果是怎樣呢
[00:28:38.360 --> 00:28:40.360]  就是國與國之間大家不信任
[00:28:40.360 --> 00:28:43.360]  結果大家都在軍事競賽裡面
[00:28:43.360 --> 00:28:45.360]  要成為最強的那個
[00:28:45.360 --> 00:28:48.360]  這個就是人類的悲劇
[00:28:48.360 --> 00:28:50.360]  即是說假和平之名
[00:28:50.360 --> 00:28:52.360]  去發動各種的戰爭
[00:28:52.360 --> 00:28:56.360]  這樣下去人類又怎樣能夠有和平呢
[00:28:56.360 --> 00:28:58.360]  所以我們需要上主與我們同在
[00:28:58.360 --> 00:29:01.360]  去改變我們每一個人的生命
[00:29:01.360 --> 00:29:04.360]  使我們成為一個和平的使者
[00:29:04.360 --> 00:29:06.360]  去追求真正的和平
[00:29:06.360 --> 00:29:09.360]  聖經裡面加在太書第五章
[00:29:09.360 --> 00:29:11.360]  二十二到二十三節就這樣形容
[00:29:11.360 --> 00:29:13.360]  他說聖靈所見的果子
[00:29:13.360 --> 00:29:15.360]  是人內喜樂和平
[00:29:15.360 --> 00:29:17.360]  忍耐恩慈良善信實
[00:29:17.360 --> 00:29:19.360]  溫柔節制
[00:29:19.360 --> 00:29:21.360]  這些事情是沒有律法禁止的
[00:29:21.360 --> 00:29:25.360]  當我們都為這個社會的緣故
[00:29:25.360 --> 00:29:27.360]  貢獻我們一分的力量
[00:29:27.360 --> 00:29:29.360]  貢獻正面的力量
[00:29:29.360 --> 00:29:32.360]  來到好像聖靈這些果子一樣
[00:29:32.360 --> 00:29:35.360]  來到生活在這個世界上
[00:29:35.360 --> 00:29:38.360]  這樣我們的世界自然會有所改變
[00:29:38.360 --> 00:29:40.360]  正如我們今天就叫幸福
[00:29:40.360 --> 00:29:42.360]  三章一到十七節
[00:29:42.360 --> 00:29:44.360]  聖靈好像風一樣
[00:29:44.360 --> 00:29:46.360]  其實風和聖靈是同一個字
[00:29:46.360 --> 00:29:48.360]  在新約裡面
[00:29:48.360 --> 00:29:49.360]  希利文
[00:29:49.360 --> 00:29:51.360]  他從哪裡來
[00:29:51.360 --> 00:29:52.360]  吹向哪裡
[00:29:52.360 --> 00:29:53.360]  我們根本不知道
[00:29:53.360 --> 00:29:55.360]  突如其來神秘莫測
[00:29:55.360 --> 00:29:59.360]  但是當他吹進我們生命的時候
[00:29:59.360 --> 00:30:01.360]  就使我們產生改變
[00:30:01.360 --> 00:30:05.360]  那段聖經的形容就是一種的重生
[00:30:05.360 --> 00:30:10.360]  結果這個來找耶穌的尼哥德姆
[00:30:10.360 --> 00:30:12.360]  他晚上來找耶穌
[00:30:12.360 --> 00:30:16.360]  約翰福音這個形容是有特別的意思
[00:30:16.360 --> 00:30:18.360]  耶穌希望他做的是什麼呢
[00:30:18.360 --> 00:30:20.360]  就不再在黑暗裡面
[00:30:20.360 --> 00:30:23.360]  做一個光明之子
[00:30:23.360 --> 00:30:27.360]  可以在人面前承認耶穌是他的師父
[00:30:27.360 --> 00:30:29.360]  也不用怕
[00:30:29.360 --> 00:30:36.360]  光明和黑暗就是約翰福音一個很重要的主題
[00:30:36.360 --> 00:30:40.360]  當我們生活在聖靈的能力裡面的時候
[00:30:40.360 --> 00:30:43.360]  我們就有力量去產生改變
[00:30:43.360 --> 00:30:47.360]  使得上主對我們這種感動的力量
[00:30:47.360 --> 00:30:49.360]  也成為我們生命的動力
[00:30:49.360 --> 00:30:52.360]  為這個世界來創造和平
[00:30:52.360 --> 00:30:56.360]  建立是兄弟姐妹的關係和其他人
[00:30:56.360 --> 00:31:00.360]  與上帝建立一個父母與子女之間的關係
[00:31:00.360 --> 00:31:02.360]  這是一個重生的生命
[00:31:02.360 --> 00:31:05.360]  是聖靈自己特別的作為
[00:31:05.360 --> 00:31:06.360]  總括來說
[00:31:06.360 --> 00:31:08.360]  上主是呼召的上主
[00:31:08.360 --> 00:31:09.360]  祂向我們顯現
[00:31:09.360 --> 00:31:15.360]  並且呼召我們去完成祂創造和更新這個世界的使命
[00:31:15.360 --> 00:31:18.360]  上主也是一個威嚴的上主
[00:31:18.360 --> 00:31:22.360]  祂在這個世界裡的萬事萬物裡顯示祂自己
[00:31:22.360 --> 00:31:25.360]  我們透過世界所發生的一切事情
[00:31:25.360 --> 00:31:28.360]  我們更深刻地體驗祂的臨在
[00:31:28.360 --> 00:31:31.360]  上主也是感動人的上主
[00:31:31.360 --> 00:31:33.360]  祂差遣聖靈進入我們內心
[00:31:33.360 --> 00:31:34.360]  感動我們
[00:31:34.360 --> 00:31:35.360]  更新我們
[00:31:35.360 --> 00:31:37.360]  使我們成為新人
[00:31:37.360 --> 00:31:40.360]  並且肩負起和平事蹟的職份
[00:31:40.360 --> 00:31:45.360]  在神與人之間、人與人之間去締造和平
[00:31:45.360 --> 00:31:48.360]  盼望上主保守和賜福我們眾人
[00:31:48.360 --> 00:31:49.360]  以及祂的教會
[00:31:49.360 --> 00:31:53.360]  使我們都能成為祂合縱的器皿
[00:31:53.360 --> 00:31:54.360]  誠心所願
