
[00:00:00.000 --> 00:00:01.540]  大鏡節目,早晨
[00:19:24.280 --> 00:19:25.560]  只是在於自己
[00:19:25.560 --> 00:19:27.860]  耶穌所答的問題
[00:19:27.860 --> 00:19:29.660]  不是撇除了他們的焦點
[00:19:29.660 --> 00:19:31.960]  主耶穌關心我們每一個人
[00:19:31.960 --> 00:19:33.740]  關心我們每一個群體
[00:19:33.740 --> 00:19:36.040]  但耶穌所答的是有一個日期
[00:19:36.040 --> 00:19:38.100]  只是沒有人知道的
[00:19:38.100 --> 00:19:41.680]  就是當再提一次,當聖靈降臨在你身上的時候
[00:19:41.680 --> 00:19:43.220]  你就會得著能力
[00:19:43.220 --> 00:19:45.260]  從耶路撒冷、猶太傳至
[00:19:45.260 --> 00:19:47.580]  撒瑪利亞直到地極,我相信大家都很熟悉這些
[00:19:47.580 --> 00:19:51.920]  今天不是宣教主義,不過碰巧我有感動講
[00:19:52.180 --> 00:19:55.760]  這篇文章,等一下Will跟我們分享他的經歷
[00:19:55.760 --> 00:19:58.320]  上帝的安排
[00:19:58.320 --> 00:20:01.400]  謝牧師吩咐我說的時候
[00:20:01.400 --> 00:20:03.700]  我知道不是宣教主義
[00:20:03.700 --> 00:20:08.060]  不過我心裡看到這篇經文,我很想跟大家分享
[00:20:08.060 --> 00:20:13.420]  聖靈讓他得到能力,不過我相信我們聽得久了的時候就發覺
[00:20:13.420 --> 00:20:18.300]  耶路撒冷、猶太傳至、撒瑪利亞直到地極,背都會背,但對於自己來說
[00:20:18.300 --> 00:20:19.580]  其實是相當
[00:20:19.580 --> 00:20:21.100]  不容易理解的
[00:20:22.380 --> 00:20:25.960]  這麼寬的地方,做些什麼呢?當然我們知道其實是從
[00:20:25.960 --> 00:20:30.840]  希臘文聖經看,很多人說這四個地方其實是同時間做的
[00:20:30.840 --> 00:20:33.660]  但是說坦白話
[00:20:33.660 --> 00:20:35.460]  如果在一個群體來說
[00:20:35.460 --> 00:20:39.280]  我們怎麼能夠同時間做這麼多地方的工作呢?直到地極
[00:20:39.280 --> 00:20:45.680]  所以我又不是太願意同意說我們先由耶路撒冷開始,然後由太傳地
[00:20:45.680 --> 00:20:46.960]  撒瑪利亞直到地極
[00:20:46.960 --> 00:20:48.500]  洋蔥慢慢去
[00:20:48.500 --> 00:20:50.300]  我都比較同意是一起去做的
[00:20:50.300 --> 00:20:52.080]  不過我比較同意是
[00:20:52.340 --> 00:20:54.380]  依附上帝的帶領
[00:20:54.380 --> 00:20:57.200]  緊貼上帝的心意
[00:20:57.200 --> 00:21:02.320]  上帝叫誰去做什麼呢?就不是大家可以決定的
[00:21:02.320 --> 00:21:04.620]  是上帝決定的
[00:21:04.620 --> 00:21:07.960]  上帝感動的,再說怎樣等候
[00:21:07.960 --> 00:21:11.540]  坐在那裡、站在那裡、躺在那裡都不對,知道嗎?
[00:21:11.540 --> 00:21:12.820]  走出去
[00:21:12.820 --> 00:21:18.200]  所以大使命的重點不是走出去,很抱歉
[00:21:18.200 --> 00:21:19.460]  我最近
[00:21:19.460 --> 00:21:21.240]  都因為幾個問題
[00:21:21.500 --> 00:21:22.520]  令我很煩躁
[00:21:22.520 --> 00:21:25.080]  為什麼呢?好像騰騰鑽一樣
[00:21:25.080 --> 00:21:28.660]  大使命很多時候我們都很會背,其實大使命怎麼解呢?
[00:21:28.660 --> 00:21:30.460]  我們很少去解的
[00:21:30.460 --> 00:21:32.500]  又可能真的會解,但又可能
[00:21:32.500 --> 00:21:34.040]  沒有一個認真去解的
[00:21:34.040 --> 00:21:39.420]  認真去讀的,所以我用了兩天時間,用了三腳貓的原文
[00:21:39.420 --> 00:21:42.740]  很久都沒有試過用原文翻譯
[00:21:42.740 --> 00:21:45.300]  於是翻譯出來,我用了部分時間
[00:21:45.300 --> 00:21:47.100]  寫成了一篇文章
[00:21:47.100 --> 00:21:49.660]  我放在外面,大家可以拿出來看看
[00:21:50.420 --> 00:21:52.460]  為什麼大使命就是門徒訓練
[00:21:52.460 --> 00:21:55.540]  其實大使命裡面說得很清楚
[00:21:55.540 --> 00:21:57.580]  就是門徒訓練
[00:21:57.580 --> 00:22:02.200]  然後最後就是上帝願意和人一起的心
[00:22:02.200 --> 00:22:07.580]  上帝願意和人一起,是要經過我們去
[00:22:07.580 --> 00:22:11.160]  使萬民作主的門徒,是誰去的?
[00:22:11.160 --> 00:22:12.440]  我去?
[00:22:12.440 --> 00:22:13.200]  你去?
[00:22:13.200 --> 00:22:14.480]  不是的
[00:22:14.480 --> 00:22:16.780]  是你們要去的
[00:22:16.780 --> 00:22:18.840]  是教會
[00:22:19.600 --> 00:22:20.620]  因為當下
[00:22:20.620 --> 00:22:22.420]  馬太說的是
[00:22:22.420 --> 00:22:23.440]  教會
[00:22:23.440 --> 00:22:25.500]  是十一個使徒
[00:22:25.500 --> 00:22:31.380]  接受任命的時候,是你們要去的,所以簡單來說
[00:22:31.380 --> 00:22:35.480]  教會要使萬民作主的教會
[00:22:35.480 --> 00:22:39.820]  門徒要使萬民作主的門徒
[00:22:39.820 --> 00:22:42.120]  門徒訓練
[00:22:42.120 --> 00:22:43.660]  是可以是一個課程
[00:22:43.660 --> 00:22:45.720]  但是
[00:22:45.720 --> 00:22:46.740]  如果
[00:22:46.740 --> 00:22:49.040]  我們真的清楚去看
[00:22:49.300 --> 00:22:55.440]  馬太、路加、馬可、約翰所寫的門徒訓練,是整團耶穌從祂降身
[00:22:55.440 --> 00:23:00.060]  進入伽利利的時候,從呼召開始
[00:23:00.060 --> 00:23:02.600]  跟隨才是門徒,記得嗎?
[00:23:02.600 --> 00:23:05.420]  記得耶穌呼召馬太嗎?
[00:23:05.420 --> 00:23:07.220]  你來跟從我
[00:23:07.220 --> 00:23:10.040]  馬太就去跟從祂,多聽話
[00:23:10.040 --> 00:23:13.360]  是一種的跟隨
[00:23:14.140 --> 00:23:20.280]  是一種成長的過程,是一種成性,是一種掌握怎樣報導、分享耶穌基督的使命
[00:23:20.280 --> 00:23:25.140]  那要說什麼呢?其實上面都說了,受害之後
[00:23:25.140 --> 00:23:26.180]  所說的事
[00:23:26.180 --> 00:23:31.540]  時間關係,我沒辦法詳細說裡面的內容
[00:23:31.540 --> 00:23:34.100]  其實整個報導內容
[00:23:34.100 --> 00:23:36.420]  最基本的東西我們一定要說
[00:23:36.420 --> 00:23:38.460]  復活說不說呢?
[00:23:38.460 --> 00:23:40.760]  主再來說不說呢?
[00:23:40.760 --> 00:23:42.820]  還是大家只是很關心
[00:23:43.320 --> 00:23:44.340]  你信耶穌
[00:23:44.340 --> 00:23:46.900]  就得永生呢?
[00:23:46.900 --> 00:23:50.220]  道牧師,我們是這樣說的,不是這回事
[00:23:50.220 --> 00:23:53.040]  是,不過你覺不覺得,說說
[00:23:53.040 --> 00:23:54.580]  教會的成長
[00:23:54.580 --> 00:23:58.420]  普世教會的成長,對於個人
[00:23:58.420 --> 00:23:59.960]  得永生
[00:23:59.960 --> 00:24:02.260]  是比其他事情更重要的福音裡面
[00:24:02.260 --> 00:24:03.540]  覺不覺得?
[00:24:03.540 --> 00:24:05.340]  最少
[00:24:05.340 --> 00:24:06.100]  復活
[00:24:06.100 --> 00:24:08.660]  好像我們不是很關心
[00:24:08.660 --> 00:24:10.980]  好像不是很關心
[00:24:10.980 --> 00:24:12.760]  因為離我們很遠
[00:24:13.260 --> 00:24:14.800]  因為我們沒有經驗
[00:24:14.800 --> 00:24:18.900]  最少同在是什麼,我們覺得很抽象
[00:24:18.900 --> 00:24:20.940]  一點都不抽象
[00:24:20.940 --> 00:24:22.740]  不過沒辦法在這裡說很多
[00:24:22.740 --> 00:24:24.020]  一點都不抽象
[00:24:24.020 --> 00:24:29.640]  同在是上帝的心意,直到馬太福音結尾都仍然在說
[00:24:29.640 --> 00:24:31.940]  我就常與你們同在
[00:24:31.940 --> 00:24:33.740]  直到這世界的末了
[00:24:33.740 --> 00:24:36.040]  為什麼要說這件事
[00:24:36.040 --> 00:24:38.100]  跟
[00:24:38.100 --> 00:24:39.620]  祂的託付
[00:24:39.620 --> 00:24:40.900]  作主門徒
[00:24:40.900 --> 00:24:41.920]  很有關係
[00:24:42.180 --> 00:24:45.260]  所以在訓練、在課程是很重要
[00:24:45.260 --> 00:24:47.300]  我知道教會
[00:24:47.300 --> 00:24:49.340]  其實普世教會
[00:24:49.340 --> 00:24:50.620]  都在說這件事
[00:24:50.620 --> 00:24:51.900]  門徒訓練
[00:24:51.900 --> 00:24:52.940]  2018年
[00:24:52.940 --> 00:24:55.480]  華福會最後壓軸的講員
[00:24:55.480 --> 00:24:57.020]  莊信德牧師
[00:24:57.020 --> 00:24:59.080]  是一個很年輕的學者、牧者
[00:24:59.080 --> 00:25:03.680]  他把門訓和大使命合在一起來說是很正確的
[00:25:03.680 --> 00:25:07.280]  所以今年華福會都是在說使命門徒
[00:25:07.280 --> 00:25:10.600]  你會看到很多錄音出來
[00:25:11.880 --> 00:25:13.420]  所以分不開對方
[00:25:13.420 --> 00:25:14.700]  不是在說課程
[00:25:14.700 --> 00:25:16.240]  是在說弟兄姊妹
[00:25:16.240 --> 00:25:18.800]  你自己的生命
[00:25:18.800 --> 00:25:20.580]  跟照命的結合
[00:25:20.580 --> 00:25:22.640]  你的生命
[00:25:22.640 --> 00:25:24.940]  再不是單單為了
[00:25:24.940 --> 00:25:25.700]  得救而已
[00:25:25.700 --> 00:25:27.760]  就算你向人傳福音
[00:25:27.760 --> 00:25:31.080]  你只是擔心對方能不能得救嗎?
[00:25:31.080 --> 00:25:33.120]  不應該這樣
[00:25:33.120 --> 00:25:36.460]  不知道有沒有打破了你一些想法
[00:25:36.460 --> 00:25:40.800]  是不是傳福音最重要是使人得救呢
[00:25:42.080 --> 00:25:45.660]  得救是誰的工作呢?是上帝的工作,但是你要告訴更多的東西
[00:25:45.660 --> 00:25:49.000]  你盼望上帝的同在嗎?
[00:25:49.000 --> 00:25:51.820]  你相信復活嗎?
[00:25:51.820 --> 00:25:53.620]  你怎樣講復活的?弟兄姊妹
[00:25:53.620 --> 00:26:00.520]  你怎樣講復活的?等等其實今天在這個講壇上沒有辦法講太多
[00:26:00.520 --> 00:26:05.120]  不過從耶路撒冷、猶太、全地撒瑪利亞直到地極
[00:26:05.120 --> 00:26:07.940]  是上帝給我們的使命
[00:26:09.220 --> 00:26:12.540]  有一位長老問我,我們的使命就是
[00:26:12.540 --> 00:26:16.120]  一個蔣議會的主席說,我們的使命就是做Migrant Church
[00:26:16.120 --> 00:26:16.900]  我說
[00:26:16.900 --> 00:26:18.420]  沒有問題的
[00:26:18.420 --> 00:26:20.480]  你們沒有違反聖經
[00:26:20.480 --> 00:26:21.760]  食堂
[00:26:21.760 --> 00:26:24.320]  做Migrant Church,做回自己的族群
[00:26:24.320 --> 00:26:27.900]  本族是在萬族的裏面,是不是?
[00:26:27.900 --> 00:26:31.480]  耶路撒冷、猶太、全地、撒瑪利亞
[00:26:31.480 --> 00:26:35.060]  都算,勉強是撒瑪利亞,都算是本族
[00:26:35.060 --> 00:26:36.100]  到地極
[00:26:36.100 --> 00:26:37.380]  就是由本族
[00:26:37.380 --> 00:26:38.400]  到
[00:26:39.680 --> 00:26:40.700]  不是本族
[00:26:40.700 --> 00:26:44.000]  所以今天已經不是很講
[00:26:44.000 --> 00:26:45.020]  萬族
[00:26:45.020 --> 00:26:47.060]  而是講未得之民
[00:26:47.060 --> 00:26:49.620]  從二十世紀開始
[00:26:49.620 --> 00:26:54.480]  全球的差會已經是在講未得之民
[00:26:54.480 --> 00:26:57.800]  你門口多不多未得之民呢?
[00:26:57.800 --> 00:27:00.120]  這個希望
[00:27:00.120 --> 00:27:02.940]  大家留意一下,我最近搬了上去
[00:27:02.940 --> 00:27:04.220]  上樓
[00:27:04.220 --> 00:27:06.760]  搬了上樓住
[00:27:07.020 --> 00:27:10.360]  我那層樓今天真的是聯合國
[00:27:10.360 --> 00:27:12.140]  有中國
[00:27:12.140 --> 00:27:14.180]  有浙江、有上海
[00:27:14.180 --> 00:27:16.240]  我都開始認識你了
[00:27:16.240 --> 00:27:20.340]  對面有一個印度的年輕家庭,很友善的
[00:27:20.340 --> 00:27:22.880]  昨晚我煮飯時,警鐘響了,因為
[00:27:22.880 --> 00:27:25.960]  師母煎牛肉的時候,smoke alarm響得很厲害
[00:27:25.960 --> 00:27:27.760]  他馬上衝過來
[00:27:27.760 --> 00:27:30.820]  我已經跟他很熟了
[00:27:30.820 --> 00:27:33.380]  這個年輕人最初是很內向的
[00:27:33.380 --> 00:27:35.440]  一個家庭有兩個小朋友
[00:27:35.700 --> 00:27:37.240]  對面有一個浙江人
[00:27:37.240 --> 00:27:38.520]  旁邊有個意大利人
[00:27:38.520 --> 00:27:41.080]  不過他的名字很難讀,到現在都不記得
[00:27:41.080 --> 00:27:44.920]  你有很多機會
[00:27:44.920 --> 00:27:46.960]  去見證耶穌
[00:27:46.960 --> 00:27:50.540]  但是你不要記得有一天
[00:27:50.540 --> 00:27:52.080]  萬國的託付
[00:27:52.080 --> 00:27:53.880]  是託付在教會的身上
[00:27:53.880 --> 00:27:55.660]  你怎麼做
[00:27:55.660 --> 00:27:57.980]  大家領袖去祈禱、去傾
[00:27:57.980 --> 00:28:00.020]  所以這是第二件事
[00:28:00.020 --> 00:28:01.820]  我們要注意
[00:28:01.820 --> 00:28:03.100]  要留意的事
[00:28:03.100 --> 00:28:04.880]  今天講的是
[00:28:05.140 --> 00:28:07.200]  是不是真的要做個professional missionary
[00:28:07.200 --> 00:28:09.500]  不少人都在說
[00:28:09.500 --> 00:28:13.080]  From professional missionary to the perfection mission
[00:28:13.080 --> 00:28:15.900]  我今天要和大家分享多一件事,就是這個責任
[00:28:15.900 --> 00:28:17.680]  交在個人身上
[00:28:17.680 --> 00:28:19.220]  群體身上
[00:28:19.220 --> 00:28:20.760]  Rather than說
[00:28:20.760 --> 00:28:24.600]  我們出去做荒蕪工作,好像是一個額外的工作
[00:28:24.600 --> 00:28:26.140]  特別講到差傳
[00:28:26.140 --> 00:28:28.440]  宣教、報道等等,直課
[00:28:28.440 --> 00:28:29.720]  很多大英姊妹都
[00:28:29.720 --> 00:28:31.000]  不知道怎樣解釋
[00:28:31.000 --> 00:28:33.820]  你簡單去記,其實都是做荒蕪工作
[00:28:35.600 --> 00:28:36.620]  什麼叫做荒蕪工作呢
[00:28:36.620 --> 00:28:39.440]  神閣的事其實就是福音
[00:28:39.440 --> 00:28:40.460]  福音的意思
[00:28:40.460 --> 00:28:44.300]  如果看一段聖經,很簡單地看,《史上行傳》這段聖經
[00:28:44.300 --> 00:28:46.360]  其實講到神閣福音
[00:28:46.360 --> 00:28:48.160]  和耶穌基督
[00:28:48.160 --> 00:28:51.220]  其實真正的,你看看下面的英文翻譯
[00:28:51.220 --> 00:28:52.500]  其實所謂
[00:28:52.500 --> 00:28:57.620]  福音,其實英文的翻譯是更加準確表達到原文的意思
[00:28:57.620 --> 00:29:02.220]  福音是關於神閣的事,看到嗎?concerning
[00:29:02.220 --> 00:29:03.500]  The kingdom of God
[00:29:06.060 --> 00:29:07.600]  and the name of Jesus
[00:29:07.600 --> 00:29:13.240]  幾乎在新約聖經所用的神閣的福音
[00:29:13.240 --> 00:29:16.820]  都是原文這樣去描述的
[00:29:16.820 --> 00:29:18.860]  是福音,the good news
[00:29:18.860 --> 00:29:20.920]  concerning the kingdom of God
[00:29:20.920 --> 00:29:23.980]  其實神閣的事
[00:29:23.980 --> 00:29:25.780]  就是福音
[00:29:25.780 --> 00:29:31.160]  所以我們知道神閣的事,今天老家跟我們講了好幾樣東西,雖然講不完
[00:29:31.160 --> 00:29:33.200]  最後一件事
[00:29:34.220 --> 00:29:35.240]  我們來到結束了
[00:29:35.240 --> 00:29:42.940]  第九節,受到者說,他們正看的時候,耶穌就被接上聖,有一朵雲彩把祂接走
[00:29:42.940 --> 00:29:44.720]  變看不見他了
[00:29:44.720 --> 00:29:47.800]  當他往上去的時候,他們就定睛望天
[00:29:47.800 --> 00:29:49.580]  什麼叫定睛?
[00:29:49.580 --> 00:29:50.360]  知不知道?
[00:29:50.360 --> 00:29:52.660]  望著look at
[00:29:52.660 --> 00:29:54.200]  仍視著天
[00:29:54.200 --> 00:29:58.020]  這種給我一個很深的感覺,在當下
[00:29:58.020 --> 00:30:00.340]  有可能其中的形式就是說
[00:30:00.340 --> 00:30:02.120]  為什麼還望著天
[00:30:02.380 --> 00:30:04.680]  為什麼還昂高頭望著天
[00:30:04.680 --> 00:30:11.080]  當然的確你要理解當下的門徒,跟我們今天的光景可能有相似的地方
[00:30:11.080 --> 00:30:19.520]  知不知道當下的門徒,其實對於發生這麼多事,耶穌復活了40天,他們已經不太知道復活是一件什麼事
[00:30:19.520 --> 00:30:21.320]  還記得復活的時候
[00:30:21.320 --> 00:30:22.860]  在路加告訴我們
[00:30:22.860 --> 00:30:24.140]  這班門徒其實很
[00:30:24.140 --> 00:30:24.900]  害怕
[00:30:24.900 --> 00:30:26.180]  他是看到鬼魂
[00:30:26.180 --> 00:30:26.960]  記得嗎
[00:30:26.960 --> 00:30:29.520]  記得吧,因為我怕我過時
[00:30:29.520 --> 00:30:30.800]  我就不跟你聊了
[00:30:31.320 --> 00:30:33.120]  路加24章告訴我們
[00:30:33.120 --> 00:30:37.720]  當耶穌在他們出現的時候,耶穌願他們平安,他們全部不平安的
[00:30:37.720 --> 00:30:39.260]  很害怕的
[00:30:39.260 --> 00:30:46.420]  耶穌我們摸摸看,雲是無骨無肉的,我是有的,肉身復活是我們要講的東西來的
[00:30:46.420 --> 00:30:49.500]  復活不是,我說了很多次
[00:30:49.500 --> 00:30:51.540]  不是看那些
[00:30:51.540 --> 00:30:52.820]  靈幻片
[00:30:52.820 --> 00:30:55.380]  不是攝青鬼,不是飄下飄下
[00:30:55.380 --> 00:30:57.940]  是肉身復活
[00:30:57.940 --> 00:30:59.220]  有身體的
[00:30:59.480 --> 00:31:01.780]  復活怎麼講呢,我想是將來再談
[00:31:01.780 --> 00:31:04.340]  但是態度是懷疑的
[00:31:04.340 --> 00:31:09.460]  從在墳墓裡面的懷疑,被懷疑到後來,以馬五屍路上的懷疑
[00:31:09.460 --> 00:31:16.120]  你們一切信得太遲,其實他們是接受不來,預備不來,跟我們這次有什麼相似
[00:31:16.120 --> 00:31:18.680]  復活真是很遙遠的
[00:31:18.680 --> 00:31:22.520]  我們是不是還在當初
[00:31:22.520 --> 00:31:25.080]  原地的地方
[00:31:25.080 --> 00:31:27.900]  仍是望天地說
[00:31:29.680 --> 00:31:32.760]  是不是還是這樣呢,我們還有沒有懷疑的態度在裡面
[00:31:32.760 --> 00:31:40.960]  大使命其中的原因,所以你們要去,有沒有留意「所以」這兩個字
[00:31:40.960 --> 00:31:44.020]  是跟懷疑很有關係
[00:31:44.020 --> 00:31:48.380]  我沒有在這裡講了,你回去看《馬太福音》
[00:31:48.380 --> 00:31:50.680]  恩爵仍然有人疑惑
[00:31:50.680 --> 00:31:52.720]  耶穌說權柄都在我手
[00:31:52.720 --> 00:31:54.520]  天上地下權柄在我的手
[00:31:55.280 --> 00:32:01.420]  所以你們要去,不去就經歷不到聖靈在帶領你生命上的那種轉變
[00:32:01.420 --> 00:32:04.500]  還記得
[00:32:04.500 --> 00:32:07.580]  我上次回來港島,應該不記得了,我記得
[00:32:07.580 --> 00:32:09.620]  耶穌
[00:32:09.620 --> 00:32:13.720]  差派門徒出去,由12個到70個,記得嗎
[00:32:13.720 --> 00:32:16.020]  四不主義,為什麼
[00:32:16.020 --> 00:32:20.620]  當你什麼都沒有的時候
[00:32:20.620 --> 00:32:22.160]  你知道你有聖靈
[00:32:22.160 --> 00:32:24.460]  當你什麼都缺乏的時候
[00:32:24.720 --> 00:32:27.280]  你知道你有需要,等你有時間
[00:32:27.280 --> 00:32:29.080]  你可以訪問一下Angus
[00:32:29.080 --> 00:32:33.940]  我們上到Panrith的時候,周圍都是人,但我們真的什麼都沒有
[00:32:33.940 --> 00:32:36.760]  最多的就是祈禱
[00:32:36.760 --> 00:32:38.800]  最多就是讀經
[00:32:38.800 --> 00:32:42.380]  弟兄姊妹
[00:32:42.380 --> 00:32:44.180]  今天我想我要
[00:32:44.180 --> 00:32:46.220]  結束停在這裡
[00:32:46.220 --> 00:32:48.520]  和你們分享一下
[00:32:48.520 --> 00:32:51.600]  經歷聖靈
[00:32:51.600 --> 00:32:53.140]  一些的經過
[00:32:54.160 --> 00:32:55.700]  有時候等候神
[00:32:55.700 --> 00:32:56.720]  其實
[00:32:56.720 --> 00:32:59.800]  都要敏銳於聖靈的聲音
[00:32:59.800 --> 00:33:03.120]  所謂關心別人
[00:33:03.120 --> 00:33:04.920]  福音的關心
[00:33:04.920 --> 00:33:06.960]  其實不單單在於
[00:33:06.960 --> 00:33:09.780]  我對你好,你對我好
[00:33:09.780 --> 00:33:15.160]  我記得我和教會在2006年開始就去短宣
[00:33:15.160 --> 00:33:16.680]  我都好幾年時間
[00:33:16.680 --> 00:33:21.560]  包括以往我牧羊的團契,我都帶他們去短宣的地方
[00:33:22.320 --> 00:33:24.880]  今天我知道有很多弟兄姊妹去城鄉的報道
[00:33:24.880 --> 00:33:26.420]  去不同的地方短宣
[00:33:26.420 --> 00:33:27.700]  不過在我
[00:33:27.700 --> 00:33:29.240]  過去這麼多年
[00:33:29.240 --> 00:33:31.020]  不少的人都問我
[00:33:31.020 --> 00:33:32.300]  那個牧師其實
[00:33:32.300 --> 00:33:35.120]  不少的教會都問我
[00:33:35.120 --> 00:33:37.160]  其實我們去了這麼多年
[00:33:37.160 --> 00:33:38.440]  去Mayland
[00:33:38.440 --> 00:33:40.760]  去Orange,去Double
[00:33:40.760 --> 00:33:42.540]  去哪裏去哪裏去哪裏
[00:33:42.540 --> 00:33:43.320]  究竟
[00:33:43.320 --> 00:33:44.840]  我們將來要做些什麼
[00:33:44.840 --> 00:33:47.660]  我說
[00:33:47.660 --> 00:33:49.200]  It's a good question
[00:33:49.200 --> 00:33:52.020]  不過我們應該在第一天去問
[00:33:52.780 --> 00:33:53.800]  From the day one
[00:33:53.800 --> 00:33:56.120]  我們就問我們要做些什麼
[00:33:56.120 --> 00:34:03.800]  悶訓,如果你知道悶訓不是一個課程,你就知道關心應該多於我對你好
[00:34:03.800 --> 00:34:08.400]  多於我只是去幫他查經
[00:34:08.400 --> 00:34:10.720]  而是你要訓練到他最少
[00:34:10.720 --> 00:34:12.240]  他懂得讀經
[00:34:12.240 --> 00:34:14.280]  然後他就懂得講聖經
[00:34:14.280 --> 00:34:17.360]  我最近就開始會訓練
[00:34:17.360 --> 00:34:19.160]  就是所謂Storytelling
[00:34:19.160 --> 00:34:21.200]  講故事的方式,你懂得讀
[00:34:21.460 --> 00:34:22.480]  就會懂得講
[00:34:22.480 --> 00:34:25.040]  當然很多的方法
[00:34:25.040 --> 00:34:26.320]  不是只有一種方法
[00:34:26.320 --> 00:34:30.420]  我在島國有一位孫教士很年輕
[00:34:30.420 --> 00:34:32.720]  只有三十六歲,來自於
[00:34:32.720 --> 00:34:34.000]  浙江的孫教士
[00:34:34.000 --> 00:34:36.560]  他在Santo 服侍
[00:34:36.560 --> 00:34:39.380]  說真的,目前的工場是非常的desperate
[00:34:39.380 --> 00:34:41.940]  所有,包括仲明,都退休了
[00:34:41.940 --> 00:34:46.040]  我幾經挽留都挽留不了,他真的要退休了
[00:34:46.040 --> 00:34:50.140]  那怎麼辦呢,巴拉雷克的孫教士退休了
[00:34:51.660 --> 00:34:53.720]  我幾乎想你現在面對的是全場真兇
[00:34:53.720 --> 00:34:56.280]  真的挺難受
[00:34:56.280 --> 00:34:58.320]  但我心裡面喜樂
[00:34:58.320 --> 00:34:59.600]  因為我覺得
[00:34:59.600 --> 00:35:00.380]  神啊
[00:35:00.380 --> 00:35:01.900]  What's your next plan
[00:35:01.900 --> 00:35:03.700]  你下一計劃是什麼呢
[00:35:03.700 --> 00:35:04.980]  我很想知道
[00:35:04.980 --> 00:35:08.820]  這個孫教士問我
[00:35:08.820 --> 00:35:11.120]  他說,牧師,我經常和他
[00:35:11.120 --> 00:35:11.900]  聊電話
[00:35:11.900 --> 00:35:14.460]  什麼叫門徒訓練
[00:35:14.460 --> 00:35:15.480]  我說
[00:35:15.480 --> 00:35:16.500]  簡單點說
[00:35:16.500 --> 00:35:17.520]  你就是去
[00:35:17.520 --> 00:35:19.820]  找一個託付出來
[00:35:19.820 --> 00:35:21.360]  能夠教導別人的人
[00:35:21.620 --> 00:35:23.420]  按正義分解上帝的讀
[00:35:23.420 --> 00:35:25.980]  Very straightforward
[00:35:25.980 --> 00:35:28.020]  不用想太多
[00:35:28.020 --> 00:35:30.060]  第一步先做好
[00:35:30.060 --> 00:35:32.120]  你先讀好自己的聖經,你懂得讀
[00:35:32.120 --> 00:35:32.900]  就可以了
[00:35:32.900 --> 00:35:34.940]  懂得讀就可以了
[00:35:34.940 --> 00:35:36.220]  真的
[00:35:36.220 --> 00:35:38.020]  茶經再不是苦差了
[00:35:38.020 --> 00:35:42.620]  不要那麼快把所有的茶經書搬出來,不要那麼快把所有的啟導本搬出來
[00:35:42.620 --> 00:35:43.900]  先看通看透
[00:35:43.900 --> 00:35:44.920]  你看得懂的
[00:35:44.920 --> 00:35:46.960]  聖經上下文
[00:35:46.960 --> 00:35:50.020]  中文不懂,看英文,你說我中文差,看英文
[00:35:50.280 --> 00:35:53.860]  你英文差,看德文,你德文差,看法文
[00:35:53.860 --> 00:35:55.400]  你的語言很厲害
[00:35:55.400 --> 00:35:56.180]  是不是
[00:35:56.180 --> 00:35:57.200]  你一定看得懂
[00:35:57.200 --> 00:36:01.300]  使命是怎樣來的,結束了
[00:36:01.300 --> 00:36:02.060]  真的要結束了
[00:36:02.060 --> 00:36:03.860]  使命是
[00:36:03.860 --> 00:36:05.900]  教會的使命是什麼
[00:36:05.900 --> 00:36:09.220]  教會的使命就是教會
[00:36:09.220 --> 00:36:11.260]  陳樂嘉也是這樣說的
[00:36:11.260 --> 00:36:13.580]  教會的使命就是教會
[00:36:13.580 --> 00:36:16.140]  大使命就是教會
[00:36:16.140 --> 00:36:18.700]  去使萬民作主的教會
[00:36:18.700 --> 00:36:19.460]  門徒
[00:36:19.720 --> 00:36:23.560]  去使萬民作主的門徒,我再說怎麼去法呢,真的不知道
[00:36:23.560 --> 00:36:25.360]  祈禱了,上帝的工作
[00:36:25.360 --> 00:36:28.420]  我們
[00:36:28.420 --> 00:36:31.240]  有沒有再仍然站著望天
[00:36:31.240 --> 00:36:36.360]  神願你真的願意準備好的時候
[00:36:36.360 --> 00:36:37.380]  你能夠
[00:36:37.380 --> 00:36:39.180]  經歷聖靈在你身上
[00:36:39.180 --> 00:36:42.760]  脫胎換骨的改變,我們動心祈禱
[00:36:42.760 --> 00:36:46.860]  父我們多謝你今天早上給我們一個時間去
[00:36:46.860 --> 00:36:48.400]  溫習你的說話
[00:36:48.900 --> 00:36:50.440]  求天父幫助我們
[00:36:50.440 --> 00:36:51.980]  叫我們在
[00:36:51.980 --> 00:36:53.760]  真是我們
[00:36:53.760 --> 00:36:55.560]  未來的日子裏面
[00:36:55.560 --> 00:36:57.860]  不單止經歷聖靈的帶領
[00:36:57.860 --> 00:36:59.660]  並且能夠述說
[00:36:59.660 --> 00:37:01.700]  神國的事,就是你的福音
[00:37:01.700 --> 00:37:02.980]  奉耶穌名祈禱
