
[00:00:00.000 --> 00:00:02.720]  首先要多謝利伯加斯班
[00:22:33.120 --> 00:22:35.120]  以致要求撓米和柯克的記者
[00:22:35.120 --> 00:22:37.120]  以致要求撓米和柯克的記者
[00:22:37.120 --> 00:22:39.120]  以致要求撓米和柯克的記者
[00:22:39.120 --> 00:22:41.120]  以致要求撓米和柯克的記者
[00:22:41.120 --> 00:22:43.120]  以致要求撓米和柯克的記者
[00:22:43.120 --> 00:22:45.120]  以致要求撓米和柯克的記者
[00:22:45.120 --> 00:22:47.120]  以致要求撓米和柯克的記者
[00:22:47.120 --> 00:22:49.120]  以致要求撓米和柯克的記者
[00:22:49.120 --> 00:22:51.120]  以致要求撓米和柯克的記者
[00:22:51.120 --> 00:22:53.120]  以致要求撓米和柯克的記者
[00:22:53.120 --> 00:22:55.120]  以致要求撓米和柯克的記者
[00:22:55.120 --> 00:22:57.120]  以致要求撓米和柯克的記者
[00:22:57.120 --> 00:22:59.120]  以致要求撓米和柯克的記者
[00:22:59.120 --> 00:23:01.120]  以致要求撓米和柯克的記者
[00:23:01.120 --> 00:23:03.120]  以致要求撓米和柯克的記者
[00:23:03.120 --> 00:23:05.120]  以致要求撓米和柯克的記者
[00:23:05.120 --> 00:23:07.120]  以致要求撓米和柯克的記者
[00:23:07.120 --> 00:23:09.120]  以致要求撓米和柯克的記者
[00:23:09.120 --> 00:23:11.120]  以致要求撓米和柯克的記者
[00:23:11.120 --> 00:23:13.120]  以致要求撓米和柯克的記者
[00:23:13.120 --> 00:23:15.120]  以致要求撓米和柯克的記者
[00:23:15.120 --> 00:23:17.120]  以致要求撓米和柯克的記者
[00:23:17.120 --> 00:23:19.120]  以致要求撓米和柯克的記者
[00:23:19.120 --> 00:23:25.120]  以致要求撓米和柯克的記者
[00:23:25.120 --> 00:23:27.120]  以致要求撓米和柯克的記者
[00:23:27.120 --> 00:23:29.120]  以致要求撓米和柯克的記者
[00:23:29.120 --> 00:23:31.120]  以致要求撓米和柯克的記者
[00:23:31.120 --> 00:23:33.120]  以致要求撓米和柯克的記者
[00:23:33.120 --> 00:23:35.120]  以致要求撓米和柯克的記者
[00:23:35.120 --> 00:23:37.120]  以致要求撓米和柯克的記者
[00:23:37.120 --> 00:23:39.120]  以致要求撓米和柯克的記者
[00:23:39.120 --> 00:23:41.120]  以致要求撓米和柯克的記者
[00:23:41.120 --> 00:23:43.120]  以致要求撓米和柯克的記者
[00:23:43.120 --> 00:23:45.120]  以致要求撓米和柯克的記者
[00:23:45.120 --> 00:23:47.120]  以致要求撓米和柯克的記者
[00:23:47.120 --> 00:23:49.120]  以致要求撓米和柯克的記者
[00:23:49.120 --> 00:23:51.120]  以致要求撓米和柯克的記者
[00:23:51.120 --> 00:23:53.120]  以致要求撓米和柯克的記者
[00:23:53.120 --> 00:23:55.120]  以致要求撓米和柯克的記者
[00:23:55.120 --> 00:23:57.120]  以致要求撓米和柯克的記者
[00:23:57.120 --> 00:23:59.120]  以致要求撓米和柯克的記者
[00:23:59.120 --> 00:24:01.120]  以致要求撓米和柯克的記者
[00:24:01.120 --> 00:24:03.120]  以致要求撓米和柯克的記者
[00:24:03.120 --> 00:24:05.120]  以致要求撓米和柯克的記者
[00:24:05.120 --> 00:24:07.120]  以致要求撓米和柯克的記者
[00:24:07.120 --> 00:24:09.120]  以致要求撓米和柯克的記者
[00:24:09.120 --> 00:24:11.120]  以致要求撓米和柯克的記者
[00:24:11.120 --> 00:24:17.120]  以致要求撓米和柯克的記者
[00:24:17.120 --> 00:24:19.120]  以致要求撓米和柯克的記者
[00:24:19.120 --> 00:24:21.120]  以致要求撓米和柯克的記者
[00:24:21.120 --> 00:24:23.120]  以致要求撓米和柯克的記者
[00:24:23.120 --> 00:24:25.120]  以致要求撓米和柯克的記者
[00:24:25.120 --> 00:24:27.120]  以致要求撓米和柯克的記者
[00:24:27.120 --> 00:24:29.120]  以致要求撓米和柯克的記者
[00:24:29.120 --> 00:24:31.120]  以致要求撓米和柯克的記者
[00:24:31.120 --> 00:24:33.120]  以致要求撓米和柯克的記者
[00:24:33.120 --> 00:24:35.120]  以致要求撓米和柯克的記者
[00:24:35.120 --> 00:24:37.120]  以致要求撓米和柯克的記者
[00:24:37.120 --> 00:24:39.120]  以致要求撓米和柯克的記者
[00:24:39.120 --> 00:24:41.120]  以致要求撓米和柯克的記者
[00:24:41.120 --> 00:24:43.120]  以致要求撓米和柯克的記者
[00:24:43.120 --> 00:24:45.120]  以致要求撓米和柯克的記者
[00:24:45.120 --> 00:24:47.120]  以致要求撓米和柯克的記者
[00:24:47.120 --> 00:24:49.120]  以致要求撓米和柯克的記者
[00:24:49.120 --> 00:24:51.120]  以致要求撓米和柯克的記者
[00:24:51.120 --> 00:24:53.120]  以致要求撓米和柯克的記者
[00:24:53.120 --> 00:24:55.120]  以致要求撓米和柯克的記者
[00:24:55.120 --> 00:24:57.120]  以致要求撓米和柯克的記者
[00:24:57.120 --> 00:24:59.120]  以致要求撓米和柯克的記者
[00:24:59.120 --> 00:25:01.120]  以致要求撓米和柯克的記者
[00:25:01.120 --> 00:25:03.120]  以致要求撓米和柯克的記者
[00:25:03.120 --> 00:25:09.120]  以致要求撓米和柯克的記者
[00:25:09.120 --> 00:25:11.120]  以致要求撓米和柯克的記者
[00:25:11.120 --> 00:25:13.120]  以致要求撓米和柯克的記者
[00:25:13.120 --> 00:25:15.120]  以致要求撓米和柯克的記者
[00:25:15.120 --> 00:25:17.120]  以致要求撓米和柯克的記者
[00:25:17.120 --> 00:25:19.120]  以致要求撓米和柯克的記者
[00:25:19.120 --> 00:25:21.120]  以致要求撓米和柯克的記者
[00:25:21.120 --> 00:25:23.120]  以致要求撓米和柯克的記者
[00:25:23.120 --> 00:25:25.120]  以致要求撓米和柯克的記者
[00:25:25.120 --> 00:25:27.120]  以致要求撓米和柯克的記者
[00:25:27.120 --> 00:25:29.120]  以致要求撓米和柯克的記者
[00:25:29.120 --> 00:25:31.120]  以致要求撓米和柯克的記者
[00:25:31.120 --> 00:25:33.120]  以致要求撓米和柯克的記者
[00:25:33.120 --> 00:25:35.120]  以致要求撓米和柯克的記者
[00:25:35.120 --> 00:25:37.120]  以致要求撓米和柯克的記者
[00:25:37.120 --> 00:25:39.120]  以致要求撓米和柯克的記者
[00:25:39.120 --> 00:25:41.120]  以致要求撓米和柯克的記者
[00:25:41.120 --> 00:25:43.120]  以致要求撓米和柯克的記者
[00:25:43.120 --> 00:25:45.120]  以致要求撓米和柯克的記者
[00:25:45.120 --> 00:25:47.120]  以致要求撓米和柯克的記者
[00:25:47.120 --> 00:25:49.120]  以致要求撓米和柯克的記者
[00:25:49.120 --> 00:25:51.120]  以致要求撓米和柯克的記者
[00:25:51.120 --> 00:25:53.120]  以致要求撓米和柯克的記者
[00:25:53.120 --> 00:25:55.120]  以致要求撓米和柯克的記者
[00:25:55.120 --> 00:26:01.120]  以致要求撓米和柯克的記者
[00:26:01.120 --> 00:26:03.120]  以致要求撓米和柯克的記者
[00:26:03.120 --> 00:26:05.120]  以致要求撓米和柯克的記者
[00:26:05.120 --> 00:26:07.120]  以致要求撓米和柯克的記者
[00:26:07.120 --> 00:26:09.120]  以致要求撓米和柯克的記者
[00:26:09.120 --> 00:26:11.120]  以致要求撓米和柯克的記者
[00:26:11.120 --> 00:26:13.120]  以致要求撓米和柯克的記者
[00:26:13.120 --> 00:26:15.120]  以致要求撓米和柯克的記者
[00:26:15.120 --> 00:26:17.120]  以致要求撓米和柯克的記者
[00:26:17.120 --> 00:26:19.120]  以致要求撓米和柯克的記者
[00:26:19.120 --> 00:26:21.120]  以致要求撓米和柯克的記者
[00:26:21.120 --> 00:26:23.120]  以致要求撓米和柯克的記者
[00:26:23.120 --> 00:26:25.120]  以致要求撓米和柯克的記者
[00:26:25.120 --> 00:26:27.120]  以致要求撓米和柯克的記者
[00:26:27.120 --> 00:26:29.120]  以致要求撓米和柯克的記者
[00:26:29.120 --> 00:26:31.120]  以致要求撓米和柯克的記者
[00:26:31.120 --> 00:26:33.120]  以致要求撓米和柯克的記者
[00:26:33.120 --> 00:26:35.120]  以致要求撓米和柯克的記者
[00:26:35.120 --> 00:26:37.120]  以致要求撓米和柯克的記者
[00:26:37.120 --> 00:26:39.120]  以致要求撓米和柯克的記者
[00:26:39.120 --> 00:26:41.120]  以致要求撓米和柯克的記者
[00:26:41.120 --> 00:26:43.120]  以致要求撓米和柯克的記者
[00:26:43.120 --> 00:26:45.120]  以致要求撓米和柯克的記者
[00:26:45.120 --> 00:26:47.120]  以致要求撓米和柯克的記者
[00:26:47.120 --> 00:26:53.120]  以致要求撓米和柯克的記者
[00:26:53.120 --> 00:26:55.120]  以致要求撓米和柯克的記者
[00:26:55.120 --> 00:26:57.120]  以致要求撓米和柯克的記者
[00:26:57.120 --> 00:26:59.120]  以致要求撓米和柯克的記者
[00:26:59.120 --> 00:27:01.120]  以致要求撓米和柯克的記者
[00:27:01.120 --> 00:27:03.120]  以致要求撓米和柯克的記者
[00:27:03.120 --> 00:27:05.120]  以致要求撓米和柯克的記者
[00:27:05.120 --> 00:27:07.120]  以致要求撓米和柯克的記者
[00:27:07.120 --> 00:27:09.120]  以致要求撓米和柯克的記者
[00:27:09.120 --> 00:27:11.120]  以致要求撓米和柯克的記者
[00:27:11.120 --> 00:27:13.120]  以致要求撓米和柯克的記者
[00:27:13.120 --> 00:27:15.120]  以致要求撓米和柯克的記者
[00:27:15.120 --> 00:27:17.120]  以致要求撓米和柯克的記者
[00:27:17.120 --> 00:27:19.120]  以致要求撓米和柯克的記者
[00:27:19.120 --> 00:27:21.120]  以致要求撓米和柯克的記者
[00:27:21.120 --> 00:27:23.120]  以致要求撓米和柯克的記者
[00:27:23.120 --> 00:27:25.120]  以致要求撓米和柯克的記者
[00:27:25.120 --> 00:27:27.120]  以致要求撓米和柯克的記者
[00:27:27.120 --> 00:27:29.120]  以致要求撓米和柯克的記者
[00:27:29.120 --> 00:27:31.120]  以致要求撓米和柯克的記者
[00:27:31.120 --> 00:27:33.120]  以致要求撓米和柯克的記者
[00:27:33.120 --> 00:27:35.120]  以致要求撓米和柯克的記者
[00:27:35.120 --> 00:27:37.120]  以致要求撓米和柯克的記者
[00:27:37.120 --> 00:27:39.120]  以致要求撓米和柯克的記者
[00:27:39.120 --> 00:27:40.320]  在天上的父
[00:27:40.320 --> 00:27:42.320]  阿門
