
[00:00:00.000 --> 00:00:10.000]  弟兄姊妹平安,很開心。
[00:24:20.000 --> 00:24:22.000]  然後我就一直禱告,
[00:24:22.000 --> 00:24:25.000]  開始的時候一點概念都沒有,空白的,
[00:24:25.000 --> 00:24:28.000]  但是當我一邊禱告再禱告的時候,
[00:24:28.000 --> 00:24:32.000]  我們就腦袋當中就出現了兩首歌,
[00:24:32.000 --> 00:24:35.000]  就是有三個字,就是主自己,
[00:24:35.000 --> 00:24:40.000]  然後就是主是我們的一切,大概意思是這樣子,
[00:24:40.000 --> 00:24:43.000]  然後我禱告完了,我就在網上來搜索,
[00:24:43.000 --> 00:24:48.000]  因為我會唱那首歌,我就打主自己就出來了,
[00:24:48.000 --> 00:24:50.000]  就是等一下我們唱的回應詩,
[00:24:50.000 --> 00:24:57.000]  然後它那些的內容我就覺得真的很配合我今天想講的,
[00:24:57.000 --> 00:25:01.000]  然後那個最後的副歌它是說什麼呢?
[00:25:01.000 --> 00:25:08.000]  副歌呢,它就說永遠高舉耶穌,讚美主不懈,
[00:25:08.000 --> 00:25:13.000]  一切在耶穌裡,唯祂是我一切。
[00:25:13.000 --> 00:25:17.000]  哇,我看到我就感動了,感動得流淚,
[00:25:17.000 --> 00:25:20.000]  真的我覺得上帝這麼小的一個禱告,
[00:25:20.000 --> 00:25:25.000]  祂都會聽,然後我覺得如果上帝工作,
[00:25:25.000 --> 00:25:29.000]  你不用一分鐘就把事情做好了,多好啊!
[00:25:29.000 --> 00:25:32.000]  所以我覺得我們在平常生活裡也好,
[00:25:32.000 --> 00:25:38.000]  侍奉你也好,我們都尊主為大,
[00:25:38.000 --> 00:25:40.000]  我們擺上多少時間禱告,
[00:25:40.000 --> 00:25:44.000]  其實也反映我們尊崇主的心有多少,
[00:25:44.000 --> 00:25:48.000]  其實我自己也要認罪,我覺得我的禱告也不夠,
[00:25:48.000 --> 00:25:54.000]  我們傳唐也要認罪,我們擺上禱告的時間也不夠,
[00:25:54.000 --> 00:25:57.000]  我們沒有好好的為崇拜去守望,
[00:25:57.000 --> 00:26:01.000]  我們只是忙忙忙,做做做,
[00:26:01.000 --> 00:26:04.000]  可是最近自從Kelsey來了之後,我就約她,
[00:26:04.000 --> 00:26:07.000]  我說Kelsey你和我一起來禱告,
[00:26:07.000 --> 00:26:11.000]  這是崇拜開始之前,所以我們開始了幾個禮拜,
[00:26:11.000 --> 00:26:16.000]  就是每個主日早上八點四十五分到九點十五分,
[00:26:16.000 --> 00:26:19.000]  我們就一起來讚美神,
[00:26:19.000 --> 00:26:24.000]  然後為崇拜每一位侍奉人員來禱告,
[00:26:24.000 --> 00:26:26.000]  為Avana來禱告,
[00:26:26.000 --> 00:26:30.000]  我們也歡迎你,希望你如果也是去找唐的,
[00:26:30.000 --> 00:26:34.000]  你早一點點回來,八點四十五分你回來,
[00:26:34.000 --> 00:26:41.000]  我們就一同讚美神,一起來為崇拜來守望,
[00:26:41.000 --> 00:26:48.000]  我們也希望十一月開始會調整我們的教會的禱告會,
[00:26:48.000 --> 00:26:53.000]  我們希望增加我們禱告的機會,
[00:26:53.000 --> 00:26:57.000]  還有可能會調整一些的方式,
[00:26:57.000 --> 00:27:00.000]  這個我們稍後會公佈,告訴大家,
[00:27:00.000 --> 00:27:05.000]  所以希望大家我們真的要禱告,不禱告不復興,
[00:27:05.000 --> 00:27:10.000]  不禱告不復興。
[00:27:10.000 --> 00:27:15.000]  第三,我們願意與人分享基督的福音嗎?
[00:27:15.000 --> 00:27:18.000]  基督如果真是這麼好,
[00:27:18.000 --> 00:27:21.000]  我們常說好啊,信耶穌好,
[00:27:21.000 --> 00:27:26.000]  但是我們願意主動與人分享福音嗎?
[00:27:26.000 --> 00:27:33.000]  上個禮拜我們剛舉行了這個隨走隨傳的步道訓練,
[00:27:33.000 --> 00:27:37.000]  有一些姊妹們有一些的反饋,
[00:27:37.000 --> 00:27:43.000]  在當中真的要吹逼自己不要再找藉口不傳福音,
[00:27:43.000 --> 00:27:47.000]  我們真的要好好的來與人分享福音。
[00:27:47.000 --> 00:27:52.000]  第四,教會高舉的到底是誰呢?
[00:27:52.000 --> 00:27:56.000]  這一點也是我們檢視教會有沒有走歪,
[00:27:56.000 --> 00:27:59.000]  一個很重要的標記,
[00:27:59.000 --> 00:28:03.000]  不是高舉堂主任,不是高舉執事,
[00:28:03.000 --> 00:28:06.000]  也不是高舉會友大會,
[00:28:06.000 --> 00:28:10.000]  我們高舉的是耶穌基督自己,
[00:28:10.000 --> 00:28:16.000]  希望等一下回應師也成為我們的一個勉勵和提醒。
[00:28:16.000 --> 00:28:19.000]  最後,我們有一些的應用,
[00:28:19.000 --> 00:28:24.000]  我們要過一個以基督為中心的生活,
[00:28:24.000 --> 00:28:27.000]  耶穌基督祂既然是創造主,
[00:28:27.000 --> 00:28:30.000]  又是那位至高無上的獨一真神,
[00:28:30.000 --> 00:28:32.000]  宇宙的真神,
[00:28:32.000 --> 00:28:35.000]  那麼我們首先就是要來相信祂,
[00:28:35.000 --> 00:28:38.000]  接受祂成為你的主。
[00:28:38.000 --> 00:28:41.000]  如果在座當中或者是網絡上的,
[00:28:41.000 --> 00:28:44.000]  我們有還沒相信的朋友們,
[00:28:44.000 --> 00:28:50.000]  我們都邀請你,你要相信耶穌這個宇宙獨一的真神,
[00:28:50.000 --> 00:28:55.000]  如果你希望相信的,你可以在網絡上跟我們的弟兄姊妹講,
[00:28:55.000 --> 00:29:00.000]  或者是上會之後,你來跟我或者是我們的執事,
[00:29:00.000 --> 00:29:04.000]  我們的實習傳道梁姑娘來說。
[00:29:04.000 --> 00:29:09.000]  還有,無論我們在生活、侍奉、敬拜工作方面,
[00:29:09.000 --> 00:29:15.000]  我們都要來順服神,榮耀神。
[00:29:15.000 --> 00:29:19.000]  第二,活出敬拜讚美的生命。
[00:29:19.000 --> 00:29:23.000]  這個神如果是這麼這麼的偉大,
[00:29:23.000 --> 00:29:26.000]  那豈不是我們真的要誇獎祂嗎?
[00:29:26.000 --> 00:29:29.000]  我們平時做了一些什麼好的,
[00:29:29.000 --> 00:29:31.000]  我們也希望別人稱讚我一句,
[00:29:31.000 --> 00:29:33.000]  哇,你真棒!
[00:29:33.000 --> 00:29:39.000]  上帝其實也希望得到祂的子民對祂的讚美,稱頌。
[00:29:39.000 --> 00:29:42.000]  希伯來書這樣來鼓勵我們,
[00:29:42.000 --> 00:29:48.000]  所以我們要藉著耶穌常常把頌讚的祭品獻給神,
[00:29:48.000 --> 00:29:52.000]  這就是承認祂的名的人,嘴唇的果子。
[00:29:52.000 --> 00:29:55.000]  如果連我們這些相信耶穌,相信神的人,
[00:29:55.000 --> 00:29:58.000]  我們都不會說我們的神好,
[00:29:58.000 --> 00:30:06.000]  那不信的人怎麼可能來相信、接受我們這個神呢,對不對?
[00:30:06.000 --> 00:30:11.000]  第三,傳揚至高無上的基督。
[00:30:11.000 --> 00:30:16.000]  保羅在《哥羅西書》一章二十七節就說,
[00:30:16.000 --> 00:30:23.000]  神願意使他們知道這奧秘在外族人中有多麼榮耀的豐盛,
[00:30:23.000 --> 00:30:28.000]  這奧秘就是基督在你們裡面成了榮耀的盼望。
[00:30:28.000 --> 00:30:35.000]  上帝很想外邦的人都知道在基督裡有這麼的豐盛,
[00:30:35.000 --> 00:30:40.000]  基督也成為了我們一個榮耀的盼望,
[00:30:40.000 --> 00:30:46.000]  祂希望把這個好消息,好福音,讓更多的人,讓外邦的人都知道。
[00:30:46.000 --> 00:30:50.000]  你知道傳恩堂的名稱為什麼叫傳恩?
[00:30:50.000 --> 00:30:53.000]  我們就是希望我們不是坐在這裡,
[00:30:53.000 --> 00:31:01.000]  而是傳揚救恩,傳揚神的恩典。
[00:31:01.000 --> 00:31:07.000]  第四,以基督為教會的元首。
[00:31:07.000 --> 00:31:11.000]  以弗所書四章十五十六節也提到,
[00:31:11.000 --> 00:31:14.000]  我們卻要在愛中過誠實的生活,
[00:31:14.000 --> 00:31:18.000]  在各方面長進,達到基督的聖諒。
[00:31:18.000 --> 00:31:21.000]  他是教會的頭,全身靠著他,
[00:31:21.000 --> 00:31:25.000]  藉著每一個關節的支持,照著每部分的功用,
[00:31:25.000 --> 00:31:32.000]  配合聯繫起來,使身體漸漸長大,在愛中建立自己。
[00:31:32.000 --> 00:31:36.000]  當我們遵從以基督為首,
[00:31:36.000 --> 00:31:39.000]  然後我們每一個都連著基督的時候,
[00:31:39.000 --> 00:31:45.000]  教會就被建立起來,我們每一個也在愛中來建立自己。
[00:31:45.000 --> 00:31:50.000]  所以我們今天可以應用的是提醒自己,
[00:31:50.000 --> 00:31:53.000]  我們要過一個以基督為中心的生活,
[00:31:53.000 --> 00:31:56.000]  要活出敬拜讚美的生命,
[00:31:56.000 --> 00:31:59.000]  要傳揚至高無上的基督,
[00:31:59.000 --> 00:32:04.000]  要以基督為教會的元首。
[00:32:04.000 --> 00:32:11.000]  一個健康的教會,首要的特質需要準確的來定位,
[00:32:11.000 --> 00:32:15.000]  要知道我們到底是誰。
[00:32:15.000 --> 00:32:19.000]  我們是一群被神用基督保血救贖的人,
[00:32:19.000 --> 00:32:22.000]  從世界中出來,歸屬基督,
[00:32:22.000 --> 00:32:27.000]  要與他親近和敬拜他的人。
[00:32:27.000 --> 00:32:32.000]  就是這樣我們就知道,教會高舉的不是唐主任,
[00:32:32.000 --> 00:32:37.000]  不是任何一個領袖,也不是任何一個人,
[00:32:37.000 --> 00:32:41.000]  而是主耶穌自己。
[00:32:41.000 --> 00:32:44.000]  願我們校準我們的目光,
[00:32:44.000 --> 00:32:48.000]  常常定睛在這個至高無上的耶穌基督身上,
[00:32:48.000 --> 00:32:53.000]  以致我們也能活出一個以基督為中心的生命。
[00:32:53.000 --> 00:33:00.000]  我們一同低頭禱告。
[00:33:00.000 --> 00:33:03.000]  親愛的主,怎能如此?
[00:33:03.000 --> 00:33:08.000]  祢是那位至高的神,祢卻道成肉身,
[00:33:08.000 --> 00:33:14.000]  來到這個世界,主動與我們這些得罪祢的人復合。
[00:33:14.000 --> 00:33:18.000]  主啊,感謝祢這份深恩厚愛,
[00:33:18.000 --> 00:33:20.000]  是我們不配得的,
[00:33:20.000 --> 00:33:24.000]  但是主,祢就是這樣藉著耶穌基督,
[00:33:24.000 --> 00:33:27.000]  來使我們成為祢的兒女。
[00:33:27.000 --> 00:33:31.000]  主啊,祢在基督裡一切的豐盛都賜給我們了,
[00:33:31.000 --> 00:33:36.000]  我們感謝祢。主啊,願我們不滿足光是得到祢的恩典,
[00:33:36.000 --> 00:33:39.000]  我們乃是要得著祢自己,
[00:33:39.000 --> 00:33:44.000]  以致我們也常常把頌讚、敬拜帶到不同的地方,
[00:33:44.000 --> 00:33:48.000]  讓人透過我們也知道祢的榮美,
[00:33:48.000 --> 00:33:53.000]  讓人都能夠歸到祢的名下,成為祢的子民。
[00:33:53.000 --> 00:33:56.000]  主啊,願祢的愛激勵我們每一個,
[00:33:56.000 --> 00:34:00.000]  讓我們常常以基督為我們生命的主,
[00:34:00.000 --> 00:34:03.000]  也活出一個以基督為中心的生命。
[00:34:03.000 --> 00:34:06.000]  主啊,祢是我們傳唐的元首,
[00:34:06.000 --> 00:34:09.000]  祢是我們每一個信祢的人的主,
[00:34:09.000 --> 00:34:14.000]  願祢在我們的教會,在我們的生命當中坐著為王,
[00:34:14.000 --> 00:34:18.000]  願祢使用我們的教會,使用我們每一個弟兄姊妹,
[00:34:18.000 --> 00:34:22.000]  來見證祢的榮美,把榮耀歸給祢。
[00:34:22.000 --> 00:34:25.000]  我們同心禱告,奉主耶穌基督的名求。
[00:34:25.000 --> 00:34:26.000]  Amen
