
[00:00:00.000 --> 00:00:05.000]  (主席)上個禮拜呢 講完之後很開心
[00:22:31.000 --> 00:22:37.000]  就是表現在真理所產生的正義和聖潔上
[00:22:37.000 --> 00:22:40.000]  四章一節那裡講得很有趣
[00:22:40.000 --> 00:22:44.000]  它說你們行事為人都應該符合上帝呼召你們所立的標準
[00:22:44.000 --> 00:22:46.000]  是什麼標準呢
[00:22:46.000 --> 00:22:50.000]  其實這個標準就是要我們活出神聖
[00:22:50.000 --> 00:22:52.000]  活出神聖
[00:22:52.000 --> 00:22:53.000]  活得似上帝
[00:22:53.000 --> 00:22:59.000]  活出真理所產生的正義和聖潔
[00:22:59.000 --> 00:23:03.000]  如果有人覺得這個講法還不夠具體
[00:23:03.000 --> 00:23:05.000]  保羅繼續有解釋
[00:23:05.000 --> 00:23:08.000]  怎樣在教會裡面生活
[00:23:08.000 --> 00:23:09.000]  二十五節說
[00:23:09.000 --> 00:23:13.000]  所以你們不可再撒謊
[00:23:13.000 --> 00:23:17.000]  每一個人必須向弟兄說實話
[00:23:21.000 --> 00:23:24.000]  撒謊這個問題好像很簡單
[00:23:24.000 --> 00:23:26.000]  又很複雜
[00:23:26.000 --> 00:23:29.000]  最近聖誕節有人送了一本書給我
[00:23:29.000 --> 00:23:31.000]  是麥啟琛博士寫的
[00:23:31.000 --> 00:23:34.000]  叫《重新認識屬靈僧志》
[00:23:34.000 --> 00:23:37.000]  裡面提到一些教會中的情況
[00:23:37.000 --> 00:23:40.000]  我看到都很心酸
[00:23:40.000 --> 00:23:45.000]  他說雖然有一本基督徒自稱相信真理
[00:23:45.000 --> 00:23:49.000]  但事實上不少基督徒卻時常撒謊
[00:23:50.000 --> 00:23:51.000]  無論在公司或教會
[00:23:51.000 --> 00:23:53.000]  這些人都愛撒謊
[00:23:53.000 --> 00:23:57.000]  職位越高就越傾向多說謊話
[00:23:57.000 --> 00:24:00.000]  他說的是香港的情況
[00:24:00.000 --> 00:24:02.000]  我不敢說澳洲的情況
[00:24:02.000 --> 00:24:04.000]  但他說的是香港的情況
[00:24:04.000 --> 00:24:12.000]  他還引用了另一位香港的知名牧師胡志偉
[00:24:12.000 --> 00:24:17.000]  他在2008年基督教時代論壇裡的一篇文章
[00:24:18.000 --> 00:24:23.000]  他說在本港教會圈子的在位領袖中
[00:24:23.000 --> 00:24:28.000]  敢於說真話的越來越少
[00:24:28.000 --> 00:24:31.000]  因為說真話可能得失別人
[00:24:31.000 --> 00:24:35.000]  對機構或神學院同工而言
[00:24:35.000 --> 00:24:37.000]  構成若干心理壓力
[00:24:37.000 --> 00:24:43.000]  寧願選取安全指數高的課題發言
[00:24:44.000 --> 00:24:50.000]  避免招惹麻煩或影響到侍奉單位的奉獻
[00:24:50.000 --> 00:24:56.000]  如果有人習慣說謊
[00:24:56.000 --> 00:24:59.000]  我請你聽聖經的說話
[00:24:59.000 --> 00:25:04.000]  「你們不可再撒謊」
[00:25:04.000 --> 00:25:08.000]  進一步我們要學習說誠實話
[00:25:08.000 --> 00:25:10.000]  但誠實話也不容易說
[00:25:10.000 --> 00:25:12.000]  有人可能以為誠實話容易說
[00:25:12.000 --> 00:25:16.000]  但其實誠實話也需要有智慧
[00:25:16.000 --> 00:25:20.000]  我們要說誠實話的時候
[00:25:20.000 --> 00:25:24.000]  最好同時考慮四章二十九節所說的
[00:25:24.000 --> 00:25:27.000]  「不要在言語上傷害別人
[00:25:27.000 --> 00:25:30.000]  只要說幫助人、造就人的話
[00:25:30.000 --> 00:25:34.000]  使聽見的人得益處」
[00:25:34.000 --> 00:25:38.000]  一般來說誠實話有兩種
[00:25:39.000 --> 00:25:43.000]  「關於事實的話」和「意見性的話」
[00:25:43.000 --> 00:25:48.000]  關於事實的話說誠實話比較容易
[00:25:48.000 --> 00:25:53.000]  例如有人問「現在這裡天氣多少度」
[00:25:53.000 --> 00:25:56.000]  很容易,拿手機出來看看
[00:25:56.000 --> 00:25:58.000]  告訴你這是事實的問題
[00:25:58.000 --> 00:26:00.000]  一說就可以了
[00:26:00.000 --> 00:26:02.000]  一拿到資料就可以說了
[00:26:02.000 --> 00:26:07.000]  但關乎事實又要加一些個人意見
[00:26:07.000 --> 00:26:09.000]  我們要小心
[00:26:09.000 --> 00:26:13.000]  我們說的時候會不會傷害別人呢?
[00:26:13.000 --> 00:26:17.000]  會不會使聽見的人得益處呢?
[00:26:17.000 --> 00:26:21.000]  我有一次親身經歷的例子
[00:26:21.000 --> 00:26:24.000]  很多年前了,在一次講完之後
[00:26:24.000 --> 00:26:26.000]  有人來跟我說
[00:26:26.000 --> 00:26:30.000]  「牧師,你今天說的開場白真的說得很好」
[00:26:30.000 --> 00:26:33.000]  我即時的回應是
[00:26:33.000 --> 00:26:38.000]  「我整篇講道只有開場白好,其他的垃圾不好」
[00:26:38.000 --> 00:26:43.000]  這是我的感受
[00:26:43.000 --> 00:26:47.000]  其實無論你怎樣評論好或不好
[00:26:47.000 --> 00:26:49.000]  都是你個人的意見
[00:26:49.000 --> 00:26:52.000]  是一種意見,不會完全客觀
[00:26:52.000 --> 00:26:55.000]  對講道來說,如果你想評論
[00:26:55.000 --> 00:26:58.000]  最好評論整篇的講道
[00:26:58.000 --> 00:27:00.000]  不要拿一部份來說話好
[00:27:00.000 --> 00:27:03.000]  你說一部份不好都還好一點
[00:27:03.000 --> 00:27:07.000]  你說一部份好,其他的不好呢?
[00:27:07.000 --> 00:27:09.000]  你說一部份不好,我還開心一點
[00:27:09.000 --> 00:27:12.000]  即是其他的都好,只是一部份不好
[00:27:12.000 --> 00:27:18.000]  其實你想評論講道,歡迎大家評論
[00:27:18.000 --> 00:27:21.000]  但希望大家要有些鼓勵性的評論
[00:27:21.000 --> 00:27:24.000]  並且有智慧,不要傷害別人
[00:27:24.000 --> 00:27:29.000]  或者令人誤會,兩樣都不要
[00:27:29.000 --> 00:27:32.000]  二十六節講道不要發脾氣
[00:27:32.000 --> 00:27:35.000]  但人其實不可能不發脾氣
[00:27:35.000 --> 00:27:38.000]  所以保羅沒有叫我們不要發脾氣
[00:27:38.000 --> 00:27:43.000]  保羅是說不要發脾氣太久
[00:27:43.000 --> 00:27:46.000]  發脾氣要有些節制
[00:27:46.000 --> 00:27:49.000]  不要發脾氣太久,不要持續發脾氣
[00:27:49.000 --> 00:27:53.000]  三十一至三十二節是教會會友之間
[00:27:53.000 --> 00:27:55.000]  要彼此饒恕
[00:27:55.000 --> 00:27:58.000]  以免產生或造成負面的情緒
[00:27:58.000 --> 00:28:01.000]  甚至勸擾、毀謗或仇恨
[00:28:01.000 --> 00:28:06.000]  這裏我們要學基督耶穌講的寬恕
[00:28:06.000 --> 00:28:09.000]  如果大家有留意主禱文的話
[00:28:09.000 --> 00:28:11.000]  主禱文裏面特別提到寬恕
[00:28:11.000 --> 00:28:15.000]  並且在馬太福音第六章主禱文之後
[00:28:15.000 --> 00:28:19.000]  耶穌特別解釋有關饒恕的問題
[00:28:19.000 --> 00:28:22.000]  所以弟兄姊妹在教會裏面
[00:28:22.000 --> 00:28:25.000]  一定要好好學習饒恕
[00:28:25.000 --> 00:28:28.000]  最後在五章一到二節
[00:28:28.000 --> 00:28:30.000]  保羅提出了一個最高的原則
[00:28:30.000 --> 00:28:33.000]  基督徒活在新約中
[00:28:33.000 --> 00:28:36.000]  就是要效法上帝、效法基督
[00:28:36.000 --> 00:28:46.000]  你們的生活要處處表現愛心
[00:28:46.000 --> 00:28:49.000]  你們的生活要處處表現愛心
[00:28:49.000 --> 00:28:51.000]  其實這個很重要
[00:28:51.000 --> 00:28:53.000]  主耶穌曾經講過
[00:28:53.000 --> 00:28:56.000]  要全心全情全意愛主你的上帝
[00:28:56.000 --> 00:28:58.000]  這是第一條最重要的誡命
[00:28:58.000 --> 00:29:00.000]  第二條也一樣重要
[00:29:00.000 --> 00:29:02.000]  你要愛倫人就要愛自己
[00:29:02.000 --> 00:29:04.000]  摩西全部的法律和先知的教訓
[00:29:04.000 --> 00:29:07.000]  都是以這兩條誡命為根據的
[00:29:07.000 --> 00:29:09.000]  你守住這兩條誡命
[00:29:09.000 --> 00:29:11.000]  你可以忘記舊約
[00:29:11.000 --> 00:29:13.000]  不用怕
[00:29:13.000 --> 00:29:15.000]  舊約沒有問題
[00:29:15.000 --> 00:29:19.000]  你活得出耶穌的教訓就可以了
[00:29:19.000 --> 00:29:21.000]  弟兄姊妹活在新約中的基督徒
[00:29:21.000 --> 00:29:25.000]  雖然不受舊約的律法約束
[00:29:25.000 --> 00:29:28.000]  但是不代表更容易
[00:29:28.000 --> 00:29:30.000]  不代表更容易
[00:29:30.000 --> 00:29:32.000]  而是我們要更加倚靠聖靈
[00:29:32.000 --> 00:29:37.000]  才有可能實行新約的教導
[00:29:37.000 --> 00:29:39.000]  先知耶利米也講過
[00:29:39.000 --> 00:29:42.000]  新約和舊約是不同的
[00:29:42.000 --> 00:29:45.000]  我要與以色列人民訂立新約是這樣的
[00:29:45.000 --> 00:29:47.000]  我要把我的法律放在他們裡面
[00:29:47.000 --> 00:29:50.000]  刻在他們的心板上
[00:29:50.000 --> 00:29:52.000]  所有法律、所有道德
[00:29:52.000 --> 00:29:55.000]  一切的教訓應該在我們的心裡面
[00:29:55.000 --> 00:29:58.000]  我相信上帝賜予了兩樣東西給我們
[00:29:58.000 --> 00:30:00.000]  第一方面是良知
[00:30:00.000 --> 00:30:02.000]  如果你是一個重生的基督徒
[00:30:02.000 --> 00:30:05.000]  我相信你的良知會敏感很多
[00:30:05.000 --> 00:30:08.000]  第二他賜予了聖靈給我們
[00:30:08.000 --> 00:30:12.000]  保羅在羅馬書八章八至九節那裡特別提醒我們
[00:30:12.000 --> 00:30:16.000]  服從本性的人不能夠得上帝的喜歡
[00:30:16.000 --> 00:30:17.000]  至於你們
[00:30:17.000 --> 00:30:19.000]  就是活在新約中的基督徒
[00:30:19.000 --> 00:30:21.000]  既然上帝凝住在你們裡面
[00:30:21.000 --> 00:30:27.000]  你們的生活就不受本性的支配
[00:30:27.000 --> 00:30:33.000]  只受聖靈的管束
[00:30:33.000 --> 00:30:35.000]  我們會在新約中的基督徒
[00:30:35.000 --> 00:30:40.000]  一定要更新我們的心思意念
[00:30:40.000 --> 00:30:42.000]  就是我們的價值觀
[00:30:42.000 --> 00:30:45.000]  我們有聖靈在我們的心裡面指導我們
[00:30:45.000 --> 00:30:50.000]  幫助我們除去從前行為上的舊人
[00:30:50.000 --> 00:30:52.000]  所有的生活行為
[00:30:52.000 --> 00:30:56.000]  甚至連情緒反應
[00:30:56.000 --> 00:31:00.000]  都要受聖靈管束
[00:31:00.000 --> 00:31:02.000]  而最重要的
[00:31:02.000 --> 00:31:05.000]  就是活出上帝的性情
[00:31:05.000 --> 00:31:08.000]  以愛待人
[00:31:08.000 --> 00:31:12.000]  教會就是一個讓我們培養新生活
[00:31:12.000 --> 00:31:15.000]  新性情的場所
[00:31:15.000 --> 00:31:18.000]  我鼓勵大家在教會裡面學好
[00:31:18.000 --> 00:31:21.000]  回到家裡又實習好
[00:31:21.000 --> 00:31:25.000]  然後我們就可以走出社會
[00:31:25.000 --> 00:31:29.000]  為上帝發光
[00:31:29.000 --> 00:31:33.000]  照亮這個黑暗中的世界
[00:31:33.000 --> 00:31:36.000]  讓我們一同祈禱
[00:31:36.000 --> 00:31:38.000]  真是天父感謝祢
[00:31:38.000 --> 00:31:40.000]  產生了聖靈住在我們的心裡面
[00:31:40.000 --> 00:31:44.000]  時常提點我們要怎樣用愛心待人
[00:31:44.000 --> 00:31:48.000]  幫助我們有智慧去行事和待人
[00:31:48.000 --> 00:31:50.000]  求主繼續幫助我們
[00:31:50.000 --> 00:31:53.000]  在這個黑暗的世代當中為主發光
[00:31:53.000 --> 00:31:57.000]  幫助其他人都有機會成為祢的兒女
[00:31:57.000 --> 00:31:59.000]  活出神聖
[00:31:59.000 --> 00:32:01.000]  奉主耶穌基督的名祈禱
[00:32:01.000 --> 00:32:02.000]  阿門
