
[00:00:00.000 --> 00:00:08.000]  我們今天要從第二章這段聖經裡頭來講到一件重要的事情
[00:20:35.000 --> 00:20:36.000]  在寓言裡頭
[00:20:36.000 --> 00:20:39.000]  在舊約裡頭也提過
[00:20:39.000 --> 00:20:43.000]  在這個丹意禮書就提到
[00:20:43.000 --> 00:20:44.000]  有個小角
[00:20:44.000 --> 00:20:46.000]  小的角
[00:20:46.000 --> 00:20:49.000]  因為在丹意禮書呢
[00:20:49.000 --> 00:20:52.000]  說到第四個獸
[00:20:52.000 --> 00:20:53.000]  第四個獸
[00:20:53.000 --> 00:20:55.000]  第四個野獸
[00:20:55.000 --> 00:20:57.000]  他這個出來的話
[00:20:57.000 --> 00:21:01.000]  丹意禮書第七章就說到
[00:21:01.000 --> 00:21:04.000]  他有十個角
[00:21:04.000 --> 00:21:06.000]  他頭上有十個角
[00:21:06.000 --> 00:21:08.000]  他說到
[00:21:08.000 --> 00:21:11.000]  後來又長出一個小角
[00:21:11.000 --> 00:21:12.000]  這個小角呢
[00:21:12.000 --> 00:21:16.000]  向神說誇大的話
[00:21:16.000 --> 00:21:19.000]  折磨神的選民
[00:21:19.000 --> 00:21:21.000]  有三年半的時間
[00:21:21.000 --> 00:21:24.000]  最後他被殺
[00:21:24.000 --> 00:21:25.000]  那麼這個就是說
[00:21:25.000 --> 00:21:27.000]  這個小角
[00:21:27.000 --> 00:21:30.000]  舊約裡頭所寓言的小角
[00:21:30.000 --> 00:21:32.000]  也是指的是一個
[00:21:32.000 --> 00:21:35.000]  在末世的時候有大罪人
[00:21:35.000 --> 00:21:37.000]  這個大罪人
[00:21:37.000 --> 00:21:41.000]  在這個最後的七年
[00:21:41.000 --> 00:21:43.000]  就主耶穌要回了以前
[00:21:43.000 --> 00:21:45.000]  最後的七年中間
[00:21:45.000 --> 00:21:46.000]  頭三年半
[00:21:46.000 --> 00:21:50.000]  他跟這個猶太人訂立盟約
[00:21:50.000 --> 00:21:52.000]  應許給他們和平
[00:21:52.000 --> 00:21:54.000]  但是到最後三年半
[00:21:54.000 --> 00:21:56.000]  他變了
[00:21:56.000 --> 00:21:59.000]  結果他就折磨以色列人
[00:21:59.000 --> 00:22:01.000]  迫害以色列人
[00:22:01.000 --> 00:22:04.000]  讓他們幾乎是不能夠生存
[00:22:04.000 --> 00:22:06.000]  那這個呢
[00:22:06.000 --> 00:22:09.000]  在大戰爭的最後三年半的話
[00:22:09.000 --> 00:22:12.000]  有一個人
[00:22:12.000 --> 00:22:13.000]  很厲害的人
[00:22:13.000 --> 00:22:16.000]  要來迫害猶太人的
[00:22:16.000 --> 00:22:20.000]  這是丹意禮書所寓言的小角
[00:22:20.000 --> 00:22:24.000]  那麼在舊約裡頭
[00:22:24.000 --> 00:22:26.000]  丹意禮書第九章
[00:22:26.000 --> 00:22:28.000]  還有說到
[00:22:28.000 --> 00:22:30.000]  有一個王
[00:22:30.000 --> 00:22:34.000]  丹意禮書寓言有七十個七
[00:22:34.000 --> 00:22:36.000]  有七個七
[00:22:36.000 --> 00:22:38.000]  有六十二個七
[00:22:38.000 --> 00:22:39.000]  以後呢
[00:22:39.000 --> 00:22:40.000]  隔開很長時間
[00:22:40.000 --> 00:22:42.000]  有最後一七
[00:22:42.000 --> 00:22:44.000]  一七就剛才所說的
[00:22:44.000 --> 00:22:46.000]  在頭三年半
[00:22:46.000 --> 00:22:50.000]  他跟神的選民來訂下約
[00:22:50.000 --> 00:22:51.000]  和平的約
[00:22:51.000 --> 00:22:54.000]  但是到三年半以後呢
[00:22:54.000 --> 00:22:55.000]  他就變了
[00:22:55.000 --> 00:22:56.000]  就是撕毀了條約
[00:22:56.000 --> 00:22:58.000]  來迫害猶太人
[00:22:58.000 --> 00:23:00.000]  迫害以色列人
[00:23:00.000 --> 00:23:02.000]  所以這個都是
[00:23:02.000 --> 00:23:05.000]  舊約裡頭也是有寓言的
[00:23:05.000 --> 00:23:08.000]  那麼到新約
[00:23:08.000 --> 00:23:11.000]  除了這個地方提到有大罪人
[00:23:11.000 --> 00:23:13.000]  在啟示錄裡頭
[00:23:13.000 --> 00:23:15.000]  第十三章也提到
[00:23:15.000 --> 00:23:20.000]  從海中要出來兩個獸
[00:23:20.000 --> 00:23:21.000]  第一個獸的話
[00:23:21.000 --> 00:23:27.000]  他就是有十個腳七個頭
[00:23:27.000 --> 00:23:31.000]  撒旦就把自己的權利給他
[00:23:31.000 --> 00:23:35.000]  這個從海中上來的獸
[00:23:35.000 --> 00:23:37.000]  就是褻瀆神的名
[00:23:37.000 --> 00:23:40.000]  他要制服各個國家
[00:23:40.000 --> 00:23:42.000]  而且要迫害
[00:23:42.000 --> 00:23:44.000]  這些屬於神的人
[00:23:44.000 --> 00:23:47.000]  他就是狄濟都
[00:23:47.000 --> 00:23:49.000]  所以啟示錄裡頭也提到
[00:23:49.000 --> 00:23:51.000]  有個狄濟都要出來
[00:23:51.000 --> 00:23:55.000]  所以你看到這個成人之始
[00:23:55.000 --> 00:23:58.000]  大罪人不法的人
[00:23:58.000 --> 00:24:02.000]  就小腳也海中出來的獸
[00:24:02.000 --> 00:24:04.000]  種種的這些名稱
[00:24:04.000 --> 00:24:06.000]  都是歸咎在一個人
[00:24:06.000 --> 00:24:08.000]  他不是很多的
[00:24:08.000 --> 00:24:09.000]  就是一個人
[00:24:09.000 --> 00:24:11.000]  這就是狄濟都
[00:24:11.000 --> 00:24:14.000]  也就是說這裡說的大罪人
[00:24:14.000 --> 00:24:17.000]  那大罪人呢
[00:24:17.000 --> 00:24:21.000]  他的特徵是什麼
[00:24:21.000 --> 00:24:27.000]  他特徵就是一個敵黨主義
[00:24:27.000 --> 00:24:29.000]  敵黨主義就是敵黨神
[00:24:29.000 --> 00:24:32.000]  他就是反對神
[00:24:32.000 --> 00:24:36.000]  反對神的旨意
[00:24:36.000 --> 00:24:39.000]  反對神的救贖的恩典
[00:24:39.000 --> 00:24:43.000]  還有呢 他高抬自己
[00:24:43.000 --> 00:24:45.000]  這個反對神呢
[00:24:45.000 --> 00:24:48.000]  其實就是魔鬼的一個特性
[00:24:48.000 --> 00:24:50.000]  魔鬼從開始的時候
[00:24:50.000 --> 00:24:53.000]  他就是反對神的
[00:24:53.000 --> 00:24:58.000]  在伊甸園裡頭引誘亞當夏娃
[00:24:58.000 --> 00:25:01.000]  那就是魔鬼所做的工作
[00:25:01.000 --> 00:25:03.000]  那麼這個大罪人呢
[00:25:03.000 --> 00:25:05.000]  就是魔鬼的代理人
[00:25:05.000 --> 00:25:09.000]  魔鬼用他來反對神
[00:25:09.000 --> 00:25:11.000]  他高抬自己
[00:25:11.000 --> 00:25:14.000]  高抬自己就是驕傲
[00:25:14.000 --> 00:25:17.000]  以為他自己是最高
[00:25:17.000 --> 00:25:20.000]  這也是魔鬼撒旦的一個本質
[00:25:20.000 --> 00:25:22.000]  他驕傲
[00:25:22.000 --> 00:25:24.000]  他要超過一切
[00:25:24.000 --> 00:25:25.000]  他要升到天上
[00:25:25.000 --> 00:25:27.000]  他要與神同等
[00:25:27.000 --> 00:25:30.000]  這是說到這個高抬自己
[00:25:30.000 --> 00:25:32.000]  第三個特點呢
[00:25:32.000 --> 00:25:34.000]  自稱是神
[00:25:34.000 --> 00:25:41.000]  所以在剛才我們讀的經文裡頭
[00:25:41.000 --> 00:25:43.000]  第四節就說
[00:25:43.000 --> 00:25:46.000]  他是抵擋主高抬自己
[00:25:46.000 --> 00:25:48.000]  超過一切稱為神的
[00:25:48.000 --> 00:25:50.000]  和一切受人敬拜的
[00:25:50.000 --> 00:25:53.000]  甚至坐在神的殿裡
[00:25:53.000 --> 00:25:55.000]  自稱是神
[00:25:55.000 --> 00:25:57.000]  自稱是神
[00:25:57.000 --> 00:26:01.000]  這個是大罪人的一個特徵
[00:26:01.000 --> 00:26:04.000]  如果你看見有一個人
[00:26:04.000 --> 00:26:06.000]  他說我是神
[00:26:06.000 --> 00:26:11.000]  那他就屬於大罪人這種類型
[00:26:11.000 --> 00:26:14.000]  如果有一個人現在他說神
[00:26:14.000 --> 00:26:19.000]  他就是有大罪人的性格在裡頭
[00:26:19.000 --> 00:26:22.000]  但是這個大罪人呢
[00:26:22.000 --> 00:26:24.000]  他不是撒旦
[00:26:24.000 --> 00:26:26.000]  大罪人呢
[00:26:26.000 --> 00:26:28.000]  他是一個人
[00:26:28.000 --> 00:26:30.000]  他是有血有肉的
[00:26:30.000 --> 00:26:34.000]  他不是撒旦
[00:26:34.000 --> 00:26:37.000]  雖然他很有能力
[00:26:37.000 --> 00:26:41.000]  也很多人擁護他
[00:26:41.000 --> 00:26:42.000]  但是呢
[00:26:42.000 --> 00:26:44.000]  他究竟還是人
[00:26:44.000 --> 00:26:46.000]  所以在過去就是說
[00:26:46.000 --> 00:26:48.000]  這個狄濟都到底誰呢
[00:26:48.000 --> 00:26:50.000]  好多人都在猜
[00:26:50.000 --> 00:26:54.000]  像希特勒他就是狄濟都
[00:26:54.000 --> 00:26:56.000]  沙林就是狄濟都
[00:26:56.000 --> 00:26:58.000]  但都不是
[00:26:58.000 --> 00:27:02.000]  因為他有這些特徵
[00:27:02.000 --> 00:27:05.000]  但是還不是具體的
[00:27:05.000 --> 00:27:08.000]  聖經裡頭說的
[00:27:08.000 --> 00:27:12.000]  末世的大罪人
[00:27:12.000 --> 00:27:14.000]  這些人呢
[00:27:14.000 --> 00:27:16.000]  世界上這些獨裁的
[00:27:16.000 --> 00:27:20.000]  這些壞的
[00:27:20.000 --> 00:27:22.000]  這些領袖呢
[00:27:22.000 --> 00:27:26.000]  其實他只是撒旦的工具
[00:27:26.000 --> 00:27:28.000]  他執行撒旦的計謀
[00:27:28.000 --> 00:27:31.000]  他本身不是撒旦
[00:27:31.000 --> 00:27:38.000]  他不過就是跟隨撒旦的人
[00:27:38.000 --> 00:27:42.000]  為什麼說大罪人顯露出來呢
[00:27:42.000 --> 00:27:44.000]  就是說他已經有了
[00:27:44.000 --> 00:27:47.000]  已經是存在的
[00:27:47.000 --> 00:27:49.000]  但是呢
[00:27:49.000 --> 00:27:56.000]  還沒有完全的露出他本來的面貌
[00:27:56.000 --> 00:27:57.000]  為什麼呢
[00:27:57.000 --> 00:28:00.000]  因為他有個攔阻者
[00:28:00.000 --> 00:28:04.000]  有個攔阻的
[00:28:04.000 --> 00:28:08.000]  所以在第七節說
[00:28:08.000 --> 00:28:11.000]  因此是現在有一個攔阻的
[00:28:11.000 --> 00:28:14.000]  等到那攔阻的被除去
[00:28:14.000 --> 00:28:19.000]  那時這不法的人必顯露出來
[00:28:19.000 --> 00:28:23.000]  就為什麼他現在只能在暗中活動
[00:28:23.000 --> 00:28:26.000]  還不能夠顯出來
[00:28:26.000 --> 00:28:29.000]  不能公開的
[00:28:29.000 --> 00:28:34.000]  就是因為他有個攔阻的
[00:28:34.000 --> 00:28:36.000]  其實他的這種不法的活動
[00:28:36.000 --> 00:28:38.000]  犯罪的活動呢
[00:28:38.000 --> 00:28:40.000]  是一直在進行的
[00:28:40.000 --> 00:28:45.000]  所以就稱為不法的隱逸
[00:28:45.000 --> 00:28:47.000]  第七節說
[00:28:47.000 --> 00:28:51.000]  因為那不法的隱逸已經發動
[00:28:51.000 --> 00:28:54.000]  隱逸的意思就是一個奧秘的意思
[00:28:54.000 --> 00:28:58.000]  就是不是神所啟示出來的話
[00:28:58.000 --> 00:29:00.000]  人不會明白
[00:29:00.000 --> 00:29:04.000]  他已經是一直在暗中的運行
[00:29:04.000 --> 00:29:09.000]  所以就稱作不法的隱逸
[00:29:09.000 --> 00:29:14.000]  比如各種抵擋神的學說
[00:29:14.000 --> 00:29:16.000]  像進化論這些
[00:29:16.000 --> 00:29:20.000]  人的道德啊、家庭啊、婚姻啊
[00:29:20.000 --> 00:29:22.000]  這些意識的話
[00:29:22.000 --> 00:29:25.000]  都是不法的東西
[00:29:25.000 --> 00:29:28.000]  其實在幾千年來一直是有的
[00:29:28.000 --> 00:29:30.000]  一直在進行的
[00:29:30.000 --> 00:29:35.000]  只是還沒有公開顯露出來
[00:29:35.000 --> 00:29:38.000]  所以在使徒約翰也說了
[00:29:38.000 --> 00:29:41.000]  他說如今是末世了
[00:29:41.000 --> 00:29:43.000]  那迪基督要來
[00:29:43.000 --> 00:29:47.000]  現在已經有好些迪基督出來了
[00:29:47.000 --> 00:29:51.000]  約翰也告訴我們
[00:29:51.000 --> 00:29:54.000]  在末世的時候有一個迪基督來
[00:29:54.000 --> 00:29:57.000]  但現在他還沒有來以前
[00:29:57.000 --> 00:29:59.000]  有一些小的迪基督
[00:29:59.000 --> 00:30:02.000]  有迪基督的代表
[00:30:02.000 --> 00:30:08.000]  執行迪基督的旨意的人已經出現了
[00:30:08.000 --> 00:30:14.000]  意思就是說迪基督的活動已經在暗中進行了
[00:30:14.000 --> 00:30:17.000]  最後到一定的時候
[00:30:17.000 --> 00:30:20.000]  他才能夠公開出來
[00:30:20.000 --> 00:30:22.000]  不是他做自己公開出來
[00:30:22.000 --> 00:30:29.000]  神要把他給顯露出來
[00:30:29.000 --> 00:30:32.000]  不法的狀態現在隱藏了
[00:30:32.000 --> 00:30:35.000]  他說因為現在有一個男主
[00:30:35.000 --> 00:30:38.000]  那麼到有一天男主被除去
[00:30:38.000 --> 00:30:42.000]  那個不法的人大罪人就要顯露了
[00:30:42.000 --> 00:30:47.000]  所以這個不法的狀態是逐漸逐漸增加的
[00:30:47.000 --> 00:30:50.000]  一年比一年更多
[00:30:50.000 --> 00:30:54.000]  一代比一代更厲害
[00:30:54.000 --> 00:31:00.000]  因為他還不能夠公開
[00:31:00.000 --> 00:31:04.000]  這個男主要被除去
[00:31:04.000 --> 00:31:07.000]  就是被他拿開以後
[00:31:07.000 --> 00:31:09.000]  把他移開以後
[00:31:09.000 --> 00:31:13.000]  那麼大罪人就不法的人就會露出來
[00:31:13.000 --> 00:31:17.000]  就會來公開的活動
[00:31:17.000 --> 00:31:25.000]  所以被除去本來是擋住這個路
[00:31:25.000 --> 00:31:27.000]  都把他挪開了以後
[00:31:27.000 --> 00:31:30.000]  那他就可以出來了
[00:31:30.000 --> 00:31:33.000]  那誰是這個男主的
[00:31:33.000 --> 00:31:35.000]  男主是誰
[00:31:35.000 --> 00:31:38.000]  因為這個不法的隱藏
[00:31:38.000 --> 00:31:41.000]  這個不法的事情的背後
[00:31:41.000 --> 00:31:45.000]  是由撒旦來控制的
[00:31:45.000 --> 00:31:49.000]  所以這個男主的不是單單一個人
[00:31:49.000 --> 00:31:54.000]  而是也有屬靈的力量
[00:31:54.000 --> 00:31:57.000]  所以好多人議論
[00:31:57.000 --> 00:32:00.000]  說有各種的說法
[00:32:00.000 --> 00:32:05.000]  但是你看見如果有一個靈界的能力
[00:32:05.000 --> 00:32:08.000]  來阻擋敵嫉妒的話
[00:32:08.000 --> 00:32:12.000]  那一定不是一個普通的人
[00:32:12.000 --> 00:32:14.000]  但是有的說是神
[00:32:14.000 --> 00:32:16.000]  現在男主這個不法的人
[00:32:16.000 --> 00:32:19.000]  這大罪人還不能夠顯露出來
[00:32:19.000 --> 00:32:22.000]  到了時候才讓他顯露
[00:32:22.000 --> 00:32:23.000]  或者是聖靈
[00:32:23.000 --> 00:32:26.000]  神接著聖靈所做的工作
[00:32:26.000 --> 00:32:28.000]  或者是教會
[00:32:28.000 --> 00:32:31.000]  聖靈接著教會所做的工作
[00:32:31.000 --> 00:32:34.000]  男主了不法的人
[00:32:34.000 --> 00:32:38.000]  這個大罪人不能夠公開的來活動
[00:32:38.000 --> 00:32:41.000]  那這個是應該是說
[00:32:41.000 --> 00:32:43.000]  有這幾方面的可能
[00:32:43.000 --> 00:32:46.000]  但是確定的是誰
[00:32:46.000 --> 00:32:50.000]  暴露的數據並沒有提
[00:32:50.000 --> 00:32:54.000]  那我們只能夠從表面的現象來看一看
[00:32:54.000 --> 00:32:58.000]  覺得這個是可能是教會
[00:32:58.000 --> 00:33:00.000]  有真的教會
[00:33:00.000 --> 00:33:02.000]  聖靈住在教會裡頭
[00:33:02.000 --> 00:33:06.000]  他接著信徒來攔阻這個事情的發生
[00:33:06.000 --> 00:33:08.000]  現在也有
[00:33:08.000 --> 00:33:11.000]  當這個美國的最高法院
[00:33:11.000 --> 00:33:15.000]  通過這個同心婚姻合法以後
[00:33:15.000 --> 00:33:20.000]  那有好些的基督教的教會團體出來反對
[00:33:20.000 --> 00:33:22.000]  聲明說這樣子不對的
[00:33:22.000 --> 00:33:24.000]  不能夠這樣
[00:33:24.000 --> 00:33:26.000]  那是有些男主
[00:33:26.000 --> 00:33:30.000]  但是我們很難確定是某一個人
[00:33:30.000 --> 00:33:31.000]  某一個團體
[00:33:31.000 --> 00:33:36.000]  但是我們知道是聖靈在這個地方攔阻他
[00:33:36.000 --> 00:33:39.000]  但是到了神所規定的時候
[00:33:39.000 --> 00:33:42.000]  這個攔阻要被拿開
[00:33:42.000 --> 00:33:45.000]  或者教會被提了
[00:33:45.000 --> 00:33:52.000]  教會裡頭的聖靈也一同離開了
[00:33:52.000 --> 00:33:53.000]  那麼這樣的話
[00:33:53.000 --> 00:34:00.000]  在地上就隨便有很多這些不法的事情就氾濫開了
[00:34:00.000 --> 00:34:06.000]  好像一個水堤破口以後
[00:34:06.000 --> 00:34:09.000]  這水就從那裡沖了出來
[00:34:09.000 --> 00:34:12.000]  那麼到這個大災難的時候
[00:34:12.000 --> 00:34:14.000]  教會被提以後
[00:34:14.000 --> 00:34:19.000]  聖靈也隨同教會一同離開了
[00:34:19.000 --> 00:34:23.000]  但是在地上還是有聖靈的工作
[00:34:23.000 --> 00:34:25.000]  但是那個時候的聖靈的工作
[00:34:25.000 --> 00:34:27.000]  就是回到在舊約的時候
[00:34:27.000 --> 00:34:34.000]  聖靈所做的工作那種情況
[00:34:34.000 --> 00:34:38.000]  所以在這個攔阻的人
[00:34:38.000 --> 00:34:42.000]  我們看到是聖靈在攔阻
[00:34:42.000 --> 00:34:45.000]  每一個信徒今天也是一個攔阻
[00:34:45.000 --> 00:34:48.000]  在教會裡的教會
[00:34:48.000 --> 00:34:51.000]  每一個基督徒真正是跟隨主的
[00:34:51.000 --> 00:34:56.000]  對於這個不法的事情都是一個攔阻
[00:34:56.000 --> 00:34:59.000]  當人都要離開神的時候
[00:34:59.000 --> 00:35:05.000]  但是還是有很多信徒有生命有聖靈的信徒
[00:35:05.000 --> 00:35:07.000]  他不跟著這個潮流走
[00:35:07.000 --> 00:35:09.000]  這就是一個大的攔阻
[00:35:09.000 --> 00:35:15.000]  所以今天我們也是要成為這樣的一個攔阻者
[00:35:15.000 --> 00:35:19.000]  不讓這個不法的活動越來越厲害
[00:35:19.000 --> 00:35:24.000]  我們要遵守神給我們的教導
[00:35:24.000 --> 00:35:26.000]  祂的話語
[00:35:26.000 --> 00:35:31.000]  神怎麼說的我們就怎麼來跟從
[00:35:31.000 --> 00:35:41.000]  這個大罪人其實有很多人要跟著他
[00:35:41.000 --> 00:35:42.000]  為什麼呢
[00:35:42.000 --> 00:35:43.000]  他有方法
[00:35:43.000 --> 00:35:46.000]  他能夠騙取人來跟從他
[00:35:46.000 --> 00:35:51.000]  因為他有從撒旦來的能力
[00:35:51.000 --> 00:35:57.000]  他能夠騙取很多人來跟從他
[00:35:57.000 --> 00:35:59.000]  敬拜他
[00:35:59.000 --> 00:36:01.000]  在第九節說
[00:36:01.000 --> 00:36:07.000]  他說這個不法的人來是造撒旦的運動
[00:36:07.000 --> 00:36:09.000]  撒旦的運動就是說
[00:36:09.000 --> 00:36:13.000]  撒旦在他心裡頭來運行
[00:36:13.000 --> 00:36:18.000]  這個並不是人自己有的能力
[00:36:18.000 --> 00:36:20.000]  而是撒旦來的能力
[00:36:20.000 --> 00:36:22.000]  第二個呢
[00:36:22.000 --> 00:36:28.000]  他能夠行各樣的異能神蹟和虛假的事情
[00:36:28.000 --> 00:36:35.000]  所以你不要看到這個將來的話
[00:36:35.000 --> 00:36:38.000]  有很多神蹟提示
[00:36:38.000 --> 00:36:44.000]  如果你盲目的就覺得神蹟一定是神所做的
[00:36:44.000 --> 00:36:48.000]  那你就很可能受騙了
[00:36:48.000 --> 00:36:53.000]  神蹟不一定都是神所做的
[00:36:53.000 --> 00:36:56.000]  主耶穌在地上的時候也行神蹟
[00:36:56.000 --> 00:36:59.000]  祂異定祂反悔
[00:36:59.000 --> 00:37:03.000]  祂的目的不是為了做神蹟叫人好奇
[00:37:03.000 --> 00:37:08.000]  祂是要把祂所傳的福音印證出來
[00:37:08.000 --> 00:37:09.000]  祂傳福音
[00:37:09.000 --> 00:37:12.000]  祂又行神蹟來印證
[00:37:12.000 --> 00:37:16.000]  祂所傳的福音是從神來的
[00:37:16.000 --> 00:37:21.000]  神的福音就是要人悔改來歸向神
[00:37:21.000 --> 00:37:26.000]  所以耶穌用神蹟提示來印證祂所說的話
[00:37:26.000 --> 00:37:29.000]  祂所傳的福音
[00:37:29.000 --> 00:37:32.000]  在教會的歷史中間
[00:37:32.000 --> 00:37:38.000]  也有些神的僕人使徒也能夠行神蹟
[00:37:38.000 --> 00:37:40.000]  也能夠行異能
[00:37:40.000 --> 00:37:45.000]  目的就是要來印證神的福音是真實的
[00:37:45.000 --> 00:37:48.000]  不是給人好奇
[00:37:48.000 --> 00:37:51.000]  也不是宣揚自己有多大的本事
[00:37:51.000 --> 00:37:55.000]  那是要印證神的話
[00:37:55.000 --> 00:37:59.000]  但是現在我們看見
[00:37:59.000 --> 00:38:02.000]  主耶穌能夠行神蹟
[00:38:02.000 --> 00:38:05.000]  撒旦也能夠行神蹟
[00:38:05.000 --> 00:38:10.000]  所以不是說祂做的事情是真的假的
[00:38:10.000 --> 00:38:15.000]  所以有時候你對一個神蹟有點提出疑問
[00:38:15.000 --> 00:38:16.000]  別人說那是真的
[00:38:16.000 --> 00:38:19.000]  我看見祂就是這樣的
[00:38:19.000 --> 00:38:22.000]  不是說真跟假
[00:38:22.000 --> 00:38:24.000]  那是祂從哪裡來的
[00:38:24.000 --> 00:38:27.000]  祂的行神蹟的能力是從哪裡來的
[00:38:27.000 --> 00:38:32.000]  是從神來的還是從魔鬼來的
[00:38:32.000 --> 00:38:34.000]  同樣是一個神蹟
[00:38:34.000 --> 00:38:37.000]  所以你看有些佛教
[00:38:37.000 --> 00:38:40.000]  他說我也可以醫治人
[00:38:40.000 --> 00:38:42.000]  印度教我也可以醫治人
[00:38:42.000 --> 00:38:44.000]  法輪功也可以醫治人
[00:38:44.000 --> 00:38:46.000]  氣功也可以醫治人
[00:38:46.000 --> 00:38:49.000]  但是祂的能力從哪裡來的
[00:38:49.000 --> 00:38:53.000]  如果是從神來的就是好的
[00:38:53.000 --> 00:38:55.000]  如果是從魔鬼來的
[00:38:55.000 --> 00:38:57.000]  從邪靈來的
[00:38:57.000 --> 00:39:00.000]  那就是非常可怕
[00:39:00.000 --> 00:39:01.000]  當你接受了
[00:39:01.000 --> 00:39:03.000]  你跟著祂了
[00:39:03.000 --> 00:39:10.000]  你會落到一個很壞的結果裡面
[00:39:10.000 --> 00:39:11.000]  第三個
[00:39:11.000 --> 00:39:13.000]  祂說要行不義的詭詐
[00:39:13.000 --> 00:39:16.000]  叫人不接受真理
[00:39:16.000 --> 00:39:18.000]  不義的詭詐的意思就是
[00:39:18.000 --> 00:39:21.000]  把假的說成真的
[00:39:21.000 --> 00:39:25.000]  把真的說成假的
[00:39:25.000 --> 00:39:29.000]  把一些看來是好的
[00:39:29.000 --> 00:39:36.000]  但是會把人引到走火入魔的地步
[00:39:36.000 --> 00:39:38.000]  有一些藝教的話
[00:39:38.000 --> 00:39:40.000]  他們也會氣功
[00:39:40.000 --> 00:39:43.000]  也會念一些咒語
[00:39:43.000 --> 00:39:47.000]  這些表面看起來
[00:39:47.000 --> 00:39:50.000]  這個人弄了氣功以後身體好了
[00:39:50.000 --> 00:39:52.000]  但是要注意
[00:39:52.000 --> 00:39:57.000]  過分的去搞氣功的能力
[00:39:57.000 --> 00:39:58.000]  很危險
[00:39:58.000 --> 00:40:01.000]  當你走火入魔以後
[00:40:01.000 --> 00:40:02.000]  你要從裡頭出來
[00:40:02.000 --> 00:40:07.000]  是很難出來的
[00:40:07.000 --> 00:40:10.000]  魔鬼有他的也有能力的
[00:40:10.000 --> 00:40:15.000]  所以不要輕易的相信神蹟提示
[00:40:15.000 --> 00:40:18.000]  所以主耶穌在離開世界以前
[00:40:18.000 --> 00:40:20.000]  他也告訴蒙多說
[00:40:20.000 --> 00:40:23.000]  將來有些人也要行神蹟
[00:40:23.000 --> 00:40:24.000]  若是可行的話
[00:40:24.000 --> 00:40:32.000]  連這些選民也要受祂的契約
[00:40:32.000 --> 00:40:33.000]  第四個
[00:40:33.000 --> 00:40:36.000]  祂叫人相信虛謊
[00:40:36.000 --> 00:40:40.000]  以嫡嫡度為神
[00:40:40.000 --> 00:40:43.000]  所以以上所說的種種
[00:40:43.000 --> 00:40:44.000]  異能神蹟
[00:40:44.000 --> 00:40:46.000]  虛假的提示
[00:40:46.000 --> 00:40:49.000]  不義的詭詐
[00:40:49.000 --> 00:40:54.000]  目的就叫人打開大門
[00:40:54.000 --> 00:40:57.000]  所以我們不能夠說
[00:40:57.000 --> 00:40:58.000]  一聽見什麼東西
[00:40:58.000 --> 00:41:00.000]  我們就相信接受
[00:41:00.000 --> 00:41:03.000]  不能夠打開大門
[00:41:03.000 --> 00:41:06.000]  把假的東西給迎接起來
[00:41:06.000 --> 00:41:08.000]  相信虛假的事情
[00:41:08.000 --> 00:41:11.000]  中國人很喜歡算命
[00:41:11.000 --> 00:41:12.000]  風水
[00:41:12.000 --> 00:41:13.000]  這東西的話
[00:41:13.000 --> 00:41:16.000]  都不是從神來的
[00:41:16.000 --> 00:41:18.000]  都要很注意
[00:41:18.000 --> 00:41:19.000]  不要去摸這事情
[00:41:19.000 --> 00:41:23.000]  不要好奇
[00:41:23.000 --> 00:41:25.000]  你只要一心相信真神
[00:41:25.000 --> 00:41:28.000]  相信耶穌基督
[00:41:28.000 --> 00:41:29.000]  你一生
[00:41:29.000 --> 00:41:32.000]  必定是在神的保守當中
[00:41:32.000 --> 00:41:34.000]  不是風水來保守你
[00:41:34.000 --> 00:41:36.000]  給你發財
[00:41:36.000 --> 00:41:39.000]  不是命好與命不好
[00:41:39.000 --> 00:41:43.000]  所以這個是我們要注意的
[00:41:43.000 --> 00:41:48.000]  所以相信虛謊就相信假話
[00:41:48.000 --> 00:41:50.000]  那麼就瞎挖
[00:41:50.000 --> 00:41:53.000]  他相信了蛇所說的話
[00:41:53.000 --> 00:41:55.000]  結果就失敗了
[00:41:55.000 --> 00:41:58.000]  結果就犯罪了
[00:41:58.000 --> 00:42:01.000]  所以就是我們要聽神的
[00:42:01.000 --> 00:42:02.000]  有一次我在廣告上面
[00:42:02.000 --> 00:42:04.000]  看見一些學生
[00:42:04.000 --> 00:42:07.000]  一些學生的廣告
[00:42:07.000 --> 00:42:10.000]  學校招這個學生
[00:42:10.000 --> 00:42:13.000]  這些學生怎麼怎麼說呢
[00:42:13.000 --> 00:42:16.000]  我的事情我做主
[00:42:16.000 --> 00:42:18.000]  我聽聽看
[00:42:18.000 --> 00:42:19.000]  這個學生起來說
[00:42:19.000 --> 00:42:21.000]  我的事我做主
[00:42:21.000 --> 00:42:22.000]  那個學生說
[00:42:22.000 --> 00:42:23.000]  我的事我做主
[00:42:23.000 --> 00:42:24.000]  意思就是說
[00:42:24.000 --> 00:42:25.000]  我進了這個學校
[00:42:25.000 --> 00:42:27.000]  我可以考到好成績
[00:42:27.000 --> 00:42:31.000]  我可以到好的學校
[00:42:31.000 --> 00:42:33.000]  但是學生他無意之中
[00:42:33.000 --> 00:42:35.000]  為了自己學習說的話
[00:42:35.000 --> 00:42:36.000]  如果我們每個人都說
