
[00:00:00.000 --> 00:00:03.000]  在二零零六年的一個下午
[00:15:54.960 --> 00:15:56.560]  所以神盼望
[00:15:56.560 --> 00:15:58.160]  我們都變為第二種人
[00:15:58.160 --> 00:16:00.760]  在宿命上面高瞻遠矚的人
[00:16:00.760 --> 00:16:04.160]  我們再讀一次剛才的馬可福音
[00:16:04.160 --> 00:16:06.560]  不過這次是二章三節
[00:16:06.560 --> 00:16:07.160]  我們一起讀
[00:16:07.160 --> 00:16:08.560]  一二三
[00:16:08.560 --> 00:16:11.760]  有人帶著一個毯子來見耶穌
[00:16:11.760 --> 00:16:14.560]  是用四個人抬來的
[00:16:14.560 --> 00:16:17.360]  因為人多不得近前
[00:16:17.360 --> 00:16:22.360]  就把耶穌所在的房子拆了房頂
[00:16:22.360 --> 00:16:23.760]  既拆通了
[00:16:23.760 --> 00:16:28.560]  就把毯子連所躺臥的玉子都除下來
[00:16:28.560 --> 00:16:31.560]  耶穌見他們的信心
[00:16:31.560 --> 00:16:33.360]  就對毯子說
[00:16:33.360 --> 00:16:37.360]  小子你的罪赦了
[00:16:37.360 --> 00:16:40.760]  在這裡在說第二類人
[00:16:40.760 --> 00:16:42.160]  第二種人
[00:16:42.160 --> 00:16:43.560]  是高瞻遠矚
[00:16:43.560 --> 00:16:45.160]  屬靈上面高瞻遠矚的人
[00:16:45.160 --> 00:16:47.160]  是兩批人
[00:16:47.160 --> 00:16:51.760]  第一批人就是被人拆了屋頂的屋主
[00:16:51.760 --> 00:16:54.160]  第二批人就是那四個幫助
[00:16:54.160 --> 00:16:58.960]  抬幫助坦門的那四個人
[00:16:58.960 --> 00:17:05.960]  這兩批人同樣因為關心神所愛的人
[00:17:05.960 --> 00:17:07.760]  服侍神所愛的人
[00:17:07.760 --> 00:17:09.960]  他們是會付出代價的
[00:17:09.960 --> 00:17:11.160]  是麻煩了的
[00:17:11.160 --> 00:17:13.160]  你是付出一些心機
[00:17:13.160 --> 00:17:14.760]  是付出一些心血
[00:17:14.760 --> 00:17:16.160]  付出一些時間
[00:17:16.160 --> 00:17:17.760]  是付出一些愛心的
[00:17:17.760 --> 00:17:19.360]  就好像那個屋主那樣
[00:17:19.360 --> 00:17:22.760]  你有沒有想過幫人被人拆了屋頂
[00:17:22.760 --> 00:17:23.960]  無緣無故拆了
[00:17:23.960 --> 00:17:25.360]  但是很奇怪
[00:17:25.360 --> 00:17:28.760]  聖經沒有記載這個屋主去投訴
[00:17:28.760 --> 00:17:30.560]  你們這幫人
[00:17:30.560 --> 00:17:31.760]  幫人還幫人
[00:17:31.760 --> 00:17:32.960]  連我屋頂都拆了
[00:17:32.960 --> 00:17:34.360]  他沒有記載這個投訴
[00:17:34.360 --> 00:17:37.360]  也沒有記載這個屋主要追討
[00:17:37.360 --> 00:17:38.960]  我找律師告你
[00:17:38.960 --> 00:17:40.160]  民事索償
[00:17:40.160 --> 00:17:42.160]  你拆了我的屋頂
[00:17:42.160 --> 00:17:43.960]  沒有這樣做
[00:17:43.960 --> 00:17:48.360]  我很相信這個屋主是很體會神的心
[00:17:48.360 --> 00:17:51.560]  神的心就是要我們去
[00:17:51.560 --> 00:17:53.360]  付出愛心
[00:17:53.360 --> 00:17:54.960]  去服侍神所愛
[00:17:54.960 --> 00:17:56.560]  那些有需要的人
[00:17:56.560 --> 00:17:59.760]  第二批人就是那四個人
[00:17:59.760 --> 00:18:00.960]  聖經沒有記載
[00:18:00.960 --> 00:18:05.160]  這四個人究竟和這個癱瘓的人有什麼關係
[00:18:05.160 --> 00:18:06.760]  究竟是他的親戚
[00:18:06.760 --> 00:18:08.160]  究竟是他的朋友
[00:18:08.160 --> 00:18:09.960]  因為可能是素未謀面的
[00:18:09.960 --> 00:18:11.360]  他只是看到人有需要
[00:18:11.360 --> 00:18:12.360]  我們來幫你
[00:18:12.360 --> 00:18:14.160]  你留意這四個人
[00:18:14.160 --> 00:18:17.960]  不是專業的醫護人員
[00:18:17.960 --> 00:18:19.360]  沒有說過任何話
[00:18:19.360 --> 00:18:20.960]  他不是專業的醫護人員
[00:18:20.960 --> 00:18:23.560]  記住當時是中東古代的中東
[00:18:23.560 --> 00:18:24.760]  沒有救護車
[00:18:24.760 --> 00:18:25.960]  沒有復康巴士
[00:18:25.960 --> 00:18:27.360]  沒有的士捷
[00:18:27.360 --> 00:18:30.160]  這四個人抬著癱瘓的病人
[00:18:30.160 --> 00:18:32.960]  如果有服侍過一些不能動的人
[00:18:32.960 --> 00:18:34.560]  你就知道是特別重的
[00:18:34.560 --> 00:18:35.760]  不能動
[00:18:35.760 --> 00:18:37.360]  四個人抬著他
[00:18:37.360 --> 00:18:39.360]  不是走兩步路
[00:18:39.360 --> 00:18:41.560]  我們走過隔壁Crossway這麼簡單
[00:18:41.560 --> 00:18:42.560]  這麼短路
[00:18:42.560 --> 00:18:44.360]  可能在中東這個地方
[00:18:44.360 --> 00:18:47.160]  他分分鐘一走就走十里
[00:18:47.160 --> 00:18:48.960]  十公里八公里
[00:18:48.960 --> 00:18:50.360]  十幾公里
[00:18:50.360 --> 00:18:52.760]  差不多可以跑半馬
[00:18:52.760 --> 00:18:57.760]  還有當時的天氣不是風涼水冷的
[00:18:57.760 --> 00:19:00.160]  香港熱到三十五、三十六度
[00:19:00.160 --> 00:19:01.960]  大家已經覺得很熱了
[00:19:01.960 --> 00:19:04.960]  中東可以熱到四十多、五十度
[00:19:04.960 --> 00:19:06.560]  你記住曬著
[00:19:06.560 --> 00:19:08.160]  熱到四十多、五十度
[00:19:08.160 --> 00:19:10.760]  走十多公里抬著癱瘓來走
[00:19:10.760 --> 00:19:12.160]  他們要付出很多東西
[00:19:12.160 --> 00:19:13.360]  還有不僅如此
[00:19:13.360 --> 00:19:15.960]  這幫人不是專業的建築師
[00:19:15.960 --> 00:19:17.360]  他們做了一個大工程
[00:19:17.360 --> 00:19:18.760]  拆了別人的屋頂
[00:19:18.760 --> 00:19:20.960]  還有不僅拆了屋頂
[00:19:20.960 --> 00:19:23.960]  這個人是搬不進去的
[00:19:23.960 --> 00:19:24.760]  很多人
[00:19:24.760 --> 00:19:27.360]  於是他就用了很多精力
[00:19:27.360 --> 00:19:29.260]  把癱瘓他的人
[00:19:29.260 --> 00:19:30.560]  一直這樣
[00:19:30.560 --> 00:19:32.160]  我不知道他怎樣做
[00:19:32.160 --> 00:19:33.560]  抬上去屋頂
[00:19:33.560 --> 00:19:37.260]  然後要吊到耶穌的前面
[00:19:37.260 --> 00:19:39.160]  你可以想像那個工程有多大
[00:19:39.160 --> 00:19:40.560]  花費了多少心力
[00:19:40.560 --> 00:19:42.360]  花費了多少時間
[00:19:42.360 --> 00:19:44.160]  丁子梅也是一樣
[00:19:44.160 --> 00:19:48.460]  服侍人是會花費心力的
[00:19:48.460 --> 00:19:50.560]  是麻煩了的
[00:19:50.560 --> 00:19:52.560]  是辛苦了的
[00:19:52.560 --> 00:19:55.360]  但是你會看到神的作為
[00:19:55.360 --> 00:19:57.860]  這張照片
[00:19:57.860 --> 00:20:00.360]  這位就是勞運神父Henry Nowen
[00:20:00.360 --> 00:20:05.160]  我不知道有沒有丁子梅都聽過他
[00:20:05.160 --> 00:20:08.160]  勞運神父是哈佛大學一個
[00:20:08.160 --> 00:20:10.660]  非常出色的學者、神學家
[00:20:10.660 --> 00:20:11.560]  我家裡有很多書
[00:20:11.560 --> 00:20:13.760]  他那些書很好看
[00:20:13.760 --> 00:20:16.360]  勞運神父是很有學識
[00:20:16.360 --> 00:20:21.360]  但是當神呼召他服侍這些尖尖的朋友的時候
[00:20:21.360 --> 00:20:23.960]  他發覺他一切學識都完全沒用
[00:20:23.960 --> 00:20:27.260]  記住是百分之一百沒用
[00:20:27.260 --> 00:20:28.760]  當他服侍的時候
[00:20:28.760 --> 00:20:31.060]  他只是發覺只能夠做一件事
[00:20:31.060 --> 00:20:36.160]  就是盡心盡力去愛這些尖尖的朋友
[00:20:36.160 --> 00:20:38.160]  所以勞運神父這樣說
[00:20:38.160 --> 00:20:39.960]  他說當你服侍的時候
[00:20:39.960 --> 00:20:44.060]  你所有的聰明才智學識都完全不排容長
[00:20:44.060 --> 00:20:45.360]  完全沒用
[00:20:45.360 --> 00:20:47.260]  在這個時候你真正明白
[00:20:47.260 --> 00:20:51.460]  從神而來的幫助是何等的寶貴
[00:20:51.460 --> 00:20:55.060]  在這個時候你也很清楚
[00:20:55.060 --> 00:20:56.960]  你應該重申再一次
[00:20:56.960 --> 00:20:58.760]  真心跟神說
[00:20:58.760 --> 00:21:03.760]  主啊,來了你,我不能做什麼
[00:21:03.760 --> 00:21:08.160]  你知不知道今天服侍尖尖的大英子梅都一樣
[00:21:08.160 --> 00:21:12.060]  在尖尖的侍公寶石家族裡面
[00:21:12.060 --> 00:21:16.360]  這幫尖尖的導師很多都是工作很出色
[00:21:16.360 --> 00:21:17.960]  很有成就的人
[00:21:17.960 --> 00:21:22.060]  但是他在這個尖尖的侍公寶石家族裡面服侍
[00:21:22.060 --> 00:21:23.060]  什麼都做不了
[00:21:23.060 --> 00:21:24.960]  他只是做一件事
[00:21:24.960 --> 00:21:29.660]  就是盡心盡力去愛他們
[00:21:29.660 --> 00:21:33.360]  這幫尖尖的大英子妹有很多不同性格的
[00:21:33.360 --> 00:21:35.560]  她的道路是不同你的道路的
[00:21:35.560 --> 00:21:37.060]  她都有不同的精力
[00:21:37.060 --> 00:21:41.260]  所以昨天我們三點半崇拜的時候
[00:21:41.260 --> 00:21:43.160]  我講過她們全部都在這裡
[00:21:43.160 --> 00:21:45.660]  有人會說不同的東西
[00:21:45.660 --> 00:21:46.960]  很大聲地說不同的東西
[00:21:46.960 --> 00:21:49.160]  有人會在這裡到處走
[00:21:49.160 --> 00:21:51.760]  所以服侍尖尖的導師
[00:21:51.760 --> 00:21:54.660]  無論你那時候多累也好
[00:21:54.660 --> 00:21:55.660]  多睏也好
[00:21:55.660 --> 00:21:57.260]  平時你有沒有做運動也好
[00:21:57.260 --> 00:21:58.860]  你都是要做運動的
[00:21:58.860 --> 00:22:00.560]  你做的運動就是跟著他們一起走
[00:22:00.560 --> 00:22:03.060]  無論往哪裡去
[00:22:03.060 --> 00:22:04.460]  你都與他們同在的
[00:22:04.460 --> 00:22:05.960]  你都要一樣服侍他們
[00:22:05.960 --> 00:22:09.760]  所以每一次師母服侍完回來
[00:22:09.760 --> 00:22:11.960]  她們都好像做完劇烈運動似的
[00:22:11.960 --> 00:22:13.760]  我說感謝主師母有運動了
[00:22:13.760 --> 00:22:14.660]  感謝主師母
[00:22:14.660 --> 00:22:19.960]  我們掌聲鼓勵鼓勵
[00:22:19.960 --> 00:22:24.060]  我記得有一次是尖尖的聚會的時候
[00:22:24.060 --> 00:22:25.660]  當大家進行聚會的時候
[00:22:25.660 --> 00:22:27.160]  尖尖的導師發現
[00:22:27.160 --> 00:22:29.960]  咦?又是尖尖不見了
[00:22:29.960 --> 00:22:33.160]  我們平時崇拜
[00:22:33.160 --> 00:22:34.860]  有些頂尖妹妹
[00:22:34.860 --> 00:22:36.760]  可能有些時間約了別人
[00:22:36.760 --> 00:22:39.060]  可能會離開也不一定的
[00:22:39.060 --> 00:22:41.360]  我們覺得都不是很特別
[00:22:41.360 --> 00:22:43.760]  但是如果在尖尖聚會中不見了那個尖尖
[00:22:43.760 --> 00:22:45.760]  大家就會很緊張
[00:22:45.760 --> 00:22:46.860]  你不知道怎麼辦
[00:22:46.860 --> 00:22:48.560]  因為關心她不知道去了哪裡
[00:22:48.560 --> 00:22:50.760]  打電話回家又不見人
[00:22:50.760 --> 00:22:53.560]  怕她有意外
[00:22:53.560 --> 00:22:56.860]  所有的尖尖導師都很擔心
[00:22:56.860 --> 00:22:58.160]  很緊張
[00:22:58.160 --> 00:23:00.060]  大家發散去找
[00:23:00.060 --> 00:23:02.160]  找遍整個銅鑼灣和大坑
[00:23:02.160 --> 00:23:04.360]  都找不到
[00:23:04.360 --> 00:23:06.460]  就在這個時候
[00:23:06.460 --> 00:23:09.260]  大家都發覺你除了祈禱之外
[00:23:09.260 --> 00:23:11.460]  就可能要報警了
[00:23:11.460 --> 00:23:13.960]  那位警察先生都知道
[00:23:13.960 --> 00:23:16.660]  他是一個尖尖的人士
[00:23:16.660 --> 00:23:19.060]  他就不是用他的walkie talkie
[00:23:19.060 --> 00:23:23.060]  普通他自己平時的裝備去傳訊
[00:23:23.060 --> 00:23:23.960]  他這個手電出來
[00:23:23.960 --> 00:23:24.960]  你有沒有他的照片
[00:23:24.960 --> 00:23:26.360]  就拆聲拍了他的照片
[00:23:26.360 --> 00:23:30.060]  然後瘋傳給所有的警察
[00:23:30.060 --> 00:23:31.160]  所以那個下午
[00:23:31.160 --> 00:23:33.460]  全港的警察都知道這張
[00:23:33.460 --> 00:23:35.660]  都收到這個尖尖的照片
[00:23:35.660 --> 00:23:36.860]  結果找找找找
[00:23:36.860 --> 00:23:38.960]  你知道在哪裡找到他嗎
[00:23:38.960 --> 00:23:41.660]  在機場找到他
[00:23:41.660 --> 00:23:42.560]  為什麼呢
[00:23:42.560 --> 00:23:44.960]  因為他實在太喜歡飛機了
[00:23:44.960 --> 00:23:45.760]  大家都明白
[00:23:45.760 --> 00:23:46.760]  他很喜歡飛機
[00:23:46.760 --> 00:23:49.260]  所以他去機場
[00:23:49.260 --> 00:23:51.960]  但是在這麼驚險
[00:23:51.960 --> 00:23:54.860]  大家很擔心的情況之下
[00:23:54.860 --> 00:23:56.160]  神奇恩典就在這裡
[00:23:56.160 --> 00:23:57.460]  很安全地找到他
[00:23:57.460 --> 00:23:58.260]  他還很開心
[00:23:58.260 --> 00:24:01.660]  看到大飛機就很開心
[00:24:01.660 --> 00:24:04.460]  可不可愛
[00:24:04.460 --> 00:24:06.060]  但是可愛的當時
[00:24:06.060 --> 00:24:09.460]  如果你是尖尖聚會的負責人
[00:24:09.460 --> 00:24:11.460]  你就怕得鼻孔都沒用了
[00:24:11.460 --> 00:24:14.460]  但是你確是看到神很多的恩典
[00:24:14.460 --> 00:24:16.260]  對不對
[00:24:16.260 --> 00:24:17.660]  其實呢
[00:24:17.660 --> 00:24:18.460]  坦白說
[00:24:18.460 --> 00:24:21.560]  如果你訪問每一位尖尖的導師
[00:24:21.560 --> 00:24:23.660]  他都不約而同會跟你說
[00:24:23.660 --> 00:24:25.860]  他們所得到的
[00:24:25.860 --> 00:24:28.260]  往往比他們付出更多
[00:24:28.260 --> 00:24:31.060]  最近有一對夫婦
[00:24:31.060 --> 00:24:33.460]  他們兩位都是尖尖導師
[00:24:33.460 --> 00:24:37.260]  最近他們的家庭面對一些突發的事件
[00:24:37.260 --> 00:24:39.460]  很不容易、很困難
[00:24:39.460 --> 00:24:41.860]  但是當尖尖夫婦回來
[00:24:41.860 --> 00:24:43.160]  在尖尖的崇拜中
[00:24:43.160 --> 00:24:45.560]  看到尖尖的弟兄姊妹
[00:24:45.560 --> 00:24:47.560]  這麼開心、這麼喜樂
[00:24:47.560 --> 00:24:49.560]  一起敬拜的時候
[00:24:49.560 --> 00:24:52.260]  那些神在他們的生命中有些工作
[00:24:52.260 --> 00:24:53.260]  好像他們的心
[00:24:53.260 --> 00:24:55.160]  看到尖尖敬拜的時候那種喜樂
[00:24:55.160 --> 00:24:56.860]  他們的心都被融化
[00:24:56.860 --> 00:24:58.260]  他們說心裡不知為何
[00:24:58.260 --> 00:25:00.060]  湧流一種新的能力
[00:25:00.060 --> 00:25:01.360]  一種新的勇氣
[00:25:01.360 --> 00:25:02.560]  他們不知道為什麼
[00:25:02.560 --> 00:25:06.660]  就是讓他們有能力面對今天的處境
[00:25:06.660 --> 00:25:10.760]  他們可以順利平安地度過這些難處
[00:25:10.760 --> 00:25:13.260]  所以他很開心地跟他們說
[00:25:13.260 --> 00:25:15.160]  神我們所得到的
[00:25:15.160 --> 00:25:18.460]  比我們付出更多
[00:25:18.460 --> 00:25:20.960]  頂子媒我們再看一段聖經
[00:25:20.960 --> 00:25:24.560]  和老家福音五章二十和二十五節
[00:25:24.560 --> 00:25:25.160]  我們一起讀
[00:25:25.160 --> 00:25:26.260]  一二三
[00:25:26.260 --> 00:25:28.760]  耶穌見他們的信心
[00:25:28.760 --> 00:25:30.860]  就對坦子說
[00:25:30.860 --> 00:25:32.860]  你的罪赦了
[00:25:32.860 --> 00:25:36.860]  那人當眾人面前立刻起來
[00:25:36.860 --> 00:25:40.960]  那著所託我的玉子回家去
[00:25:40.960 --> 00:25:43.360]  歸榮耀與神
[00:25:43.360 --> 00:25:45.160]  他們的信心的他們
[00:25:45.160 --> 00:25:46.660]  就是在說第二類人
[00:25:46.660 --> 00:25:49.660]  那些屬靈上面高尖遠足
[00:25:49.660 --> 00:25:52.460]  他們看到將來耶穌怎麼稱呼他們
[00:25:52.460 --> 00:25:56.360]  所以今天他們回應神的呼召
[00:25:56.360 --> 00:25:59.160]  用愛心去服侍有需要的人
[00:25:59.160 --> 00:25:59.660]  為什麼?
[00:25:59.660 --> 00:26:01.160]  因為他們信靠神
[00:26:01.160 --> 00:26:03.060]  明白耶穌的心
[00:26:03.060 --> 00:26:04.760]  所以用行動去回應
[00:26:04.760 --> 00:26:06.160]  去服侍有需要的人
[00:26:06.160 --> 00:26:07.860]  這些是神所喜悅的
[00:26:07.860 --> 00:26:09.760]  所以神就給他們一種福分
[00:26:09.760 --> 00:26:10.860]  那個福分是什麼?
[00:26:10.860 --> 00:26:12.660]  他們親眼看到神的作為
[00:26:12.660 --> 00:26:13.160]  換句話說
[00:26:13.160 --> 00:26:14.760]  這四個人親眼看到
[00:26:14.760 --> 00:26:18.160]  耶穌醫治坦門的人立刻起來
[00:26:18.160 --> 00:26:20.960]  連那種戰慾都收拾了
[00:26:20.960 --> 00:26:23.660]  很開心地回家
[00:26:23.660 --> 00:26:25.760]  當我們這樣服侍的時候
[00:26:25.760 --> 00:26:29.760]  神就給我們看到神的奇妙作為
[00:26:29.760 --> 00:26:31.660]  在我們眼前發生
[00:26:31.660 --> 00:26:34.360]  我們看到神的奇妙作為是一種福分
[00:26:34.360 --> 00:26:37.160]  綠色的字是「罪赦了」
[00:26:37.160 --> 00:26:38.760]  除了字面解釋
[00:26:38.760 --> 00:26:40.660]  那個坦門的人的罪
[00:26:40.660 --> 00:26:42.860]  被耶穌赦免之外
[00:26:42.860 --> 00:26:45.360]  有神學家說
[00:26:45.360 --> 00:26:47.360]  「赦免」的希臘言語
[00:26:47.360 --> 00:26:49.460]  有一個更加廣闊的意思
[00:26:49.460 --> 00:26:51.760]  更加闊的意思是包括什麼呢?
[00:26:51.760 --> 00:26:53.760]  合適地在一起
[00:26:53.760 --> 00:26:55.760]  沒有罪的阻隔
[00:26:55.760 --> 00:26:58.060]  可以分享同一個空間
[00:26:58.060 --> 00:26:59.160]  為什麼呢?
[00:26:59.160 --> 00:27:02.660]  那些罪就是我們人與人之間
[00:27:02.660 --> 00:27:04.460]  我們切的泥巴
[00:27:04.460 --> 00:27:06.760]  我們心靈上的界限
[00:27:06.760 --> 00:27:08.260]  當沒有了這些東西
[00:27:08.260 --> 00:27:10.260]  我們就可以分享同一個空間
[00:27:10.260 --> 00:27:10.760]  換句話說
[00:27:10.760 --> 00:27:13.660]  就是不同的人可以在神的面前
[00:27:13.660 --> 00:27:15.760]  不同的人在神的殿裡面
[00:27:15.760 --> 00:27:17.860]  不同的人在耶穌基督的身體裡面
[00:27:17.860 --> 00:27:19.660]  可以一起敬拜神
[00:27:19.660 --> 00:27:22.360]  神就給我們看到這些奇妙作為
[00:27:22.360 --> 00:27:24.760]  張欣欣有一位弟兄
[00:27:24.760 --> 00:27:28.460]  他從小到大都很難表達他的情緒
[00:27:28.460 --> 00:27:31.360]  並且他對聲音很敏感
[00:27:31.360 --> 00:27:32.360]  大家可以想像
[00:27:32.360 --> 00:27:34.960]  如果一個對聲音很敏感的人
[00:27:34.960 --> 00:27:37.260]  他回來同福堂的敬拜
[00:27:37.260 --> 00:27:39.860]  大家都想像會有一些問題
[00:27:39.860 --> 00:27:40.960]  同福堂的敬拜
[00:27:40.960 --> 00:27:42.860]  就不是很安靜的敬拜
[00:27:42.860 --> 00:27:44.360]  我們不會靜態的
[00:27:44.360 --> 00:27:45.960]  大家剛才又做動作
[00:27:45.960 --> 00:27:47.760]  又跳舞又揮手
[00:27:47.760 --> 00:27:48.760]  又有鼓
[00:27:48.760 --> 00:27:50.460]  今天我們已經少結他的基礎
[00:27:50.460 --> 00:27:51.660]  如果不是就更大聲
[00:27:51.660 --> 00:27:53.060]  換句話說
[00:27:53.060 --> 00:27:56.760]  是比較吵的敬拜
[00:27:56.760 --> 00:27:58.260]  像一隊樂隊一樣
[00:27:58.260 --> 00:28:00.060]  所以如果他聲音敏感
[00:28:00.060 --> 00:28:01.460]  所以他一回來的時候
[00:28:01.460 --> 00:28:04.360]  他就會握著他的拳頭
[00:28:04.360 --> 00:28:05.260]  縮起來
[00:28:05.260 --> 00:28:05.960]  很害怕
[00:28:05.960 --> 00:28:07.460]  很緊張
[00:28:07.460 --> 00:28:10.260]  當他回來的時候
[00:28:10.260 --> 00:28:12.260]  我們都沒有什麼辦法的
[00:28:12.260 --> 00:28:14.060]  因為他真的這麼緊張
[00:28:14.060 --> 00:28:15.560]  我們的敬拜也是這樣
[00:28:15.560 --> 00:28:17.160]  所以你會發覺
[00:28:17.160 --> 00:28:18.260]  大家都束手無策
[00:28:18.260 --> 00:28:19.760]  我們除了為他祈禱之外
[00:28:19.760 --> 00:28:22.560]  都想不到任何方法
[00:28:22.560 --> 00:28:24.960]  但是有一次
[00:28:24.960 --> 00:28:27.060]  占占聚會開始
[00:28:27.060 --> 00:28:28.960]  這位弟兄出現
[00:28:28.960 --> 00:28:31.760]  所有的占占導師
[00:28:31.760 --> 00:28:34.960]  都覺得是有些事情不同了
[00:28:34.960 --> 00:28:37.160]  不過大家又說不出有什麼不同
[00:28:37.160 --> 00:28:39.260]  直至敬拜開始
[00:28:39.260 --> 00:28:41.460]  大家就明白有什麼不同
[00:28:41.460 --> 00:28:43.460]  就是這位弟兄再不握著拳頭
[00:28:43.460 --> 00:28:44.960]  再不縮起來
[00:28:44.960 --> 00:28:46.760]  他竟然站起來走出去
[00:28:46.760 --> 00:28:48.660]  跟其他的占占弟兄之門
[00:28:48.660 --> 00:28:50.460]  一起敬拜神
[00:28:50.460 --> 00:28:51.460]  感謝一下
[00:28:51.460 --> 00:28:53.360]  哈利路亞
[00:28:53.360 --> 00:28:55.760]  為什麼呢
[00:28:55.760 --> 00:28:59.160]  我很相信他在整個聚會
[00:28:59.160 --> 00:28:59.960]  敬拜裡面
[00:28:59.960 --> 00:29:02.060]  他經歷神的同在
[00:29:02.060 --> 00:29:03.360]  經歷到神的愛
[00:29:03.360 --> 00:29:04.860]  在聖經裡面說
[00:29:04.860 --> 00:29:06.660]  在神的愛裡面
[00:29:06.660 --> 00:29:08.560]  沒有任何懼怕
[00:29:08.560 --> 00:29:11.860]  原文的意思是踢走一切懼怕
[00:29:11.860 --> 00:29:14.460]  我相信這是一個醫治
[00:29:14.460 --> 00:29:16.460]  我們不知道神怎麼醫治他
[00:29:16.460 --> 00:29:18.460]  但是我們看到結果
[00:29:18.460 --> 00:29:20.360]  頂尖門這個結果就是那個福分
[00:29:20.360 --> 00:29:23.460]  我們在福分看到神醫治這位弟兄
[00:29:23.460 --> 00:29:26.860]  讓他好像和我們一樣
[00:29:26.860 --> 00:29:29.560]  可以一起去舉起手
[00:29:29.560 --> 00:29:30.660]  很喜樂
[00:29:30.660 --> 00:29:33.860]  很自由地敬拜我們神
[00:29:33.860 --> 00:29:35.060]  不只是這樣
[00:29:35.060 --> 00:29:39.260]  這位弟兄是從小到大都不說話的
[00:29:39.260 --> 00:29:41.260]  他媽媽帶他來
[00:29:41.260 --> 00:29:43.560]  占占崇拜的時候跟我們說
[00:29:43.560 --> 00:29:45.860]  說他不會說話的
[00:29:45.860 --> 00:29:48.460]  但是當我們的占占導師
[00:29:48.460 --> 00:29:51.260]  用愛心去服侍他的時候
[00:29:51.260 --> 00:29:54.860]  我發覺他開始說話了
[00:29:54.860 --> 00:29:58.560]  占占導師跟他媽媽分享
[00:29:58.560 --> 00:30:01.660]  你兒子其實開始說話了
[00:30:01.660 --> 00:30:03.160]  他媽媽開始不相信
[00:30:03.160 --> 00:30:06.860]  直至占占導師錄了他的說話
[00:30:06.860 --> 00:30:07.660]  給他媽媽聽
[00:30:07.660 --> 00:30:10.660]  他媽媽很突然
[00:30:10.660 --> 00:30:12.360]  很驚喜
[00:30:12.360 --> 00:30:14.860]  後來這位弟兄受浸
[00:30:14.860 --> 00:30:17.560]  大家參加過浸禮都知道的
[00:30:17.560 --> 00:30:18.860]  浸完之後
[00:30:18.860 --> 00:30:22.060]  我們在後面受浸者裡面
[00:30:22.060 --> 00:30:23.860]  每人分享幾句說話
[00:30:23.860 --> 00:30:25.960]  我們傳咪高峰給他
[00:30:25.960 --> 00:30:28.160]  那次一直傳咪高峰的時候
[00:30:28.160 --> 00:30:29.260]  大家都在想
[00:30:29.260 --> 00:30:31.760]  究竟他會說什麼呢
[00:30:31.760 --> 00:30:33.160]  當咪高峰傳給他
[00:30:33.160 --> 00:30:34.360]  他拿起咪高峰的時候
[00:30:34.360 --> 00:30:36.060]  你知道他說什麼嗎
[00:30:36.060 --> 00:30:40.560]  他說「感謝主」
[00:30:40.560 --> 00:30:42.160]  所有的人都很感動
[00:30:42.160 --> 00:30:45.460]  包括他媽媽和他學校校長
[00:30:45.460 --> 00:30:46.560]  沒想過
[00:30:46.560 --> 00:30:50.460]  一開始原本他以為他不會說話
[00:30:50.460 --> 00:30:53.760]  但是他今天可以站在台上
[00:30:53.760 --> 00:30:56.960]  開聲去讚美我們的主
[00:30:56.960 --> 00:31:01.460]  我們給掌聲耶穌好不好
[00:31:01.460 --> 00:31:04.160]  在過往這幾年的疫情
[00:31:04.160 --> 00:31:05.760]  我們都很想念占占
[00:31:05.760 --> 00:31:08.860]  我們看不到他
[00:31:08.860 --> 00:31:11.760]  但是當占占崇禮開始的時候
[00:31:11.760 --> 00:31:13.660]  我們又看到他回來
[00:31:13.660 --> 00:31:16.460]  其實他今天在我們崇拜的當中
[00:31:16.460 --> 00:31:17.460]  我不說是誰了
[00:31:17.460 --> 00:31:18.960]  你們自己找吧
[00:31:18.960 --> 00:31:20.760]  我們為這位大兄感恩
[00:31:20.760 --> 00:31:21.660]  為這個家庭
[00:31:21.660 --> 00:31:23.460]  實在是在他生命裡面的工作感恩
[00:31:23.460 --> 00:31:24.760]  是不是
[00:31:24.760 --> 00:31:28.260]  來多人
[00:31:28.260 --> 00:31:29.660]  今天
[00:31:29.660 --> 00:31:32.060]  今天講到是有
[00:31:32.060 --> 00:31:34.460]  我們提及的兩種人
[00:31:34.460 --> 00:31:37.160]  第一種就是屬靈眼光短線
[00:31:37.160 --> 00:31:39.660]  他就是在看今天需要的人
[00:31:39.660 --> 00:31:42.860]  第二種就是屬靈眼光高尖遠足
[00:31:42.860 --> 00:31:44.060]  他望見
[00:31:44.060 --> 00:31:45.760]  他將會見耶穌
[00:31:45.760 --> 00:31:47.060]  耶穌如何稱呼他
[00:31:47.060 --> 00:31:49.860]  今天他就畏身去回應神
[00:31:49.860 --> 00:31:51.060]  以致將來有一天
[00:31:51.060 --> 00:31:52.660]  耶穌一定會稱呼他
[00:31:52.660 --> 00:31:55.660]  有良善有忠心一僕人
[00:31:55.660 --> 00:31:57.760]  究竟是不是真的兩種人
[00:31:57.760 --> 00:31:59.360]  我覺得最後
[00:31:59.360 --> 00:32:01.060]  都只是一種而已
[00:32:01.060 --> 00:32:01.960]  為什麼呢
[00:32:01.960 --> 00:32:05.860]  因為他們會有屬靈生命的成長
[00:32:05.860 --> 00:32:07.260]  而是我們每一位頂屎們
