
[00:00:00.000 --> 00:00:04.220]  上個星期開始,大家都知道我們開始了一個新的講道系列
[00:17:36.300 --> 00:17:39.300]  我們要去幫幫這羣弟兄姐妹
[00:17:39.300 --> 00:17:42.300]  將消息和其他教會分享
[00:17:42.300 --> 00:17:45.300]  希望其他教會能夠幫助解決
[00:17:45.300 --> 00:17:48.300]  耶路撒冷 猶太人 猶太基督徒
[00:17:48.300 --> 00:17:50.300]  那些需要
[00:17:50.300 --> 00:17:51.300]  大家知道
[00:17:51.300 --> 00:17:52.300]  我剛纔說過
[00:17:52.300 --> 00:17:53.300]  馬其頓在歐洲
[00:17:53.300 --> 00:17:55.300]  離開耶路撒冷在中東
[00:17:55.300 --> 00:17:59.300]  超過一千英里
[00:17:59.300 --> 00:18:01.300]  但這個消息就傳到
[00:18:01.300 --> 00:18:03.300]  馬其頓的宗教會
[00:18:03.300 --> 00:18:05.300]  而保羅亞馬其頓宗教會
[00:18:05.300 --> 00:18:07.300]  聽到之後
[00:18:07.300 --> 00:18:09.300]  竟然是很積極很樂意
[00:18:09.300 --> 00:18:12.300]  超乎能力地去捐書
[00:18:12.300 --> 00:18:13.300]  當我看到這個故事的時候
[00:18:13.300 --> 00:18:14.300]  我都在想
[00:18:14.300 --> 00:18:16.300]  這羣馬其頓的基督徒
[00:18:16.300 --> 00:18:17.300]  又不是猶太人
[00:18:17.300 --> 00:18:19.300]  大部分非猶太人
[00:18:19.300 --> 00:18:21.300]  有沒有去過耶路撒冷
[00:18:21.300 --> 00:18:22.300]  我相信他們在耶路撒冷
[00:18:22.300 --> 00:18:23.300]  在哪裏都不太清楚
[00:18:23.300 --> 00:18:24.300]  大概在中東吧
[00:18:24.300 --> 00:18:26.300]  很多人沒有去過
[00:18:26.300 --> 00:18:28.300]  他們有沒有跟耶路撒冷的基督徒
[00:18:28.300 --> 00:18:30.300]  有什麼交往
[00:18:30.300 --> 00:18:32.300]  是 董鼎嫂
[00:18:32.300 --> 00:18:34.300]  應該沒什麼機會見面
[00:18:34.300 --> 00:18:36.300]  就算有也很少數
[00:18:36.300 --> 00:18:37.300]  大家不認識的
[00:18:37.300 --> 00:18:39.300]  離開千里那麼遠
[00:18:39.300 --> 00:18:41.300]  但是呢
[00:18:41.300 --> 00:18:42.300]  這羣基督徒
[00:18:42.300 --> 00:18:44.300]  在馬其頓的宗教會
[00:18:44.300 --> 00:18:47.300]  聽到猶太人有需要
[00:18:47.300 --> 00:18:49.300]  在耶路撒冷教會有需要的時候
[00:18:49.300 --> 00:18:51.300]  他們竟然很樂意地去捐書
[00:18:51.300 --> 00:18:53.300]  幫助他們
[00:18:53.300 --> 00:18:54.300]  這件事大家要留意
[00:18:54.300 --> 00:18:57.300]  其實保羅說他們是蒙福的
[00:18:57.300 --> 00:18:58.300]  因爲其實
[00:18:58.300 --> 00:19:01.300]  馬其頓的宗教會並不富有
[00:19:01.300 --> 00:19:04.300]  事實上可能同樣的窮困
[00:19:04.300 --> 00:19:07.300]  同樣需要人去資助
[00:19:07.300 --> 00:19:08.300]  聖經說的
[00:19:08.300 --> 00:19:09.300]  不是我說的
[00:19:09.300 --> 00:19:14.300]  他們在極度貧困當中
[00:19:14.300 --> 00:19:16.300]  馬其頓的宗教會不是有錢的
[00:19:16.300 --> 00:19:18.300]  馬其頓的宗教會里面的弟妹
[00:19:18.300 --> 00:19:20.300]  其實同樣面對很多生活上的難處
[00:19:20.300 --> 00:19:24.300]  但是當他們聽到耶路撒冷的教會有需要的時候
[00:19:24.300 --> 00:19:27.300]  這羣人竟然有這樣的反應
[00:19:27.300 --> 00:19:28.300]  而保羅說
[00:19:28.300 --> 00:19:31.300]  我可以爲他作證
[00:19:31.300 --> 00:19:32.300]  我可以爲他作證
[00:19:32.300 --> 00:19:34.300]  他們是盡了能力
[00:19:34.300 --> 00:19:38.300]  而且是超過他的能力
[00:19:38.300 --> 00:19:43.300]  去幫助他支持耶路撒冷的教會
[00:19:43.300 --> 00:19:44.300]  我們在想
[00:19:44.300 --> 00:19:46.300]  爲什麼這羣人會有這樣的反應呢
[00:19:46.300 --> 00:19:48.300]  保羅你如果真的答清楚
[00:19:48.300 --> 00:19:51.300]  這幾個聖經的味道的時候
[00:19:51.300 --> 00:19:53.300]  這羣基督徒不僅僅是奉煙
[00:19:53.300 --> 00:19:54.300]  而且是超過能力
[00:19:54.300 --> 00:19:55.300]  而且是什麼呢
[00:19:55.300 --> 00:19:56.300]  尋求保羅
[00:19:56.300 --> 00:20:00.300]  讓我們捐贈吧
[00:20:00.300 --> 00:20:04.300]  如果教會多點這樣的人挺好的
[00:20:04.300 --> 00:20:07.300]  爲什麼呢
[00:20:07.300 --> 00:20:09.300]  很多時候我看故事就算了
[00:20:09.300 --> 00:20:10.300]  我們不明白
[00:20:10.300 --> 00:20:13.300]  爲什麼這羣人竟然會有這樣的反應
[00:20:13.300 --> 00:20:15.300]  對耶路撒冷教會的需要
[00:20:15.300 --> 00:20:17.300]  有這樣的反應
[00:20:17.300 --> 00:20:20.300]  我想來想去
[00:20:20.300 --> 00:20:23.300]  我只能想到我剛纔所想的
[00:20:23.300 --> 00:20:27.300]  就是因爲這羣在馬其頓宗教的基督徒
[00:20:27.300 --> 00:20:33.300]  他覺得這是主耶穌的工作
[00:20:33.300 --> 00:20:35.300]  如果主耶穌是一個好牧人
[00:20:35.300 --> 00:20:37.300]  他見到羊有需要
[00:20:37.300 --> 00:20:41.300]  他一定不惜一切去照顧去幫助這些羊
[00:20:41.300 --> 00:20:43.300]  如果這是主耶穌的工作
[00:20:43.300 --> 00:20:45.300]  是我們牧者的工作
[00:20:45.300 --> 00:20:48.300]  這就成爲我們的工作
[00:20:48.300 --> 00:20:50.300]  你明白我說什麼嗎
[00:20:50.300 --> 00:20:51.300]  馬其頓基督覺得
[00:20:51.300 --> 00:20:53.300]  這是耶穌關心的事
[00:20:53.300 --> 00:20:55.300]  這是耶穌會做的事
[00:20:55.300 --> 00:20:56.300]  既然耶穌都會做
[00:20:56.300 --> 00:20:58.300]  祂是我們的主
[00:20:58.300 --> 00:21:01.300]  祂做我們就跟着祂做
[00:21:01.300 --> 00:21:05.300]  祂的事變成我的事
[00:21:05.300 --> 00:21:08.300]  祂的工作變成我們的工作
[00:21:08.300 --> 00:21:11.300]  所以我們必須
[00:21:11.300 --> 00:21:12.300]  我們一定要忠心
[00:21:12.300 --> 00:21:14.300]  一定要努力
[00:21:14.300 --> 00:21:19.300]  去幫助耶路撒冷的教會
[00:21:19.300 --> 00:21:21.300]  上個禮拜天
[00:21:21.300 --> 00:21:22.300]  不是上個禮拜天
[00:21:22.300 --> 00:21:23.300]  是前一個禮拜天
[00:21:23.300 --> 00:21:27.300]  1月31號
[00:21:27.300 --> 00:21:30.300]  我們召開了一個特別會員大會
[00:21:30.300 --> 00:21:33.300]  我很感謝因爲很多人出席
[00:21:33.300 --> 00:21:37.300]  我相信在座很多大兄姐妹都在
[00:21:37.300 --> 00:21:39.300]  爲什麼要開特別會員大會呢
[00:21:39.300 --> 00:21:41.300]  因爲要特別去討論
[00:21:41.300 --> 00:21:43.300]  分享有關我們President分堂
[00:21:43.300 --> 00:21:45.300]  是我們福音基地的動工
[00:21:45.300 --> 00:21:47.300]  剛纔我報告過
[00:21:47.300 --> 00:21:50.300]  1月22號開工
[00:21:50.300 --> 00:21:52.300]  當我見到這麼多弟兄姊妹
[00:21:52.300 --> 00:21:54.300]  出席這個特別會員大會
[00:21:54.300 --> 00:21:57.300]  比我們平常的會員大會
[00:21:57.300 --> 00:22:00.300]  出席的人還要多很多
[00:22:00.300 --> 00:22:03.300]  其實我心裏很感動
[00:22:03.300 --> 00:22:04.300]  爲什麼呢
[00:22:04.300 --> 00:22:10.300]  因爲我覺得這羣弟兄姊妹關心
[00:22:10.300 --> 00:22:12.300]  這羣弟兄姊妹關心教會的法治
[00:22:12.300 --> 00:22:14.300]  這羣弟兄姊妹覺得
[00:22:14.300 --> 00:22:18.300]  這是我們屬靈的家
[00:22:18.300 --> 00:22:20.300]  這個家我們有份
[00:22:20.300 --> 00:22:22.300]  所以很希望能夠多知道
[00:22:22.300 --> 00:22:24.300]  家庭裏面發展的情況
[00:22:24.300 --> 00:22:26.300]  家庭裏面那種需要
[00:22:26.300 --> 00:22:29.300]  所以很多人來出席
[00:22:29.300 --> 00:22:31.300]  我因爲他們的關心
[00:22:31.300 --> 00:22:33.300]  因爲他們的參與
[00:22:33.300 --> 00:22:35.300]  我很感動
[00:22:35.300 --> 00:22:37.300]  因爲他們不只是坐在那裏
[00:22:37.300 --> 00:22:38.300]  I can tell
[00:22:38.300 --> 00:22:40.300]  我可以爲他們作證
[00:22:40.300 --> 00:22:42.300]  我都很留心
[00:22:42.300 --> 00:22:43.300]  都會問問題
[00:22:43.300 --> 00:22:47.300]  每個人都會表決
[00:22:47.300 --> 00:22:49.300]  但他們從來沒有挑戰教會
[00:22:49.300 --> 00:22:50.300]  只是瞭解
[00:22:50.300 --> 00:22:51.300]  明白
[00:22:51.300 --> 00:22:53.300]  我們可以怎樣去支持
[00:22:53.300 --> 00:22:55.300]  可以怎樣去參與
[00:22:55.300 --> 00:22:57.300]  我爲弟兄姊妹能夠這樣去參與
[00:22:57.300 --> 00:22:59.300]  當這是屬靈的家
[00:22:59.300 --> 00:23:02.300]  我感謝讚美天父上帝
[00:23:02.300 --> 00:23:04.300]  前一個星期我們通過了
[00:23:04.300 --> 00:23:08.300]  一個很龐大的抗糖預算
[00:23:08.300 --> 00:23:13.300]  通過了我們籌款的目標
[00:23:13.300 --> 00:23:15.300]  希望在工程結束之後
[00:23:15.300 --> 00:23:17.300]  我們能夠籌到七十萬
[00:23:17.300 --> 00:23:20.300]  下星期我們開工
[00:23:20.300 --> 00:23:22.300]  我心裏在想
[00:23:22.300 --> 00:23:24.300]  感謝主
[00:23:24.300 --> 00:23:26.300]  感謝主弟兄姊妹
[00:23:26.300 --> 00:23:31.300]  通過了我們提出的這些議案
[00:23:31.300 --> 00:23:32.300]  不過呢
[00:23:32.300 --> 00:23:36.300]  想和大家分享一些information
[00:23:36.300 --> 00:23:40.300]  我請教會的財政同工
[00:23:40.300 --> 00:23:43.300]  幫我做一個統計
[00:23:43.300 --> 00:23:44.300]  索隨太煩了
[00:23:44.300 --> 00:23:47.300]  可不可以幫我做一個統計
[00:23:47.300 --> 00:23:51.300]  看我們去年有多少奉獻單位
[00:23:51.300 --> 00:23:52.300]  感謝主也不少
[00:23:52.300 --> 00:23:59.300]  我們去年有514個奉獻單位
[00:23:59.300 --> 00:24:01.300]  同工告訴我
[00:24:01.300 --> 00:24:03.300]  在514個單位當中
[00:24:03.300 --> 00:24:04.300]  有幾個
[00:24:04.300 --> 00:24:05.300]  很少數
[00:24:05.300 --> 00:24:08.300]  我們看到是每季奉獻的
[00:24:08.300 --> 00:24:11.300]  每季一筆就奉獻給教會
[00:24:11.300 --> 00:24:12.300]  所以通常季末
[00:24:12.300 --> 00:24:14.300]  可能我們收益會多一些
[00:24:14.300 --> 00:24:16.300]  奉獻會多一些
[00:24:16.300 --> 00:24:18.300]  但是這個同工告訴我們
[00:24:18.300 --> 00:24:22.300]  在去年52個星期當中
[00:24:22.300 --> 00:24:24.300]  奉獻超過6次以上
[00:24:24.300 --> 00:24:26.300]  6 times
[00:24:26.300 --> 00:24:31.300]  只有249個單位
[00:24:31.300 --> 00:24:35.300]  我不知道大家如何去解讀這些數字
[00:24:35.300 --> 00:24:38.300]  不過我只是和大家分享這些information
[00:24:38.300 --> 00:24:41.300]  你自己去解讀
[00:24:41.300 --> 00:24:42.300]  我只是和大家分享
[00:24:42.300 --> 00:24:46.300]  如果我們關心我們屬靈的家
[00:24:46.300 --> 00:24:51.300]  或者你當回點是屬靈的家
[00:24:51.300 --> 00:24:52.300]  是神帶領你來的
[00:24:52.300 --> 00:24:53.300]  你feel belong
[00:24:53.300 --> 00:24:57.300]  你覺得這個教會你有份
[00:24:57.300 --> 00:24:58.300]  我只可以鼓勵你
[00:24:58.300 --> 00:25:01.300]  能夠投入在教會里面的服事
[00:25:01.300 --> 00:25:05.300]  投入在教會里面的工作
[00:25:05.300 --> 00:25:06.300]  我相信
[00:25:06.300 --> 00:25:07.300]  我不是第一次說
[00:25:07.300 --> 00:25:11.300]  其實我們是毫無天賦祝福的
[00:25:11.300 --> 00:25:12.300]  毫無天賦祝福
[00:25:12.300 --> 00:25:13.300]  不單教會蒙福
[00:25:13.300 --> 00:25:15.300]  衆弟兄姊妹都蒙福
[00:25:15.300 --> 00:25:16.300]  我相信我們教會里面
[00:25:16.300 --> 00:25:18.300]  沒什麼像馬其頓教會
[00:25:18.300 --> 00:25:20.300]  耶路撒冷教會里面那些
[00:25:20.300 --> 00:25:22.300]  十分窮困的人
[00:25:22.300 --> 00:25:23.300]  I don't think so
[00:25:23.300 --> 00:25:25.300]  不過你知道我做牧師的時候
[00:25:25.300 --> 00:25:27.300]  我最concern是什麼
[00:25:27.300 --> 00:25:30.300]  這個也是我的責任
[00:25:30.300 --> 00:25:32.300]  我最concern的是
[00:25:32.300 --> 00:25:34.300]  神祝福我們的生活
[00:25:34.300 --> 00:25:39.300]  What about our spiritual life
[00:25:39.300 --> 00:25:44.300]  在我們屬靈的經歷上
[00:25:44.300 --> 00:25:47.300]  信仰的經歷上
[00:25:47.300 --> 00:25:50.300]  侍奉主的喜樂上
[00:25:50.300 --> 00:25:54.300]  是否同樣的富足呢
[00:25:54.300 --> 00:25:57.300]  聽到牧師講什麼嗎
[00:25:57.300 --> 00:25:58.300]  一直以來
[00:25:58.300 --> 00:25:59.300]  爲什麼你會留意到
[00:25:59.300 --> 00:26:00.300]  這兩個講道系列
[00:26:00.300 --> 00:26:03.300]  其實都是講如何做基督徒
[00:26:03.300 --> 00:26:04.300]  所以重點是
[00:26:04.300 --> 00:26:06.300]  我們屬靈的生命
[00:26:06.300 --> 00:26:08.300]  經歷神多少
[00:26:08.300 --> 00:26:10.300]  領受多少
[00:26:10.300 --> 00:26:14.300]  這個和我們如何跟隨耶穌基督
[00:26:14.300 --> 00:26:17.300]  有直接的關係
[00:26:17.300 --> 00:26:22.300]  牧師關心的是大家的靈性
[00:26:22.300 --> 00:26:24.300]  我們信仰裏面的體會
[00:26:24.300 --> 00:26:27.300]  到底神對我們來說有多真
[00:26:27.300 --> 00:26:29.300]  我們說我們信耶穌基督
[00:26:29.300 --> 00:26:31.300]  我們是如何跟隨他的呢
[00:26:31.300 --> 00:26:33.300]  我們有沒有投入在
[00:26:33.300 --> 00:26:35.300]  神的事工當中
[00:26:35.300 --> 00:26:37.300]  好像當日馬其頓的教會
[00:26:37.300 --> 00:26:39.300]  神的工作就是我們的工作
[00:26:39.300 --> 00:26:43.300]  耶穌要做的事就是我們要做的事
[00:26:43.300 --> 00:26:48.300]  我們有沒有這樣的心態去參與呢
[00:26:48.300 --> 00:26:54.300]  雅各是一個很實證的經卷
[00:26:54.300 --> 00:26:58.300]  雅各在第一章二十二節說
[00:26:58.300 --> 00:27:00.300]  你們不要欺騙自己
[00:27:00.300 --> 00:27:04.300]  以爲只要聽到就夠了
[00:27:04.300 --> 00:27:06.300]  相反
[00:27:06.300 --> 00:27:10.300]  你們必須行動
[00:27:10.300 --> 00:27:13.300]  雅各受聖靈的感動
[00:27:13.300 --> 00:27:14.300]  提醒我們每個基督徒
[00:27:14.300 --> 00:27:16.300]  不要自己騙自己
[00:27:16.300 --> 00:27:20.300]  以爲只要聽到就夠了
[00:27:20.300 --> 00:27:22.300]  你是否能夠經歷神
[00:27:22.300 --> 00:27:26.300]  你是否能夠和神的工作有份
[00:27:26.300 --> 00:27:29.300]  你的參與很重要
[00:27:29.300 --> 00:27:32.300]  你的遵從很重要
[00:27:32.300 --> 00:27:36.300]  所以一個跟隨耶穌基督的人
[00:27:36.300 --> 00:27:39.300]  就是要聽耶穌的話的人
[00:27:39.300 --> 00:27:40.300]  如果我們是基督徒
[00:27:40.300 --> 00:27:41.300]  我們跟隨耶穌基督
[00:27:41.300 --> 00:27:43.300]  就是要聽耶穌的教導
[00:27:43.300 --> 00:27:45.300]  聽耶穌那種吩咐
[00:27:45.300 --> 00:27:47.300]  我們對人
[00:27:47.300 --> 00:27:50.300]  不需要做一個言聽計從的人
[00:27:50.300 --> 00:27:52.300]  因爲人有缺陷有缺點
[00:27:52.300 --> 00:27:55.300]  人有問題
[00:27:55.300 --> 00:27:56.300]  但聽姐妹
[00:27:56.300 --> 00:27:58.300]  如果我們是信耶穌
[00:27:58.300 --> 00:27:59.300]  而耶穌是神的義子
[00:27:59.300 --> 00:28:01.300]  是獨一的真神
[00:28:01.300 --> 00:28:02.300]  他百分百是人
[00:28:02.300 --> 00:28:04.300]  百分百是神
[00:28:04.300 --> 00:28:05.300]  百分百是人
[00:28:05.300 --> 00:28:07.300]  百分百是神
[00:28:07.300 --> 00:28:10.300]  我們對耶穌的時候
[00:28:10.300 --> 00:28:12.300]  要做一個yes man
[00:28:12.300 --> 00:28:14.300]  對其他人你不需要
[00:28:14.300 --> 00:28:18.300]  因爲人有缺點有問題
[00:28:18.300 --> 00:28:20.300]  但對神對耶穌基督
[00:28:20.300 --> 00:28:21.300]  我們要學習
[00:28:21.300 --> 00:28:26.300]  做一個言聽計從的跟隨者
[00:28:26.300 --> 00:28:30.300]  在教會里面講obedience
[00:28:30.300 --> 00:28:31.300]  不是聽從牧師
[00:28:31.300 --> 00:28:32.300]  不是聽從教會的領導
[00:28:32.300 --> 00:28:33.300]  是聽從耶穌基督
[00:28:33.300 --> 00:28:34.300]  聽從神
[00:28:34.300 --> 00:28:35.300]  聽從聖經
[00:28:35.300 --> 00:28:37.300]  我們經常講的
[00:28:37.300 --> 00:28:39.300]  今天和大家分享的是什麼
[00:28:39.300 --> 00:28:42.300]  Obedience 遵從
[00:28:42.300 --> 00:28:44.300]  有三個層面
[00:28:44.300 --> 00:28:46.300]  最少有三個層面
[00:28:46.300 --> 00:28:48.300]  今天和大家分享三個層面
[00:28:48.300 --> 00:28:50.300]  Obedience 遵從有三個層面
[00:28:50.300 --> 00:28:52.300]  第一是信任
[00:28:52.300 --> 00:28:55.300]  第二是要聽
[00:28:55.300 --> 00:28:56.300]  聽從
[00:28:56.300 --> 00:29:00.300]  第三是要行動
[00:29:00.300 --> 00:29:02.300]  這三個之間的關係是怎麼樣呢
[00:29:02.300 --> 00:29:06.300]  除非我們相信耶穌是全知全能的上帝
[00:29:06.300 --> 00:29:11.300]  否則我們很難會完全聽從他的吩咐
[00:29:11.300 --> 00:29:13.300]  除非我們對耶穌的吩咐
[00:29:13.300 --> 00:29:15.300]  你知道耶穌是神的兒子
[00:29:15.300 --> 00:29:19.300]  除非我們對耶穌的吩咐是沒有半點疑惑
[00:29:19.300 --> 00:29:23.300]  否則我們也很難完全聽從他的吩咐
[00:29:23.300 --> 00:29:27.300]  除非我們相信耶穌是全知全能的上帝
[00:29:27.300 --> 00:29:30.300]  否則我們很難完全聽從他的吩咐
[00:29:30.300 --> 00:29:32.300]  除非我們對耶穌的吩咐
[00:29:32.300 --> 00:29:34.300]  你知道耶穌是神的兒子
[00:29:34.300 --> 00:29:38.300]  除非我們對耶穌的吩咐是沒有半點疑惑
[00:29:38.300 --> 00:29:42.300]  否則我們很難完全聽從耶穌的吩咐
[00:29:42.300 --> 00:29:44.300]  沒錯耶穌是神的兒子
[00:29:44.300 --> 00:29:46.300]  不過我不是很確定這是否他所說的
[00:29:46.300 --> 00:29:48.300]  牧師有沒有解錯聖經
[00:29:48.300 --> 00:29:50.300]  我有沒有了解錯
[00:29:50.300 --> 00:29:53.300]  當你懷疑這不是神的說話
[00:29:53.300 --> 00:29:57.300]  你又不會100%完全跟從
[00:29:57.300 --> 00:30:01.300]  但除非我們能夠知道耶穌是神的兒子
[00:30:01.300 --> 00:30:02.300]  這是他的吩咐
[00:30:02.300 --> 00:30:05.300]  我們又清楚沒有半點疑惑
[00:30:05.300 --> 00:30:08.300]  這樣我們纔會敢冒險
[00:30:08.300 --> 00:30:11.300]  去採取一些我們沒有行過的行動
[00:30:11.300 --> 00:30:14.300]  大家看到這個關係嗎
[00:30:14.300 --> 00:30:16.300]  大家看到這個關係嗎
[00:30:16.300 --> 00:30:20.300]  這個相當重要的功課我們要學習
[00:30:20.300 --> 00:30:23.300]  所以在遵從這個事情上來說
[00:30:23.300 --> 00:30:25.300]  我們要在神的面前
[00:30:25.300 --> 00:30:27.300]  做一個自我檢視
[00:30:27.300 --> 00:30:31.300]  一個自我檢視
[00:30:31.300 --> 00:30:36.300]  What is Jesus to you? 不是誰
[00:30:36.300 --> 00:30:38.300]  你知道耶穌是誰
[00:30:38.300 --> 00:30:39.300]  神的兒子
[00:30:39.300 --> 00:30:41.300]  不過What is he to you?
[00:30:41.300 --> 00:30:43.300]  他是否真是神的兒子
[00:30:43.300 --> 00:30:45.300]  他是否你的救主
[00:30:45.300 --> 00:30:46.300]  對你來說
[00:30:46.300 --> 00:30:48.300]  他是否獨一無二的真神
[00:30:48.300 --> 00:30:52.300]  他是全知全能的創造主
[00:30:52.300 --> 00:30:54.300]  你要問自己的問題
[00:30:54.300 --> 00:30:56.300]  Is it what you believe?
[00:30:56.300 --> 00:30:58.300]  你給他信心
[00:30:58.300 --> 00:31:00.300]  求聖靈幫助你
[00:31:00.300 --> 00:31:02.300]  試探你的信心
[00:31:02.300 --> 00:31:04.300]  第二樣東西
[00:31:04.300 --> 00:31:06.300]  如果我們真的相信耶穌是神的兒子
[00:31:06.300 --> 00:31:09.300]  他就是上帝
[00:31:09.300 --> 00:31:11.300]  耶穌對我們說什麼
[00:31:11.300 --> 00:31:12.300]  你要去明白
[00:31:12.300 --> 00:31:13.300]  要去知道
[00:31:13.300 --> 00:31:15.300]  所以你還沒參加我們的言經小組
[00:31:15.300 --> 00:31:17.300]  請你不要出去參加
[00:31:17.300 --> 00:31:18.300]  Crosslink下面
[00:31:18.300 --> 00:31:21.300]  我們還有很多空位
[00:31:21.300 --> 00:31:24.300]  我也鼓勵大家在2016年新一年
[00:31:24.300 --> 00:31:26.300]  好好做靈獸
[00:31:26.300 --> 00:31:27.300]  每天跟神親近
[00:31:27.300 --> 00:31:28.300]  看他的說話
[00:31:28.300 --> 00:31:29.300]  去默想去思考
[00:31:29.300 --> 00:31:32.300]  去明白神的心意
[00:31:32.300 --> 00:31:35.300]  以至你對天父上帝的吩咐
[00:31:35.300 --> 00:31:37.300]  毫無疑惑
[00:31:37.300 --> 00:31:40.300]  然後我們纔會冒險
[00:31:40.300 --> 00:31:41.300]  我們纔敢
[00:31:41.300 --> 00:31:43.300]  他是神來的
[00:31:43.300 --> 00:31:45.300]  神說得很清楚
[00:31:45.300 --> 00:31:46.300]  毫無疑惑
[00:31:46.300 --> 00:31:47.300]  Let's go for it
[00:31:47.300 --> 00:31:49.300]  我們去吧
[00:31:49.300 --> 00:31:52.300]  我們就敢冒險
[00:31:52.300 --> 00:31:54.300]  採取行動
[00:31:54.300 --> 00:31:56.300]  我們要求神賜給我們勇氣
[00:31:56.300 --> 00:31:59.300]  但是在我們的經驗當中
[00:31:59.300 --> 00:32:01.300]  每一次當我們能夠知道
[00:32:01.300 --> 00:32:02.300]  這個是神的心意
[00:32:02.300 --> 00:32:03.300]  神給我們的引導
[00:32:03.300 --> 00:32:04.300]  跟隨主走
[00:32:04.300 --> 00:32:06.300]  我們就能夠見證
[00:32:06.300 --> 00:32:07.300]  神話語的真實
[00:32:07.300 --> 00:32:11.300]  和神能力的那種偉大
[00:32:11.300 --> 00:32:13.300]  我們見到很多
[00:32:13.300 --> 00:32:14.300]  過去十幾年
[00:32:14.300 --> 00:32:16.300]  感謝讚美主
[00:32:16.300 --> 00:32:17.300]  所以我鼓勵大家
[00:32:17.300 --> 00:32:19.300]  要做這件事
[00:32:19.300 --> 00:32:21.300]  不知道大家有沒有聽過一個故事
[00:32:21.300 --> 00:32:22.300]  這個故事很有趣
[00:32:22.300 --> 00:32:24.300]  有一個人叫Jack
[00:32:24.300 --> 00:32:27.300]  我們當時還沒叫他Jack
[00:32:27.300 --> 00:32:31.300]  有一天去到一個峭壁上觀景
[00:32:31.300 --> 00:32:33.300]  有沒有聽過這個故事
[00:32:33.300 --> 00:32:34.300]  在峭壁上觀景
[00:32:34.300 --> 00:32:36.300]  一個不留神
[00:32:36.300 --> 00:32:37.300]  掉下去了
[00:32:37.300 --> 00:32:39.300]  死了
[00:32:39.300 --> 00:32:40.300]  當然很害怕
[00:32:40.300 --> 00:32:41.300]  到處找
[00:32:41.300 --> 00:32:43.300]  幸好跌得沒多遠
[00:32:43.300 --> 00:32:45.300]  被人一撥
[00:32:45.300 --> 00:32:47.300]  在懸崖當中伸出一根樹枝
[00:32:47.300 --> 00:32:49.300]  去找一根樹枝
[00:32:49.300 --> 00:32:52.300]  整個人就掛在那裏
[00:32:52.300 --> 00:32:54.300]  掛在半空當中
[00:32:54.300 --> 00:32:55.300]  大家都知道
[00:32:55.300 --> 00:32:56.300]  他也知道
[00:32:56.300 --> 00:32:58.300]  我不能撐多久
[00:32:58.300 --> 00:33:00.300]  怎麼辦
[00:33:00.300 --> 00:33:01.300]  沒辦法了
[00:33:01.300 --> 00:33:03.300]  你不能做什麼
[00:33:03.300 --> 00:33:04.300]  唯有說
[00:33:04.300 --> 00:33:05.300]  上面有沒有人
[00:33:05.300 --> 00:33:06.300]  救命啊
[00:33:06.300 --> 00:33:07.300]  上面有沒有人
[00:33:07.300 --> 00:33:10.300]  我掉下來了
[00:33:10.300 --> 00:33:11.300]  大聲叫
[00:33:11.300 --> 00:33:13.300]  聲音沙沙的
[00:33:13.300 --> 00:33:14.300]  都沒什麼反應
[00:33:14.300 --> 00:33:15.300]  覺得手開始軟了
[00:33:15.300 --> 00:33:16.300]  怎麼辦
[00:33:16.300 --> 00:33:17.300]  怎麼辦
[00:33:17.300 --> 00:33:19.300]  我已經
[00:33:19.300 --> 00:33:21.300]  怎麼辦
[00:33:21.300 --> 00:33:22.300]  祈禱了
[00:33:22.300 --> 00:33:23.300]  怎麼辦
[00:33:23.300 --> 00:33:24.300]  天父上帝
[00:33:24.300 --> 00:33:25.300]  你要救救我
[00:33:25.300 --> 00:33:26.300]  你肯救我
[00:33:26.300 --> 00:33:27.300]  我什麼都肯
[00:33:27.300 --> 00:33:28.300]  如果你是神的話
[00:33:28.300 --> 00:33:29.300]  你要救我
[00:33:29.300 --> 00:33:31.300]  你要救我
[00:33:31.300 --> 00:33:33.300]  忽然間
[00:33:33.300 --> 00:33:35.300]  他聽到一個很深厚的聲音
[00:33:35.300 --> 00:33:37.300]  Jack
[00:33:37.300 --> 00:33:39.300]  Jack
[00:33:39.300 --> 00:33:41.300]  Are you hearing me
[00:33:41.300 --> 00:33:44.300]  聽不聽到我叫你
[00:33:44.300 --> 00:33:45.300]  Oh yes
[00:33:45.300 --> 00:33:46.300]  我聽到
[00:33:46.300 --> 00:33:47.300]  我聽到
[00:33:47.300 --> 00:33:48.300]  Who are you
[00:33:48.300 --> 00:33:50.300]  你是誰
[00:33:50.300 --> 00:33:52.300]  這個聲音說
[00:33:52.300 --> 00:33:55.300]  我是上帝
[00:33:55.300 --> 00:33:57.300]  你不是在叫我嗎
[00:33:57.300 --> 00:34:01.300]  你不是在我祈禱嗎
[00:34:01.300 --> 00:34:03.300]  這個Jack就
[00:34:03.300 --> 00:34:04.300]  沉默了一會
[00:34:04.300 --> 00:34:05.300]  想一想
[00:34:05.300 --> 00:34:06.300]  OK OK
[00:34:06.300 --> 00:34:07.300]  上帝上帝
[00:34:07.300 --> 00:34:09.300]  請你現在就救我
[00:34:09.300 --> 00:34:10.300]  你救了我的時候
[00:34:10.300 --> 00:34:11.300]  我以後不再犯罪
