
[00:00:00.000 --> 00:00:05.240]  各位電影姐妹們,平安,開心的有機會再跟大家思想上帝的話
[00:20:53.960 --> 00:20:54.960]  彼得說
[00:20:54.960 --> 00:20:58.960]  如果你是為了對得起神的良心
[00:20:58.960 --> 00:21:00.960]  而遭到
[00:21:00.960 --> 00:21:02.960]  或者你不做
[00:21:02.960 --> 00:21:06.960]  或者你不做一些主人所要吩咐的
[00:21:06.960 --> 00:21:10.960]  而你承受了一些苦頭
[00:21:10.960 --> 00:21:13.960]  這樣在上帝的眼中
[00:21:13.960 --> 00:21:15.960]  你是可喜悅的
[00:21:15.960 --> 00:21:17.960]  你是蒙悅立的
[00:21:17.960 --> 00:21:19.960]  彼得再說
[00:21:19.960 --> 00:21:21.960]  第二十節
[00:21:21.960 --> 00:21:23.960]  如果你犯罪
[00:21:23.960 --> 00:21:24.960]  忍得住被打的
[00:21:24.960 --> 00:21:26.960]  那有什麼可誇呢
[00:21:26.960 --> 00:21:28.960]  有什麼可誇呢
[00:21:28.960 --> 00:21:29.960]  有什麼值得說呢
[00:21:29.960 --> 00:21:31.960]  犯罪受責打
[00:21:31.960 --> 00:21:32.960]  是不是應該的
[00:21:32.960 --> 00:21:34.960]  是呀
[00:21:34.960 --> 00:21:35.960]  有什麼可誇
[00:21:35.960 --> 00:21:36.960]  忍得住
[00:21:36.960 --> 00:21:38.960]  彼得在二十一節說
[00:21:38.960 --> 00:21:41.960]  你們蒙召完事為此
[00:21:41.960 --> 00:21:43.960]  因基督
[00:21:43.960 --> 00:21:44.960]  他說
[00:21:44.960 --> 00:21:45.960]  對不起
[00:21:45.960 --> 00:21:47.960]  第二十節的下半節
[00:21:47.960 --> 00:21:50.960]  他說如果一行善受苦
[00:21:50.960 --> 00:21:52.960]  就忍耐
[00:21:52.960 --> 00:21:56.960]  在這裏才是蒙神所喜愛
[00:21:56.960 --> 00:21:59.960]  這才是蒙神所喜愛
[00:21:59.960 --> 00:22:01.960]  剛才彼得說到
[00:22:01.960 --> 00:22:02.960]  我再一次說
[00:22:02.960 --> 00:22:05.960]  那個信服有一個前提
[00:22:05.960 --> 00:22:07.960]  就是上帝的心意
[00:22:07.960 --> 00:22:09.960]  如果那個老闆
[00:22:09.960 --> 00:22:11.960]  他要你做的
[00:22:11.960 --> 00:22:14.960]  是不合上帝的心意
[00:22:14.960 --> 00:22:16.960]  在彼得的說話裏
[00:22:16.960 --> 00:22:19.960]  你可以因為這樣
[00:22:19.960 --> 00:22:22.960]  記得上星期林牧師說過
[00:22:22.960 --> 00:22:26.960]  信從神不信從人
[00:22:26.960 --> 00:22:28.960]  是什麼
[00:22:28.960 --> 00:22:30.960]  是應當的
[00:22:30.960 --> 00:22:33.960]  這是彼得一貫的原則
[00:22:33.960 --> 00:22:36.960]  是彼得一貫的原則
[00:22:36.960 --> 00:22:38.960]  當有問題的時候
[00:22:38.960 --> 00:22:40.960]  有矛盾的時候
[00:22:40.960 --> 00:22:43.960]  你就要以土處起源
[00:22:43.960 --> 00:22:46.960]  弟兄姊妹和大家看二十一節
[00:22:46.960 --> 00:22:50.960]  他說你們蒙召完事為此
[00:22:50.960 --> 00:22:54.960]  那個為此是說什麼呢
[00:22:54.960 --> 00:22:57.960]  如果你讀經文的時候
[00:22:57.960 --> 00:22:59.960]  有些人就說
[00:22:59.960 --> 00:23:01.960]  這個為此
[00:23:01.960 --> 00:23:03.960]  就是對上二十節
[00:23:03.960 --> 00:23:06.960]  因行善受苦
[00:23:06.960 --> 00:23:08.960]  弟兄姊妹
[00:23:08.960 --> 00:23:14.960]  是不是這個為此就是因行善受苦呢
[00:23:14.960 --> 00:23:16.960]  表面看都是的
[00:23:16.960 --> 00:23:17.960]  對不對
[00:23:17.960 --> 00:23:18.960]  但是你有沒有想過
[00:23:18.960 --> 00:23:19.960]  都挺辛苦的
[00:23:19.960 --> 00:23:23.960]  原來我們被神呼召
[00:23:23.960 --> 00:23:24.960]  就是要我們受苦
[00:23:24.960 --> 00:23:26.960]  因行善受苦
[00:23:26.960 --> 00:23:27.960]  是不是這樣呢
[00:23:27.960 --> 00:23:31.960]  但是經文裏面其實說的是什麼呢
[00:23:31.960 --> 00:23:33.960]  留意十九節
[00:23:33.960 --> 00:23:35.960]  後面
[00:23:35.960 --> 00:23:39.960]  這是可喜愛的
[00:23:39.960 --> 00:23:41.960]  這是誰喜愛的呢
[00:23:41.960 --> 00:23:44.960]  在上帝眼中
[00:23:44.960 --> 00:23:46.960]  什麼叫可喜愛的呢
[00:23:46.960 --> 00:23:47.960]  就是說
[00:23:47.960 --> 00:23:49.960]  在上帝眼中
[00:23:49.960 --> 00:23:51.960]  是蒙月立的
[00:23:51.960 --> 00:23:52.960]  是好東西來的
[00:23:52.960 --> 00:23:54.960]  上帝覺得
[00:23:54.960 --> 00:23:55.960]  一流
[00:23:55.960 --> 00:23:57.960]  就是這樣
[00:23:57.960 --> 00:24:01.960]  這個字在第二十節又再出現過
[00:24:01.960 --> 00:24:06.960]  神看是可愛的
[00:24:06.960 --> 00:24:07.960]  是好的
[00:24:07.960 --> 00:24:08.960]  弟兄姊妹
[00:24:08.960 --> 00:24:10.960]  所以如果你說
[00:24:10.960 --> 00:24:13.960]  蒙召為此
[00:24:13.960 --> 00:24:15.960]  這個此是說
[00:24:15.960 --> 00:24:17.960]  因行善受苦
[00:24:17.960 --> 00:24:18.960]  真是挺悲哀的
[00:24:18.960 --> 00:24:21.960]  你明白我說什麼嗎
[00:24:21.960 --> 00:24:23.960]  其實這個此
[00:24:23.960 --> 00:24:26.960]  是因為我們蒙召
[00:24:26.960 --> 00:24:28.960]  是要討主的喜悅
[00:24:28.960 --> 00:24:31.960]  是要令到在我們的生命裏面
[00:24:31.960 --> 00:24:33.960]  要令到主覺得
[00:24:33.960 --> 00:24:35.960]  一流
[00:24:35.960 --> 00:24:36.960]  聰明
[00:24:36.960 --> 00:24:38.960]  潮州話
[00:24:38.960 --> 00:24:41.960]  是不是這樣
[00:24:41.960 --> 00:24:43.960]  學了幾年潮州話
[00:24:43.960 --> 00:24:45.960]  這個字都沒理由說不好
[00:24:45.960 --> 00:24:46.960]  是聰明的
[00:24:46.960 --> 00:24:47.960]  是好的
[00:24:47.960 --> 00:24:49.960]  是我所欣賞
[00:24:49.960 --> 00:24:50.960]  弟兄姊妹
[00:24:50.960 --> 00:24:53.960]  那個此應該是這樣
[00:24:53.960 --> 00:24:54.960]  我和大家說
[00:24:54.960 --> 00:24:56.960]  我認識一個人
[00:24:56.960 --> 00:24:58.960]  他跟我說
[00:24:58.960 --> 00:25:00.960]  他說
[00:25:00.960 --> 00:25:02.960]  每個月
[00:25:02.960 --> 00:25:04.960]  很大壓力
[00:25:04.960 --> 00:25:06.960]  我老闆
[00:25:06.960 --> 00:25:07.960]  氣得我很厲害
[00:25:07.960 --> 00:25:08.960]  我說為什麼
[00:25:08.960 --> 00:25:10.960]  他是做銷售員
[00:25:10.960 --> 00:25:12.960]  不記得銷售什麼
[00:25:12.960 --> 00:25:15.960]  在國內那些銷售員
[00:25:15.960 --> 00:25:16.960]  他說
[00:25:16.960 --> 00:25:20.960]  他每個月幫他的上司
[00:25:20.960 --> 00:25:22.960]  賺十幾萬
[00:25:22.960 --> 00:25:26.960]  我說十幾萬都不行
[00:25:26.960 --> 00:25:28.960]  他說賺得遠了
[00:25:28.960 --> 00:25:29.960]  不是,對不起
[00:25:29.960 --> 00:25:31.960]  四十幾萬
[00:25:31.960 --> 00:25:36.960]  你有沒有每個月幫老闆賺四十幾萬
[00:25:36.960 --> 00:25:37.960]  如果銷售員這樣
[00:25:37.960 --> 00:25:39.960]  應該真是
[00:25:39.960 --> 00:25:40.960]  呱呱叫了
[00:25:40.960 --> 00:25:42.960]  他說不是
[00:25:42.960 --> 00:25:43.960]  我的同事幫老闆
[00:25:43.960 --> 00:25:46.960]  每個月賺二百多三百萬
[00:25:46.960 --> 00:25:50.960]  我說為什麼你賺這麼遠
[00:25:50.960 --> 00:25:52.960]  難怪老闆恨你
[00:25:52.960 --> 00:25:53.960]  他說
[00:25:53.960 --> 00:25:54.960]  你知不知道
[00:25:54.960 --> 00:25:57.960]  在內地工作多少
[00:25:57.960 --> 00:25:59.960]  桌底數
[00:25:59.960 --> 00:26:01.960]  多少賄賂
[00:26:01.960 --> 00:26:03.960]  你一說了
[00:26:03.960 --> 00:26:04.960]  你知道
[00:26:04.960 --> 00:26:06.960]  馬上明白
[00:26:06.960 --> 00:26:08.960]  他說因為我是上帝的兒子
[00:26:08.960 --> 00:26:11.960]  因為我是屬上帝
[00:26:11.960 --> 00:26:13.960]  我知道這些我不能做
[00:26:13.960 --> 00:26:16.960]  我根本不會做
[00:26:16.960 --> 00:26:18.960]  沒辦法
[00:26:18.960 --> 00:26:20.960]  四十幾萬就四十幾萬
[00:26:20.960 --> 00:26:22.960]  我見到隔壁的同事
[00:26:22.960 --> 00:26:24.960]  二三百萬都好
[00:26:24.960 --> 00:26:26.960]  我都不做
[00:26:26.960 --> 00:26:27.960]  那你老闆怎麼辦
[00:26:27.960 --> 00:26:29.960]  你搞錯了
[00:26:29.960 --> 00:26:30.960]  人人都是這樣
[00:26:30.960 --> 00:26:32.960]  你賺得這麼少
[00:26:32.960 --> 00:26:33.960]  兄弟姐妹
[00:26:33.960 --> 00:26:36.960]  他就是忍受那個不公
[00:26:36.960 --> 00:26:38.960]  老闆天天找他出去
[00:26:38.960 --> 00:26:39.960]  沒有東西
[00:26:39.960 --> 00:26:40.960]  雞蛋就挑骨頭
[00:26:40.960 --> 00:26:42.960]  沒有東西就找他出去
[00:26:42.960 --> 00:26:43.960]  這樣
[00:26:43.960 --> 00:26:45.960]  他很辛苦
[00:26:45.960 --> 00:26:47.960]  他甚至做到有憂鬱
[00:26:47.960 --> 00:26:48.960]  有抑鬱
[00:26:48.960 --> 00:26:51.960]  他甚至做到睡不著
[00:26:51.960 --> 00:26:55.960]  甚至做到要看精神病
[00:26:55.960 --> 00:26:58.960]  聽姐妹
[00:26:58.960 --> 00:26:59.960]  彼得華
[00:26:59.960 --> 00:27:03.960]  如果你因為這樣而受到不公
[00:27:03.960 --> 00:27:05.960]  你又能夠忍耐
[00:27:05.960 --> 00:27:06.960]  你是可喜愛的
[00:27:06.960 --> 00:27:07.960]  當然
[00:27:07.960 --> 00:27:11.960]  是不是要繼續忍呢
[00:27:11.960 --> 00:27:14.960]  我就跟他說
[00:27:14.960 --> 00:27:16.960]  我們每一步都是上帝帶領的
[00:27:16.960 --> 00:27:19.960]  你回去問上帝
[00:27:19.960 --> 00:27:21.960]  上帝是不是要你留在這裡
[00:27:21.960 --> 00:27:23.960]  我不信得過
[00:27:23.960 --> 00:27:25.960]  上帝要你的生命
[00:27:25.960 --> 00:27:27.960]  來受到這麼大的傷害
[00:27:27.960 --> 00:27:29.960]  我也不知道
[00:27:29.960 --> 00:27:30.960]  或許
[00:27:30.960 --> 00:27:32.960]  我也差不多可以這樣說
[00:27:32.960 --> 00:27:34.960]  如果上帝見到你
[00:27:34.960 --> 00:27:37.960]  精神受到這麼大的虧損
[00:27:37.960 --> 00:27:39.960]  我相信如果
[00:27:39.960 --> 00:27:42.960]  你是抵受不住的
[00:27:42.960 --> 00:27:43.960]  有一句金句
[00:27:43.960 --> 00:27:45.960]  是上帝所給的
[00:27:45.960 --> 00:27:48.960]  祂不會要你承受
[00:27:48.960 --> 00:27:50.960]  過於
[00:27:50.960 --> 00:27:52.960]  你
[00:27:52.960 --> 00:27:54.960]  所能承擔
[00:27:54.960 --> 00:27:57.960]  你好好回去問
[00:27:57.960 --> 00:28:02.960]  於是他回去問
[00:28:02.960 --> 00:28:04.960]  我告訴你他離開了這份工作
[00:28:04.960 --> 00:28:06.960]  他很平安
[00:28:06.960 --> 00:28:08.960]  聽姐妹
[00:28:08.960 --> 00:28:10.960]  但是彼得是這樣說
[00:28:10.960 --> 00:28:12.960]  他說如果你在裡面
[00:28:12.960 --> 00:28:14.960]  是能夠忍耐的
[00:28:14.960 --> 00:28:16.960]  如果你在裡面
[00:28:16.960 --> 00:28:18.960]  你都去
[00:28:18.960 --> 00:28:20.960]  不是說能夠忍耐
[00:28:20.960 --> 00:28:22.960]  如果你是遇到這樣的情況
[00:28:22.960 --> 00:28:24.960]  是你知道
[00:28:24.960 --> 00:28:26.960]  是因為你正在受的
[00:28:26.960 --> 00:28:28.960]  是你正在進行上帝的心意
[00:28:28.960 --> 00:28:30.960]  而有所不公
[00:28:30.960 --> 00:28:32.960]  請你謹記
[00:28:32.960 --> 00:28:34.960]  在天上的父祂知道
[00:28:34.960 --> 00:28:36.960]  祂會保護你
[00:28:36.960 --> 00:28:38.960]  如果祂真的覺得你不適合
[00:28:38.960 --> 00:28:41.960]  你是會令到
[00:28:41.960 --> 00:28:43.960]  精神發神經
[00:28:43.960 --> 00:28:45.960]  或者很辛苦
[00:28:45.960 --> 00:28:47.960]  或者發瘋
[00:28:47.960 --> 00:28:49.960]  或者誘惑
[00:28:49.960 --> 00:28:51.960]  什麼都好,如果你真的支持不到
[00:28:51.960 --> 00:28:53.960]  請你放心
[00:28:53.960 --> 00:28:55.960]  你的天父不會讓你死在這裡
[00:28:55.960 --> 00:28:57.960]  你先回去跟神談
[00:28:57.960 --> 00:28:59.960]  每一步跟著上帝
[00:28:59.960 --> 00:29:01.960]  上帝會帶你
[00:29:01.960 --> 00:29:03.960]  只要你按著你的信仰
[00:29:03.960 --> 00:29:05.960]  和上帝的關係
[00:29:05.960 --> 00:29:07.960]  祂會帶你
[00:29:07.960 --> 00:29:09.960]  聽姐妹,我們有沒有因為怕得罪人
[00:29:09.960 --> 00:29:11.960]  或者
[00:29:11.960 --> 00:29:13.960]  我們怕
[00:29:13.960 --> 00:29:15.960]  因為去
[00:29:15.960 --> 00:29:17.960]  做上帝的道
[00:29:17.960 --> 00:29:19.960]  而
[00:29:19.960 --> 00:29:21.960]  或者會受到不公
[00:29:21.960 --> 00:29:23.960]  因而我們
[00:29:23.960 --> 00:29:25.960]  在我們的崗位上
[00:29:25.960 --> 00:29:27.960]  事事淡淡,求求其其
[00:29:27.960 --> 00:29:29.960]  會不會這樣
[00:29:29.960 --> 00:29:31.960]  如果真的有
[00:29:31.960 --> 00:29:33.960]  這樣的時候,弟兄姊妹
[00:29:33.960 --> 00:29:35.960]  我們真的要祈禱
[00:29:35.960 --> 00:29:37.960]  求神告訴我們
[00:29:37.960 --> 00:29:39.960]  土主的喜悅
[00:29:39.960 --> 00:29:41.960]  才是我們生命的使命
[00:29:41.960 --> 00:29:43.960]  我們蒙照
[00:29:43.960 --> 00:29:45.960]  原事為此
[00:29:45.960 --> 00:29:47.960]  弟兄姊妹,我們要相信上帝
[00:29:47.960 --> 00:29:49.960]  你信得過上世的
[00:29:49.960 --> 00:29:51.960]  應許,祂對我們的應許
[00:29:51.960 --> 00:29:53.960]  句句都是實在
[00:29:53.960 --> 00:29:55.960]  上帝會保護你
[00:29:55.960 --> 00:29:57.960]  如果你承擔的
[00:29:57.960 --> 00:29:59.960]  是過於你所能承受的
[00:29:59.960 --> 00:30:01.960]  上帝真的
[00:30:01.960 --> 00:30:03.960]  不會讓你這樣做
[00:30:03.960 --> 00:30:05.960]  思念對我們來說
[00:30:05.960 --> 00:30:07.960]  都會為我們
[00:30:07.960 --> 00:30:09.960]  開一條出路
[00:30:09.960 --> 00:30:11.960]  最後,第三點
[00:30:11.960 --> 00:30:13.960]  獻上生命
[00:30:13.960 --> 00:30:15.960]  成就神的心意
[00:30:15.960 --> 00:30:17.960]  在這裡
[00:30:17.960 --> 00:30:19.960]  二十一節下
[00:30:19.960 --> 00:30:21.960]  二十一節下
[00:30:21.960 --> 00:30:23.960]  到二十五節
[00:30:23.960 --> 00:30:25.960]  這裡說的是什麼呢
[00:30:25.960 --> 00:30:27.960]  說的是耶穌基督
[00:30:27.960 --> 00:30:29.960]  為我們的罪
[00:30:29.960 --> 00:30:31.960]  為我們的罪釘死十字架
[00:30:31.960 --> 00:30:33.960]  其實彼得說的是
[00:30:33.960 --> 00:30:35.960]  耶穌都給我們有榜樣
[00:30:35.960 --> 00:30:37.960]  耶穌都是
[00:30:37.960 --> 00:30:39.960]  要信服
[00:30:39.960 --> 00:30:41.960]  耶穌他甘心
[00:30:41.960 --> 00:30:43.960]  為我們的緣故
[00:30:43.960 --> 00:30:45.960]  其實他正在受的
[00:30:45.960 --> 00:30:47.960]  是不公平的對待
[00:30:47.960 --> 00:30:49.960]  但是我們才能夠
[00:30:49.960 --> 00:30:51.960]  本來在
[00:30:51.960 --> 00:30:53.960]  死變為活
[00:30:53.960 --> 00:30:55.960]  是因為耶穌基督
[00:30:55.960 --> 00:30:57.960]  來到這個世界
[00:30:57.960 --> 00:30:59.960]  為我們受的鞭傷
[00:30:59.960 --> 00:31:01.960]  我們就能夠得醫治
[00:31:01.960 --> 00:31:03.960]  為我們的緣故
[00:31:03.960 --> 00:31:05.960]  死在十字架上
[00:31:05.960 --> 00:31:07.960]  我們那群的迷羊
[00:31:07.960 --> 00:31:09.960]  才能夠回到上帝身邊
[00:31:09.960 --> 00:31:11.960]  這個是彼得
[00:31:11.960 --> 00:31:13.960]  在榜樣裡面
[00:31:13.960 --> 00:31:15.960]  耶穌的榜樣
[00:31:15.960 --> 00:31:17.960]  是為我們獻上生命
[00:31:17.960 --> 00:31:19.960]  成就神的心意
[00:31:19.960 --> 00:31:21.960]  頂姐妹,我想說
[00:31:21.960 --> 00:31:23.960]  請你再看一看
[00:31:23.960 --> 00:31:25.960]  我們的信服
[00:31:25.960 --> 00:31:27.960]  是因為全敬畏
[00:31:27.960 --> 00:31:29.960]  神
[00:31:29.960 --> 00:31:31.960]  第二個
[00:31:31.960 --> 00:31:35.960]  我們是要討主喜悅
[00:31:35.960 --> 00:31:37.960]  以至我們寧願
[00:31:37.960 --> 00:31:39.960]  受不公的對待
[00:31:39.960 --> 00:31:41.960]  第三
[00:31:41.960 --> 00:31:43.960]  我們獻上生命
[00:31:43.960 --> 00:31:45.960]  好像耶穌基督
[00:31:45.960 --> 00:31:47.960]  目的是為了完成
[00:31:47.960 --> 00:31:49.960]  什麼?
[00:31:49.960 --> 00:31:51.960]  神的心意
[00:31:51.960 --> 00:31:53.960]  看不看到整個經文
[00:31:53.960 --> 00:31:55.960]  他說的是
[00:31:55.960 --> 00:31:57.960]  信服的教導
[00:31:57.960 --> 00:31:59.960]  信服在上的教導
[00:31:59.960 --> 00:32:01.960]  因為
[00:32:01.960 --> 00:32:03.960]  進行上帝的道
[00:32:03.960 --> 00:32:05.960]  而有忍受不公的對待
[00:32:05.960 --> 00:32:07.960]  這些的教導
[00:32:07.960 --> 00:32:09.960]  但是整個經文其實圍繞的
[00:32:09.960 --> 00:32:11.960]  都是在上帝的
[00:32:11.960 --> 00:32:13.960]  心意裡面
[00:32:13.960 --> 00:32:15.960]  都在完成和敬畏
[00:32:15.960 --> 00:32:17.960]  和討主喜悅
[00:32:17.960 --> 00:32:19.960]  在上帝的心意裡面
[00:32:19.960 --> 00:32:21.960]  頂姐妹
[00:32:21.960 --> 00:32:23.960]  在工作裡面
[00:32:23.960 --> 00:32:25.960]  我經常都
[00:32:25.960 --> 00:32:27.960]  我都說過這個例子
[00:32:27.960 --> 00:32:29.960]  同學
[00:32:29.960 --> 00:32:31.960]  他當然
[00:32:31.960 --> 00:32:33.960]  他不是管理人
[00:32:33.960 --> 00:32:35.960]  他是老闆
[00:32:35.960 --> 00:32:37.960]  他做生意
[00:32:37.960 --> 00:32:39.960]  同樣的他信服上帝的教導
[00:32:39.960 --> 00:32:41.960]  他每一件事
[00:32:41.960 --> 00:32:43.960]  他都是很老實的
[00:32:43.960 --> 00:32:45.960]  有就有,沒有就沒有
[00:32:45.960 --> 00:32:47.960]  他不會和人有
[00:32:47.960 --> 00:32:49.960]  不道德的交易
[00:32:49.960 --> 00:32:51.960]  也不會
[00:32:51.960 --> 00:32:53.960]  請那些人吃飯
[00:32:53.960 --> 00:32:55.960]  請吃飯大家知道
[00:32:55.960 --> 00:32:57.960]  他心意在裡面
[00:32:57.960 --> 00:32:59.960]  不會做這些事
[00:32:59.960 --> 00:33:01.960]  所以當時很多人都說
[00:33:01.960 --> 00:33:03.960]  他傻的
[00:33:03.960 --> 00:33:05.960]  為什麼你不去做一些
[00:33:05.960 --> 00:33:07.960]  必要的交際
[00:33:07.960 --> 00:33:09.960]  不去請吃飯
[00:33:09.960 --> 00:33:11.960]  很多事都互通
[00:33:11.960 --> 00:33:13.960]  所以你那間公司
[00:33:13.960 --> 00:33:15.960]  經常沒有電
[00:33:15.960 --> 00:33:17.960]  人家公司有電
[00:33:17.960 --> 00:33:19.960]  你那間公司到期就會停電
[00:33:19.960 --> 00:33:21.960]  因為你又不去做這些事
[00:33:21.960 --> 00:33:23.960]  對不對
[00:33:23.960 --> 00:33:25.960]  弟兄姊妹你知不知道
[00:33:25.960 --> 00:33:27.960]  當他公司真的出現困難的時候
[00:33:27.960 --> 00:33:29.960]  當他和那班工人說
[00:33:29.960 --> 00:33:31.960]  他說
[00:33:31.960 --> 00:33:33.960]  各位
[00:33:33.960 --> 00:33:35.960]  我公司現在真的有困難
[00:33:35.960 --> 00:33:37.960]  我會遲些
[00:33:37.960 --> 00:33:39.960]  出糧給你們
[00:33:39.960 --> 00:33:41.960]  但我一定會出糧
[00:33:41.960 --> 00:33:43.960]  你知道那班工人是怎樣的嗎
[00:33:43.960 --> 00:33:45.960]  群起嗎
[00:33:45.960 --> 00:33:47.960]  你騙我嗎
[00:33:47.960 --> 00:33:49.960]  不是的弟兄姊妹
[00:33:49.960 --> 00:33:51.960]  那班工人是怎樣的
[00:33:51.960 --> 00:33:53.960]  都聽他們說
[00:33:53.960 --> 00:33:55.960]  他們不出聲
[00:33:55.960 --> 00:33:57.960]  忍下去繼續做
[00:33:57.960 --> 00:33:59.960]  完完全全去為
[00:33:59.960 --> 00:34:01.960]  這個同學
[00:34:01.960 --> 00:34:03.960]  為我這個同學去做事
[00:34:03.960 --> 00:34:05.960]  甘心樂意的繼續忍
[00:34:05.960 --> 00:34:07.960]  你知道為什麼嗎
[00:34:07.960 --> 00:34:09.960]  因為我同學的信譽
[00:34:09.960 --> 00:34:11.960]  是出了名的
[00:34:11.960 --> 00:34:13.960]  他老實
[00:34:13.960 --> 00:34:15.960]  是遵循上帝的吩咐
[00:34:15.960 --> 00:34:17.960]  弟兄姊妹
[00:34:17.960 --> 00:34:19.960]  你有沒有曾經經歷過
[00:34:19.960 --> 00:34:21.960]  有一些人
[00:34:21.960 --> 00:34:23.960]  他為你的緣故
[00:34:23.960 --> 00:34:25.960]  在他的工作裏
[00:34:25.960 --> 00:34:27.960]  多走一步
[00:34:27.960 --> 00:34:29.960]  以致令你得到福氣
[00:34:29.960 --> 00:34:31.960]  你去到公司的時候
[00:34:31.960 --> 00:34:33.960]  有沒有人
[00:34:33.960 --> 00:34:35.960]  你新入行
[00:34:35.960 --> 00:34:37.960]  他就好好教你
[00:34:37.960 --> 00:34:39.960]  以致他不能吃飯
[00:34:39.960 --> 00:34:41.960]  或者他很辛苦
[00:34:41.960 --> 00:34:43.960]  足夠休息
[00:34:43.960 --> 00:34:45.960]  但他仍然因為他的付出
[00:34:45.960 --> 00:34:47.960]  以致令你有所得著
[00:34:47.960 --> 00:34:49.960]  有沒有一些人
[00:34:49.960 --> 00:34:51.960]  當你不懂事
[00:34:51.960 --> 00:34:53.960]  或者你做學生
[00:34:53.960 --> 00:34:55.960]  不懂一些功課
[00:34:55.960 --> 00:34:57.960]  或者當你不明白
[00:34:57.960 --> 00:34:59.960]  你需要求教的時候
[00:34:59.960 --> 00:35:01.960]  他沒有為你的緣故
[00:35:01.960 --> 00:35:03.960]  保留自己
[00:35:03.960 --> 00:35:05.960]  他甘心樂意
[00:35:05.960 --> 00:35:07.960]  來你家
[00:35:07.960 --> 00:35:09.960]  或者甘心樂意放棄他應該有的享受
[00:35:09.960 --> 00:35:11.960]  而多走一步
[00:35:11.960 --> 00:35:13.960]  去教你
[00:35:13.960 --> 00:35:15.960]  以致令你得福
[00:35:15.960 --> 00:35:17.960]  你願不願意
[00:35:17.960 --> 00:35:19.960]  你看不看到
[00:35:19.960 --> 00:35:21.960]  其實在我們生命裏
[00:35:21.960 --> 00:35:23.960]  很多人都為我們多走一步
[00:35:23.960 --> 00:35:25.960]  以致我們能夠得到這個福氣
[00:35:25.960 --> 00:35:27.960]  哪怕當他們多走的時候
[00:35:27.960 --> 00:35:29.960]  面對的是
[00:35:29.960 --> 00:35:31.960]  額外的勞苦
[00:35:31.960 --> 00:35:33.960]  甚至是被人的誤會
[00:35:33.960 --> 00:35:35.960]  但他為我們多走了這一步
[00:35:35.960 --> 00:35:37.960]  以致令我們就能夠
[00:35:37.960 --> 00:35:39.960]  承擔
[00:35:39.960 --> 00:35:41.960]  或者能夠承受了
[00:35:41.960 --> 00:35:43.960]  這些福氣
[00:35:43.960 --> 00:35:45.960]  兄弟姐妹
[00:35:45.960 --> 00:35:47.960]  你願不願意跟著
[00:35:47.960 --> 00:35:49.960]  基督的腳蹤
[00:35:49.960 --> 00:35:51.960]  那個像基督一樣的榜樣
[00:35:51.960 --> 00:35:53.960]  而走呢
[00:35:53.960 --> 00:35:55.960]  在結束的時候
[00:35:55.960 --> 00:35:57.960]  我想說
[00:35:57.960 --> 00:35:59.960]  在彼得的時代
[00:35:59.960 --> 00:36:01.960]  做家僕的
[00:36:01.960 --> 00:36:03.960]  他們的信徒
[00:36:03.960 --> 00:36:05.960]  因為聽到彼得的教導
[00:36:05.960 --> 00:36:07.960]  有很多
[00:36:07.960 --> 00:36:09.960]  他們都是信服家主
[00:36:09.960 --> 00:36:11.960]  甚至被那些
[00:36:11.960 --> 00:36:13.960]  不信任的人
[00:36:13.960 --> 00:36:15.960]  對家主更加忠誠
[00:36:15.960 --> 00:36:17.960]  更加忠心
[00:36:17.960 --> 00:36:19.960]  以致這些人
[00:36:19.960 --> 00:36:21.960]  他們沒有被到
[00:36:21.960 --> 00:36:23.960]  額外的指責
[00:36:23.960 --> 00:36:25.960]  不因為他們是基督徒
[00:36:25.960 --> 00:36:27.960]  受到指責
[00:36:27.960 --> 00:36:29.960]  這些人沒有被毀謗
[00:36:29.960 --> 00:36:31.960]  因為他們被其他人格外的忠心
[00:36:31.960 --> 00:36:33.960]  但是
[00:36:33.960 --> 00:36:35.960]  這些人又不會像
[00:36:35.960 --> 00:36:37.960]  當時有一些人
[00:36:37.960 --> 00:36:39.960]  他們為了
[00:36:39.960 --> 00:36:41.960]  托上司
[00:36:41.960 --> 00:36:43.960]  或者主人的大腳
[00:36:43.960 --> 00:36:45.960]  去做一些不合道德的事
[00:36:45.960 --> 00:36:47.960]  因為他們有底線
[00:36:47.960 --> 00:36:49.960]  底線就是不合心意的
[00:36:49.960 --> 00:36:51.960]  他們不做
[00:36:51.960 --> 00:36:53.960]  兄弟姐妹,這些人
[00:36:53.960 --> 00:36:55.960]  他們有獨特的品格
[00:36:55.960 --> 00:36:57.960]  他們的品格是吸引人的
[00:36:57.960 --> 00:36:59.960]  這些人的
[00:36:59.960 --> 00:37:01.960]  道德的堅持
[00:37:01.960 --> 00:37:03.960]  願意為別人犧牲
[00:37:03.960 --> 00:37:05.960]  這些信仰的堅持
[00:37:05.960 --> 00:37:07.960]  這些力量
[00:37:07.960 --> 00:37:09.960]  成為了
[00:37:09.960 --> 00:37:11.960]  他們贏得羅馬帝國
[00:37:11.960 --> 00:37:13.960]  贏得後來
[00:37:13.960 --> 00:37:15.960]  人尊重
[00:37:15.960 --> 00:37:17.960]  基督徒信仰的力量
[00:37:17.960 --> 00:37:19.960]  道德的力量
[00:37:19.960 --> 00:37:21.960]  吸引了很多很多很多人
