
[00:00:00.000 --> 00:00:01.480]  好,在我領受神話的位置先
[00:15:56.400 --> 00:15:57.760]  但回到家打給他之後
[00:15:57.760 --> 00:15:58.400]  就不會說
[00:15:58.400 --> 00:15:59.200]  我回來了
[00:15:59.200 --> 00:16:00.000]  拜拜
[00:16:00.000 --> 00:16:01.160]  你不想跟我說話嗎?
[00:16:01.160 --> 00:16:02.600]  於是又要多講半個小時的
[00:16:02.600 --> 00:16:03.280]  是嗎?
[00:16:03.280 --> 00:16:04.560]  這個就是愛
[00:16:04.560 --> 00:16:06.160]  愛是很自願
[00:16:06.160 --> 00:16:08.520]  很樂意跟對方來交往
[00:16:08.520 --> 00:16:10.960]  是朝思暮想
[00:16:10.960 --> 00:16:12.120]  很自然
[00:16:12.120 --> 00:16:13.360]  即是今天你愛一個人的時候
[00:16:13.360 --> 00:16:15.680]  你就自然就很想來見到他
[00:16:15.680 --> 00:16:16.840]  還有
[00:16:16.840 --> 00:16:18.640]  就是你不會迫
[00:16:18.640 --> 00:16:21.440]  你又想想那些年輕人打遊戲機
[00:16:21.440 --> 00:16:23.280]  父母需不需要迫他打機呢?
[00:16:23.280 --> 00:16:24.200]  不用的
[00:16:24.200 --> 00:16:26.200]  他會把握著每一個機會都去打
[00:16:26.200 --> 00:16:27.440]  拷你不在他就開機了
[00:16:27.440 --> 00:16:28.280]  是嗎?
[00:16:28.280 --> 00:16:30.240]  即是他很有動力的
[00:16:30.240 --> 00:16:31.680]  所以渴慕
[00:16:31.680 --> 00:16:34.280]  就成為一股很重要的動力
[00:16:34.280 --> 00:16:35.680]  推動我們去
[00:16:35.680 --> 00:16:36.880]  是自發的
[00:16:36.880 --> 00:16:38.320]  是不用迫的
[00:16:38.320 --> 00:16:40.880]  今天如果你經歷到神的愛
[00:16:40.880 --> 00:16:43.040]  經歷到神的恩典的時候
[00:16:43.040 --> 00:16:45.800]  你自然會渴慕神的說話
[00:16:45.800 --> 00:16:48.120]  你會渴慕來敬拜神
[00:16:48.120 --> 00:16:50.120]  你會渴慕來侍奉神
[00:16:50.120 --> 00:16:51.560]  不用別人迫的
[00:16:51.560 --> 00:16:53.440]  你留意到他們這班人
[00:16:53.440 --> 00:16:56.040]  他們對神的話語是多麼的尊重
[00:16:56.040 --> 00:16:58.840]  我們再看回《尼西米基》的第八章
[00:16:58.840 --> 00:17:00.800]  第五、第六兩節
[00:17:00.800 --> 00:17:02.800]  我們一起來讀出
[00:17:02.800 --> 00:17:05.920]  「以斯拉站在眾民耳上
[00:17:05.920 --> 00:17:09.160]  在眾民眼前展開這書
[00:17:09.160 --> 00:17:10.720]  他一展開
[00:17:10.720 --> 00:17:13.320]  眾民就都站起來
[00:17:13.320 --> 00:17:17.120]  以斯拉稱頌耶和華至大的神
[00:17:17.120 --> 00:17:20.120]  眾民都舉手應聲說
[00:17:20.120 --> 00:17:21.920]  阿們!阿們!
[00:17:21.920 --> 00:17:23.120]  就低頭
[00:17:23.120 --> 00:17:24.720]  面伏於地
[00:17:24.720 --> 00:17:26.520]  敬拜耶和華」
[00:17:26.520 --> 00:17:27.240]  你聽到嗎?
[00:17:27.240 --> 00:17:29.240]  他們應該是坐在地上的
[00:17:29.240 --> 00:17:31.400]  當以斯拉一上台的時候
[00:17:31.400 --> 00:17:33.400]  一展開這本書的時候
[00:17:33.400 --> 00:17:34.760]  沒有人叫的
[00:17:34.760 --> 00:17:37.280]  眾民就馬上來站起來
[00:17:37.280 --> 00:17:40.560]  這是對神話語那種的尊重
[00:17:40.560 --> 00:17:43.280]  然後以斯拉帶領他們來敬拜神
[00:17:43.280 --> 00:17:45.520]  當以斯拉帶領他們來敬拜神的時候
[00:17:45.520 --> 00:17:46.360]  你會留意到
[00:17:46.360 --> 00:17:49.320]  他們又馬上來「俯伏面伏於地」
[00:17:49.320 --> 00:17:50.600]  來對神
[00:17:50.600 --> 00:17:52.600]  發出這個稱頌
[00:17:52.600 --> 00:17:55.240]  我一直在寫下個星期的那篇講座
[00:17:55.240 --> 00:17:55.760]  已經寫好了
[00:17:55.760 --> 00:17:57.040]  但是要不斷地修改
[00:17:57.040 --> 00:17:58.480]  即是要加一些東西上去
[00:17:58.480 --> 00:18:01.760]  為甚麼下個星期我們唐慶澳會討論敬拜呢?
[00:18:01.760 --> 00:18:03.840]  就是因為我發覺我們對神
[00:18:03.840 --> 00:18:06.080]  失去了這份敬畏的心
[00:18:06.080 --> 00:18:09.200]  上個星期你有沒有見到一班伊斯蘭教徒
[00:18:09.200 --> 00:18:11.040]  他們來到香港
[00:18:11.040 --> 00:18:13.600]  他說他們已經是最文明的抗議
[00:18:13.600 --> 00:18:14.880]  就是因為有一套電影
[00:18:14.880 --> 00:18:17.600]  侮辱他們所相信的真主
[00:18:17.600 --> 00:18:20.240]  他們去美國領事館來衝擊他們
[00:18:20.240 --> 00:18:22.440]  但我不知道你有沒有看到另一個片段
[00:18:22.440 --> 00:18:24.840]  就是他們之前有聚會
[00:18:24.840 --> 00:18:26.840]  在皇后像廣場那邊
[00:18:26.840 --> 00:18:31.200]  他們全部一起很同心的俯伏在地的
[00:18:31.200 --> 00:18:33.200]  來去禱告敬拜
[00:18:33.200 --> 00:18:35.200]  然後才來去抗議
[00:18:35.200 --> 00:18:37.560]  雖然我們覺得他們信的是假神
[00:18:37.560 --> 00:18:39.560]  但他們對神那份的尊重
[00:18:39.560 --> 00:18:43.280]  比今天我們這班基督徒強很多
[00:18:43.280 --> 00:18:46.280]  有時我們太輕忽去敬拜
[00:18:46.280 --> 00:18:48.280]  你看到他們是很專注
[00:18:48.280 --> 00:18:50.280]  來去敬拜神
[00:18:50.280 --> 00:18:52.040]  有時很真實地說
[00:18:52.040 --> 00:18:54.040]  可能我們的神學觀
[00:18:54.040 --> 00:18:56.360]  聖經是一本書
[00:18:56.360 --> 00:18:57.440]  是一本書
[00:18:57.440 --> 00:18:59.440]  聖經是記載了神的說話
[00:18:59.440 --> 00:19:01.440]  是神的話語有力量
[00:19:01.440 --> 00:19:03.440]  不是那本書有力量
[00:19:03.440 --> 00:19:07.320]  我經常說那本聖經是沒有甚麼特別奇妙功效的
[00:19:07.320 --> 00:19:10.800]  不是說那個人撞鬼拿一本聖經來打他的頭
[00:19:10.800 --> 00:19:12.800]  他的鬼就出了,是沒有這回事的
[00:19:12.800 --> 00:19:14.320]  只要打暈他
[00:19:14.320 --> 00:19:18.000]  那本書雖然是聖經是一本書
[00:19:18.000 --> 00:19:20.520]  但我想說,它記載了神的說話
[00:19:20.520 --> 00:19:22.520]  但有時很可悲
[00:19:22.520 --> 00:19:24.040]  我們在人興階年代
[00:19:24.040 --> 00:19:26.520]  不是經常用哈頓,也會用聖經
[00:19:26.520 --> 00:19:28.520]  有時聖經都爛了
[00:19:28.520 --> 00:19:32.040]  有些父母給小孩子玩聖經
[00:19:32.040 --> 00:19:34.040]  被他搖晃,就會搖爛
[00:19:34.040 --> 00:19:36.040]  不覺得是一回事
[00:19:36.040 --> 00:19:40.040]  有時我們不是很尊重了神的說話
[00:19:40.040 --> 00:19:42.040]  我們試過有一次在這裡
[00:19:42.040 --> 00:19:44.640]  等咪高峰,即是要晾高它
[00:19:44.640 --> 00:19:45.640]  等那本聖經
[00:19:45.640 --> 00:19:47.640]  有人發郵件給我
[00:19:47.640 --> 00:19:49.640]  說這是神的話語
[00:19:49.640 --> 00:19:54.040]  那時候不應該用聖經來托著咪高峰
[00:19:54.040 --> 00:19:56.640]  所以以後我們都不敢用聖經來托咪高峰
[00:19:56.640 --> 00:19:58.640]  最多用磚頭來托
[00:19:58.640 --> 00:20:00.640]  但我們的理性,有時我們太理性
[00:20:00.640 --> 00:20:03.640]  那本是書而已,沒有所謂
[00:20:03.640 --> 00:20:07.640]  但其實我們對神的話語有沒有尊敬的態度
[00:20:07.640 --> 00:20:11.640]  我相信子民是被聖靈感動
[00:20:11.640 --> 00:20:13.640]  於是他們有俯伏下拜
[00:20:13.640 --> 00:20:15.640]  因為有內心的尊敬
[00:20:15.640 --> 00:20:17.640]  有外在的行動表現
[00:20:17.640 --> 00:20:20.640]  他們就俯伏去敬拜
[00:20:20.640 --> 00:20:23.640]  有時我們對神缺乏了這份尊重
[00:20:23.640 --> 00:20:26.640]  有些人很可能是剛剛看完東西回來崇拜
[00:20:26.640 --> 00:20:28.640]  但有時會有掙扎
[00:20:28.640 --> 00:20:31.640]  但我見到有些人是毫無掙扎
[00:20:31.640 --> 00:20:32.640]  即是不多的
[00:20:32.640 --> 00:20:35.640]  他講完一站上台就開始睡覺
[00:20:35.640 --> 00:20:37.640]  這是很糟糕的一件事
[00:20:37.640 --> 00:20:39.640]  所以有時我們會傾談
[00:20:39.640 --> 00:20:42.640]  有時我們下星期會講
[00:20:42.640 --> 00:20:44.640]  在崇拜的時候
[00:20:44.640 --> 00:20:46.640]  我們在看電話
[00:20:46.640 --> 00:20:48.640]  原本是看聖經的
[00:20:48.640 --> 00:20:50.640]  但可能悶的時候
[00:20:50.640 --> 00:20:52.640]  你手指一劃,一撇
[00:20:52.640 --> 00:20:55.640]  就去了第二個畫面
[00:20:55.640 --> 00:20:57.640]  但其實你是在敬拜神
[00:20:57.640 --> 00:20:59.640]  神在我們當中
[00:20:59.640 --> 00:21:02.640]  所以你看到他們對神話語的尊重
[00:21:02.640 --> 00:21:05.640]  所以敬拜是我們來朝見神
[00:21:05.640 --> 00:21:07.640]  同樣詩篇63篇的第二節
[00:21:07.640 --> 00:21:09.640]  我們一起來讀出
[00:21:09.640 --> 00:21:17.640]  「我在聖所中曾如此瞻仰祢,謂要見祢的能力和祢的榮耀。」
[00:21:17.640 --> 00:21:20.640]  在聖所裏面來朝見祢
[00:21:20.640 --> 00:21:23.640]  當日他們在水門的時候
[00:21:23.640 --> 00:21:24.640]  不是在聖殿裏面來
[00:21:24.640 --> 00:21:25.640]  是在空地裏面
[00:21:25.640 --> 00:21:29.640]  但他們照樣要見到神的能力和榮耀
[00:21:29.640 --> 00:21:31.640]  為甚麼我們要有敬拜
[00:21:31.640 --> 00:21:33.640]  就是我們要分別出來
[00:21:33.640 --> 00:21:36.640]  敬拜就是將我在世俗裏面的工作
[00:21:36.640 --> 00:21:42.640]  我停下來,我用一個多兩個小時專注的來帶去親近神
[00:21:42.640 --> 00:21:43.640]  正如我說
[00:21:43.640 --> 00:21:45.640]  我們一對的家庭
[00:21:45.640 --> 00:21:47.640]  最好有一些真是很好的時間
[00:21:47.640 --> 00:21:49.640]  是共聚天倫
[00:21:49.640 --> 00:21:50.640]  中秋節
[00:21:50.640 --> 00:21:51.640]  就應該是怎樣呢
[00:21:51.640 --> 00:21:53.640]  就是人月團圓的時間
[00:21:53.640 --> 00:21:56.640]  就是我們一齊來帶去相聚
[00:21:56.640 --> 00:21:57.640]  所以這很重要
[00:21:57.640 --> 00:21:59.640]  我們有沒有來到好好的來帶分別出來呢
[00:21:59.640 --> 00:22:01.640]  在聖所裏面
[00:22:01.640 --> 00:22:04.640]  我們要見到神的能力和榮耀
[00:22:04.640 --> 00:22:08.640]  敬拜是引動我們的心靈來帶去朝見神
[00:22:08.640 --> 00:22:10.640]  很真是我自己其實很喜歡唱歌
[00:22:10.640 --> 00:22:12.640]  但我又不是經常唱歌會走音
[00:22:12.640 --> 00:22:13.640]  我不是很夠膽唱
[00:22:13.640 --> 00:22:14.640]  但今日呢
[00:22:14.640 --> 00:22:15.640]  很真
[00:22:15.640 --> 00:22:19.640]  我都被KinKat帶動到我來唱這些歌
[00:22:19.640 --> 00:22:20.640]  我特別都講
[00:22:20.640 --> 00:22:22.640]  我們有時要唱一些我們熟悉的歌
[00:22:22.640 --> 00:22:24.640]  我們剛剛在粉嶺開會
[00:22:24.640 --> 00:22:26.640]  有時我們已經有一個原則
[00:22:26.640 --> 00:22:28.640]  不要唱那麼多新的歌
[00:22:28.640 --> 00:22:30.640]  最多一首
[00:22:30.640 --> 00:22:32.640]  還有就是不要唱那麼多國語歌
[00:22:32.640 --> 00:22:35.640]  因為我們的國語都是嚇死人的
[00:22:35.640 --> 00:22:37.640]  一首都無所謂
[00:22:37.640 --> 00:22:38.640]  但一些熟悉的歌
[00:22:38.640 --> 00:22:40.640]  反而你是容易些來帶去
[00:22:40.640 --> 00:22:41.640]  因為我們讚美的時候
[00:22:41.640 --> 00:22:42.640]  應該是以甚麼
[00:22:42.640 --> 00:22:44.640]  以神的榮耀
[00:22:44.640 --> 00:22:47.640]  是帶動我們來帶去朝見神
[00:22:47.640 --> 00:22:49.640]  預備我們的心
[00:22:49.640 --> 00:22:51.640]  所以在群體的敬拜裏面
[00:22:51.640 --> 00:22:56.640]  是較容易被激動到的
[00:22:56.640 --> 00:22:58.640]  當然我們一個人都可以來敬拜神
[00:22:58.640 --> 00:23:00.640]  但你一個人在家裏唱詩
[00:23:00.640 --> 00:23:02.640]  和弟兄姊妹一齊來唱
[00:23:02.640 --> 00:23:04.640]  那種激勵是否差很遠
[00:23:04.640 --> 00:23:06.640]  所以我們要在聖所裏面來帶去
[00:23:06.640 --> 00:23:07.640]  去歌頌見到神
[00:23:07.640 --> 00:23:08.640]  還有
[00:23:08.640 --> 00:23:11.640]  神的能力和榮耀
[00:23:11.640 --> 00:23:13.640]  是因為透過我們的肢體
[00:23:13.640 --> 00:23:15.640]  才能將見到出來
[00:23:15.640 --> 00:23:18.640]  今天在我當司事的一位姊妹
[00:23:18.640 --> 00:23:20.640]  她剛剛信主的時候
[00:23:20.640 --> 00:23:22.640]  在公司裏面開小組
[00:23:22.640 --> 00:23:23.640]  我很感動
[00:23:23.640 --> 00:23:25.640]  她的公司已經有很多年歷史
[00:23:25.640 --> 00:23:26.640]  有很多基督徒
[00:23:26.640 --> 00:23:27.640]  但她們可以開小組
[00:23:27.640 --> 00:23:29.640]  我們有一位姊妹小玉
[00:23:29.640 --> 00:23:30.640]  她有癌症
[00:23:30.640 --> 00:23:32.640]  我剛剛上幾個星期才去探望她
[00:23:32.640 --> 00:23:34.640]  其實她的情況是很惡劣
[00:23:34.640 --> 00:23:36.640]  但我都見到她在網上
[00:23:36.640 --> 00:23:38.640]  她仍然每一天都有靈修
[00:23:38.640 --> 00:23:39.640]  上個星期
[00:23:39.640 --> 00:23:41.640]  即是上兩個星期
[00:23:41.640 --> 00:23:42.640]  我記得
[00:23:42.640 --> 00:23:44.640]  我講明日之後的篇道
[00:23:44.640 --> 00:23:46.640]  我當中一位姊妹出來分享
[00:23:46.640 --> 00:23:48.640]  我很受到激勵
[00:23:48.640 --> 00:23:49.640]  為甚麼呢
[00:23:49.640 --> 00:23:50.640]  她說
[00:23:50.640 --> 00:23:51.640]  我已經在兒童工作裏面
[00:23:51.640 --> 00:23:52.640]  侍奉了八年了
[00:23:52.640 --> 00:23:53.640]  我是懷孕
[00:23:53.640 --> 00:23:55.640]  快要生的時候
[00:23:55.640 --> 00:23:56.640]  我才怎樣呢
[00:23:56.640 --> 00:23:58.640]  我才來帶她去停了我的侍奉
[00:23:58.640 --> 00:24:00.640]  但現在我的新嬰兒出世後
[00:24:00.640 --> 00:24:01.640]  我又繼續侍奉
[00:24:01.640 --> 00:24:02.640]  她跟著她講
[00:24:02.640 --> 00:24:03.640]  很感恩
[00:24:03.640 --> 00:24:04.640]  原來神就這樣祝福我
[00:24:04.640 --> 00:24:05.640]  我的新嬰兒很乖
[00:24:05.640 --> 00:24:06.640]  每晚都很早睡覺
[00:24:06.640 --> 00:24:08.640]  所以我們夫婦仍然有一個很好的溝通
[00:24:08.640 --> 00:24:10.640]  還有最重要是怎樣呢
[00:24:10.640 --> 00:24:12.640]  我的新嬰兒很配合我侍奉
[00:24:12.640 --> 00:24:13.640]  每逢我去侍奉的時候
[00:24:13.640 --> 00:24:14.640]  她就睡覺了
[00:24:14.640 --> 00:24:16.640]  所以我一路可以很好
[00:24:16.640 --> 00:24:18.640]  她很有潛質做基督徒
[00:24:18.640 --> 00:24:20.640]  我一聽說話就睡覺了
[00:24:20.640 --> 00:24:22.640]  我又壞一點
[00:24:22.640 --> 00:24:24.640]  跟著她又再講
[00:24:24.640 --> 00:24:26.640]  她說更加感恩是怎樣呢
[00:24:26.640 --> 00:24:28.640]  原來我打算全職做媽媽
[00:24:28.640 --> 00:24:30.640]  但是她在中大工作
[00:24:30.640 --> 00:24:32.640]  她說我公司很好
[00:24:32.640 --> 00:24:33.640]  讓我做兼職
[00:24:33.640 --> 00:24:35.640]  每天只是兩天工
[00:24:35.640 --> 00:24:38.640]  讓我的收入不會差得很厲害
[00:24:38.640 --> 00:24:39.640]  她甚至講得明
[00:24:39.640 --> 00:24:42.640]  如果我全職肯回來做
[00:24:42.640 --> 00:24:44.640]  隨時幾時回來做
[00:24:44.640 --> 00:24:45.640]  她就可以接納我
[00:24:45.640 --> 00:24:46.640]  不是這麼容易的
[00:24:46.640 --> 00:24:48.640]  當然我都相信她做得非常好
[00:24:48.640 --> 00:24:49.640]  所以有這一點
[00:24:49.640 --> 00:24:51.640]  但最寶貴的
[00:24:51.640 --> 00:24:52.640]  令我驚訝
[00:24:52.640 --> 00:24:53.640]  她說我租屋住
[00:24:53.640 --> 00:24:55.640]  剛剛租約期滿
[00:24:55.640 --> 00:24:57.640]  但很有恩典
[00:24:57.640 --> 00:24:58.640]  業主加租
[00:24:58.640 --> 00:25:00.640]  只加200元
[00:25:00.640 --> 00:25:01.640]  嘩
[00:25:01.640 --> 00:25:03.640]  還有200元租加的
[00:25:03.640 --> 00:25:05.640]  大埔中心
[00:25:05.640 --> 00:25:07.640]  在大埔中心租
[00:25:07.640 --> 00:25:09.640]  她說原來當我去侍奉神的時候
[00:25:09.640 --> 00:25:11.640]  我就經歷一切的恩典
[00:25:11.640 --> 00:25:13.640]  這些就是透過
[00:25:13.640 --> 00:25:16.640]  為什麼在聖殿會見到神的能力和榮耀
[00:25:16.640 --> 00:25:18.640]  11月4日
[00:25:18.640 --> 00:25:22.640]  洪福堂的負責人是誰
[00:25:22.640 --> 00:25:25.640]  司徒永富
[00:25:25.640 --> 00:25:27.640]  他來我們當中講見證
[00:25:27.640 --> 00:25:28.640]  我和他一起拍檔
[00:25:28.640 --> 00:25:29.640]  他跟我說
[00:25:29.640 --> 00:25:31.640]  他們洪福堂有個舖位
[00:25:31.640 --> 00:25:32.640]  8萬元租
[00:25:32.640 --> 00:25:33.640]  租約期滿
[00:25:33.640 --> 00:25:34.640]  你知道加租多少錢嗎
[00:25:34.640 --> 00:25:36.640]  是22萬
[00:25:36.640 --> 00:25:38.640]  由8萬加到22萬
[00:25:38.640 --> 00:25:41.640]  講到很辛苦
[00:25:41.640 --> 00:25:43.640]  才減到19萬8
[00:25:43.640 --> 00:25:45.640]  一倍以上
[00:25:45.640 --> 00:25:47.640]  他說你怎樣做生意
[00:25:47.640 --> 00:25:50.640]  所以他說他會推24小時服務
[00:25:50.640 --> 00:25:53.640]  24小時洪福堂會由半夜喝涼茶
[00:25:53.640 --> 00:25:54.640]  我真的懷疑
[00:25:54.640 --> 00:25:57.640]  還有我要送外賣
[00:25:57.640 --> 00:25:58.640]  他跟我說
[00:25:58.640 --> 00:26:01.640]  另外一個銅鑼灣的舖位賣金色的
[00:26:01.640 --> 00:26:03.640]  50萬一個月租
[00:26:03.640 --> 00:26:05.640]  後來租約期滿
[00:26:05.640 --> 00:26:06.640]  你知道加了多少錢嗎
[00:26:06.640 --> 00:26:08.640]  是180萬
[00:26:08.640 --> 00:26:10.640]  所以如果再相對
[00:26:10.640 --> 00:26:12.640]  大埔中心加200元租
[00:26:12.640 --> 00:26:14.640]  不是吧
[00:26:14.640 --> 00:26:18.640]  原來有時候就是透過弟兄姊妹的見證
[00:26:18.640 --> 00:26:19.640]  明天會有見證
[00:26:19.640 --> 00:26:21.640]  我們見到神的能力
[00:26:21.640 --> 00:26:22.640]  見到神的榮耀
[00:26:22.640 --> 00:26:24.640]  但你個人來說
[00:26:24.640 --> 00:26:25.640]  只是你個人的經歷
[00:26:25.640 --> 00:26:27.640]  但你透過這樣的視野
[00:26:27.640 --> 00:26:28.640]  你會差很遠
[00:26:28.640 --> 00:26:29.640]  為什麼我們要回教會
[00:26:29.640 --> 00:26:31.640]  原來就是在聖殿裏面
[00:26:31.640 --> 00:26:34.640]  我見到神的能力和榮耀
[00:26:34.640 --> 00:26:37.640]  所以今天我們敬拜
[00:26:37.640 --> 00:26:39.640]  就是透過神的話語
[00:26:39.640 --> 00:26:41.640]  弟兄姊妹的互動
[00:26:41.640 --> 00:26:43.640]  以致我們的生命更激勵
[00:26:43.640 --> 00:26:44.640]  所以請你記住
[00:26:44.640 --> 00:26:47.640]  敬拜絕對不是一個旁觀者
[00:26:47.640 --> 00:26:50.640]  不是只是做一個聽眾
[00:26:50.640 --> 00:26:52.640]  然後去分析這個比喻
[00:26:52.640 --> 00:26:53.640]  我聽過了
[00:26:53.640 --> 00:26:56.640]  今次在邏輯上有些東西是錯的
[00:26:56.640 --> 00:26:58.640]  今天我們不只是這樣
[00:26:58.640 --> 00:27:01.640]  我們當然要去分析那邊的道
[00:27:01.640 --> 00:27:04.640]  究竟說得對還是不對
[00:27:04.640 --> 00:27:06.640]  對我的生命有什麼激勵
[00:27:06.640 --> 00:27:08.640]  但最重要我們不是一個旁觀者
[00:27:08.640 --> 00:27:10.640]  我們是要投入
[00:27:10.640 --> 00:27:12.640]  我們要投入在當中
[00:27:12.640 --> 00:27:13.640]  這個是很重要
[00:27:13.640 --> 00:27:14.640]  所以詩人怎麼說
[00:27:14.640 --> 00:27:17.640]  我們再讀63章第三第四兩節
[00:27:17.640 --> 00:27:20.640]  第三第四兩節我們一起來讀出
[00:27:20.640 --> 00:27:23.640]  因你的慈愛比生命更好
[00:27:23.640 --> 00:27:26.640]  我的嘴唇要重讚你
[00:27:26.640 --> 00:27:30.640]  我還活的時候要這樣稱讚你
[00:27:30.640 --> 00:27:32.640]  我要奉你的名舉手
[00:27:32.640 --> 00:27:33.640]  所以很重要
[00:27:33.640 --> 00:27:35.640]  我下個星期就會說
[00:27:35.640 --> 00:27:37.640]  整個崇拜最重要的那部分是什麼
[00:27:37.640 --> 00:27:39.640]  不是講道
[00:27:39.640 --> 00:27:41.640]  是頭十五分鐘
[00:27:41.640 --> 00:27:43.640]  是我們一起來敬拜歌頌神
[00:27:43.640 --> 00:27:45.640]  這個才是最重要
[00:27:45.640 --> 00:27:47.640]  所以今天我們是要投入
[00:27:47.640 --> 00:27:50.640]  當我們看到人的生命成長
[00:27:50.640 --> 00:27:51.640]  經歷到神的時候
[00:27:51.640 --> 00:27:54.640]  我們的信心都會不斷得到激勵
[00:27:54.640 --> 00:27:59.640]  水門事件可以說是最早的解經講道的聚會
[00:27:59.640 --> 00:28:02.640]  當這班人聽了神的律法之後
[00:28:02.640 --> 00:28:06.640]  有一個很戲劇性的反應是什麼呢
[00:28:06.640 --> 00:28:08.640]  我們一起來看
[00:28:08.640 --> 00:28:10.640]  《尼西米基》第八章的第九節
[00:28:10.640 --> 00:28:12.640]  第八章的第九節
[00:28:12.640 --> 00:28:13.640]  我們一起來讀
[00:28:13.640 --> 00:28:18.640]  「省長尼西米和作祭司的文士爾斯拉
[00:28:18.640 --> 00:28:22.640]  並教訓百姓的希美人對眾民說
[00:28:22.640 --> 00:28:26.640]  今日是耶和華你們神的聖日
[00:28:26.640 --> 00:28:28.640]  不要悲哀哭泣
[00:28:28.640 --> 00:28:34.640]  這是因為眾民聽見律法書上的話都哭了」
[00:28:34.640 --> 00:28:36.640]  很寶貴
[00:28:36.640 --> 00:28:41.640]  就是他聽到神的律法書上的說話
[00:28:41.640 --> 00:28:43.640]  這班人哭了
[00:28:43.640 --> 00:28:45.640]  難過
[00:28:45.640 --> 00:28:47.640]  為什麼他們會哭呢
[00:28:47.640 --> 00:28:50.640]  有些人可能是一筆成星
[00:28:50.640 --> 00:28:53.640]  有些人可能是哭得很大聲
[00:28:53.640 --> 00:28:57.640]  我相信就是因為他們聽了神的律法
[00:28:57.640 --> 00:28:58.640]  神的教導之後
[00:28:58.640 --> 00:29:00.640]  對照自己的生活
[00:29:00.640 --> 00:29:01.640]  他們發覺自己的生活
[00:29:01.640 --> 00:29:05.640]  未能夠達到神的期望
[00:29:05.640 --> 00:29:08.640]  要求或者標準
[00:29:08.640 --> 00:29:10.640]  於是他們責心
[00:29:10.640 --> 00:29:12.640]  他們慚愧
[00:29:12.640 --> 00:29:13.640]  他們內疚
[00:29:13.640 --> 00:29:15.640]  於是他們哭
[00:29:15.640 --> 00:29:16.640]  我再說
[00:29:16.640 --> 00:29:18.640]  整個聚會如果你看的時候
[00:29:18.640 --> 00:29:20.640]  他們沒有什麼好的節目
[00:29:20.640 --> 00:29:22.640]  沒有什麼精心設計的程序
[00:29:22.640 --> 00:29:24.640]  但是有這個表現的時候
[00:29:24.640 --> 00:29:27.640]  我絕對是相信神的靈
[00:29:27.640 --> 00:29:29.640]  在你心裡面有工作
[00:29:29.640 --> 00:29:31.640]  他們信服在神的話語裡面
[00:29:31.640 --> 00:29:34.640]  當子民對神的話語有領會的時候
[00:29:34.640 --> 00:29:35.640]  有反省
[00:29:35.640 --> 00:29:38.640]  於是他們有這麼強烈的反應
[00:29:38.640 --> 00:29:40.640]  所以我經常說
[00:29:40.640 --> 00:29:42.640]  如果有一天你覺得那篇講道
[00:29:42.640 --> 00:29:44.640]  好像是針對你的痛楚
[00:29:44.640 --> 00:29:46.640]  你有反感的時候
[00:29:46.640 --> 00:29:47.640]  我就要你檢討
[00:29:47.640 --> 00:29:49.640]  為什麼你會有這個反感
[00:29:49.640 --> 00:29:51.640]  就不是針對的講完
[00:29:51.640 --> 00:29:53.640]  這個是很重要
[00:29:53.640 --> 00:29:56.640]  這一班人就是在他的傷痛底下
[00:29:56.640 --> 00:29:58.640]  但是又很奇怪
[00:29:58.640 --> 00:30:00.640]  黎希敏
[00:30:00.640 --> 00:30:02.640]  竟然又發出另外一個呼召
[00:30:02.640 --> 00:30:03.640]  就是什麼呢
[00:30:03.640 --> 00:30:05.640]  原來更新的過程
[00:30:05.640 --> 00:30:09.640]  就是轉悲互為喜
[00:30:09.640 --> 00:30:11.640]  請你記住真正的復興
[00:30:11.640 --> 00:30:14.640]  不是單單是感情上的激動
[00:30:14.640 --> 00:30:16.640]  只是哭就足夠
[00:30:16.640 --> 00:30:19.640]  黎希敏和以色列做出一個反應
[00:30:19.640 --> 00:30:20.640]  是和今天很多所謂的
[00:30:20.640 --> 00:30:23.640]  培靈的一些講員
[00:30:23.640 --> 00:30:25.640]  他的期望是很不同的
[00:30:25.640 --> 00:30:26.640]  他怎麼說呢
[00:30:26.640 --> 00:30:29.640]  我們再來讀第九第十兩節好不好
[00:30:29.640 --> 00:30:31.640]  第九第十兩節我們一起來讀出
[00:30:31.640 --> 00:30:35.640]  散長黎希敏和作祭司的文字
[00:30:35.640 --> 00:30:39.640]  以斯拉並教訓百姓的黎美人
[00:30:39.640 --> 00:30:40.640]  對眾民說
[00:30:40.640 --> 00:30:44.640]  今日是耶和華你們神的聖日
[00:30:44.640 --> 00:30:46.640]  不要被愛哭泣
[00:30:46.640 --> 00:30:51.640]  這是因為眾民聽見律法書上的話都哭了
[00:30:51.640 --> 00:30:53.640]  又對他們說
[00:30:53.640 --> 00:30:55.640]  你們去吃肥美的
[00:30:55.640 --> 00:30:57.640]  喝甘甜的
[00:30:57.640 --> 00:31:00.640]  有不能預備的就分給他
[00:31:00.640 --> 00:31:04.640]  因為今日是我們主的聖日
[00:31:04.640 --> 00:31:06.640]  你們亦不要憂愁
[00:31:06.640 --> 00:31:09.640]  因靠耶和華而得的喜樂
[00:31:09.640 --> 00:31:11.640]  是你們的力量
[00:31:11.640 --> 00:31:12.640]  真的很真實地說
[00:31:12.640 --> 00:31:14.640]  今日很多這些講員
