
[00:00:00.000 --> 00:00:02.880]  我們怎麼做一個真正的
[00:15:35.480 --> 00:15:37.480]  還有呢 我們的精力
[00:15:37.480 --> 00:15:39.480]  也是有限
[00:15:39.480 --> 00:15:41.480]  不知道你有沒有發覺
[00:15:41.480 --> 00:15:43.480]  有沒有人說 潘書提嘛
[00:15:43.480 --> 00:15:45.480]  我的精力呢 是每一年
[00:15:45.480 --> 00:15:47.480]  比每一年好
[00:15:47.480 --> 00:15:49.480]  從來沒有人跟我說過
[00:15:49.480 --> 00:15:51.480]  這個事情
[00:15:51.480 --> 00:15:53.480]  年級有什麼呢
[00:15:53.480 --> 00:15:55.480]  每一年比每一年差
[00:15:55.480 --> 00:15:57.480]  你年級了
[00:15:57.480 --> 00:15:59.480]  越來越大的時候 你就發覺呢
[00:15:59.480 --> 00:16:01.480]  有一些事情
[00:16:01.480 --> 00:16:03.480]  年輕的時候
[00:16:03.480 --> 00:16:05.480]  做事完全沒有問題
[00:16:05.480 --> 00:16:07.480]  跑十公里 跑完以後呢
[00:16:07.480 --> 00:16:09.480]  回來的時候
[00:16:09.480 --> 00:16:11.480]  好像不夠
[00:16:11.480 --> 00:16:13.480]  再多十公里 什麼的
[00:16:13.480 --> 00:16:15.480]  但是呢 年級
[00:16:15.480 --> 00:16:17.480]  越來越長的時候呢
[00:16:17.480 --> 00:16:19.480]  對不起了
[00:16:19.480 --> 00:16:21.480]  精力呢 是有限的
[00:16:21.480 --> 00:16:23.480]  那最後呢 是什麼呢
[00:16:23.480 --> 00:16:25.480]  年月也是有限的
[00:16:25.480 --> 00:16:27.480]  就是說 我們在那個
[00:16:27.480 --> 00:16:29.480]  系上面的
[00:16:29.480 --> 00:16:31.480]  系界上面的
[00:16:31.480 --> 00:16:33.480]  年月 也是有限的
[00:16:33.480 --> 00:16:35.480]  就是說 有一天
[00:16:35.480 --> 00:16:37.480]  我們就會不在
[00:16:37.480 --> 00:16:39.480]  這個系界裡面
[00:16:39.480 --> 00:16:41.480]  所以 我們需要謙卑我們自己
[00:16:41.480 --> 00:16:43.480]  Apple的那個
[00:16:43.480 --> 00:16:45.480]  founder Steve Jobs
[00:16:45.480 --> 00:16:47.480]  在他壯年的時候
[00:16:47.480 --> 00:16:49.480]  他就走了
[00:16:49.480 --> 00:16:51.480]  他真的是很有才華的一個人
[00:16:51.480 --> 00:16:53.480]  對不對
[00:16:53.480 --> 00:16:55.480]  很有精力的一個人
[00:16:55.480 --> 00:16:57.480]  很有創意的一個人
[00:16:57.480 --> 00:16:59.480]  很有那種才幹的一個人
[00:16:59.480 --> 00:17:01.480]  但是
[00:17:01.480 --> 00:17:03.480]  他就走了
[00:17:03.480 --> 00:17:05.480]  所以呢 每一個人
[00:17:05.480 --> 00:17:07.480]  我們都要
[00:17:07.480 --> 00:17:09.480]  在神的面前
[00:17:09.480 --> 00:17:11.480]  我們要謙卑我們自己
[00:17:11.480 --> 00:17:13.480]  因為真的 我們都是有限的人
[00:17:13.480 --> 00:17:15.480]  難怪呢
[00:17:15.480 --> 00:17:17.480]  那個Solomon Wong
[00:17:17.480 --> 00:17:19.480]  他就在那個
[00:17:19.480 --> 00:17:21.480]  真言那個地方
[00:17:21.480 --> 00:17:23.480]  第三章
[00:17:23.480 --> 00:17:25.480]  那個地方呢 就跟我們說了
[00:17:25.480 --> 00:17:27.480]  他說呢 你要捐心
[00:17:27.480 --> 00:17:29.480]  忍耐我們所信的
[00:17:29.480 --> 00:17:31.480]  那個神
[00:17:31.480 --> 00:17:33.480]  不可以依靠自己的聰明
[00:17:33.480 --> 00:17:35.480]  在你一切所行的事上面
[00:17:35.480 --> 00:17:37.480]  都要認定他
[00:17:37.480 --> 00:17:39.480]  他必指引
[00:17:39.480 --> 00:17:41.480]  你的路
[00:17:41.480 --> 00:17:43.480]  然後他再說了第七節
[00:17:43.480 --> 00:17:45.480]  要自為有智慧
[00:17:45.480 --> 00:17:47.480]  就說不要
[00:17:47.480 --> 00:17:49.480]  自為很聰明
[00:17:49.480 --> 00:17:51.480]  為什麼呢
[00:17:51.480 --> 00:17:53.480]  要精慧
[00:17:53.480 --> 00:17:55.480]  也活化
[00:17:55.480 --> 00:17:57.480]  遠離餓死
[00:17:57.480 --> 00:17:59.480]  那這個全世界
[00:17:59.480 --> 00:18:01.480]  從古到今
[00:18:01.480 --> 00:18:03.480]  最聰明的一個人
[00:18:03.480 --> 00:18:05.480]  叫Solomon Wong
[00:18:05.480 --> 00:18:07.480]  他寫下的
[00:18:07.480 --> 00:18:09.480]  那個經文
[00:18:09.480 --> 00:18:11.480]  讓我們今天
[00:18:11.480 --> 00:18:13.480]  再重新的想一想
[00:18:13.480 --> 00:18:15.480]  我們有沒有
[00:18:15.480 --> 00:18:17.480]  依靠自己的聰明
[00:18:17.480 --> 00:18:19.480]  我們有沒有
[00:18:19.480 --> 00:18:21.480]  自以為很有智慧
[00:18:21.480 --> 00:18:23.480]  你知道嗎 我們中國人都有一句話
[00:18:23.480 --> 00:18:25.480]  聰明就給聰明
[00:18:25.480 --> 00:18:27.480]  什麼
[00:18:27.480 --> 00:18:29.480]  累了 對不對
[00:18:29.480 --> 00:18:31.480]  所以不要以為
[00:18:31.480 --> 00:18:33.480]  自己很了不起
[00:18:33.480 --> 00:18:35.480]  我們需要有一個謙卑的
[00:18:35.480 --> 00:18:37.480]  那個態度
[00:18:37.480 --> 00:18:39.480]  那那個呢 是一個
[00:18:39.480 --> 00:18:41.480]  忠心
[00:18:41.480 --> 00:18:43.480]  跟隨者的一個特徵
[00:18:43.480 --> 00:18:45.480]  還有呢
[00:18:45.480 --> 00:18:47.480]  有一個
[00:18:47.480 --> 00:18:49.480]  很有名的那個
[00:18:49.480 --> 00:18:51.480]  作家叫Robert Greenleaf
[00:18:51.480 --> 00:18:53.480]  他呢
[00:18:53.480 --> 00:18:55.480]  幾年前寫了一本書
[00:18:55.480 --> 00:18:57.480]  叫Servant Leadership
[00:18:57.480 --> 00:18:59.480]  僕人領袖
[00:18:59.480 --> 00:19:01.480]  他都講過一句話
[00:19:01.480 --> 00:19:03.480]  那我就念出來給你聽
[00:19:03.480 --> 00:19:05.480]  他說
[00:19:05.480 --> 00:19:07.480]  The great leader is seen as servant first
[00:19:07.480 --> 00:19:09.480]  and that simple fact
[00:19:09.480 --> 00:19:11.480]  is the key
[00:19:11.480 --> 00:19:13.480]  to his greatness
[00:19:13.480 --> 00:19:15.480]  我再念一次
[00:19:15.480 --> 00:19:17.480]  The great leader is seen as servant first
[00:19:17.480 --> 00:19:19.480]  and that simple fact
[00:19:19.480 --> 00:19:21.480]  is the key
[00:19:21.480 --> 00:19:23.480]  to his greatness
[00:19:23.480 --> 00:19:25.480]  那我試試看
[00:19:25.480 --> 00:19:27.480]  翻譯過來
[00:19:27.480 --> 00:19:29.480]  一個偉大的領袖
[00:19:29.480 --> 00:19:31.480]  要
[00:19:31.480 --> 00:19:33.480]  先成為僕人
[00:19:33.480 --> 00:19:35.480]  這就是成為一個偉大領袖的
[00:19:35.480 --> 00:19:37.480]  秘方
[00:19:37.480 --> 00:19:39.480]  或者是秘訣
[00:19:39.480 --> 00:19:43.480]  這裡呢
[00:19:43.480 --> 00:19:45.480]  就講到一個真理
[00:19:45.480 --> 00:19:47.480]  如果
[00:19:47.480 --> 00:19:49.480]  我們需要謙卑我們自己的時候
[00:19:49.480 --> 00:19:51.480]  我們就要學習了
[00:19:51.480 --> 00:19:53.480]  去服侍別人
[00:19:53.480 --> 00:19:55.480]  如果
[00:19:55.480 --> 00:19:57.480]  你想
[00:19:57.480 --> 00:19:59.480]  做一個領袖的話
[00:19:59.480 --> 00:20:01.480]  在那個細節上面
[00:20:01.480 --> 00:20:03.480]  做一個leader
[00:20:03.480 --> 00:20:05.480]  領袖的話
[00:20:05.480 --> 00:20:07.480]  他們的那個standard
[00:20:07.480 --> 00:20:09.480]  那個標準就是說
[00:20:09.480 --> 00:20:11.480]  你有沒有這個權利
[00:20:11.480 --> 00:20:13.480]  按照你的權利
[00:20:13.480 --> 00:20:15.480]  來決定你是不是一個很有
[00:20:15.480 --> 00:20:17.480]  很有權利的一個領袖
[00:20:17.480 --> 00:20:19.480]  但是耶穌
[00:20:19.480 --> 00:20:21.480]  他的標準不一樣
[00:20:21.480 --> 00:20:23.480]  他的標準就是說
[00:20:23.480 --> 00:20:25.480]  如果你想成為一個領袖的話
[00:20:25.480 --> 00:20:27.480]  一個leader的話
[00:20:27.480 --> 00:20:29.480]  你先要學習
[00:20:29.480 --> 00:20:31.480]  怎麼去服侍別人
[00:20:31.480 --> 00:20:33.480]  我們聽聽耶穌
[00:20:33.480 --> 00:20:35.480]  怎麼說在馬太福音
[00:20:35.480 --> 00:20:37.480]  第二十章二十六到
[00:20:37.480 --> 00:20:39.480]  二十七節
[00:20:39.480 --> 00:20:41.480]  我們一起念好不好
[00:20:41.480 --> 00:20:43.480]  一二三
[00:20:43.480 --> 00:20:45.480]  可是你們卻不是這樣
[00:20:45.480 --> 00:20:47.480]  你們當中誰要做
[00:20:47.480 --> 00:20:49.480]  大人物
[00:20:49.480 --> 00:20:51.480]  誰都得著你們的僕人
[00:20:51.480 --> 00:20:53.480]  誰要聚首
[00:20:53.480 --> 00:20:55.480]  誰就得著你們的
[00:20:55.480 --> 00:20:57.480]  盧僕
[00:20:57.480 --> 00:20:59.480]  你的僕人
[00:21:01.480 --> 00:21:03.480]  為什麼我們要謙虛呢
[00:21:03.480 --> 00:21:05.480]  為什麼我們要謙卑
[00:21:05.480 --> 00:21:07.480]  因為上帝他抵擋
[00:21:07.480 --> 00:21:09.480]  驕傲的人
[00:21:09.480 --> 00:21:11.480]  抵擋驕傲的人
[00:21:11.480 --> 00:21:13.480]  那在
[00:21:13.480 --> 00:21:15.480]  雅各書
[00:21:15.480 --> 00:21:17.480]  第四章第六節
[00:21:17.480 --> 00:21:19.480]  跟第十節
[00:21:19.480 --> 00:21:21.480]  雅各就講到
[00:21:21.480 --> 00:21:23.480]  謙卑跟驕傲
[00:21:23.480 --> 00:21:25.480]  的那種分別
[00:21:25.480 --> 00:21:27.480]  雅各他這樣說的
[00:21:27.480 --> 00:21:29.480]  然而上帝
[00:21:29.480 --> 00:21:31.480]  賜的恩典更為豐富
[00:21:31.480 --> 00:21:33.480]  正如聖經上面所說的
[00:21:33.480 --> 00:21:35.480]  上帝抵擋驕傲的人
[00:21:35.480 --> 00:21:37.480]  賜恩典給
[00:21:37.480 --> 00:21:39.480]  謙卑的人
[00:21:39.480 --> 00:21:41.480]  要在主面前謙卑
[00:21:41.480 --> 00:21:43.480]  他就提聖
[00:21:43.480 --> 00:21:45.480]  你們
[00:21:45.480 --> 00:21:47.480]  你們需要上帝的恩典嗎
[00:21:47.480 --> 00:21:49.480]  我們每一個人都需要上帝的恩典
[00:21:49.480 --> 00:21:51.480]  對不對
[00:21:51.480 --> 00:21:53.480]  雅各講得很清楚就是說
[00:21:53.480 --> 00:21:55.480]  如果我們謙卑的時候
[00:21:55.480 --> 00:21:57.480]  上帝賜恩典
[00:21:57.480 --> 00:21:59.480]  給謙卑的人
[00:21:59.480 --> 00:22:01.480]  你想不想有那個提聖啊
[00:22:01.480 --> 00:22:03.480]  聖祭啊
[00:22:03.480 --> 00:22:05.480]  想為什麼不想
[00:22:05.480 --> 00:22:07.480]  那我們就要雅各
[00:22:07.480 --> 00:22:09.480]  裡面所講的我們就要
[00:22:09.480 --> 00:22:11.480]  謙卑我們自己
[00:22:11.480 --> 00:22:13.480]  我們就要學習
[00:22:13.480 --> 00:22:15.480]  怎麼成為一個
[00:22:15.480 --> 00:22:17.480]  謙卑的僕人
[00:22:17.480 --> 00:22:19.480]  成為一個謙卑的
[00:22:19.480 --> 00:22:21.480]  跟從主耶穌的人
[00:22:21.480 --> 00:22:23.480]  有幾個
[00:22:23.480 --> 00:22:25.480]  有一個
[00:22:25.480 --> 00:22:27.480]  他就寫了幾樣東西
[00:22:27.480 --> 00:22:29.480]  就
[00:22:29.480 --> 00:22:31.480]  教導我們怎麼可以
[00:22:31.480 --> 00:22:33.480]  提升我們那個謙卑的態度
[00:22:33.480 --> 00:22:35.480]  他就講了幾個
[00:22:35.480 --> 00:22:37.480]  都蠻不錯的
[00:22:37.480 --> 00:22:39.480]  他第一點就說
[00:22:39.480 --> 00:22:41.480]  不要怕
[00:22:41.480 --> 00:22:43.480]  去說
[00:22:43.480 --> 00:22:45.480]  對不起
[00:22:45.480 --> 00:22:47.480]  不要怕
[00:22:47.480 --> 00:22:49.480]  去說對不起
[00:22:49.480 --> 00:22:51.480]  我們有時候會
[00:22:51.480 --> 00:22:53.480]  做錯一點事情
[00:22:53.480 --> 00:22:55.480]  會說一些決定我們
[00:22:55.480 --> 00:22:57.480]  真的是做錯了
[00:22:57.480 --> 00:22:59.480]  那我們就要承認
[00:22:59.480 --> 00:23:01.480]  I'm sorry
[00:23:01.480 --> 00:23:03.480]  對不起
[00:23:03.480 --> 00:23:05.480]  這個決定是錯的
[00:23:05.480 --> 00:23:07.480]  我做的事情是錯的
[00:23:07.480 --> 00:23:09.480]  Say sorry
[00:23:09.480 --> 00:23:11.480]  第二呢
[00:23:11.480 --> 00:23:13.480]  我們就要很留意我們所講的話
[00:23:13.480 --> 00:23:15.480]  我們所講的話
[00:23:15.480 --> 00:23:17.480]  會不會
[00:23:17.480 --> 00:23:19.480]  令到別人
[00:23:19.480 --> 00:23:21.480]  對你有一種
[00:23:21.480 --> 00:23:23.480]  恐怖的那種感覺
[00:23:23.480 --> 00:23:25.480]  你這麼人在工作也好
[00:23:25.480 --> 00:23:27.480]  在你的學校也好
[00:23:27.480 --> 00:23:29.480]  在外面的
[00:23:29.480 --> 00:23:31.480]  那個社會也好
[00:23:31.480 --> 00:23:33.480]  其實最令人討厭的
[00:23:33.480 --> 00:23:35.480]  一個事情
[00:23:35.480 --> 00:23:37.480]  如果人家覺得你是
[00:23:37.480 --> 00:23:39.480]  很驕傲的人的時候
[00:23:39.480 --> 00:23:41.480]  很多時候
[00:23:41.480 --> 00:23:43.480]  別人就不會
[00:23:43.480 --> 00:23:45.480]  願意的去幫你的忙
[00:23:45.480 --> 00:23:47.480]  真的
[00:23:47.480 --> 00:23:49.480]  那個是人性的一部分
[00:23:49.480 --> 00:23:51.480]  如果
[00:23:51.480 --> 00:23:53.480]  別人覺得你很驕傲的話
[00:23:53.480 --> 00:23:55.480]  你就很糟糕了
[00:23:55.480 --> 00:23:57.480]  因為呢
[00:23:57.480 --> 00:23:59.480]  本來別人想幫你的忙的時候
[00:23:59.480 --> 00:24:01.480]  他會想想
[00:24:01.480 --> 00:24:03.480]  他那麼驕傲
[00:24:03.480 --> 00:24:05.480]  就讓他跌倒好了
[00:24:05.480 --> 00:24:07.480]  我就不會去提點他了
[00:24:07.480 --> 00:24:09.480]  對不對
[00:24:09.480 --> 00:24:11.480]  所以這個是很重要
[00:24:11.480 --> 00:24:13.480]  所以我們的那個說話
[00:24:13.480 --> 00:24:15.480]  也是非常的重要
[00:24:15.480 --> 00:24:17.480]  第三呢
[00:24:17.480 --> 00:24:19.480]  我們用這三個字
[00:24:19.480 --> 00:24:21.480]  第一個字呢
[00:24:21.480 --> 00:24:23.480]  請
[00:24:23.480 --> 00:24:25.480]  第二個字呢
[00:24:25.480 --> 00:24:27.480]  謝謝你
[00:24:27.480 --> 00:24:29.480]  第三個字呢
[00:24:29.480 --> 00:24:31.480]  對不起
[00:24:31.480 --> 00:24:33.480]  如果我們
[00:24:33.480 --> 00:24:35.480]  常常用這幾個字的話呢
[00:24:35.480 --> 00:24:37.480]  我們就會成為一個
[00:24:37.480 --> 00:24:39.480]  很謙卑的人
[00:24:39.480 --> 00:24:41.480]  不但如此
[00:24:41.480 --> 00:24:43.480]  成為一個呢
[00:24:43.480 --> 00:24:45.480]  人家也願意幫你的忙的人
[00:24:45.480 --> 00:24:47.480]  最重要的
[00:24:47.480 --> 00:24:49.480]  如果我們謙卑的話
[00:24:49.480 --> 00:24:51.480]  雅各講得很清楚了
[00:24:51.480 --> 00:24:53.480]  上帝會賜恩典給
[00:24:53.480 --> 00:24:55.480]  謙卑的人
[00:24:55.480 --> 00:24:57.480]  如果我們在主面前謙卑的話
[00:24:57.480 --> 00:24:59.480]  他就提升
[00:24:59.480 --> 00:25:01.480]  你們
[00:25:01.480 --> 00:25:05.480]  也有一句呢
[00:25:05.480 --> 00:25:07.480]  他說我們需要呢
[00:25:07.480 --> 00:25:09.480]  去尊重別人
[00:25:09.480 --> 00:25:11.480]  尊重別人這很重要
[00:25:11.480 --> 00:25:13.480]  如果呢人家覺得你不尊重他的話
[00:25:13.480 --> 00:25:15.480]  人家就會不跟你做朋友了
[00:25:15.480 --> 00:25:17.480]  對不對
[00:25:17.480 --> 00:25:19.480]  這個呢也是
[00:25:19.480 --> 00:25:21.480]  我們互相的尊重呢
[00:25:21.480 --> 00:25:23.480]  也是教導我們學習一個
[00:25:23.480 --> 00:25:25.480]  謙卑的功課
[00:25:25.480 --> 00:25:27.480]  最後呢我們要學習
[00:25:27.480 --> 00:25:29.480]  主耶穌的
[00:25:29.480 --> 00:25:31.480]  榜樣
[00:25:31.480 --> 00:25:33.480]  主耶穌呢
[00:25:33.480 --> 00:25:35.480]  他是上帝的兒子
[00:25:35.480 --> 00:25:37.480]  但是呢他願意的
[00:25:37.480 --> 00:25:39.480]  降卑
[00:25:39.480 --> 00:25:41.480]  成為我們的讓士
[00:25:41.480 --> 00:25:43.480]  他謙卑了
[00:25:43.480 --> 00:25:45.480]  到一個地步成為僕人
[00:25:45.480 --> 00:25:47.480]  還有呢
[00:25:47.480 --> 00:25:49.480]  願意的死在
[00:25:49.480 --> 00:25:51.480]  那個洗衣架上面
[00:25:51.480 --> 00:25:53.480]  他那個謙卑的那個態度
[00:25:53.480 --> 00:25:55.480]  我們真的需要去學習
[00:25:55.480 --> 00:25:57.480]  那忠心跟隨
[00:25:57.480 --> 00:25:59.480]  主耶穌的人
[00:25:59.480 --> 00:26:01.480]  還有什麼的特徵呢
[00:26:01.480 --> 00:26:03.480]  第二點呢就是全程的
[00:26:03.480 --> 00:26:05.480]  全情的
[00:26:05.480 --> 00:26:07.480]  投入
[00:26:07.480 --> 00:26:09.480]  就是說呢
[00:26:09.480 --> 00:26:11.480]  偶爾 wholeheartedly
[00:26:11.480 --> 00:26:13.480]  去
[00:26:13.480 --> 00:26:15.480]  跟隨耶穌
[00:26:15.480 --> 00:26:17.480]  那我們念一段那個敬文
[00:26:17.480 --> 00:26:19.480]  馬太福音第十六章二十四節
[00:26:19.480 --> 00:26:21.480]  我們一起念
[00:26:21.480 --> 00:26:23.480]  好不好
[00:26:23.480 --> 00:26:25.480]  於是耶穌對門徒說
[00:26:25.480 --> 00:26:27.480]  人要跟從我
[00:26:27.480 --> 00:26:29.480]  就當學習
[00:26:29.480 --> 00:26:31.480]  背起他的洗衣架
[00:26:31.480 --> 00:26:33.480]  來跟從我
[00:26:33.480 --> 00:26:35.480]  那剛才我們唱那個詩歌也是有這個
[00:26:35.480 --> 00:26:37.480]  敬文在裡面
[00:26:37.480 --> 00:26:39.480]  耶穌再一次的
[00:26:39.480 --> 00:26:41.480]  提醒我們
[00:26:41.480 --> 00:26:43.480]  有個時候我們
[00:26:43.480 --> 00:26:45.480]  需要跟隨他的時候
[00:26:45.480 --> 00:26:47.480]  我們要放下我們的權利
[00:26:47.480 --> 00:26:49.480]  我們要放下我們的利益
[00:26:49.480 --> 00:26:51.480]  我們要放下我們的
[00:26:51.480 --> 00:26:53.480]  那個名分
[00:26:53.480 --> 00:26:55.480]  我們有個時候要放下我們的享受
[00:26:55.480 --> 00:26:57.480]  放下我們的一切
[00:26:57.480 --> 00:26:59.480]  來跟隨他
[00:26:59.480 --> 00:27:01.480]  為什麼呢
[00:27:01.480 --> 00:27:03.480]  因為
[00:27:03.480 --> 00:27:05.480]  主耶穌
[00:27:05.480 --> 00:27:07.480]  才是
[00:27:07.480 --> 00:27:09.480]  我們生命裡面最重要的
[00:27:09.480 --> 00:27:11.480]  人物
[00:27:11.480 --> 00:27:13.480]  最重要的那個東西
[00:27:13.480 --> 00:27:15.480]  因為在他的裡面才有那個永恆的
[00:27:15.480 --> 00:27:17.480]  那個生命
[00:27:17.480 --> 00:27:19.480]  那個是你跟我
[00:27:19.480 --> 00:27:21.480]  在那個奇蹟上面
[00:27:21.480 --> 00:27:23.480]  最重要的那個事情
[00:27:23.480 --> 00:27:25.480]  你所擁有的
[00:27:25.480 --> 00:27:27.480]  都是很快就會過去
[00:27:27.480 --> 00:27:29.480]  很快就沒有
[00:27:29.480 --> 00:27:31.480]  所以我們每一個人
[00:27:31.480 --> 00:27:33.480]  都有一個永遠
[00:27:33.480 --> 00:27:35.480]  存留到永遠的
[00:27:35.480 --> 00:27:37.480]  那個
[00:27:37.480 --> 00:27:39.480]  靈魂
[00:27:39.480 --> 00:27:41.480]  那個是最重要
[00:27:41.480 --> 00:27:43.480]  只有耶穌才能夠給我們
[00:27:43.480 --> 00:27:45.480]  有永生的那個盼望
[00:27:45.480 --> 00:27:47.480]  跟有永生的那個科舉
[00:27:47.480 --> 00:27:49.480]  我們看看
[00:27:49.480 --> 00:27:51.480]  那個
[00:27:51.480 --> 00:27:53.480]  馬太福音上第25章
[00:27:53.480 --> 00:27:55.480]  就講到一個故事
[00:27:55.480 --> 00:27:57.480]  講到什麼故事呢
[00:27:57.480 --> 00:27:59.480]  就是說一個主人他要出去了
[00:27:59.480 --> 00:28:01.480]  然後他吩咐他的僕人來
[00:28:01.480 --> 00:28:03.480]  一個給了一千一個給了兩千
[00:28:03.480 --> 00:28:05.480]  一個給了一千
[00:28:05.480 --> 00:28:07.480]  然後對那個僕人說了
[00:28:07.480 --> 00:28:09.480]  你們出去就拿那個錢
[00:28:09.480 --> 00:28:11.480]  去做一些生意吧
[00:28:11.480 --> 00:28:13.480]  那
[00:28:13.480 --> 00:28:15.480]  等一下我離開
[00:28:15.480 --> 00:28:17.480]  那我會再回來的
[00:28:17.480 --> 00:28:19.480]  那你們出去
[00:28:19.480 --> 00:28:21.480]  勤快地去
[00:28:21.480 --> 00:28:23.480]  做你們應該要做的事情
[00:28:23.480 --> 00:28:25.480]  然後呢
[00:28:25.480 --> 00:28:27.480]  頭兩個拿了五千的
[00:28:27.480 --> 00:28:29.480]  拿了兩千的他們就很勤快
[00:28:29.480 --> 00:28:31.480]  他們呢在聖經裡面
[00:28:31.480 --> 00:28:33.480]  講的說立刻就
[00:28:33.480 --> 00:28:35.480]  去了立刻就去做了
[00:28:35.480 --> 00:28:37.480]  那他那個
[00:28:37.480 --> 00:28:39.480]  舉動呢只是表現了什麼呢
[00:28:39.480 --> 00:28:41.480]  表現就是說他們在那個
[00:28:41.480 --> 00:28:43.480]  那個心裡面有這種
[00:28:43.480 --> 00:28:45.480]  那個熱情
[00:28:45.480 --> 00:28:47.480]  他很開心地去做
[00:28:47.480 --> 00:28:49.480]  有那個excitement
[00:28:49.480 --> 00:28:51.480]  還有呢有那個迫切感
[00:28:51.480 --> 00:28:53.480]  urgency就是說我要勤快地
[00:28:53.480 --> 00:28:55.480]  去做
[00:28:55.480 --> 00:28:57.480]  結果呢拿了五千的那個僕人
[00:28:57.480 --> 00:28:59.480]  他就捐了那個五千塊
[00:28:59.480 --> 00:29:01.480]  就回來
[00:29:01.480 --> 00:29:03.480]  那拿了那個兩千塊那個呢
[00:29:03.480 --> 00:29:05.480]  他又捐了那個兩千的又回來
[00:29:05.480 --> 00:29:07.480]  但是做了拿了那個一千塊那個呢
[00:29:07.480 --> 00:29:09.480]  就懶惰了
[00:29:09.480 --> 00:29:11.480]  他怕了
[00:29:11.480 --> 00:29:13.480]  然後呢他也沒有這種那個熱情
[00:29:13.480 --> 00:29:15.480]  沒有這種那個迫切感
[00:29:15.480 --> 00:29:17.480]  他就呢將他的
[00:29:17.480 --> 00:29:19.480]  一千塊呢就埋在地
[00:29:19.480 --> 00:29:21.480]  上面
[00:29:21.480 --> 00:29:23.480]  什麼事情都不幹
[00:29:23.480 --> 00:29:25.480]  那主人回來的時候就
[00:29:25.480 --> 00:29:27.480]  你看你兩個
[00:29:27.480 --> 00:29:29.480]  那個五千的那個兩千的
[00:29:29.480 --> 00:29:31.480]  但是呢對那個一千的那個
[00:29:31.480 --> 00:29:33.480]  他很嚴厲
[00:29:33.480 --> 00:29:35.480]  他說你又懶
[00:29:35.480 --> 00:29:37.480]  又惡的僕人
[00:29:37.480 --> 00:29:39.480]  這裡
[00:29:39.480 --> 00:29:41.480]  給我們一個真理就是說
[00:29:41.480 --> 00:29:43.480]  上帝
[00:29:43.480 --> 00:29:45.480]  給我們那麼多的才感
[00:29:45.480 --> 00:29:47.480]  給你
[00:29:47.480 --> 00:29:49.480]  給我有不同的那個能力
[00:29:49.480 --> 00:29:51.480]  我們有沒有
[00:29:51.480 --> 00:29:53.480]  全情地
[00:29:53.480 --> 00:29:55.480]  去投入
[00:29:55.480 --> 00:29:57.480]  我們有沒有用
[00:29:57.480 --> 00:29:59.480]  好好的用上帝
[00:29:59.480 --> 00:30:01.480]  給我們的
[00:30:01.480 --> 00:30:03.480]  那個才感
[00:30:03.480 --> 00:30:05.480]  去服事上帝
[00:30:05.480 --> 00:30:07.480]  服事別人
[00:30:07.480 --> 00:30:09.480]  那保羅呢他就很清楚
[00:30:09.480 --> 00:30:11.480]  保羅他
[00:30:11.480 --> 00:30:13.480]  看呢他自己是上帝的那個僕人
[00:30:13.480 --> 00:30:15.480]  是個slave
[00:30:15.480 --> 00:30:17.480]  是個奴隸
[00:30:17.480 --> 00:30:21.480]  然後呢他呢就將他的生命
[00:30:21.480 --> 00:30:23.480]  他所有的東西
[00:30:23.480 --> 00:30:25.480]  他全部的都放進去了
[00:30:25.480 --> 00:30:27.480]  因為他覺得耶穌才是
[00:30:27.480 --> 00:30:29.480]  他生命裡面最重要的
[00:30:29.480 --> 00:30:31.480]  那個人物
[00:30:31.480 --> 00:30:33.480]  最重要的一個事情
[00:30:33.480 --> 00:30:35.480]  那我看看我們看看
[00:30:35.480 --> 00:30:37.480]  他怎麼寫呢
[00:30:37.480 --> 00:30:39.480]  在那個菲拉比書第三章
[00:30:39.480 --> 00:30:41.480]  第八節我們一起來念好不好
[00:30:41.480 --> 00:30:43.480]  一二三
[00:30:43.480 --> 00:30:45.480]  不但如此
[00:30:45.480 --> 00:30:47.480]  當中有選的
[00:30:51.480 --> 00:30:53.480]  你會不會覺得那些東西
[00:30:53.480 --> 00:30:55.480]  其實太多了
[00:30:55.480 --> 00:30:59.480]  這裡就講得很清楚
[00:30:59.480 --> 00:31:01.480]  那個保羅呢
[00:31:01.480 --> 00:31:03.480]  他是
[00:31:03.480 --> 00:31:05.480]  100%
[00:31:05.480 --> 00:31:07.480]  百分之百的
[00:31:07.480 --> 00:31:09.480]  他放上去了
[00:31:09.480 --> 00:31:11.480]  他為著
[00:31:11.480 --> 00:31:13.480]  那個耶穌的緣故
[00:31:13.480 --> 00:31:15.480]  他就是連他的生命
[00:31:15.480 --> 00:31:17.480]  他都不顧了
[00:31:17.480 --> 00:31:19.480]  那這個呢其實給我們
[00:31:19.480 --> 00:31:21.480]  一個好好的那個榜樣
[00:31:21.480 --> 00:31:23.480]  那有人
[00:31:23.480 --> 00:31:25.480]  也是這樣寫過
[00:31:25.480 --> 00:31:27.480]  他說為什麼有些人
[00:31:27.480 --> 00:31:29.480]  他們會成功呢
[00:31:29.480 --> 00:31:31.480]  為什麼有些人他們有同樣的
[00:31:31.480 --> 00:31:33.480]  那個
[00:31:33.480 --> 00:31:35.480]  資源
[00:31:35.480 --> 00:31:37.480]  為什麼他們不能夠成功呢
[00:31:37.480 --> 00:31:39.480]  那有一個人呢
