
[00:00:00.000 --> 00:00:03.600]  盼望在教會的八十週年的
[00:21:49.600 --> 00:21:56.600]  十七節這樣講
[00:21:56.600 --> 00:22:00.600]  求我們主耶穌基督的上帝榮耀的傅把那
[00:22:00.600 --> 00:22:04.600]  賜人智慧和啟示的靈
[00:22:04.600 --> 00:22:06.600]  賜給你們
[00:22:06.600 --> 00:22:10.600]  使你們真正認識他
[00:22:10.600 --> 00:22:13.600]  保羅的要求就是說
[00:22:13.600 --> 00:22:20.600]  神是給已不所人有智慧和啟示的靈
[00:22:20.600 --> 00:22:22.600]  當中的靈這個字
[00:22:22.600 --> 00:22:24.600]  你可以解為聖靈
[00:22:24.600 --> 00:22:27.600]  你可以解為一般人的靈
[00:22:27.600 --> 00:22:30.600]  但是在經文的前文後理
[00:22:30.600 --> 00:22:34.600]  我們見到其實保羅是在講聖靈
[00:22:34.600 --> 00:22:38.600]  所以保羅是懇求聖靈是驕冠
[00:22:38.600 --> 00:22:42.600]  要已不所人更加的認識神
[00:22:42.600 --> 00:22:48.600]  其實當我們看已不所書一章三至到十四節的時候
[00:22:48.600 --> 00:22:51.600]  我們知道其實已不所人已經認識神了
[00:22:51.600 --> 00:22:53.600]  說他有信心有愛心
[00:22:53.600 --> 00:22:56.600]  但是保羅說我為他感恩
[00:22:56.600 --> 00:22:58.600]  但是保羅意思就是說
[00:22:58.600 --> 00:23:04.600]  我繼續求他們要更有聖靈的驕冠
[00:23:04.600 --> 00:23:06.600]  有智慧和啟示的靈
[00:23:06.600 --> 00:23:09.600]  以致他們能夠真正認識神
[00:23:09.600 --> 00:23:11.600]  真正認識神的意思就是說
[00:23:11.600 --> 00:23:15.600]  更加的更多的認識神
[00:23:15.600 --> 00:23:17.600]  保羅的意思我們搞清楚
[00:23:17.600 --> 00:23:22.600]  他不是說這樣的話你們去讀神學
[00:23:22.600 --> 00:23:23.600]  聽多些講座
[00:23:23.600 --> 00:23:24.600]  我們香港很流行的
[00:23:24.600 --> 00:23:26.600]  聽多些講座
[00:23:26.600 --> 00:23:29.600]  能夠祈求多些神學的知識
[00:23:29.600 --> 00:23:31.600]  頭腦的知識
[00:23:31.600 --> 00:23:33.600]  保羅的意思不是這樣
[00:23:33.600 --> 00:23:37.600]  保羅不是叫我們做書蟲
[00:23:37.600 --> 00:23:43.600]  保羅不是叫我們學習一些專業的神學用語
[00:23:43.600 --> 00:23:47.600]  講出來的時候叫人羨慕
[00:23:47.600 --> 00:23:50.600]  叫自己都很羨慕自己
[00:23:50.600 --> 00:23:54.600]  其實這是一種的自戀
[00:23:54.600 --> 00:23:56.600]  其實保羅的意思就是說
[00:23:56.600 --> 00:23:59.600]  你們要有智慧啟示
[00:23:59.600 --> 00:24:04.600]  意思就是說你們是要求那位聖靈
[00:24:04.600 --> 00:24:08.600]  那位聖靈是會給你智慧啟示
[00:24:08.600 --> 00:24:11.600]  智慧啟示的意思是指什麼呢?
[00:24:11.600 --> 00:24:16.600]  智慧啟示是指神的知識
[00:24:16.600 --> 00:24:22.600]  這種神的知識不是你去神學院讀到回來的
[00:24:22.600 --> 00:24:26.600]  不是你去聽講座聽到回來的
[00:24:26.600 --> 00:24:32.600]  這個神的知識是聖靈的工作
[00:24:32.600 --> 00:24:37.600]  所以我們要知道我們要求智慧啟示
[00:24:37.600 --> 00:24:39.600]  是必須求聖靈的交換
[00:24:39.600 --> 00:24:41.600]  有沒有想過要怎樣?
[00:24:41.600 --> 00:24:44.600]  如果沒有想過去拼命讀神學
[00:24:44.600 --> 00:24:46.600]  沒有用的
[00:24:46.600 --> 00:24:48.600]  你聽很多講座
[00:24:48.600 --> 00:24:50.600]  沒有用的
[00:24:50.600 --> 00:24:52.600]  很多時候反而回到教會
[00:24:52.600 --> 00:24:54.600]  成為教會的麻煩
[00:24:54.600 --> 00:24:57.600]  又說這個牧師不懂這件事
[00:24:57.600 --> 00:24:58.600]  那個又不懂這件事
[00:24:58.600 --> 00:25:00.600]  其實自己又不是很懂
[00:25:00.600 --> 00:25:02.600]  大家都不是很懂
[00:25:02.600 --> 00:25:09.600]  真正的智慧啟示是聖靈的工作
[00:25:09.600 --> 00:25:14.600]  並且要知道聖靈的工作不是一次過的事件
[00:25:14.600 --> 00:25:17.600]  我們作為跟隨主的人
[00:25:17.600 --> 00:25:19.600]  我們是透過聖靈的工作
[00:25:19.600 --> 00:25:25.600]  是持續的在神的知識方面我們繼續的成長
[00:25:25.600 --> 00:25:28.600]  這個是聖靈的工作
[00:25:28.600 --> 00:25:31.600]  相對來說我們要記得
[00:25:31.600 --> 00:25:39.600]  世界的知識是不能夠產生神的知識
[00:25:39.600 --> 00:25:44.600]  智慧和啟示的靈是指出
[00:25:44.600 --> 00:25:47.600]  所講的其實是聖經所講的
[00:25:47.600 --> 00:25:49.600]  譬如以賽亞書我講給你聽
[00:25:49.600 --> 00:25:50.600]  十一章二節這樣講
[00:25:50.600 --> 00:25:53.600]  耶和華的靈必住在他身上
[00:25:53.600 --> 00:25:56.600]  就是智慧和聰明的靈
[00:25:56.600 --> 00:25:58.600]  謀略和能力的靈
[00:25:58.600 --> 00:26:02.600]  知識和敬畏耶和華的靈
[00:26:02.600 --> 00:26:04.600]  在以賽亞書十一章一節這樣講
[00:26:04.600 --> 00:26:08.600]  從耶西的殘肢必長出嫩枝
[00:26:08.600 --> 00:26:14.600]  他的根所抽的枝子必結果實
[00:26:14.600 --> 00:26:19.600]  在這裡我們見到嫩枝是從耶西的殘肢出來
[00:26:19.600 --> 00:26:25.600]  這個嫩根是上主的靈在上面
[00:26:25.600 --> 00:26:32.600]  這個很幼嫩的根是有上主的靈在上面
[00:26:32.600 --> 00:26:39.600]  所以在以賽亞書所講的智慧和聰明的靈
[00:26:39.600 --> 00:26:43.600]  或者在以賽亞書所講的智慧和聰明的靈
[00:26:43.600 --> 00:26:46.600]  謀略和有能力的靈
[00:26:46.600 --> 00:26:49.600]  知識和敬畏耶和華的靈
[00:26:49.600 --> 00:26:54.600]  這個是跟以弗所書所講的智慧和啟示的靈
[00:26:54.600 --> 00:26:57.600]  是互相的輝映
[00:26:57.600 --> 00:27:00.600]  所以在這個情況下保羅的禱告就是說
[00:27:00.600 --> 00:27:04.600]  同一個降在耶穌基督的靈
[00:27:04.600 --> 00:27:08.600]  也是以賽亞所期待的靈
[00:27:08.600 --> 00:27:12.600]  將會臨到以弗所的弟兄姊妹的身上
[00:27:12.600 --> 00:27:15.600]  將會臨到你們的身上
[00:27:15.600 --> 00:27:21.600]  將會臨到城鎮家的身上
[00:27:21.600 --> 00:27:23.600]  你有沒有想過?
[00:27:23.600 --> 00:27:26.600]  嘩!
[00:27:26.600 --> 00:27:30.600]  真是很榮幸
[00:27:30.600 --> 00:27:32.600]  保羅沒有停下來
[00:27:32.600 --> 00:27:36.600]  保羅繼續說要為以弗所人的祈禱
[00:27:36.600 --> 00:27:39.600]  求聖靈降臨他們的身上
[00:27:39.600 --> 00:27:43.600]  並且要照亮他們的心眼
[00:27:43.600 --> 00:27:45.600]  所以聖靈的工作
[00:27:45.600 --> 00:27:47.600]  不是單單照亮眼睛
[00:27:47.600 --> 00:27:51.600]  並且是照亮人的心
[00:27:51.600 --> 00:27:53.600]  在一章十八節裏
[00:27:53.600 --> 00:28:00.600]  保羅說期待聖靈能夠是啟蒙人的心眼
[00:28:00.600 --> 00:28:03.600]  這個啟蒙的工作
[00:28:03.600 --> 00:28:06.600]  不是人的工作
[00:28:06.600 --> 00:28:08.600]  必然是聖靈的工作
[00:28:08.600 --> 00:28:11.600]  因為這個聖靈的工作
[00:28:11.600 --> 00:28:13.600]  就促使以弗所人
[00:28:13.600 --> 00:28:16.600]  促使保羅說你們這班人
[00:28:16.600 --> 00:28:18.600]  你們因為聖靈的緣故
[00:28:18.600 --> 00:28:20.600]  你們就知道
[00:28:20.600 --> 00:28:23.600]  知道神呼召的盼望
[00:28:23.600 --> 00:28:25.600]  倒轉來說就是
[00:28:25.600 --> 00:28:28.600]  如果沒有聖靈的召喚的緣故
[00:28:28.600 --> 00:28:30.600]  你們當然是不明白
[00:28:30.600 --> 00:28:32.600]  你們當然是不知道
[00:28:32.600 --> 00:28:34.600]  這個呼召的盼望
[00:28:34.600 --> 00:28:37.600]  因為這個聖靈的緣故
[00:28:37.600 --> 00:28:39.600]  你們也會知道
[00:28:39.600 --> 00:28:44.600]  眾聖徒所領受神的基業的豐盛
[00:28:44.600 --> 00:28:47.600]  因為聖靈的緣故
[00:28:47.600 --> 00:28:49.600]  你們真的明白
[00:28:49.600 --> 00:28:53.600]  知道神能力的浩大
[00:28:53.600 --> 00:28:57.600]  所以保羅他做了三個懇求
[00:28:57.600 --> 00:29:00.600]  他希望以弗所人知道
[00:29:00.600 --> 00:29:03.600]  三樣特別的事情
[00:29:03.600 --> 00:29:06.600]  這些都是關乎神的知識
[00:29:06.600 --> 00:29:08.600]  這三樣的事情
[00:29:08.600 --> 00:29:10.600]  對以弗所人來說是很重要的
[00:29:10.600 --> 00:29:12.600]  這三樣的事情
[00:29:12.600 --> 00:29:15.600]  對成尋家來說
[00:29:15.600 --> 00:29:17.600]  是很重要的
[00:29:17.600 --> 00:29:19.600]  第一樣的事情就是
[00:29:19.600 --> 00:29:22.600]  叫他們知道神呼召的盼望
[00:29:22.600 --> 00:29:24.600]  使你們知道
[00:29:24.600 --> 00:29:27.600]  他呼召你們所得的指望是什麼
[00:29:27.600 --> 00:29:29.600]  神的呼召
[00:29:29.600 --> 00:29:33.600]  是直接和神的揀選息息相關
[00:29:33.600 --> 00:29:35.600]  首先是一章四節
[00:29:35.600 --> 00:29:36.600]  是這樣說過
[00:29:36.600 --> 00:29:40.600]  就是神的呼召在創世以前
[00:29:40.600 --> 00:29:41.600]  在第四節
[00:29:41.600 --> 00:29:44.600]  因為他從創世以前
[00:29:44.600 --> 00:29:47.600]  在基督裡揀選了我們
[00:29:47.600 --> 00:29:50.600]  使我們在他面前成為聖潔
[00:29:50.600 --> 00:29:52.600]  沒有瑕疵
[00:29:52.600 --> 00:29:54.600]  沒有愛心
[00:29:54.600 --> 00:29:57.600]  另一方面在十至十四節
[00:29:57.600 --> 00:30:01.600]  神呼喚我們進入這個救恩裡面
[00:30:01.600 --> 00:30:06.600]  進入這個救恩的Drama
[00:30:06.600 --> 00:30:09.600]  因此這個就是我們的盼望
[00:30:09.600 --> 00:30:10.600]  在這裡
[00:30:10.600 --> 00:30:12.600]  其實說盼望
[00:30:12.600 --> 00:30:16.600]  就不是一個很短暫的感情
[00:30:16.600 --> 00:30:19.600]  很多時候我們的盼望是很短促的
[00:30:19.600 --> 00:30:22.600]  這個盼望是很長久
[00:30:22.600 --> 00:30:25.600]  是基於對這位三一神
[00:30:25.600 --> 00:30:28.600]  這位沒有主權的神
[00:30:28.600 --> 00:30:31.600]  那種的忠信,那種確信
[00:30:31.600 --> 00:30:35.600]  不會因為眼前的一些事
[00:30:35.600 --> 00:30:37.600]  一些意見不同
[00:30:37.600 --> 00:30:40.600]  一些不順心的事
[00:30:40.600 --> 00:30:44.600]  就說我不屬於這裡
[00:30:44.600 --> 00:30:48.600]  我不會在教會誤會的
[00:30:48.600 --> 00:30:50.600]  一個有信仰的人
[00:30:50.600 --> 00:30:52.600]  他有盼望
[00:30:52.600 --> 00:30:55.600]  他盼望不是短暫的感情
[00:30:55.600 --> 00:30:59.600]  因為他知道神的救贖
[00:30:59.600 --> 00:31:02.600]  在這個世界上繼續要彰顯
[00:31:02.600 --> 00:31:06.600]  也知道萬物都是基督而行
[00:31:06.600 --> 00:31:11.600]  萬物必須服膺耶穌基督
[00:31:11.600 --> 00:31:13.600]  所以同樣
[00:31:13.600 --> 00:31:16.600]  保羅祈求聖靈
[00:31:16.600 --> 00:31:19.600]  是在我們當中
[00:31:19.600 --> 00:31:24.600]  讓我們能夠去面對這個世界
[00:31:24.600 --> 00:31:26.600]  如果沒有這個盼望的話
[00:31:26.600 --> 00:31:31.600]  我們就不能夠活出基督的生命
[00:31:31.600 --> 00:31:33.600]  當我們看到這裡的時候
[00:31:33.600 --> 00:31:36.600]  我們再想想這段日子
[00:31:36.600 --> 00:31:41.600]  四周好像充滿著絕望
[00:31:41.600 --> 00:31:45.600]  有些人感到失望
[00:31:45.600 --> 00:31:48.600]  只要你說有些事
[00:31:48.600 --> 00:31:51.600]  你能夠提供一些事
[00:31:51.600 --> 00:31:55.600]  我們就會瘋狂去追尋
[00:31:55.600 --> 00:31:57.600]  在這個階段
[00:31:57.600 --> 00:32:00.600]  在這個零月
[00:32:00.600 --> 00:32:04.600]  我們知道年輕的一代是很絕望
[00:32:04.600 --> 00:32:07.600]  其實他們的絕望也是一種盼望
[00:32:07.600 --> 00:32:10.600]  他們的絕望有些是感受到
[00:32:10.600 --> 00:32:14.600]  他們在這個社會的制度當中
[00:32:14.600 --> 00:32:16.600]  他們沒有機會
[00:32:16.600 --> 00:32:18.600]  所以他們盼望
[00:32:18.600 --> 00:32:22.600]  他們有盼望這個社會會改變
[00:32:22.600 --> 00:32:25.600]  所以我們認清一個事實
[00:32:25.600 --> 00:32:31.600]  我們的下一代其實是在絕望和盼望之間
[00:32:31.600 --> 00:32:33.600]  所以其實
[00:32:33.600 --> 00:32:36.600]  正正他們是需要盼望
[00:32:36.600 --> 00:32:39.600]  教會告訴他們
[00:32:39.600 --> 00:32:43.600]  真正的盼望是什麼
[00:32:43.600 --> 00:32:46.600]  所以保羅跟我們說
[00:32:46.600 --> 00:32:49.600]  我希望你們的心眼被照亮
[00:32:49.600 --> 00:32:51.600]  以致你們知道
[00:32:51.600 --> 00:32:54.600]  神給你們什麼盼望
[00:32:54.600 --> 00:33:00.600]  你們可以跟周圍的人去分享
[00:33:00.600 --> 00:33:02.600]  親愛的姐妹們
[00:33:02.600 --> 00:33:06.600]  你和我總是需要盼望
[00:33:06.600 --> 00:33:08.600]  當我們看自己
[00:33:08.600 --> 00:33:10.600]  當我們看我們的教會
[00:33:10.600 --> 00:33:12.600]  當我們看這個城市
[00:33:12.600 --> 00:33:16.600]  確實是有很多的絕望
[00:33:16.600 --> 00:33:19.600]  事實上當我們越來越年老
[00:33:19.600 --> 00:33:23.600]  我們會越苦澀和軟弱
[00:33:23.600 --> 00:33:27.600]  因為生命當中有很多的絕望
[00:33:27.600 --> 00:33:30.600]  但是保羅他怎麼說
[00:33:30.600 --> 00:33:34.600]  保羅說不應該在這樣的情況下
[00:33:34.600 --> 00:33:39.600]  基督徒不需要在這樣的情況下
[00:33:39.600 --> 00:33:42.600]  因為神藉著聖靈
[00:33:42.600 --> 00:33:45.600]  給我們呼召的盼望
[00:33:45.600 --> 00:33:49.600]  叫我們從黑暗走向光明
[00:33:49.600 --> 00:33:53.600]  神呼喚我們從捆綁得自由
[00:33:53.600 --> 00:33:56.600]  神呼喚我們從撒旦的權勢
[00:33:56.600 --> 00:33:59.600]  走到耶穌基督的管治
[00:33:59.600 --> 00:34:03.600]  神呼喚我們從奴隸的光景
[00:34:03.600 --> 00:34:06.600]  去到成為神賢侶的自由
[00:34:06.600 --> 00:34:09.600]  所以我們有很多的原因
[00:34:09.600 --> 00:34:11.600]  可以有盼望
[00:34:11.600 --> 00:34:14.600]  可以和人分享的盼望
[00:34:14.600 --> 00:34:17.600]  神呼喚我們要有盼望
[00:34:17.600 --> 00:34:20.600]  這個盼望是不會被風暴
[00:34:20.600 --> 00:34:22.600]  被迫害去熄滅的
[00:34:22.600 --> 00:34:27.600]  事實上沒有任何的高度深度的東西
[00:34:27.600 --> 00:34:30.600]  是可以和神的愛相比
[00:34:30.600 --> 00:34:35.600]  是可以將我們和神的愛去分開
[00:34:35.600 --> 00:34:40.600]  所以保羅說要有盼望
[00:34:40.600 --> 00:34:42.600]  不是一時三刻的盼望
[00:34:42.600 --> 00:34:44.600]  總要有盼望
[00:34:44.600 --> 00:34:46.600]  對這位三一的神
[00:34:46.600 --> 00:34:50.600]  這位沒有主權的神要有盼望
[00:34:50.600 --> 00:34:54.600]  接著保羅有第二個懇求
[00:34:54.600 --> 00:34:58.600]  因為聖靈的緣故使你們知道
[00:34:58.600 --> 00:35:03.600]  他在聖徒中所得的榮耀的基業是何等的豐盛
[00:35:03.600 --> 00:35:06.600]  保羅的禱告另一個層面的意思就是說
[00:35:06.600 --> 00:35:09.600]  與不所人是被聖靈去充滿的
[00:35:09.600 --> 00:35:10.600]  被光照的
[00:35:10.600 --> 00:35:12.600]  所以他們知道
[00:35:12.600 --> 00:35:15.600]  他在聖徒當中所得到的榮耀的基業
[00:35:15.600 --> 00:35:17.600]  是何等的豐盛
[00:35:17.600 --> 00:35:21.600]  有一句說話和一章十四節
[00:35:21.600 --> 00:35:24.600]  「這聖靈使我們得基業的憑據
[00:35:24.600 --> 00:35:27.600]  直等到上帝的子民亦得救贖
[00:35:27.600 --> 00:35:30.600]  使他的榮耀得到稱讚」
[00:35:30.600 --> 00:35:34.600]  有些學者就說一章十四節講的基業
[00:35:34.600 --> 00:35:37.600]  和一章十八節講的基業有些不同的
[00:35:37.600 --> 00:35:41.600]  前者就是講道信仰者的基業
[00:35:41.600 --> 00:35:43.600]  後者就是神的基業
[00:35:43.600 --> 00:35:45.600]  兩個解法都有
[00:35:45.600 --> 00:35:46.600]  但其實都不要緊
[00:35:46.600 --> 00:35:48.600]  哪個解法都不要緊
[00:35:48.600 --> 00:35:50.600]  其實最主要都是在講什麼?
[00:35:50.600 --> 00:35:54.600]  講的是關乎神百姓的救恩
[00:35:54.600 --> 00:35:56.600]  從另一個角度來說
[00:35:56.600 --> 00:35:58.600]  十八節有些人就認為
[00:35:58.600 --> 00:36:01.600]  就是在舊約以色列的百姓
[00:36:01.600 --> 00:36:03.600]  都是被稱為神的基業
[00:36:03.600 --> 00:36:05.600]  但當這樣講的時候
[00:36:05.600 --> 00:36:08.600]  很多時候就意味本來是神的基業
[00:36:08.600 --> 00:36:09.600]  卻是和神分開
[00:36:09.600 --> 00:36:11.600]  所以是要恢復
[00:36:11.600 --> 00:36:15.600]  要恢復回以色列人成為神的百姓
[00:36:15.600 --> 00:36:18.600]  所以這個都是和恢復
[00:36:18.600 --> 00:36:22.600]  和救恩是相關的
[00:36:22.600 --> 00:36:23.600]  無論如何
[00:36:23.600 --> 00:36:25.600]  保羅的意思就是說
[00:36:25.600 --> 00:36:30.600]  這個救贖是很豐富的
[00:36:30.600 --> 00:36:34.600]  超過我們的想像
[00:36:34.600 --> 00:36:36.600]  這個救贖
[00:36:36.600 --> 00:36:43.600]  在世界是會發出神的那種榮耀
[00:36:43.600 --> 00:36:46.600]  所以保羅希望以佛所仁
[00:36:46.600 --> 00:36:48.600]  是能夠知道的
[00:36:48.600 --> 00:36:52.600]  知道神給的基業的豐盛
[00:36:52.600 --> 00:36:55.600]  是多過世界的豐盛
[00:36:55.600 --> 00:36:59.600]  是知道這些豐盛的基業
[00:36:59.600 --> 00:37:04.600]  是蟲和獸不能夠毀滅
[00:37:04.600 --> 00:37:07.600]  是賊人不能夠偷走
[00:37:07.600 --> 00:37:12.600]  是風暴不能夠毀壞
[00:37:12.600 --> 00:37:15.600]  同樣跟保羅一樣
[00:37:15.600 --> 00:37:17.600]  我希望你們的眼睛
[00:37:17.600 --> 00:37:20.600]  都看見這些豐盛
[00:37:20.600 --> 00:37:23.600]  無論現在的環境如何
[00:37:23.600 --> 00:37:26.600]  無論將來的環境如何
[00:37:26.600 --> 00:37:28.600]  現在我們沒有受逼迫
[00:37:28.600 --> 00:37:30.600]  或者將來會受逼迫
[00:37:30.600 --> 00:37:32.600]  或者你現在有邊緣化
[00:37:32.600 --> 00:37:35.600]  或者未必有邊緣化
[00:37:35.600 --> 00:37:38.600]  無論你是否受壓制
[00:37:38.600 --> 00:37:41.600]  無論你是否被奪去世上的福氣
[00:37:41.600 --> 00:37:45.600]  或者你在日常生活當中的思念當中
[00:37:45.600 --> 00:37:51.600]  我們都在這裡能夠去經歷
[00:37:51.600 --> 00:37:54.600]  這個救恩的豐盛
[00:37:54.600 --> 00:37:59.600]  問題是在於你相不相信
[00:37:59.600 --> 00:38:01.600]  當保羅祈禱的時候
[00:38:01.600 --> 00:38:03.600]  他就希望以佛所仁
[00:38:03.600 --> 00:38:05.600]  就是知道和相信
[00:38:05.600 --> 00:38:07.600]  他在聖徒當中所得榮耀的基業
[00:38:07.600 --> 00:38:10.600]  是何等的豐盛
[00:38:10.600 --> 00:38:14.600]  意思就是說相信
[00:38:14.600 --> 00:38:16.600]  保羅的禱告就是說
[00:38:16.600 --> 00:38:20.600]  你們要相信
[00:38:20.600 --> 00:38:23.600]  我的禱告是
[00:38:23.600 --> 00:38:28.600]  我們一起去相信
[00:38:28.600 --> 00:38:30.600]  最後
[00:38:30.600 --> 00:38:33.600]  我們看第三個懇求
[00:38:33.600 --> 00:38:34.600]  都是說知道的
[00:38:34.600 --> 00:38:36.600]  三個知道
[00:38:36.600 --> 00:38:39.600]  並知道他向我們這些信的人
[00:38:39.600 --> 00:38:41.600]  所顯的能力
[00:38:41.600 --> 00:38:43.600]  是何等的豪大
[00:38:43.600 --> 00:38:46.600]  保羅希望以佛所仁
[00:38:46.600 --> 00:38:49.600]  是認識神的權能的豪大
[00:38:49.600 --> 00:38:51.600]  有一種神的知識
[00:38:51.600 --> 00:38:53.600]  保羅亦希望你們
[00:38:53.600 --> 00:38:55.600]  是有一種的知識
[00:38:55.600 --> 00:38:57.600]  是認識神的權能的豪大
[00:38:57.600 --> 00:39:01.600]  相信神的權能
[00:39:01.600 --> 00:39:03.600]  當我們這樣聽到的時候
[00:39:03.600 --> 00:39:05.600]  我們去搜查
[00:39:05.600 --> 00:39:08.600]  看我們內心的世界
[00:39:08.600 --> 00:39:11.600]  假如我們是誠實的話
[00:39:11.600 --> 00:39:13.600]  你會看見
[00:39:13.600 --> 00:39:17.600]  我們裏面有很多的軟弱
[00:39:17.600 --> 00:39:19.600]  中原神的念文是叫我們
[00:39:19.600 --> 00:39:21.600]  繼續成長,繼續成熟
[00:39:21.600 --> 00:39:26.600]  但是你和我還是很軟弱
[00:39:26.600 --> 00:39:28.600]  這是很明顯的
[00:39:28.600 --> 00:39:30.600]  不用去辯駁
[00:39:30.600 --> 00:39:33.600]  我們的軟弱
[00:39:33.600 --> 00:39:35.600]  似乎叫我們不能夠
[00:39:35.600 --> 00:39:38.600]  面對這個生病的世界
[00:39:38.600 --> 00:39:43.600]  不能夠面對這個充滿困難的社會
[00:39:43.600 --> 00:39:50.600]  我們都是要經歷這些艱難的大風暴
[00:39:50.600 --> 00:39:52.600]  當這些風暴來臨
[00:39:52.600 --> 00:39:54.600]  人間的政府
[00:39:54.600 --> 00:39:58.600]  人民都是難以面對
[00:39:58.600 --> 00:40:00.600]  所以有些人就會問
[00:40:00.600 --> 00:40:02.600]  有沒有一種的權能
[00:40:02.600 --> 00:40:04.600]  可以克制這些東西
[00:40:04.600 --> 00:40:06.600]  有沒有一支的權能
[00:40:06.600 --> 00:40:08.600]  克制我們內裡的不成熟
[00:40:08.600 --> 00:40:10.600]  有什麼的權能
[00:40:10.600 --> 00:40:12.600]  可以克制我的折頭
[00:40:12.600 --> 00:40:13.600]  有什麼的權能
[00:40:13.600 --> 00:40:15.600]  可以克制我的憤怒
[00:40:15.600 --> 00:40:16.600]  有什麼的權能
[00:40:16.600 --> 00:40:18.600]  可以克制我的苦毒
[00:40:18.600 --> 00:40:19.600]  有什麼的權能
[00:40:19.600 --> 00:40:24.600]  可以克制我的貪婪
[00:40:24.600 --> 00:40:28.600]  我們是不是真的能夠相信神
[00:40:28.600 --> 00:40:30.600]  而我們被罪惡的捆綁
[00:40:30.600 --> 00:40:33.600]  而得以釋放
[00:40:33.600 --> 00:40:37.600]  當你開始這樣問的時候
[00:40:37.600 --> 00:40:40.600]  你問我們是不是有些權能
[00:40:40.600 --> 00:40:45.600]  是可以勝過這些罪的擔子的時候
[00:40:45.600 --> 00:40:48.600]  保羅的答案是什麼呢
[00:40:48.600 --> 00:40:51.600]  保羅的答案就是說
[00:40:51.600 --> 00:40:54.600]  定知道他向我們這些信的人
[00:40:54.600 --> 00:40:56.600]  所顯的能力
[00:40:56.600 --> 00:41:04.600]  是何等的浩大
[00:41:04.600 --> 00:41:07.600]  是照他的大能大力運行的
[00:41:07.600 --> 00:41:12.600]  這大能曾運行在基督身上
[00:41:12.600 --> 00:41:15.600]  使他從死人復活
[00:41:15.600 --> 00:41:21.600]  這大能曾運行在基督身上
[00:41:21.600 --> 00:41:24.600]  使他從死人中復活
[00:41:24.600 --> 00:41:26.600]  這個意思就是說
[00:41:26.600 --> 00:41:30.600]  有一個權能是能夠勝過死亡
[00:41:30.600 --> 00:41:33.600]  這個權能就是耶穌基督
[00:41:33.600 --> 00:41:37.600]  從死裡復活的權能
[00:41:37.600 --> 00:41:41.600]  保羅就鼓勵已不所人去相信
[00:41:41.600 --> 00:41:44.600]  保羅也鼓勵你們去相信
[00:41:44.600 --> 00:41:46.600]  這個神的權能
[00:41:46.600 --> 00:41:49.600]  可以在你們裡面的
[00:41:49.600 --> 00:41:51.600]  這個權能是叫人
[00:41:51.600 --> 00:41:54.600]  相信耶穌基督從死裡復活
[00:41:54.600 --> 00:41:57.600]  是耶穌基督去到
[00:41:57.600 --> 00:41:59.600]  父神右邊的權能
[00:41:59.600 --> 00:42:01.600]  這個權能是叫我們
[00:42:01.600 --> 00:42:03.600]  能夠去承聖的權能
[00:42:03.600 --> 00:42:05.600]  這個權能是能夠
[00:42:05.600 --> 00:42:09.600]  叫我們跟進耶穌基督的權能
[00:42:09.600 --> 00:42:12.600]  這個就是我們生命的方向
[00:42:12.600 --> 00:42:14.600]  保羅給了這個答案
[00:42:14.600 --> 00:42:16.600]  給完這個答案之後
[00:42:16.600 --> 00:42:18.600]  他還沒講完
[00:42:18.600 --> 00:42:21.600]  他接著就說這個權能在哪裡
[00:42:21.600 --> 00:42:24.600]  這個權能就是在天上
[00:42:24.600 --> 00:42:26.600]  耶穌基督在天上
[00:42:26.600 --> 00:42:30.600]  坐在神的右邊
[00:42:30.600 --> 00:42:34.600]  「且大能臣運行在基督身上
[00:42:34.600 --> 00:42:37.600]  使他從死人中復活
[00:42:37.600 --> 00:42:43.600]  又使他在天上坐在自己的右邊」
[00:42:43.600 --> 00:42:45.600]  這個指耶穌基督的升天
[00:42:45.600 --> 00:42:48.600]  去到神的右邊
[00:42:48.600 --> 00:42:50.600]  做管治的工作
[00:42:50.600 --> 00:42:52.600]  這個又是另外一個證據
[00:42:52.600 --> 00:42:58.600]  講明神的權能是何等的好大
[00:42:58.600 --> 00:42:59.600]  現在上到天了
[00:42:59.600 --> 00:43:03.600]  在神的右邊掌管一切
[00:43:03.600 --> 00:43:06.600]  所以在二十一節到二十二節
[00:43:06.600 --> 00:43:08.600]  保羅繼續去講
[00:43:08.600 --> 00:43:11.600]  耶穌基督升天在天上
[00:43:11.600 --> 00:43:13.600]  管事的權能是什麼
[00:43:13.600 --> 00:43:14.600]  是有三方面的
[00:43:14.600 --> 00:43:16.600]  第一就是說
[00:43:16.600 --> 00:43:20.600]  當耶穌基督在父神的右邊
[00:43:20.600 --> 00:43:23.600]  基督在所有的執政、掌權
[00:43:23.600 --> 00:43:25.600]  有能的、統治的
[00:43:25.600 --> 00:43:32.600]  和一切有名號的人之上
[00:43:32.600 --> 00:43:37.600]  遠超越一切執政的、掌權的
[00:43:37.600 --> 00:43:40.600]  有權能的、統治的
[00:43:40.600 --> 00:43:43.600]  和一切有名號的
[00:43:43.600 --> 00:43:46.600]  也都超越了
[00:43:46.600 --> 00:43:49.600]  這顯明宇宙沒有任何的力量
[00:43:49.600 --> 00:43:53.600]  是基督不能夠管治的
[00:43:53.600 --> 00:43:54.600]  保羅就說
