
[00:00:00.000 --> 00:00:02.000]  當這個題目是我選的
[00:16:58.700 --> 00:17:01.220]  患難就見真情
[00:17:01.220 --> 00:17:02.020]  那這個真情
[00:17:02.020 --> 00:17:03.380]  我希望你家裏
[00:17:03.380 --> 00:17:05.300]  有災難你的孩子
[00:17:05.300 --> 00:17:06.460]  讀書甚麼
[00:17:06.460 --> 00:17:08.300]  不要散了
[00:17:08.300 --> 00:17:10.700]  我們今天有個小組分享
[00:17:10.700 --> 00:17:12.940]  嘩 那個媽媽多憂傷
[00:17:12.940 --> 00:17:14.060]  多憂傷
[00:17:14.060 --> 00:17:15.940]  兒子偷錢
[00:17:15.940 --> 00:17:17.460]  她多憂傷
[00:17:17.460 --> 00:17:19.260]  那她哭了一晚
[00:17:19.260 --> 00:17:19.980]  那我說
[00:17:19.980 --> 00:17:22.860]  你可以和他講
[00:17:22.860 --> 00:17:24.900]  但你這樣是不行的
[00:17:24.900 --> 00:17:26.500]  But I still love you
[00:17:26.500 --> 00:17:27.940]  I trust you
[00:17:27.940 --> 00:17:28.780]  是嗎
[00:17:28.780 --> 00:17:29.780]  你知不知道
[00:17:29.780 --> 00:17:31.580]  有一次我在這裏請了一個
[00:17:31.580 --> 00:17:33.620]  我小學的老師來講見證
[00:17:33.620 --> 00:17:34.500]  有些人聽過
[00:17:34.500 --> 00:17:35.780]  他是一個學生
[00:17:35.780 --> 00:17:37.380]  我為甚麼請他來
[00:17:37.380 --> 00:17:38.740]  我小學五年級
[00:17:38.740 --> 00:17:39.900]  我都偷東西
[00:17:39.900 --> 00:17:40.660]  我偷書
[00:17:40.660 --> 00:17:42.140]  還被老師抓了
[00:17:42.140 --> 00:17:43.900]  就是那個老師
[00:17:43.900 --> 00:17:44.980]  那他抓了之後
[00:17:44.980 --> 00:17:48.060]  下樓了
[00:17:48.060 --> 00:17:49.780]  我偷了六本
[00:17:49.780 --> 00:17:51.500]  人贓並獲
[00:17:51.500 --> 00:17:53.820]  你猜他贓了甚麼
[00:17:53.820 --> 00:17:56.060]  那句說話改了我的生命
[00:17:56.060 --> 00:17:57.740]  那個蔡彥文
[00:17:57.740 --> 00:18:01.460]  我相信你以後會再做
[00:18:01.460 --> 00:18:03.580]  有一個人信我
[00:18:03.580 --> 00:18:05.460]  有一個人愛我
[00:18:05.460 --> 00:18:07.380]  我就會正正經經做人
[00:18:07.380 --> 00:18:09.180]  如果你砌我
[00:18:09.180 --> 00:18:10.900]  然後功高天下
[00:18:10.900 --> 00:18:12.460]  全部將我趕絕
[00:18:12.460 --> 00:18:15.460]  我一定做些大事給你看
[00:18:15.460 --> 00:18:16.060]  是呀
[00:18:16.060 --> 00:18:17.940]  我會爆蛋的
[00:18:17.940 --> 00:18:19.420]  那我說你會怎樣
[00:18:19.420 --> 00:18:21.060]  我怎樣呼籲他
[00:18:21.060 --> 00:18:22.060]  我有一次
[00:18:22.060 --> 00:18:24.540]  給四字提板堂請我去講道
[00:18:24.540 --> 00:18:25.460]  那我去講
[00:18:25.460 --> 00:18:29.740]  講完呢有個年長的婦人
[00:18:29.740 --> 00:18:31.900]  在那裏哭
[00:18:31.900 --> 00:18:33.700]  她說蔡醫生
[00:18:33.700 --> 00:18:36.140]  你認得我嗎
[00:18:36.140 --> 00:18:37.500]  我看見她
[00:18:37.500 --> 00:18:39.220]  我說吳兆奇老師
[00:18:39.220 --> 00:18:41.020]  他們怎會記得我
[00:18:41.020 --> 00:18:41.940]  你猜我怎樣
[00:18:41.940 --> 00:18:43.460]  幾十年前
[00:18:43.460 --> 00:18:47.860]  當時你當年不殺之刃
[00:18:47.860 --> 00:18:49.060]  我拉妹信主
[00:18:49.060 --> 00:18:50.900]  就是因為你的見證
[00:18:50.900 --> 00:18:52.260]  因為我當時信主
[00:18:52.260 --> 00:18:54.100]  我忽然發覺我都是罪人
[00:18:54.100 --> 00:18:55.500]  但我拉妹發覺
[00:18:55.500 --> 00:18:57.500]  連我的老師他都信我
[00:18:57.500 --> 00:18:59.100]  耶穌信我
[00:18:59.100 --> 00:19:01.620]  他信我他可以赦免我的罪
[00:19:01.620 --> 00:19:02.860]  我又怕惡
[00:19:02.860 --> 00:19:04.860]  所以我信主的時間
[00:19:04.860 --> 00:19:06.460]  是中學最拉妹那一年
[00:19:06.460 --> 00:19:08.340]  但是信主那一晚
[00:19:08.340 --> 00:19:11.740]  就想起袁兆奇老師那句說話
[00:19:11.740 --> 00:19:12.980]  有一個人
[00:19:12.980 --> 00:19:16.500]  當然我媽媽不知道我兜東西
[00:19:16.500 --> 00:19:18.700]  我當然不告訴她
[00:19:18.700 --> 00:19:20.940]  這些醜事自己藏起來算了
[00:19:20.940 --> 00:19:23.340]  幸好我老師都沒有爆
[00:19:23.340 --> 00:19:24.580]  如果她爆出去
[00:19:24.580 --> 00:19:26.140]  我就沒有面子見人
[00:19:26.140 --> 00:19:28.260]  那天我都不會自殺
[00:19:28.260 --> 00:19:30.940]  你明不明白
[00:19:30.940 --> 00:19:32.740]  家人的關係
[00:19:32.740 --> 00:19:34.940]  家人make a difference
[00:19:34.940 --> 00:19:36.540]  愛
[00:19:36.540 --> 00:19:38.340]  沒有東西能夠叫我和神的愛
[00:19:38.340 --> 00:19:39.540]  愛是甚麼
[00:19:39.540 --> 00:19:42.020]  是在身邊的人彰顯的
[00:19:42.020 --> 00:19:44.820]  我們信主的人最重要是甚麼
[00:19:44.820 --> 00:19:46.740]  是愛
[00:19:46.740 --> 00:19:48.340]  是信
[00:19:48.340 --> 00:19:49.460]  是忘
[00:19:49.460 --> 00:19:52.340]  我今早就跟家長說
[00:19:52.340 --> 00:19:54.340]  如果你的兒子不愛你
[00:19:54.340 --> 00:19:56.340]  你都不相信他
[00:19:56.340 --> 00:19:58.340]  你不愛他
[00:19:58.340 --> 00:20:00.340]  你不對他有拍檔
[00:20:00.340 --> 00:20:02.340]  那他就give up自己
[00:20:02.340 --> 00:20:04.340]  你最親的人都give up
[00:20:04.340 --> 00:20:06.340]  我最後跟他說聖經裏面很重要
[00:20:06.340 --> 00:20:10.340]  聖經裏面最重要的一個字就是愛
[00:20:10.340 --> 00:20:12.340]  神的名字就叫做愛
[00:20:12.340 --> 00:20:14.340]  God is love
[00:20:14.340 --> 00:20:16.340]  神的耶穌來
[00:20:16.340 --> 00:20:18.340]  他是因為愛才上十字架
[00:20:18.340 --> 00:20:20.340]  擔保我們的罪
[00:20:20.340 --> 00:20:22.340]  聖靈是甚麼
[00:20:22.340 --> 00:20:24.340]  他讓你經歷這份愛
[00:20:24.340 --> 00:20:26.340]  所以最重要就是愛
[00:20:26.340 --> 00:20:28.340]  聖經裏面有一個叫做愛章
[00:20:28.340 --> 00:20:30.340]  哥倫多前書十三章
[00:20:30.340 --> 00:20:32.340]  個個都識背
[00:20:32.340 --> 00:20:34.340]  我不幫你背這麼多
[00:20:34.340 --> 00:20:36.340]  只背拉飛四句
[00:20:36.340 --> 00:20:38.340]  你記住這四句
[00:20:38.340 --> 00:20:40.340]  你對你兒子對你家人就有拍檔
[00:20:40.340 --> 00:20:42.340]  你留心一點
[00:20:42.340 --> 00:20:44.340]  凡事相信
[00:20:44.340 --> 00:20:46.340]  如果你的兒子
[00:20:46.340 --> 00:20:48.340]  你丈夫你不信他
[00:20:48.340 --> 00:20:50.340]  你不信他
[00:20:50.340 --> 00:20:52.340]  你反正都不信我
[00:20:52.340 --> 00:20:54.340]  我就做一些事給你看
[00:20:54.340 --> 00:20:56.340]  你要信他
[00:20:56.340 --> 00:20:58.340]  信甚麼 是信神會改過他
[00:20:58.340 --> 00:21:00.340]  但第二個字是甚麼
[00:21:00.340 --> 00:21:02.340]  凡事包容
[00:21:02.340 --> 00:21:04.340]  因為他改變要時間
[00:21:04.340 --> 00:21:06.340]  你整天說我信你你都不改
[00:21:06.340 --> 00:21:08.340]  時辰未到
[00:21:08.340 --> 00:21:10.340]  只有神改變
[00:21:10.340 --> 00:21:12.340]  所以你要包容
[00:21:12.340 --> 00:21:14.340]  第三是甚麼
[00:21:14.340 --> 00:21:16.340]  凡事盼望
[00:21:16.340 --> 00:21:18.340]  我仍然盼望有一天神會改到你
[00:21:18.340 --> 00:21:20.340]  是不是很重要
[00:21:20.340 --> 00:21:22.340]  最拉飛是甚麼
[00:21:22.340 --> 00:21:24.340]  這個很難
[00:21:24.340 --> 00:21:26.340]  凡事忍耐
[00:21:26.340 --> 00:21:28.340]  我那時
[00:21:28.340 --> 00:21:30.340]  我的兒子對我都幾好
[00:21:30.340 --> 00:21:32.340]  我拉飛修人的兒子在家
[00:21:32.340 --> 00:21:34.340]  那八年
[00:21:34.340 --> 00:21:36.340]  我忍你
[00:21:36.340 --> 00:21:38.340]  我忍死你
[00:21:38.340 --> 00:21:40.340]  日日這樣
[00:21:40.340 --> 00:21:42.340]  我日日見你都瘋癲
[00:21:42.340 --> 00:21:44.340]  日日都做些跌嘢給我看
[00:21:44.340 --> 00:21:46.340]  我都講過
[00:21:46.340 --> 00:21:48.340]  我是禁毒委員會主席
[00:21:48.340 --> 00:21:50.340]  你在我家藏毒
[00:21:50.340 --> 00:21:52.340]  有包冰毒在
[00:21:52.340 --> 00:21:54.340]  我已經給你朋友來探你
[00:21:54.340 --> 00:21:56.340]  我知道那個朋友都不簡單
[00:21:56.340 --> 00:21:58.340]  女仔來的
[00:21:58.340 --> 00:22:00.340]  很短頭髮 金色的
[00:22:00.340 --> 00:22:02.340]  我不要緊你甚麼都可以
[00:22:02.340 --> 00:22:04.340]  但他告訴你不好意思再起身
[00:22:04.340 --> 00:22:06.340]  我的朋友昨日有包冰毒在
[00:22:06.340 --> 00:22:08.340]  你想死
[00:22:08.340 --> 00:22:10.340]  禁毒委員會主席藏毒
[00:22:10.340 --> 00:22:12.340]  我想免死
[00:22:12.340 --> 00:22:14.340]  人的忍耐是很有限
[00:22:14.340 --> 00:22:16.340]  相信等等
[00:22:16.340 --> 00:22:18.340]  信望愛是同神理
[00:22:18.340 --> 00:22:20.340]  你記住這幾句
[00:22:20.340 --> 00:22:22.340]  你記住這幾句你就有盼望
[00:22:22.340 --> 00:22:24.340]  你明不明
[00:22:24.340 --> 00:22:26.340]  我講多
[00:22:26.340 --> 00:22:28.340]  還有沒有時間
[00:22:28.340 --> 00:22:30.340]  我今日講到很快
[00:22:30.340 --> 00:22:32.340]  我還有很多事想講
[00:22:32.340 --> 00:22:34.340]  我
[00:22:34.340 --> 00:22:36.340]  講多兩個故事
[00:22:36.340 --> 00:22:38.340]  一是講聖經
[00:22:38.340 --> 00:22:40.340]  聖經全部都是故事
[00:22:40.340 --> 00:22:42.340]  你看聖經就知道是故事
[00:22:42.340 --> 00:22:44.340]  是人同神關係的故事
[00:22:44.340 --> 00:22:46.340]  這樣就好看
[00:22:46.340 --> 00:22:48.340]  你看聖經就覺得很悶
[00:22:48.340 --> 00:22:50.340]  因為看不到關係
[00:22:50.340 --> 00:22:52.340]  你看到關係就很好看
[00:22:52.340 --> 00:22:54.340]  你剛才就覺得很悶
[00:22:54.340 --> 00:22:56.340]  不悶
[00:22:56.340 --> 00:22:58.340]  因為恐龍經歷了那些事
[00:22:58.340 --> 00:23:00.340]  你看他一生
[00:23:00.340 --> 00:23:02.340]  最後他都死了
[00:23:02.340 --> 00:23:04.340]  但他沒有同神的愛
[00:23:04.340 --> 00:23:06.340]  我講完這兩個故事
[00:23:06.340 --> 00:23:08.340]  又是收到電話
[00:23:08.340 --> 00:23:10.340]  我現在很怕收到電話
[00:23:10.340 --> 00:23:12.340]  你不要打電話給我
[00:23:12.340 --> 00:23:14.340]  我開手機都不讓人知道
[00:23:14.340 --> 00:23:16.340]  我又不WhatsApp
[00:23:16.340 --> 00:23:18.340]  我WhatsApp就死定了
[00:23:18.340 --> 00:23:20.340]  每天都WhatsApp給我
[00:23:20.340 --> 00:23:22.340]  多數沒有好消息
[00:23:22.340 --> 00:23:24.340]  這個很好
[00:23:24.340 --> 00:23:30.340]  蔡英文我很尊敬她
[00:23:30.340 --> 00:23:32.340]  和她拍檔了很多年
[00:23:32.340 --> 00:23:34.340]  我又是
[00:23:34.340 --> 00:23:36.340]  我的兒子又是腿肌
[00:23:36.340 --> 00:23:38.340]  我又是她的家長
[00:23:38.340 --> 00:23:40.340]  她說我有一件事求你
[00:23:40.340 --> 00:23:42.340]  我說什麼事
[00:23:42.340 --> 00:23:44.340]  她說
[00:23:44.340 --> 00:23:46.340]  我大姐
[00:23:46.340 --> 00:23:48.340]  末期癌症
[00:23:48.340 --> 00:23:50.340]  在深切治療室
[00:23:50.340 --> 00:23:52.340]  醫生已經說
[00:23:52.340 --> 00:23:54.340]  如果她再出事
[00:23:54.340 --> 00:23:56.340]  你還急不急救她
[00:23:56.340 --> 00:23:58.340]  那才是最後
[00:23:58.340 --> 00:24:00.340]  她問她大姐
[00:24:00.340 --> 00:24:02.340]  她說你不要再說了
[00:24:02.340 --> 00:24:04.340]  我已經夠辛苦了
[00:24:04.340 --> 00:24:06.340]  我已經夠辛苦了
[00:24:06.340 --> 00:24:08.340]  不過她求這個
[00:24:08.340 --> 00:24:10.340]  她說
[00:24:10.340 --> 00:24:12.340]  我很想找人
[00:24:12.340 --> 00:24:14.340]  和我講解耶穌
[00:24:14.340 --> 00:24:16.340]  她聽我
[00:24:16.340 --> 00:24:18.340]  但到那個時候很有趣
[00:24:18.340 --> 00:24:20.340]  到那個時候你靈魂蘇醒
[00:24:20.340 --> 00:24:22.340]  人很多時間會蘇醒
[00:24:22.340 --> 00:24:24.340]  她說
[00:24:24.340 --> 00:24:26.340]  我知道你是信耶穌
[00:24:26.340 --> 00:24:28.340]  雖然我沒有信
[00:24:28.340 --> 00:24:30.340]  但你可不可以教我大姐
[00:24:30.340 --> 00:24:32.340]  我看看
[00:24:32.340 --> 00:24:34.340]  她隨時
[00:24:34.340 --> 00:24:36.340]  立即去
[00:24:36.340 --> 00:24:38.340]  立即飛入歷史
[00:24:38.340 --> 00:24:40.340]  她已經
[00:24:40.340 --> 00:24:42.340]  由深切治療室
[00:24:42.340 --> 00:24:44.340]  放了她下來
[00:24:44.340 --> 00:24:46.340]  不插口
[00:24:46.340 --> 00:24:48.340]  因為插口不能說話
[00:24:48.340 --> 00:24:50.340]  但用氧氣罩套住她
[00:24:50.340 --> 00:24:52.340]  開到盡頭
[00:24:52.340 --> 00:24:54.340]  她呼吸都很辛苦
[00:24:54.340 --> 00:24:56.340]  但我見到她
[00:24:56.340 --> 00:24:58.340]  就
[00:24:58.340 --> 00:25:00.340]  很害怕
[00:25:00.340 --> 00:25:02.340]  我過去
[00:25:02.340 --> 00:25:04.340]  我介紹了
[00:25:04.340 --> 00:25:06.340]  我告訴她
[00:25:06.340 --> 00:25:08.340]  你很想有人
[00:25:08.340 --> 00:25:10.340]  向你祈禱
[00:25:10.340 --> 00:25:12.340]  我告訴她
[00:25:12.340 --> 00:25:14.340]  我知道她的故事
[00:25:14.340 --> 00:25:16.340]  她在家裏
[00:25:16.340 --> 00:25:18.340]  八個兄弟姊妹
[00:25:18.340 --> 00:25:20.340]  她是
[00:25:20.340 --> 00:25:22.340]  大姐姐
[00:25:22.340 --> 00:25:24.340]  我的好友是她第八個弟弟
[00:25:24.340 --> 00:25:26.340]  她幾感動
[00:25:26.340 --> 00:25:28.340]  她講個故事給我聽
[00:25:28.340 --> 00:25:30.340]  我姐姐
[00:25:30.340 --> 00:25:34.340]  讀小學三年級
[00:25:34.340 --> 00:25:36.340]  出來工作
[00:25:36.340 --> 00:25:38.340]  她想自己賺錢
[00:25:38.340 --> 00:25:40.340]  供小朋友
[00:25:40.340 --> 00:25:42.340]  可以繼續讀書
[00:25:42.340 --> 00:25:44.340]  所以她
[00:25:44.340 --> 00:25:46.340]  一早出去工作
[00:25:46.340 --> 00:25:48.340]  你知道小學三年級
[00:25:48.340 --> 00:25:50.340]  做些什麼
[00:25:50.340 --> 00:25:52.340]  做些基層的
[00:25:52.340 --> 00:25:54.340]  但她不問什麼
[00:25:54.340 --> 00:25:56.340]  自己不做
[00:25:56.340 --> 00:25:58.340]  我這個好友
[00:25:58.340 --> 00:26:00.340]  很感動
[00:26:00.340 --> 00:26:02.340]  她拿了PhD
[00:26:02.340 --> 00:26:04.340]  繼續做社會運動
[00:26:04.340 --> 00:26:06.340]  她當真
[00:26:06.340 --> 00:26:08.340]  我這個好友的兒子
[00:26:08.340 --> 00:26:10.340]  都是這個大姑媽
[00:26:10.340 --> 00:26:12.340]  照顧他們
[00:26:12.340 --> 00:26:14.340]  所以全部在一起
[00:26:14.340 --> 00:26:16.340]  我跟她很簡單
[00:26:16.340 --> 00:26:18.340]  你現在知道想有人祈禱
[00:26:18.340 --> 00:26:20.340]  我跟她說
[00:26:20.340 --> 00:26:22.340]  耶穌愛你
[00:26:22.340 --> 00:26:24.340]  你需要休息
[00:26:24.340 --> 00:26:26.340]  不要緊
[00:26:26.340 --> 00:26:28.340]  耶穌明白你
[00:26:28.340 --> 00:26:30.340]  你願意
[00:26:30.340 --> 00:26:32.340]  接受耶穌
[00:26:32.340 --> 00:26:34.340]  在十字架為你的罪
[00:26:34.340 --> 00:26:36.340]  他已經死了
[00:26:36.340 --> 00:26:38.340]  所以他不是死了的耶穌
[00:26:38.340 --> 00:26:40.340]  是活的耶穌
[00:26:40.340 --> 00:26:42.340]  你願意簡單
[00:26:42.340 --> 00:26:44.340]  你相信
[00:26:44.340 --> 00:26:46.340]  你祈禱到耶穌的靈會進入你
[00:26:46.340 --> 00:26:48.340]  你願不願意
[00:26:48.340 --> 00:26:50.340]  投靈
[00:26:50.340 --> 00:26:52.340]  個個都提醒你
[00:26:52.340 --> 00:26:54.340]  我握住她的手
[00:26:54.340 --> 00:26:56.340]  她的氣息很弱
[00:26:56.340 --> 00:26:58.340]  她很快進入你口
[00:26:58.340 --> 00:27:00.340]  她氣候很清爽
[00:27:00.340 --> 00:27:02.340]  很清爽
[00:27:02.340 --> 00:27:04.340]  她不說很多
[00:27:04.340 --> 00:27:06.340]  但她說到我眼滿
[00:27:06.340 --> 00:27:08.340]  我很開心
[00:27:08.340 --> 00:27:10.340]  我離開
[00:27:10.340 --> 00:27:12.340]  我離開
[00:27:12.340 --> 00:27:14.340]  我最後有一個感動
[00:27:14.340 --> 00:27:16.340]  你猜這個感動是什麼
[00:27:16.340 --> 00:27:18.340]  如果這個時間
[00:27:18.340 --> 00:27:20.340]  有個牧師幫她洗禮就好了
[00:27:20.340 --> 00:27:22.340]  洗禮不是幫你上天堂
[00:27:22.340 --> 00:27:24.340]  是讓她知道
[00:27:24.340 --> 00:27:26.340]  你真是在月經裡同死共活
[00:27:26.340 --> 00:27:28.340]  我問過我的路友
[00:27:28.340 --> 00:27:30.340]  問他好不好
[00:27:30.340 --> 00:27:32.340]  他說好
[00:27:32.340 --> 00:27:34.340]  我第二天馬上找了牧師的朋友
[00:27:34.340 --> 00:27:36.340]  帶著洗禮
[00:27:36.340 --> 00:27:38.340]  去到那裏
[00:27:38.340 --> 00:27:40.340]  很出奇
[00:27:40.340 --> 00:27:42.340]  第二天見他精神比昨天好
[00:27:42.340 --> 00:27:44.340]  而且我已經叫了他家
[00:27:44.340 --> 00:27:46.340]  所有人都去了
[00:27:46.340 --> 00:27:48.340]  他只有兩個弟弟
[00:27:48.340 --> 00:27:50.340]  兩個弟弟在外面工作
[00:27:50.340 --> 00:27:52.340]  那晚才回來
[00:27:52.340 --> 00:27:54.340]  其他都在那裏
[00:27:54.340 --> 00:27:56.340]  我跟牧師說
[00:27:56.340 --> 00:27:58.340]  你退後一點
[00:27:58.340 --> 00:28:00.340]  讓我們多佔一點位
[00:28:00.340 --> 00:28:02.340]  因為他的家人在那裏
[00:28:02.340 --> 00:28:04.340]  牧師就幫她洗禮
[00:28:04.340 --> 00:28:06.340]  她很開心
[00:28:06.340 --> 00:28:08.340]  她很精神
[00:28:08.340 --> 00:28:10.340]  很開心
[00:28:10.340 --> 00:28:12.340]  然後我就說
[00:28:12.340 --> 00:28:14.340]  各位
[00:28:14.340 --> 00:28:16.340]  你看她多好
[00:28:16.340 --> 00:28:18.340]  我想請你做一件事
[00:28:18.340 --> 00:28:20.340]  每個人都握住她的手
[00:28:20.340 --> 00:28:22.340]  走近一點
[00:28:22.340 --> 00:28:24.340]  看著她
[00:28:24.340 --> 00:28:26.340]  輪流
[00:28:26.340 --> 00:28:28.340]  說一句欣賞她的說話
[00:28:28.340 --> 00:28:30.340]  真心的
[00:28:30.340 --> 00:28:32.340]  不要亂說
[00:28:32.340 --> 00:28:34.340]  你真心先說
[00:28:34.340 --> 00:28:36.340]  每個人都拿著
[00:28:36.340 --> 00:28:38.340]  看著她
[00:28:38.340 --> 00:28:40.340]  我問你為什麼教她這件事
[00:28:40.340 --> 00:28:42.340]  我們中國人的傳統
[00:28:42.340 --> 00:28:44.340]  很令人傷心
[00:28:44.340 --> 00:28:46.340]  死了在靈堂才說
[00:28:46.340 --> 00:28:48.340]  我已經跟我的親戚
[00:28:48.340 --> 00:28:50.340]  跟我的兒子說
[00:28:50.340 --> 00:28:52.340]  你如果欣賞我
[00:28:52.340 --> 00:28:54.340]  現在說
[00:28:54.340 --> 00:28:56.340]  不要等我睡在棺木裏才說
[00:28:56.340 --> 00:28:58.340]  我聽不到
[00:28:58.340 --> 00:29:00.340]  不要這麼坑
[00:29:00.340 --> 00:29:02.340]  人要彼此欣賞
[00:29:02.340 --> 00:29:04.340]  人要彼此饒恕
[00:29:04.340 --> 00:29:06.340]  人要愛
[00:29:06.340 --> 00:29:08.340]  愛是包容
[00:29:08.340 --> 00:29:10.340]  那你說吧
[00:29:10.340 --> 00:29:12.340]  我都想
[00:29:12.340 --> 00:29:14.340]  每個人都說
[00:29:14.340 --> 00:29:16.340]  多真心
[00:29:16.340 --> 00:29:18.340]  多真心
[00:29:18.340 --> 00:29:20.340]  我老朋友說
[00:29:20.340 --> 00:29:22.340]  大姐
[00:29:22.340 --> 00:29:24.340]  你為我們全家犧牲了很多
[00:29:24.340 --> 00:29:26.340]  我今天見到你
[00:29:26.340 --> 00:29:28.340]  你對我的愛
[00:29:28.340 --> 00:29:30.340]  我今天有這個成就
[00:29:30.340 --> 00:29:32.340]  全靠你
[00:29:32.340 --> 00:29:34.340]  每個人都說
[00:29:34.340 --> 00:29:36.340]  你很快樂嗎
[00:29:36.340 --> 00:29:38.340]  很快樂
[00:29:38.340 --> 00:29:40.340]  很平安
[00:29:40.340 --> 00:29:42.340]  很快樂
[00:29:42.340 --> 00:29:44.340]  他跟著家人很精神
[00:29:44.340 --> 00:29:46.340]  然後
[00:29:46.340 --> 00:29:48.340]  他連弟弟
[00:29:48.340 --> 00:29:50.340]  去了其他地方都回來
[00:29:50.340 --> 00:29:52.340]  然後每個人都跟他說
[00:29:52.340 --> 00:29:54.340]  他說
[00:29:54.340 --> 00:29:56.340]  他真的更精神
[00:29:56.340 --> 00:29:58.340]  終於
[00:29:58.340 --> 00:30:00.340]  剛剛早幾天
[00:30:00.340 --> 00:30:02.340]  我收到電話
[00:30:02.340 --> 00:30:04.340]  他平平安安地離開
[00:30:04.340 --> 00:30:06.340]  我很少自己請自己講道
[00:30:06.340 --> 00:30:08.340]  我這次跟他說
[00:30:08.340 --> 00:30:10.340]  你安息禮拜
[00:30:10.340 --> 00:30:12.340]  我請一個牧師
[00:30:12.340 --> 00:30:14.340]  幫你主持安息禮拜
[00:30:14.340 --> 00:30:16.340]  他這位牧師很聰明
[00:30:16.340 --> 00:30:18.340]  不單止幫他進去做洗浴
[00:30:18.340 --> 00:30:20.340]  還幫他在墳場找了
[00:30:20.340 --> 00:30:22.340]  一問了他
[00:30:22.340 --> 00:30:24.340]  他想怎樣葬法
[00:30:24.340 --> 00:30:26.340]  不要落地
[00:30:26.340 --> 00:30:28.340]  不要掘灰
[00:30:28.340 --> 00:30:30.340]  他們將我的灰灑落草地
[00:30:30.340 --> 00:30:32.340]  這裡教訓場
[00:30:32.340 --> 00:30:34.340]  有一帶是草地
[00:30:34.340 --> 00:30:36.340]  我放個名字在這裏
[00:30:36.340 --> 00:30:38.340]  他真的幫他安排
[00:30:38.340 --> 00:30:40.340]  即將會是安息禮拜
[00:30:40.340 --> 00:30:42.340]  那位牧師會幫他主持
[00:30:42.340 --> 00:30:44.340]  我問他可不可以請我
[00:30:44.340 --> 00:30:46.340]  做安息禮拜的講道
[00:30:46.340 --> 00:30:48.340]  你不要說我
[00:30:48.340 --> 00:30:50.340]  從來都不請自己講道
[00:30:50.340 --> 00:30:52.340]  你都不要請我
[00:30:52.340 --> 00:30:54.340]  他說好
[00:30:54.340 --> 00:30:56.340]  我期待著
[00:30:56.340 --> 00:30:58.340]  他訂定了日子
[00:30:58.340 --> 00:31:00.340]  我期待著那天
[00:31:00.340 --> 00:31:02.340]  這個這麼美麗的生命
[00:31:02.340 --> 00:31:04.340]  他會祝福全世界
[00:31:04.340 --> 00:31:06.340]  在他身上被認識
[00:31:06.340 --> 00:31:08.340]  已經充滿了愛心
[00:31:08.340 --> 00:31:10.340]  他現在不止有愛心
[00:31:10.340 --> 00:31:12.340]  有平安
[00:31:12.340 --> 00:31:14.340]  有永遠的平安
[00:31:14.340 --> 00:31:16.340]  我不再講了
[00:31:16.340 --> 00:31:18.340]  因為已經夠鐘了
[00:31:18.340 --> 00:31:20.340]  我本來還有一個好故事要講
[00:31:20.340 --> 00:31:22.340]  但我的故事講完
[00:31:22.340 --> 00:31:24.340]  我還有一個
[00:31:24.340 --> 00:31:26.340]  很好的故事
[00:31:26.340 --> 00:31:28.340]  之後會有期
[00:31:28.340 --> 00:31:30.340]  但我希望你
[00:31:30.340 --> 00:31:32.340]  不要忘記這段生命
[00:31:32.340 --> 00:31:34.340]  沒有任何東西
[00:31:34.340 --> 00:31:36.340]  可以跟神的愛隔絕
[00:31:36.340 --> 00:31:38.340]  即使你
[00:31:38.340 --> 00:31:40.340]  獨處的時候
[00:31:40.340 --> 00:31:42.340]  家人不在身邊
[00:31:42.340 --> 00:31:44.340]  神在
[00:31:44.340 --> 00:31:46.340]  你知我現在都是獨居長者
[00:31:46.340 --> 00:31:48.340]  我初初很不習慣
[00:31:48.340 --> 00:31:50.340]  太太離開
[00:31:50.340 --> 00:31:52.340]  但我現在很安全
[00:31:52.340 --> 00:31:54.340]  因為我家裡只有我一個人
[00:31:54.340 --> 00:31:56.340]  但是神
[00:31:56.340 --> 00:31:58.340]  一直與我同在
[00:31:58.340 --> 00:32:00.340]  我知道這件事
[00:32:00.340 --> 00:32:02.340]  不能騙你
[00:32:02.340 --> 00:32:04.340]  因為這關係在裡面
[00:32:04.340 --> 00:32:06.340]  信耶穌在神的靈
[00:32:06.340 --> 00:32:08.340]  處在裡面
[00:32:08.340 --> 00:32:10.340]  這個靈會有平安
[00:32:10.340 --> 00:32:12.340]  有盼望有愛
[00:32:12.340 --> 00:32:14.340]  夠了
[00:32:14.340 --> 00:32:16.340]  我留一些
[00:32:16.340 --> 00:32:18.340]  以後可以講
[00:32:18.340 --> 00:32:20.340]  他會繼續請我的
[00:32:20.340 --> 00:32:22.340]  我們低頭
[00:32:22.340 --> 00:32:24.340]  你自己也做個祈禱
[00:32:24.340 --> 00:32:26.340]  我為你祈禱
[00:32:26.340 --> 00:32:28.340]  祈禱很簡單
[00:32:28.340 --> 00:32:30.340]  主耶穌
[00:32:30.340 --> 00:32:32.340]  你愛我
[00:32:32.340 --> 00:32:34.340]  我都很想接受你
[00:32:34.340 --> 00:32:36.340]  就得了兩句
[00:32:36.340 --> 00:32:38.340]  世紀裡面最暖的禱告
[00:32:38.340 --> 00:32:40.340]  最得耶穌的恩賞
[00:32:40.340 --> 00:32:42.340]  主耶穌憐憫我就夠了
[00:32:42.340 --> 00:32:44.340]  你真心就得
