
[00:00:00.000 --> 00:00:05.000]  每年到了年底,我想很多的牧區小組都會有類似的活動
[00:20:13.000 --> 00:20:15.000]  去描述這份堅持
[00:20:15.000 --> 00:20:18.000]  第一幅就是我們剛才稍稍提及過的
[00:20:18.000 --> 00:20:21.000]  南地的河水伏流
[00:20:21.000 --> 00:20:23.000]  南地其實是一個以色列的地方
[00:20:23.000 --> 00:20:24.000]  在以色列的南部
[00:20:24.000 --> 00:20:28.000]  本來字的翻譯就是乾旱
[00:20:28.000 --> 00:20:29.000]  乾旱的意思
[00:20:29.000 --> 00:20:31.000]  那個地方真的很乾旱
[00:20:31.000 --> 00:20:33.000]  是一些半沙漠的地帶
[00:20:33.000 --> 00:20:35.000]  每年由六月到十月
[00:20:35.000 --> 00:20:37.000]  可能是零雨量
[00:20:37.000 --> 00:20:39.000]  一滴水都沒有
[00:20:39.000 --> 00:20:42.000]  但是當雨季來到的時候
[00:20:42.000 --> 00:20:45.000]  它就會有很多雨水
[00:20:45.000 --> 00:20:48.000]  並且可以在他們乾旱的地上
[00:20:48.000 --> 00:20:50.000]  突然間一些的河床
[00:20:50.000 --> 00:20:52.000]  會再次有河流出現
[00:20:52.000 --> 00:20:54.000]  所以詩人就會說
[00:20:54.000 --> 00:20:57.000]  南地的河水伏流
[00:20:57.000 --> 00:20:59.000]  但這個現象不是全年都出現
[00:20:59.000 --> 00:21:02.000]  只是一個季節性的現象
[00:21:02.000 --> 00:21:03.000]  未到季節的話
[00:21:03.000 --> 00:21:05.000]  就不會發生的
[00:21:05.000 --> 00:21:09.000]  所以一群當時在農業社會里的以色列人
[00:21:09.000 --> 00:21:11.000]  當他們未到這個季節的時候
[00:21:11.000 --> 00:21:13.000]  他們只能夠去等
[00:21:13.000 --> 00:21:15.000]  他們能不能夠在當年的裡面
[00:21:15.000 --> 00:21:17.000]  有收成有收穫
[00:21:17.000 --> 00:21:24.000]  就要看究竟上帝有沒有將足夠的雨水賜給他們
[00:21:24.000 --> 00:21:26.000]  季節未到
[00:21:26.000 --> 00:21:28.000]  時機未到
[00:21:28.000 --> 00:21:33.000]  他們做的事就是內心的等待
[00:21:33.000 --> 00:21:36.000]  不知道我們今天會不會覺得
[00:21:36.000 --> 00:21:39.000]  等待是一件很陌生的事呢
[00:21:39.000 --> 00:21:41.000]  不知道等待是不是對我們來說
[00:21:41.000 --> 00:21:46.000]  意味著3G和4G的分別呢
[00:21:46.000 --> 00:21:51.000]  等待會不會是一些我們很不想看到的事呢
[00:21:51.000 --> 00:21:53.000]  我曾經在新加坡工作
[00:21:53.000 --> 00:21:57.000]  我都知道當地的生活節奏是比較慢的
[00:21:57.000 --> 00:21:58.000]  比香港慢一些
[00:21:58.000 --> 00:22:03.000]  前幾個月我再有機會去新加坡
[00:22:03.000 --> 00:22:06.000]  當地的地鐵呢
[00:22:06.000 --> 00:22:09.000]  如果你是用付幣買票的話
[00:22:09.000 --> 00:22:11.000]  他是會回購的
[00:22:11.000 --> 00:22:13.000]  你把票放進一個回收機
[00:22:13.000 --> 00:22:15.000]  他會有錢套給你的
[00:22:15.000 --> 00:22:18.000]  有一天我差不多臨走
[00:22:18.000 --> 00:22:19.000]  我就拿著一輛飛機
[00:22:19.000 --> 00:22:21.000]  因為坐了很多程
[00:22:21.000 --> 00:22:25.000]  打算一張進去
[00:22:25.000 --> 00:22:28.000]  他就會掉一個銀出來
[00:22:28.000 --> 00:22:30.000]  我用香港的節奏去想
[00:22:30.000 --> 00:22:32.000]  我提醒自己
[00:22:32.000 --> 00:22:34.000]  不要想著像香港那樣快
[00:22:34.000 --> 00:22:37.000]  香港給我們機器運作的時間
[00:22:37.000 --> 00:22:41.000]  一定不可以超過一秒
[00:22:41.000 --> 00:22:43.000]  我放了第一張票進去
[00:22:43.000 --> 00:22:45.000]  出現的不是一個銀
[00:22:45.000 --> 00:22:47.000]  出現的是一個字
[00:22:47.000 --> 00:22:48.000]  是兩個字
[00:22:48.000 --> 00:22:49.000]  英文
[00:22:49.000 --> 00:22:52.000]  Please wait
[00:22:52.000 --> 00:22:55.000]  請稍等
[00:22:55.000 --> 00:22:56.000]  差不多
[00:22:56.000 --> 00:22:59.000]  我沒記錯應該是兩三秒
[00:22:59.000 --> 00:23:03.000]  甚至三四秒才有一個銀掉出來
[00:23:03.000 --> 00:23:06.000]  我真的有一輛飛機要換錢
[00:23:06.000 --> 00:23:08.000]  差不多用了幾分鐘的時間
[00:23:08.000 --> 00:23:10.000]  雖然是幾分鐘的時間
[00:23:10.000 --> 00:23:12.000]  但我都覺得很難受
[00:23:12.000 --> 00:23:13.000]  很難受
[00:23:13.000 --> 00:23:16.000]  為什麼要等這麼久呢
[00:23:16.000 --> 00:23:19.000]  我想等待好像和另外一些字眼
[00:23:19.000 --> 00:23:21.000]  在今天來說我們都覺得
[00:23:21.000 --> 00:23:22.000]  很不想見到的
[00:23:22.000 --> 00:23:23.000]  有些什麼字眼呢
[00:23:23.000 --> 00:23:25.000]  例如成長
[00:23:25.000 --> 00:23:26.000]  發酵
[00:23:26.000 --> 00:23:28.000]  凝聚
[00:23:28.000 --> 00:23:29.000]  蘊釀
[00:23:29.000 --> 00:23:31.000]  等這些字很有過程
[00:23:31.000 --> 00:23:33.000]  很漫長的字眼
[00:23:33.000 --> 00:23:35.000]  我們都覺得很難
[00:23:35.000 --> 00:23:36.000]  很難接受
[00:23:36.000 --> 00:23:40.000]  可能是覺得很慢
[00:23:40.000 --> 00:23:42.000]  很不想要
[00:23:42.000 --> 00:23:44.000]  但我們想深一層
[00:23:44.000 --> 00:23:46.000]  這些在我們人生里
[00:23:46.000 --> 00:23:49.000]  是不可能不發生的
[00:23:49.000 --> 00:23:54.000]  這些在我們人生里是真實不過的過程
[00:23:54.000 --> 00:23:56.000]  我們以前中國人會說
[00:23:56.000 --> 00:23:57.000]  不時不食
[00:23:57.000 --> 00:23:58.000]  要到季節的時候
[00:23:58.000 --> 00:24:00.000]  你才吃當時
[00:24:00.000 --> 00:24:02.000]  時節的東西
[00:24:02.000 --> 00:24:03.000]  當然今天
[00:24:03.000 --> 00:24:05.000]  其實都已經不太可行了
[00:24:05.000 --> 00:24:07.000]  我們今天
[00:24:07.000 --> 00:24:12.000]  寒冷警覺我們都可以吃西瓜
[00:24:12.000 --> 00:24:15.000]  科技已經為我們帶來了很多的改變
[00:24:15.000 --> 00:24:16.000]  不過
[00:24:16.000 --> 00:24:20.000]  我們不可以將這種態度
[00:24:20.000 --> 00:24:22.000]  不需要等待的態度
[00:24:22.000 --> 00:24:25.000]  放在我們生命里
[00:24:25.000 --> 00:24:27.000]  我們不可以將
[00:24:27.000 --> 00:24:29.000]  我們可以控制一切
[00:24:29.000 --> 00:24:32.000]  一年四季都有西瓜這種態度
[00:24:32.000 --> 00:24:36.000]  無限擴張到我們人生的每一個細節
[00:24:36.000 --> 00:24:37.000]  大家都看過傳道書
[00:24:37.000 --> 00:24:39.000]  第三章里
[00:24:39.000 --> 00:24:41.000]  有十幾節的經文
[00:24:41.000 --> 00:24:42.000]  很出名
[00:24:42.000 --> 00:24:46.000]  全部都是什麼有時
[00:24:46.000 --> 00:24:48.000]  當中的有時不單止是說
[00:24:48.000 --> 00:24:51.000]  我們人生里有不同的階段
[00:24:51.000 --> 00:24:52.000]  不同的起跌
[00:24:52.000 --> 00:24:54.000]  不同的高低
[00:24:54.000 --> 00:24:55.000]  更加告訴我們
[00:24:55.000 --> 00:24:58.000]  我們必須要尊重
[00:24:58.000 --> 00:25:03.000]  萬物當中一切的秩序
[00:25:03.000 --> 00:25:04.000]  但我們很多時候都不是這樣
[00:25:04.000 --> 00:25:05.000]  我們很不耐煩
[00:25:05.000 --> 00:25:07.000]  很不想等
[00:25:07.000 --> 00:25:08.000]  我們最重要的是
[00:25:08.000 --> 00:25:12.000]  生活里壓縮著最短的時間
[00:25:12.000 --> 00:25:14.000]  要做到最多最多的東西
[00:25:14.000 --> 00:25:16.000]  壓縮在一起
[00:25:16.000 --> 00:25:18.000]  但這個
[00:25:18.000 --> 00:25:19.000]  我們再想深一層
[00:25:19.000 --> 00:25:21.000]  是有限制的
[00:25:21.000 --> 00:25:24.000]  我們不可以無限量地壓縮我們的生命
[00:25:24.000 --> 00:25:25.000]  等候
[00:25:25.000 --> 00:25:26.000]  其實根本
[00:25:26.000 --> 00:25:27.000]  就是我們生命
[00:25:27.000 --> 00:25:30.000]  其中一部分
[00:25:30.000 --> 00:25:31.000]  第一幅圖畫
[00:25:31.000 --> 00:25:33.000]  除了南地的河水復活
[00:25:33.000 --> 00:25:36.000]  第二幅圖畫就在最後的兩節
[00:25:36.000 --> 00:25:38.000]  大家可能都有點熟悉
[00:25:38.000 --> 00:25:40.000]  流淚沙腫的
[00:25:40.000 --> 00:25:43.000]  就要歡呼收割
[00:25:43.000 --> 00:25:45.000]  如果南地的河水復流
[00:25:45.000 --> 00:25:46.000]  我剛才說
[00:25:46.000 --> 00:25:48.000]  是有時節的
[00:25:48.000 --> 00:25:50.000]  是需要等的話
[00:25:50.000 --> 00:25:51.000]  這幅圖畫
[00:25:51.000 --> 00:25:53.000]  流淚沙腫
[00:25:53.000 --> 00:25:54.000]  歡呼收割
[00:25:54.000 --> 00:25:55.000]  反而告訴我們
[00:25:55.000 --> 00:25:59.000]  這種等不是叫我們攤大手板
[00:25:59.000 --> 00:26:01.000]  懶惰地什麼都不做
[00:26:01.000 --> 00:26:04.000]  摸花生地等
[00:26:04.000 --> 00:26:06.000]  農耕社會
[00:26:06.000 --> 00:26:07.000]  剛才說的農耕社會
[00:26:07.000 --> 00:26:10.000]  當時的人是一個需要種田
[00:26:10.000 --> 00:26:12.000]  才可以找到食物
[00:26:12.000 --> 00:26:14.000]  說的是一分耕耘
[00:26:14.000 --> 00:26:15.000]  一分收穫
[00:26:15.000 --> 00:26:17.000]  他們要很有紀律
[00:26:17.000 --> 00:26:19.000]  有些東西不可以不做
[00:26:19.000 --> 00:26:22.000]  他們是很實質長期的付出
[00:26:22.000 --> 00:26:24.000]  是一個
[00:26:24.000 --> 00:26:26.000]  不可以亂拔苗助長
[00:26:26.000 --> 00:26:28.000]  又不可以行捷徑
[00:26:28.000 --> 00:26:29.000]  要很有紀律
[00:26:29.000 --> 00:26:30.000]  很有規矩
[00:26:30.000 --> 00:26:33.000]  做小事都不行
[00:26:33.000 --> 00:26:34.000]  這段時間
[00:26:34.000 --> 00:26:35.000]  我兩位孩子
[00:26:35.000 --> 00:26:37.000]  雖然他們一個讀小學
[00:26:37.000 --> 00:26:38.000]  很快
[00:26:38.000 --> 00:26:39.000]  這個是盼望
[00:26:39.000 --> 00:26:40.000]  一個讀小學
[00:26:40.000 --> 00:26:42.000]  一個讀幼稚園
[00:26:42.000 --> 00:26:44.000]  他們不約而同
[00:26:44.000 --> 00:26:45.000]  這段時間
[00:26:45.000 --> 00:26:46.000]  他們學校都派了一盆植物
[00:26:46.000 --> 00:26:48.000]  讓他們回來種
[00:26:48.000 --> 00:26:51.000]  種幾個月就會開花
[00:26:51.000 --> 00:26:55.000]  都是一棵萬壽菊
[00:26:55.000 --> 00:26:56.000]  他們回來
[00:26:56.000 --> 00:26:57.000]  第一件事
[00:26:57.000 --> 00:27:00.000]  先要將換盆放在花盆里
[00:27:00.000 --> 00:27:03.000]  接著每天淋水
[00:27:03.000 --> 00:27:07.000]  就會順利地生長
[00:27:07.000 --> 00:27:08.000]  交給他們的任務
[00:27:08.000 --> 00:27:11.000]  就是每天淋水
[00:27:11.000 --> 00:27:12.000]  很經常
[00:27:12.000 --> 00:27:14.000]  過了兩個星期
[00:27:14.000 --> 00:27:15.000]  每次見到他們
[00:27:15.000 --> 00:27:16.000]  我都會問
[00:27:16.000 --> 00:27:19.000]  記不記得淋水
[00:27:19.000 --> 00:27:20.000]  尤其是我兒子
[00:27:20.000 --> 00:27:21.000]  他會很不好意思
[00:27:21.000 --> 00:27:22.000]  哎呀
[00:27:22.000 --> 00:27:26.000]  忘記了
[00:27:26.000 --> 00:27:29.000]  我相信如果他繼續不淋水
[00:27:29.000 --> 00:27:31.000]  這棵菊花
[00:27:31.000 --> 00:27:33.000]  有沒有開花的日子呢
[00:27:33.000 --> 00:27:36.000]  恐怕都會有些問題
[00:27:36.000 --> 00:27:37.000]  農耕的社會
[00:27:37.000 --> 00:27:38.000]  和種植一樣
[00:27:38.000 --> 00:27:39.000]  是一個過程
[00:27:39.000 --> 00:27:42.000]  我們需要很多紀律
[00:27:42.000 --> 00:27:44.000]  很多長期的付出
[00:27:44.000 --> 00:27:46.000]  但是對我們現代人來說
[00:27:46.000 --> 00:27:49.000]  這些經驗
[00:27:49.000 --> 00:27:50.000]  不容易得到
[00:27:50.000 --> 00:27:54.000]  因為我們充斥著太多東西的時候
[00:27:54.000 --> 00:27:56.000]  我們將這些過程
[00:27:56.000 --> 00:27:59.000]  都最好抹掉
[00:27:59.000 --> 00:28:00.000]  拿走
[00:28:00.000 --> 00:28:02.000]  以前我們可能是一個
[00:28:02.000 --> 00:28:04.000]  科技沒那麼發達的年代
[00:28:04.000 --> 00:28:05.000]  我們還可以
[00:28:05.000 --> 00:28:07.000]  需要一些這樣的過程
[00:28:07.000 --> 00:28:08.000]  大家試想一下
[00:28:08.000 --> 00:28:10.000]  當我們沒有
[00:28:10.000 --> 00:28:12.000]  沒有現在的科技之前
[00:28:12.000 --> 00:28:15.000]  我們要和人家通消息的話
[00:28:15.000 --> 00:28:17.000]  我們真的要寫封信的話
[00:28:17.000 --> 00:28:20.000]  是一個多麼漫長的過程呢
[00:28:20.000 --> 00:28:21.000]  可能你要
[00:28:21.000 --> 00:28:23.000]  再古舊一點的時間
[00:28:23.000 --> 00:28:25.000]  可能要磨墨
[00:28:25.000 --> 00:28:26.000]  寫完之後
[00:28:26.000 --> 00:28:28.000]  可能有郵票就可以寄
[00:28:28.000 --> 00:28:29.000]  沒有郵票的時候
[00:28:29.000 --> 00:28:31.000]  要找人幫你帶信
[00:28:31.000 --> 00:28:32.000]  等過了不知道多久
[00:28:32.000 --> 00:28:35.000]  你才會收到回音
[00:28:35.000 --> 00:28:38.000]  今天這件事
[00:28:38.000 --> 00:28:39.000]  可能我們的下一代
[00:28:39.000 --> 00:28:43.000]  已經絕對不會有這樣的經歷
[00:28:43.000 --> 00:28:44.000]  我們今天
[00:28:44.000 --> 00:28:47.000]  連Email都過得慢
[00:28:47.000 --> 00:28:49.000]  我們要即時回復
[00:28:49.000 --> 00:28:51.000]  一定要WhatsApp
[00:28:51.000 --> 00:28:54.000]  立刻要有回復
[00:28:54.000 --> 00:28:56.000]  那種等候
[00:28:56.000 --> 00:28:57.000]  對我來說
[00:28:57.000 --> 00:28:58.000]  是一些不耐煩
[00:28:58.000 --> 00:28:59.000]  很難受的事
[00:28:59.000 --> 00:29:01.000]  大家一定會經歷過
[00:29:01.000 --> 00:29:03.000]  當你在提款機面前
[00:29:03.000 --> 00:29:06.000]  你見到有個人拿著大大單
[00:29:06.000 --> 00:29:09.000]  要慢慢逐張繳費的時候
[00:29:09.000 --> 00:29:12.000]  相信大家都明白那種感受
[00:29:12.000 --> 00:29:14.000]  你在後面排隊
[00:29:14.000 --> 00:29:18.000]  很難受的感受
[00:29:18.000 --> 00:29:19.000]  等候
[00:29:19.000 --> 00:29:20.000]  我們不想那麼多等候
[00:29:20.000 --> 00:29:21.000]  將這些過程
[00:29:21.000 --> 00:29:22.000]  抹掉
[00:29:22.000 --> 00:29:24.000]  只要有果效
[00:29:24.000 --> 00:29:25.000]  只要有結果就行了
[00:29:25.000 --> 00:29:27.000]  所以這一刻我們要
[00:29:27.000 --> 00:29:31.000]  令身段好一點
[00:29:31.000 --> 00:29:34.000]  我們不會想要做很多運動
[00:29:34.000 --> 00:29:35.000]  我們反而想
[00:29:35.000 --> 00:29:36.000]  吃些什麼
[00:29:36.000 --> 00:29:37.000]  吃幾粒就行了
[00:29:37.000 --> 00:29:39.000]  或者做什麼療程
[00:29:39.000 --> 00:29:40.000]  做幾次就行了
[00:29:40.000 --> 00:29:41.000]  不用
[00:29:41.000 --> 00:29:44.000]  我們要病了
[00:29:44.000 --> 00:29:45.000]  我們要好了
[00:29:45.000 --> 00:29:46.000]  我們不是要想
[00:29:46.000 --> 00:29:47.000]  我們要休息
[00:29:47.000 --> 00:29:48.000]  睡多點覺
[00:29:48.000 --> 00:29:49.000]  喝多點水
[00:29:49.000 --> 00:29:50.000]  我們只是想
[00:29:50.000 --> 00:29:51.000]  快點吃些藥
[00:29:51.000 --> 00:29:52.000]  快點吃完藥
[00:29:52.000 --> 00:29:53.000]  最要吃的是
[00:29:53.000 --> 00:29:54.000]  無睡意的那些
[00:29:54.000 --> 00:29:56.000]  彷彿睡了覺
[00:29:56.000 --> 00:29:57.000]  簡直是
[00:29:57.000 --> 00:29:58.000]  對我們來說
[00:29:58.000 --> 00:30:01.000]  是一件很不應該的事
[00:30:01.000 --> 00:30:04.000]  很難有很多過程
[00:30:04.000 --> 00:30:06.000]  在我們的裡面出現
[00:30:06.000 --> 00:30:12.000]  我們一切都要去到一個
[00:30:12.000 --> 00:30:15.000]  立刻見效的境地裡
[00:30:15.000 --> 00:30:19.000]  我雖然還是
[00:30:19.000 --> 00:30:22.000]  用一個2G的手機
[00:30:22.000 --> 00:30:24.000]  Can you believe it?
[00:30:24.000 --> 00:30:26.000]  但我絕對不是反對科技的
[00:30:26.000 --> 00:30:28.000]  我們今天生活這麼舒適
[00:30:28.000 --> 00:30:29.000]  這麼舒服
[00:30:29.000 --> 00:30:31.000]  絕對是靠科技這件事
[00:30:31.000 --> 00:30:32.000]  不過
[00:30:32.000 --> 00:30:33.000]  不過
[00:30:33.000 --> 00:30:35.000]  我要做的主角就是
[00:30:35.000 --> 00:30:37.000]  有些東西
[00:30:37.000 --> 00:30:39.000]  特別在人的裡面
[00:30:39.000 --> 00:30:40.000]  很多事情
[00:30:40.000 --> 00:30:43.000]  都需要有過程
[00:30:43.000 --> 00:30:44.000]  我們很不喜歡那些
[00:30:44.000 --> 00:30:46.000]  慢慢的成長
[00:30:46.000 --> 00:30:48.000]  覺得很慢的那些
[00:30:48.000 --> 00:30:49.000]  慢慢的凝聚
[00:30:49.000 --> 00:30:50.000]  慢慢的允養
[00:30:50.000 --> 00:30:52.000]  這些都是過程
[00:30:52.000 --> 00:30:54.000]  這些過程
[00:30:54.000 --> 00:30:56.000]  是沒有直通車的
[00:30:56.000 --> 00:30:59.000]  是沒有快線的
[00:30:59.000 --> 00:31:01.000]  更加不要說有醫道
[00:31:01.000 --> 00:31:02.000]  沒有的
[00:31:02.000 --> 00:31:04.000]  包括了什麼呢?
[00:31:04.000 --> 00:31:05.000]  舉個例子
[00:31:05.000 --> 00:31:06.000]  拍拖
[00:31:06.000 --> 00:31:09.000]  拍拖是一個什麼過程呢?
[00:31:09.000 --> 00:31:13.000]  是兩個人慢慢互相認識
[00:31:13.000 --> 00:31:14.000]  慢慢的
[00:31:14.000 --> 00:31:15.000]  透過交往
[00:31:15.000 --> 00:31:17.000]  互相認識對方
[00:31:17.000 --> 00:31:19.000]  慢慢的去尋找
[00:31:19.000 --> 00:31:20.000]  去看看
[00:31:20.000 --> 00:31:21.000]  究竟對方
[00:31:21.000 --> 00:31:22.000]  是不是一個可以
[00:31:22.000 --> 00:31:23.000]  扶托終身
[00:31:23.000 --> 00:31:27.000]  可以毀身於他的一個對象
[00:31:27.000 --> 00:31:29.000]  但我們如果將這個過程
[00:31:29.000 --> 00:31:31.000]  抽走了的話
[00:31:31.000 --> 00:31:35.000]  拍拖就變成一些
[00:31:35.000 --> 00:31:37.000]  戒
[00:31:37.000 --> 00:31:39.000]  溝的過程
[00:31:39.000 --> 00:31:42.000]  最重要快
[00:31:42.000 --> 00:31:44.000]  立刻見血
[00:31:44.000 --> 00:31:48.000]  沒有了中間那些拍拖邂逅的過程
[00:31:48.000 --> 00:31:51.000]  又或者現在我們的工作
[00:31:51.000 --> 00:31:53.000]  那時候我們沒有耐心
[00:31:53.000 --> 00:31:54.000]  我們不想有過程
[00:31:54.000 --> 00:31:55.000]  我們不想去培訓別人
[00:31:55.000 --> 00:31:57.000]  我們只是想一個人請你回來
[00:31:57.000 --> 00:31:58.000]  立刻坐下
[00:31:58.000 --> 00:32:01.000]  你立刻跟我認識做所有的事
[00:32:01.000 --> 00:32:03.000]  很容易我們都有這種
[00:32:03.000 --> 00:32:05.000]  有這種期望
[00:32:05.000 --> 00:32:07.000]  放在別人的裡面
[00:32:07.000 --> 00:32:08.000]  當然最好不好
[00:32:08.000 --> 00:32:10.000]  我們有另一種期望就是
[00:32:10.000 --> 00:32:13.000]  我們期望一個人算了主之後
[00:32:13.000 --> 00:32:16.000]  三天之內立刻變成聖人
[00:32:16.000 --> 00:32:19.000]  立刻可以出去講道傳福音
[00:32:19.000 --> 00:32:21.000]  千萬不要有這樣的
[00:32:21.000 --> 00:32:23.000]  不可以有這樣的期待
[00:32:23.000 --> 00:32:24.000]  千萬不要這樣
[00:32:24.000 --> 00:32:26.000]  將一切過程都抽空了
[00:32:26.000 --> 00:32:31.000]  這樣的期待在裡面
[00:32:31.000 --> 00:32:33.000]  生命是慢慢去改變的
[00:32:33.000 --> 00:32:35.000]  我們的生命也是慢慢去改變
[00:32:35.000 --> 00:32:37.000]  就好像我們星期三的祈禱會說
[00:32:37.000 --> 00:32:39.000]  是一個脫去舊人
[00:32:39.000 --> 00:32:41.000]  穿上新人的過程
[00:32:41.000 --> 00:32:43.000]  這是一個漫長
[00:32:43.000 --> 00:32:47.000]  是一生的轉變過程
[00:32:47.000 --> 00:32:49.000]  如果我們能夠在裡面
[00:32:49.000 --> 00:32:51.000]  不輕看這個過程
[00:32:51.000 --> 00:32:53.000]  我們學習一分耕耘
[00:32:53.000 --> 00:32:55.000]  期待一分收穫
[00:32:55.000 --> 00:32:57.000]  投入時間
[00:32:57.000 --> 00:32:59.000]  投入心機
[00:32:59.000 --> 00:33:01.000]  我相信我們會得到
[00:33:01.000 --> 00:33:03.000]  另一種
[00:33:03.000 --> 00:33:09.000]  不是那些守信即逝的快樂
[00:33:09.000 --> 00:33:11.000]  就像Eugene Peterson那樣說
[00:33:11.000 --> 00:33:13.000]  他說喜樂並非是
[00:33:13.000 --> 00:33:15.000]  作門徒的必要條件
[00:33:15.000 --> 00:33:17.000]  而是結果
[00:33:17.000 --> 00:33:19.000]  不是我們非得擁有喜樂
[00:33:19.000 --> 00:33:23.000]  才能夠體驗在基督裡面的生命
[00:33:23.000 --> 00:33:25.000]  而是當我們行走在信心
[00:33:25.000 --> 00:33:28.000]  和信服的中間的時候
[00:33:28.000 --> 00:33:35.000]  這個喜樂就很自然地去發生
[00:33:35.000 --> 00:33:37.000]  求主幫助我們
[00:33:37.000 --> 00:33:39.000]  不僅是樂在其外
[00:33:39.000 --> 00:33:41.000]  在外面找很多東西
[00:33:41.000 --> 00:33:43.000]  去帶給我們喜樂
[00:33:43.000 --> 00:33:45.000]  反而是我們可以追求
[00:33:45.000 --> 00:33:46.000]  樂在其中
[00:33:46.000 --> 00:33:48.000]  在我們的生命裡面
[00:33:48.000 --> 00:33:50.000]  這份喜樂可以從我們的
[00:33:50.000 --> 00:33:52.000]  生命過程裡面
[00:33:52.000 --> 00:33:56.000]  慢慢地湧入出來
[00:33:56.000 --> 00:33:57.000]  剛才問大家
[00:33:57.000 --> 00:33:59.000]  有沒有預備好
[00:33:59.000 --> 00:34:01.000]  2012年的感恩事項
[00:34:01.000 --> 00:34:03.000]  我接著再問
[00:34:03.000 --> 00:34:05.000]  大家在2013年
[00:34:05.000 --> 00:34:07.000]  你有沒有想到
[00:34:07.000 --> 00:34:09.000]  你將要努力的目標呢
[00:34:09.000 --> 00:34:11.000]  如果你沒有的話
[00:34:11.000 --> 00:34:13.000]  讓我介紹一下
[00:34:13.000 --> 00:34:14.000]  鼓勵你
[00:34:14.000 --> 00:34:16.000]  在新的一年的裡面
[00:34:16.000 --> 00:34:20.000]  去專注地去關心一個人
[00:34:20.000 --> 00:34:23.000]  用一整年的時間去關心一個人
[00:34:23.000 --> 00:34:25.000]  或者不用多
[00:34:25.000 --> 00:34:29.000]  很專心地為神國的一件事去祈禱
[00:34:29.000 --> 00:34:32.000]  用一整年的時間
[00:34:32.000 --> 00:34:35.000]  或者為了自己
[00:34:35.000 --> 00:34:36.000]  有一種的性情
[00:34:36.000 --> 00:34:38.000]  你很想有改變的
[00:34:38.000 --> 00:34:39.000]  可能是聖靈的果子
[00:34:39.000 --> 00:34:41.000]  有其中一種的特質
[00:34:41.000 --> 00:34:43.000]  你很想有的
[00:34:43.000 --> 00:34:48.000]  你為了這件事去努力好嗎
[00:34:48.000 --> 00:34:50.000]  希望我們每一個人
[00:34:50.000 --> 00:34:51.000]  都可以培養
[00:34:51.000 --> 00:34:54.000]  有一種享受付出的快樂
[00:34:54.000 --> 00:34:56.000]  一份我們耕耘
[00:34:56.000 --> 00:34:59.000]  一種享受過程裡面的收穫
[00:34:59.000 --> 00:35:02.000]  如果大家怕你一個人無法堅持的話
[00:35:02.000 --> 00:35:03.000]  不要緊的
[00:35:03.000 --> 00:35:04.000]  你有小組的
[00:35:04.000 --> 00:35:06.000]  你有周圍的弟兄姊妹的話
[00:35:06.000 --> 00:35:08.000]  跟他們一起追求
[00:35:08.000 --> 00:35:11.000]  一起操練好嗎
[00:35:11.000 --> 00:35:13.000]  教會在十月
[00:35:13.000 --> 00:35:15.000]  兩個月前開始
[00:35:15.000 --> 00:35:18.000]  我們有一些十幾位的弟兄姊妹
[00:35:18.000 --> 00:35:22.000]  去到我們附近大坑的李星小學
[00:35:22.000 --> 00:35:25.000]  那是一間少數族裔的學校
[00:35:25.000 --> 00:35:28.000]  我們的弟兄姊妹就去到那間學校裡面
[00:35:28.000 --> 00:35:31.000]  每個星期有三天的時間
[00:35:31.000 --> 00:35:33.000]  跟那裡的學生
[00:35:33.000 --> 00:35:35.000]  給他們一些補習
[00:35:35.000 --> 00:35:40.000]  每節可能有一個多小時的時間
[00:35:40.000 --> 00:35:42.000]  很快很快的
[00:35:42.000 --> 00:35:44.000]  已經差不多兩個月的時間了
[00:35:44.000 --> 00:35:45.000]  前幾天我收到一位
[00:35:45.000 --> 00:35:47.000]  其中一位的姊妹
[00:35:47.000 --> 00:35:49.000]  她給我的一個email
[00:35:49.000 --> 00:35:50.000]  就說說她
[00:35:50.000 --> 00:35:52.000]  分享她在服侍的過程裡面
[00:35:52.000 --> 00:35:55.000]  一些的感受
[00:35:55.000 --> 00:35:56.000]  她怎麼說呢
[00:35:56.000 --> 00:35:59.000]  很快她已經跟那裡的小朋友
[00:35:59.000 --> 00:36:01.000]  建立了感情
[00:36:01.000 --> 00:36:03.000]  每個星期三
[00:36:03.000 --> 00:36:06.000]  她都有種很想
[00:36:06.000 --> 00:36:10.000]  飛撲進入那班學生班房的心情
[00:36:10.000 --> 00:36:13.000]  然後她跟我說了很多
[00:36:13.000 --> 00:36:14.000]  我不認識的小朋友
[00:36:14.000 --> 00:36:15.000]  是她認識的小朋友
[00:36:15.000 --> 00:36:17.000]  每一個人他們的性格
[00:36:17.000 --> 00:36:18.000]  他們的特質
[00:36:18.000 --> 00:36:20.000]  他們覺得跟他們相處的時候
[00:36:20.000 --> 00:36:22.000]  很開心很開心的地方
[00:36:22.000 --> 00:36:25.000]  最後她告訴我
[00:36:25.000 --> 00:36:27.000]  最終的答案呢
[00:36:27.000 --> 00:36:28.000]  這一班
[00:36:28.000 --> 00:36:31.000]  都是一班快樂的族女
[00:36:31.000 --> 00:36:34.000]  才是七八歲的小朋友
[00:36:34.000 --> 00:36:36.000]  沒什麼物質
[00:36:36.000 --> 00:36:38.000]  他們課語的時候
[00:36:38.000 --> 00:36:40.000]  用一張廢紙
